,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,SI%,FA%,CU%,CH%,wFA/C,wSI/C,wCU/C,wCH/C,vFA,vCH,vSI,vCU,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,Stf+ SL,Loc+ SL,Pit+ SL,SL%,wSL/C,vSL,SL_ba,SL_slg,SL_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff
11,2024-06-12,746701,Forceout,force_out,True,677587,666157,Brayan Rocchio,Nick Lodolo,1,57593d98-ca9e-4344-b64a-0663277e5e26,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,3.33,3.49,78.1,99.0,104.0,97.0,0.726,9.31,2.76,7.35,1.03,1.2,0.275,0.422,0.161,0.28,0.441,98.0,100.0,94.0,88.0,93.0,101.0,117.0,103.0,98.0,108.0,95.0,92.0,0.107,0.45,0.278,0.165,0.57,-1.02,0.16,0.65,94.1,87.9,94.1,81.5,0.221,0.372,0.22,0.198,0.25,0.455,0.2,0.333,0.288,0.289,0.632,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-06-12,746701,Strikeout,strikeout,True,641584,676440,Jake Fraley,Tanner Bibee,0,83f094b4-372a-46a6-9186-96ef3f84d316,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.58,3.51,110.2,104.0,102.0,106.0,0.761,10.25,2.44,7.56,1.06,0.84,0.29,0.392,0.14,0.28,0.448,85.0,102.0,111.0,119.0,111.0,113.0,94.0,103.0,99.0,,,,0.001,0.44,0.118,0.171,-1.35,-3.42,-0.54,1.17,94.6,82.4,92.5,81.5,0.305,0.524,0.214,0.186,0.4,0.241,0.212,0.353,0.276,,,,116.0,104.0,112.0,0.27,1.69,86.2,0.128,0.223,0.355,,,,,,,,,,,,,,,,,,
13,2024-06-12,746701,Walk,walk,False,663886,676440,Tyler Stephenson,Tanner Bibee,0,a60d46fa-f534-429d-9c93-581b626134c1,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.58,3.51,110.2,104.0,102.0,106.0,0.761,10.25,2.44,7.56,1.06,0.84,0.29,0.392,0.14,0.28,0.448,85.0,102.0,111.0,119.0,111.0,113.0,94.0,103.0,99.0,,,,0.001,0.44,0.118,0.171,-1.35,-3.42,-0.54,1.17,94.6,82.4,92.5,81.5,0.305,0.524,0.214,0.186,0.4,0.241,0.212,0.353,0.276,,,,116.0,104.0,112.0,0.27,1.69,86.2,0.128,0.223,0.355,,,,,,,,,,,,,,,,,,
14,2024-06-12,746701,Strikeout,strikeout,True,674441,676440,Jacob Hurtubise,Tanner Bibee,0,2a838b51-3db5-4d0c-b074-2a7707f50223,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.58,3.51,110.2,104.0,102.0,106.0,0.761,10.25,2.44,7.56,1.06,0.84,0.29,0.392,0.14,0.28,0.448,85.0,102.0,111.0,119.0,111.0,113.0,94.0,103.0,99.0,,,,0.001,0.44,0.118,0.171,-1.35,-3.42,-0.54,1.17,94.6,82.4,92.5,81.5,0.305,0.524,0.214,0.186,0.4,0.241,0.212,0.353,0.276,,,,116.0,104.0,112.0,0.27,1.69,86.2,0.128,0.223,0.355,,,,,,,,,,,,,,,,,,
15,2024-06-12,746701,Strikeout,strikeout,True,663697,676440,Jonathan India,Tanner Bibee,0,18f898c8-0986-4cea-9d81-667006735425,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.58,3.51,110.2,104.0,102.0,106.0,0.761,10.25,2.44,7.56,1.06,0.84,0.29,0.392,0.14,0.28,0.448,85.0,102.0,111.0,119.0,111.0,113.0,94.0,103.0,99.0,,,,0.001,0.44,0.118,0.171,-1.35,-3.42,-0.54,1.17,94.6,82.4,92.5,81.5,0.305,0.524,0.214,0.186,0.4,0.241,0.212,0.353,0.276,,,,116.0,104.0,112.0,0.27,1.69,86.2,0.128,0.223,0.355,,,,,,,,,,,,,,,,,,
16,2024-06-12,746701,Strikeout,strikeout,True,595978,666157,Austin Hedges,Nick Lodolo,0,bb414967-530d-40ff-b5e3-bb5969756d46,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,3.33,3.49,78.1,99.0,104.0,97.0,0.726,9.31,2.76,7.35,1.03,1.2,0.275,0.422,0.161,0.28,0.441,98.0,100.0,94.0,88.0,93.0,101.0,117.0,103.0,98.0,108.0,95.0,92.0,0.107,0.45,0.278,0.165,0.57,-1.02,0.16,0.65,94.1,87.9,94.1,81.5,0.221,0.372,0.22,0.198,0.25,0.455,0.2,0.333,0.288,0.289,0.632,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-06-12,746701,Single,single,False,680757,666157,Steven Kwan,Nick Lodolo,0,3abb43ed-50fd-4287-aa9b-8c9f802d02f3,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,3.33,3.49,78.1,99.0,104.0,97.0,0.726,9.31,2.76,7.35,1.03,1.2,0.275,0.422,0.161,0.28,0.441,98.0,100.0,94.0,88.0,93.0,101.0,117.0,103.0,98.0,108.0,95.0,92.0,0.107,0.45,0.278,0.165,0.57,-1.02,0.16,0.65,94.1,87.9,94.1,81.5,0.221,0.372,0.22,0.198,0.25,0.455,0.2,0.333,0.288,0.289,0.632,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-06-12,746701,Lineout,field_out,True,671289,666157,Tyler Freeman,Nick Lodolo,0,c57a3a81-3c66-498e-965f-816832f2280f,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,3.33,3.49,78.1,99.0,104.0,97.0,0.726,9.31,2.76,7.35,1.03,1.2,0.275,0.422,0.161,0.28,0.441,98.0,100.0,94.0,88.0,93.0,101.0,117.0,103.0,98.0,108.0,95.0,92.0,0.107,0.45,0.278,0.165,0.57,-1.02,0.16,0.65,94.1,87.9,94.1,81.5,0.221,0.372,0.22,0.198,0.25,0.455,0.2,0.333,0.288,0.289,0.632,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-06-12,746701,Single,single,False,608070,666157,José Ramírez,Nick Lodolo,1,46270365-5373-41ad-bce5-9c23bf4baa54,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,3.33,3.49,78.1,99.0,104.0,97.0,0.726,9.31,2.76,7.35,1.03,1.2,0.275,0.422,0.161,0.28,0.441,98.0,100.0,94.0,88.0,93.0,101.0,117.0,103.0,98.0,108.0,95.0,92.0,0.107,0.45,0.278,0.165,0.57,-1.02,0.16,0.65,94.1,87.9,94.1,81.5,0.221,0.372,0.22,0.198,0.25,0.455,0.2,0.333,0.288,0.289,0.632,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-06-12,746701,Hit By Pitch,hit_by_pitch,False,647304,666157,Josh Naylor,Nick Lodolo,1,8eeb970d-a366-485d-b86e-2deed3624526,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,3.33,3.49,78.1,99.0,104.0,97.0,0.726,9.31,2.76,7.35,1.03,1.2,0.275,0.422,0.161,0.28,0.441,98.0,100.0,94.0,88.0,93.0,101.0,117.0,103.0,98.0,108.0,95.0,92.0,0.107,0.45,0.278,0.165,0.57,-1.02,0.16,0.65,94.1,87.9,94.1,81.5,0.221,0.372,0.22,0.198,0.25,0.455,0.2,0.333,0.288,0.289,0.632,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-06-12,746701,Walk,walk,False,681807,666157,David Fry,Nick Lodolo,1,044bc79d-da71-4639-9124-1dab57e70eaa,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,3.33,3.49,78.1,99.0,104.0,97.0,0.726,9.31,2.76,7.35,1.03,1.2,0.275,0.422,0.161,0.28,0.441,98.0,100.0,94.0,88.0,93.0,101.0,117.0,103.0,98.0,108.0,95.0,92.0,0.107,0.45,0.278,0.165,0.57,-1.02,0.16,0.65,94.1,87.9,94.1,81.5,0.221,0.372,0.22,0.198,0.25,0.455,0.2,0.333,0.288,0.289,0.632,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-06-12,746701,Groundout,field_out,True,665926,666157,Andrés Giménez,Nick Lodolo,0,0eac9ce7-e591-4ceb-a895-7098b1d64727,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,3.33,3.49,78.1,99.0,104.0,97.0,0.726,9.31,2.76,7.35,1.03,1.2,0.275,0.422,0.161,0.28,0.441,98.0,100.0,94.0,88.0,93.0,101.0,117.0,103.0,98.0,108.0,95.0,92.0,0.107,0.45,0.278,0.165,0.57,-1.02,0.16,0.65,94.1,87.9,94.1,81.5,0.221,0.372,0.22,0.198,0.25,0.455,0.2,0.333,0.288,0.289,0.632,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-06-12,746701,Strikeout,strikeout,True,666181,676440,Will Benson,Tanner Bibee,0,1371a119-3845-45b7-bd2e-5f2965a0ecc7,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.58,3.51,110.2,104.0,102.0,106.0,0.761,10.25,2.44,7.56,1.06,0.84,0.29,0.392,0.14,0.28,0.448,85.0,102.0,111.0,119.0,111.0,113.0,94.0,103.0,99.0,,,,0.001,0.44,0.118,0.171,-1.35,-3.42,-0.54,1.17,94.6,82.4,92.5,81.5,0.305,0.524,0.214,0.186,0.4,0.241,0.212,0.353,0.276,,,,116.0,104.0,112.0,0.27,1.69,86.2,0.128,0.223,0.355,,,,,,,,,,,,,,,,,,
24,2024-06-12,746701,Groundout,field_out,True,670770,676440,TJ Friedl,Tanner Bibee,0,7d309217-ddd3-4e05-a323-bcfcc984e43c,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.58,3.51,110.2,104.0,102.0,106.0,0.761,10.25,2.44,7.56,1.06,0.84,0.29,0.392,0.14,0.28,0.448,85.0,102.0,111.0,119.0,111.0,113.0,94.0,103.0,99.0,,,,0.001,0.44,0.118,0.171,-1.35,-3.42,-0.54,1.17,94.6,82.4,92.5,81.5,0.305,0.524,0.214,0.186,0.4,0.241,0.212,0.353,0.276,,,,116.0,104.0,112.0,0.27,1.69,86.2,0.128,0.223,0.355,,,,,,,,,,,,,,,,,,
25,2024-06-12,746701,Strikeout,strikeout,True,682829,676440,Elly De La Cruz,Tanner Bibee,0,a9fcf5f6-5e73-46fd-8a43-27174e503a00,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.58,3.51,110.2,104.0,102.0,106.0,0.761,10.25,2.44,7.56,1.06,0.84,0.29,0.392,0.14,0.28,0.448,85.0,102.0,111.0,119.0,111.0,113.0,94.0,103.0,99.0,,,,0.001,0.44,0.118,0.171,-1.35,-3.42,-0.54,1.17,94.6,82.4,92.5,81.5,0.305,0.524,0.214,0.186,0.4,0.241,0.212,0.353,0.276,,,,116.0,104.0,112.0,0.27,1.69,86.2,0.128,0.223,0.355,,,,,,,,,,,,,,,,,,
26,2024-06-12,746701,Flyout,field_out,True,672356,666157,Gabriel Arias,Nick Lodolo,0,41e62b5e-02dd-4cb1-8b1b-fee4539032ac,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,3.33,3.49,78.1,99.0,104.0,97.0,0.726,9.31,2.76,7.35,1.03,1.2,0.275,0.422,0.161,0.28,0.441,98.0,100.0,94.0,88.0,93.0,101.0,117.0,103.0,98.0,108.0,95.0,92.0,0.107,0.45,0.278,0.165,0.57,-1.02,0.16,0.65,94.1,87.9,94.1,81.5,0.221,0.372,0.22,0.198,0.25,0.455,0.2,0.333,0.288,0.289,0.632,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-06-12,746701,Double,double,False,677587,666157,Brayan Rocchio,Nick Lodolo,0,8d1ea58a-adce-4fda-bfad-1fb7ac81c671,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,3.33,3.49,78.1,99.0,104.0,97.0,0.726,9.31,2.76,7.35,1.03,1.2,0.275,0.422,0.161,0.28,0.441,98.0,100.0,94.0,88.0,93.0,101.0,117.0,103.0,98.0,108.0,95.0,92.0,0.107,0.45,0.278,0.165,0.57,-1.02,0.16,0.65,94.1,87.9,94.1,81.5,0.221,0.372,0.22,0.198,0.25,0.455,0.2,0.333,0.288,0.289,0.632,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-06-12,746701,Hit By Pitch,hit_by_pitch,False,595978,666157,Austin Hedges,Nick Lodolo,0,f01f81c5-58a6-4066-8667-560ba14e6ea4,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,3.33,3.49,78.1,99.0,104.0,97.0,0.726,9.31,2.76,7.35,1.03,1.2,0.275,0.422,0.161,0.28,0.441,98.0,100.0,94.0,88.0,93.0,101.0,117.0,103.0,98.0,108.0,95.0,92.0,0.107,0.45,0.278,0.165,0.57,-1.02,0.16,0.65,94.1,87.9,94.1,81.5,0.221,0.372,0.22,0.198,0.25,0.455,0.2,0.333,0.288,0.289,0.632,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-06-12,746701,Single,single,True,680757,666157,Steven Kwan,Nick Lodolo,1,12248528-6b75-47ee-8a59-468f9a7d95fa,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,3.33,3.49,78.1,99.0,104.0,97.0,0.726,9.31,2.76,7.35,1.03,1.2,0.275,0.422,0.161,0.28,0.441,98.0,100.0,94.0,88.0,93.0,101.0,117.0,103.0,98.0,108.0,95.0,92.0,0.107,0.45,0.278,0.165,0.57,-1.02,0.16,0.65,94.1,87.9,94.1,81.5,0.221,0.372,0.22,0.198,0.25,0.455,0.2,0.333,0.288,0.289,0.632,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-06-12,746701,Groundout,field_out,True,671289,666157,Tyler Freeman,Nick Lodolo,0,76e244cd-4468-447d-94dc-077766d7201b,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,3.33,3.49,78.1,99.0,104.0,97.0,0.726,9.31,2.76,7.35,1.03,1.2,0.275,0.422,0.161,0.28,0.441,98.0,100.0,94.0,88.0,93.0,101.0,117.0,103.0,98.0,108.0,95.0,92.0,0.107,0.45,0.278,0.165,0.57,-1.02,0.16,0.65,94.1,87.9,94.1,81.5,0.221,0.372,0.22,0.198,0.25,0.455,0.2,0.333,0.288,0.289,0.632,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-06-12,746701,Strikeout,strikeout,True,600869,676440,Jeimer Candelario,Tanner Bibee,0,c7ea9b2f-ffea-4091-9a27-37a2256e5e27,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.58,3.51,110.2,104.0,102.0,106.0,0.761,10.25,2.44,7.56,1.06,0.84,0.29,0.392,0.14,0.28,0.448,85.0,102.0,111.0,119.0,111.0,113.0,94.0,103.0,99.0,,,,0.001,0.44,0.118,0.171,-1.35,-3.42,-0.54,1.17,94.6,82.4,92.5,81.5,0.305,0.524,0.214,0.186,0.4,0.241,0.212,0.353,0.276,,,,116.0,104.0,112.0,0.27,1.69,86.2,0.128,0.223,0.355,,,,,,,,,,,,,,,,,,
32,2024-06-12,746701,Flyout,field_out,True,668715,676440,Spencer Steer,Tanner Bibee,0,7a85e100-8358-42e4-9288-771ec0920ab5,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.58,3.51,110.2,104.0,102.0,106.0,0.761,10.25,2.44,7.56,1.06,0.84,0.29,0.392,0.14,0.28,0.448,85.0,102.0,111.0,119.0,111.0,113.0,94.0,103.0,99.0,,,,0.001,0.44,0.118,0.171,-1.35,-3.42,-0.54,1.17,94.6,82.4,92.5,81.5,0.305,0.524,0.214,0.186,0.4,0.241,0.212,0.353,0.276,,,,116.0,104.0,112.0,0.27,1.69,86.2,0.128,0.223,0.355,,,,,,,,,,,,,,,,,,
33,2024-06-12,746701,Groundout,field_out,True,641584,676440,Jake Fraley,Tanner Bibee,0,d7797af2-d57b-441f-bb5c-5b38ebc35588,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.58,3.51,110.2,104.0,102.0,106.0,0.761,10.25,2.44,7.56,1.06,0.84,0.29,0.392,0.14,0.28,0.448,85.0,102.0,111.0,119.0,111.0,113.0,94.0,103.0,99.0,,,,0.001,0.44,0.118,0.171,-1.35,-3.42,-0.54,1.17,94.6,82.4,92.5,81.5,0.305,0.524,0.214,0.186,0.4,0.241,0.212,0.353,0.276,,,,116.0,104.0,112.0,0.27,1.69,86.2,0.128,0.223,0.355,,,,,,,,,,,,,,,,,,
34,2024-06-12,746701,Single,single,False,608070,666157,José Ramírez,Nick Lodolo,0,610d7d33-1e97-421b-9c4f-901ea67aba9c,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,3.33,3.49,78.1,99.0,104.0,97.0,0.726,9.31,2.76,7.35,1.03,1.2,0.275,0.422,0.161,0.28,0.441,98.0,100.0,94.0,88.0,93.0,101.0,117.0,103.0,98.0,108.0,95.0,92.0,0.107,0.45,0.278,0.165,0.57,-1.02,0.16,0.65,94.1,87.9,94.1,81.5,0.221,0.372,0.22,0.198,0.25,0.455,0.2,0.333,0.288,0.289,0.632,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,2024-06-12,746701,Single,single,False,647304,666157,Josh Naylor,Nick Lodolo,1,48bc0506-4646-4234-a16d-8ba96c3962ea,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,3.33,3.49,78.1,99.0,104.0,97.0,0.726,9.31,2.76,7.35,1.03,1.2,0.275,0.422,0.161,0.28,0.441,98.0,100.0,94.0,88.0,93.0,101.0,117.0,103.0,98.0,108.0,95.0,92.0,0.107,0.45,0.278,0.165,0.57,-1.02,0.16,0.65,94.1,87.9,94.1,81.5,0.221,0.372,0.22,0.198,0.25,0.455,0.2,0.333,0.288,0.289,0.632,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,
