,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FC%,FS%,SL%,wFC/C,wFS/C,wSI/C,wSL/C,vFC,vFS,vSI,vSL,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,FS_ba,FS_slg,FS_whiff,FC_ba,FC_slg,FC_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,FA%,CU%,CH%,wFA/C,wCU/C,wCH/C,vFA,vCH,vCU,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff
0,2024-06-24,746941,Strikeout,strikeout,True,643396,656557,Isiah Kiner-Falefa,Tanner Houck,0,f0105097-91cb-4be7-84c6-fd0c050fda50,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,2.54,3.72,117.0,103.0,109.0,107.0,0.786,8.62,2.0,7.31,0.38,2.29,0.185,0.445,0.106,0.312,0.442,96.0,103.0,97.0,115.0,102.0,113.0,95.0,93.0,93.0,116.0,105.0,111.0,0.299,0.022,0.255,0.423,-0.99,1.83,0.49,1.85,87.1,88.4,93.4,83.1,0.191,0.275,0.294,0.275,0.344,0.129,0.188,0.234,0.233,0.2,0.4,0.235,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-06-24,746941,Flyout,field_out,True,687462,656557,Spencer Horwitz,Tanner Houck,0,c030e2b5-a407-4efc-84a1-7428a394e0a3,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,2.54,3.72,117.0,103.0,109.0,107.0,0.786,8.62,2.0,7.31,0.38,2.29,0.185,0.445,0.106,0.312,0.442,96.0,103.0,97.0,115.0,102.0,113.0,95.0,93.0,93.0,116.0,105.0,111.0,0.299,0.022,0.255,0.423,-0.99,1.83,0.49,1.85,87.1,88.4,93.4,83.1,0.191,0.275,0.294,0.275,0.344,0.129,0.188,0.234,0.233,0.2,0.4,0.235,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-06-24,746941,Groundout,field_out,True,665489,656557,Vladimir Guerrero Jr.,Tanner Houck,0,20cc4404-fdb3-4fb9-872e-13319ff6d644,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,2.54,3.72,117.0,103.0,109.0,107.0,0.786,8.62,2.0,7.31,0.38,2.29,0.185,0.445,0.106,0.312,0.442,96.0,103.0,97.0,115.0,102.0,113.0,95.0,93.0,93.0,116.0,105.0,111.0,0.299,0.022,0.255,0.423,-0.99,1.83,0.49,1.85,87.1,88.4,93.4,83.1,0.191,0.275,0.294,0.275,0.344,0.129,0.188,0.234,0.233,0.2,0.4,0.235,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-06-24,746941,Lineout,field_out,True,680776,605135,Jarren Duran,Chris Bassitt,0,1176980f-dd96-4e5e-a8b0-91a04a765f2b,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,TOR,3.71,4.24,114.0,99.0,95.0,98.0,0.822,8.37,3.63,9.16,0.79,1.21,0.282,0.341,0.193,0.309,0.45,95.0,104.0,99.0,123.0,97.0,108.0,78.0,103.0,94.0,97.0,90.0,88.0,0.413,0.202,0.049,0.108,0.96,-2.41,0.24,-0.29,89.7,83.9,92.6,77.5,0.333,0.556,0.138,0.337,0.412,0.111,0.28,0.32,0.171,0.152,0.253,0.271,77.0,89.0,86.0,106.0,88.0,100.0,65.0,106.0,96.0,0.03,0.145,0.053,-2.99,0.47,-0.92,92.7,84.5,70.8,0.193,0.281,0.282,0.25,0.45,0.098,0.25,0.5,0.286
4,2024-06-24,746941,Groundout,field_out,True,666152,605135,David Hamilton,Chris Bassitt,0,005732c7-9be8-4d9e-9ea7-fb31217c197f,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,TOR,3.71,4.24,114.0,99.0,95.0,98.0,0.822,8.37,3.63,9.16,0.79,1.21,0.282,0.341,0.193,0.309,0.45,95.0,104.0,99.0,123.0,97.0,108.0,78.0,103.0,94.0,97.0,90.0,88.0,0.413,0.202,0.049,0.108,0.96,-2.41,0.24,-0.29,89.7,83.9,92.6,77.5,0.333,0.556,0.138,0.337,0.412,0.111,0.28,0.32,0.171,0.152,0.253,0.271,77.0,89.0,86.0,106.0,88.0,100.0,65.0,106.0,96.0,0.03,0.145,0.053,-2.99,0.47,-0.92,92.7,84.5,70.8,0.193,0.281,0.282,0.25,0.45,0.098,0.25,0.5,0.286
5,2024-06-24,746941,Flyout,field_out,True,677800,605135,Wilyer Abreu,Chris Bassitt,0,426d33ab-0612-4937-94b9-a6c51ebe4f9d,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,TOR,3.71,4.24,114.0,99.0,95.0,98.0,0.822,8.37,3.63,9.16,0.79,1.21,0.282,0.341,0.193,0.309,0.45,95.0,104.0,99.0,123.0,97.0,108.0,78.0,103.0,94.0,97.0,90.0,88.0,0.413,0.202,0.049,0.108,0.96,-2.41,0.24,-0.29,89.7,83.9,92.6,77.5,0.333,0.556,0.138,0.337,0.412,0.111,0.28,0.32,0.171,0.152,0.253,0.271,77.0,89.0,86.0,106.0,88.0,100.0,65.0,106.0,96.0,0.03,0.145,0.053,-2.99,0.47,-0.92,92.7,84.5,70.8,0.193,0.281,0.282,0.25,0.45,0.098,0.25,0.5,0.286
6,2024-06-24,746941,Strikeout,strikeout,True,457759,656557,Justin Turner,Tanner Houck,0,ceeb55d1-d277-4a9c-9c09-3d3f15619531,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,2.54,3.72,117.0,103.0,109.0,107.0,0.786,8.62,2.0,7.31,0.38,2.29,0.185,0.445,0.106,0.312,0.442,96.0,103.0,97.0,115.0,102.0,113.0,95.0,93.0,93.0,116.0,105.0,111.0,0.299,0.022,0.255,0.423,-0.99,1.83,0.49,1.85,87.1,88.4,93.4,83.1,0.191,0.275,0.294,0.275,0.344,0.129,0.188,0.234,0.233,0.2,0.4,0.235,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2024-06-24,746941,Groundout,field_out,True,543807,656557,George Springer,Tanner Houck,0,508ff8f5-2679-4c4c-916b-8d2c2bb34c85,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,2.54,3.72,117.0,103.0,109.0,107.0,0.786,8.62,2.0,7.31,0.38,2.29,0.185,0.445,0.106,0.312,0.442,96.0,103.0,97.0,115.0,102.0,113.0,95.0,93.0,93.0,116.0,105.0,111.0,0.299,0.022,0.255,0.423,-0.99,1.83,0.49,1.85,87.1,88.4,93.4,83.1,0.191,0.275,0.294,0.275,0.344,0.129,0.188,0.234,0.233,0.2,0.4,0.235,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2024-06-24,746941,Groundout,field_out,True,680718,656557,Addison Barger,Tanner Houck,0,21d839b2-bd32-4691-905c-8dc2c7c08dfb,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,2.54,3.72,117.0,103.0,109.0,107.0,0.786,8.62,2.0,7.31,0.38,2.29,0.185,0.445,0.106,0.312,0.442,96.0,103.0,97.0,115.0,102.0,113.0,95.0,93.0,93.0,116.0,105.0,111.0,0.299,0.022,0.255,0.423,-0.99,1.83,0.49,1.85,87.1,88.4,93.4,83.1,0.191,0.275,0.294,0.275,0.344,0.129,0.188,0.234,0.233,0.2,0.4,0.235,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2024-06-24,746941,Groundout,field_out,True,646240,605135,Rafael Devers,Chris Bassitt,0,288255f8-7733-45cb-a4c7-51a5e3f71ef3,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,TOR,3.71,4.24,114.0,99.0,95.0,98.0,0.822,8.37,3.63,9.16,0.79,1.21,0.282,0.341,0.193,0.309,0.45,95.0,104.0,99.0,123.0,97.0,108.0,78.0,103.0,94.0,97.0,90.0,88.0,0.413,0.202,0.049,0.108,0.96,-2.41,0.24,-0.29,89.7,83.9,92.6,77.5,0.333,0.556,0.138,0.337,0.412,0.111,0.28,0.32,0.171,0.152,0.253,0.271,77.0,89.0,86.0,106.0,88.0,100.0,65.0,106.0,96.0,0.03,0.145,0.053,-2.99,0.47,-0.92,92.7,84.5,70.8,0.193,0.281,0.282,0.25,0.45,0.098,0.25,0.5,0.286
