,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,wFA/C,wFS/C,wSI/C,wSL/C,vFA,vFS,vSI,vSL,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,CH%,wFC/C,wCU/C,wCH/C,vFC,vCH,vCU,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,ST_ba,ST_slg,ST_whiff,Stf+ KC,Loc+ KC,Pit+ KC,FO%,KC%,wFO/C,wKC/C,vFO,vKC
10,2024-07-27,744908,Home Run,home_run,False,662139,547179,Daulton Varsho,Michael Lorenzen,1,a9fcd0b1-acc2-447c-9648-315de80d4068,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,- - -,3.68,4.7,117.1,97.0,94.0,95.0,0.8,6.6,4.22,7.29,1.3,1.01,0.248,0.392,0.186,0.322,0.409,85.0,95.0,90.0,81.0,102.0,94.0,126.0,99.0,109.0,,,,0.21,0.27,,0.147,0.91,,-0.95,-1.7,93.8,,93.6,84.0,0.16,0.33,0.185,,,,0.368,0.632,0.23,0.318,0.491,0.064,93.0,101.0,98.0,102.0,93.0,96.0,94.0,93.0,92.0,0.103,0.076,0.194,0.41,-0.5,1.83,90.1,84.6,81.6,0.128,0.181,0.365,0.213,0.511,0.252,0.278,0.444,0.356,0.188,0.438,0.186,,,,,,,,,
11,2024-07-27,744908,Single,single,False,672386,547179,Alejandro Kirk,Michael Lorenzen,0,53ab9536-7660-45c8-9ae6-79e9431b1b21,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,- - -,3.68,4.7,117.1,97.0,94.0,95.0,0.8,6.6,4.22,7.29,1.3,1.01,0.248,0.392,0.186,0.322,0.409,85.0,95.0,90.0,81.0,102.0,94.0,126.0,99.0,109.0,,,,0.21,0.27,,0.147,0.91,,-0.95,-1.7,93.8,,93.6,84.0,0.16,0.33,0.185,,,,0.368,0.632,0.23,0.318,0.491,0.064,93.0,101.0,98.0,102.0,93.0,96.0,94.0,93.0,92.0,0.103,0.076,0.194,0.41,-0.5,1.83,90.1,84.6,81.6,0.128,0.181,0.365,0.213,0.511,0.252,0.278,0.444,0.356,0.188,0.438,0.186,,,,,,,,,
12,2024-07-27,744908,Walk,walk,False,676914,547179,Davis Schneider,Michael Lorenzen,1,ae68e1a9-ad06-4cf7-b64b-f2b7ef11291a,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,- - -,3.68,4.7,117.1,97.0,94.0,95.0,0.8,6.6,4.22,7.29,1.3,1.01,0.248,0.392,0.186,0.322,0.409,85.0,95.0,90.0,81.0,102.0,94.0,126.0,99.0,109.0,,,,0.21,0.27,,0.147,0.91,,-0.95,-1.7,93.8,,93.6,84.0,0.16,0.33,0.185,,,,0.368,0.632,0.23,0.318,0.491,0.064,93.0,101.0,98.0,102.0,93.0,96.0,94.0,93.0,92.0,0.103,0.076,0.194,0.41,-0.5,1.83,90.1,84.6,81.6,0.128,0.181,0.365,0.213,0.511,0.252,0.278,0.444,0.356,0.188,0.438,0.186,,,,,,,,,
13,2024-07-27,744908,Single,single,False,676391,547179,Ernie Clement,Michael Lorenzen,1,d8c80934-cdac-4b6e-8134-56ba392ba0e2,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,- - -,3.68,4.7,117.1,97.0,94.0,95.0,0.8,6.6,4.22,7.29,1.3,1.01,0.248,0.392,0.186,0.322,0.409,85.0,95.0,90.0,81.0,102.0,94.0,126.0,99.0,109.0,,,,0.21,0.27,,0.147,0.91,,-0.95,-1.7,93.8,,93.6,84.0,0.16,0.33,0.185,,,,0.368,0.632,0.23,0.318,0.491,0.064,93.0,101.0,98.0,102.0,93.0,96.0,94.0,93.0,92.0,0.103,0.076,0.194,0.41,-0.5,1.83,90.1,84.6,81.6,0.128,0.181,0.365,0.213,0.511,0.252,0.278,0.444,0.356,0.188,0.438,0.186,,,,,,,,,
14,2024-07-27,744908,Walk,walk,False,672642,547179,Steward Berroa,Michael Lorenzen,1,37cbb334-6185-4d7b-ba32-5ed608900354,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,- - -,3.68,4.7,117.1,97.0,94.0,95.0,0.8,6.6,4.22,7.29,1.3,1.01,0.248,0.392,0.186,0.322,0.409,85.0,95.0,90.0,81.0,102.0,94.0,126.0,99.0,109.0,,,,0.21,0.27,,0.147,0.91,,-0.95,-1.7,93.8,,93.6,84.0,0.16,0.33,0.185,,,,0.368,0.632,0.23,0.318,0.491,0.064,93.0,101.0,98.0,102.0,93.0,96.0,94.0,93.0,92.0,0.103,0.076,0.194,0.41,-0.5,1.83,90.1,84.6,81.6,0.128,0.181,0.365,0.213,0.511,0.252,0.278,0.444,0.356,0.188,0.438,0.186,,,,,,,,,
15,2024-07-27,744908,Flyout,field_out,True,543807,570632,George Springer,José Ureña,0,f667ab6f-4baf-4a97-a830-78b74fbd7902,570632.0,joseurena,Ureña,Right,José Ureña,TEX,3.97,4.34,93.0,97.0,85.0,95.0,0.792,5.9,3.29,8.71,1.16,1.58,0.226,0.421,0.131,0.3,0.386,86.0,97.0,92.0,93.0,97.0,95.0,82.0,99.0,98.0,,,,0.404,0.069,,0.343,-1.92,,0.54,-0.22,96.5,,96.0,86.9,0.333,0.667,0.176,,,,0.231,0.361,0.336,0.28,0.394,0.108,75.0,94.0,88.0,,,,,,,,,0.184,,,-0.44,,88.6,,0.207,0.483,0.317,,,,,,,,,,,,,,,,,,
16,2024-07-27,744908,Strikeout,strikeout,True,641680,592332,Jonah Heim,Kevin Gausman,0,418ccce2-2bf5-4e76-bd69-2551cfd3e6c8,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.24,4.96,144.1,105.0,94.0,105.0,0.794,8.17,2.68,8.73,1.25,0.91,0.244,0.44,0.136,0.366,0.422,99.0,105.0,104.0,88.0,101.0,92.0,90.0,90.0,95.0,89.0,109.0,109.0,0.053,0.533,0.335,0.079,0.16,0.12,-3.26,-2.25,93.9,85.7,93.4,82.9,0.287,0.498,0.178,0.179,0.289,0.324,0.323,0.548,0.254,0.3,0.633,0.106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-07-27,744908,Flyout,field_out,True,665750,592332,Leody Taveras,Kevin Gausman,0,fc7d80ab-5a79-43cb-a34f-a5115eb6df64,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.24,4.96,144.1,105.0,94.0,105.0,0.794,8.17,2.68,8.73,1.25,0.91,0.244,0.44,0.136,0.366,0.422,99.0,105.0,104.0,88.0,101.0,92.0,90.0,90.0,95.0,89.0,109.0,109.0,0.053,0.533,0.335,0.079,0.16,0.12,-3.26,-2.25,93.9,85.7,93.4,82.9,0.287,0.498,0.178,0.179,0.289,0.324,0.323,0.548,0.254,0.3,0.633,0.106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-07-27,744908,Lineout,field_out,True,668800,592332,Andrew Knizner,Kevin Gausman,0,d3514539-43d3-4bf6-b8cb-10b5dbfcb730,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.24,4.96,144.1,105.0,94.0,105.0,0.794,8.17,2.68,8.73,1.25,0.91,0.244,0.44,0.136,0.366,0.422,99.0,105.0,104.0,88.0,101.0,92.0,90.0,90.0,95.0,89.0,109.0,109.0,0.053,0.533,0.335,0.079,0.16,0.12,-3.26,-2.25,93.9,85.7,93.4,82.9,0.287,0.498,0.178,0.179,0.289,0.324,0.323,0.548,0.254,0.3,0.633,0.106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-07-27,744908,Groundout,field_out,True,687462,570632,Spencer Horwitz,José Ureña,0,209b7d11-c9c5-424f-b6ae-87e83ea55525,570632.0,joseurena,Ureña,Right,José Ureña,TEX,3.97,4.34,93.0,97.0,85.0,95.0,0.792,5.9,3.29,8.71,1.16,1.58,0.226,0.421,0.131,0.3,0.386,86.0,97.0,92.0,93.0,97.0,95.0,82.0,99.0,98.0,,,,0.404,0.069,,0.343,-1.92,,0.54,-0.22,96.5,,96.0,86.9,0.333,0.667,0.176,,,,0.231,0.361,0.336,0.28,0.394,0.108,75.0,94.0,88.0,,,,,,,,,0.184,,,-0.44,,88.6,,0.207,0.483,0.317,,,,,,,,,,,,,,,,,,
20,2024-07-27,744908,Groundout,field_out,True,665489,570632,Vladimir Guerrero Jr.,José Ureña,0,8195b072-b645-4bd4-962a-54278b59e6f0,570632.0,joseurena,Ureña,Right,José Ureña,TEX,3.97,4.34,93.0,97.0,85.0,95.0,0.792,5.9,3.29,8.71,1.16,1.58,0.226,0.421,0.131,0.3,0.386,86.0,97.0,92.0,93.0,97.0,95.0,82.0,99.0,98.0,,,,0.404,0.069,,0.343,-1.92,,0.54,-0.22,96.5,,96.0,86.9,0.333,0.667,0.176,,,,0.231,0.361,0.336,0.28,0.394,0.108,75.0,94.0,88.0,,,,,,,,,0.184,,,-0.44,,88.6,,0.207,0.483,0.317,,,,,,,,,,,,,,,,,,
21,2024-07-27,744908,Flyout,field_out,True,457759,570632,Justin Turner,José Ureña,0,bf6b1425-5a8e-4946-ae62-c29eee1dfdd5,570632.0,joseurena,Ureña,Right,José Ureña,TEX,3.97,4.34,93.0,97.0,85.0,95.0,0.792,5.9,3.29,8.71,1.16,1.58,0.226,0.421,0.131,0.3,0.386,86.0,97.0,92.0,93.0,97.0,95.0,82.0,99.0,98.0,,,,0.404,0.069,,0.343,-1.92,,0.54,-0.22,96.5,,96.0,86.9,0.333,0.667,0.176,,,,0.231,0.361,0.336,0.28,0.394,0.108,75.0,94.0,88.0,,,,,,,,,0.184,,,-0.44,,88.6,,0.207,0.483,0.317,,,,,,,,,,,,,,,,,,
22,2024-07-27,744908,Walk,walk,False,543760,592332,Marcus Semien,Kevin Gausman,0,680fde6d-572a-40d9-a399-e5755821bfc8,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.24,4.96,144.1,105.0,94.0,105.0,0.794,8.17,2.68,8.73,1.25,0.91,0.244,0.44,0.136,0.366,0.422,99.0,105.0,104.0,88.0,101.0,92.0,90.0,90.0,95.0,89.0,109.0,109.0,0.053,0.533,0.335,0.079,0.16,0.12,-3.26,-2.25,93.9,85.7,93.4,82.9,0.287,0.498,0.178,0.179,0.289,0.324,0.323,0.548,0.254,0.3,0.633,0.106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-07-27,744908,Lineout,field_out,True,608369,592332,Corey Seager,Kevin Gausman,0,3ee05ca1-64e6-45b3-b312-a9ad740beaa8,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.24,4.96,144.1,105.0,94.0,105.0,0.794,8.17,2.68,8.73,1.25,0.91,0.244,0.44,0.136,0.366,0.422,99.0,105.0,104.0,88.0,101.0,92.0,90.0,90.0,95.0,89.0,109.0,109.0,0.053,0.533,0.335,0.079,0.16,0.12,-3.26,-2.25,93.9,85.7,93.4,82.9,0.287,0.498,0.178,0.179,0.289,0.324,0.323,0.548,0.254,0.3,0.633,0.106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-07-27,744908,Flyout,field_out,True,669701,592332,Josh Smith,Kevin Gausman,0,72505c2b-9ce8-412e-8118-ac8d0f5f17c8,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.24,4.96,144.1,105.0,94.0,105.0,0.794,8.17,2.68,8.73,1.25,0.91,0.244,0.44,0.136,0.366,0.422,99.0,105.0,104.0,88.0,101.0,92.0,90.0,90.0,95.0,89.0,109.0,109.0,0.053,0.533,0.335,0.079,0.16,0.12,-3.26,-2.25,93.9,85.7,93.4,82.9,0.287,0.498,0.178,0.179,0.289,0.324,0.323,0.548,0.254,0.3,0.633,0.106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-07-27,744908,Double,double,False,694671,592332,Wyatt Langford,Kevin Gausman,1,9b4998b9-15c6-4060-a636-f3b7a00d08fc,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.24,4.96,144.1,105.0,94.0,105.0,0.794,8.17,2.68,8.73,1.25,0.91,0.244,0.44,0.136,0.366,0.422,99.0,105.0,104.0,88.0,101.0,92.0,90.0,90.0,95.0,89.0,109.0,109.0,0.053,0.533,0.335,0.079,0.16,0.12,-3.26,-2.25,93.9,85.7,93.4,82.9,0.287,0.498,0.178,0.179,0.289,0.324,0.323,0.548,0.254,0.3,0.633,0.106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-07-27,744908,Single,single,False,666969,592332,Adolis García,Kevin Gausman,1,264cd3f5-204e-4882-b282-4b19334b3912,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.24,4.96,144.1,105.0,94.0,105.0,0.794,8.17,2.68,8.73,1.25,0.91,0.244,0.44,0.136,0.366,0.422,99.0,105.0,104.0,88.0,101.0,92.0,90.0,90.0,95.0,89.0,109.0,109.0,0.053,0.533,0.335,0.079,0.16,0.12,-3.26,-2.25,93.9,85.7,93.4,82.9,0.287,0.498,0.178,0.179,0.289,0.324,0.323,0.548,0.254,0.3,0.633,0.106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-07-27,744908,Strikeout,strikeout,True,663993,592332,Nathaniel Lowe,Kevin Gausman,0,de42d6c0-a96f-409a-bf11-1c2554c373c8,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.24,4.96,144.1,105.0,94.0,105.0,0.794,8.17,2.68,8.73,1.25,0.91,0.244,0.44,0.136,0.366,0.422,99.0,105.0,104.0,88.0,101.0,92.0,90.0,90.0,95.0,89.0,109.0,109.0,0.053,0.533,0.335,0.079,0.16,0.12,-3.26,-2.25,93.9,85.7,93.4,82.9,0.287,0.498,0.178,0.179,0.289,0.324,0.323,0.548,0.254,0.3,0.633,0.106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-07-27,744908,Groundout,field_out,True,662139,570632,Daulton Varsho,José Ureña,0,83e081a4-e835-40b3-9cbf-a3e0cc1eca84,570632.0,joseurena,Ureña,Right,José Ureña,TEX,3.97,4.34,93.0,97.0,85.0,95.0,0.792,5.9,3.29,8.71,1.16,1.58,0.226,0.421,0.131,0.3,0.386,86.0,97.0,92.0,93.0,97.0,95.0,82.0,99.0,98.0,,,,0.404,0.069,,0.343,-1.92,,0.54,-0.22,96.5,,96.0,86.9,0.333,0.667,0.176,,,,0.231,0.361,0.336,0.28,0.394,0.108,75.0,94.0,88.0,,,,,,,,,0.184,,,-0.44,,88.6,,0.207,0.483,0.317,,,,,,,,,,,,,,,,,,
29,2024-07-27,744908,Groundout,field_out,True,672386,570632,Alejandro Kirk,José Ureña,0,5e3abdc4-3d39-4912-bad4-0ab41c9ab892,570632.0,joseurena,Ureña,Right,José Ureña,TEX,3.97,4.34,93.0,97.0,85.0,95.0,0.792,5.9,3.29,8.71,1.16,1.58,0.226,0.421,0.131,0.3,0.386,86.0,97.0,92.0,93.0,97.0,95.0,82.0,99.0,98.0,,,,0.404,0.069,,0.343,-1.92,,0.54,-0.22,96.5,,96.0,86.9,0.333,0.667,0.176,,,,0.231,0.361,0.336,0.28,0.394,0.108,75.0,94.0,88.0,,,,,,,,,0.184,,,-0.44,,88.6,,0.207,0.483,0.317,,,,,,,,,,,,,,,,,,
30,2024-07-27,744908,Double,double,False,676914,570632,Davis Schneider,José Ureña,0,b1ccb341-ae06-42a8-96a2-1786a9267fe5,570632.0,joseurena,Ureña,Right,José Ureña,TEX,3.97,4.34,93.0,97.0,85.0,95.0,0.792,5.9,3.29,8.71,1.16,1.58,0.226,0.421,0.131,0.3,0.386,86.0,97.0,92.0,93.0,97.0,95.0,82.0,99.0,98.0,,,,0.404,0.069,,0.343,-1.92,,0.54,-0.22,96.5,,96.0,86.9,0.333,0.667,0.176,,,,0.231,0.361,0.336,0.28,0.394,0.108,75.0,94.0,88.0,,,,,,,,,0.184,,,-0.44,,88.6,,0.207,0.483,0.317,,,,,,,,,,,,,,,,,,
31,2024-07-27,744908,Single,single,True,676391,570632,Ernie Clement,José Ureña,1,c0e063c4-1021-4263-a2f5-bae5b2893cc8,570632.0,joseurena,Ureña,Right,José Ureña,TEX,3.97,4.34,93.0,97.0,85.0,95.0,0.792,5.9,3.29,8.71,1.16,1.58,0.226,0.421,0.131,0.3,0.386,86.0,97.0,92.0,93.0,97.0,95.0,82.0,99.0,98.0,,,,0.404,0.069,,0.343,-1.92,,0.54,-0.22,96.5,,96.0,86.9,0.333,0.667,0.176,,,,0.231,0.361,0.336,0.28,0.394,0.108,75.0,94.0,88.0,,,,,,,,,0.184,,,-0.44,,88.6,,0.207,0.483,0.317,,,,,,,,,,,,,,,,,,
32,2024-07-27,744908,Groundout,field_out,True,641680,592332,Jonah Heim,Kevin Gausman,0,add4bba9-f12f-480c-ac3c-08c5dce48d8c,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.24,4.96,144.1,105.0,94.0,105.0,0.794,8.17,2.68,8.73,1.25,0.91,0.244,0.44,0.136,0.366,0.422,99.0,105.0,104.0,88.0,101.0,92.0,90.0,90.0,95.0,89.0,109.0,109.0,0.053,0.533,0.335,0.079,0.16,0.12,-3.26,-2.25,93.9,85.7,93.4,82.9,0.287,0.498,0.178,0.179,0.289,0.324,0.323,0.548,0.254,0.3,0.633,0.106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
