,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FS%,wFS/C,wSI/C,vFS,vSI,FS_ba,FS_slg,FS_whiff,SI_ba,SI_slg,SI_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,ST_ba,ST_slg,ST_whiff
0,2024-08-02,746354,Double,double,False,650490,579328,Yandy Díaz,Yusei Kikuchi,0,7c50bf40-c505-4e60-8b6b-faa83f3492fb,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,- - -,4.39,4.11,143.2,102.0,110.0,105.0,0.736,10.34,2.51,8.96,1.32,1.06,0.27,0.39,0.119,0.37,0.447,101.0,94.0,92.0,99.0,105.0,105.0,116.0,103.0,108.0,112.0,100.0,108.0,0.487,0.203,0.194,0.116,-0.2,1.2,-0.4,-0.27,95.6,87.0,88.7,82.8,0.29,0.525,0.27,0.201,0.271,0.297,0.283,0.434,0.282,0.194,0.254,0.379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-08-02,746354,Home Run,home_run,False,666185,579328,Dylan Carlson,Yusei Kikuchi,1,dcb8cf99-a9ca-4205-9e43-3805bb261623,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,- - -,4.39,4.11,143.2,102.0,110.0,105.0,0.736,10.34,2.51,8.96,1.32,1.06,0.27,0.39,0.119,0.37,0.447,101.0,94.0,92.0,99.0,105.0,105.0,116.0,103.0,108.0,112.0,100.0,108.0,0.487,0.203,0.194,0.116,-0.2,1.2,-0.4,-0.27,95.6,87.0,88.7,82.8,0.29,0.525,0.27,0.201,0.271,0.297,0.283,0.434,0.282,0.194,0.254,0.379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-08-02,746354,Strikeout,strikeout,True,664040,579328,Brandon Lowe,Yusei Kikuchi,0,1ce961ca-b445-4594-af89-8ddf6e9cd1ed,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,- - -,4.39,4.11,143.2,102.0,110.0,105.0,0.736,10.34,2.51,8.96,1.32,1.06,0.27,0.39,0.119,0.37,0.447,101.0,94.0,92.0,99.0,105.0,105.0,116.0,103.0,108.0,112.0,100.0,108.0,0.487,0.203,0.194,0.116,-0.2,1.2,-0.4,-0.27,95.6,87.0,88.7,82.8,0.29,0.525,0.27,0.201,0.271,0.297,0.283,0.434,0.282,0.194,0.254,0.379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-08-02,746354,Strikeout,strikeout,True,666624,579328,Christopher Morel,Yusei Kikuchi,0,44aebc25-3c31-4564-9bc6-6823e64f448a,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,- - -,4.39,4.11,143.2,102.0,110.0,105.0,0.736,10.34,2.51,8.96,1.32,1.06,0.27,0.39,0.119,0.37,0.447,101.0,94.0,92.0,99.0,105.0,105.0,116.0,103.0,108.0,112.0,100.0,108.0,0.487,0.203,0.194,0.116,-0.2,1.2,-0.4,-0.27,95.6,87.0,88.7,82.8,0.29,0.525,0.27,0.201,0.271,0.297,0.283,0.434,0.282,0.194,0.254,0.379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2024-08-02,746354,Walk,walk,False,678554,579328,Curtis Mead,Yusei Kikuchi,0,04589cb1-9a16-47bd-8cad-8d7cedeedd64,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,- - -,4.39,4.11,143.2,102.0,110.0,105.0,0.736,10.34,2.51,8.96,1.32,1.06,0.27,0.39,0.119,0.37,0.447,101.0,94.0,92.0,99.0,105.0,105.0,116.0,103.0,108.0,112.0,100.0,108.0,0.487,0.203,0.194,0.116,-0.2,1.2,-0.4,-0.27,95.6,87.0,88.7,82.8,0.29,0.525,0.27,0.201,0.271,0.297,0.283,0.434,0.282,0.194,0.254,0.379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2024-08-02,746354,Flyout,field_out,True,676356,579328,Jonny DeLuca,Yusei Kikuchi,0,cac468ae-27df-4602-9b75-98a306f48895,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,- - -,4.39,4.11,143.2,102.0,110.0,105.0,0.736,10.34,2.51,8.96,1.32,1.06,0.27,0.39,0.119,0.37,0.447,101.0,94.0,92.0,99.0,105.0,105.0,116.0,103.0,108.0,112.0,100.0,108.0,0.487,0.203,0.194,0.116,-0.2,1.2,-0.4,-0.27,95.6,87.0,88.7,82.8,0.29,0.525,0.27,0.201,0.271,0.297,0.283,0.434,0.282,0.194,0.254,0.379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2024-08-02,746354,Strikeout,strikeout,True,514888,669358,Jose Altuve,Shane Baz,0,594fabd7-4dd1-490c-a536-7951ae3174c3,669358.0,shanebaz,Baz,Right,Shane Baz,TBR,3.48,4.23,44.0,97.0,114.0,100.0,0.788,7.36,3.48,8.39,0.82,0.98,0.273,0.424,0.129,0.364,0.45,89.0,95.0,92.0,115.0,95.0,104.0,122.0,99.0,101.0,110.0,96.0,100.0,0.465,0.286,0.16,0.089,-0.62,1.8,0.18,2.18,96.0,88.8,87.6,84.4,0.325,0.481,0.225,0.143,0.238,0.222,0.229,0.314,0.241,0.154,0.154,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2024-08-02,746354,Lineout,field_out,True,608324,669358,Alex Bregman,Shane Baz,0,3408e94b-c9e4-4e31-ab93-776b3db8c4ca,669358.0,shanebaz,Baz,Right,Shane Baz,TBR,3.48,4.23,44.0,97.0,114.0,100.0,0.788,7.36,3.48,8.39,0.82,0.98,0.273,0.424,0.129,0.364,0.45,89.0,95.0,92.0,115.0,95.0,104.0,122.0,99.0,101.0,110.0,96.0,100.0,0.465,0.286,0.16,0.089,-0.62,1.8,0.18,2.18,96.0,88.8,87.6,84.4,0.325,0.481,0.225,0.143,0.238,0.222,0.229,0.314,0.241,0.154,0.154,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2024-08-02,746354,Flyout,field_out,True,670541,669358,Yordan Alvarez,Shane Baz,0,7ac8f30d-e9d4-4218-967f-17f6b36b011b,669358.0,shanebaz,Baz,Right,Shane Baz,TBR,3.48,4.23,44.0,97.0,114.0,100.0,0.788,7.36,3.48,8.39,0.82,0.98,0.273,0.424,0.129,0.364,0.45,89.0,95.0,92.0,115.0,95.0,104.0,122.0,99.0,101.0,110.0,96.0,100.0,0.465,0.286,0.16,0.089,-0.62,1.8,0.18,2.18,96.0,88.8,87.6,84.4,0.325,0.481,0.225,0.143,0.238,0.222,0.229,0.314,0.241,0.154,0.154,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2024-08-02,746354,Single,single,False,642350,579328,Jose Siri,Yusei Kikuchi,0,82fe7ace-295e-453d-a940-586707400ea8,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,- - -,4.39,4.11,143.2,102.0,110.0,105.0,0.736,10.34,2.51,8.96,1.32,1.06,0.27,0.39,0.119,0.37,0.447,101.0,94.0,92.0,99.0,105.0,105.0,116.0,103.0,108.0,112.0,100.0,108.0,0.487,0.203,0.194,0.116,-0.2,1.2,-0.4,-0.27,95.6,87.0,88.7,82.8,0.29,0.525,0.27,0.201,0.271,0.297,0.283,0.434,0.282,0.194,0.254,0.379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
