,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,KC%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wKC/C,vFA,vFC,vFS,vSI,vSL,vKC,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,FS_ba,FS_slg,FS_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,FC_ba,FC_slg,FC_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,CU%,CH%,wCU/C,wCH/C,vCH,vCU,CH_ba,CH_slg,CH_whiff
0,2024-06-01,745251,Single,single,False,650859,682243,Luis Rengifo,Bryce Miller,0,dfd55766-77ae-45fd-9350-07931782d7c5,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,SEA,3.63,4.16,109.0,102.0,110.0,104.0,0.787,8.09,2.39,7.18,1.24,0.89,0.259,0.41,0.148,0.305,0.455,122.0,103.0,106.0,99.0,100.0,98.0,120.0,95.0,99.0,66.0,82.0,91.0,92.0,78.0,84.0,88.0,107.0,108.0,0.189,0.439,0.015,0.174,0.169,0.014,1.42,-3.96,0.84,1.27,-1.33,4.17,95.1,92.3,83.8,94.6,83.8,85.5,0.197,0.349,0.276,0.245,0.362,0.094,0.181,0.266,0.256,0.333,0.593,0.118,0.0,0.0,0.25,0.5,0.75,0.1,,,,,,,,,,,,,,,
1,2024-06-01,745251,Strikeout,strikeout,True,666160,682243,Mickey Moniak,Bryce Miller,0,ec6561d2-e9ab-4c4f-8b16-648a816feafe,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,SEA,3.63,4.16,109.0,102.0,110.0,104.0,0.787,8.09,2.39,7.18,1.24,0.89,0.259,0.41,0.148,0.305,0.455,122.0,103.0,106.0,99.0,100.0,98.0,120.0,95.0,99.0,66.0,82.0,91.0,92.0,78.0,84.0,88.0,107.0,108.0,0.189,0.439,0.015,0.174,0.169,0.014,1.42,-3.96,0.84,1.27,-1.33,4.17,95.1,92.3,83.8,94.6,83.8,85.5,0.197,0.349,0.276,0.245,0.362,0.094,0.181,0.266,0.256,0.333,0.593,0.118,0.0,0.0,0.25,0.5,0.75,0.1,,,,,,,,,,,,,,,
2,2024-06-01,745251,Strikeout Double Play,strikeout_double_play,True,621493,682243,Taylor Ward,Bryce Miller,1,9b9b587d-b026-4e14-912c-2a1e59122d48,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,SEA,3.63,4.16,109.0,102.0,110.0,104.0,0.787,8.09,2.39,7.18,1.24,0.89,0.259,0.41,0.148,0.305,0.455,122.0,103.0,106.0,99.0,100.0,98.0,120.0,95.0,99.0,66.0,82.0,91.0,92.0,78.0,84.0,88.0,107.0,108.0,0.189,0.439,0.015,0.174,0.169,0.014,1.42,-3.96,0.84,1.27,-1.33,4.17,95.1,92.3,83.8,94.6,83.8,85.5,0.197,0.349,0.276,0.245,0.362,0.094,0.181,0.266,0.256,0.333,0.593,0.118,0.0,0.0,0.25,0.5,0.75,0.1,,,,,,,,,,,,,,,
3,2024-06-01,745251,Walk,walk,False,641487,672282,J.P. Crawford,Reid Detmers,0,b04703ef-9f5a-4da6-ae06-ac03742b4479,672282.0,reiddetmers,Detmers,Left,Reid Detmers,LAA,6.14,3.67,63.0,98.0,97.0,98.0,0.729,10.0,3.86,9.43,1.43,0.96,0.242,0.483,0.146,0.32,0.431,90.0,95.0,92.0,,,,116.0,102.0,106.0,,,,,,,,,,,0.458,,,0.235,,-0.61,,,,-0.84,,94.0,,,,86.0,,0.253,0.483,0.276,,,,,,,0.247,0.383,0.343,0.344,0.719,0.192,,,,93.0,97.0,97.0,90.0,102.0,104.0,0.149,0.158,-2.14,1.15,84.6,75.4,0.289,0.356,0.33
4,2024-06-01,745251,Pop Out,field_out,True,664238,672282,Dylan Moore,Reid Detmers,0,782999c7-ef85-4a6f-99e8-bf8361139ce3,672282.0,reiddetmers,Detmers,Left,Reid Detmers,LAA,6.14,3.67,63.0,98.0,97.0,98.0,0.729,10.0,3.86,9.43,1.43,0.96,0.242,0.483,0.146,0.32,0.431,90.0,95.0,92.0,,,,116.0,102.0,106.0,,,,,,,,,,,0.458,,,0.235,,-0.61,,,,-0.84,,94.0,,,,86.0,,0.253,0.483,0.276,,,,,,,0.247,0.383,0.343,0.344,0.719,0.192,,,,93.0,97.0,97.0,90.0,102.0,104.0,0.149,0.158,-2.14,1.15,84.6,75.4,0.289,0.356,0.33
5,2024-06-01,745251,Single,single,False,677594,672282,Julio Rodríguez,Reid Detmers,1,93b74026-51d9-479e-a139-98cde4ac5da0,672282.0,reiddetmers,Detmers,Left,Reid Detmers,LAA,6.14,3.67,63.0,98.0,97.0,98.0,0.729,10.0,3.86,9.43,1.43,0.96,0.242,0.483,0.146,0.32,0.431,90.0,95.0,92.0,,,,116.0,102.0,106.0,,,,,,,,,,,0.458,,,0.235,,-0.61,,,,-0.84,,94.0,,,,86.0,,0.253,0.483,0.276,,,,,,,0.247,0.383,0.343,0.344,0.719,0.192,,,,93.0,97.0,97.0,90.0,102.0,104.0,0.149,0.158,-2.14,1.15,84.6,75.4,0.289,0.356,0.33
6,2024-06-01,745251,Pop Out,field_out,True,663728,672282,Cal Raleigh,Reid Detmers,0,d4b6a3bc-830e-464e-86e8-c26b6097d9bb,672282.0,reiddetmers,Detmers,Left,Reid Detmers,LAA,6.14,3.67,63.0,98.0,97.0,98.0,0.729,10.0,3.86,9.43,1.43,0.96,0.242,0.483,0.146,0.32,0.431,90.0,95.0,92.0,,,,116.0,102.0,106.0,,,,,,,,,,,0.458,,,0.235,,-0.61,,,,-0.84,,94.0,,,,86.0,,0.253,0.483,0.276,,,,,,,0.247,0.383,0.343,0.344,0.719,0.192,,,,93.0,97.0,97.0,90.0,102.0,104.0,0.149,0.158,-2.14,1.15,84.6,75.4,0.289,0.356,0.33
7,2024-06-01,745251,Forceout,force_out,True,664034,672282,Ty France,Reid Detmers,1,96c049da-ba66-4165-9259-d699cf5fb69d,672282.0,reiddetmers,Detmers,Left,Reid Detmers,LAA,6.14,3.67,63.0,98.0,97.0,98.0,0.729,10.0,3.86,9.43,1.43,0.96,0.242,0.483,0.146,0.32,0.431,90.0,95.0,92.0,,,,116.0,102.0,106.0,,,,,,,,,,,0.458,,,0.235,,-0.61,,,,-0.84,,94.0,,,,86.0,,0.253,0.483,0.276,,,,,,,0.247,0.383,0.343,0.344,0.719,0.192,,,,93.0,97.0,97.0,90.0,102.0,104.0,0.149,0.158,-2.14,1.15,84.6,75.4,0.289,0.356,0.33
8,2024-06-01,745251,Single,single,False,641432,682243,Willie Calhoun,Bryce Miller,0,13e2ea7d-bfd9-47f6-afcc-81703fdbb24d,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,SEA,3.63,4.16,109.0,102.0,110.0,104.0,0.787,8.09,2.39,7.18,1.24,0.89,0.259,0.41,0.148,0.305,0.455,122.0,103.0,106.0,99.0,100.0,98.0,120.0,95.0,99.0,66.0,82.0,91.0,92.0,78.0,84.0,88.0,107.0,108.0,0.189,0.439,0.015,0.174,0.169,0.014,1.42,-3.96,0.84,1.27,-1.33,4.17,95.1,92.3,83.8,94.6,83.8,85.5,0.197,0.349,0.276,0.245,0.362,0.094,0.181,0.266,0.256,0.333,0.593,0.118,0.0,0.0,0.25,0.5,0.75,0.1,,,,,,,,,,,,,,,
9,2024-06-01,745251,Pop Out,field_out,True,607680,682243,Kevin Pillar,Bryce Miller,0,4f24c50d-79be-41ed-9e44-4a65b84845db,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,SEA,3.63,4.16,109.0,102.0,110.0,104.0,0.787,8.09,2.39,7.18,1.24,0.89,0.259,0.41,0.148,0.305,0.455,122.0,103.0,106.0,99.0,100.0,98.0,120.0,95.0,99.0,66.0,82.0,91.0,92.0,78.0,84.0,88.0,107.0,108.0,0.189,0.439,0.015,0.174,0.169,0.014,1.42,-3.96,0.84,1.27,-1.33,4.17,95.1,92.3,83.8,94.6,83.8,85.5,0.197,0.349,0.276,0.245,0.362,0.094,0.181,0.266,0.256,0.333,0.593,0.118,0.0,0.0,0.25,0.5,0.75,0.1,,,,,,,,,,,,,,,
10,2024-06-01,745251,Walk,walk,False,642136,682243,Matt Thaiss,Bryce Miller,1,3503bbb9-11a8-4ffb-89bd-b308151a27ed,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,SEA,3.63,4.16,109.0,102.0,110.0,104.0,0.787,8.09,2.39,7.18,1.24,0.89,0.259,0.41,0.148,0.305,0.455,122.0,103.0,106.0,99.0,100.0,98.0,120.0,95.0,99.0,66.0,82.0,91.0,92.0,78.0,84.0,88.0,107.0,108.0,0.189,0.439,0.015,0.174,0.169,0.014,1.42,-3.96,0.84,1.27,-1.33,4.17,95.1,92.3,83.8,94.6,83.8,85.5,0.197,0.349,0.276,0.245,0.362,0.094,0.181,0.266,0.256,0.333,0.593,0.118,0.0,0.0,0.25,0.5,0.75,0.1,,,,,,,,,,,,,,,
11,2024-06-01,745251,Strikeout,strikeout,True,666176,682243,Jo Adell,Bryce Miller,0,36ea5e4f-e351-453b-8bc1-f241cf40a56f,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,SEA,3.63,4.16,109.0,102.0,110.0,104.0,0.787,8.09,2.39,7.18,1.24,0.89,0.259,0.41,0.148,0.305,0.455,122.0,103.0,106.0,99.0,100.0,98.0,120.0,95.0,99.0,66.0,82.0,91.0,92.0,78.0,84.0,88.0,107.0,108.0,0.189,0.439,0.015,0.174,0.169,0.014,1.42,-3.96,0.84,1.27,-1.33,4.17,95.1,92.3,83.8,94.6,83.8,85.5,0.197,0.349,0.276,0.245,0.362,0.094,0.181,0.266,0.256,0.333,0.593,0.118,0.0,0.0,0.25,0.5,0.75,0.1,,,,,,,,,,,,,,,
12,2024-06-01,745251,Strikeout,strikeout,True,687263,682243,Zach Neto,Bryce Miller,0,e4b714c3-fc3f-4e7e-bebb-a7254885acb8,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,SEA,3.63,4.16,109.0,102.0,110.0,104.0,0.787,8.09,2.39,7.18,1.24,0.89,0.259,0.41,0.148,0.305,0.455,122.0,103.0,106.0,99.0,100.0,98.0,120.0,95.0,99.0,66.0,82.0,91.0,92.0,78.0,84.0,88.0,107.0,108.0,0.189,0.439,0.015,0.174,0.169,0.014,1.42,-3.96,0.84,1.27,-1.33,4.17,95.1,92.3,83.8,94.6,83.8,85.5,0.197,0.349,0.276,0.245,0.362,0.094,0.181,0.266,0.256,0.333,0.593,0.118,0.0,0.0,0.25,0.5,0.75,0.1,,,,,,,,,,,,,,,
13,2024-06-01,745251,Flyout,field_out,True,571745,672282,Mitch Haniger,Reid Detmers,0,400b232e-c42e-4bfe-8e8d-a5c52744083d,672282.0,reiddetmers,Detmers,Left,Reid Detmers,LAA,6.14,3.67,63.0,98.0,97.0,98.0,0.729,10.0,3.86,9.43,1.43,0.96,0.242,0.483,0.146,0.32,0.431,90.0,95.0,92.0,,,,116.0,102.0,106.0,,,,,,,,,,,0.458,,,0.235,,-0.61,,,,-0.84,,94.0,,,,86.0,,0.253,0.483,0.276,,,,,,,0.247,0.383,0.343,0.344,0.719,0.192,,,,93.0,97.0,97.0,90.0,102.0,104.0,0.149,0.158,-2.14,1.15,84.6,75.4,0.289,0.356,0.33
14,2024-06-01,745251,Groundout,field_out,True,641598,672282,Mitch Garver,Reid Detmers,0,72464263-7bc1-445e-9a76-65a78ea9ba57,672282.0,reiddetmers,Detmers,Left,Reid Detmers,LAA,6.14,3.67,63.0,98.0,97.0,98.0,0.729,10.0,3.86,9.43,1.43,0.96,0.242,0.483,0.146,0.32,0.431,90.0,95.0,92.0,,,,116.0,102.0,106.0,,,,,,,,,,,0.458,,,0.235,,-0.61,,,,-0.84,,94.0,,,,86.0,,0.253,0.483,0.276,,,,,,,0.247,0.383,0.343,0.344,0.719,0.192,,,,93.0,97.0,97.0,90.0,102.0,104.0,0.149,0.158,-2.14,1.15,84.6,75.4,0.289,0.356,0.33
15,2024-06-01,745251,Pop Out,field_out,True,670042,672282,Luke Raley,Reid Detmers,0,85170d44-c8ff-4202-aa87-b3b3893c0f4d,672282.0,reiddetmers,Detmers,Left,Reid Detmers,LAA,6.14,3.67,63.0,98.0,97.0,98.0,0.729,10.0,3.86,9.43,1.43,0.96,0.242,0.483,0.146,0.32,0.431,90.0,95.0,92.0,,,,116.0,102.0,106.0,,,,,,,,,,,0.458,,,0.235,,-0.61,,,,-0.84,,94.0,,,,86.0,,0.253,0.483,0.276,,,,,,,0.247,0.383,0.343,0.344,0.719,0.192,,,,93.0,97.0,97.0,90.0,102.0,104.0,0.149,0.158,-2.14,1.15,84.6,75.4,0.289,0.356,0.33
16,2024-06-01,745251,Strikeout,strikeout,True,641645,682243,Luis Guillorme,Bryce Miller,0,de8f0d2d-5e3d-40a1-8d85-c2049a6afee2,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,SEA,3.63,4.16,109.0,102.0,110.0,104.0,0.787,8.09,2.39,7.18,1.24,0.89,0.259,0.41,0.148,0.305,0.455,122.0,103.0,106.0,99.0,100.0,98.0,120.0,95.0,99.0,66.0,82.0,91.0,92.0,78.0,84.0,88.0,107.0,108.0,0.189,0.439,0.015,0.174,0.169,0.014,1.42,-3.96,0.84,1.27,-1.33,4.17,95.1,92.3,83.8,94.6,83.8,85.5,0.197,0.349,0.276,0.245,0.362,0.094,0.181,0.266,0.256,0.333,0.593,0.118,0.0,0.0,0.25,0.5,0.75,0.1,,,,,,,,,,,,,,,
17,2024-06-01,745251,Lineout,field_out,True,650859,682243,Luis Rengifo,Bryce Miller,0,efc29698-9cb8-4f64-a627-489071a72bb3,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,SEA,3.63,4.16,109.0,102.0,110.0,104.0,0.787,8.09,2.39,7.18,1.24,0.89,0.259,0.41,0.148,0.305,0.455,122.0,103.0,106.0,99.0,100.0,98.0,120.0,95.0,99.0,66.0,82.0,91.0,92.0,78.0,84.0,88.0,107.0,108.0,0.189,0.439,0.015,0.174,0.169,0.014,1.42,-3.96,0.84,1.27,-1.33,4.17,95.1,92.3,83.8,94.6,83.8,85.5,0.197,0.349,0.276,0.245,0.362,0.094,0.181,0.266,0.256,0.333,0.593,0.118,0.0,0.0,0.25,0.5,0.75,0.1,,,,,,,,,,,,,,,
