,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,ST_ba,ST_slg,ST_whiff,FC_ba,FC_slg,FC_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff
0,2024-09-17,745044,Groundout,field_out,True,680776,669358,Jarren Duran,Shane Baz,0,54955dd8-6be2-42ed-acf9-9195d3dcd9f9,669358.0,shanebaz,Baz,Right,Shane Baz,TBR,3.07,3.73,73.1,100.0,115.0,103.0,0.787,7.61,3.19,6.63,0.98,0.87,0.262,0.393,0.136,0.354,0.456,87.0,97.0,95.0,119.0,104.0,109.0,121.0,101.0,104.0,110.0,96.0,100.0,0.483,0.22,0.194,0.104,1.04,-0.11,1.33,2.56,95.6,88.1,87.3,83.5,0.244,0.345,0.224,0.191,0.279,0.278,0.167,0.407,0.215,0.125,0.125,0.283,,,,,,,,,,,,,,,,,,,,,
1,2024-09-17,745044,Groundout,field_out,True,646240,669358,Rafael Devers,Shane Baz,0,256f20fe-0084-4a81-bae2-ff96bc246824,669358.0,shanebaz,Baz,Right,Shane Baz,TBR,3.07,3.73,73.1,100.0,115.0,103.0,0.787,7.61,3.19,6.63,0.98,0.87,0.262,0.393,0.136,0.354,0.456,87.0,97.0,95.0,119.0,104.0,109.0,121.0,101.0,104.0,110.0,96.0,100.0,0.483,0.22,0.194,0.104,1.04,-0.11,1.33,2.56,95.6,88.1,87.3,83.5,0.244,0.345,0.224,0.191,0.279,0.278,0.167,0.407,0.215,0.125,0.125,0.283,,,,,,,,,,,,,,,,,,,,,
2,2024-09-17,745044,Strikeout,strikeout,True,641933,669358,Tyler O'Neill,Shane Baz,0,bf280819-0e4f-4785-8c90-4a1c5e27a8a6,669358.0,shanebaz,Baz,Right,Shane Baz,TBR,3.07,3.73,73.1,100.0,115.0,103.0,0.787,7.61,3.19,6.63,0.98,0.87,0.262,0.393,0.136,0.354,0.456,87.0,97.0,95.0,119.0,104.0,109.0,121.0,101.0,104.0,110.0,96.0,100.0,0.483,0.22,0.194,0.104,1.04,-0.11,1.33,2.56,95.6,88.1,87.3,83.5,0.244,0.345,0.224,0.191,0.279,0.278,0.167,0.407,0.215,0.125,0.125,0.283,,,,,,,,,,,,,,,,,,,,,
3,2024-09-17,745044,Flyout,field_out,True,650490,601713,Yandy Díaz,Nick Pivetta,0,13b3f667-e28e-488b-b520-68d3be420151,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,4.21,3.65,139.0,104.0,134.0,108.0,0.778,10.75,2.27,8.03,1.81,0.68,0.233,0.415,0.141,0.371,0.45,,,,118.0,105.0,104.0,123.0,105.0,108.0,156.0,104.0,112.0,0.483,0.295,0.161,,0.55,-0.12,0.66,,93.9,,82.6,80.0,0.247,0.416,0.211,0.161,0.393,0.207,0.143,0.393,0.326,,,,104.0,96.0,82.0,0.061,-4.41,88.3,0.225,0.444,0.352,0.375,0.875,0.217,,,,,,,,,
4,2024-09-17,745044,Strikeout,strikeout,True,664040,601713,Brandon Lowe,Nick Pivetta,0,c5e13341-314b-42c6-aed0-69098120613d,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,4.21,3.65,139.0,104.0,134.0,108.0,0.778,10.75,2.27,8.03,1.81,0.68,0.233,0.415,0.141,0.371,0.45,,,,118.0,105.0,104.0,123.0,105.0,108.0,156.0,104.0,112.0,0.483,0.295,0.161,,0.55,-0.12,0.66,,93.9,,82.6,80.0,0.247,0.416,0.211,0.161,0.393,0.207,0.143,0.393,0.326,,,,104.0,96.0,82.0,0.061,-4.41,88.3,0.225,0.444,0.352,0.375,0.875,0.217,,,,,,,,,
5,2024-09-17,745044,Pop Out,field_out,True,691406,601713,Junior Caminero,Nick Pivetta,0,7e8eef74-4908-4afb-8dda-ba80236fcdf2,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,4.21,3.65,139.0,104.0,134.0,108.0,0.778,10.75,2.27,8.03,1.81,0.68,0.233,0.415,0.141,0.371,0.45,,,,118.0,105.0,104.0,123.0,105.0,108.0,156.0,104.0,112.0,0.483,0.295,0.161,,0.55,-0.12,0.66,,93.9,,82.6,80.0,0.247,0.416,0.211,0.161,0.393,0.207,0.143,0.393,0.326,,,,104.0,96.0,82.0,0.061,-4.41,88.3,0.225,0.444,0.352,0.375,0.875,0.217,,,,,,,,,
6,2024-09-17,745044,Lineout,field_out,True,807799,669358,Masataka Yoshida,Shane Baz,0,432319b0-2100-4226-8d88-d48adbf152c9,669358.0,shanebaz,Baz,Right,Shane Baz,TBR,3.07,3.73,73.1,100.0,115.0,103.0,0.787,7.61,3.19,6.63,0.98,0.87,0.262,0.393,0.136,0.354,0.456,87.0,97.0,95.0,119.0,104.0,109.0,121.0,101.0,104.0,110.0,96.0,100.0,0.483,0.22,0.194,0.104,1.04,-0.11,1.33,2.56,95.6,88.1,87.3,83.5,0.244,0.345,0.224,0.191,0.279,0.278,0.167,0.407,0.215,0.125,0.125,0.283,,,,,,,,,,,,,,,,,,,,,
7,2024-09-17,745044,Flyout,field_out,True,657136,669358,Connor Wong,Shane Baz,0,f0f18680-0feb-4050-806d-7f73a1e4dd19,669358.0,shanebaz,Baz,Right,Shane Baz,TBR,3.07,3.73,73.1,100.0,115.0,103.0,0.787,7.61,3.19,6.63,0.98,0.87,0.262,0.393,0.136,0.354,0.456,87.0,97.0,95.0,119.0,104.0,109.0,121.0,101.0,104.0,110.0,96.0,100.0,0.483,0.22,0.194,0.104,1.04,-0.11,1.33,2.56,95.6,88.1,87.3,83.5,0.244,0.345,0.224,0.191,0.279,0.278,0.167,0.407,0.215,0.125,0.125,0.283,,,,,,,,,,,,,,,,,,,,,
8,2024-09-17,745044,Walk,walk,False,677800,669358,Wilyer Abreu,Shane Baz,0,c634d5fd-1e72-44dd-9b61-32c1c2f038c3,669358.0,shanebaz,Baz,Right,Shane Baz,TBR,3.07,3.73,73.1,100.0,115.0,103.0,0.787,7.61,3.19,6.63,0.98,0.87,0.262,0.393,0.136,0.354,0.456,87.0,97.0,95.0,119.0,104.0,109.0,121.0,101.0,104.0,110.0,96.0,100.0,0.483,0.22,0.194,0.104,1.04,-0.11,1.33,2.56,95.6,88.1,87.3,83.5,0.244,0.345,0.224,0.191,0.279,0.278,0.167,0.407,0.215,0.125,0.125,0.283,,,,,,,,,,,,,,,,,,,,,
9,2024-09-17,745044,Home Run,home_run,False,671213,669358,Triston Casas,Shane Baz,1,e0e1c69e-de51-4ca5-b623-32ebf0de23cb,669358.0,shanebaz,Baz,Right,Shane Baz,TBR,3.07,3.73,73.1,100.0,115.0,103.0,0.787,7.61,3.19,6.63,0.98,0.87,0.262,0.393,0.136,0.354,0.456,87.0,97.0,95.0,119.0,104.0,109.0,121.0,101.0,104.0,110.0,96.0,100.0,0.483,0.22,0.194,0.104,1.04,-0.11,1.33,2.56,95.6,88.1,87.3,83.5,0.244,0.345,0.224,0.191,0.279,0.278,0.167,0.407,0.215,0.125,0.125,0.283,,,,,,,,,,,,,,,,,,,,,
10,2024-09-17,745044,Flyout,field_out,True,596115,669358,Trevor Story,Shane Baz,0,210e0a37-ec39-4332-bbf3-47cc3b1173da,669358.0,shanebaz,Baz,Right,Shane Baz,TBR,3.07,3.73,73.1,100.0,115.0,103.0,0.787,7.61,3.19,6.63,0.98,0.87,0.262,0.393,0.136,0.354,0.456,87.0,97.0,95.0,119.0,104.0,109.0,121.0,101.0,104.0,110.0,96.0,100.0,0.483,0.22,0.194,0.104,1.04,-0.11,1.33,2.56,95.6,88.1,87.3,83.5,0.244,0.345,0.224,0.191,0.279,0.278,0.167,0.407,0.215,0.125,0.125,0.283,,,,,,,,,,,,,,,,,,,,,
11,2024-09-17,745044,Single,single,False,666018,601713,Jonathan Aranda,Nick Pivetta,0,43338871-fb49-4db7-ac6e-7b8e4ccdb6d7,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,4.21,3.65,139.0,104.0,134.0,108.0,0.778,10.75,2.27,8.03,1.81,0.68,0.233,0.415,0.141,0.371,0.45,,,,118.0,105.0,104.0,123.0,105.0,108.0,156.0,104.0,112.0,0.483,0.295,0.161,,0.55,-0.12,0.66,,93.9,,82.6,80.0,0.247,0.416,0.211,0.161,0.393,0.207,0.143,0.393,0.326,,,,104.0,96.0,82.0,0.061,-4.41,88.3,0.225,0.444,0.352,0.375,0.875,0.217,,,,,,,,,
12,2024-09-17,745044,Flyout,field_out,True,666624,601713,Christopher Morel,Nick Pivetta,1,790a412d-1c4c-4e9e-abf6-6c3adcba5759,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,4.21,3.65,139.0,104.0,134.0,108.0,0.778,10.75,2.27,8.03,1.81,0.68,0.233,0.415,0.141,0.371,0.45,,,,118.0,105.0,104.0,123.0,105.0,108.0,156.0,104.0,112.0,0.483,0.295,0.161,,0.55,-0.12,0.66,,93.9,,82.6,80.0,0.247,0.416,0.211,0.161,0.393,0.207,0.143,0.393,0.326,,,,104.0,96.0,82.0,0.061,-4.41,88.3,0.225,0.444,0.352,0.375,0.875,0.217,,,,,,,,,
