,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,wFC/C,wCU/C,vFC,vCU,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,ST_ba,ST_slg,ST_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
10,2024-08-04,746439,Single,single,False,641658,656412,Garrett Hampson,Alex Faedo,0,ae32e760-74d8-4db9-bb4b-6ca964ff1492,656412.0,alexfaedo,Faedo,Right,Alex Faedo,DET,3.61,4.29,57.1,100.0,104.0,101.0,0.698,8.63,4.4,7.69,1.41,1.03,0.275,0.406,0.138,0.313,0.362,108.0,102.0,108.0,91.0,94.0,89.0,80.0,93.0,90.0,116.0,106.0,110.0,0.054,0.352,0.396,0.199,-0.54,-4.02,0.91,-0.84,94.0,89.1,93.5,83.2,0.218,0.437,0.247,0.171,0.314,0.43,0.286,0.405,0.268,0.545,0.727,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-08-04,746439,Groundout,field_out,True,680118,669724,Dairon Blanco,Brenan Hanifee,0,47d63f90-e1eb-4ef0-ace7-9fc7932c9e4a,669724.0,brenanhanifee,Hanifee,Right,Brenan Hanifee,DET,1.72,2.71,15.2,103.0,88.0,101.0,0.838,5.17,1.72,6.89,1.15,2.21,0.18,0.52,0.28,0.24,0.43,101.0,89.0,84.0,67.0,93.0,90.0,78.0,103.0,99.0,114.0,109.0,115.0,0.604,0.109,0.226,0.061,4.36,1.57,1.61,-12.33,95.5,88.8,95.0,87.5,0.0,0.0,0.643,0.182,0.364,0.192,0.5,1.25,0.167,0.205,0.282,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-08-04,746439,Pop Out,field_out,True,669234,608379,Justyn-Henry Malloy,Michael Wacha,0,ffa522eb-f49f-47be-9662-6c50d71a56c3,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.5,4.32,139.0,101.0,91.0,99.0,0.794,7.77,2.46,8.42,0.97,1.02,0.248,0.453,0.204,0.277,0.427,112.0,109.0,113.0,83.0,101.0,97.0,78.0,101.0,87.0,98.0,90.0,90.0,0.15,0.235,0.102,0.318,0.37,0.38,-1.98,1.86,93.6,81.3,93.6,84.2,0.284,0.468,0.16,0.355,0.548,0.403,0.184,0.337,0.334,0.243,0.301,0.087,73.0,89.0,92.0,79.0,99.0,94.0,0.11,0.084,-0.94,-1.39,88.8,75.1,0.328,0.443,0.114,0.304,0.652,0.175,,,,,,,,,,,,
13,2024-08-04,746439,Pop Out,field_out,True,676632,608379,Bligh Madris,Michael Wacha,0,4cca338f-7e2c-44e6-9ed8-5fd4f6f7d24f,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.5,4.32,139.0,101.0,91.0,99.0,0.794,7.77,2.46,8.42,0.97,1.02,0.248,0.453,0.204,0.277,0.427,112.0,109.0,113.0,83.0,101.0,97.0,78.0,101.0,87.0,98.0,90.0,90.0,0.15,0.235,0.102,0.318,0.37,0.38,-1.98,1.86,93.6,81.3,93.6,84.2,0.284,0.468,0.16,0.355,0.548,0.403,0.184,0.337,0.334,0.243,0.301,0.087,73.0,89.0,92.0,79.0,99.0,94.0,0.11,0.084,-0.94,-1.39,88.8,75.1,0.328,0.443,0.114,0.304,0.652,0.175,,,,,,,,,,,,
14,2024-08-04,746439,Triple,triple,False,656716,608379,Zach McKinstry,Michael Wacha,0,8c4a1dac-0607-42d1-8328-a758a9d1bc34,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.5,4.32,139.0,101.0,91.0,99.0,0.794,7.77,2.46,8.42,0.97,1.02,0.248,0.453,0.204,0.277,0.427,112.0,109.0,113.0,83.0,101.0,97.0,78.0,101.0,87.0,98.0,90.0,90.0,0.15,0.235,0.102,0.318,0.37,0.38,-1.98,1.86,93.6,81.3,93.6,84.2,0.284,0.468,0.16,0.355,0.548,0.403,0.184,0.337,0.334,0.243,0.301,0.087,73.0,89.0,92.0,79.0,99.0,94.0,0.11,0.084,-0.94,-1.39,88.8,75.1,0.328,0.443,0.114,0.304,0.652,0.175,,,,,,,,,,,,
15,2024-08-04,746439,Walk,walk,False,693307,608379,Dillon Dingler,Michael Wacha,0,14cc31a2-6c60-495f-8646-33cfc9558335,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.5,4.32,139.0,101.0,91.0,99.0,0.794,7.77,2.46,8.42,0.97,1.02,0.248,0.453,0.204,0.277,0.427,112.0,109.0,113.0,83.0,101.0,97.0,78.0,101.0,87.0,98.0,90.0,90.0,0.15,0.235,0.102,0.318,0.37,0.38,-1.98,1.86,93.6,81.3,93.6,84.2,0.284,0.468,0.16,0.355,0.548,0.403,0.184,0.337,0.334,0.243,0.301,0.087,73.0,89.0,92.0,79.0,99.0,94.0,0.11,0.084,-0.94,-1.39,88.8,75.1,0.328,0.443,0.114,0.304,0.652,0.175,,,,,,,,,,,,
16,2024-08-04,746439,Single,single,False,570482,608379,Gio Urshela,Michael Wacha,1,a8d9fe31-c513-4aec-b32c-ea39c999f51a,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.5,4.32,139.0,101.0,91.0,99.0,0.794,7.77,2.46,8.42,0.97,1.02,0.248,0.453,0.204,0.277,0.427,112.0,109.0,113.0,83.0,101.0,97.0,78.0,101.0,87.0,98.0,90.0,90.0,0.15,0.235,0.102,0.318,0.37,0.38,-1.98,1.86,93.6,81.3,93.6,84.2,0.284,0.468,0.16,0.355,0.548,0.403,0.184,0.337,0.334,0.243,0.301,0.087,73.0,89.0,92.0,79.0,99.0,94.0,0.11,0.084,-0.94,-1.39,88.8,75.1,0.328,0.443,0.114,0.304,0.652,0.175,,,,,,,,,,,,
17,2024-08-04,746439,Flyout,field_out,True,595879,608379,Javier Báez,Michael Wacha,0,5126e4f2-f9c0-40a1-aee0-980cb22a7d78,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.5,4.32,139.0,101.0,91.0,99.0,0.794,7.77,2.46,8.42,0.97,1.02,0.248,0.453,0.204,0.277,0.427,112.0,109.0,113.0,83.0,101.0,97.0,78.0,101.0,87.0,98.0,90.0,90.0,0.15,0.235,0.102,0.318,0.37,0.38,-1.98,1.86,93.6,81.3,93.6,84.2,0.284,0.468,0.16,0.355,0.548,0.403,0.184,0.337,0.334,0.243,0.301,0.087,73.0,89.0,92.0,79.0,99.0,94.0,0.11,0.084,-0.94,-1.39,88.8,75.1,0.328,0.443,0.114,0.304,0.652,0.175,,,,,,,,,,,,
18,2024-08-04,746439,Pop Out,field_out,True,672580,669724,Maikel Garcia,Brenan Hanifee,0,85c5e0b3-6aa8-4e91-8c7b-0a60ded3571e,669724.0,brenanhanifee,Hanifee,Right,Brenan Hanifee,DET,1.72,2.71,15.2,103.0,88.0,101.0,0.838,5.17,1.72,6.89,1.15,2.21,0.18,0.52,0.28,0.24,0.43,101.0,89.0,84.0,67.0,93.0,90.0,78.0,103.0,99.0,114.0,109.0,115.0,0.604,0.109,0.226,0.061,4.36,1.57,1.61,-12.33,95.5,88.8,95.0,87.5,0.0,0.0,0.643,0.182,0.364,0.192,0.5,1.25,0.167,0.205,0.282,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-08-04,746439,Single,single,False,677951,669724,Bobby Witt Jr.,Brenan Hanifee,0,7b47f13c-cd6f-482f-868d-0095a2c337fd,669724.0,brenanhanifee,Hanifee,Right,Brenan Hanifee,DET,1.72,2.71,15.2,103.0,88.0,101.0,0.838,5.17,1.72,6.89,1.15,2.21,0.18,0.52,0.28,0.24,0.43,101.0,89.0,84.0,67.0,93.0,90.0,78.0,103.0,99.0,114.0,109.0,115.0,0.604,0.109,0.226,0.061,4.36,1.57,1.61,-12.33,95.5,88.8,95.0,87.5,0.0,0.0,0.643,0.182,0.364,0.192,0.5,1.25,0.167,0.205,0.282,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-08-04,746439,Flyout,field_out,True,686469,669724,Vinnie Pasquantino,Brenan Hanifee,0,f4d58cdf-ab14-4ac3-81af-b654e4992d10,669724.0,brenanhanifee,Hanifee,Right,Brenan Hanifee,DET,1.72,2.71,15.2,103.0,88.0,101.0,0.838,5.17,1.72,6.89,1.15,2.21,0.18,0.52,0.28,0.24,0.43,101.0,89.0,84.0,67.0,93.0,90.0,78.0,103.0,99.0,114.0,109.0,115.0,0.604,0.109,0.226,0.061,4.36,1.57,1.61,-12.33,95.5,88.8,95.0,87.5,0.0,0.0,0.643,0.182,0.364,0.192,0.5,1.25,0.167,0.205,0.282,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-08-04,746439,Forceout,force_out,True,521692,669724,Salvador Perez,Brenan Hanifee,1,8334d4a8-131d-4abf-beac-ddec06fd85c9,669724.0,brenanhanifee,Hanifee,Right,Brenan Hanifee,DET,1.72,2.71,15.2,103.0,88.0,101.0,0.838,5.17,1.72,6.89,1.15,2.21,0.18,0.52,0.28,0.24,0.43,101.0,89.0,84.0,67.0,93.0,90.0,78.0,103.0,99.0,114.0,109.0,115.0,0.604,0.109,0.226,0.061,4.36,1.57,1.61,-12.33,95.5,88.8,95.0,87.5,0.0,0.0,0.643,0.182,0.364,0.192,0.5,1.25,0.167,0.205,0.282,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-08-04,746439,Groundout,field_out,True,672761,608379,Wenceel Pérez,Michael Wacha,0,820fe224-673c-49dd-b5b8-4e8483dbd53f,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.5,4.32,139.0,101.0,91.0,99.0,0.794,7.77,2.46,8.42,0.97,1.02,0.248,0.453,0.204,0.277,0.427,112.0,109.0,113.0,83.0,101.0,97.0,78.0,101.0,87.0,98.0,90.0,90.0,0.15,0.235,0.102,0.318,0.37,0.38,-1.98,1.86,93.6,81.3,93.6,84.2,0.284,0.468,0.16,0.355,0.548,0.403,0.184,0.337,0.334,0.243,0.301,0.087,73.0,89.0,92.0,79.0,99.0,94.0,0.11,0.084,-0.94,-1.39,88.8,75.1,0.328,0.443,0.114,0.304,0.652,0.175,,,,,,,,,,,,
23,2024-08-04,746439,Flyout,field_out,True,690993,608379,Colt Keith,Michael Wacha,0,32bd1e2a-4bf0-4bed-b265-147c0bb31e40,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.5,4.32,139.0,101.0,91.0,99.0,0.794,7.77,2.46,8.42,0.97,1.02,0.248,0.453,0.204,0.277,0.427,112.0,109.0,113.0,83.0,101.0,97.0,78.0,101.0,87.0,98.0,90.0,90.0,0.15,0.235,0.102,0.318,0.37,0.38,-1.98,1.86,93.6,81.3,93.6,84.2,0.284,0.468,0.16,0.355,0.548,0.403,0.184,0.337,0.334,0.243,0.301,0.087,73.0,89.0,92.0,79.0,99.0,94.0,0.11,0.084,-0.94,-1.39,88.8,75.1,0.328,0.443,0.114,0.304,0.652,0.175,,,,,,,,,,,,
24,2024-08-04,746439,Flyout,field_out,True,663837,608379,Matt Vierling,Michael Wacha,0,574a3934-8565-4ec8-ab25-df02c12c5987,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.5,4.32,139.0,101.0,91.0,99.0,0.794,7.77,2.46,8.42,0.97,1.02,0.248,0.453,0.204,0.277,0.427,112.0,109.0,113.0,83.0,101.0,97.0,78.0,101.0,87.0,98.0,90.0,90.0,0.15,0.235,0.102,0.318,0.37,0.38,-1.98,1.86,93.6,81.3,93.6,84.2,0.284,0.468,0.16,0.355,0.548,0.403,0.184,0.337,0.334,0.243,0.301,0.087,73.0,89.0,92.0,79.0,99.0,94.0,0.11,0.084,-0.94,-1.39,88.8,75.1,0.328,0.443,0.114,0.304,0.652,0.175,,,,,,,,,,,,
25,2024-08-04,746439,Flyout,field_out,True,592669,669724,Hunter Renfroe,Brenan Hanifee,0,2fd3c63b-c777-41d2-a3eb-0f050a65567c,669724.0,brenanhanifee,Hanifee,Right,Brenan Hanifee,DET,1.72,2.71,15.2,103.0,88.0,101.0,0.838,5.17,1.72,6.89,1.15,2.21,0.18,0.52,0.28,0.24,0.43,101.0,89.0,84.0,67.0,93.0,90.0,78.0,103.0,99.0,114.0,109.0,115.0,0.604,0.109,0.226,0.061,4.36,1.57,1.61,-12.33,95.5,88.8,95.0,87.5,0.0,0.0,0.643,0.182,0.364,0.192,0.5,1.25,0.167,0.205,0.282,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-08-04,746439,Strikeout,strikeout,True,657557,669724,Paul DeJong,Brenan Hanifee,0,9586dd90-f24a-46c4-9314-16b24347008f,669724.0,brenanhanifee,Hanifee,Right,Brenan Hanifee,DET,1.72,2.71,15.2,103.0,88.0,101.0,0.838,5.17,1.72,6.89,1.15,2.21,0.18,0.52,0.28,0.24,0.43,101.0,89.0,84.0,67.0,93.0,90.0,78.0,103.0,99.0,114.0,109.0,115.0,0.604,0.109,0.226,0.061,4.36,1.57,1.61,-12.33,95.5,88.8,95.0,87.5,0.0,0.0,0.643,0.182,0.364,0.192,0.5,1.25,0.167,0.205,0.282,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-08-04,746439,Flyout,field_out,True,666023,669724,Freddy Fermin,Brenan Hanifee,0,48d3e960-d903-4ea2-a228-afb3733602de,669724.0,brenanhanifee,Hanifee,Right,Brenan Hanifee,DET,1.72,2.71,15.2,103.0,88.0,101.0,0.838,5.17,1.72,6.89,1.15,2.21,0.18,0.52,0.28,0.24,0.43,101.0,89.0,84.0,67.0,93.0,90.0,78.0,103.0,99.0,114.0,109.0,115.0,0.604,0.109,0.226,0.061,4.36,1.57,1.61,-12.33,95.5,88.8,95.0,87.5,0.0,0.0,0.643,0.182,0.364,0.192,0.5,1.25,0.167,0.205,0.282,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-08-04,746439,Strikeout,strikeout,True,669234,608379,Justyn-Henry Malloy,Michael Wacha,0,5c2b23cd-5507-4a13-a1f9-1305ec9b7dd3,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.5,4.32,139.0,101.0,91.0,99.0,0.794,7.77,2.46,8.42,0.97,1.02,0.248,0.453,0.204,0.277,0.427,112.0,109.0,113.0,83.0,101.0,97.0,78.0,101.0,87.0,98.0,90.0,90.0,0.15,0.235,0.102,0.318,0.37,0.38,-1.98,1.86,93.6,81.3,93.6,84.2,0.284,0.468,0.16,0.355,0.548,0.403,0.184,0.337,0.334,0.243,0.301,0.087,73.0,89.0,92.0,79.0,99.0,94.0,0.11,0.084,-0.94,-1.39,88.8,75.1,0.328,0.443,0.114,0.304,0.652,0.175,,,,,,,,,,,,
29,2024-08-04,746439,Single,single,False,676632,608379,Bligh Madris,Michael Wacha,0,d0e0bf70-8a99-4939-8a59-6aa7d35fb69d,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.5,4.32,139.0,101.0,91.0,99.0,0.794,7.77,2.46,8.42,0.97,1.02,0.248,0.453,0.204,0.277,0.427,112.0,109.0,113.0,83.0,101.0,97.0,78.0,101.0,87.0,98.0,90.0,90.0,0.15,0.235,0.102,0.318,0.37,0.38,-1.98,1.86,93.6,81.3,93.6,84.2,0.284,0.468,0.16,0.355,0.548,0.403,0.184,0.337,0.334,0.243,0.301,0.087,73.0,89.0,92.0,79.0,99.0,94.0,0.11,0.084,-0.94,-1.39,88.8,75.1,0.328,0.443,0.114,0.304,0.652,0.175,,,,,,,,,,,,
30,2024-08-04,746439,Forceout,force_out,True,656716,608379,Zach McKinstry,Michael Wacha,1,40f2d9a5-503e-40e2-95c5-1800d9f6e97e,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.5,4.32,139.0,101.0,91.0,99.0,0.794,7.77,2.46,8.42,0.97,1.02,0.248,0.453,0.204,0.277,0.427,112.0,109.0,113.0,83.0,101.0,97.0,78.0,101.0,87.0,98.0,90.0,90.0,0.15,0.235,0.102,0.318,0.37,0.38,-1.98,1.86,93.6,81.3,93.6,84.2,0.284,0.468,0.16,0.355,0.548,0.403,0.184,0.337,0.334,0.243,0.301,0.087,73.0,89.0,92.0,79.0,99.0,94.0,0.11,0.084,-0.94,-1.39,88.8,75.1,0.328,0.443,0.114,0.304,0.652,0.175,,,,,,,,,,,,
31,2024-08-04,746439,Single,single,False,693307,608379,Dillon Dingler,Michael Wacha,1,8d10c1b0-4393-4b2c-9e50-55ccf1b81acb,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.5,4.32,139.0,101.0,91.0,99.0,0.794,7.77,2.46,8.42,0.97,1.02,0.248,0.453,0.204,0.277,0.427,112.0,109.0,113.0,83.0,101.0,97.0,78.0,101.0,87.0,98.0,90.0,90.0,0.15,0.235,0.102,0.318,0.37,0.38,-1.98,1.86,93.6,81.3,93.6,84.2,0.284,0.468,0.16,0.355,0.548,0.403,0.184,0.337,0.334,0.243,0.301,0.087,73.0,89.0,92.0,79.0,99.0,94.0,0.11,0.084,-0.94,-1.39,88.8,75.1,0.328,0.443,0.114,0.304,0.652,0.175,,,,,,,,,,,,
32,2024-08-04,746439,Strikeout,strikeout,True,570482,608379,Gio Urshela,Michael Wacha,0,24af0be2-b9ad-46ed-9382-cc434774132c,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.5,4.32,139.0,101.0,91.0,99.0,0.794,7.77,2.46,8.42,0.97,1.02,0.248,0.453,0.204,0.277,0.427,112.0,109.0,113.0,83.0,101.0,97.0,78.0,101.0,87.0,98.0,90.0,90.0,0.15,0.235,0.102,0.318,0.37,0.38,-1.98,1.86,93.6,81.3,93.6,84.2,0.284,0.468,0.16,0.355,0.548,0.403,0.184,0.337,0.334,0.243,0.301,0.087,73.0,89.0,92.0,79.0,99.0,94.0,0.11,0.084,-0.94,-1.39,88.8,75.1,0.328,0.443,0.114,0.304,0.652,0.175,,,,,,,,,,,,
