,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FS%,wFS/C,wSI/C,vFS,vSI,ST_ba,ST_slg,ST_whiff,SI_ba,SI_slg,SI_whiff,FS_ba,FS_slg,FS_whiff,FC_ba,FC_slg,FC_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
0,2024-08-03,744987,Strikeout,strikeout,True,680776,674003,Jarren Duran,Cody Bradford,0,1d5493d0-943b-4d8f-bc81-870caa6902cb,674003.0,codybradford,Bradford,Left,Cody Bradford,TEX,3.31,3.55,49.0,107.0,92.0,101.0,0.781,8.08,1.47,6.98,1.1,0.66,0.27,0.312,0.149,0.298,0.407,101.0,106.0,110.0,91.0,108.0,108.0,92.0,107.0,94.0,51.0,112.0,109.0,52.0,116.0,98.0,0.523,0.007,0.051,0.143,0.276,2.13,-0.66,4.85,-2.71,0.96,90.1,85.9,81.0,83.4,75.3,0.173,0.316,0.231,0.229,0.313,0.353,0.32,0.64,0.133,0.154,0.154,0.217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-08-03,744987,Home Run,home_run,False,608701,674003,Rob Refsnyder,Cody Bradford,0,65c0bc61-6cf1-47f1-b363-2e462323085d,674003.0,codybradford,Bradford,Left,Cody Bradford,TEX,3.31,3.55,49.0,107.0,92.0,101.0,0.781,8.08,1.47,6.98,1.1,0.66,0.27,0.312,0.149,0.298,0.407,101.0,106.0,110.0,91.0,108.0,108.0,92.0,107.0,94.0,51.0,112.0,109.0,52.0,116.0,98.0,0.523,0.007,0.051,0.143,0.276,2.13,-0.66,4.85,-2.71,0.96,90.1,85.9,81.0,83.4,75.3,0.173,0.316,0.231,0.229,0.313,0.353,0.32,0.64,0.133,0.154,0.154,0.217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-08-03,744987,Groundout,field_out,True,663853,674003,Romy Gonzalez,Cody Bradford,0,ee99ec78-5849-455f-a9ee-8fe33a6cff24,674003.0,codybradford,Bradford,Left,Cody Bradford,TEX,3.31,3.55,49.0,107.0,92.0,101.0,0.781,8.08,1.47,6.98,1.1,0.66,0.27,0.312,0.149,0.298,0.407,101.0,106.0,110.0,91.0,108.0,108.0,92.0,107.0,94.0,51.0,112.0,109.0,52.0,116.0,98.0,0.523,0.007,0.051,0.143,0.276,2.13,-0.66,4.85,-2.71,0.96,90.1,85.9,81.0,83.4,75.3,0.173,0.316,0.231,0.229,0.313,0.353,0.32,0.64,0.133,0.154,0.154,0.217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-08-03,744987,Strikeout,strikeout,True,646240,674003,Rafael Devers,Cody Bradford,0,b9cde80b-5087-41b6-afe7-3491efcd84ad,674003.0,codybradford,Bradford,Left,Cody Bradford,TEX,3.31,3.55,49.0,107.0,92.0,101.0,0.781,8.08,1.47,6.98,1.1,0.66,0.27,0.312,0.149,0.298,0.407,101.0,106.0,110.0,91.0,108.0,108.0,92.0,107.0,94.0,51.0,112.0,109.0,52.0,116.0,98.0,0.523,0.007,0.051,0.143,0.276,2.13,-0.66,4.85,-2.71,0.96,90.1,85.9,81.0,83.4,75.3,0.173,0.316,0.231,0.229,0.313,0.353,0.32,0.64,0.133,0.154,0.154,0.217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2024-08-03,744987,Strikeout,strikeout,True,669701,656557,Josh Smith,Tanner Houck,0,bdae08d5-b6ec-4049-aab3-f590e961328b,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,3.23,4.09,158.2,101.0,109.0,105.0,0.787,7.77,2.5,8.11,0.57,2.33,0.187,0.457,0.121,0.313,0.433,,,,,,,,,,117.0,100.0,110.0,96.0,93.0,93.0,,0.016,0.422,,,,-0.97,0.63,,,,87.1,,83.1,,,,,,,,,,,,,,94.0,101.0,96.0,116.0,104.0,110.0,0.315,0.246,1.79,0.36,88.4,93.5,0.231,0.364,0.299,0.282,0.337,0.138,0.2,0.263,0.21,0.2,0.4,0.235,,,,,,
5,2024-08-03,744987,Groundout,field_out,True,608369,656557,Corey Seager,Tanner Houck,0,0db88131-2242-41d6-9c59-9f1e5c404e3c,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,3.23,4.09,158.2,101.0,109.0,105.0,0.787,7.77,2.5,8.11,0.57,2.33,0.187,0.457,0.121,0.313,0.433,,,,,,,,,,117.0,100.0,110.0,96.0,93.0,93.0,,0.016,0.422,,,,-0.97,0.63,,,,87.1,,83.1,,,,,,,,,,,,,,94.0,101.0,96.0,116.0,104.0,110.0,0.315,0.246,1.79,0.36,88.4,93.5,0.231,0.364,0.299,0.282,0.337,0.138,0.2,0.263,0.21,0.2,0.4,0.235,,,,,,
6,2024-08-03,744987,Single,single,False,543760,656557,Marcus Semien,Tanner Houck,0,56bab92d-0a39-4344-93d6-9adf3ed14ac9,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,3.23,4.09,158.2,101.0,109.0,105.0,0.787,7.77,2.5,8.11,0.57,2.33,0.187,0.457,0.121,0.313,0.433,,,,,,,,,,117.0,100.0,110.0,96.0,93.0,93.0,,0.016,0.422,,,,-0.97,0.63,,,,87.1,,83.1,,,,,,,,,,,,,,94.0,101.0,96.0,116.0,104.0,110.0,0.315,0.246,1.79,0.36,88.4,93.5,0.231,0.364,0.299,0.282,0.337,0.138,0.2,0.263,0.21,0.2,0.4,0.235,,,,,,
7,2024-08-03,744987,Groundout,field_out,True,663993,656557,Nathaniel Lowe,Tanner Houck,0,8d45fc21-ac6b-4910-bf72-87f1b651a8bc,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,3.23,4.09,158.2,101.0,109.0,105.0,0.787,7.77,2.5,8.11,0.57,2.33,0.187,0.457,0.121,0.313,0.433,,,,,,,,,,117.0,100.0,110.0,96.0,93.0,93.0,,0.016,0.422,,,,-0.97,0.63,,,,87.1,,83.1,,,,,,,,,,,,,,94.0,101.0,96.0,116.0,104.0,110.0,0.315,0.246,1.79,0.36,88.4,93.5,0.231,0.364,0.299,0.282,0.337,0.138,0.2,0.263,0.21,0.2,0.4,0.235,,,,,,
8,2024-08-03,744987,Strikeout,strikeout,True,657136,674003,Connor Wong,Cody Bradford,0,f6911d3f-2ca0-43c3-878e-e8179d28b9d3,674003.0,codybradford,Bradford,Left,Cody Bradford,TEX,3.31,3.55,49.0,107.0,92.0,101.0,0.781,8.08,1.47,6.98,1.1,0.66,0.27,0.312,0.149,0.298,0.407,101.0,106.0,110.0,91.0,108.0,108.0,92.0,107.0,94.0,51.0,112.0,109.0,52.0,116.0,98.0,0.523,0.007,0.051,0.143,0.276,2.13,-0.66,4.85,-2.71,0.96,90.1,85.9,81.0,83.4,75.3,0.173,0.316,0.231,0.229,0.313,0.353,0.32,0.64,0.133,0.154,0.154,0.217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2024-08-03,744987,Groundout,field_out,True,807799,674003,Masataka Yoshida,Cody Bradford,0,c3898129-8a52-49e4-a407-f0fe3eaeafa3,674003.0,codybradford,Bradford,Left,Cody Bradford,TEX,3.31,3.55,49.0,107.0,92.0,101.0,0.781,8.08,1.47,6.98,1.1,0.66,0.27,0.312,0.149,0.298,0.407,101.0,106.0,110.0,91.0,108.0,108.0,92.0,107.0,94.0,51.0,112.0,109.0,52.0,116.0,98.0,0.523,0.007,0.051,0.143,0.276,2.13,-0.66,4.85,-2.71,0.96,90.1,85.9,81.0,83.4,75.3,0.173,0.316,0.231,0.229,0.313,0.353,0.32,0.64,0.133,0.154,0.154,0.217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
