,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FS%,wFS/C,vFS,FC_ba,FC_slg,FC_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
10,2024-06-24,745323,Walk,walk,False,621020,702352,Dansby Swanson,Spencer Bivens,1,c6a2f802-b7b5-4556-908c-9d90d87a94f8,702352.0,spencerbivens,Bivens,Right,Spencer Bivens,SFG,2.65,5.06,17.0,102.0,103.0,101.0,0.752,8.47,2.65,7.41,2.65,1.47,0.234,0.362,0.191,0.383,0.408,106.0,95.0,95.0,72.0,103.0,83.0,136.0,110.0,114.0,0.077,0.276,,0.147,-4.12,1.65,,5.34,94.4,88.9,81.2,,0.2,0.8,0.25,0.0,0.0,0.25,0.176,0.353,0.385,,,,89.0,99.0,97.0,0.482,-2.42,94.0,0.333,0.7,0.176,,,,78.0,124.0,109.0,0.018,6.66,88.5,,,,,,,,,,,,
11,2024-06-24,745323,Strikeout,strikeout,True,683737,702352,Michael Busch,Spencer Bivens,0,2063824b-839d-440d-8da8-aae2c245ef67,702352.0,spencerbivens,Bivens,Right,Spencer Bivens,SFG,2.65,5.06,17.0,102.0,103.0,101.0,0.752,8.47,2.65,7.41,2.65,1.47,0.234,0.362,0.191,0.383,0.408,106.0,95.0,95.0,72.0,103.0,83.0,136.0,110.0,114.0,0.077,0.276,,0.147,-4.12,1.65,,5.34,94.4,88.9,81.2,,0.2,0.8,0.25,0.0,0.0,0.25,0.176,0.353,0.385,,,,89.0,99.0,97.0,0.482,-2.42,94.0,0.333,0.7,0.176,,,,78.0,124.0,109.0,0.018,6.66,88.5,,,,,,,,,,,,
12,2024-06-24,745323,Strikeout,strikeout,True,621512,702352,Tomás Nido,Spencer Bivens,0,e11ad196-6017-4855-b8ad-c5d9f673f371,702352.0,spencerbivens,Bivens,Right,Spencer Bivens,SFG,2.65,5.06,17.0,102.0,103.0,101.0,0.752,8.47,2.65,7.41,2.65,1.47,0.234,0.362,0.191,0.383,0.408,106.0,95.0,95.0,72.0,103.0,83.0,136.0,110.0,114.0,0.077,0.276,,0.147,-4.12,1.65,,5.34,94.4,88.9,81.2,,0.2,0.8,0.25,0.0,0.0,0.25,0.176,0.353,0.385,,,,89.0,99.0,97.0,0.482,-2.42,94.0,0.333,0.7,0.176,,,,78.0,124.0,109.0,0.018,6.66,88.5,,,,,,,,,,,,
13,2024-06-24,745323,Strikeout,strikeout,True,656305,657006,Matt Chapman,Justin Steele,0,609996fc-ac05-4d3e-90ec-e505dfbd8004,657006.0,justinsteele,Steele,Left,Justin Steele,CHC,3.07,3.01,91.0,103.0,101.0,102.0,0.802,8.6,1.98,7.22,0.79,1.1,0.278,0.378,0.166,0.301,0.525,72.0,96.0,99.0,90.0,102.0,100.0,132.0,104.0,109.0,0.598,0.298,0.027,0.027,0.43,1.39,3.31,3.98,91.7,86.6,83.2,79.8,0.255,0.401,0.206,0.133,0.133,0.111,0.171,0.279,0.299,90.0,122.0,109.0,66.0,103.0,93.0,0.05,2.99,92.0,0.188,0.25,0.2,0.0,0.0,0.214,,,,,,,,,,,,,,,,,,
14,2024-06-24,745323,Lineout,field_out,True,642731,657006,Thairo Estrada,Justin Steele,0,e811cfa5-f37d-402b-ad49-4f8dba7feb8b,657006.0,justinsteele,Steele,Left,Justin Steele,CHC,3.07,3.01,91.0,103.0,101.0,102.0,0.802,8.6,1.98,7.22,0.79,1.1,0.278,0.378,0.166,0.301,0.525,72.0,96.0,99.0,90.0,102.0,100.0,132.0,104.0,109.0,0.598,0.298,0.027,0.027,0.43,1.39,3.31,3.98,91.7,86.6,83.2,79.8,0.255,0.401,0.206,0.133,0.133,0.111,0.171,0.279,0.299,90.0,122.0,109.0,66.0,103.0,93.0,0.05,2.99,92.0,0.188,0.25,0.2,0.0,0.0,0.214,,,,,,,,,,,,,,,,,,
15,2024-06-24,745323,Flyout,field_out,True,682641,657006,Luis Matos,Justin Steele,0,e4969faf-5719-47f0-a147-e19fb5a83fa9,657006.0,justinsteele,Steele,Left,Justin Steele,CHC,3.07,3.01,91.0,103.0,101.0,102.0,0.802,8.6,1.98,7.22,0.79,1.1,0.278,0.378,0.166,0.301,0.525,72.0,96.0,99.0,90.0,102.0,100.0,132.0,104.0,109.0,0.598,0.298,0.027,0.027,0.43,1.39,3.31,3.98,91.7,86.6,83.2,79.8,0.255,0.401,0.206,0.133,0.133,0.111,0.171,0.279,0.299,90.0,122.0,109.0,66.0,103.0,93.0,0.05,2.99,92.0,0.188,0.25,0.2,0.0,0.0,0.214,,,,,,,,,,,,,,,,,,
16,2024-06-24,745323,Groundout,field_out,True,691718,702352,Pete Crow-Armstrong,Spencer Bivens,0,ff7c9822-e98f-4b6d-8232-f7af3dc7f470,702352.0,spencerbivens,Bivens,Right,Spencer Bivens,SFG,2.65,5.06,17.0,102.0,103.0,101.0,0.752,8.47,2.65,7.41,2.65,1.47,0.234,0.362,0.191,0.383,0.408,106.0,95.0,95.0,72.0,103.0,83.0,136.0,110.0,114.0,0.077,0.276,,0.147,-4.12,1.65,,5.34,94.4,88.9,81.2,,0.2,0.8,0.25,0.0,0.0,0.25,0.176,0.353,0.385,,,,89.0,99.0,97.0,0.482,-2.42,94.0,0.333,0.7,0.176,,,,78.0,124.0,109.0,0.018,6.66,88.5,,,,,,,,,,,,
17,2024-06-24,745323,Flyout,field_out,True,663538,702352,Nico Hoerner,Spencer Bivens,0,e43d6779-dd17-4b2c-99fb-d7f048ab918d,702352.0,spencerbivens,Bivens,Right,Spencer Bivens,SFG,2.65,5.06,17.0,102.0,103.0,101.0,0.752,8.47,2.65,7.41,2.65,1.47,0.234,0.362,0.191,0.383,0.408,106.0,95.0,95.0,72.0,103.0,83.0,136.0,110.0,114.0,0.077,0.276,,0.147,-4.12,1.65,,5.34,94.4,88.9,81.2,,0.2,0.8,0.25,0.0,0.0,0.25,0.176,0.353,0.385,,,,89.0,99.0,97.0,0.482,-2.42,94.0,0.333,0.7,0.176,,,,78.0,124.0,109.0,0.018,6.66,88.5,,,,,,,,,,,,
18,2024-06-24,745323,Strikeout,strikeout,True,673548,702352,Seiya Suzuki,Spencer Bivens,0,0ce016fe-feef-4212-bf89-3779b1ad6272,702352.0,spencerbivens,Bivens,Right,Spencer Bivens,SFG,2.65,5.06,17.0,102.0,103.0,101.0,0.752,8.47,2.65,7.41,2.65,1.47,0.234,0.362,0.191,0.383,0.408,106.0,95.0,95.0,72.0,103.0,83.0,136.0,110.0,114.0,0.077,0.276,,0.147,-4.12,1.65,,5.34,94.4,88.9,81.2,,0.2,0.8,0.25,0.0,0.0,0.25,0.176,0.353,0.385,,,,89.0,99.0,97.0,0.482,-2.42,94.0,0.333,0.7,0.176,,,,78.0,124.0,109.0,0.018,6.66,88.5,,,,,,,,,,,,
19,2024-06-24,745323,Groundout,field_out,True,592200,657006,Curt Casali,Justin Steele,0,2b55affa-ccb9-46a3-8ab4-fafcb18cfb19,657006.0,justinsteele,Steele,Left,Justin Steele,CHC,3.07,3.01,91.0,103.0,101.0,102.0,0.802,8.6,1.98,7.22,0.79,1.1,0.278,0.378,0.166,0.301,0.525,72.0,96.0,99.0,90.0,102.0,100.0,132.0,104.0,109.0,0.598,0.298,0.027,0.027,0.43,1.39,3.31,3.98,91.7,86.6,83.2,79.8,0.255,0.401,0.206,0.133,0.133,0.111,0.171,0.279,0.299,90.0,122.0,109.0,66.0,103.0,93.0,0.05,2.99,92.0,0.188,0.25,0.2,0.0,0.0,0.214,,,,,,,,,,,,,,,,,,
20,2024-06-24,745323,Strikeout,strikeout,True,605113,657006,Nick Ahmed,Justin Steele,0,2fee3045-1345-4ee8-98dd-8a1c796de2c0,657006.0,justinsteele,Steele,Left,Justin Steele,CHC,3.07,3.01,91.0,103.0,101.0,102.0,0.802,8.6,1.98,7.22,0.79,1.1,0.278,0.378,0.166,0.301,0.525,72.0,96.0,99.0,90.0,102.0,100.0,132.0,104.0,109.0,0.598,0.298,0.027,0.027,0.43,1.39,3.31,3.98,91.7,86.6,83.2,79.8,0.255,0.401,0.206,0.133,0.133,0.111,0.171,0.279,0.299,90.0,122.0,109.0,66.0,103.0,93.0,0.05,2.99,92.0,0.188,0.25,0.2,0.0,0.0,0.214,,,,,,,,,,,,,,,,,,
21,2024-06-24,745323,Flyout,field_out,True,596103,657006,Austin Slater,Justin Steele,0,5074a1be-0d7b-4dfa-89a8-1276f9f58fdc,657006.0,justinsteele,Steele,Left,Justin Steele,CHC,3.07,3.01,91.0,103.0,101.0,102.0,0.802,8.6,1.98,7.22,0.79,1.1,0.278,0.378,0.166,0.301,0.525,72.0,96.0,99.0,90.0,102.0,100.0,132.0,104.0,109.0,0.598,0.298,0.027,0.027,0.43,1.39,3.31,3.98,91.7,86.6,83.2,79.8,0.255,0.401,0.206,0.133,0.133,0.111,0.171,0.279,0.299,90.0,122.0,109.0,66.0,103.0,93.0,0.05,2.99,92.0,0.188,0.25,0.2,0.0,0.0,0.214,,,,,,,,,,,,,,,,,,
22,2024-06-24,745323,Single,single,False,641355,670103,Cody Bellinger,Raymond Burgos,0,f184a69c-7895-4773-b0a0-a4b04d78ac62,670103.0,raymondburgos,"Burgos, R",Left,Raymond Burgos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,0.0,,,,,,,,,,,,,,,,,,,,,
23,2024-06-24,745323,Single,single,False,666624,670103,Christopher Morel,Raymond Burgos,1,0009f455-2fdb-4ec9-b45e-4de9e694ec0a,670103.0,raymondburgos,"Burgos, R",Left,Raymond Burgos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,0.0,,,,,,,,,,,,,,,,,,,,,
24,2024-06-24,745323,Walk,walk,False,664023,670103,Ian Happ,Raymond Burgos,1,999d57da-3f84-4e86-9955-04526270c1f9,670103.0,raymondburgos,"Burgos, R",Left,Raymond Burgos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,0.0,,,,,,,,,,,,,,,,,,,,,
25,2024-06-24,745323,Flyout,field_out,True,621020,670103,Dansby Swanson,Raymond Burgos,0,b8ae12cb-97e6-4692-ba4d-7e0b7c5911af,670103.0,raymondburgos,"Burgos, R",Left,Raymond Burgos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,0.0,,,,,,,,,,,,,,,,,,,,,
26,2024-06-24,745323,Single,single,False,683737,670103,Michael Busch,Raymond Burgos,1,c7eaeac3-001f-467b-9f61-7aa48c740b3c,670103.0,raymondburgos,"Burgos, R",Left,Raymond Burgos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,0.0,,,,,,,,,,,,,,,,,,,,,
27,2024-06-24,745323,Strikeout,strikeout,True,621512,670103,Tomás Nido,Raymond Burgos,0,5c7b77ab-e75a-43d3-8794-403a849b5c82,670103.0,raymondburgos,"Burgos, R",Left,Raymond Burgos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,0.0,,,,,,,,,,,,,,,,,,,,,
28,2024-06-24,745323,Groundout,field_out,True,691718,670103,Pete Crow-Armstrong,Raymond Burgos,0,a6f64502-fc2b-4cef-8644-74e06d997784,670103.0,raymondburgos,"Burgos, R",Left,Raymond Burgos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,0.0,,,,,,,,,,,,,,,,,,,,,
29,2024-06-24,745323,Strikeout,strikeout,True,671218,657006,Heliot Ramos,Justin Steele,0,ea8ec9fa-58d0-48c8-a700-303b89c9639f,657006.0,justinsteele,Steele,Left,Justin Steele,CHC,3.07,3.01,91.0,103.0,101.0,102.0,0.802,8.6,1.98,7.22,0.79,1.1,0.278,0.378,0.166,0.301,0.525,72.0,96.0,99.0,90.0,102.0,100.0,132.0,104.0,109.0,0.598,0.298,0.027,0.027,0.43,1.39,3.31,3.98,91.7,86.6,83.2,79.8,0.255,0.401,0.206,0.133,0.133,0.111,0.171,0.279,0.299,90.0,122.0,109.0,66.0,103.0,93.0,0.05,2.99,92.0,0.188,0.25,0.2,0.0,0.0,0.214,,,,,,,,,,,,,,,,,,
30,2024-06-24,745323,Groundout,field_out,True,527038,657006,Wilmer Flores,Justin Steele,0,0053ee6e-f680-4833-83c1-72261a38756b,657006.0,justinsteele,Steele,Left,Justin Steele,CHC,3.07,3.01,91.0,103.0,101.0,102.0,0.802,8.6,1.98,7.22,0.79,1.1,0.278,0.378,0.166,0.301,0.525,72.0,96.0,99.0,90.0,102.0,100.0,132.0,104.0,109.0,0.598,0.298,0.027,0.027,0.43,1.39,3.31,3.98,91.7,86.6,83.2,79.8,0.255,0.401,0.206,0.133,0.133,0.111,0.171,0.279,0.299,90.0,122.0,109.0,66.0,103.0,93.0,0.05,2.99,92.0,0.188,0.25,0.2,0.0,0.0,0.214,,,,,,,,,,,,,,,,,,
31,2024-06-24,745323,Groundout,field_out,True,624585,657006,Jorge Soler,Justin Steele,0,ab6daeb9-dc6a-44bd-a358-dfa7ae62f0de,657006.0,justinsteele,Steele,Left,Justin Steele,CHC,3.07,3.01,91.0,103.0,101.0,102.0,0.802,8.6,1.98,7.22,0.79,1.1,0.278,0.378,0.166,0.301,0.525,72.0,96.0,99.0,90.0,102.0,100.0,132.0,104.0,109.0,0.598,0.298,0.027,0.027,0.43,1.39,3.31,3.98,91.7,86.6,83.2,79.8,0.255,0.401,0.206,0.133,0.133,0.111,0.171,0.279,0.299,90.0,122.0,109.0,66.0,103.0,93.0,0.05,2.99,92.0,0.188,0.25,0.2,0.0,0.0,0.214,,,,,,,,,,,,,,,,,,
32,2024-06-24,745323,Walk,walk,False,663538,592426,Nico Hoerner,Luke Jackson,0,240b3b7f-be9d-4ea4-bb62-8c6675e294aa,592426.0,lukejackson,Jackson,Right,Luke Jackson,SFG,5.79,5.12,32.2,93.0,126.0,107.0,0.749,7.71,4.13,9.64,1.38,1.69,0.18,0.43,0.15,0.3,0.393,,,,99.0,96.0,97.0,138.0,91.0,111.0,0.313,0.569,0.111,,-0.65,-0.35,-0.61,,94.7,,87.2,84.2,0.25,0.406,0.265,,,,0.286,0.455,0.255,133.0,106.0,115.0,,,,,,,,,,0.294,0.471,0.258,97.0,75.0,81.0,0.007,-1.69,90.8,,,,,,,,,,,,
33,2024-06-24,745323,Single,single,False,673548,592426,Seiya Suzuki,Luke Jackson,1,1de120eb-2443-4b1f-8b64-c85e7b9c60c2,592426.0,lukejackson,Jackson,Right,Luke Jackson,SFG,5.79,5.12,32.2,93.0,126.0,107.0,0.749,7.71,4.13,9.64,1.38,1.69,0.18,0.43,0.15,0.3,0.393,,,,99.0,96.0,97.0,138.0,91.0,111.0,0.313,0.569,0.111,,-0.65,-0.35,-0.61,,94.7,,87.2,84.2,0.25,0.406,0.265,,,,0.286,0.455,0.255,133.0,106.0,115.0,,,,,,,,,,0.294,0.471,0.258,97.0,75.0,81.0,0.007,-1.69,90.8,,,,,,,,,,,,
34,2024-06-24,745323,Single,single,False,641355,592426,Cody Bellinger,Luke Jackson,1,05252114-bc0d-40cd-878c-40f9f86fdc6b,592426.0,lukejackson,Jackson,Right,Luke Jackson,SFG,5.79,5.12,32.2,93.0,126.0,107.0,0.749,7.71,4.13,9.64,1.38,1.69,0.18,0.43,0.15,0.3,0.393,,,,99.0,96.0,97.0,138.0,91.0,111.0,0.313,0.569,0.111,,-0.65,-0.35,-0.61,,94.7,,87.2,84.2,0.25,0.406,0.265,,,,0.286,0.455,0.255,133.0,106.0,115.0,,,,,,,,,,0.294,0.471,0.258,97.0,75.0,81.0,0.007,-1.69,90.8,,,,,,,,,,,,
35,2024-06-24,745323,Walk,walk,False,666624,592426,Christopher Morel,Luke Jackson,1,faea69c4-e52b-4322-a6d9-9c0cfc10d0d2,592426.0,lukejackson,Jackson,Right,Luke Jackson,SFG,5.79,5.12,32.2,93.0,126.0,107.0,0.749,7.71,4.13,9.64,1.38,1.69,0.18,0.43,0.15,0.3,0.393,,,,99.0,96.0,97.0,138.0,91.0,111.0,0.313,0.569,0.111,,-0.65,-0.35,-0.61,,94.7,,87.2,84.2,0.25,0.406,0.265,,,,0.286,0.455,0.255,133.0,106.0,115.0,,,,,,,,,,0.294,0.471,0.258,97.0,75.0,81.0,0.007,-1.69,90.8,,,,,,,,,,,,
36,2024-06-24,745323,Forceout,force_out,True,664023,592426,Ian Happ,Luke Jackson,1,4eeb4e82-247b-4073-9794-ddab4f309a77,592426.0,lukejackson,Jackson,Right,Luke Jackson,SFG,5.79,5.12,32.2,93.0,126.0,107.0,0.749,7.71,4.13,9.64,1.38,1.69,0.18,0.43,0.15,0.3,0.393,,,,99.0,96.0,97.0,138.0,91.0,111.0,0.313,0.569,0.111,,-0.65,-0.35,-0.61,,94.7,,87.2,84.2,0.25,0.406,0.265,,,,0.286,0.455,0.255,133.0,106.0,115.0,,,,,,,,,,0.294,0.471,0.258,97.0,75.0,81.0,0.007,-1.69,90.8,,,,,,,,,,,,
37,2024-06-24,745323,Double,double,False,621020,592426,Dansby Swanson,Luke Jackson,1,76253d92-2909-4ef4-bf0c-96576070df93,592426.0,lukejackson,Jackson,Right,Luke Jackson,SFG,5.79,5.12,32.2,93.0,126.0,107.0,0.749,7.71,4.13,9.64,1.38,1.69,0.18,0.43,0.15,0.3,0.393,,,,99.0,96.0,97.0,138.0,91.0,111.0,0.313,0.569,0.111,,-0.65,-0.35,-0.61,,94.7,,87.2,84.2,0.25,0.406,0.265,,,,0.286,0.455,0.255,133.0,106.0,115.0,,,,,,,,,,0.294,0.471,0.258,97.0,75.0,81.0,0.007,-1.69,90.8,,,,,,,,,,,,
38,2024-06-24,745323,Strikeout,strikeout,True,683737,675921,Michael Busch,Spencer Howard,0,ac71c747-ca10-434c-8005-7f0b2eb9a8b5,675921.0,spencerhoward,Howard,Right,Spencer Howard,- - -,6.33,4.96,27.0,103.0,87.0,95.0,0.781,8.33,4.67,13.33,1.0,0.85,0.34,0.351,0.149,0.383,0.466,103.0,86.0,83.0,75.0,106.0,96.0,102.0,105.0,101.0,0.513,0.263,0.063,0.161,-1.44,-2.33,-1.72,-1.96,93.9,80.2,85.4,75.7,0.349,0.508,0.201,0.222,0.389,0.323,0.394,0.606,0.338,76.0,106.0,97.0,,,,,,,,,,0.333,0.333,0.0,,,,,,,,,,,,,,,,,,
