,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,wFC/C,wCU/C,vFC,vCU,CU_ba,CU_slg,CU_whiff,FC_ba,FC_slg,FC_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
10,2024-07-03,747100,Strikeout,strikeout,True,605113,519242,Nick Ahmed,Chris Sale,0,c2546414-690b-4109-8d8d-d81bc3be11d0,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.7,2.7,110.0,103.0,103.0,102.0,0.711,11.45,1.96,6.63,0.57,1.51,0.262,0.449,0.194,0.228,0.454,59.0,108.0,97.0,97.0,105.0,101.0,111.0,101.0,97.0,122.0,100.0,105.0,0.082,0.379,0.392,0.147,-0.27,-0.89,2.27,4.04,94.9,87.2,94.1,78.7,0.165,0.233,0.419,0.27,0.475,0.241,0.116,0.145,0.231,0.324,0.471,0.153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-07-03,747100,Single,single,False,663586,663855,Austin Riley,Jordan Hicks,0,305501dc-5df3-4ed2-bba7-c840e85abad4,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,SFG,3.79,4.76,95.0,96.0,106.0,99.0,0.762,7.86,3.41,8.81,1.04,1.62,0.213,0.426,0.124,0.33,0.404,,,,78.0,96.0,88.0,95.0,97.0,95.0,123.0,98.0,104.0,0.507,0.052,0.23,,-3.81,0.19,0.18,,95.5,,94.4,81.0,0.145,0.319,0.377,0.263,0.421,0.194,,,,0.337,0.484,0.122,121.0,92.0,106.0,0.21,-0.21,84.2,0.165,0.271,0.399,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-07-03,747100,Single,single,False,518595,663855,Travis d'Arnaud,Jordan Hicks,1,4373b865-ea29-49cf-a21a-6a94d9c98f2b,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,SFG,3.79,4.76,95.0,96.0,106.0,99.0,0.762,7.86,3.41,8.81,1.04,1.62,0.213,0.426,0.124,0.33,0.404,,,,78.0,96.0,88.0,95.0,97.0,95.0,123.0,98.0,104.0,0.507,0.052,0.23,,-3.81,0.19,0.18,,95.5,,94.4,81.0,0.145,0.319,0.377,0.263,0.421,0.194,,,,0.337,0.484,0.122,121.0,92.0,106.0,0.21,-0.21,84.2,0.165,0.271,0.399,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-07-03,747100,Double,double,False,594807,663855,Adam Duvall,Jordan Hicks,1,4d9b710e-1950-477f-859a-f181f3e09644,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,SFG,3.79,4.76,95.0,96.0,106.0,99.0,0.762,7.86,3.41,8.81,1.04,1.62,0.213,0.426,0.124,0.33,0.404,,,,78.0,96.0,88.0,95.0,97.0,95.0,123.0,98.0,104.0,0.507,0.052,0.23,,-3.81,0.19,0.18,,95.5,,94.4,81.0,0.145,0.319,0.377,0.263,0.421,0.194,,,,0.337,0.484,0.122,121.0,92.0,106.0,0.21,-0.21,84.2,0.165,0.271,0.399,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-07-03,747100,Groundout,field_out,True,657088,663855,Forrest Wall,Jordan Hicks,0,2f592c87-3d10-44bc-a902-4b52b9d07e1b,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,SFG,3.79,4.76,95.0,96.0,106.0,99.0,0.762,7.86,3.41,8.81,1.04,1.62,0.213,0.426,0.124,0.33,0.404,,,,78.0,96.0,88.0,95.0,97.0,95.0,123.0,98.0,104.0,0.507,0.052,0.23,,-3.81,0.19,0.18,,95.5,,94.4,81.0,0.145,0.319,0.377,0.263,0.421,0.194,,,,0.337,0.484,0.122,121.0,92.0,106.0,0.21,-0.21,84.2,0.165,0.271,0.399,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-07-03,747100,Groundout,field_out,True,670097,663855,Zack Short,Jordan Hicks,0,65230715-8716-4821-80c4-a546f949f2aa,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,SFG,3.79,4.76,95.0,96.0,106.0,99.0,0.762,7.86,3.41,8.81,1.04,1.62,0.213,0.426,0.124,0.33,0.404,,,,78.0,96.0,88.0,95.0,97.0,95.0,123.0,98.0,104.0,0.507,0.052,0.23,,-3.81,0.19,0.18,,95.5,,94.4,81.0,0.145,0.319,0.377,0.263,0.421,0.194,,,,0.337,0.484,0.122,121.0,92.0,106.0,0.21,-0.21,84.2,0.165,0.271,0.399,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-07-03,747100,Strikeout,strikeout,True,672284,663855,Jarred Kelenic,Jordan Hicks,0,7b0c819e-8279-4e78-b8a1-b9ff70e7a08e,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,SFG,3.79,4.76,95.0,96.0,106.0,99.0,0.762,7.86,3.41,8.81,1.04,1.62,0.213,0.426,0.124,0.33,0.404,,,,78.0,96.0,88.0,95.0,97.0,95.0,123.0,98.0,104.0,0.507,0.052,0.23,,-3.81,0.19,0.18,,95.5,,94.4,81.0,0.145,0.319,0.377,0.263,0.421,0.194,,,,0.337,0.484,0.122,121.0,92.0,106.0,0.21,-0.21,84.2,0.165,0.271,0.399,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-07-03,747100,Strikeout,strikeout,True,592200,519242,Curt Casali,Chris Sale,0,216a7783-c88c-4199-b7b1-ad9cc441b255,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.7,2.7,110.0,103.0,103.0,102.0,0.711,11.45,1.96,6.63,0.57,1.51,0.262,0.449,0.194,0.228,0.454,59.0,108.0,97.0,97.0,105.0,101.0,111.0,101.0,97.0,122.0,100.0,105.0,0.082,0.379,0.392,0.147,-0.27,-0.89,2.27,4.04,94.9,87.2,94.1,78.7,0.165,0.233,0.419,0.27,0.475,0.241,0.116,0.145,0.231,0.324,0.471,0.153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-07-03,747100,Strikeout,strikeout,True,666149,519242,Tyler Fitzgerald,Chris Sale,0,100ae19d-a927-43b7-96ea-fb1d71737ac6,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.7,2.7,110.0,103.0,103.0,102.0,0.711,11.45,1.96,6.63,0.57,1.51,0.262,0.449,0.194,0.228,0.454,59.0,108.0,97.0,97.0,105.0,101.0,111.0,101.0,97.0,122.0,100.0,105.0,0.082,0.379,0.392,0.147,-0.27,-0.89,2.27,4.04,94.9,87.2,94.1,78.7,0.165,0.233,0.419,0.27,0.475,0.241,0.116,0.145,0.231,0.324,0.471,0.153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-07-03,747100,Strikeout,strikeout,True,624585,519242,Jorge Soler,Chris Sale,0,41ceb5f9-dc4f-4fcd-b1eb-3da8d43b9c43,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.7,2.7,110.0,103.0,103.0,102.0,0.711,11.45,1.96,6.63,0.57,1.51,0.262,0.449,0.194,0.228,0.454,59.0,108.0,97.0,97.0,105.0,101.0,111.0,101.0,97.0,122.0,100.0,105.0,0.082,0.379,0.392,0.147,-0.27,-0.89,2.27,4.04,94.9,87.2,94.1,78.7,0.165,0.233,0.419,0.27,0.475,0.241,0.116,0.145,0.231,0.324,0.471,0.153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-07-03,747100,Flyout,field_out,True,645277,663855,Ozzie Albies,Jordan Hicks,0,edfa5f8b-3deb-4b1e-86d1-af36807749aa,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,SFG,3.79,4.76,95.0,96.0,106.0,99.0,0.762,7.86,3.41,8.81,1.04,1.62,0.213,0.426,0.124,0.33,0.404,,,,78.0,96.0,88.0,95.0,97.0,95.0,123.0,98.0,104.0,0.507,0.052,0.23,,-3.81,0.19,0.18,,95.5,,94.4,81.0,0.145,0.319,0.377,0.263,0.421,0.194,,,,0.337,0.484,0.122,121.0,92.0,106.0,0.21,-0.21,84.2,0.165,0.271,0.399,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-07-03,747100,Walk,walk,False,542303,663855,Marcell Ozuna,Jordan Hicks,0,d3f618f0-16b9-48ff-ba5d-d6e0003c2211,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,SFG,3.79,4.76,95.0,96.0,106.0,99.0,0.762,7.86,3.41,8.81,1.04,1.62,0.213,0.426,0.124,0.33,0.404,,,,78.0,96.0,88.0,95.0,97.0,95.0,123.0,98.0,104.0,0.507,0.052,0.23,,-3.81,0.19,0.18,,95.5,,94.4,81.0,0.145,0.319,0.377,0.263,0.421,0.194,,,,0.337,0.484,0.122,121.0,92.0,106.0,0.21,-0.21,84.2,0.165,0.271,0.399,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-07-03,747100,Strikeout,strikeout,True,621566,663855,Matt Olson,Jordan Hicks,0,509542e5-6e1b-47c3-9703-914b2f0b2f3d,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,SFG,3.79,4.76,95.0,96.0,106.0,99.0,0.762,7.86,3.41,8.81,1.04,1.62,0.213,0.426,0.124,0.33,0.404,,,,78.0,96.0,88.0,95.0,97.0,95.0,123.0,98.0,104.0,0.507,0.052,0.23,,-3.81,0.19,0.18,,95.5,,94.4,81.0,0.145,0.319,0.377,0.263,0.421,0.194,,,,0.337,0.484,0.122,121.0,92.0,106.0,0.21,-0.21,84.2,0.165,0.271,0.399,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-07-03,747100,Lineout,field_out,True,663586,663855,Austin Riley,Jordan Hicks,0,536cde4c-2a47-4ab0-9f5b-7ea6b79a43f1,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,SFG,3.79,4.76,95.0,96.0,106.0,99.0,0.762,7.86,3.41,8.81,1.04,1.62,0.213,0.426,0.124,0.33,0.404,,,,78.0,96.0,88.0,95.0,97.0,95.0,123.0,98.0,104.0,0.507,0.052,0.23,,-3.81,0.19,0.18,,95.5,,94.4,81.0,0.145,0.319,0.377,0.263,0.421,0.194,,,,0.337,0.484,0.122,121.0,92.0,106.0,0.21,-0.21,84.2,0.165,0.271,0.399,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-07-03,747100,Groundout,field_out,True,596103,519242,Austin Slater,Chris Sale,0,0e034962-b7cf-46b9-bc84-88496a818077,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.7,2.7,110.0,103.0,103.0,102.0,0.711,11.45,1.96,6.63,0.57,1.51,0.262,0.449,0.194,0.228,0.454,59.0,108.0,97.0,97.0,105.0,101.0,111.0,101.0,97.0,122.0,100.0,105.0,0.082,0.379,0.392,0.147,-0.27,-0.89,2.27,4.04,94.9,87.2,94.1,78.7,0.165,0.233,0.419,0.27,0.475,0.241,0.116,0.145,0.231,0.324,0.471,0.153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-07-03,747100,Walk,walk,False,671218,519242,Heliot Ramos,Chris Sale,0,fcc2f983-a433-433f-8513-640b489f2c41,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.7,2.7,110.0,103.0,103.0,102.0,0.711,11.45,1.96,6.63,0.57,1.51,0.262,0.449,0.194,0.228,0.454,59.0,108.0,97.0,97.0,105.0,101.0,111.0,101.0,97.0,122.0,100.0,105.0,0.082,0.379,0.392,0.147,-0.27,-0.89,2.27,4.04,94.9,87.2,94.1,78.7,0.165,0.233,0.419,0.27,0.475,0.241,0.116,0.145,0.231,0.324,0.471,0.153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-07-03,747100,Strikeout,strikeout,True,656305,519242,Matt Chapman,Chris Sale,0,80fb60fe-7cbe-42c6-9c60-301f92ca9c36,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.7,2.7,110.0,103.0,103.0,102.0,0.711,11.45,1.96,6.63,0.57,1.51,0.262,0.449,0.194,0.228,0.454,59.0,108.0,97.0,97.0,105.0,101.0,111.0,101.0,97.0,122.0,100.0,105.0,0.082,0.379,0.392,0.147,-0.27,-0.89,2.27,4.04,94.9,87.2,94.1,78.7,0.165,0.233,0.419,0.27,0.475,0.241,0.116,0.145,0.231,0.324,0.471,0.153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-07-03,747100,Flyout,field_out,True,682641,519242,Luis Matos,Chris Sale,0,3568156e-3190-408b-8b90-62d9e9419947,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.7,2.7,110.0,103.0,103.0,102.0,0.711,11.45,1.96,6.63,0.57,1.51,0.262,0.449,0.194,0.228,0.454,59.0,108.0,97.0,97.0,105.0,101.0,111.0,101.0,97.0,122.0,100.0,105.0,0.082,0.379,0.392,0.147,-0.27,-0.89,2.27,4.04,94.9,87.2,94.1,78.7,0.165,0.233,0.419,0.27,0.475,0.241,0.116,0.145,0.231,0.324,0.471,0.153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-07-03,747100,Strikeout,strikeout,True,518595,663855,Travis d'Arnaud,Jordan Hicks,0,3ab3c28d-1351-4c77-9af5-2bbd8dff6284,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,SFG,3.79,4.76,95.0,96.0,106.0,99.0,0.762,7.86,3.41,8.81,1.04,1.62,0.213,0.426,0.124,0.33,0.404,,,,78.0,96.0,88.0,95.0,97.0,95.0,123.0,98.0,104.0,0.507,0.052,0.23,,-3.81,0.19,0.18,,95.5,,94.4,81.0,0.145,0.319,0.377,0.263,0.421,0.194,,,,0.337,0.484,0.122,121.0,92.0,106.0,0.21,-0.21,84.2,0.165,0.271,0.399,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-07-03,747100,Groundout,field_out,True,594807,663855,Adam Duvall,Jordan Hicks,0,7842c9fb-573d-4676-a928-85f56ce706d0,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,SFG,3.79,4.76,95.0,96.0,106.0,99.0,0.762,7.86,3.41,8.81,1.04,1.62,0.213,0.426,0.124,0.33,0.404,,,,78.0,96.0,88.0,95.0,97.0,95.0,123.0,98.0,104.0,0.507,0.052,0.23,,-3.81,0.19,0.18,,95.5,,94.4,81.0,0.145,0.319,0.377,0.263,0.421,0.194,,,,0.337,0.484,0.122,121.0,92.0,106.0,0.21,-0.21,84.2,0.165,0.271,0.399,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-07-03,747100,Walk,walk,False,657088,663855,Forrest Wall,Jordan Hicks,0,cdc4805d-3dfa-4127-ba90-ca424061a422,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,SFG,3.79,4.76,95.0,96.0,106.0,99.0,0.762,7.86,3.41,8.81,1.04,1.62,0.213,0.426,0.124,0.33,0.404,,,,78.0,96.0,88.0,95.0,97.0,95.0,123.0,98.0,104.0,0.507,0.052,0.23,,-3.81,0.19,0.18,,95.5,,94.4,81.0,0.145,0.319,0.377,0.263,0.421,0.194,,,,0.337,0.484,0.122,121.0,92.0,106.0,0.21,-0.21,84.2,0.165,0.271,0.399,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-07-03,747100,Lineout,field_out,True,670097,663855,Zack Short,Jordan Hicks,1,62a03b75-ad13-4d87-83d4-f85dee5cdc3d,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,SFG,3.79,4.76,95.0,96.0,106.0,99.0,0.762,7.86,3.41,8.81,1.04,1.62,0.213,0.426,0.124,0.33,0.404,,,,78.0,96.0,88.0,95.0,97.0,95.0,123.0,98.0,104.0,0.507,0.052,0.23,,-3.81,0.19,0.18,,95.5,,94.4,81.0,0.145,0.319,0.377,0.263,0.421,0.194,,,,0.337,0.484,0.122,121.0,92.0,106.0,0.21,-0.21,84.2,0.165,0.271,0.399,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-07-03,747100,Strikeout,strikeout,True,681584,519242,David Villar,Chris Sale,0,0daa35d7-206a-4b9e-aeb9-f93d85de8c15,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.7,2.7,110.0,103.0,103.0,102.0,0.711,11.45,1.96,6.63,0.57,1.51,0.262,0.449,0.194,0.228,0.454,59.0,108.0,97.0,97.0,105.0,101.0,111.0,101.0,97.0,122.0,100.0,105.0,0.082,0.379,0.392,0.147,-0.27,-0.89,2.27,4.04,94.9,87.2,94.1,78.7,0.165,0.233,0.419,0.27,0.475,0.241,0.116,0.145,0.231,0.324,0.471,0.153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-07-03,747100,Strikeout,strikeout,True,605113,519242,Nick Ahmed,Chris Sale,0,47882a2f-22cb-4431-b188-e74dba37b776,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.7,2.7,110.0,103.0,103.0,102.0,0.711,11.45,1.96,6.63,0.57,1.51,0.262,0.449,0.194,0.228,0.454,59.0,108.0,97.0,97.0,105.0,101.0,111.0,101.0,97.0,122.0,100.0,105.0,0.082,0.379,0.392,0.147,-0.27,-0.89,2.27,4.04,94.9,87.2,94.1,78.7,0.165,0.233,0.419,0.27,0.475,0.241,0.116,0.145,0.231,0.324,0.471,0.153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2024-07-03,747100,Single,single,False,592200,519242,Curt Casali,Chris Sale,0,d023ebfa-2747-4739-92e9-539a87a2843f,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.7,2.7,110.0,103.0,103.0,102.0,0.711,11.45,1.96,6.63,0.57,1.51,0.262,0.449,0.194,0.228,0.454,59.0,108.0,97.0,97.0,105.0,101.0,111.0,101.0,97.0,122.0,100.0,105.0,0.082,0.379,0.392,0.147,-0.27,-0.89,2.27,4.04,94.9,87.2,94.1,78.7,0.165,0.233,0.419,0.27,0.475,0.241,0.116,0.145,0.231,0.324,0.471,0.153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,2024-07-03,747100,Flyout,field_out,True,666149,519242,Tyler Fitzgerald,Chris Sale,0,8eb9296f-218b-4074-9f52-5438b4573536,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.7,2.7,110.0,103.0,103.0,102.0,0.711,11.45,1.96,6.63,0.57,1.51,0.262,0.449,0.194,0.228,0.454,59.0,108.0,97.0,97.0,105.0,101.0,111.0,101.0,97.0,122.0,100.0,105.0,0.082,0.379,0.392,0.147,-0.27,-0.89,2.27,4.04,94.9,87.2,94.1,78.7,0.165,0.233,0.419,0.27,0.475,0.241,0.116,0.145,0.231,0.324,0.471,0.153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
