,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,ST_ba,ST_slg,ST_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,wFC/C,wCU/C,vFC,vCU,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,SV_ba,SV_slg,SV_whiff
0,2024-09-17,745205,Single,single,False,650402,693433,Gleyber Torres,Bryan Woo,0,b4084f9e-e457-41d2-9ea4-96c09a908908,693433.0,bryanwoo,Woo,Right,Bryan Woo,SEA,3.02,2.82,116.1,108.0,104.0,108.0,0.792,7.19,0.93,7.19,1.08,0.93,0.284,0.348,0.145,0.261,0.504,91.0,104.0,100.0,97.0,109.0,107.0,117.0,110.0,110.0,114.0,102.0,109.0,0.229,0.496,0.181,0.095,1.35,2.02,1.0,-0.12,94.8,89.6,94.7,84.3,0.22,0.361,0.268,0.231,0.316,0.096,0.19,0.379,0.203,0.108,0.108,0.393,0.273,0.545,0.208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-09-17,745205,Double,double,False,665742,693433,Juan Soto,Bryan Woo,1,fabc61bd-f760-41a2-b65d-78c916d105b5,693433.0,bryanwoo,Woo,Right,Bryan Woo,SEA,3.02,2.82,116.1,108.0,104.0,108.0,0.792,7.19,0.93,7.19,1.08,0.93,0.284,0.348,0.145,0.261,0.504,91.0,104.0,100.0,97.0,109.0,107.0,117.0,110.0,110.0,114.0,102.0,109.0,0.229,0.496,0.181,0.095,1.35,2.02,1.0,-0.12,94.8,89.6,94.7,84.3,0.22,0.361,0.268,0.231,0.316,0.096,0.19,0.379,0.203,0.108,0.108,0.393,0.273,0.545,0.208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-09-17,745205,Double,double,False,592450,693433,Aaron Judge,Bryan Woo,1,47597bb1-56c2-4970-9e0a-9716864d1699,693433.0,bryanwoo,Woo,Right,Bryan Woo,SEA,3.02,2.82,116.1,108.0,104.0,108.0,0.792,7.19,0.93,7.19,1.08,0.93,0.284,0.348,0.145,0.261,0.504,91.0,104.0,100.0,97.0,109.0,107.0,117.0,110.0,110.0,114.0,102.0,109.0,0.229,0.496,0.181,0.095,1.35,2.02,1.0,-0.12,94.8,89.6,94.7,84.3,0.22,0.361,0.268,0.231,0.316,0.096,0.19,0.379,0.203,0.108,0.108,0.393,0.273,0.545,0.208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-09-17,745205,Strikeout,strikeout,True,669224,693433,Austin Wells,Bryan Woo,0,bb7ea334-5e80-4a4e-98bf-003f12a92b5e,693433.0,bryanwoo,Woo,Right,Bryan Woo,SEA,3.02,2.82,116.1,108.0,104.0,108.0,0.792,7.19,0.93,7.19,1.08,0.93,0.284,0.348,0.145,0.261,0.504,91.0,104.0,100.0,97.0,109.0,107.0,117.0,110.0,110.0,114.0,102.0,109.0,0.229,0.496,0.181,0.095,1.35,2.02,1.0,-0.12,94.8,89.6,94.7,84.3,0.22,0.361,0.268,0.231,0.316,0.096,0.19,0.379,0.203,0.108,0.108,0.393,0.273,0.545,0.208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2024-09-17,745205,Groundout,field_out,True,665862,693433,Jazz Chisholm Jr.,Bryan Woo,1,b01d0b98-1d64-4402-ab19-e25eb28f4741,693433.0,bryanwoo,Woo,Right,Bryan Woo,SEA,3.02,2.82,116.1,108.0,104.0,108.0,0.792,7.19,0.93,7.19,1.08,0.93,0.284,0.348,0.145,0.261,0.504,91.0,104.0,100.0,97.0,109.0,107.0,117.0,110.0,110.0,114.0,102.0,109.0,0.229,0.496,0.181,0.095,1.35,2.02,1.0,-0.12,94.8,89.6,94.7,84.3,0.22,0.361,0.268,0.231,0.316,0.096,0.19,0.379,0.203,0.108,0.108,0.393,0.273,0.545,0.208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2024-09-17,745205,Pop Out,field_out,True,691176,693433,Jasson Domínguez,Bryan Woo,0,9642163e-fc66-4f6b-8741-7c36e87af39d,693433.0,bryanwoo,Woo,Right,Bryan Woo,SEA,3.02,2.82,116.1,108.0,104.0,108.0,0.792,7.19,0.93,7.19,1.08,0.93,0.284,0.348,0.145,0.261,0.504,91.0,104.0,100.0,97.0,109.0,107.0,117.0,110.0,110.0,114.0,102.0,109.0,0.229,0.496,0.181,0.095,1.35,2.02,1.0,-0.12,94.8,89.6,94.7,84.3,0.22,0.361,0.268,0.231,0.316,0.096,0.19,0.379,0.203,0.108,0.108,0.393,0.273,0.545,0.208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2024-09-17,745205,Hit By Pitch,hit_by_pitch,False,645302,661563,Victor Robles,Luis Gil,0,86b4d91a-9025-4a0a-968d-aff21baedfbb,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.27,3.73,146.0,94.0,110.0,100.0,0.743,10.23,4.68,6.04,0.86,0.81,0.26,0.428,0.169,0.32,0.399,80.0,93.0,93.0,128.0,95.0,101.0,,,,108.0,94.0,105.0,,0.491,0.256,0.253,0.15,,1.4,0.65,96.6,91.6,,87.6,0.205,0.378,0.284,,,,0.164,0.245,0.273,,,,0.172,0.301,0.316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2024-09-17,745205,Flyout,field_out,True,677594,661563,Julio Rodríguez,Luis Gil,0,f9e50aa6-a895-44a7-b2cc-791a835b6bad,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.27,3.73,146.0,94.0,110.0,100.0,0.743,10.23,4.68,6.04,0.86,0.81,0.26,0.428,0.169,0.32,0.399,80.0,93.0,93.0,128.0,95.0,101.0,,,,108.0,94.0,105.0,,0.491,0.256,0.253,0.15,,1.4,0.65,96.6,91.6,,87.6,0.205,0.378,0.284,,,,0.164,0.245,0.273,,,,0.172,0.301,0.316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2024-09-17,745205,Walk,walk,False,663728,661563,Cal Raleigh,Luis Gil,1,347f53c2-3d50-45df-b044-01cbd58574a8,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.27,3.73,146.0,94.0,110.0,100.0,0.743,10.23,4.68,6.04,0.86,0.81,0.26,0.428,0.169,0.32,0.399,80.0,93.0,93.0,128.0,95.0,101.0,,,,108.0,94.0,105.0,,0.491,0.256,0.253,0.15,,1.4,0.65,96.6,91.6,,87.6,0.205,0.378,0.284,,,,0.164,0.245,0.273,,,,0.172,0.301,0.316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2024-09-17,745205,Walk,walk,False,668227,661563,Randy Arozarena,Luis Gil,1,68ad806e-c6c8-4895-9901-1de4177db963,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.27,3.73,146.0,94.0,110.0,100.0,0.743,10.23,4.68,6.04,0.86,0.81,0.26,0.428,0.169,0.32,0.399,80.0,93.0,93.0,128.0,95.0,101.0,,,,108.0,94.0,105.0,,0.491,0.256,0.253,0.15,,1.4,0.65,96.6,91.6,,87.6,0.205,0.378,0.284,,,,0.164,0.245,0.273,,,,0.172,0.301,0.316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2024-09-17,745205,Pop Out,field_out,True,670042,661563,Luke Raley,Luis Gil,0,42ce33bb-96e2-4e6f-b1b0-c997620d52a2,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.27,3.73,146.0,94.0,110.0,100.0,0.743,10.23,4.68,6.04,0.86,0.81,0.26,0.428,0.169,0.32,0.399,80.0,93.0,93.0,128.0,95.0,101.0,,,,108.0,94.0,105.0,,0.491,0.256,0.253,0.15,,1.4,0.65,96.6,91.6,,87.6,0.205,0.378,0.284,,,,0.164,0.245,0.273,,,,0.172,0.301,0.316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-09-17,745205,Caught Stealing Home,caught_stealing_home,True,457759,661563,Justin Turner,Luis Gil,0,68585bae-31b6-4df4-8031-e7ebbf8c7f5b,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.27,3.73,146.0,94.0,110.0,100.0,0.743,10.23,4.68,6.04,0.86,0.81,0.26,0.428,0.169,0.32,0.399,80.0,93.0,93.0,128.0,95.0,101.0,,,,108.0,94.0,105.0,,0.491,0.256,0.253,0.15,,1.4,0.65,96.6,91.6,,87.6,0.205,0.378,0.284,,,,0.164,0.245,0.273,,,,0.172,0.301,0.316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
