,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,KC%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vKC,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FS,Loc+ FS,Pit+ FS,FS%,CU%,wFS/C,wCU/C,vFS,vCU,FS_ba,FS_slg,FS_whiff,ST_ba,ST_slg,ST_whiff
0,2024-07-30,746365,Groundout,field_out,True,457705,686613,Andrew McCutchen,Hunter Brown,0,cd45f8c9-764c-40e1-8e77-4fcf10ca8b79,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,3.55,3.32,147.0,101.0,103.0,101.0,0.782,9.49,3.31,8.27,0.98,1.54,0.286,0.343,0.201,0.229,0.425,85.0,101.0,102.0,109.0,100.0,100.0,93.0,103.0,100.0,114.0,104.0,107.0,129.0,99.0,106.0,92.0,102.0,100.0,0.161,0.356,0.17,0.056,0.127,0.13,0.07,-0.04,0.71,1.52,-0.95,1.37,95.9,92.4,88.4,95.6,89.1,82.8,0.247,0.425,0.288,0.28,0.34,0.164,0.23,0.37,0.2,0.2,0.243,0.297,0.254,0.418,0.282,0.219,0.219,0.227,,,,,,,,,,,,,,,,,,
1,2024-07-30,746365,Walk,walk,False,668804,686613,Bryan Reynolds,Hunter Brown,0,76473db6-7781-40a8-bd11-b8949514b600,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,3.55,3.32,147.0,101.0,103.0,101.0,0.782,9.49,3.31,8.27,0.98,1.54,0.286,0.343,0.201,0.229,0.425,85.0,101.0,102.0,109.0,100.0,100.0,93.0,103.0,100.0,114.0,104.0,107.0,129.0,99.0,106.0,92.0,102.0,100.0,0.161,0.356,0.17,0.056,0.127,0.13,0.07,-0.04,0.71,1.52,-0.95,1.37,95.9,92.4,88.4,95.6,89.1,82.8,0.247,0.425,0.288,0.28,0.34,0.164,0.23,0.37,0.2,0.2,0.243,0.297,0.254,0.418,0.282,0.219,0.219,0.227,,,,,,,,,,,,,,,,,,
2,2024-07-30,746365,Strikeout,strikeout,True,665833,686613,Oneil Cruz,Hunter Brown,0,b1c38562-31ac-4a93-a595-fec12f098315,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,3.55,3.32,147.0,101.0,103.0,101.0,0.782,9.49,3.31,8.27,0.98,1.54,0.286,0.343,0.201,0.229,0.425,85.0,101.0,102.0,109.0,100.0,100.0,93.0,103.0,100.0,114.0,104.0,107.0,129.0,99.0,106.0,92.0,102.0,100.0,0.161,0.356,0.17,0.056,0.127,0.13,0.07,-0.04,0.71,1.52,-0.95,1.37,95.9,92.4,88.4,95.6,89.1,82.8,0.247,0.425,0.288,0.28,0.34,0.164,0.23,0.37,0.2,0.2,0.243,0.297,0.254,0.418,0.282,0.219,0.219,0.227,,,,,,,,,,,,,,,,,,
3,2024-07-30,746365,Single,single,False,642133,686613,Rowdy Tellez,Hunter Brown,1,f1cc5e7e-f497-4f0a-8366-5026de065393,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,3.55,3.32,147.0,101.0,103.0,101.0,0.782,9.49,3.31,8.27,0.98,1.54,0.286,0.343,0.201,0.229,0.425,85.0,101.0,102.0,109.0,100.0,100.0,93.0,103.0,100.0,114.0,104.0,107.0,129.0,99.0,106.0,92.0,102.0,100.0,0.161,0.356,0.17,0.056,0.127,0.13,0.07,-0.04,0.71,1.52,-0.95,1.37,95.9,92.4,88.4,95.6,89.1,82.8,0.247,0.425,0.288,0.28,0.34,0.164,0.23,0.37,0.2,0.2,0.243,0.297,0.254,0.418,0.282,0.219,0.219,0.227,,,,,,,,,,,,,,,,,,
4,2024-07-30,746365,Strikeout,strikeout,True,663698,686613,Joey Bart,Hunter Brown,0,365e23a9-cac7-4ef3-b4be-149e4c7aa2fd,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,3.55,3.32,147.0,101.0,103.0,101.0,0.782,9.49,3.31,8.27,0.98,1.54,0.286,0.343,0.201,0.229,0.425,85.0,101.0,102.0,109.0,100.0,100.0,93.0,103.0,100.0,114.0,104.0,107.0,129.0,99.0,106.0,92.0,102.0,100.0,0.161,0.356,0.17,0.056,0.127,0.13,0.07,-0.04,0.71,1.52,-0.95,1.37,95.9,92.4,88.4,95.6,89.1,82.8,0.247,0.425,0.288,0.28,0.34,0.164,0.23,0.37,0.2,0.2,0.243,0.297,0.254,0.418,0.282,0.219,0.219,0.227,,,,,,,,,,,,,,,,,,
5,2024-07-30,746365,Groundout,field_out,True,514888,663559,Jose Altuve,Bailey Falter,0,14156fb7-3bab-47d1-9caf-3fd969ddbf18,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.25,5.11,112.1,100.0,90.0,97.0,0.824,6.33,2.64,8.73,1.12,0.8,0.289,0.361,0.135,0.301,0.482,,,,86.0,101.0,96.0,99.0,102.0,99.0,91.0,97.0,96.0,,,,,,,0.138,0.5,,0.194,,,0.69,,1.83,0.11,,,91.9,,,92.0,85.9,,0.247,0.381,0.165,0.25,0.447,0.145,,,,,,,0.327,0.615,0.189,0.26,0.301,0.327,99.0,100.0,99.0,43.0,95.0,70.0,0.007,0.16,-7.07,-1.45,86.9,77.3,0.333,1.333,0.125,,,
6,2024-07-30,746365,Groundout,field_out,True,608324,663559,Alex Bregman,Bailey Falter,0,44cf702f-b210-44bb-ba03-d1283adbf314,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.25,5.11,112.1,100.0,90.0,97.0,0.824,6.33,2.64,8.73,1.12,0.8,0.289,0.361,0.135,0.301,0.482,,,,86.0,101.0,96.0,99.0,102.0,99.0,91.0,97.0,96.0,,,,,,,0.138,0.5,,0.194,,,0.69,,1.83,0.11,,,91.9,,,92.0,85.9,,0.247,0.381,0.165,0.25,0.447,0.145,,,,,,,0.327,0.615,0.189,0.26,0.301,0.327,99.0,100.0,99.0,43.0,95.0,70.0,0.007,0.16,-7.07,-1.45,86.9,77.3,0.333,1.333,0.125,,,
7,2024-07-30,746365,Lineout,field_out,True,670541,663559,Yordan Alvarez,Bailey Falter,0,5b0ac480-2a39-412f-a24b-c31f506a3595,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.25,5.11,112.1,100.0,90.0,97.0,0.824,6.33,2.64,8.73,1.12,0.8,0.289,0.361,0.135,0.301,0.482,,,,86.0,101.0,96.0,99.0,102.0,99.0,91.0,97.0,96.0,,,,,,,0.138,0.5,,0.194,,,0.69,,1.83,0.11,,,91.9,,,92.0,85.9,,0.247,0.381,0.165,0.25,0.447,0.145,,,,,,,0.327,0.615,0.189,0.26,0.301,0.327,99.0,100.0,99.0,43.0,95.0,70.0,0.007,0.16,-7.07,-1.45,86.9,77.3,0.333,1.333,0.125,,,
8,2024-07-30,746365,Single,single,False,663647,686613,Ke'Bryan Hayes,Hunter Brown,0,f08e3fa1-4935-44f8-8ad1-5a9a0aab4356,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,3.55,3.32,147.0,101.0,103.0,101.0,0.782,9.49,3.31,8.27,0.98,1.54,0.286,0.343,0.201,0.229,0.425,85.0,101.0,102.0,109.0,100.0,100.0,93.0,103.0,100.0,114.0,104.0,107.0,129.0,99.0,106.0,92.0,102.0,100.0,0.161,0.356,0.17,0.056,0.127,0.13,0.07,-0.04,0.71,1.52,-0.95,1.37,95.9,92.4,88.4,95.6,89.1,82.8,0.247,0.425,0.288,0.28,0.34,0.164,0.23,0.37,0.2,0.2,0.243,0.297,0.254,0.418,0.282,0.219,0.219,0.227,,,,,,,,,,,,,,,,,,
9,2024-07-30,746365,Single,single,False,656582,686613,Connor Joe,Hunter Brown,1,fa8c678c-f4fa-4775-8502-fe1703c8c158,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,3.55,3.32,147.0,101.0,103.0,101.0,0.782,9.49,3.31,8.27,0.98,1.54,0.286,0.343,0.201,0.229,0.425,85.0,101.0,102.0,109.0,100.0,100.0,93.0,103.0,100.0,114.0,104.0,107.0,129.0,99.0,106.0,92.0,102.0,100.0,0.161,0.356,0.17,0.056,0.127,0.13,0.07,-0.04,0.71,1.52,-0.95,1.37,95.9,92.4,88.4,95.6,89.1,82.8,0.247,0.425,0.288,0.28,0.34,0.164,0.23,0.37,0.2,0.2,0.243,0.297,0.254,0.418,0.282,0.219,0.219,0.227,,,,,,,,,,,,,,,,,,
10,2024-07-30,746365,Grounded Into DP,grounded_into_double_play,True,669707,686613,Jared Triolo,Hunter Brown,1,fa0f6e2c-4a88-4727-8f73-0b7a5164de95,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,3.55,3.32,147.0,101.0,103.0,101.0,0.782,9.49,3.31,8.27,0.98,1.54,0.286,0.343,0.201,0.229,0.425,85.0,101.0,102.0,109.0,100.0,100.0,93.0,103.0,100.0,114.0,104.0,107.0,129.0,99.0,106.0,92.0,102.0,100.0,0.161,0.356,0.17,0.056,0.127,0.13,0.07,-0.04,0.71,1.52,-0.95,1.37,95.9,92.4,88.4,95.6,89.1,82.8,0.247,0.425,0.288,0.28,0.34,0.164,0.23,0.37,0.2,0.2,0.243,0.297,0.254,0.418,0.282,0.219,0.219,0.227,,,,,,,,,,,,,,,,,,
11,2024-07-30,746365,Groundout,field_out,True,572191,686613,Michael A. Taylor,Hunter Brown,0,aeef483d-33af-4488-b714-4c4c0b353477,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,3.55,3.32,147.0,101.0,103.0,101.0,0.782,9.49,3.31,8.27,0.98,1.54,0.286,0.343,0.201,0.229,0.425,85.0,101.0,102.0,109.0,100.0,100.0,93.0,103.0,100.0,114.0,104.0,107.0,129.0,99.0,106.0,92.0,102.0,100.0,0.161,0.356,0.17,0.056,0.127,0.13,0.07,-0.04,0.71,1.52,-0.95,1.37,95.9,92.4,88.4,95.6,89.1,82.8,0.247,0.425,0.288,0.28,0.34,0.164,0.23,0.37,0.2,0.2,0.243,0.297,0.254,0.418,0.282,0.219,0.219,0.227,,,,,,,,,,,,,,,,,,
12,2024-07-30,746365,Single,single,False,673237,663559,Yainer Diaz,Bailey Falter,0,64ac9c57-c1be-4b10-817b-a85097b1e18b,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.25,5.11,112.1,100.0,90.0,97.0,0.824,6.33,2.64,8.73,1.12,0.8,0.289,0.361,0.135,0.301,0.482,,,,86.0,101.0,96.0,99.0,102.0,99.0,91.0,97.0,96.0,,,,,,,0.138,0.5,,0.194,,,0.69,,1.83,0.11,,,91.9,,,92.0,85.9,,0.247,0.381,0.165,0.25,0.447,0.145,,,,,,,0.327,0.615,0.189,0.26,0.301,0.327,99.0,100.0,99.0,43.0,95.0,70.0,0.007,0.16,-7.07,-1.45,86.9,77.3,0.333,1.333,0.125,,,
13,2024-07-30,746365,Pop Out,field_out,True,665161,663559,Jeremy Peña,Bailey Falter,0,0f6b4b32-5ab0-4a86-87bd-244bda0f0759,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.25,5.11,112.1,100.0,90.0,97.0,0.824,6.33,2.64,8.73,1.12,0.8,0.289,0.361,0.135,0.301,0.482,,,,86.0,101.0,96.0,99.0,102.0,99.0,91.0,97.0,96.0,,,,,,,0.138,0.5,,0.194,,,0.69,,1.83,0.11,,,91.9,,,92.0,85.9,,0.247,0.381,0.165,0.25,0.447,0.145,,,,,,,0.327,0.615,0.189,0.26,0.301,0.327,99.0,100.0,99.0,43.0,95.0,70.0,0.007,0.16,-7.07,-1.45,86.9,77.3,0.333,1.333,0.125,,,
14,2024-07-30,746365,Single,single,False,676694,663559,Jake Meyers,Bailey Falter,1,1021a93a-9414-4deb-a605-f48689cb1208,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.25,5.11,112.1,100.0,90.0,97.0,0.824,6.33,2.64,8.73,1.12,0.8,0.289,0.361,0.135,0.301,0.482,,,,86.0,101.0,96.0,99.0,102.0,99.0,91.0,97.0,96.0,,,,,,,0.138,0.5,,0.194,,,0.69,,1.83,0.11,,,91.9,,,92.0,85.9,,0.247,0.381,0.165,0.25,0.447,0.145,,,,,,,0.327,0.615,0.189,0.26,0.301,0.327,99.0,100.0,99.0,43.0,95.0,70.0,0.007,0.16,-7.07,-1.45,86.9,77.3,0.333,1.333,0.125,,,
15,2024-07-30,746365,Pop Out,field_out,True,572138,663559,Jon Singleton,Bailey Falter,0,67033e5c-1e66-4f72-9b45-80aab6e81652,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.25,5.11,112.1,100.0,90.0,97.0,0.824,6.33,2.64,8.73,1.12,0.8,0.289,0.361,0.135,0.301,0.482,,,,86.0,101.0,96.0,99.0,102.0,99.0,91.0,97.0,96.0,,,,,,,0.138,0.5,,0.194,,,0.69,,1.83,0.11,,,91.9,,,92.0,85.9,,0.247,0.381,0.165,0.25,0.447,0.145,,,,,,,0.327,0.615,0.189,0.26,0.301,0.327,99.0,100.0,99.0,43.0,95.0,70.0,0.007,0.16,-7.07,-1.45,86.9,77.3,0.333,1.333,0.125,,,
16,2024-07-30,746365,Strikeout,strikeout,True,643289,663559,Mauricio Dubón,Bailey Falter,0,87fd1e49-85ca-460d-9684-e2ebad89fb9f,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.25,5.11,112.1,100.0,90.0,97.0,0.824,6.33,2.64,8.73,1.12,0.8,0.289,0.361,0.135,0.301,0.482,,,,86.0,101.0,96.0,99.0,102.0,99.0,91.0,97.0,96.0,,,,,,,0.138,0.5,,0.194,,,0.69,,1.83,0.11,,,91.9,,,92.0,85.9,,0.247,0.381,0.165,0.25,0.447,0.145,,,,,,,0.327,0.615,0.189,0.26,0.301,0.327,99.0,100.0,99.0,43.0,95.0,70.0,0.007,0.16,-7.07,-1.45,86.9,77.3,0.333,1.333,0.125,,,
17,2024-07-30,746365,Strikeout,strikeout,True,457705,686613,Andrew McCutchen,Hunter Brown,0,b5ebe622-5458-480e-a731-c91b13da0a04,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,3.55,3.32,147.0,101.0,103.0,101.0,0.782,9.49,3.31,8.27,0.98,1.54,0.286,0.343,0.201,0.229,0.425,85.0,101.0,102.0,109.0,100.0,100.0,93.0,103.0,100.0,114.0,104.0,107.0,129.0,99.0,106.0,92.0,102.0,100.0,0.161,0.356,0.17,0.056,0.127,0.13,0.07,-0.04,0.71,1.52,-0.95,1.37,95.9,92.4,88.4,95.6,89.1,82.8,0.247,0.425,0.288,0.28,0.34,0.164,0.23,0.37,0.2,0.2,0.243,0.297,0.254,0.418,0.282,0.219,0.219,0.227,,,,,,,,,,,,,,,,,,
18,2024-07-30,746365,Single,single,False,668804,686613,Bryan Reynolds,Hunter Brown,0,9ba1e9d4-4c99-496b-82f4-a754b4df4d86,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,3.55,3.32,147.0,101.0,103.0,101.0,0.782,9.49,3.31,8.27,0.98,1.54,0.286,0.343,0.201,0.229,0.425,85.0,101.0,102.0,109.0,100.0,100.0,93.0,103.0,100.0,114.0,104.0,107.0,129.0,99.0,106.0,92.0,102.0,100.0,0.161,0.356,0.17,0.056,0.127,0.13,0.07,-0.04,0.71,1.52,-0.95,1.37,95.9,92.4,88.4,95.6,89.1,82.8,0.247,0.425,0.288,0.28,0.34,0.164,0.23,0.37,0.2,0.2,0.243,0.297,0.254,0.418,0.282,0.219,0.219,0.227,,,,,,,,,,,,,,,,,,
19,2024-07-30,746365,Strikeout Double Play,strikeout_double_play,True,665833,686613,Oneil Cruz,Hunter Brown,1,f45957d5-1429-4c8f-a4a6-c660fa749a4d,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,3.55,3.32,147.0,101.0,103.0,101.0,0.782,9.49,3.31,8.27,0.98,1.54,0.286,0.343,0.201,0.229,0.425,85.0,101.0,102.0,109.0,100.0,100.0,93.0,103.0,100.0,114.0,104.0,107.0,129.0,99.0,106.0,92.0,102.0,100.0,0.161,0.356,0.17,0.056,0.127,0.13,0.07,-0.04,0.71,1.52,-0.95,1.37,95.9,92.4,88.4,95.6,89.1,82.8,0.247,0.425,0.288,0.28,0.34,0.164,0.23,0.37,0.2,0.2,0.243,0.297,0.254,0.418,0.282,0.219,0.219,0.227,,,,,,,,,,,,,,,,,,
