,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,CU%,CH%,wFA/C,wFC/C,wSI/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vCU,SI_ba,SI_slg,SI_whiff,SV_ba,SV_slg,SV_whiff,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,Stf+ SL,Loc+ SL,Pit+ SL,SL%,wSL/C,vSL,SL_ba,SL_slg,SL_whiff,FS%,wFS/C,vFS,CU_ba,CU_slg,CU_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
10,2024-04-08,744956,Strikeout,strikeout,True,686527,621244,Dominic Canzone,José Berríos,0,e95565d9-8bbd-46a6-93ac-a68d9eaa0aaa,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,4.01,4.96,119.0,102.0,91.0,99.0,0.828,6.58,2.5,8.17,1.59,1.12,0.261,0.416,0.16,0.34,0.411,89.0,103.0,101.0,107.0,101.0,105.0,82.0,100.0,92.0,85.0,102.0,95.0,80.0,100.0,94.0,0.329,0.175,0.031,0.301,0.163,-1.98,-2.81,0.53,0.16,1.45,94.0,91.7,84.5,93.5,83.0,0.288,0.378,0.124,0.202,0.403,0.286,0.153,0.376,0.241,0.333,0.648,0.183,0.375,0.438,0.03,,,,,,,,,,,,,,,,,,,,,
11,2024-04-08,744956,Double,double,False,457759,622491,Justin Turner,Luis Castillo,0,0c704b53-1e9e-4b64-9039-9ca27f8e5387,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.55,3.82,124.1,104.0,102.0,102.0,0.77,8.61,2.53,7.89,1.09,0.96,0.251,0.437,0.174,0.309,0.394,90.0,104.0,97.0,,,,119.0,105.0,102.0,102.0,101.0,98.0,,,,0.168,0.442,,,0.154,0.96,,-0.32,,-1.2,95.4,,88.1,95.5,,0.306,0.449,0.092,,,,0.289,0.526,0.244,0.2,0.357,0.278,,,,77.0,105.0,108.0,0.236,1.27,85.8,0.189,0.311,0.351,,,,,,,,,,,,
12,2024-04-08,744956,Pop Out,field_out,True,676914,622491,Davis Schneider,Luis Castillo,0,50a50398-59b6-4b80-8f61-a453c49a3c50,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.55,3.82,124.1,104.0,102.0,102.0,0.77,8.61,2.53,7.89,1.09,0.96,0.251,0.437,0.174,0.309,0.394,90.0,104.0,97.0,,,,119.0,105.0,102.0,102.0,101.0,98.0,,,,0.168,0.442,,,0.154,0.96,,-0.32,,-1.2,95.4,,88.1,95.5,,0.306,0.449,0.092,,,,0.289,0.526,0.244,0.2,0.357,0.278,,,,77.0,105.0,108.0,0.236,1.27,85.8,0.189,0.311,0.351,,,,,,,,,,,,
13,2024-04-08,744956,Strikeout,strikeout,True,624415,622491,Cavan Biggio,Luis Castillo,0,aca99165-0916-4414-bda3-890100f01ab6,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.55,3.82,124.1,104.0,102.0,102.0,0.77,8.61,2.53,7.89,1.09,0.96,0.251,0.437,0.174,0.309,0.394,90.0,104.0,97.0,,,,119.0,105.0,102.0,102.0,101.0,98.0,,,,0.168,0.442,,,0.154,0.96,,-0.32,,-1.2,95.4,,88.1,95.5,,0.306,0.449,0.092,,,,0.289,0.526,0.244,0.2,0.357,0.278,,,,77.0,105.0,108.0,0.236,1.27,85.8,0.189,0.311,0.351,,,,,,,,,,,,
14,2024-04-08,744956,Single,single,False,672386,622491,Alejandro Kirk,Luis Castillo,1,9e47b53f-0cff-4644-94f5-171501c3b5ce,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.55,3.82,124.1,104.0,102.0,102.0,0.77,8.61,2.53,7.89,1.09,0.96,0.251,0.437,0.174,0.309,0.394,90.0,104.0,97.0,,,,119.0,105.0,102.0,102.0,101.0,98.0,,,,0.168,0.442,,,0.154,0.96,,-0.32,,-1.2,95.4,,88.1,95.5,,0.306,0.449,0.092,,,,0.289,0.526,0.244,0.2,0.357,0.278,,,,77.0,105.0,108.0,0.236,1.27,85.8,0.189,0.311,0.351,,,,,,,,,,,,
15,2024-04-08,744956,Double,double,False,643396,622491,Isiah Kiner-Falefa,Luis Castillo,1,859bcf43-f052-40a0-b550-392bcb3270bb,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.55,3.82,124.1,104.0,102.0,102.0,0.77,8.61,2.53,7.89,1.09,0.96,0.251,0.437,0.174,0.309,0.394,90.0,104.0,97.0,,,,119.0,105.0,102.0,102.0,101.0,98.0,,,,0.168,0.442,,,0.154,0.96,,-0.32,,-1.2,95.4,,88.1,95.5,,0.306,0.449,0.092,,,,0.289,0.526,0.244,0.2,0.357,0.278,,,,77.0,105.0,108.0,0.236,1.27,85.8,0.189,0.311,0.351,,,,,,,,,,,,
16,2024-04-08,744956,Strikeout,strikeout,True,595281,622491,Kevin Kiermaier,Luis Castillo,0,6135d8e6-967e-461e-86af-d13342ebb700,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.55,3.82,124.1,104.0,102.0,102.0,0.77,8.61,2.53,7.89,1.09,0.96,0.251,0.437,0.174,0.309,0.394,90.0,104.0,97.0,,,,119.0,105.0,102.0,102.0,101.0,98.0,,,,0.168,0.442,,,0.154,0.96,,-0.32,,-1.2,95.4,,88.1,95.5,,0.306,0.449,0.092,,,,0.289,0.526,0.244,0.2,0.357,0.278,,,,77.0,105.0,108.0,0.236,1.27,85.8,0.189,0.311,0.351,,,,,,,,,,,,
17,2024-04-08,744956,Flyout,field_out,True,668942,621244,Josh Rojas,José Berríos,0,9992c838-e140-406c-bd01-bef6d5d8b175,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,4.01,4.96,119.0,102.0,91.0,99.0,0.828,6.58,2.5,8.17,1.59,1.12,0.261,0.416,0.16,0.34,0.411,89.0,103.0,101.0,107.0,101.0,105.0,82.0,100.0,92.0,85.0,102.0,95.0,80.0,100.0,94.0,0.329,0.175,0.031,0.301,0.163,-1.98,-2.81,0.53,0.16,1.45,94.0,91.7,84.5,93.5,83.0,0.288,0.378,0.124,0.202,0.403,0.286,0.153,0.376,0.241,0.333,0.648,0.183,0.375,0.438,0.03,,,,,,,,,,,,,,,,,,,,,
18,2024-04-08,744956,Groundout,field_out,True,641487,621244,J.P. Crawford,José Berríos,0,73b2d9f1-86c6-451b-8ca9-fcc67f9748ba,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,4.01,4.96,119.0,102.0,91.0,99.0,0.828,6.58,2.5,8.17,1.59,1.12,0.261,0.416,0.16,0.34,0.411,89.0,103.0,101.0,107.0,101.0,105.0,82.0,100.0,92.0,85.0,102.0,95.0,80.0,100.0,94.0,0.329,0.175,0.031,0.301,0.163,-1.98,-2.81,0.53,0.16,1.45,94.0,91.7,84.5,93.5,83.0,0.288,0.378,0.124,0.202,0.403,0.286,0.153,0.376,0.241,0.333,0.648,0.183,0.375,0.438,0.03,,,,,,,,,,,,,,,,,,,,,
19,2024-04-08,744956,Groundout,field_out,True,677594,621244,Julio Rodríguez,José Berríos,0,7b6f347d-c1ba-4251-9b40-0bb73c0eb482,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,4.01,4.96,119.0,102.0,91.0,99.0,0.828,6.58,2.5,8.17,1.59,1.12,0.261,0.416,0.16,0.34,0.411,89.0,103.0,101.0,107.0,101.0,105.0,82.0,100.0,92.0,85.0,102.0,95.0,80.0,100.0,94.0,0.329,0.175,0.031,0.301,0.163,-1.98,-2.81,0.53,0.16,1.45,94.0,91.7,84.5,93.5,83.0,0.288,0.378,0.124,0.202,0.403,0.286,0.153,0.376,0.241,0.333,0.648,0.183,0.375,0.438,0.03,,,,,,,,,,,,,,,,,,,,,
20,2024-04-08,744956,Groundout,field_out,True,543807,622491,George Springer,Luis Castillo,0,15967a6a-db4a-44d6-a088-1ca64dca4f18,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.55,3.82,124.1,104.0,102.0,102.0,0.77,8.61,2.53,7.89,1.09,0.96,0.251,0.437,0.174,0.309,0.394,90.0,104.0,97.0,,,,119.0,105.0,102.0,102.0,101.0,98.0,,,,0.168,0.442,,,0.154,0.96,,-0.32,,-1.2,95.4,,88.1,95.5,,0.306,0.449,0.092,,,,0.289,0.526,0.244,0.2,0.357,0.278,,,,77.0,105.0,108.0,0.236,1.27,85.8,0.189,0.311,0.351,,,,,,,,,,,,
21,2024-04-08,744956,Single,single,False,665489,622491,Vladimir Guerrero Jr.,Luis Castillo,0,9b605751-bdce-4924-b26c-ee0ce071d6f9,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.55,3.82,124.1,104.0,102.0,102.0,0.77,8.61,2.53,7.89,1.09,0.96,0.251,0.437,0.174,0.309,0.394,90.0,104.0,97.0,,,,119.0,105.0,102.0,102.0,101.0,98.0,,,,0.168,0.442,,,0.154,0.96,,-0.32,,-1.2,95.4,,88.1,95.5,,0.306,0.449,0.092,,,,0.289,0.526,0.244,0.2,0.357,0.278,,,,77.0,105.0,108.0,0.236,1.27,85.8,0.189,0.311,0.351,,,,,,,,,,,,
22,2024-04-08,744956,Double,double,False,666182,622491,Bo Bichette,Luis Castillo,1,8464c35d-8339-459e-a6cd-352f5bf06f90,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.55,3.82,124.1,104.0,102.0,102.0,0.77,8.61,2.53,7.89,1.09,0.96,0.251,0.437,0.174,0.309,0.394,90.0,104.0,97.0,,,,119.0,105.0,102.0,102.0,101.0,98.0,,,,0.168,0.442,,,0.154,0.96,,-0.32,,-1.2,95.4,,88.1,95.5,,0.306,0.449,0.092,,,,0.289,0.526,0.244,0.2,0.357,0.278,,,,77.0,105.0,108.0,0.236,1.27,85.8,0.189,0.311,0.351,,,,,,,,,,,,
23,2024-04-08,744956,Walk,walk,False,457759,622491,Justin Turner,Luis Castillo,0,64f0aa54-d7a9-40a0-b60b-0826c6f0108a,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.55,3.82,124.1,104.0,102.0,102.0,0.77,8.61,2.53,7.89,1.09,0.96,0.251,0.437,0.174,0.309,0.394,90.0,104.0,97.0,,,,119.0,105.0,102.0,102.0,101.0,98.0,,,,0.168,0.442,,,0.154,0.96,,-0.32,,-1.2,95.4,,88.1,95.5,,0.306,0.449,0.092,,,,0.289,0.526,0.244,0.2,0.357,0.278,,,,77.0,105.0,108.0,0.236,1.27,85.8,0.189,0.311,0.351,,,,,,,,,,,,
24,2024-04-08,744956,Single,single,False,676914,622491,Davis Schneider,Luis Castillo,1,1aced216-2a9d-43e6-af33-a831e319c4ee,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.55,3.82,124.1,104.0,102.0,102.0,0.77,8.61,2.53,7.89,1.09,0.96,0.251,0.437,0.174,0.309,0.394,90.0,104.0,97.0,,,,119.0,105.0,102.0,102.0,101.0,98.0,,,,0.168,0.442,,,0.154,0.96,,-0.32,,-1.2,95.4,,88.1,95.5,,0.306,0.449,0.092,,,,0.289,0.526,0.244,0.2,0.357,0.278,,,,77.0,105.0,108.0,0.236,1.27,85.8,0.189,0.311,0.351,,,,,,,,,,,,
25,2024-04-08,744956,Pop Out,field_out,True,624415,622491,Cavan Biggio,Luis Castillo,0,6524d468-1687-47e5-8e3f-549bff8ab203,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.55,3.82,124.1,104.0,102.0,102.0,0.77,8.61,2.53,7.89,1.09,0.96,0.251,0.437,0.174,0.309,0.394,90.0,104.0,97.0,,,,119.0,105.0,102.0,102.0,101.0,98.0,,,,0.168,0.442,,,0.154,0.96,,-0.32,,-1.2,95.4,,88.1,95.5,,0.306,0.449,0.092,,,,0.289,0.526,0.244,0.2,0.357,0.278,,,,77.0,105.0,108.0,0.236,1.27,85.8,0.189,0.311,0.351,,,,,,,,,,,,
26,2024-04-08,744956,Strikeout,strikeout,True,672386,622491,Alejandro Kirk,Luis Castillo,0,2e70e3a8-8b3b-4f63-bbb9-40b7d3cdb6a8,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.55,3.82,124.1,104.0,102.0,102.0,0.77,8.61,2.53,7.89,1.09,0.96,0.251,0.437,0.174,0.309,0.394,90.0,104.0,97.0,,,,119.0,105.0,102.0,102.0,101.0,98.0,,,,0.168,0.442,,,0.154,0.96,,-0.32,,-1.2,95.4,,88.1,95.5,,0.306,0.449,0.092,,,,0.289,0.526,0.244,0.2,0.357,0.278,,,,77.0,105.0,108.0,0.236,1.27,85.8,0.189,0.311,0.351,,,,,,,,,,,,
27,2024-04-08,744956,Groundout,field_out,True,593871,621244,Jorge Polanco,José Berríos,0,e7862ace-87bd-4a31-9b7c-b724e8c04041,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,4.01,4.96,119.0,102.0,91.0,99.0,0.828,6.58,2.5,8.17,1.59,1.12,0.261,0.416,0.16,0.34,0.411,89.0,103.0,101.0,107.0,101.0,105.0,82.0,100.0,92.0,85.0,102.0,95.0,80.0,100.0,94.0,0.329,0.175,0.031,0.301,0.163,-1.98,-2.81,0.53,0.16,1.45,94.0,91.7,84.5,93.5,83.0,0.288,0.378,0.124,0.202,0.403,0.286,0.153,0.376,0.241,0.333,0.648,0.183,0.375,0.438,0.03,,,,,,,,,,,,,,,,,,,,,
28,2024-04-08,744956,Groundout,field_out,True,571745,621244,Mitch Haniger,José Berríos,0,b7188ad4-b6b6-4dc5-a28e-cd36c95d9b78,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,4.01,4.96,119.0,102.0,91.0,99.0,0.828,6.58,2.5,8.17,1.59,1.12,0.261,0.416,0.16,0.34,0.411,89.0,103.0,101.0,107.0,101.0,105.0,82.0,100.0,92.0,85.0,102.0,95.0,80.0,100.0,94.0,0.329,0.175,0.031,0.301,0.163,-1.98,-2.81,0.53,0.16,1.45,94.0,91.7,84.5,93.5,83.0,0.288,0.378,0.124,0.202,0.403,0.286,0.153,0.376,0.241,0.333,0.648,0.183,0.375,0.438,0.03,,,,,,,,,,,,,,,,,,,,,
29,2024-04-08,744956,Pop Out,field_out,True,641598,621244,Mitch Garver,José Berríos,0,d3c7d088-1a6b-4673-8800-a189175b5377,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,4.01,4.96,119.0,102.0,91.0,99.0,0.828,6.58,2.5,8.17,1.59,1.12,0.261,0.416,0.16,0.34,0.411,89.0,103.0,101.0,107.0,101.0,105.0,82.0,100.0,92.0,85.0,102.0,95.0,80.0,100.0,94.0,0.329,0.175,0.031,0.301,0.163,-1.98,-2.81,0.53,0.16,1.45,94.0,91.7,84.5,93.5,83.0,0.288,0.378,0.124,0.202,0.403,0.286,0.153,0.376,0.241,0.333,0.648,0.183,0.375,0.438,0.03,,,,,,,,,,,,,,,,,,,,,
30,2024-04-08,744956,Strikeout,strikeout,True,643396,622491,Isiah Kiner-Falefa,Luis Castillo,0,314eec11-fff4-42a6-b38d-21f9ca30fe50,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.55,3.82,124.1,104.0,102.0,102.0,0.77,8.61,2.53,7.89,1.09,0.96,0.251,0.437,0.174,0.309,0.394,90.0,104.0,97.0,,,,119.0,105.0,102.0,102.0,101.0,98.0,,,,0.168,0.442,,,0.154,0.96,,-0.32,,-1.2,95.4,,88.1,95.5,,0.306,0.449,0.092,,,,0.289,0.526,0.244,0.2,0.357,0.278,,,,77.0,105.0,108.0,0.236,1.27,85.8,0.189,0.311,0.351,,,,,,,,,,,,
31,2024-04-08,744956,Single,single,False,595281,622491,Kevin Kiermaier,Luis Castillo,0,194e6383-5577-4ba8-88f1-2698eedc0d5a,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.55,3.82,124.1,104.0,102.0,102.0,0.77,8.61,2.53,7.89,1.09,0.96,0.251,0.437,0.174,0.309,0.394,90.0,104.0,97.0,,,,119.0,105.0,102.0,102.0,101.0,98.0,,,,0.168,0.442,,,0.154,0.96,,-0.32,,-1.2,95.4,,88.1,95.5,,0.306,0.449,0.092,,,,0.289,0.526,0.244,0.2,0.357,0.278,,,,77.0,105.0,108.0,0.236,1.27,85.8,0.189,0.311,0.351,,,,,,,,,,,,
32,2024-04-08,744956,Flyout,field_out,True,543807,622491,George Springer,Luis Castillo,0,657d113c-a1f8-4ead-b931-be0139dd7a9a,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.55,3.82,124.1,104.0,102.0,102.0,0.77,8.61,2.53,7.89,1.09,0.96,0.251,0.437,0.174,0.309,0.394,90.0,104.0,97.0,,,,119.0,105.0,102.0,102.0,101.0,98.0,,,,0.168,0.442,,,0.154,0.96,,-0.32,,-1.2,95.4,,88.1,95.5,,0.306,0.449,0.092,,,,0.289,0.526,0.244,0.2,0.357,0.278,,,,77.0,105.0,108.0,0.236,1.27,85.8,0.189,0.311,0.351,,,,,,,,,,,,
33,2024-04-08,744956,Double,double,False,665489,622491,Vladimir Guerrero Jr.,Luis Castillo,1,da08bae9-5595-4226-887c-79d652694681,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.55,3.82,124.1,104.0,102.0,102.0,0.77,8.61,2.53,7.89,1.09,0.96,0.251,0.437,0.174,0.309,0.394,90.0,104.0,97.0,,,,119.0,105.0,102.0,102.0,101.0,98.0,,,,0.168,0.442,,,0.154,0.96,,-0.32,,-1.2,95.4,,88.1,95.5,,0.306,0.449,0.092,,,,0.289,0.526,0.244,0.2,0.357,0.278,,,,77.0,105.0,108.0,0.236,1.27,85.8,0.189,0.311,0.351,,,,,,,,,,,,
34,2024-04-08,744956,Strikeout,strikeout,True,666182,622491,Bo Bichette,Luis Castillo,0,c8acd278-21c0-4fba-99da-68f09ae96764,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.55,3.82,124.1,104.0,102.0,102.0,0.77,8.61,2.53,7.89,1.09,0.96,0.251,0.437,0.174,0.309,0.394,90.0,104.0,97.0,,,,119.0,105.0,102.0,102.0,101.0,98.0,,,,0.168,0.442,,,0.154,0.96,,-0.32,,-1.2,95.4,,88.1,95.5,,0.306,0.449,0.092,,,,0.289,0.526,0.244,0.2,0.357,0.278,,,,77.0,105.0,108.0,0.236,1.27,85.8,0.189,0.311,0.351,,,,,,,,,,,,
