,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,CU%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wCU/C,vFA,vFC,vFS,vSI,vSL,vCU,SI_ba,SI_slg,SI_whiff,FS_ba,FS_slg,FS_whiff,SL_ba,SL_slg,SL_whiff,FC_ba,FC_slg,FC_whiff,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ KC,Loc+ KC,Pit+ KC,FO%,KC%,CH%,wFO/C,wKC/C,wCH/C,vFO,vCH,vKC,CH_ba,CH_slg,CH_whiff
10,2024-05-22,745576,Strikeout,strikeout,True,656537,592836,Derek Hill,Taijuan Walker,0,dda9e382-a6fd-4ee6-ac60-41c47a8be153,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,PHI,5.6,6.38,53.0,97.0,89.0,94.0,0.848,7.3,3.57,9.85,2.04,0.81,0.189,0.415,0.134,0.421,0.455,90.0,90.0,92.0,61.0,95.0,84.0,76.0,98.0,93.0,30.0,112.0,104.0,97.0,91.0,86.0,121.0,102.0,109.0,0.279,0.136,0.114,0.174,0.193,0.104,0.24,-5.12,-5.91,-1.25,2.76,1.79,91.3,87.2,86.2,90.9,84.8,74.5,0.31,0.534,0.074,0.426,0.704,0.141,0.1,0.175,0.313,0.4,1.0,0.093,0.176,0.176,0.194,0.133,0.333,0.189,,,,,,,,,,,,,,,,,,
11,2024-05-22,745576,Home Run,home_run,False,665750,592836,Leody Taveras,Taijuan Walker,0,d09cc3b6-b58d-4337-a986-39f4cfa7be0a,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,PHI,5.6,6.38,53.0,97.0,89.0,94.0,0.848,7.3,3.57,9.85,2.04,0.81,0.189,0.415,0.134,0.421,0.455,90.0,90.0,92.0,61.0,95.0,84.0,76.0,98.0,93.0,30.0,112.0,104.0,97.0,91.0,86.0,121.0,102.0,109.0,0.279,0.136,0.114,0.174,0.193,0.104,0.24,-5.12,-5.91,-1.25,2.76,1.79,91.3,87.2,86.2,90.9,84.8,74.5,0.31,0.534,0.074,0.426,0.704,0.141,0.1,0.175,0.313,0.4,1.0,0.093,0.176,0.176,0.194,0.133,0.333,0.189,,,,,,,,,,,,,,,,,,
12,2024-05-22,745576,Flyout,field_out,True,543760,592836,Marcus Semien,Taijuan Walker,0,1000ab4f-f5c4-492f-a9c6-a37839a258ba,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,PHI,5.6,6.38,53.0,97.0,89.0,94.0,0.848,7.3,3.57,9.85,2.04,0.81,0.189,0.415,0.134,0.421,0.455,90.0,90.0,92.0,61.0,95.0,84.0,76.0,98.0,93.0,30.0,112.0,104.0,97.0,91.0,86.0,121.0,102.0,109.0,0.279,0.136,0.114,0.174,0.193,0.104,0.24,-5.12,-5.91,-1.25,2.76,1.79,91.3,87.2,86.2,90.9,84.8,74.5,0.31,0.534,0.074,0.426,0.704,0.141,0.1,0.175,0.313,0.4,1.0,0.093,0.176,0.176,0.194,0.133,0.333,0.189,,,,,,,,,,,,,,,,,,
13,2024-05-22,745576,Field Error,field_error,False,664761,641540,Alec Bohm,Dane Dunning,0,13c59852-f8b1-4cb4-9d1a-6ad221854fc8,641540.0,danedunning,Dunning,Right,Dane Dunning,TEX,4.71,4.73,65.0,97.0,83.0,94.0,0.769,9.97,4.29,7.34,1.66,1.31,0.145,0.523,0.122,0.349,0.405,,,,44.0,110.0,95.0,78.0,101.0,97.0,106.0,99.0,97.0,79.0,97.0,94.0,,,,0.349,0.031,0.182,,0.245,,-3.78,-0.59,,0.8,-0.4,,89.4,88.2,,90.0,80.9,,0.218,0.376,0.133,,,,0.226,0.472,0.336,0.233,0.419,0.259,0.25,0.625,0.263,0.0,0.0,0.368,82.0,94.0,87.0,60.0,92.0,100.0,0.001,0.056,0.137,-6.42,-0.02,-1.16,76.4,85.4,75.8,0.219,0.531,0.358
14,2024-05-22,745576,Single,single,False,681082,641540,Bryson Stott,Dane Dunning,1,b5e13a72-52c6-4bf2-bf9c-0495c30a46d5,641540.0,danedunning,Dunning,Right,Dane Dunning,TEX,4.71,4.73,65.0,97.0,83.0,94.0,0.769,9.97,4.29,7.34,1.66,1.31,0.145,0.523,0.122,0.349,0.405,,,,44.0,110.0,95.0,78.0,101.0,97.0,106.0,99.0,97.0,79.0,97.0,94.0,,,,0.349,0.031,0.182,,0.245,,-3.78,-0.59,,0.8,-0.4,,89.4,88.2,,90.0,80.9,,0.218,0.376,0.133,,,,0.226,0.472,0.336,0.233,0.419,0.259,0.25,0.625,0.263,0.0,0.0,0.368,82.0,94.0,87.0,60.0,92.0,100.0,0.001,0.056,0.137,-6.42,-0.02,-1.16,76.4,85.4,75.8,0.219,0.531,0.358
15,2024-05-22,745576,Forceout,force_out,True,592206,641540,Nick Castellanos,Dane Dunning,1,bd7025d2-08c5-4522-8b31-a322898604b6,641540.0,danedunning,Dunning,Right,Dane Dunning,TEX,4.71,4.73,65.0,97.0,83.0,94.0,0.769,9.97,4.29,7.34,1.66,1.31,0.145,0.523,0.122,0.349,0.405,,,,44.0,110.0,95.0,78.0,101.0,97.0,106.0,99.0,97.0,79.0,97.0,94.0,,,,0.349,0.031,0.182,,0.245,,-3.78,-0.59,,0.8,-0.4,,89.4,88.2,,90.0,80.9,,0.218,0.376,0.133,,,,0.226,0.472,0.336,0.233,0.419,0.259,0.25,0.625,0.263,0.0,0.0,0.368,82.0,94.0,87.0,60.0,92.0,100.0,0.001,0.056,0.137,-6.42,-0.02,-1.16,76.4,85.4,75.8,0.219,0.531,0.358
16,2024-05-22,745576,Single,single,False,669016,641540,Brandon Marsh,Dane Dunning,1,a4fbe840-6cb1-4ce6-8bf6-a7a9f8a02ad8,641540.0,danedunning,Dunning,Right,Dane Dunning,TEX,4.71,4.73,65.0,97.0,83.0,94.0,0.769,9.97,4.29,7.34,1.66,1.31,0.145,0.523,0.122,0.349,0.405,,,,44.0,110.0,95.0,78.0,101.0,97.0,106.0,99.0,97.0,79.0,97.0,94.0,,,,0.349,0.031,0.182,,0.245,,-3.78,-0.59,,0.8,-0.4,,89.4,88.2,,90.0,80.9,,0.218,0.376,0.133,,,,0.226,0.472,0.336,0.233,0.419,0.259,0.25,0.625,0.263,0.0,0.0,0.368,82.0,94.0,87.0,60.0,92.0,100.0,0.001,0.056,0.137,-6.42,-0.02,-1.16,76.4,85.4,75.8,0.219,0.531,0.358
17,2024-05-22,745576,Strikeout,strikeout,True,624641,641540,Edmundo Sosa,Dane Dunning,0,1f705dd2-5720-46b5-bdba-ad95a72e728b,641540.0,danedunning,Dunning,Right,Dane Dunning,TEX,4.71,4.73,65.0,97.0,83.0,94.0,0.769,9.97,4.29,7.34,1.66,1.31,0.145,0.523,0.122,0.349,0.405,,,,44.0,110.0,95.0,78.0,101.0,97.0,106.0,99.0,97.0,79.0,97.0,94.0,,,,0.349,0.031,0.182,,0.245,,-3.78,-0.59,,0.8,-0.4,,89.4,88.2,,90.0,80.9,,0.218,0.376,0.133,,,,0.226,0.472,0.336,0.233,0.419,0.259,0.25,0.625,0.263,0.0,0.0,0.368,82.0,94.0,87.0,60.0,92.0,100.0,0.001,0.056,0.137,-6.42,-0.02,-1.16,76.4,85.4,75.8,0.219,0.531,0.358
18,2024-05-22,745576,Flyout,field_out,True,679032,641540,Johan Rojas,Dane Dunning,1,01cce2af-b1f8-42e9-9db3-5a2c109a7287,641540.0,danedunning,Dunning,Right,Dane Dunning,TEX,4.71,4.73,65.0,97.0,83.0,94.0,0.769,9.97,4.29,7.34,1.66,1.31,0.145,0.523,0.122,0.349,0.405,,,,44.0,110.0,95.0,78.0,101.0,97.0,106.0,99.0,97.0,79.0,97.0,94.0,,,,0.349,0.031,0.182,,0.245,,-3.78,-0.59,,0.8,-0.4,,89.4,88.2,,90.0,80.9,,0.218,0.376,0.133,,,,0.226,0.472,0.336,0.233,0.419,0.259,0.25,0.625,0.263,0.0,0.0,0.368,82.0,94.0,87.0,60.0,92.0,100.0,0.001,0.056,0.137,-6.42,-0.02,-1.16,76.4,85.4,75.8,0.219,0.531,0.358
19,2024-05-22,745576,Single,single,False,608369,592836,Corey Seager,Taijuan Walker,0,362ca6b0-1fac-4bc1-bed0-bde1399991ee,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,PHI,5.6,6.38,53.0,97.0,89.0,94.0,0.848,7.3,3.57,9.85,2.04,0.81,0.189,0.415,0.134,0.421,0.455,90.0,90.0,92.0,61.0,95.0,84.0,76.0,98.0,93.0,30.0,112.0,104.0,97.0,91.0,86.0,121.0,102.0,109.0,0.279,0.136,0.114,0.174,0.193,0.104,0.24,-5.12,-5.91,-1.25,2.76,1.79,91.3,87.2,86.2,90.9,84.8,74.5,0.31,0.534,0.074,0.426,0.704,0.141,0.1,0.175,0.313,0.4,1.0,0.093,0.176,0.176,0.194,0.133,0.333,0.189,,,,,,,,,,,,,,,,,,
20,2024-05-22,745576,Flyout,field_out,True,663993,592836,Nathaniel Lowe,Taijuan Walker,0,c30d8211-658a-4cf5-a719-6bfcc41215e1,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,PHI,5.6,6.38,53.0,97.0,89.0,94.0,0.848,7.3,3.57,9.85,2.04,0.81,0.189,0.415,0.134,0.421,0.455,90.0,90.0,92.0,61.0,95.0,84.0,76.0,98.0,93.0,30.0,112.0,104.0,97.0,91.0,86.0,121.0,102.0,109.0,0.279,0.136,0.114,0.174,0.193,0.104,0.24,-5.12,-5.91,-1.25,2.76,1.79,91.3,87.2,86.2,90.9,84.8,74.5,0.31,0.534,0.074,0.426,0.704,0.141,0.1,0.175,0.313,0.4,1.0,0.093,0.176,0.176,0.194,0.133,0.333,0.189,,,,,,,,,,,,,,,,,,
21,2024-05-22,745576,Single,single,True,666969,592836,Adolis García,Taijuan Walker,1,103dfc50-c1c8-47a8-9d8a-600b44b5a636,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,PHI,5.6,6.38,53.0,97.0,89.0,94.0,0.848,7.3,3.57,9.85,2.04,0.81,0.189,0.415,0.134,0.421,0.455,90.0,90.0,92.0,61.0,95.0,84.0,76.0,98.0,93.0,30.0,112.0,104.0,97.0,91.0,86.0,121.0,102.0,109.0,0.279,0.136,0.114,0.174,0.193,0.104,0.24,-5.12,-5.91,-1.25,2.76,1.79,91.3,87.2,86.2,90.9,84.8,74.5,0.31,0.534,0.074,0.426,0.704,0.141,0.1,0.175,0.313,0.4,1.0,0.093,0.176,0.176,0.194,0.133,0.333,0.189,,,,,,,,,,,,,,,,,,
22,2024-05-22,745576,Walk,walk,False,669701,592836,Josh Smith,Taijuan Walker,0,270fd5bc-c2af-4856-b9c0-a8c4ac0f0750,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,PHI,5.6,6.38,53.0,97.0,89.0,94.0,0.848,7.3,3.57,9.85,2.04,0.81,0.189,0.415,0.134,0.421,0.455,90.0,90.0,92.0,61.0,95.0,84.0,76.0,98.0,93.0,30.0,112.0,104.0,97.0,91.0,86.0,121.0,102.0,109.0,0.279,0.136,0.114,0.174,0.193,0.104,0.24,-5.12,-5.91,-1.25,2.76,1.79,91.3,87.2,86.2,90.9,84.8,74.5,0.31,0.534,0.074,0.426,0.704,0.141,0.1,0.175,0.313,0.4,1.0,0.093,0.176,0.176,0.194,0.133,0.333,0.189,,,,,,,,,,,,,,,,,,
23,2024-05-22,745576,Lineout,field_out,True,641680,592836,Jonah Heim,Taijuan Walker,0,17d72404-017e-4c61-82b2-0e0b01119523,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,PHI,5.6,6.38,53.0,97.0,89.0,94.0,0.848,7.3,3.57,9.85,2.04,0.81,0.189,0.415,0.134,0.421,0.455,90.0,90.0,92.0,61.0,95.0,84.0,76.0,98.0,93.0,30.0,112.0,104.0,97.0,91.0,86.0,121.0,102.0,109.0,0.279,0.136,0.114,0.174,0.193,0.104,0.24,-5.12,-5.91,-1.25,2.76,1.79,91.3,87.2,86.2,90.9,84.8,74.5,0.31,0.534,0.074,0.426,0.704,0.141,0.1,0.175,0.313,0.4,1.0,0.093,0.176,0.176,0.194,0.133,0.333,0.189,,,,,,,,,,,,,,,,,,
24,2024-05-22,745576,Strikeout,strikeout,True,656941,641540,Kyle Schwarber,Dane Dunning,0,a8e83061-b215-4a9c-bae2-2d34659c8900,641540.0,danedunning,Dunning,Right,Dane Dunning,TEX,4.71,4.73,65.0,97.0,83.0,94.0,0.769,9.97,4.29,7.34,1.66,1.31,0.145,0.523,0.122,0.349,0.405,,,,44.0,110.0,95.0,78.0,101.0,97.0,106.0,99.0,97.0,79.0,97.0,94.0,,,,0.349,0.031,0.182,,0.245,,-3.78,-0.59,,0.8,-0.4,,89.4,88.2,,90.0,80.9,,0.218,0.376,0.133,,,,0.226,0.472,0.336,0.233,0.419,0.259,0.25,0.625,0.263,0.0,0.0,0.368,82.0,94.0,87.0,60.0,92.0,100.0,0.001,0.056,0.137,-6.42,-0.02,-1.16,76.4,85.4,75.8,0.219,0.531,0.358
25,2024-05-22,745576,Home Run,home_run,False,592663,641540,J.T. Realmuto,Dane Dunning,0,72628156-f00e-4799-8921-f08a8b9c1920,641540.0,danedunning,Dunning,Right,Dane Dunning,TEX,4.71,4.73,65.0,97.0,83.0,94.0,0.769,9.97,4.29,7.34,1.66,1.31,0.145,0.523,0.122,0.349,0.405,,,,44.0,110.0,95.0,78.0,101.0,97.0,106.0,99.0,97.0,79.0,97.0,94.0,,,,0.349,0.031,0.182,,0.245,,-3.78,-0.59,,0.8,-0.4,,89.4,88.2,,90.0,80.9,,0.218,0.376,0.133,,,,0.226,0.472,0.336,0.233,0.419,0.259,0.25,0.625,0.263,0.0,0.0,0.368,82.0,94.0,87.0,60.0,92.0,100.0,0.001,0.056,0.137,-6.42,-0.02,-1.16,76.4,85.4,75.8,0.219,0.531,0.358
26,2024-05-22,745576,Strikeout,strikeout,True,547180,641540,Bryce Harper,Dane Dunning,0,946ea5f8-8773-4139-a0dc-917c24372481,641540.0,danedunning,Dunning,Right,Dane Dunning,TEX,4.71,4.73,65.0,97.0,83.0,94.0,0.769,9.97,4.29,7.34,1.66,1.31,0.145,0.523,0.122,0.349,0.405,,,,44.0,110.0,95.0,78.0,101.0,97.0,106.0,99.0,97.0,79.0,97.0,94.0,,,,0.349,0.031,0.182,,0.245,,-3.78,-0.59,,0.8,-0.4,,89.4,88.2,,90.0,80.9,,0.218,0.376,0.133,,,,0.226,0.472,0.336,0.233,0.419,0.259,0.25,0.625,0.263,0.0,0.0,0.368,82.0,94.0,87.0,60.0,92.0,100.0,0.001,0.056,0.137,-6.42,-0.02,-1.16,76.4,85.4,75.8,0.219,0.531,0.358
27,2024-05-22,745576,Flyout,field_out,True,664761,641540,Alec Bohm,Dane Dunning,0,9866bdad-5b53-4e70-aeed-25caff3815b9,641540.0,danedunning,Dunning,Right,Dane Dunning,TEX,4.71,4.73,65.0,97.0,83.0,94.0,0.769,9.97,4.29,7.34,1.66,1.31,0.145,0.523,0.122,0.349,0.405,,,,44.0,110.0,95.0,78.0,101.0,97.0,106.0,99.0,97.0,79.0,97.0,94.0,,,,0.349,0.031,0.182,,0.245,,-3.78,-0.59,,0.8,-0.4,,89.4,88.2,,90.0,80.9,,0.218,0.376,0.133,,,,0.226,0.472,0.336,0.233,0.419,0.259,0.25,0.625,0.263,0.0,0.0,0.368,82.0,94.0,87.0,60.0,92.0,100.0,0.001,0.056,0.137,-6.42,-0.02,-1.16,76.4,85.4,75.8,0.219,0.531,0.358
28,2024-05-22,745576,Strikeout,strikeout,True,694497,592836,Evan Carter,Taijuan Walker,0,46af0ce4-aa79-4137-9e17-c34d7fc5568b,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,PHI,5.6,6.38,53.0,97.0,89.0,94.0,0.848,7.3,3.57,9.85,2.04,0.81,0.189,0.415,0.134,0.421,0.455,90.0,90.0,92.0,61.0,95.0,84.0,76.0,98.0,93.0,30.0,112.0,104.0,97.0,91.0,86.0,121.0,102.0,109.0,0.279,0.136,0.114,0.174,0.193,0.104,0.24,-5.12,-5.91,-1.25,2.76,1.79,91.3,87.2,86.2,90.9,84.8,74.5,0.31,0.534,0.074,0.426,0.704,0.141,0.1,0.175,0.313,0.4,1.0,0.093,0.176,0.176,0.194,0.133,0.333,0.189,,,,,,,,,,,,,,,,,,
29,2024-05-22,745576,Groundout,field_out,True,656537,592836,Derek Hill,Taijuan Walker,0,1c7cc387-1c59-45b6-9365-22a76ee734c1,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,PHI,5.6,6.38,53.0,97.0,89.0,94.0,0.848,7.3,3.57,9.85,2.04,0.81,0.189,0.415,0.134,0.421,0.455,90.0,90.0,92.0,61.0,95.0,84.0,76.0,98.0,93.0,30.0,112.0,104.0,97.0,91.0,86.0,121.0,102.0,109.0,0.279,0.136,0.114,0.174,0.193,0.104,0.24,-5.12,-5.91,-1.25,2.76,1.79,91.3,87.2,86.2,90.9,84.8,74.5,0.31,0.534,0.074,0.426,0.704,0.141,0.1,0.175,0.313,0.4,1.0,0.093,0.176,0.176,0.194,0.133,0.333,0.189,,,,,,,,,,,,,,,,,,
