,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,KC%,CH%,wFA/C,wFC/C,wSL/C,wKC/C,wCH/C,vFA,vFC,vCH,vSL,vKC,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,FC_ba,FC_slg,FC_whiff,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FS%,CU%,wFS/C,wSI/C,wCU/C,vFS,vSI,vCU,FS_ba,FS_slg,FS_whiff,SI_ba,SI_slg,SI_whiff,ST_ba,ST_slg,ST_whiff
0,2024-08-04,745718,Single,single,False,676391,543037,Ernie Clement,Gerrit Cole,0,a9eda1a2-9005-4554-992e-6ff601d69b07,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,3.86,4.26,63.0,101.0,112.0,105.0,0.771,9.86,3.14,8.86,1.57,0.88,0.256,0.386,0.17,0.318,0.418,74.0,93.0,92.0,118.0,97.0,103.0,127.0,107.0,112.0,103.0,99.0,106.0,100.0,105.0,105.0,0.457,0.169,0.147,0.19,0.038,-0.79,-1.7,0.58,2.48,-5.03,96.0,91.2,88.3,88.3,82.9,0.239,0.478,0.217,0.163,0.186,0.366,0.238,0.286,0.301,0.378,0.703,0.233,0.4,0.8,0.158,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-08-04,745718,Strikeout,strikeout,True,694388,543037,Joey Loperfido,Gerrit Cole,1,009e7471-4172-4ce1-a956-d9b466d5ad14,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,3.86,4.26,63.0,101.0,112.0,105.0,0.771,9.86,3.14,8.86,1.57,0.88,0.256,0.386,0.17,0.318,0.418,74.0,93.0,92.0,118.0,97.0,103.0,127.0,107.0,112.0,103.0,99.0,106.0,100.0,105.0,105.0,0.457,0.169,0.147,0.19,0.038,-0.79,-1.7,0.58,2.48,-5.03,96.0,91.2,88.3,88.3,82.9,0.239,0.478,0.217,0.163,0.186,0.366,0.238,0.286,0.301,0.378,0.703,0.233,0.4,0.8,0.158,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-08-04,745718,Flyout,field_out,True,665489,543037,Vladimir Guerrero Jr.,Gerrit Cole,0,006c9cb5-6771-4763-97d0-57f3f20a5686,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,3.86,4.26,63.0,101.0,112.0,105.0,0.771,9.86,3.14,8.86,1.57,0.88,0.256,0.386,0.17,0.318,0.418,74.0,93.0,92.0,118.0,97.0,103.0,127.0,107.0,112.0,103.0,99.0,106.0,100.0,105.0,105.0,0.457,0.169,0.147,0.19,0.038,-0.79,-1.7,0.58,2.48,-5.03,96.0,91.2,88.3,88.3,82.9,0.239,0.478,0.217,0.163,0.186,0.366,0.238,0.286,0.301,0.378,0.703,0.233,0.4,0.8,0.158,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-08-04,745718,Strikeout,strikeout,True,687462,543037,Spencer Horwitz,Gerrit Cole,0,663b2024-e4e7-4b35-b2dc-21b9fa6cb2bd,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,3.86,4.26,63.0,101.0,112.0,105.0,0.771,9.86,3.14,8.86,1.57,0.88,0.256,0.386,0.17,0.318,0.418,74.0,93.0,92.0,118.0,97.0,103.0,127.0,107.0,112.0,103.0,99.0,106.0,100.0,105.0,105.0,0.457,0.169,0.147,0.19,0.038,-0.79,-1.7,0.58,2.48,-5.03,96.0,91.2,88.3,88.3,82.9,0.239,0.478,0.217,0.163,0.186,0.366,0.238,0.286,0.301,0.378,0.703,0.233,0.4,0.8,0.158,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2024-08-04,745718,Single,single,False,650402,684320,Gleyber Torres,Yariel Rodríguez,0,267bcf77-ef5c-4018-9f56-f0d7fe2de5ca,684320.0,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,4.82,4.11,65.1,97.0,96.0,97.0,0.764,9.09,4.27,7.99,1.24,0.96,0.232,0.42,0.155,0.271,0.4,,,,86.0,93.0,89.0,118.0,102.0,109.0,,,,,,,0.434,,0.268,,,-0.18,,0.0,,,93.9,,,84.6,,0.275,0.45,0.208,0.375,0.875,0.267,0.223,0.408,0.346,,,,,,,92.0,92.0,98.0,82.0,96.0,95.0,87.0,107.0,104.0,0.09,0.102,0.106,0.74,2.14,-3.65,88.9,93.2,78.3,0.107,0.143,0.235,0.211,0.211,0.146,,,
5,2024-08-04,745718,Walk,walk,False,665742,684320,Juan Soto,Yariel Rodríguez,1,48ab5cc0-6847-492b-a164-9e8a20a2979e,684320.0,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,4.82,4.11,65.1,97.0,96.0,97.0,0.764,9.09,4.27,7.99,1.24,0.96,0.232,0.42,0.155,0.271,0.4,,,,86.0,93.0,89.0,118.0,102.0,109.0,,,,,,,0.434,,0.268,,,-0.18,,0.0,,,93.9,,,84.6,,0.275,0.45,0.208,0.375,0.875,0.267,0.223,0.408,0.346,,,,,,,92.0,92.0,98.0,82.0,96.0,95.0,87.0,107.0,104.0,0.09,0.102,0.106,0.74,2.14,-3.65,88.9,93.2,78.3,0.107,0.143,0.235,0.211,0.211,0.146,,,
6,2024-08-04,745718,Strikeout,strikeout,True,592450,684320,Aaron Judge,Yariel Rodríguez,0,6666cb0d-b542-497a-9c23-61f9fb5d8dd1,684320.0,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,4.82,4.11,65.1,97.0,96.0,97.0,0.764,9.09,4.27,7.99,1.24,0.96,0.232,0.42,0.155,0.271,0.4,,,,86.0,93.0,89.0,118.0,102.0,109.0,,,,,,,0.434,,0.268,,,-0.18,,0.0,,,93.9,,,84.6,,0.275,0.45,0.208,0.375,0.875,0.267,0.223,0.408,0.346,,,,,,,92.0,92.0,98.0,82.0,96.0,95.0,87.0,107.0,104.0,0.09,0.102,0.106,0.74,2.14,-3.65,88.9,93.2,78.3,0.107,0.143,0.235,0.211,0.211,0.146,,,
7,2024-08-04,745718,Single,single,False,669224,684320,Austin Wells,Yariel Rodríguez,1,042e4fab-9b81-4c96-afd0-34b5c0f8b57e,684320.0,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,4.82,4.11,65.1,97.0,96.0,97.0,0.764,9.09,4.27,7.99,1.24,0.96,0.232,0.42,0.155,0.271,0.4,,,,86.0,93.0,89.0,118.0,102.0,109.0,,,,,,,0.434,,0.268,,,-0.18,,0.0,,,93.9,,,84.6,,0.275,0.45,0.208,0.375,0.875,0.267,0.223,0.408,0.346,,,,,,,92.0,92.0,98.0,82.0,96.0,95.0,87.0,107.0,104.0,0.09,0.102,0.106,0.74,2.14,-3.65,88.9,93.2,78.3,0.107,0.143,0.235,0.211,0.211,0.146,,,
8,2024-08-04,745718,Pop Out,field_out,True,519317,684320,Giancarlo Stanton,Yariel Rodríguez,0,38328178-d21c-44cf-9257-ac99c42b62a6,684320.0,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,4.82,4.11,65.1,97.0,96.0,97.0,0.764,9.09,4.27,7.99,1.24,0.96,0.232,0.42,0.155,0.271,0.4,,,,86.0,93.0,89.0,118.0,102.0,109.0,,,,,,,0.434,,0.268,,,-0.18,,0.0,,,93.9,,,84.6,,0.275,0.45,0.208,0.375,0.875,0.267,0.223,0.408,0.346,,,,,,,92.0,92.0,98.0,82.0,96.0,95.0,87.0,107.0,104.0,0.09,0.102,0.106,0.74,2.14,-3.65,88.9,93.2,78.3,0.107,0.143,0.235,0.211,0.211,0.146,,,
9,2024-08-04,745718,Lineout,field_out,True,665862,684320,Jazz Chisholm Jr.,Yariel Rodríguez,0,a0f30b4e-03cd-4f22-aa21-4c2912f4311c,684320.0,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,4.82,4.11,65.1,97.0,96.0,97.0,0.764,9.09,4.27,7.99,1.24,0.96,0.232,0.42,0.155,0.271,0.4,,,,86.0,93.0,89.0,118.0,102.0,109.0,,,,,,,0.434,,0.268,,,-0.18,,0.0,,,93.9,,,84.6,,0.275,0.45,0.208,0.375,0.875,0.267,0.223,0.408,0.346,,,,,,,92.0,92.0,98.0,82.0,96.0,95.0,87.0,107.0,104.0,0.09,0.102,0.106,0.74,2.14,-3.65,88.9,93.2,78.3,0.107,0.143,0.235,0.211,0.211,0.146,,,
