,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,ST_ba,ST_slg,ST_whiff,Stf+ CU,Loc+ CU,Pit+ CU,SL_ba,SL_slg,SL_whiff
10,2024-07-30,745149,Single,single,False,673962,458681,Josh Jung,Lance Lynn,1,80c9a125-82e7-42be-8373-4d32719229ef,458681.0,lancelynn,Lynn,Right,Lance Lynn,STL,4.06,4.91,106.1,99.0,83.0,94.0,0.794,8.21,3.47,8.8,1.27,0.92,0.231,0.394,0.16,0.308,0.396,61.0,87.0,79.0,87.0,102.0,97.0,66.0,94.0,84.0,103.0,103.0,111.0,90.0,99.0,93.0,0.167,0.467,0.227,0.013,0.063,0.062,0.73,-1.03,-0.54,-1.45,-2.29,-2.59,92.4,88.2,84.9,91.2,81.9,80.4,0.207,0.397,0.296,0.309,0.426,0.263,0.28,0.48,0.101,0.222,0.361,0.196,0.3,0.3,0.235,0.25,0.25,0.0,,,,,,
11,2024-07-30,745149,Lineout,field_out,True,641680,458681,Jonah Heim,Lance Lynn,0,4b67a274-3f40-41c0-b333-9cf32e76606c,458681.0,lancelynn,Lynn,Right,Lance Lynn,STL,4.06,4.91,106.1,99.0,83.0,94.0,0.794,8.21,3.47,8.8,1.27,0.92,0.231,0.394,0.16,0.308,0.396,61.0,87.0,79.0,87.0,102.0,97.0,66.0,94.0,84.0,103.0,103.0,111.0,90.0,99.0,93.0,0.167,0.467,0.227,0.013,0.063,0.062,0.73,-1.03,-0.54,-1.45,-2.29,-2.59,92.4,88.2,84.9,91.2,81.9,80.4,0.207,0.397,0.296,0.309,0.426,0.263,0.28,0.48,0.101,0.222,0.361,0.196,0.3,0.3,0.235,0.25,0.25,0.0,,,,,,
12,2024-07-30,745149,Strikeout,strikeout,True,665750,458681,Leody Taveras,Lance Lynn,0,f8821ce4-1913-4b8f-b409-49d21ce13b5e,458681.0,lancelynn,Lynn,Right,Lance Lynn,STL,4.06,4.91,106.1,99.0,83.0,94.0,0.794,8.21,3.47,8.8,1.27,0.92,0.231,0.394,0.16,0.308,0.396,61.0,87.0,79.0,87.0,102.0,97.0,66.0,94.0,84.0,103.0,103.0,111.0,90.0,99.0,93.0,0.167,0.467,0.227,0.013,0.063,0.062,0.73,-1.03,-0.54,-1.45,-2.29,-2.59,92.4,88.2,84.9,91.2,81.9,80.4,0.207,0.397,0.296,0.309,0.426,0.263,0.28,0.48,0.101,0.222,0.361,0.196,0.3,0.3,0.235,0.25,0.25,0.0,,,,,,
13,2024-07-30,745149,Strikeout,strikeout,True,502671,453286,Paul Goldschmidt,Max Scherzer,0,34b9017f-c5e4-42c4-bc21-3a2a7af150ae,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,TEX,3.89,3.3,39.1,107.0,84.0,103.0,0.729,8.69,1.83,8.01,1.37,0.71,0.288,0.441,0.189,0.261,0.421,62.0,110.0,104.0,77.0,106.0,101.0,,,,100.0,106.0,104.0,116.0,117.0,102.0,,0.44,0.059,0.227,0.138,0.138,0.07,2.5,,1.22,-2.13,-0.64,92.5,86.7,82.8,,85.0,74.8,0.25,0.5,0.222,0.267,0.333,0.154,,,,0.294,0.588,0.344,0.174,0.348,0.279,,,,83.0,102.0,103.0,0.211,0.342,0.457
14,2024-07-30,745149,Double,double,False,572761,453286,Matt Carpenter,Max Scherzer,0,7f943aa3-e9ba-4f55-ac45-41013fcab937,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,TEX,3.89,3.3,39.1,107.0,84.0,103.0,0.729,8.69,1.83,8.01,1.37,0.71,0.288,0.441,0.189,0.261,0.421,62.0,110.0,104.0,77.0,106.0,101.0,,,,100.0,106.0,104.0,116.0,117.0,102.0,,0.44,0.059,0.227,0.138,0.138,0.07,2.5,,1.22,-2.13,-0.64,92.5,86.7,82.8,,85.0,74.8,0.25,0.5,0.222,0.267,0.333,0.154,,,,0.294,0.588,0.344,0.174,0.348,0.279,,,,83.0,102.0,103.0,0.211,0.342,0.457
15,2024-07-30,745149,Double,double,False,543063,453286,Brandon Crawford,Max Scherzer,1,063c04e2-ac54-457c-964a-54cedc585c32,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,TEX,3.89,3.3,39.1,107.0,84.0,103.0,0.729,8.69,1.83,8.01,1.37,0.71,0.288,0.441,0.189,0.261,0.421,62.0,110.0,104.0,77.0,106.0,101.0,,,,100.0,106.0,104.0,116.0,117.0,102.0,,0.44,0.059,0.227,0.138,0.138,0.07,2.5,,1.22,-2.13,-0.64,92.5,86.7,82.8,,85.0,74.8,0.25,0.5,0.222,0.267,0.333,0.154,,,,0.294,0.588,0.344,0.174,0.348,0.279,,,,83.0,102.0,103.0,0.211,0.342,0.457
16,2024-07-30,745149,Strikeout,strikeout,True,669357,453286,Nolan Gorman,Max Scherzer,0,7960a8a8-e1c2-47a9-813e-16478a95e6dc,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,TEX,3.89,3.3,39.1,107.0,84.0,103.0,0.729,8.69,1.83,8.01,1.37,0.71,0.288,0.441,0.189,0.261,0.421,62.0,110.0,104.0,77.0,106.0,101.0,,,,100.0,106.0,104.0,116.0,117.0,102.0,,0.44,0.059,0.227,0.138,0.138,0.07,2.5,,1.22,-2.13,-0.64,92.5,86.7,82.8,,85.0,74.8,0.25,0.5,0.222,0.267,0.333,0.154,,,,0.294,0.588,0.344,0.174,0.348,0.279,,,,83.0,102.0,103.0,0.211,0.342,0.457
17,2024-07-30,745149,Strikeout,strikeout,True,672279,453286,Michael Siani,Max Scherzer,0,caab9e71-cee1-406f-bc96-ad02227ec076,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,TEX,3.89,3.3,39.1,107.0,84.0,103.0,0.729,8.69,1.83,8.01,1.37,0.71,0.288,0.441,0.189,0.261,0.421,62.0,110.0,104.0,77.0,106.0,101.0,,,,100.0,106.0,104.0,116.0,117.0,102.0,,0.44,0.059,0.227,0.138,0.138,0.07,2.5,,1.22,-2.13,-0.64,92.5,86.7,82.8,,85.0,74.8,0.25,0.5,0.222,0.267,0.333,0.154,,,,0.294,0.588,0.344,0.174,0.348,0.279,,,,83.0,102.0,103.0,0.211,0.342,0.457
18,2024-07-30,745149,Strikeout,strikeout,True,669701,458681,Josh Smith,Lance Lynn,0,b948b997-b6dc-4c8a-8a06-d09b5a69aed9,458681.0,lancelynn,Lynn,Right,Lance Lynn,STL,4.06,4.91,106.1,99.0,83.0,94.0,0.794,8.21,3.47,8.8,1.27,0.92,0.231,0.394,0.16,0.308,0.396,61.0,87.0,79.0,87.0,102.0,97.0,66.0,94.0,84.0,103.0,103.0,111.0,90.0,99.0,93.0,0.167,0.467,0.227,0.013,0.063,0.062,0.73,-1.03,-0.54,-1.45,-2.29,-2.59,92.4,88.2,84.9,91.2,81.9,80.4,0.207,0.397,0.296,0.309,0.426,0.263,0.28,0.48,0.101,0.222,0.361,0.196,0.3,0.3,0.235,0.25,0.25,0.0,,,,,,
19,2024-07-30,745149,Lineout,field_out,True,608369,458681,Corey Seager,Lance Lynn,0,f9906670-39a5-40b6-857b-eb944adf923a,458681.0,lancelynn,Lynn,Right,Lance Lynn,STL,4.06,4.91,106.1,99.0,83.0,94.0,0.794,8.21,3.47,8.8,1.27,0.92,0.231,0.394,0.16,0.308,0.396,61.0,87.0,79.0,87.0,102.0,97.0,66.0,94.0,84.0,103.0,103.0,111.0,90.0,99.0,93.0,0.167,0.467,0.227,0.013,0.063,0.062,0.73,-1.03,-0.54,-1.45,-2.29,-2.59,92.4,88.2,84.9,91.2,81.9,80.4,0.207,0.397,0.296,0.309,0.426,0.263,0.28,0.48,0.101,0.222,0.361,0.196,0.3,0.3,0.235,0.25,0.25,0.0,,,,,,
20,2024-07-30,745149,Flyout,field_out,True,543760,458681,Marcus Semien,Lance Lynn,0,0a10d9b9-950d-48f9-bb0d-7deb3a08d122,458681.0,lancelynn,Lynn,Right,Lance Lynn,STL,4.06,4.91,106.1,99.0,83.0,94.0,0.794,8.21,3.47,8.8,1.27,0.92,0.231,0.394,0.16,0.308,0.396,61.0,87.0,79.0,87.0,102.0,97.0,66.0,94.0,84.0,103.0,103.0,111.0,90.0,99.0,93.0,0.167,0.467,0.227,0.013,0.063,0.062,0.73,-1.03,-0.54,-1.45,-2.29,-2.59,92.4,88.2,84.9,91.2,81.9,80.4,0.207,0.397,0.296,0.309,0.426,0.263,0.28,0.48,0.101,0.222,0.361,0.196,0.3,0.3,0.235,0.25,0.25,0.0,,,,,,
21,2024-07-30,745149,Lineout,field_out,True,691026,453286,Masyn Winn,Max Scherzer,0,0d7598db-f399-400d-bcfc-7b7b380eff92,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,TEX,3.89,3.3,39.1,107.0,84.0,103.0,0.729,8.69,1.83,8.01,1.37,0.71,0.288,0.441,0.189,0.261,0.421,62.0,110.0,104.0,77.0,106.0,101.0,,,,100.0,106.0,104.0,116.0,117.0,102.0,,0.44,0.059,0.227,0.138,0.138,0.07,2.5,,1.22,-2.13,-0.64,92.5,86.7,82.8,,85.0,74.8,0.25,0.5,0.222,0.267,0.333,0.154,,,,0.294,0.588,0.344,0.174,0.348,0.279,,,,83.0,102.0,103.0,0.211,0.342,0.457
22,2024-07-30,745149,Walk,walk,False,676475,453286,Alec Burleson,Max Scherzer,0,a7d7dabf-d04f-43bc-9342-717c77a69da0,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,TEX,3.89,3.3,39.1,107.0,84.0,103.0,0.729,8.69,1.83,8.01,1.37,0.71,0.288,0.441,0.189,0.261,0.421,62.0,110.0,104.0,77.0,106.0,101.0,,,,100.0,106.0,104.0,116.0,117.0,102.0,,0.44,0.059,0.227,0.138,0.138,0.07,2.5,,1.22,-2.13,-0.64,92.5,86.7,82.8,,85.0,74.8,0.25,0.5,0.222,0.267,0.333,0.154,,,,0.294,0.588,0.344,0.174,0.348,0.279,,,,83.0,102.0,103.0,0.211,0.342,0.457
23,2024-07-30,745149,Strikeout,strikeout,True,575929,453286,Willson Contreras,Max Scherzer,0,1da1e8f3-86ea-4c4c-8b6f-427a5a7549b7,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,TEX,3.89,3.3,39.1,107.0,84.0,103.0,0.729,8.69,1.83,8.01,1.37,0.71,0.288,0.441,0.189,0.261,0.421,62.0,110.0,104.0,77.0,106.0,101.0,,,,100.0,106.0,104.0,116.0,117.0,102.0,,0.44,0.059,0.227,0.138,0.138,0.07,2.5,,1.22,-2.13,-0.64,92.5,86.7,82.8,,85.0,74.8,0.25,0.5,0.222,0.267,0.333,0.154,,,,0.294,0.588,0.344,0.174,0.348,0.279,,,,83.0,102.0,103.0,0.211,0.342,0.457
24,2024-07-30,745149,Double,double,False,663457,453286,Lars Nootbaar,Max Scherzer,1,b8d8000e-dae2-4d00-bbf8-bced74a9a1b9,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,TEX,3.89,3.3,39.1,107.0,84.0,103.0,0.729,8.69,1.83,8.01,1.37,0.71,0.288,0.441,0.189,0.261,0.421,62.0,110.0,104.0,77.0,106.0,101.0,,,,100.0,106.0,104.0,116.0,117.0,102.0,,0.44,0.059,0.227,0.138,0.138,0.07,2.5,,1.22,-2.13,-0.64,92.5,86.7,82.8,,85.0,74.8,0.25,0.5,0.222,0.267,0.333,0.154,,,,0.294,0.588,0.344,0.174,0.348,0.279,,,,83.0,102.0,103.0,0.211,0.342,0.457
25,2024-07-30,745149,Groundout,field_out,True,502671,453286,Paul Goldschmidt,Max Scherzer,0,2dca598f-8083-414e-98ef-f284dca3140a,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,TEX,3.89,3.3,39.1,107.0,84.0,103.0,0.729,8.69,1.83,8.01,1.37,0.71,0.288,0.441,0.189,0.261,0.421,62.0,110.0,104.0,77.0,106.0,101.0,,,,100.0,106.0,104.0,116.0,117.0,102.0,,0.44,0.059,0.227,0.138,0.138,0.07,2.5,,1.22,-2.13,-0.64,92.5,86.7,82.8,,85.0,74.8,0.25,0.5,0.222,0.267,0.333,0.154,,,,0.294,0.588,0.344,0.174,0.348,0.279,,,,83.0,102.0,103.0,0.211,0.342,0.457
26,2024-07-30,745149,Strikeout,strikeout,True,694671,458681,Wyatt Langford,Lance Lynn,0,f17edb05-6e2c-45f0-a308-d339c6d54795,458681.0,lancelynn,Lynn,Right,Lance Lynn,STL,4.06,4.91,106.1,99.0,83.0,94.0,0.794,8.21,3.47,8.8,1.27,0.92,0.231,0.394,0.16,0.308,0.396,61.0,87.0,79.0,87.0,102.0,97.0,66.0,94.0,84.0,103.0,103.0,111.0,90.0,99.0,93.0,0.167,0.467,0.227,0.013,0.063,0.062,0.73,-1.03,-0.54,-1.45,-2.29,-2.59,92.4,88.2,84.9,91.2,81.9,80.4,0.207,0.397,0.296,0.309,0.426,0.263,0.28,0.48,0.101,0.222,0.361,0.196,0.3,0.3,0.235,0.25,0.25,0.0,,,,,,
27,2024-07-30,745149,Flyout,field_out,True,666969,458681,Adolis García,Lance Lynn,0,34b55b2f-7dcf-42d1-9051-7318e3541aad,458681.0,lancelynn,Lynn,Right,Lance Lynn,STL,4.06,4.91,106.1,99.0,83.0,94.0,0.794,8.21,3.47,8.8,1.27,0.92,0.231,0.394,0.16,0.308,0.396,61.0,87.0,79.0,87.0,102.0,97.0,66.0,94.0,84.0,103.0,103.0,111.0,90.0,99.0,93.0,0.167,0.467,0.227,0.013,0.063,0.062,0.73,-1.03,-0.54,-1.45,-2.29,-2.59,92.4,88.2,84.9,91.2,81.9,80.4,0.207,0.397,0.296,0.309,0.426,0.263,0.28,0.48,0.101,0.222,0.361,0.196,0.3,0.3,0.235,0.25,0.25,0.0,,,,,,
28,2024-07-30,745149,Single,single,False,663993,458681,Nathaniel Lowe,Lance Lynn,0,1f2ce777-3b23-4d2d-9c11-e6fd55f98a2d,458681.0,lancelynn,Lynn,Right,Lance Lynn,STL,4.06,4.91,106.1,99.0,83.0,94.0,0.794,8.21,3.47,8.8,1.27,0.92,0.231,0.394,0.16,0.308,0.396,61.0,87.0,79.0,87.0,102.0,97.0,66.0,94.0,84.0,103.0,103.0,111.0,90.0,99.0,93.0,0.167,0.467,0.227,0.013,0.063,0.062,0.73,-1.03,-0.54,-1.45,-2.29,-2.59,92.4,88.2,84.9,91.2,81.9,80.4,0.207,0.397,0.296,0.309,0.426,0.263,0.28,0.48,0.101,0.222,0.361,0.196,0.3,0.3,0.235,0.25,0.25,0.0,,,,,,
29,2024-07-30,745149,Flyout,field_out,True,673962,458681,Josh Jung,Lance Lynn,0,a9c1c56b-e902-492a-9ad7-6c83a52391f5,458681.0,lancelynn,Lynn,Right,Lance Lynn,STL,4.06,4.91,106.1,99.0,83.0,94.0,0.794,8.21,3.47,8.8,1.27,0.92,0.231,0.394,0.16,0.308,0.396,61.0,87.0,79.0,87.0,102.0,97.0,66.0,94.0,84.0,103.0,103.0,111.0,90.0,99.0,93.0,0.167,0.467,0.227,0.013,0.063,0.062,0.73,-1.03,-0.54,-1.45,-2.29,-2.59,92.4,88.2,84.9,91.2,81.9,80.4,0.207,0.397,0.296,0.309,0.426,0.263,0.28,0.48,0.101,0.222,0.361,0.196,0.3,0.3,0.235,0.25,0.25,0.0,,,,,,
30,2024-07-30,745149,Flyout,field_out,True,572761,453286,Matt Carpenter,Max Scherzer,0,da41df85-3aec-4e6d-ac00-272a75e65e3f,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,TEX,3.89,3.3,39.1,107.0,84.0,103.0,0.729,8.69,1.83,8.01,1.37,0.71,0.288,0.441,0.189,0.261,0.421,62.0,110.0,104.0,77.0,106.0,101.0,,,,100.0,106.0,104.0,116.0,117.0,102.0,,0.44,0.059,0.227,0.138,0.138,0.07,2.5,,1.22,-2.13,-0.64,92.5,86.7,82.8,,85.0,74.8,0.25,0.5,0.222,0.267,0.333,0.154,,,,0.294,0.588,0.344,0.174,0.348,0.279,,,,83.0,102.0,103.0,0.211,0.342,0.457
31,2024-07-30,745149,Strikeout,strikeout,True,543063,453286,Brandon Crawford,Max Scherzer,0,96ef209b-0d23-4157-bef9-2b18013dccd7,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,TEX,3.89,3.3,39.1,107.0,84.0,103.0,0.729,8.69,1.83,8.01,1.37,0.71,0.288,0.441,0.189,0.261,0.421,62.0,110.0,104.0,77.0,106.0,101.0,,,,100.0,106.0,104.0,116.0,117.0,102.0,,0.44,0.059,0.227,0.138,0.138,0.07,2.5,,1.22,-2.13,-0.64,92.5,86.7,82.8,,85.0,74.8,0.25,0.5,0.222,0.267,0.333,0.154,,,,0.294,0.588,0.344,0.174,0.348,0.279,,,,83.0,102.0,103.0,0.211,0.342,0.457
32,2024-07-30,745149,Flyout,field_out,True,669357,453286,Nolan Gorman,Max Scherzer,0,cba966d4-bef5-4788-bcc2-23a20f1914df,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,TEX,3.89,3.3,39.1,107.0,84.0,103.0,0.729,8.69,1.83,8.01,1.37,0.71,0.288,0.441,0.189,0.261,0.421,62.0,110.0,104.0,77.0,106.0,101.0,,,,100.0,106.0,104.0,116.0,117.0,102.0,,0.44,0.059,0.227,0.138,0.138,0.07,2.5,,1.22,-2.13,-0.64,92.5,86.7,82.8,,85.0,74.8,0.25,0.5,0.222,0.267,0.333,0.154,,,,0.294,0.588,0.344,0.174,0.348,0.279,,,,83.0,102.0,103.0,0.211,0.342,0.457
33,2024-07-30,745149,Pop Out,field_out,True,641680,458681,Jonah Heim,Lance Lynn,0,ecea4681-7279-4046-98fa-0aea1875da53,458681.0,lancelynn,Lynn,Right,Lance Lynn,STL,4.06,4.91,106.1,99.0,83.0,94.0,0.794,8.21,3.47,8.8,1.27,0.92,0.231,0.394,0.16,0.308,0.396,61.0,87.0,79.0,87.0,102.0,97.0,66.0,94.0,84.0,103.0,103.0,111.0,90.0,99.0,93.0,0.167,0.467,0.227,0.013,0.063,0.062,0.73,-1.03,-0.54,-1.45,-2.29,-2.59,92.4,88.2,84.9,91.2,81.9,80.4,0.207,0.397,0.296,0.309,0.426,0.263,0.28,0.48,0.101,0.222,0.361,0.196,0.3,0.3,0.235,0.25,0.25,0.0,,,,,,
