,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,KC%,CH%,wFA/C,wFC/C,wSL/C,wKC/C,wCH/C,vFA,vFC,vCH,vSL,vKC,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
10,2024-06-02,746301,Strikeout,strikeout,True,669134,666142,Luis Campusano,Cole Ragans,0,533bc007-c0c0-4e8e-9844-0a59f9938cc8,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.16,3.27,116.2,99.0,109.0,104.0,0.692,10.88,2.93,7.33,0.62,1.07,0.254,0.39,0.159,0.295,0.409,110.0,99.0,102.0,109.0,101.0,107.0,134.0,103.0,112.0,99.0,94.0,100.0,89.0,98.0,93.0,0.406,0.128,0.12,0.099,0.247,1.1,1.57,-1.6,1.27,1.11,95.8,91.3,85.3,86.7,81.1,0.206,0.351,0.239,0.205,0.286,0.493,0.242,0.387,0.368,0.304,0.326,0.224,0.158,0.158,0.354,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-06-02,746301,Groundout,field_out,True,521692,650633,Salvador Perez,Michael King,0,a9ee44a8-0fa7-4da2-9439-89687273411a,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.41,3.69,111.0,102.0,94.0,101.0,0.749,10.46,3.41,7.7,1.14,0.97,0.235,0.405,0.214,0.269,0.419,89.0,103.0,98.0,83.0,105.0,102.0,114.0,98.0,102.0,,,,,,,0.254,,0.243,,0.245,-1.2,,-0.06,,1.28,93.5,,86.6,82.8,,0.269,0.452,0.201,0.198,0.267,0.355,0.381,0.714,0.237,,,,,,,87.0,105.0,98.0,0.257,1.03,92.8,0.2,0.42,0.188,,,,,,,,,,,,,,,
12,2024-06-02,746301,Single,single,False,624428,650633,Adam Frazier,Michael King,0,087ae652-7912-4a31-9072-358fb1b26e37,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.41,3.69,111.0,102.0,94.0,101.0,0.749,10.46,3.41,7.7,1.14,0.97,0.235,0.405,0.214,0.269,0.419,89.0,103.0,98.0,83.0,105.0,102.0,114.0,98.0,102.0,,,,,,,0.254,,0.243,,0.245,-1.2,,-0.06,,1.28,93.5,,86.6,82.8,,0.269,0.452,0.201,0.198,0.267,0.355,0.381,0.714,0.237,,,,,,,87.0,105.0,98.0,0.257,1.03,92.8,0.2,0.42,0.188,,,,,,,,,,,,,,,
13,2024-06-02,746301,Grounded Into DP,grounded_into_double_play,True,679845,650633,Nick Loftin,Michael King,1,115aab6c-c8a3-4776-9852-2007bdd232d2,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.41,3.69,111.0,102.0,94.0,101.0,0.749,10.46,3.41,7.7,1.14,0.97,0.235,0.405,0.214,0.269,0.419,89.0,103.0,98.0,83.0,105.0,102.0,114.0,98.0,102.0,,,,,,,0.254,,0.243,,0.245,-1.2,,-0.06,,1.28,93.5,,86.6,82.8,,0.269,0.452,0.201,0.198,0.267,0.355,0.381,0.714,0.237,,,,,,,87.0,105.0,98.0,0.257,1.03,92.8,0.2,0.42,0.188,,,,,,,,,,,,,,,
14,2024-06-02,746301,Groundout,field_out,True,640492,666142,José Azocar,Cole Ragans,0,2a5c17e7-7a1b-4d3e-a7be-444eb7e4a424,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.16,3.27,116.2,99.0,109.0,104.0,0.692,10.88,2.93,7.33,0.62,1.07,0.254,0.39,0.159,0.295,0.409,110.0,99.0,102.0,109.0,101.0,107.0,134.0,103.0,112.0,99.0,94.0,100.0,89.0,98.0,93.0,0.406,0.128,0.12,0.099,0.247,1.1,1.57,-1.6,1.27,1.11,95.8,91.3,85.3,86.7,81.1,0.206,0.351,0.239,0.205,0.286,0.493,0.242,0.387,0.368,0.304,0.326,0.224,0.158,0.158,0.354,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-06-02,746301,Groundout,field_out,True,650333,666142,Luis Arraez,Cole Ragans,0,92e5df4d-4371-460a-821c-63ed155c09ab,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.16,3.27,116.2,99.0,109.0,104.0,0.692,10.88,2.93,7.33,0.62,1.07,0.254,0.39,0.159,0.295,0.409,110.0,99.0,102.0,109.0,101.0,107.0,134.0,103.0,112.0,99.0,94.0,100.0,89.0,98.0,93.0,0.406,0.128,0.12,0.099,0.247,1.1,1.57,-1.6,1.27,1.11,95.8,91.3,85.3,86.7,81.1,0.206,0.351,0.239,0.205,0.286,0.493,0.242,0.387,0.368,0.304,0.326,0.224,0.158,0.158,0.354,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-06-02,746301,Strikeout,strikeout,True,665487,666142,Fernando Tatis Jr.,Cole Ragans,0,cb9b95a0-bada-4df8-8df3-2d81e937cde6,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.16,3.27,116.2,99.0,109.0,104.0,0.692,10.88,2.93,7.33,0.62,1.07,0.254,0.39,0.159,0.295,0.409,110.0,99.0,102.0,109.0,101.0,107.0,134.0,103.0,112.0,99.0,94.0,100.0,89.0,98.0,93.0,0.406,0.128,0.12,0.099,0.247,1.1,1.57,-1.6,1.27,1.11,95.8,91.3,85.3,86.7,81.1,0.206,0.351,0.239,0.205,0.286,0.493,0.242,0.387,0.368,0.304,0.326,0.224,0.158,0.158,0.354,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-06-02,746301,Flyout,field_out,True,669004,650633,MJ Melendez,Michael King,0,676fd38a-de1f-49ea-984e-cdba85aead40,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.41,3.69,111.0,102.0,94.0,101.0,0.749,10.46,3.41,7.7,1.14,0.97,0.235,0.405,0.214,0.269,0.419,89.0,103.0,98.0,83.0,105.0,102.0,114.0,98.0,102.0,,,,,,,0.254,,0.243,,0.245,-1.2,,-0.06,,1.28,93.5,,86.6,82.8,,0.269,0.452,0.201,0.198,0.267,0.355,0.381,0.714,0.237,,,,,,,87.0,105.0,98.0,0.257,1.03,92.8,0.2,0.42,0.188,,,,,,,,,,,,,,,
18,2024-06-02,746301,Strikeout,strikeout,True,666023,650633,Freddy Fermin,Michael King,0,912dfc3e-298f-41a2-9f3b-ae196d6fd227,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.41,3.69,111.0,102.0,94.0,101.0,0.749,10.46,3.41,7.7,1.14,0.97,0.235,0.405,0.214,0.269,0.419,89.0,103.0,98.0,83.0,105.0,102.0,114.0,98.0,102.0,,,,,,,0.254,,0.243,,0.245,-1.2,,-0.06,,1.28,93.5,,86.6,82.8,,0.269,0.452,0.201,0.198,0.267,0.355,0.381,0.714,0.237,,,,,,,87.0,105.0,98.0,0.257,1.03,92.8,0.2,0.42,0.188,,,,,,,,,,,,,,,
19,2024-06-02,746301,Groundout,field_out,True,664728,650633,Kyle Isbel,Michael King,0,0948afbd-6562-4748-8ab2-68da6f326223,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.41,3.69,111.0,102.0,94.0,101.0,0.749,10.46,3.41,7.7,1.14,0.97,0.235,0.405,0.214,0.269,0.419,89.0,103.0,98.0,83.0,105.0,102.0,114.0,98.0,102.0,,,,,,,0.254,,0.243,,0.245,-1.2,,-0.06,,1.28,93.5,,86.6,82.8,,0.269,0.452,0.201,0.198,0.267,0.355,0.381,0.714,0.237,,,,,,,87.0,105.0,98.0,0.257,1.03,92.8,0.2,0.42,0.188,,,,,,,,,,,,,,,
20,2024-06-02,746301,Groundout,field_out,True,595777,666142,Jurickson Profar,Cole Ragans,0,05bc8668-8248-4b0c-8297-bb6de9a1278e,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.16,3.27,116.2,99.0,109.0,104.0,0.692,10.88,2.93,7.33,0.62,1.07,0.254,0.39,0.159,0.295,0.409,110.0,99.0,102.0,109.0,101.0,107.0,134.0,103.0,112.0,99.0,94.0,100.0,89.0,98.0,93.0,0.406,0.128,0.12,0.099,0.247,1.1,1.57,-1.6,1.27,1.11,95.8,91.3,85.3,86.7,81.1,0.206,0.351,0.239,0.205,0.286,0.493,0.242,0.387,0.368,0.304,0.326,0.224,0.158,0.158,0.354,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-06-02,746301,Flyout,field_out,True,592518,666142,Manny Machado,Cole Ragans,0,c5aadbc8-edf0-4842-8439-d1aabd392842,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.16,3.27,116.2,99.0,109.0,104.0,0.692,10.88,2.93,7.33,0.62,1.07,0.254,0.39,0.159,0.295,0.409,110.0,99.0,102.0,109.0,101.0,107.0,134.0,103.0,112.0,99.0,94.0,100.0,89.0,98.0,93.0,0.406,0.128,0.12,0.099,0.247,1.1,1.57,-1.6,1.27,1.11,95.8,91.3,85.3,86.7,81.1,0.206,0.351,0.239,0.205,0.286,0.493,0.242,0.387,0.368,0.304,0.326,0.224,0.158,0.158,0.354,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-06-02,746301,Double,double,False,456781,666142,Donovan Solano,Cole Ragans,0,6026296a-1625-475e-a5ef-dc937def5a6d,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.16,3.27,116.2,99.0,109.0,104.0,0.692,10.88,2.93,7.33,0.62,1.07,0.254,0.39,0.159,0.295,0.409,110.0,99.0,102.0,109.0,101.0,107.0,134.0,103.0,112.0,99.0,94.0,100.0,89.0,98.0,93.0,0.406,0.128,0.12,0.099,0.247,1.1,1.57,-1.6,1.27,1.11,95.8,91.3,85.3,86.7,81.1,0.206,0.351,0.239,0.205,0.286,0.493,0.242,0.387,0.368,0.304,0.326,0.224,0.158,0.158,0.354,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-06-02,746301,Flyout,field_out,True,630105,666142,Jake Cronenworth,Cole Ragans,0,dec6179c-fef1-4980-b4b8-cbce75f686ec,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.16,3.27,116.2,99.0,109.0,104.0,0.692,10.88,2.93,7.33,0.62,1.07,0.254,0.39,0.159,0.295,0.409,110.0,99.0,102.0,109.0,101.0,107.0,134.0,103.0,112.0,99.0,94.0,100.0,89.0,98.0,93.0,0.406,0.128,0.12,0.099,0.247,1.1,1.57,-1.6,1.27,1.11,95.8,91.3,85.3,86.7,81.1,0.206,0.351,0.239,0.205,0.286,0.493,0.242,0.387,0.368,0.304,0.326,0.224,0.158,0.158,0.354,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-06-02,746301,Walk,walk,False,672580,650633,Maikel Garcia,Michael King,0,945f0628-d150-43fc-ab72-81da0fba9ae8,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.41,3.69,111.0,102.0,94.0,101.0,0.749,10.46,3.41,7.7,1.14,0.97,0.235,0.405,0.214,0.269,0.419,89.0,103.0,98.0,83.0,105.0,102.0,114.0,98.0,102.0,,,,,,,0.254,,0.243,,0.245,-1.2,,-0.06,,1.28,93.5,,86.6,82.8,,0.269,0.452,0.201,0.198,0.267,0.355,0.381,0.714,0.237,,,,,,,87.0,105.0,98.0,0.257,1.03,92.8,0.2,0.42,0.188,,,,,,,,,,,,,,,
25,2024-06-02,746301,Single,single,False,677951,650633,Bobby Witt Jr.,Michael King,1,6205f6d6-b18b-4dd4-bed3-45b3c9b9485f,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.41,3.69,111.0,102.0,94.0,101.0,0.749,10.46,3.41,7.7,1.14,0.97,0.235,0.405,0.214,0.269,0.419,89.0,103.0,98.0,83.0,105.0,102.0,114.0,98.0,102.0,,,,,,,0.254,,0.243,,0.245,-1.2,,-0.06,,1.28,93.5,,86.6,82.8,,0.269,0.452,0.201,0.198,0.267,0.355,0.381,0.714,0.237,,,,,,,87.0,105.0,98.0,0.257,1.03,92.8,0.2,0.42,0.188,,,,,,,,,,,,,,,
26,2024-06-02,746301,Sac Fly,sac_fly,True,686469,650633,Vinnie Pasquantino,Michael King,1,76f0384a-163b-4dc5-9b8d-0c5790b570e5,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.41,3.69,111.0,102.0,94.0,101.0,0.749,10.46,3.41,7.7,1.14,0.97,0.235,0.405,0.214,0.269,0.419,89.0,103.0,98.0,83.0,105.0,102.0,114.0,98.0,102.0,,,,,,,0.254,,0.243,,0.245,-1.2,,-0.06,,1.28,93.5,,86.6,82.8,,0.269,0.452,0.201,0.198,0.267,0.355,0.381,0.714,0.237,,,,,,,87.0,105.0,98.0,0.257,1.03,92.8,0.2,0.42,0.188,,,,,,,,,,,,,,,
27,2024-06-02,746301,Strikeout,strikeout,True,521692,650633,Salvador Perez,Michael King,1,eba82118-b156-4503-94d5-35a8d3901c53,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.41,3.69,111.0,102.0,94.0,101.0,0.749,10.46,3.41,7.7,1.14,0.97,0.235,0.405,0.214,0.269,0.419,89.0,103.0,98.0,83.0,105.0,102.0,114.0,98.0,102.0,,,,,,,0.254,,0.243,,0.245,-1.2,,-0.06,,1.28,93.5,,86.6,82.8,,0.269,0.452,0.201,0.198,0.267,0.355,0.381,0.714,0.237,,,,,,,87.0,105.0,98.0,0.257,1.03,92.8,0.2,0.42,0.188,,,,,,,,,,,,,,,
28,2024-06-02,746301,Groundout,field_out,True,673490,666142,Ha-Seong Kim,Cole Ragans,0,a2bacfd0-1d75-4466-8241-0c0395e2332d,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.16,3.27,116.2,99.0,109.0,104.0,0.692,10.88,2.93,7.33,0.62,1.07,0.254,0.39,0.159,0.295,0.409,110.0,99.0,102.0,109.0,101.0,107.0,134.0,103.0,112.0,99.0,94.0,100.0,89.0,98.0,93.0,0.406,0.128,0.12,0.099,0.247,1.1,1.57,-1.6,1.27,1.11,95.8,91.3,85.3,86.7,81.1,0.206,0.351,0.239,0.205,0.286,0.493,0.242,0.387,0.368,0.304,0.326,0.224,0.158,0.158,0.354,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-06-02,746301,Groundout,field_out,True,669134,666142,Luis Campusano,Cole Ragans,0,b0f7c8f2-74af-4579-838b-883264716eae,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.16,3.27,116.2,99.0,109.0,104.0,0.692,10.88,2.93,7.33,0.62,1.07,0.254,0.39,0.159,0.295,0.409,110.0,99.0,102.0,109.0,101.0,107.0,134.0,103.0,112.0,99.0,94.0,100.0,89.0,98.0,93.0,0.406,0.128,0.12,0.099,0.247,1.1,1.57,-1.6,1.27,1.11,95.8,91.3,85.3,86.7,81.1,0.206,0.351,0.239,0.205,0.286,0.493,0.242,0.387,0.368,0.304,0.326,0.224,0.158,0.158,0.354,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-06-02,746301,Double,double,False,640492,666142,José Azocar,Cole Ragans,0,72f5e60e-5493-4a67-a634-38031130fe1b,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.16,3.27,116.2,99.0,109.0,104.0,0.692,10.88,2.93,7.33,0.62,1.07,0.254,0.39,0.159,0.295,0.409,110.0,99.0,102.0,109.0,101.0,107.0,134.0,103.0,112.0,99.0,94.0,100.0,89.0,98.0,93.0,0.406,0.128,0.12,0.099,0.247,1.1,1.57,-1.6,1.27,1.11,95.8,91.3,85.3,86.7,81.1,0.206,0.351,0.239,0.205,0.286,0.493,0.242,0.387,0.368,0.304,0.326,0.224,0.158,0.158,0.354,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-06-02,746301,Single,single,True,650333,666142,Luis Arraez,Cole Ragans,1,6d1063a1-0f67-44c1-bf58-de88f44d081e,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.16,3.27,116.2,99.0,109.0,104.0,0.692,10.88,2.93,7.33,0.62,1.07,0.254,0.39,0.159,0.295,0.409,110.0,99.0,102.0,109.0,101.0,107.0,134.0,103.0,112.0,99.0,94.0,100.0,89.0,98.0,93.0,0.406,0.128,0.12,0.099,0.247,1.1,1.57,-1.6,1.27,1.11,95.8,91.3,85.3,86.7,81.1,0.206,0.351,0.239,0.205,0.286,0.493,0.242,0.387,0.368,0.304,0.326,0.224,0.158,0.158,0.354,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-06-02,746301,Walk,walk,False,624428,650633,Adam Frazier,Michael King,0,a715c618-13fd-4234-91fd-5b73f169fd5b,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.41,3.69,111.0,102.0,94.0,101.0,0.749,10.46,3.41,7.7,1.14,0.97,0.235,0.405,0.214,0.269,0.419,89.0,103.0,98.0,83.0,105.0,102.0,114.0,98.0,102.0,,,,,,,0.254,,0.243,,0.245,-1.2,,-0.06,,1.28,93.5,,86.6,82.8,,0.269,0.452,0.201,0.198,0.267,0.355,0.381,0.714,0.237,,,,,,,87.0,105.0,98.0,0.257,1.03,92.8,0.2,0.42,0.188,,,,,,,,,,,,,,,
33,2024-06-02,746301,Sac Bunt,sac_bunt,True,679845,650633,Nick Loftin,Michael King,1,b928ad6c-c1ad-499e-b29a-f9c3e17a1034,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.41,3.69,111.0,102.0,94.0,101.0,0.749,10.46,3.41,7.7,1.14,0.97,0.235,0.405,0.214,0.269,0.419,89.0,103.0,98.0,83.0,105.0,102.0,114.0,98.0,102.0,,,,,,,0.254,,0.243,,0.245,-1.2,,-0.06,,1.28,93.5,,86.6,82.8,,0.269,0.452,0.201,0.198,0.267,0.355,0.381,0.714,0.237,,,,,,,87.0,105.0,98.0,0.257,1.03,92.8,0.2,0.42,0.188,,,,,,,,,,,,,,,
34,2024-06-02,746301,Groundout,field_out,True,669004,650633,MJ Melendez,Michael King,1,3f63d820-daa1-4f07-8aee-80fed88962f3,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.41,3.69,111.0,102.0,94.0,101.0,0.749,10.46,3.41,7.7,1.14,0.97,0.235,0.405,0.214,0.269,0.419,89.0,103.0,98.0,83.0,105.0,102.0,114.0,98.0,102.0,,,,,,,0.254,,0.243,,0.245,-1.2,,-0.06,,1.28,93.5,,86.6,82.8,,0.269,0.452,0.201,0.198,0.267,0.355,0.381,0.714,0.237,,,,,,,87.0,105.0,98.0,0.257,1.03,92.8,0.2,0.42,0.188,,,,,,,,,,,,,,,
