,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vCH,vSI,vSL,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,ST_ba,ST_slg,ST_whiff,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FS,Loc+ FS,Pit+ FS,FS%,CU%,wFS/C,wCU/C,vFS,vCU,FS_ba,FS_slg,FS_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,KC%,wKC/C,vKC
12,2024-08-24,745703,Sac Fly,sac_fly,True,666134,701542,Nolan Jones,Will Warren,1,628e13a2-a8bc-4413-9483-a2713d4d9912,701542.0,willwarren,"Warren, W",Right,Will Warren,NYY,9.68,4.32,17.2,100.0,102.0,104.0,0.75,11.72,3.06,13.25,1.53,0.65,0.204,0.352,0.148,0.37,0.389,91.0,102.0,106.0,91.0,103.0,102.0,95.0,105.0,109.0,128.0,86.0,96.0,110.0,115.0,125.0,0.228,0.325,0.053,0.256,0.139,1.79,-6.37,-5.09,-2.77,-3.74,93.8,86.6,86.3,93.1,83.1,0.091,0.273,0.222,0.522,0.87,0.227,0.294,0.588,0.333,0.444,0.667,0.364,0.6,0.6,0.273,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-08-24,745703,Strikeout,strikeout,True,691011,701542,Drew Romo,Will Warren,0,1a55d30f-7dbf-4f69-9945-c48c3d93da5f,701542.0,willwarren,"Warren, W",Right,Will Warren,NYY,9.68,4.32,17.2,100.0,102.0,104.0,0.75,11.72,3.06,13.25,1.53,0.65,0.204,0.352,0.148,0.37,0.389,91.0,102.0,106.0,91.0,103.0,102.0,95.0,105.0,109.0,128.0,86.0,96.0,110.0,115.0,125.0,0.228,0.325,0.053,0.256,0.139,1.79,-6.37,-5.09,-2.77,-3.74,93.8,86.6,86.3,93.1,83.1,0.091,0.273,0.222,0.522,0.87,0.227,0.294,0.588,0.333,0.444,0.667,0.364,0.6,0.6,0.273,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-08-24,745703,Strikeout,strikeout,True,453568,701542,Charlie Blackmon,Will Warren,0,21d8f1e7-3474-408e-87f2-2f94263ce76b,701542.0,willwarren,"Warren, W",Right,Will Warren,NYY,9.68,4.32,17.2,100.0,102.0,104.0,0.75,11.72,3.06,13.25,1.53,0.65,0.204,0.352,0.148,0.37,0.389,91.0,102.0,106.0,91.0,103.0,102.0,95.0,105.0,109.0,128.0,86.0,96.0,110.0,115.0,125.0,0.228,0.325,0.053,0.256,0.139,1.79,-6.37,-5.09,-2.77,-3.74,93.8,86.6,86.3,93.1,83.1,0.091,0.273,0.222,0.522,0.87,0.227,0.294,0.588,0.333,0.444,0.667,0.364,0.6,0.6,0.273,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-08-24,745703,Strikeout,strikeout,True,683011,687134,Anthony Volpe,Bradley Blalock,0,07414bcf-6991-4732-9570-446031ecbc34,687134.0,bradleyblalock,Blalock,Right,Bradley Blalock,- - -,4.98,5.01,21.2,94.0,90.0,93.0,0.812,5.82,3.74,10.8,0.83,0.87,0.234,0.338,0.13,0.442,0.444,,,,76.0,92.0,87.0,,,,119.0,104.0,108.0,97.0,86.0,89.0,,0.463,0.043,0.182,,-2.34,0.53,,1.59,,93.7,88.7,,,85.3,0.364,0.523,0.14,,,,,,,,,,,,,112.0,106.0,108.0,80.0,85.0,86.0,0.19,0.123,-0.47,0.24,85.2,79.5,0.25,0.313,0.379,0.25,0.375,0.286,0.143,0.429,0.2,,,
16,2024-08-24,745703,Walk,walk,False,657077,687134,Alex Verdugo,Bradley Blalock,0,4cec8270-7015-4b41-9f22-b6d459d54303,687134.0,bradleyblalock,Blalock,Right,Bradley Blalock,- - -,4.98,5.01,21.2,94.0,90.0,93.0,0.812,5.82,3.74,10.8,0.83,0.87,0.234,0.338,0.13,0.442,0.444,,,,76.0,92.0,87.0,,,,119.0,104.0,108.0,97.0,86.0,89.0,,0.463,0.043,0.182,,-2.34,0.53,,1.59,,93.7,88.7,,,85.3,0.364,0.523,0.14,,,,,,,,,,,,,112.0,106.0,108.0,80.0,85.0,86.0,0.19,0.123,-0.47,0.24,85.2,79.5,0.25,0.313,0.379,0.25,0.375,0.286,0.143,0.429,0.2,,,
17,2024-08-24,745703,Strikeout,strikeout,True,700250,687134,Ben Rice,Bradley Blalock,0,d3897263-c611-4618-94d1-2642d51c2546,687134.0,bradleyblalock,Blalock,Right,Bradley Blalock,- - -,4.98,5.01,21.2,94.0,90.0,93.0,0.812,5.82,3.74,10.8,0.83,0.87,0.234,0.338,0.13,0.442,0.444,,,,76.0,92.0,87.0,,,,119.0,104.0,108.0,97.0,86.0,89.0,,0.463,0.043,0.182,,-2.34,0.53,,1.59,,93.7,88.7,,,85.3,0.364,0.523,0.14,,,,,,,,,,,,,112.0,106.0,108.0,80.0,85.0,86.0,0.19,0.123,-0.47,0.24,85.2,79.5,0.25,0.313,0.379,0.25,0.375,0.286,0.143,0.429,0.2,,,
18,2024-08-24,745703,Strikeout,strikeout,True,663757,687134,Trent Grisham,Bradley Blalock,0,f71ea70e-4b6f-4dbd-bfae-ff6e13fade76,687134.0,bradleyblalock,Blalock,Right,Bradley Blalock,- - -,4.98,5.01,21.2,94.0,90.0,93.0,0.812,5.82,3.74,10.8,0.83,0.87,0.234,0.338,0.13,0.442,0.444,,,,76.0,92.0,87.0,,,,119.0,104.0,108.0,97.0,86.0,89.0,,0.463,0.043,0.182,,-2.34,0.53,,1.59,,93.7,88.7,,,85.3,0.364,0.523,0.14,,,,,,,,,,,,,112.0,106.0,108.0,80.0,85.0,86.0,0.19,0.123,-0.47,0.24,85.2,79.5,0.25,0.313,0.379,0.25,0.375,0.286,0.143,0.429,0.2,,,
19,2024-08-24,745703,Double,double,False,678662,701542,Ezequiel Tovar,Will Warren,0,c0a4d989-3007-4c6a-9edb-afa0e30a624b,701542.0,willwarren,"Warren, W",Right,Will Warren,NYY,9.68,4.32,17.2,100.0,102.0,104.0,0.75,11.72,3.06,13.25,1.53,0.65,0.204,0.352,0.148,0.37,0.389,91.0,102.0,106.0,91.0,103.0,102.0,95.0,105.0,109.0,128.0,86.0,96.0,110.0,115.0,125.0,0.228,0.325,0.053,0.256,0.139,1.79,-6.37,-5.09,-2.77,-3.74,93.8,86.6,86.3,93.1,83.1,0.091,0.273,0.222,0.522,0.87,0.227,0.294,0.588,0.333,0.444,0.667,0.364,0.6,0.6,0.273,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-08-24,745703,Single,single,False,686668,701542,Brenton Doyle,Will Warren,1,e593f3a8-3d9e-4346-90ba-099a989f0872,701542.0,willwarren,"Warren, W",Right,Will Warren,NYY,9.68,4.32,17.2,100.0,102.0,104.0,0.75,11.72,3.06,13.25,1.53,0.65,0.204,0.352,0.148,0.37,0.389,91.0,102.0,106.0,91.0,103.0,102.0,95.0,105.0,109.0,128.0,86.0,96.0,110.0,115.0,125.0,0.228,0.325,0.053,0.256,0.139,1.79,-6.37,-5.09,-2.77,-3.74,93.8,86.6,86.3,93.1,83.1,0.091,0.273,0.222,0.522,0.87,0.227,0.294,0.588,0.333,0.444,0.667,0.364,0.6,0.6,0.273,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-08-24,745703,Strikeout,strikeout,True,641857,701542,Ryan McMahon,Will Warren,1,d153ddc6-b91b-4e3c-becd-316ca67d1f48,701542.0,willwarren,"Warren, W",Right,Will Warren,NYY,9.68,4.32,17.2,100.0,102.0,104.0,0.75,11.72,3.06,13.25,1.53,0.65,0.204,0.352,0.148,0.37,0.389,91.0,102.0,106.0,91.0,103.0,102.0,95.0,105.0,109.0,128.0,86.0,96.0,110.0,115.0,125.0,0.228,0.325,0.053,0.256,0.139,1.79,-6.37,-5.09,-2.77,-3.74,93.8,86.6,86.3,93.1,83.1,0.091,0.273,0.222,0.522,0.87,0.227,0.294,0.588,0.333,0.444,0.667,0.364,0.6,0.6,0.273,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-08-24,745703,Flyout,field_out,True,663898,701542,Brendan Rodgers,Will Warren,0,3824c5ab-5786-4a12-bce4-0216fc262e73,701542.0,willwarren,"Warren, W",Right,Will Warren,NYY,9.68,4.32,17.2,100.0,102.0,104.0,0.75,11.72,3.06,13.25,1.53,0.65,0.204,0.352,0.148,0.37,0.389,91.0,102.0,106.0,91.0,103.0,102.0,95.0,105.0,109.0,128.0,86.0,96.0,110.0,115.0,125.0,0.228,0.325,0.053,0.256,0.139,1.79,-6.37,-5.09,-2.77,-3.74,93.8,86.6,86.3,93.1,83.1,0.091,0.273,0.222,0.522,0.87,0.227,0.294,0.588,0.333,0.444,0.667,0.364,0.6,0.6,0.273,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-08-24,745703,Catcher Interference,catcher_interf,False,669911,701542,Michael Toglia,Will Warren,0,768319f0-82b1-4ad9-a927-3c31f3e7617d,701542.0,willwarren,"Warren, W",Right,Will Warren,NYY,9.68,4.32,17.2,100.0,102.0,104.0,0.75,11.72,3.06,13.25,1.53,0.65,0.204,0.352,0.148,0.37,0.389,91.0,102.0,106.0,91.0,103.0,102.0,95.0,105.0,109.0,128.0,86.0,96.0,110.0,115.0,125.0,0.228,0.325,0.053,0.256,0.139,1.79,-6.37,-5.09,-2.77,-3.74,93.8,86.6,86.3,93.1,83.1,0.091,0.273,0.222,0.522,0.87,0.227,0.294,0.588,0.333,0.444,0.667,0.364,0.6,0.6,0.273,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-08-24,745703,Single,single,False,595909,701542,Jake Cave,Will Warren,1,e604fb65-a7e6-43e2-8c26-f3a83c5ccf67,701542.0,willwarren,"Warren, W",Right,Will Warren,NYY,9.68,4.32,17.2,100.0,102.0,104.0,0.75,11.72,3.06,13.25,1.53,0.65,0.204,0.352,0.148,0.37,0.389,91.0,102.0,106.0,91.0,103.0,102.0,95.0,105.0,109.0,128.0,86.0,96.0,110.0,115.0,125.0,0.228,0.325,0.053,0.256,0.139,1.79,-6.37,-5.09,-2.77,-3.74,93.8,86.6,86.3,93.1,83.1,0.091,0.273,0.222,0.522,0.87,0.227,0.294,0.588,0.333,0.444,0.667,0.364,0.6,0.6,0.273,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-08-24,745703,Double,double,False,666134,701542,Nolan Jones,Will Warren,1,c3b32b24-558c-4461-9764-5f2b42140278,701542.0,willwarren,"Warren, W",Right,Will Warren,NYY,9.68,4.32,17.2,100.0,102.0,104.0,0.75,11.72,3.06,13.25,1.53,0.65,0.204,0.352,0.148,0.37,0.389,91.0,102.0,106.0,91.0,103.0,102.0,95.0,105.0,109.0,128.0,86.0,96.0,110.0,115.0,125.0,0.228,0.325,0.053,0.256,0.139,1.79,-6.37,-5.09,-2.77,-3.74,93.8,86.6,86.3,93.1,83.1,0.091,0.273,0.222,0.522,0.87,0.227,0.294,0.588,0.333,0.444,0.667,0.364,0.6,0.6,0.273,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-08-24,745703,Strikeout,strikeout,True,691011,701542,Drew Romo,Will Warren,0,df006cea-84b5-4564-97e5-b78c0fc9aea9,701542.0,willwarren,"Warren, W",Right,Will Warren,NYY,9.68,4.32,17.2,100.0,102.0,104.0,0.75,11.72,3.06,13.25,1.53,0.65,0.204,0.352,0.148,0.37,0.389,91.0,102.0,106.0,91.0,103.0,102.0,95.0,105.0,109.0,128.0,86.0,96.0,110.0,115.0,125.0,0.228,0.325,0.053,0.256,0.139,1.79,-6.37,-5.09,-2.77,-3.74,93.8,86.6,86.3,93.1,83.1,0.091,0.273,0.222,0.522,0.87,0.227,0.294,0.588,0.333,0.444,0.667,0.364,0.6,0.6,0.273,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-08-24,745703,Walk,walk,False,650402,687134,Gleyber Torres,Bradley Blalock,0,6e178aa5-2743-491f-9714-5906a46ddece,687134.0,bradleyblalock,Blalock,Right,Bradley Blalock,- - -,4.98,5.01,21.2,94.0,90.0,93.0,0.812,5.82,3.74,10.8,0.83,0.87,0.234,0.338,0.13,0.442,0.444,,,,76.0,92.0,87.0,,,,119.0,104.0,108.0,97.0,86.0,89.0,,0.463,0.043,0.182,,-2.34,0.53,,1.59,,93.7,88.7,,,85.3,0.364,0.523,0.14,,,,,,,,,,,,,112.0,106.0,108.0,80.0,85.0,86.0,0.19,0.123,-0.47,0.24,85.2,79.5,0.25,0.313,0.379,0.25,0.375,0.286,0.143,0.429,0.2,,,
28,2024-08-24,745703,Lineout,field_out,True,665742,687134,Juan Soto,Bradley Blalock,0,d3e711ab-bd09-4590-b292-88fc3c4ec23a,687134.0,bradleyblalock,Blalock,Right,Bradley Blalock,- - -,4.98,5.01,21.2,94.0,90.0,93.0,0.812,5.82,3.74,10.8,0.83,0.87,0.234,0.338,0.13,0.442,0.444,,,,76.0,92.0,87.0,,,,119.0,104.0,108.0,97.0,86.0,89.0,,0.463,0.043,0.182,,-2.34,0.53,,1.59,,93.7,88.7,,,85.3,0.364,0.523,0.14,,,,,,,,,,,,,112.0,106.0,108.0,80.0,85.0,86.0,0.19,0.123,-0.47,0.24,85.2,79.5,0.25,0.313,0.379,0.25,0.375,0.286,0.143,0.429,0.2,,,
29,2024-08-24,745703,Lineout,field_out,True,592450,687134,Aaron Judge,Bradley Blalock,0,aaf7d274-d7df-4c65-98b6-05981b8cc8bf,687134.0,bradleyblalock,Blalock,Right,Bradley Blalock,- - -,4.98,5.01,21.2,94.0,90.0,93.0,0.812,5.82,3.74,10.8,0.83,0.87,0.234,0.338,0.13,0.442,0.444,,,,76.0,92.0,87.0,,,,119.0,104.0,108.0,97.0,86.0,89.0,,0.463,0.043,0.182,,-2.34,0.53,,1.59,,93.7,88.7,,,85.3,0.364,0.523,0.14,,,,,,,,,,,,,112.0,106.0,108.0,80.0,85.0,86.0,0.19,0.123,-0.47,0.24,85.2,79.5,0.25,0.313,0.379,0.25,0.375,0.286,0.143,0.429,0.2,,,
30,2024-08-24,745703,Walk,walk,False,669224,687134,Austin Wells,Bradley Blalock,1,60abe9a3-6b06-45d6-95d3-d0f2d61c4470,687134.0,bradleyblalock,Blalock,Right,Bradley Blalock,- - -,4.98,5.01,21.2,94.0,90.0,93.0,0.812,5.82,3.74,10.8,0.83,0.87,0.234,0.338,0.13,0.442,0.444,,,,76.0,92.0,87.0,,,,119.0,104.0,108.0,97.0,86.0,89.0,,0.463,0.043,0.182,,-2.34,0.53,,1.59,,93.7,88.7,,,85.3,0.364,0.523,0.14,,,,,,,,,,,,,112.0,106.0,108.0,80.0,85.0,86.0,0.19,0.123,-0.47,0.24,85.2,79.5,0.25,0.313,0.379,0.25,0.375,0.286,0.143,0.429,0.2,,,
31,2024-08-24,745703,Double,double,False,665862,687134,Jazz Chisholm Jr.,Bradley Blalock,1,43e69664-0241-4d1f-880e-64cb671a0764,687134.0,bradleyblalock,Blalock,Right,Bradley Blalock,- - -,4.98,5.01,21.2,94.0,90.0,93.0,0.812,5.82,3.74,10.8,0.83,0.87,0.234,0.338,0.13,0.442,0.444,,,,76.0,92.0,87.0,,,,119.0,104.0,108.0,97.0,86.0,89.0,,0.463,0.043,0.182,,-2.34,0.53,,1.59,,93.7,88.7,,,85.3,0.364,0.523,0.14,,,,,,,,,,,,,112.0,106.0,108.0,80.0,85.0,86.0,0.19,0.123,-0.47,0.24,85.2,79.5,0.25,0.313,0.379,0.25,0.375,0.286,0.143,0.429,0.2,,,
32,2024-08-24,745703,Flyout,field_out,True,683011,687134,Anthony Volpe,Bradley Blalock,0,e141e5aa-72fc-4bd8-88b5-c6e46708c3e6,687134.0,bradleyblalock,Blalock,Right,Bradley Blalock,- - -,4.98,5.01,21.2,94.0,90.0,93.0,0.812,5.82,3.74,10.8,0.83,0.87,0.234,0.338,0.13,0.442,0.444,,,,76.0,92.0,87.0,,,,119.0,104.0,108.0,97.0,86.0,89.0,,0.463,0.043,0.182,,-2.34,0.53,,1.59,,93.7,88.7,,,85.3,0.364,0.523,0.14,,,,,,,,,,,,,112.0,106.0,108.0,80.0,85.0,86.0,0.19,0.123,-0.47,0.24,85.2,79.5,0.25,0.313,0.379,0.25,0.375,0.286,0.143,0.429,0.2,,,
