,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ KC,Loc+ KC,Pit+ KC,SI%,KC%,wSI/C,wKC/C,vSI,vKC,SI_ba,SI_slg,SI_whiff,ST_ba,ST_slg,ST_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
10,2024-09-08,745940,Pop Out,field_out,True,663898,642547,Brendan Rodgers,Freddy Peralta,0,f692e9d1-5b1b-4255-b2d5-caa486eed55b,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,3.81,3.91,158.1,98.0,103.0,100.0,0.72,10.17,3.41,7.56,1.42,0.79,0.261,0.377,0.208,0.309,0.378,82.0,93.0,89.0,101.0,104.0,109.0,112.0,99.0,102.0,99.0,100.0,106.0,0.537,0.225,0.061,0.177,-0.11,0.03,-0.43,1.16,94.3,87.6,81.4,77.7,0.245,0.441,0.246,0.2,0.369,0.41,0.204,0.272,0.385,0.226,0.419,0.361,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-09-08,745940,Strikeout,strikeout,True,656541,642547,Sam Hilliard,Freddy Peralta,0,1372db69-16b0-4d66-9158-8b5d3a83995a,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,3.81,3.91,158.1,98.0,103.0,100.0,0.72,10.17,3.41,7.56,1.42,0.79,0.261,0.377,0.208,0.309,0.378,82.0,93.0,89.0,101.0,104.0,109.0,112.0,99.0,102.0,99.0,100.0,106.0,0.537,0.225,0.061,0.177,-0.11,0.03,-0.43,1.16,94.3,87.6,81.4,77.7,0.245,0.441,0.246,0.2,0.369,0.41,0.204,0.272,0.385,0.226,0.419,0.361,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-09-08,745940,Flyout,field_out,True,595909,642547,Jake Cave,Freddy Peralta,0,ec5c5698-7e13-4c6f-aca5-b971f7f01c46,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,3.81,3.91,158.1,98.0,103.0,100.0,0.72,10.17,3.41,7.56,1.42,0.79,0.261,0.377,0.208,0.309,0.378,82.0,93.0,89.0,101.0,104.0,109.0,112.0,99.0,102.0,99.0,100.0,106.0,0.537,0.225,0.061,0.177,-0.11,0.03,-0.43,1.16,94.3,87.6,81.4,77.7,0.245,0.441,0.246,0.2,0.369,0.41,0.204,0.272,0.385,0.226,0.419,0.361,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-09-08,745940,Pop Out,field_out,True,687401,607536,Joey Ortiz,Kyle Freeland,0,dc8cf7f7-d026-4ae9-aa54-977001e7dcf4,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,4.97,4.49,96.0,103.0,82.0,98.0,0.836,7.13,2.25,10.31,1.31,1.09,0.215,0.436,0.157,0.33,0.432,60.0,99.0,87.0,,,,70.0,102.0,93.0,64.0,104.0,100.0,0.21,0.222,,0.12,-0.19,-1.23,,-0.89,91.7,86.2,87.0,,0.272,0.395,0.071,0.324,0.608,0.17,0.333,0.5,0.155,0.183,0.22,0.464,85.0,106.0,99.0,127.0,102.0,107.0,0.261,0.187,-1.74,0.69,91.5,83.7,0.33,0.58,0.064,,,,,,,,,,,,
14,2024-09-08,745940,Single,single,False,686555,607536,Isaac Collins,Kyle Freeland,0,eec006d3-95e3-4967-b377-a316d7270ec2,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,4.97,4.49,96.0,103.0,82.0,98.0,0.836,7.13,2.25,10.31,1.31,1.09,0.215,0.436,0.157,0.33,0.432,60.0,99.0,87.0,,,,70.0,102.0,93.0,64.0,104.0,100.0,0.21,0.222,,0.12,-0.19,-1.23,,-0.89,91.7,86.2,87.0,,0.272,0.395,0.071,0.324,0.608,0.17,0.333,0.5,0.155,0.183,0.22,0.464,85.0,106.0,99.0,127.0,102.0,107.0,0.261,0.187,-1.74,0.69,91.5,83.7,0.33,0.58,0.064,,,,,,,,,,,,
15,2024-09-08,745940,Strikeout,strikeout,True,655316,607536,Andruw Monasterio,Kyle Freeland,1,a1aceee9-0227-4e8a-83b2-1741da8896a7,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,4.97,4.49,96.0,103.0,82.0,98.0,0.836,7.13,2.25,10.31,1.31,1.09,0.215,0.436,0.157,0.33,0.432,60.0,99.0,87.0,,,,70.0,102.0,93.0,64.0,104.0,100.0,0.21,0.222,,0.12,-0.19,-1.23,,-0.89,91.7,86.2,87.0,,0.272,0.395,0.071,0.324,0.608,0.17,0.333,0.5,0.155,0.183,0.22,0.464,85.0,106.0,99.0,127.0,102.0,107.0,0.261,0.187,-1.74,0.69,91.5,83.7,0.33,0.58,0.064,,,,,,,,,,,,
16,2024-09-08,745940,Strikeout,strikeout,True,694192,607536,Jackson Chourio,Kyle Freeland,0,07a19cb0-fb93-4bde-8f56-e57a63354636,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,4.97,4.49,96.0,103.0,82.0,98.0,0.836,7.13,2.25,10.31,1.31,1.09,0.215,0.436,0.157,0.33,0.432,60.0,99.0,87.0,,,,70.0,102.0,93.0,64.0,104.0,100.0,0.21,0.222,,0.12,-0.19,-1.23,,-0.89,91.7,86.2,87.0,,0.272,0.395,0.071,0.324,0.608,0.17,0.333,0.5,0.155,0.183,0.22,0.464,85.0,106.0,99.0,127.0,102.0,107.0,0.261,0.187,-1.74,0.69,91.5,83.7,0.33,0.58,0.064,,,,,,,,,,,,
17,2024-09-08,745940,Home Run,home_run,False,696100,642547,Hunter Goodman,Freddy Peralta,0,f28e5866-b9e3-450d-afae-f929eb72394a,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,3.81,3.91,158.1,98.0,103.0,100.0,0.72,10.17,3.41,7.56,1.42,0.79,0.261,0.377,0.208,0.309,0.378,82.0,93.0,89.0,101.0,104.0,109.0,112.0,99.0,102.0,99.0,100.0,106.0,0.537,0.225,0.061,0.177,-0.11,0.03,-0.43,1.16,94.3,87.6,81.4,77.7,0.245,0.441,0.246,0.2,0.369,0.41,0.204,0.272,0.385,0.226,0.419,0.361,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-09-08,745940,Groundout,field_out,True,687597,642547,Jordan Beck,Freddy Peralta,0,cf741210-81a4-4141-8a6f-3cd71e30148e,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,3.81,3.91,158.1,98.0,103.0,100.0,0.72,10.17,3.41,7.56,1.42,0.79,0.261,0.377,0.208,0.309,0.378,82.0,93.0,89.0,101.0,104.0,109.0,112.0,99.0,102.0,99.0,100.0,106.0,0.537,0.225,0.061,0.177,-0.11,0.03,-0.43,1.16,94.3,87.6,81.4,77.7,0.245,0.441,0.246,0.2,0.369,0.41,0.204,0.272,0.385,0.226,0.419,0.361,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-09-08,745940,Single,single,False,453568,642547,Charlie Blackmon,Freddy Peralta,0,ad9668ad-3519-42df-bc30-e04046ccf9dc,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,3.81,3.91,158.1,98.0,103.0,100.0,0.72,10.17,3.41,7.56,1.42,0.79,0.261,0.377,0.208,0.309,0.378,82.0,93.0,89.0,101.0,104.0,109.0,112.0,99.0,102.0,99.0,100.0,106.0,0.537,0.225,0.061,0.177,-0.11,0.03,-0.43,1.16,94.3,87.6,81.4,77.7,0.245,0.441,0.246,0.2,0.369,0.41,0.204,0.272,0.385,0.226,0.419,0.361,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-09-08,745940,Hit By Pitch,hit_by_pitch,False,678662,642547,Ezequiel Tovar,Freddy Peralta,1,a9ccdf5e-b352-4265-828c-3212d7426035,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,3.81,3.91,158.1,98.0,103.0,100.0,0.72,10.17,3.41,7.56,1.42,0.79,0.261,0.377,0.208,0.309,0.378,82.0,93.0,89.0,101.0,104.0,109.0,112.0,99.0,102.0,99.0,100.0,106.0,0.537,0.225,0.061,0.177,-0.11,0.03,-0.43,1.16,94.3,87.6,81.4,77.7,0.245,0.441,0.246,0.2,0.369,0.41,0.204,0.272,0.385,0.226,0.419,0.361,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-09-08,745940,Strikeout,strikeout,True,641857,642547,Ryan McMahon,Freddy Peralta,0,7dd6682a-63c5-4a84-9402-f0016d3c4724,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,3.81,3.91,158.1,98.0,103.0,100.0,0.72,10.17,3.41,7.56,1.42,0.79,0.261,0.377,0.208,0.309,0.378,82.0,93.0,89.0,101.0,104.0,109.0,112.0,99.0,102.0,99.0,100.0,106.0,0.537,0.225,0.061,0.177,-0.11,0.03,-0.43,1.16,94.3,87.6,81.4,77.7,0.245,0.441,0.246,0.2,0.369,0.41,0.204,0.272,0.385,0.226,0.419,0.361,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-09-08,745940,Strikeout,strikeout,True,669911,642547,Michael Toglia,Freddy Peralta,0,bd567bf5-bd18-4a48-81cc-918c408ba4f3,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,3.81,3.91,158.1,98.0,103.0,100.0,0.72,10.17,3.41,7.56,1.42,0.79,0.261,0.377,0.208,0.309,0.378,82.0,93.0,89.0,101.0,104.0,109.0,112.0,99.0,102.0,99.0,100.0,106.0,0.537,0.225,0.061,0.177,-0.11,0.03,-0.43,1.16,94.3,87.6,81.4,77.7,0.245,0.441,0.246,0.2,0.369,0.41,0.204,0.272,0.385,0.226,0.419,0.361,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-09-08,745940,Strikeout,strikeout,True,661388,607536,William Contreras,Kyle Freeland,0,5e030e01-237f-4a17-9ae6-43ee5cfaa9c7,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,4.97,4.49,96.0,103.0,82.0,98.0,0.836,7.13,2.25,10.31,1.31,1.09,0.215,0.436,0.157,0.33,0.432,60.0,99.0,87.0,,,,70.0,102.0,93.0,64.0,104.0,100.0,0.21,0.222,,0.12,-0.19,-1.23,,-0.89,91.7,86.2,87.0,,0.272,0.395,0.071,0.324,0.608,0.17,0.333,0.5,0.155,0.183,0.22,0.464,85.0,106.0,99.0,127.0,102.0,107.0,0.261,0.187,-1.74,0.69,91.5,83.7,0.33,0.58,0.064,,,,,,,,,,,,
24,2024-09-08,745940,Pop Out,field_out,True,642715,607536,Willy Adames,Kyle Freeland,0,450be403-cf12-47de-a225-a72bc87bb8d5,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,4.97,4.49,96.0,103.0,82.0,98.0,0.836,7.13,2.25,10.31,1.31,1.09,0.215,0.436,0.157,0.33,0.432,60.0,99.0,87.0,,,,70.0,102.0,93.0,64.0,104.0,100.0,0.21,0.222,,0.12,-0.19,-1.23,,-0.89,91.7,86.2,87.0,,0.272,0.395,0.071,0.324,0.608,0.17,0.333,0.5,0.155,0.183,0.22,0.464,85.0,106.0,99.0,127.0,102.0,107.0,0.261,0.187,-1.74,0.69,91.5,83.7,0.33,0.58,0.064,,,,,,,,,,,,
25,2024-09-08,745940,Flyout,field_out,True,596142,607536,Gary Sánchez,Kyle Freeland,0,c8358a9e-e18c-4a55-8ba5-3debe76bee28,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,4.97,4.49,96.0,103.0,82.0,98.0,0.836,7.13,2.25,10.31,1.31,1.09,0.215,0.436,0.157,0.33,0.432,60.0,99.0,87.0,,,,70.0,102.0,93.0,64.0,104.0,100.0,0.21,0.222,,0.12,-0.19,-1.23,,-0.89,91.7,86.2,87.0,,0.272,0.395,0.071,0.324,0.608,0.17,0.333,0.5,0.155,0.183,0.22,0.464,85.0,106.0,99.0,127.0,102.0,107.0,0.261,0.187,-1.74,0.69,91.5,83.7,0.33,0.58,0.064,,,,,,,,,,,,
26,2024-09-08,745940,Double,double,False,663898,642547,Brendan Rodgers,Freddy Peralta,0,7a3dbbf4-92c3-4ef5-9032-252d7a3d67b9,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,3.81,3.91,158.1,98.0,103.0,100.0,0.72,10.17,3.41,7.56,1.42,0.79,0.261,0.377,0.208,0.309,0.378,82.0,93.0,89.0,101.0,104.0,109.0,112.0,99.0,102.0,99.0,100.0,106.0,0.537,0.225,0.061,0.177,-0.11,0.03,-0.43,1.16,94.3,87.6,81.4,77.7,0.245,0.441,0.246,0.2,0.369,0.41,0.204,0.272,0.385,0.226,0.419,0.361,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-09-08,745940,Groundout,field_out,True,656541,642547,Sam Hilliard,Freddy Peralta,1,d22eb28b-69a0-4fa5-94fd-08cf8ea71b26,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,3.81,3.91,158.1,98.0,103.0,100.0,0.72,10.17,3.41,7.56,1.42,0.79,0.261,0.377,0.208,0.309,0.378,82.0,93.0,89.0,101.0,104.0,109.0,112.0,99.0,102.0,99.0,100.0,106.0,0.537,0.225,0.061,0.177,-0.11,0.03,-0.43,1.16,94.3,87.6,81.4,77.7,0.245,0.441,0.246,0.2,0.369,0.41,0.204,0.272,0.385,0.226,0.419,0.361,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-09-08,745940,Strikeout,strikeout,True,595909,642547,Jake Cave,Freddy Peralta,0,3bd51f5b-bd05-4e1f-a697-d36d1b9ca12d,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,3.81,3.91,158.1,98.0,103.0,100.0,0.72,10.17,3.41,7.56,1.42,0.79,0.261,0.377,0.208,0.309,0.378,82.0,93.0,89.0,101.0,104.0,109.0,112.0,99.0,102.0,99.0,100.0,106.0,0.537,0.225,0.061,0.177,-0.11,0.03,-0.43,1.16,94.3,87.6,81.4,77.7,0.245,0.441,0.246,0.2,0.369,0.41,0.204,0.272,0.385,0.226,0.419,0.361,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-09-08,745940,Walk,walk,False,696100,642547,Hunter Goodman,Freddy Peralta,0,4aca93bb-fbdc-4eb8-acfd-c627a9744438,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,3.81,3.91,158.1,98.0,103.0,100.0,0.72,10.17,3.41,7.56,1.42,0.79,0.261,0.377,0.208,0.309,0.378,82.0,93.0,89.0,101.0,104.0,109.0,112.0,99.0,102.0,99.0,100.0,106.0,0.537,0.225,0.061,0.177,-0.11,0.03,-0.43,1.16,94.3,87.6,81.4,77.7,0.245,0.441,0.246,0.2,0.369,0.41,0.204,0.272,0.385,0.226,0.419,0.361,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-09-08,745940,Walk,walk,False,687597,642547,Jordan Beck,Freddy Peralta,1,7a5e09ec-7dc2-4d3e-a67b-e7f7e404edf5,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,3.81,3.91,158.1,98.0,103.0,100.0,0.72,10.17,3.41,7.56,1.42,0.79,0.261,0.377,0.208,0.309,0.378,82.0,93.0,89.0,101.0,104.0,109.0,112.0,99.0,102.0,99.0,100.0,106.0,0.537,0.225,0.061,0.177,-0.11,0.03,-0.43,1.16,94.3,87.6,81.4,77.7,0.245,0.441,0.246,0.2,0.369,0.41,0.204,0.272,0.385,0.226,0.419,0.361,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-09-08,745940,Lineout,field_out,True,453568,642547,Charlie Blackmon,Freddy Peralta,0,bdaa338a-8012-42df-8ddb-d06080d51a03,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,3.81,3.91,158.1,98.0,103.0,100.0,0.72,10.17,3.41,7.56,1.42,0.79,0.261,0.377,0.208,0.309,0.378,82.0,93.0,89.0,101.0,104.0,109.0,112.0,99.0,102.0,99.0,100.0,106.0,0.537,0.225,0.061,0.177,-0.11,0.03,-0.43,1.16,94.3,87.6,81.4,77.7,0.245,0.441,0.246,0.2,0.369,0.41,0.204,0.272,0.385,0.226,0.419,0.361,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-09-08,745940,Strikeout,strikeout,True,656555,607536,Rhys Hoskins,Kyle Freeland,0,e3f0363b-8e34-47b0-a269-e26c0636062d,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,4.97,4.49,96.0,103.0,82.0,98.0,0.836,7.13,2.25,10.31,1.31,1.09,0.215,0.436,0.157,0.33,0.432,60.0,99.0,87.0,,,,70.0,102.0,93.0,64.0,104.0,100.0,0.21,0.222,,0.12,-0.19,-1.23,,-0.89,91.7,86.2,87.0,,0.272,0.395,0.071,0.324,0.608,0.17,0.333,0.5,0.155,0.183,0.22,0.464,85.0,106.0,99.0,127.0,102.0,107.0,0.261,0.187,-1.74,0.69,91.5,83.7,0.33,0.58,0.064,,,,,,,,,,,,
33,2024-09-08,745940,Flyout,field_out,True,663368,607536,Blake Perkins,Kyle Freeland,0,d2a56d24-0876-4785-9e15-84d4fbd6059a,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,4.97,4.49,96.0,103.0,82.0,98.0,0.836,7.13,2.25,10.31,1.31,1.09,0.215,0.436,0.157,0.33,0.432,60.0,99.0,87.0,,,,70.0,102.0,93.0,64.0,104.0,100.0,0.21,0.222,,0.12,-0.19,-1.23,,-0.89,91.7,86.2,87.0,,0.272,0.395,0.071,0.324,0.608,0.17,0.333,0.5,0.155,0.183,0.22,0.464,85.0,106.0,99.0,127.0,102.0,107.0,0.261,0.187,-1.74,0.69,91.5,83.7,0.33,0.58,0.064,,,,,,,,,,,,
34,2024-09-08,745940,Flyout,field_out,True,687401,607536,Joey Ortiz,Kyle Freeland,0,c7401ee6-5842-4bb8-934f-477d8c5d9a1c,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,4.97,4.49,96.0,103.0,82.0,98.0,0.836,7.13,2.25,10.31,1.31,1.09,0.215,0.436,0.157,0.33,0.432,60.0,99.0,87.0,,,,70.0,102.0,93.0,64.0,104.0,100.0,0.21,0.222,,0.12,-0.19,-1.23,,-0.89,91.7,86.2,87.0,,0.272,0.395,0.071,0.324,0.608,0.17,0.333,0.5,0.155,0.183,0.22,0.464,85.0,106.0,99.0,127.0,102.0,107.0,0.261,0.187,-1.74,0.69,91.5,83.7,0.33,0.58,0.064,,,,,,,,,,,,
