,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,SI_ba,SI_slg,SI_whiff,FF_ba,FF_slg,FF_whiff,ST_ba,ST_slg,ST_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FC%,FS%,KC%,wFC/C,wFS/C,wKC/C,vFC,vFS,vKC,FS_ba,FS_slg,FS_whiff,FC_ba,FC_slg,FC_whiff,Stf+ KC,Loc+ KC,Pit+ KC
0,2024-08-12,746603,Lineout,field_out,True,664023,594902,Ian Happ,Ben Lively,0,7f718e0f-1f7b-4b15-90ef-81fc83f7d13d,594902.0,benlively,Lively,Right,Ben Lively,CLE,3.62,3.89,126.2,102.0,68.0,93.0,0.829,7.25,2.91,7.82,1.49,0.95,0.228,0.403,0.132,0.298,0.426,82.0,109.0,97.0,47.0,106.0,93.0,56.0,94.0,83.0,58.0,109.0,96.0,106.0,104.0,102.0,0.281,0.325,0.221,0.082,0.091,0.32,0.31,-0.27,0.37,-0.15,89.8,83.8,90.4,79.1,76.7,0.231,0.423,0.139,0.231,0.452,0.151,0.247,0.449,0.244,0.254,0.356,0.181,0.196,0.353,0.207,0.214,0.571,0.413,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-08-12,746603,Strikeout,strikeout,True,683737,594902,Michael Busch,Ben Lively,0,ac1d527e-2f9b-42da-a08a-6ea53ee05332,594902.0,benlively,Lively,Right,Ben Lively,CLE,3.62,3.89,126.2,102.0,68.0,93.0,0.829,7.25,2.91,7.82,1.49,0.95,0.228,0.403,0.132,0.298,0.426,82.0,109.0,97.0,47.0,106.0,93.0,56.0,94.0,83.0,58.0,109.0,96.0,106.0,104.0,102.0,0.281,0.325,0.221,0.082,0.091,0.32,0.31,-0.27,0.37,-0.15,89.8,83.8,90.4,79.1,76.7,0.231,0.423,0.139,0.231,0.452,0.151,0.247,0.449,0.244,0.254,0.356,0.181,0.196,0.353,0.207,0.214,0.571,0.413,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-08-12,746603,Lineout,field_out,True,673548,594902,Seiya Suzuki,Ben Lively,0,96d73ae3-0fa2-44bb-9c71-c06a5d028b50,594902.0,benlively,Lively,Right,Ben Lively,CLE,3.62,3.89,126.2,102.0,68.0,93.0,0.829,7.25,2.91,7.82,1.49,0.95,0.228,0.403,0.132,0.298,0.426,82.0,109.0,97.0,47.0,106.0,93.0,56.0,94.0,83.0,58.0,109.0,96.0,106.0,104.0,102.0,0.281,0.325,0.221,0.082,0.091,0.32,0.31,-0.27,0.37,-0.15,89.8,83.8,90.4,79.1,76.7,0.231,0.423,0.139,0.231,0.452,0.151,0.247,0.449,0.244,0.254,0.356,0.181,0.196,0.353,0.207,0.214,0.571,0.413,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-08-12,746603,Pop Out,field_out,True,680757,684007,Steven Kwan,Shota Imanaga,0,b46f8cce-c8ee-4d4e-8e8d-66b20e08b669,684007.0,shotaimanaga,Imanaga,Left,Shota Imanaga,CHC,3.08,3.55,140.1,105.0,90.0,103.0,0.746,8.98,1.41,8.14,1.41,0.75,0.218,0.437,0.169,0.293,0.439,88.0,99.0,100.0,71.0,95.0,95.0,95.0,105.0,105.0,74.0,108.0,92.0,106.0,107.0,106.0,0.01,0.535,0.072,0.038,0.032,0.52,2.36,-0.49,-0.73,0.13,91.7,81.7,88.5,81.8,72.7,,,,0.23,0.452,0.177,0.278,0.306,0.36,0.19,0.238,0.257,0.444,0.556,0.0,,,,51.0,107.0,96.0,80.0,106.0,100.0,0.006,0.307,0.0,-6.3,0.93,-76.62,89.8,83.0,53.9,0.228,0.317,0.42,0.333,1.333,0.143,,,
4,2024-08-12,746603,Strikeout,strikeout,True,657041,684007,Lane Thomas,Shota Imanaga,0,39707f26-8597-446e-904a-2849f8fdc3cf,684007.0,shotaimanaga,Imanaga,Left,Shota Imanaga,CHC,3.08,3.55,140.1,105.0,90.0,103.0,0.746,8.98,1.41,8.14,1.41,0.75,0.218,0.437,0.169,0.293,0.439,88.0,99.0,100.0,71.0,95.0,95.0,95.0,105.0,105.0,74.0,108.0,92.0,106.0,107.0,106.0,0.01,0.535,0.072,0.038,0.032,0.52,2.36,-0.49,-0.73,0.13,91.7,81.7,88.5,81.8,72.7,,,,0.23,0.452,0.177,0.278,0.306,0.36,0.19,0.238,0.257,0.444,0.556,0.0,,,,51.0,107.0,96.0,80.0,106.0,100.0,0.006,0.307,0.0,-6.3,0.93,-76.62,89.8,83.0,53.9,0.228,0.317,0.42,0.333,1.333,0.143,,,
5,2024-08-12,746603,Groundout,field_out,True,608070,684007,José Ramírez,Shota Imanaga,0,ac5aaf55-9f79-4662-a1e3-8a35cbc0abbd,684007.0,shotaimanaga,Imanaga,Left,Shota Imanaga,CHC,3.08,3.55,140.1,105.0,90.0,103.0,0.746,8.98,1.41,8.14,1.41,0.75,0.218,0.437,0.169,0.293,0.439,88.0,99.0,100.0,71.0,95.0,95.0,95.0,105.0,105.0,74.0,108.0,92.0,106.0,107.0,106.0,0.01,0.535,0.072,0.038,0.032,0.52,2.36,-0.49,-0.73,0.13,91.7,81.7,88.5,81.8,72.7,,,,0.23,0.452,0.177,0.278,0.306,0.36,0.19,0.238,0.257,0.444,0.556,0.0,,,,51.0,107.0,96.0,80.0,106.0,100.0,0.006,0.307,0.0,-6.3,0.93,-76.62,89.8,83.0,53.9,0.228,0.317,0.42,0.333,1.333,0.143,,,
6,2024-08-12,746603,Groundout,field_out,True,641355,594902,Cody Bellinger,Ben Lively,0,b4ff0bd8-cb18-441f-8807-c9aa33dd15ac,594902.0,benlively,Lively,Right,Ben Lively,CLE,3.62,3.89,126.2,102.0,68.0,93.0,0.829,7.25,2.91,7.82,1.49,0.95,0.228,0.403,0.132,0.298,0.426,82.0,109.0,97.0,47.0,106.0,93.0,56.0,94.0,83.0,58.0,109.0,96.0,106.0,104.0,102.0,0.281,0.325,0.221,0.082,0.091,0.32,0.31,-0.27,0.37,-0.15,89.8,83.8,90.4,79.1,76.7,0.231,0.423,0.139,0.231,0.452,0.151,0.247,0.449,0.244,0.254,0.356,0.181,0.196,0.353,0.207,0.214,0.571,0.413,,,,,,,,,,,,,,,,,,,,,,,,
7,2024-08-12,746603,Walk,walk,False,670623,594902,Isaac Paredes,Ben Lively,0,641b61c2-4de2-4684-b78d-c5982fd00b4c,594902.0,benlively,Lively,Right,Ben Lively,CLE,3.62,3.89,126.2,102.0,68.0,93.0,0.829,7.25,2.91,7.82,1.49,0.95,0.228,0.403,0.132,0.298,0.426,82.0,109.0,97.0,47.0,106.0,93.0,56.0,94.0,83.0,58.0,109.0,96.0,106.0,104.0,102.0,0.281,0.325,0.221,0.082,0.091,0.32,0.31,-0.27,0.37,-0.15,89.8,83.8,90.4,79.1,76.7,0.231,0.423,0.139,0.231,0.452,0.151,0.247,0.449,0.244,0.254,0.356,0.181,0.196,0.353,0.207,0.214,0.571,0.413,,,,,,,,,,,,,,,,,,,,,,,,
8,2024-08-12,746603,Walk,walk,False,663538,594902,Nico Hoerner,Ben Lively,1,d707621a-e4b3-4d82-b1f2-b35e1c0ee074,594902.0,benlively,Lively,Right,Ben Lively,CLE,3.62,3.89,126.2,102.0,68.0,93.0,0.829,7.25,2.91,7.82,1.49,0.95,0.228,0.403,0.132,0.298,0.426,82.0,109.0,97.0,47.0,106.0,93.0,56.0,94.0,83.0,58.0,109.0,96.0,106.0,104.0,102.0,0.281,0.325,0.221,0.082,0.091,0.32,0.31,-0.27,0.37,-0.15,89.8,83.8,90.4,79.1,76.7,0.231,0.423,0.139,0.231,0.452,0.151,0.247,0.449,0.244,0.254,0.356,0.181,0.196,0.353,0.207,0.214,0.571,0.413,,,,,,,,,,,,,,,,,,,,,,,,
9,2024-08-12,746603,Flyout,field_out,True,621020,594902,Dansby Swanson,Ben Lively,0,fd2e4859-c5a3-4a52-92d9-3e68ee1534d0,594902.0,benlively,Lively,Right,Ben Lively,CLE,3.62,3.89,126.2,102.0,68.0,93.0,0.829,7.25,2.91,7.82,1.49,0.95,0.228,0.403,0.132,0.298,0.426,82.0,109.0,97.0,47.0,106.0,93.0,56.0,94.0,83.0,58.0,109.0,96.0,106.0,104.0,102.0,0.281,0.325,0.221,0.082,0.091,0.32,0.31,-0.27,0.37,-0.15,89.8,83.8,90.4,79.1,76.7,0.231,0.423,0.139,0.231,0.452,0.151,0.247,0.449,0.244,0.254,0.356,0.181,0.196,0.353,0.207,0.214,0.571,0.413,,,,,,,,,,,,,,,,,,,,,,,,
