,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,wFA/C,wFC/C,wSI/C,wSL/C,vFA,vFC,vSI,vSL,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,CU%,CH%,wCU/C,wCH/C,vCH,vCU,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,ST_ba,ST_slg,ST_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS
16,2024-09-01,744970,Groundout,field_out,True,680474,570632,Max Schuemann,José Ureña,0,7c7e78fa-5a67-420d-9376-dfa6e8a587a8,570632.0,joseurena,Ureña,Right,José Ureña,TEX,3.69,4.28,107.1,98.0,83.0,95.0,0.799,5.7,3.19,8.64,1.09,1.6,0.238,0.414,0.148,0.296,0.398,89.0,98.0,93.0,92.0,99.0,97.0,77.0,99.0,98.0,,,,0.408,0.063,,0.342,-1.71,,0.78,-0.26,96.4,,96.0,87.0,0.246,0.369,0.326,0.27,0.373,0.121,,,,76.0,95.0,88.0,,,,,0.187,,-0.55,88.7,,,,,0.2,0.471,0.321,0.333,0.667,0.17,,,,,,,,,,,,,,,
17,2024-09-01,744970,Groundout,field_out,True,805779,570632,Jacob Wilson,José Ureña,0,488cd3cc-cf94-4037-b803-b920e0fec730,570632.0,joseurena,Ureña,Right,José Ureña,TEX,3.69,4.28,107.1,98.0,83.0,95.0,0.799,5.7,3.19,8.64,1.09,1.6,0.238,0.414,0.148,0.296,0.398,89.0,98.0,93.0,92.0,99.0,97.0,77.0,99.0,98.0,,,,0.408,0.063,,0.342,-1.71,,0.78,-0.26,96.4,,96.0,87.0,0.246,0.369,0.326,0.27,0.373,0.121,,,,76.0,95.0,88.0,,,,,0.187,,-0.55,88.7,,,,,0.2,0.471,0.321,0.333,0.667,0.17,,,,,,,,,,,,,,,
18,2024-09-01,744970,Double,double,False,671732,570632,Lawrence Butler,José Ureña,0,14ee9737-fb97-42a7-9091-5466aada6a31,570632.0,joseurena,Ureña,Right,José Ureña,TEX,3.69,4.28,107.1,98.0,83.0,95.0,0.799,5.7,3.19,8.64,1.09,1.6,0.238,0.414,0.148,0.296,0.398,89.0,98.0,93.0,92.0,99.0,97.0,77.0,99.0,98.0,,,,0.408,0.063,,0.342,-1.71,,0.78,-0.26,96.4,,96.0,87.0,0.246,0.369,0.326,0.27,0.373,0.121,,,,76.0,95.0,88.0,,,,,0.187,,-0.55,88.7,,,,,0.2,0.471,0.321,0.333,0.667,0.17,,,,,,,,,,,,,,,
19,2024-09-01,744970,Single,single,False,667670,570632,Brent Rooker,José Ureña,1,cbee6c53-5b77-41bb-be19-0ebce1a76672,570632.0,joseurena,Ureña,Right,José Ureña,TEX,3.69,4.28,107.1,98.0,83.0,95.0,0.799,5.7,3.19,8.64,1.09,1.6,0.238,0.414,0.148,0.296,0.398,89.0,98.0,93.0,92.0,99.0,97.0,77.0,99.0,98.0,,,,0.408,0.063,,0.342,-1.71,,0.78,-0.26,96.4,,96.0,87.0,0.246,0.369,0.326,0.27,0.373,0.121,,,,76.0,95.0,88.0,,,,,0.187,,-0.55,88.7,,,,,0.2,0.471,0.321,0.333,0.667,0.17,,,,,,,,,,,,,,,
20,2024-09-01,744970,Forceout,force_out,True,669127,570632,Shea Langeliers,José Ureña,1,6090b5fe-75e5-4879-b0c0-f67f21c6bc74,570632.0,joseurena,Ureña,Right,José Ureña,TEX,3.69,4.28,107.1,98.0,83.0,95.0,0.799,5.7,3.19,8.64,1.09,1.6,0.238,0.414,0.148,0.296,0.398,89.0,98.0,93.0,92.0,99.0,97.0,77.0,99.0,98.0,,,,0.408,0.063,,0.342,-1.71,,0.78,-0.26,96.4,,96.0,87.0,0.246,0.369,0.326,0.27,0.373,0.121,,,,76.0,95.0,88.0,,,,,0.187,,-0.55,88.7,,,,,0.2,0.471,0.321,0.333,0.667,0.17,,,,,,,,,,,,,,,
21,2024-09-01,744970,Walk,walk,False,679822,687765,Justin Foscue,Mitch Spence,0,eac5ecb8-a184-425f-ad8c-03e2efe02781,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.42,3.88,130.1,102.0,101.0,101.0,0.789,7.66,2.83,9.46,1.1,1.41,0.175,0.446,0.137,0.307,0.403,,,,41.0,97.0,85.0,122.0,104.0,109.0,100.0,98.0,95.0,0.141,,0.391,0.337,,-0.5,-0.46,-0.04,,90.8,92.0,84.3,0.272,0.489,0.266,0.292,0.338,0.154,0.281,0.478,0.183,67.0,84.0,80.0,114.0,118.0,116.0,0.116,0.014,0.21,-8.94,88.5,80.2,0.177,0.266,0.336,0.625,0.875,0.0,,,,,,,,,,,,,,,,,,
22,2024-09-01,744970,Strikeout,strikeout,True,665750,687765,Leody Taveras,Mitch Spence,0,2f3fa790-b691-40a4-9be0-f51d0d079a77,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.42,3.88,130.1,102.0,101.0,101.0,0.789,7.66,2.83,9.46,1.1,1.41,0.175,0.446,0.137,0.307,0.403,,,,41.0,97.0,85.0,122.0,104.0,109.0,100.0,98.0,95.0,0.141,,0.391,0.337,,-0.5,-0.46,-0.04,,90.8,92.0,84.3,0.272,0.489,0.266,0.292,0.338,0.154,0.281,0.478,0.183,67.0,84.0,80.0,114.0,118.0,116.0,0.116,0.014,0.21,-8.94,88.5,80.2,0.177,0.266,0.336,0.625,0.875,0.0,,,,,,,,,,,,,,,,,,
23,2024-09-01,744970,Walk,walk,False,543760,687765,Marcus Semien,Mitch Spence,1,521a36c0-461c-4a58-ae0a-2d5442b93d31,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.42,3.88,130.1,102.0,101.0,101.0,0.789,7.66,2.83,9.46,1.1,1.41,0.175,0.446,0.137,0.307,0.403,,,,41.0,97.0,85.0,122.0,104.0,109.0,100.0,98.0,95.0,0.141,,0.391,0.337,,-0.5,-0.46,-0.04,,90.8,92.0,84.3,0.272,0.489,0.266,0.292,0.338,0.154,0.281,0.478,0.183,67.0,84.0,80.0,114.0,118.0,116.0,0.116,0.014,0.21,-8.94,88.5,80.2,0.177,0.266,0.336,0.625,0.875,0.0,,,,,,,,,,,,,,,,,,
24,2024-09-01,744970,Forceout,force_out,True,608369,687765,Corey Seager,Mitch Spence,1,95970e4b-943b-4d6e-b578-aa8ae00410fc,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.42,3.88,130.1,102.0,101.0,101.0,0.789,7.66,2.83,9.46,1.1,1.41,0.175,0.446,0.137,0.307,0.403,,,,41.0,97.0,85.0,122.0,104.0,109.0,100.0,98.0,95.0,0.141,,0.391,0.337,,-0.5,-0.46,-0.04,,90.8,92.0,84.3,0.272,0.489,0.266,0.292,0.338,0.154,0.281,0.478,0.183,67.0,84.0,80.0,114.0,118.0,116.0,0.116,0.014,0.21,-8.94,88.5,80.2,0.177,0.266,0.336,0.625,0.875,0.0,,,,,,,,,,,,,,,,,,
25,2024-09-01,744970,Single,single,False,669701,687765,Josh Smith,Mitch Spence,1,6d5ff611-a483-4628-9d8a-e95e00f63894,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.42,3.88,130.1,102.0,101.0,101.0,0.789,7.66,2.83,9.46,1.1,1.41,0.175,0.446,0.137,0.307,0.403,,,,41.0,97.0,85.0,122.0,104.0,109.0,100.0,98.0,95.0,0.141,,0.391,0.337,,-0.5,-0.46,-0.04,,90.8,92.0,84.3,0.272,0.489,0.266,0.292,0.338,0.154,0.281,0.478,0.183,67.0,84.0,80.0,114.0,118.0,116.0,0.116,0.014,0.21,-8.94,88.5,80.2,0.177,0.266,0.336,0.625,0.875,0.0,,,,,,,,,,,,,,,,,,
26,2024-09-01,744970,Strikeout,strikeout,True,666969,687765,Adolis García,Mitch Spence,0,1a64eb82-563c-49ac-8854-5bf916bc9d70,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.42,3.88,130.1,102.0,101.0,101.0,0.789,7.66,2.83,9.46,1.1,1.41,0.175,0.446,0.137,0.307,0.403,,,,41.0,97.0,85.0,122.0,104.0,109.0,100.0,98.0,95.0,0.141,,0.391,0.337,,-0.5,-0.46,-0.04,,90.8,92.0,84.3,0.272,0.489,0.266,0.292,0.338,0.154,0.281,0.478,0.183,67.0,84.0,80.0,114.0,118.0,116.0,0.116,0.014,0.21,-8.94,88.5,80.2,0.177,0.266,0.336,0.625,0.875,0.0,,,,,,,,,,,,,,,,,,
27,2024-09-01,744970,Flyout,field_out,True,663527,570632,Tyler Nevin,José Ureña,0,c89f71fe-f264-4fb5-a435-d32a87b4d422,570632.0,joseurena,Ureña,Right,José Ureña,TEX,3.69,4.28,107.1,98.0,83.0,95.0,0.799,5.7,3.19,8.64,1.09,1.6,0.238,0.414,0.148,0.296,0.398,89.0,98.0,93.0,92.0,99.0,97.0,77.0,99.0,98.0,,,,0.408,0.063,,0.342,-1.71,,0.78,-0.26,96.4,,96.0,87.0,0.246,0.369,0.326,0.27,0.373,0.121,,,,76.0,95.0,88.0,,,,,0.187,,-0.55,88.7,,,,,0.2,0.471,0.321,0.333,0.667,0.17,,,,,,,,,,,,,,,
28,2024-09-01,744970,Single,single,False,663662,570632,Daz Cameron,José Ureña,0,98134b7f-75e8-48e8-8c00-51b9fe2d0d82,570632.0,joseurena,Ureña,Right,José Ureña,TEX,3.69,4.28,107.1,98.0,83.0,95.0,0.799,5.7,3.19,8.64,1.09,1.6,0.238,0.414,0.148,0.296,0.398,89.0,98.0,93.0,92.0,99.0,97.0,77.0,99.0,98.0,,,,0.408,0.063,,0.342,-1.71,,0.78,-0.26,96.4,,96.0,87.0,0.246,0.369,0.326,0.27,0.373,0.121,,,,76.0,95.0,88.0,,,,,0.187,,-0.55,88.7,,,,,0.2,0.471,0.321,0.333,0.667,0.17,,,,,,,,,,,,,,,
29,2024-09-01,744970,Single,single,False,664913,570632,Seth Brown,José Ureña,1,19245d6a-01c5-4831-91fb-c966a9d1cb05,570632.0,joseurena,Ureña,Right,José Ureña,TEX,3.69,4.28,107.1,98.0,83.0,95.0,0.799,5.7,3.19,8.64,1.09,1.6,0.238,0.414,0.148,0.296,0.398,89.0,98.0,93.0,92.0,99.0,97.0,77.0,99.0,98.0,,,,0.408,0.063,,0.342,-1.71,,0.78,-0.26,96.4,,96.0,87.0,0.246,0.369,0.326,0.27,0.373,0.121,,,,76.0,95.0,88.0,,,,,0.187,,-0.55,88.7,,,,,0.2,0.471,0.321,0.333,0.667,0.17,,,,,,,,,,,,,,,
30,2024-09-01,744970,Strikeout,strikeout,True,680869,570632,Zack Gelof,José Ureña,0,4610cc9e-9112-4236-b64e-3c7ff1d0b9dd,570632.0,joseurena,Ureña,Right,José Ureña,TEX,3.69,4.28,107.1,98.0,83.0,95.0,0.799,5.7,3.19,8.64,1.09,1.6,0.238,0.414,0.148,0.296,0.398,89.0,98.0,93.0,92.0,99.0,97.0,77.0,99.0,98.0,,,,0.408,0.063,,0.342,-1.71,,0.78,-0.26,96.4,,96.0,87.0,0.246,0.369,0.326,0.27,0.373,0.121,,,,76.0,95.0,88.0,,,,,0.187,,-0.55,88.7,,,,,0.2,0.471,0.321,0.333,0.667,0.17,,,,,,,,,,,,,,,
31,2024-09-01,744970,Pop Out,field_out,True,680474,570632,Max Schuemann,José Ureña,0,199f9115-bd59-4487-a584-e8aab533b2ab,570632.0,joseurena,Ureña,Right,José Ureña,TEX,3.69,4.28,107.1,98.0,83.0,95.0,0.799,5.7,3.19,8.64,1.09,1.6,0.238,0.414,0.148,0.296,0.398,89.0,98.0,93.0,92.0,99.0,97.0,77.0,99.0,98.0,,,,0.408,0.063,,0.342,-1.71,,0.78,-0.26,96.4,,96.0,87.0,0.246,0.369,0.326,0.27,0.373,0.121,,,,76.0,95.0,88.0,,,,,0.187,,-0.55,88.7,,,,,0.2,0.471,0.321,0.333,0.667,0.17,,,,,,,,,,,,,,,
32,2024-09-01,744970,Walk,walk,False,694671,687765,Wyatt Langford,Mitch Spence,0,6478533d-c2fa-4f7c-afac-684ef47ae53e,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.42,3.88,130.1,102.0,101.0,101.0,0.789,7.66,2.83,9.46,1.1,1.41,0.175,0.446,0.137,0.307,0.403,,,,41.0,97.0,85.0,122.0,104.0,109.0,100.0,98.0,95.0,0.141,,0.391,0.337,,-0.5,-0.46,-0.04,,90.8,92.0,84.3,0.272,0.489,0.266,0.292,0.338,0.154,0.281,0.478,0.183,67.0,84.0,80.0,114.0,118.0,116.0,0.116,0.014,0.21,-8.94,88.5,80.2,0.177,0.266,0.336,0.625,0.875,0.0,,,,,,,,,,,,,,,,,,
33,2024-09-01,744970,Single,single,False,673962,687765,Josh Jung,Mitch Spence,1,4e39723c-6094-439a-ac5b-d23edd32e79d,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.42,3.88,130.1,102.0,101.0,101.0,0.789,7.66,2.83,9.46,1.1,1.41,0.175,0.446,0.137,0.307,0.403,,,,41.0,97.0,85.0,122.0,104.0,109.0,100.0,98.0,95.0,0.141,,0.391,0.337,,-0.5,-0.46,-0.04,,90.8,92.0,84.3,0.272,0.489,0.266,0.292,0.338,0.154,0.281,0.478,0.183,67.0,84.0,80.0,114.0,118.0,116.0,0.116,0.014,0.21,-8.94,88.5,80.2,0.177,0.266,0.336,0.625,0.875,0.0,,,,,,,,,,,,,,,,,,
34,2024-09-01,744970,Grounded Into DP,grounded_into_double_play,True,608348,687765,Carson Kelly,Mitch Spence,1,670e78bd-9c58-431d-ac41-07e312f7098b,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.42,3.88,130.1,102.0,101.0,101.0,0.789,7.66,2.83,9.46,1.1,1.41,0.175,0.446,0.137,0.307,0.403,,,,41.0,97.0,85.0,122.0,104.0,109.0,100.0,98.0,95.0,0.141,,0.391,0.337,,-0.5,-0.46,-0.04,,90.8,92.0,84.3,0.272,0.489,0.266,0.292,0.338,0.154,0.281,0.478,0.183,67.0,84.0,80.0,114.0,118.0,116.0,0.116,0.014,0.21,-8.94,88.5,80.2,0.177,0.266,0.336,0.625,0.875,0.0,,,,,,,,,,,,,,,,,,
