,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,ST_ba,ST_slg,ST_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
10,2024-09-20,746256,Groundout,field_out,True,669477,608379,Casey Schmitt,Michael Wacha,0,cc3488ec-b1fb-4996-b8d7-2f7275379bcf,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.28,4.03,161.2,102.0,91.0,100.0,0.781,7.96,2.45,8.29,0.89,0.93,0.253,0.436,0.209,0.272,0.43,111.0,110.0,113.0,74.0,89.0,92.0,84.0,102.0,99.0,77.0,103.0,90.0,98.0,89.0,90.0,78.0,100.0,92.0,0.15,0.237,0.115,0.094,0.083,0.321,0.16,-0.91,0.37,-2.52,-1.61,2.58,93.6,88.8,81.3,93.7,84.1,75.2,0.164,0.296,0.347,0.297,0.477,0.175,0.244,0.294,0.095,0.314,0.457,0.139,0.382,0.618,0.378,0.357,0.643,0.174,,,,,,,,,
11,2024-09-20,746256,Flyout,field_out,True,689172,608379,Brett Wisely,Michael Wacha,0,13ed29e5-ce6d-4e69-8814-e265a6e0f8f3,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.28,4.03,161.2,102.0,91.0,100.0,0.781,7.96,2.45,8.29,0.89,0.93,0.253,0.436,0.209,0.272,0.43,111.0,110.0,113.0,74.0,89.0,92.0,84.0,102.0,99.0,77.0,103.0,90.0,98.0,89.0,90.0,78.0,100.0,92.0,0.15,0.237,0.115,0.094,0.083,0.321,0.16,-0.91,0.37,-2.52,-1.61,2.58,93.6,88.8,81.3,93.7,84.1,75.2,0.164,0.296,0.347,0.297,0.477,0.175,0.244,0.294,0.095,0.314,0.457,0.139,0.382,0.618,0.378,0.357,0.643,0.174,,,,,,,,,
12,2024-09-20,746256,Groundout,field_out,True,682617,608379,Marco Luciano,Michael Wacha,0,75182cb4-f913-4b12-9cd8-5eb0130015ce,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.28,4.03,161.2,102.0,91.0,100.0,0.781,7.96,2.45,8.29,0.89,0.93,0.253,0.436,0.209,0.272,0.43,111.0,110.0,113.0,74.0,89.0,92.0,84.0,102.0,99.0,77.0,103.0,90.0,98.0,89.0,90.0,78.0,100.0,92.0,0.15,0.237,0.115,0.094,0.083,0.321,0.16,-0.91,0.37,-2.52,-1.61,2.58,93.6,88.8,81.3,93.7,84.1,75.2,0.164,0.296,0.347,0.297,0.477,0.175,0.244,0.294,0.095,0.314,0.457,0.139,0.382,0.618,0.378,0.357,0.643,0.174,,,,,,,,,
13,2024-09-20,746256,Single,single,False,493329,696131,Yuli Gurriel,Mason Black,0,c92f76f7-15e0-427c-b127-7aa336d4c10a,696131.0,masonblack,Black,Right,Mason Black,SFG,5.88,6.13,33.2,102.0,98.0,101.0,0.86,7.49,2.67,10.96,1.87,0.63,0.225,0.396,0.171,0.36,0.442,92.0,88.0,77.0,,,,87.0,103.0,98.0,100.0,102.0,99.0,106.0,100.0,104.0,,,,0.29,0.325,,0.359,,0.025,-2.57,,0.51,-1.11,,-13.47,92.4,,87.6,92.6,83.0,,0.667,0.833,0.0,0.325,0.55,0.248,0.263,0.474,0.074,,,,0.0,0.0,0.182,,,,0.333,0.619,0.153,,,,,,
14,2024-09-20,746256,Single,single,False,669004,696131,MJ Melendez,Mason Black,1,ec651458-bb86-4c7b-aae3-f9334789e7d2,696131.0,masonblack,Black,Right,Mason Black,SFG,5.88,6.13,33.2,102.0,98.0,101.0,0.86,7.49,2.67,10.96,1.87,0.63,0.225,0.396,0.171,0.36,0.442,92.0,88.0,77.0,,,,87.0,103.0,98.0,100.0,102.0,99.0,106.0,100.0,104.0,,,,0.29,0.325,,0.359,,0.025,-2.57,,0.51,-1.11,,-13.47,92.4,,87.6,92.6,83.0,,0.667,0.833,0.0,0.325,0.55,0.248,0.263,0.474,0.074,,,,0.0,0.0,0.182,,,,0.333,0.619,0.153,,,,,,
15,2024-09-20,746256,Sac Bunt,sac_bunt,True,624428,696131,Adam Frazier,Mason Black,1,2cce67c7-23af-447d-98b0-de5bfc0fb117,696131.0,masonblack,Black,Right,Mason Black,SFG,5.88,6.13,33.2,102.0,98.0,101.0,0.86,7.49,2.67,10.96,1.87,0.63,0.225,0.396,0.171,0.36,0.442,92.0,88.0,77.0,,,,87.0,103.0,98.0,100.0,102.0,99.0,106.0,100.0,104.0,,,,0.29,0.325,,0.359,,0.025,-2.57,,0.51,-1.11,,-13.47,92.4,,87.6,92.6,83.0,,0.667,0.833,0.0,0.325,0.55,0.248,0.263,0.474,0.074,,,,0.0,0.0,0.182,,,,0.333,0.619,0.153,,,,,,
16,2024-09-20,746256,Lineout,field_out,True,672580,696131,Maikel Garcia,Mason Black,0,d53b40cd-334c-4a01-bd5c-1da165afe66a,696131.0,masonblack,Black,Right,Mason Black,SFG,5.88,6.13,33.2,102.0,98.0,101.0,0.86,7.49,2.67,10.96,1.87,0.63,0.225,0.396,0.171,0.36,0.442,92.0,88.0,77.0,,,,87.0,103.0,98.0,100.0,102.0,99.0,106.0,100.0,104.0,,,,0.29,0.325,,0.359,,0.025,-2.57,,0.51,-1.11,,-13.47,92.4,,87.6,92.6,83.0,,0.667,0.833,0.0,0.325,0.55,0.248,0.263,0.474,0.074,,,,0.0,0.0,0.182,,,,0.333,0.619,0.153,,,,,,
17,2024-09-20,746256,Lineout,field_out,True,664728,696131,Kyle Isbel,Mason Black,0,b712d582-cf6b-43eb-8bc2-ad2e564c9b49,696131.0,masonblack,Black,Right,Mason Black,SFG,5.88,6.13,33.2,102.0,98.0,101.0,0.86,7.49,2.67,10.96,1.87,0.63,0.225,0.396,0.171,0.36,0.442,92.0,88.0,77.0,,,,87.0,103.0,98.0,100.0,102.0,99.0,106.0,100.0,104.0,,,,0.29,0.325,,0.359,,0.025,-2.57,,0.51,-1.11,,-13.47,92.4,,87.6,92.6,83.0,,0.667,0.833,0.0,0.325,0.55,0.248,0.263,0.474,0.074,,,,0.0,0.0,0.182,,,,0.333,0.619,0.153,,,,,,
18,2024-09-20,746256,Strikeout,strikeout,True,573262,608379,Mike Yastrzemski,Michael Wacha,0,51a5d4bb-2cc6-4b08-9382-bccd9b0748d6,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.28,4.03,161.2,102.0,91.0,100.0,0.781,7.96,2.45,8.29,0.89,0.93,0.253,0.436,0.209,0.272,0.43,111.0,110.0,113.0,74.0,89.0,92.0,84.0,102.0,99.0,77.0,103.0,90.0,98.0,89.0,90.0,78.0,100.0,92.0,0.15,0.237,0.115,0.094,0.083,0.321,0.16,-0.91,0.37,-2.52,-1.61,2.58,93.6,88.8,81.3,93.7,84.1,75.2,0.164,0.296,0.347,0.297,0.477,0.175,0.244,0.294,0.095,0.314,0.457,0.139,0.382,0.618,0.378,0.357,0.643,0.174,,,,,,,,,
19,2024-09-20,746256,Single,single,False,592192,608379,Mark Canha,Michael Wacha,0,6058175e-2c45-48d6-9c5f-aff697381abf,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.28,4.03,161.2,102.0,91.0,100.0,0.781,7.96,2.45,8.29,0.89,0.93,0.253,0.436,0.209,0.272,0.43,111.0,110.0,113.0,74.0,89.0,92.0,84.0,102.0,99.0,77.0,103.0,90.0,98.0,89.0,90.0,78.0,100.0,92.0,0.15,0.237,0.115,0.094,0.083,0.321,0.16,-0.91,0.37,-2.52,-1.61,2.58,93.6,88.8,81.3,93.7,84.1,75.2,0.164,0.296,0.347,0.297,0.477,0.175,0.244,0.294,0.095,0.314,0.457,0.139,0.382,0.618,0.378,0.357,0.643,0.174,,,,,,,,,
20,2024-09-20,746256,Grounded Into DP,grounded_into_double_play,True,624424,608379,Michael Conforto,Michael Wacha,1,200c0409-71d3-41a3-8d89-b4675524cc5d,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.28,4.03,161.2,102.0,91.0,100.0,0.781,7.96,2.45,8.29,0.89,0.93,0.253,0.436,0.209,0.272,0.43,111.0,110.0,113.0,74.0,89.0,92.0,84.0,102.0,99.0,77.0,103.0,90.0,98.0,89.0,90.0,78.0,100.0,92.0,0.15,0.237,0.115,0.094,0.083,0.321,0.16,-0.91,0.37,-2.52,-1.61,2.58,93.6,88.8,81.3,93.7,84.1,75.2,0.164,0.296,0.347,0.297,0.477,0.175,0.244,0.294,0.095,0.314,0.457,0.139,0.382,0.618,0.378,0.357,0.643,0.174,,,,,,,,,
21,2024-09-20,746256,Strikeout,strikeout,True,502054,696131,Tommy Pham,Mason Black,0,0cc33000-6a30-47d3-9875-e0835133da67,696131.0,masonblack,Black,Right,Mason Black,SFG,5.88,6.13,33.2,102.0,98.0,101.0,0.86,7.49,2.67,10.96,1.87,0.63,0.225,0.396,0.171,0.36,0.442,92.0,88.0,77.0,,,,87.0,103.0,98.0,100.0,102.0,99.0,106.0,100.0,104.0,,,,0.29,0.325,,0.359,,0.025,-2.57,,0.51,-1.11,,-13.47,92.4,,87.6,92.6,83.0,,0.667,0.833,0.0,0.325,0.55,0.248,0.263,0.474,0.074,,,,0.0,0.0,0.182,,,,0.333,0.619,0.153,,,,,,
22,2024-09-20,746256,Lineout,field_out,True,677951,696131,Bobby Witt Jr.,Mason Black,0,f346892f-af86-4162-8a69-82c3b4e53de0,696131.0,masonblack,Black,Right,Mason Black,SFG,5.88,6.13,33.2,102.0,98.0,101.0,0.86,7.49,2.67,10.96,1.87,0.63,0.225,0.396,0.171,0.36,0.442,92.0,88.0,77.0,,,,87.0,103.0,98.0,100.0,102.0,99.0,106.0,100.0,104.0,,,,0.29,0.325,,0.359,,0.025,-2.57,,0.51,-1.11,,-13.47,92.4,,87.6,92.6,83.0,,0.667,0.833,0.0,0.325,0.55,0.248,0.263,0.474,0.074,,,,0.0,0.0,0.182,,,,0.333,0.619,0.153,,,,,,
23,2024-09-20,746256,Groundout,field_out,True,521692,696131,Salvador Perez,Mason Black,0,72bcb86a-f326-40ff-9cdc-8154e2f97f95,696131.0,masonblack,Black,Right,Mason Black,SFG,5.88,6.13,33.2,102.0,98.0,101.0,0.86,7.49,2.67,10.96,1.87,0.63,0.225,0.396,0.171,0.36,0.442,92.0,88.0,77.0,,,,87.0,103.0,98.0,100.0,102.0,99.0,106.0,100.0,104.0,,,,0.29,0.325,,0.359,,0.025,-2.57,,0.51,-1.11,,-13.47,92.4,,87.6,92.6,83.0,,0.667,0.833,0.0,0.325,0.55,0.248,0.263,0.474,0.074,,,,0.0,0.0,0.182,,,,0.333,0.619,0.153,,,,,,
24,2024-09-20,746256,Triple,triple,False,671218,608379,Heliot Ramos,Michael Wacha,0,7823b592-f282-405f-86d7-2e678b0c1681,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.28,4.03,161.2,102.0,91.0,100.0,0.781,7.96,2.45,8.29,0.89,0.93,0.253,0.436,0.209,0.272,0.43,111.0,110.0,113.0,74.0,89.0,92.0,84.0,102.0,99.0,77.0,103.0,90.0,98.0,89.0,90.0,78.0,100.0,92.0,0.15,0.237,0.115,0.094,0.083,0.321,0.16,-0.91,0.37,-2.52,-1.61,2.58,93.6,88.8,81.3,93.7,84.1,75.2,0.164,0.296,0.347,0.297,0.477,0.175,0.244,0.294,0.095,0.314,0.457,0.139,0.382,0.618,0.378,0.357,0.643,0.174,,,,,,,,,
25,2024-09-20,746256,Groundout,field_out,True,672275,608379,Patrick Bailey,Michael Wacha,0,4583ea4b-7cb1-4cac-86c5-70448e3ed255,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.28,4.03,161.2,102.0,91.0,100.0,0.781,7.96,2.45,8.29,0.89,0.93,0.253,0.436,0.209,0.272,0.43,111.0,110.0,113.0,74.0,89.0,92.0,84.0,102.0,99.0,77.0,103.0,90.0,98.0,89.0,90.0,78.0,100.0,92.0,0.15,0.237,0.115,0.094,0.083,0.321,0.16,-0.91,0.37,-2.52,-1.61,2.58,93.6,88.8,81.3,93.7,84.1,75.2,0.164,0.296,0.347,0.297,0.477,0.175,0.244,0.294,0.095,0.314,0.457,0.139,0.382,0.618,0.378,0.357,0.643,0.174,,,,,,,,,
26,2024-09-20,746256,Strikeout,strikeout,True,687529,608379,Grant McCray,Michael Wacha,0,58efd55a-f985-49e9-8648-c0d1a51ceafd,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.28,4.03,161.2,102.0,91.0,100.0,0.781,7.96,2.45,8.29,0.89,0.93,0.253,0.436,0.209,0.272,0.43,111.0,110.0,113.0,74.0,89.0,92.0,84.0,102.0,99.0,77.0,103.0,90.0,98.0,89.0,90.0,78.0,100.0,92.0,0.15,0.237,0.115,0.094,0.083,0.321,0.16,-0.91,0.37,-2.52,-1.61,2.58,93.6,88.8,81.3,93.7,84.1,75.2,0.164,0.296,0.347,0.297,0.477,0.175,0.244,0.294,0.095,0.314,0.457,0.139,0.382,0.618,0.378,0.357,0.643,0.174,,,,,,,,,
27,2024-09-20,746256,Strikeout,strikeout,True,669477,608379,Casey Schmitt,Michael Wacha,0,7eecddc3-2b8a-4030-a038-154b71c4bc8f,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.28,4.03,161.2,102.0,91.0,100.0,0.781,7.96,2.45,8.29,0.89,0.93,0.253,0.436,0.209,0.272,0.43,111.0,110.0,113.0,74.0,89.0,92.0,84.0,102.0,99.0,77.0,103.0,90.0,98.0,89.0,90.0,78.0,100.0,92.0,0.15,0.237,0.115,0.094,0.083,0.321,0.16,-0.91,0.37,-2.52,-1.61,2.58,93.6,88.8,81.3,93.7,84.1,75.2,0.164,0.296,0.347,0.297,0.477,0.175,0.244,0.294,0.095,0.314,0.457,0.139,0.382,0.618,0.378,0.357,0.643,0.174,,,,,,,,,
28,2024-09-20,746256,Flyout,field_out,True,686681,696131,Michael Massey,Mason Black,0,13f647d0-4d29-4fbc-9281-8b121dd97d87,696131.0,masonblack,Black,Right,Mason Black,SFG,5.88,6.13,33.2,102.0,98.0,101.0,0.86,7.49,2.67,10.96,1.87,0.63,0.225,0.396,0.171,0.36,0.442,92.0,88.0,77.0,,,,87.0,103.0,98.0,100.0,102.0,99.0,106.0,100.0,104.0,,,,0.29,0.325,,0.359,,0.025,-2.57,,0.51,-1.11,,-13.47,92.4,,87.6,92.6,83.0,,0.667,0.833,0.0,0.325,0.55,0.248,0.263,0.474,0.074,,,,0.0,0.0,0.182,,,,0.333,0.619,0.153,,,,,,
29,2024-09-20,746256,Flyout,field_out,True,493329,696131,Yuli Gurriel,Mason Black,0,002b5e52-e30d-45ed-a93f-c3c515ffa3fa,696131.0,masonblack,Black,Right,Mason Black,SFG,5.88,6.13,33.2,102.0,98.0,101.0,0.86,7.49,2.67,10.96,1.87,0.63,0.225,0.396,0.171,0.36,0.442,92.0,88.0,77.0,,,,87.0,103.0,98.0,100.0,102.0,99.0,106.0,100.0,104.0,,,,0.29,0.325,,0.359,,0.025,-2.57,,0.51,-1.11,,-13.47,92.4,,87.6,92.6,83.0,,0.667,0.833,0.0,0.325,0.55,0.248,0.263,0.474,0.074,,,,0.0,0.0,0.182,,,,0.333,0.619,0.153,,,,,,
30,2024-09-20,746256,Pop Out,field_out,True,669004,696131,MJ Melendez,Mason Black,0,98859605-ad4c-44bb-8eef-24f99dd30ee3,696131.0,masonblack,Black,Right,Mason Black,SFG,5.88,6.13,33.2,102.0,98.0,101.0,0.86,7.49,2.67,10.96,1.87,0.63,0.225,0.396,0.171,0.36,0.442,92.0,88.0,77.0,,,,87.0,103.0,98.0,100.0,102.0,99.0,106.0,100.0,104.0,,,,0.29,0.325,,0.359,,0.025,-2.57,,0.51,-1.11,,-13.47,92.4,,87.6,92.6,83.0,,0.667,0.833,0.0,0.325,0.55,0.248,0.263,0.474,0.074,,,,0.0,0.0,0.182,,,,0.333,0.619,0.153,,,,,,
31,2024-09-20,746256,Groundout,field_out,True,689172,608379,Brett Wisely,Michael Wacha,0,144064fd-6a1b-4776-bee2-39faf07db0a5,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.28,4.03,161.2,102.0,91.0,100.0,0.781,7.96,2.45,8.29,0.89,0.93,0.253,0.436,0.209,0.272,0.43,111.0,110.0,113.0,74.0,89.0,92.0,84.0,102.0,99.0,77.0,103.0,90.0,98.0,89.0,90.0,78.0,100.0,92.0,0.15,0.237,0.115,0.094,0.083,0.321,0.16,-0.91,0.37,-2.52,-1.61,2.58,93.6,88.8,81.3,93.7,84.1,75.2,0.164,0.296,0.347,0.297,0.477,0.175,0.244,0.294,0.095,0.314,0.457,0.139,0.382,0.618,0.378,0.357,0.643,0.174,,,,,,,,,
32,2024-09-20,746256,Strikeout,strikeout,True,682617,608379,Marco Luciano,Michael Wacha,0,b7d6b35f-518b-497b-b0f0-880d96a74b3b,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.28,4.03,161.2,102.0,91.0,100.0,0.781,7.96,2.45,8.29,0.89,0.93,0.253,0.436,0.209,0.272,0.43,111.0,110.0,113.0,74.0,89.0,92.0,84.0,102.0,99.0,77.0,103.0,90.0,98.0,89.0,90.0,78.0,100.0,92.0,0.15,0.237,0.115,0.094,0.083,0.321,0.16,-0.91,0.37,-2.52,-1.61,2.58,93.6,88.8,81.3,93.7,84.1,75.2,0.164,0.296,0.347,0.297,0.477,0.175,0.244,0.294,0.095,0.314,0.457,0.139,0.382,0.618,0.378,0.357,0.643,0.174,,,,,,,,,
