,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,SL%,CH%,wFC/C,wSI/C,wSL/C,wCH/C,vFC,vCH,vSI,vSL,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FS%,CU%,wFA/C,wFS/C,wCU/C,vFA,vFS,vCU,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
10,2024-06-26,745975,Single,single,False,641680,572971,Jonah Heim,Dallas Keuchel,1,9183c209-456d-4799-a472-97012f58c147,572971.0,dallaskeuchel,Keuchel,Left,Dallas Keuchel,MIL,5.4,4.89,16.2,94.0,79.0,92.0,0.814,5.94,4.32,12.42,1.62,1.82,0.186,0.424,0.153,0.254,0.331,90.0,93.0,89.0,71.0,97.0,96.0,116.0,91.0,97.0,89.0,88.0,86.0,0.568,0.146,0.01,0.276,-4.73,-3.03,1.95,2.24,84.6,81.1,88.1,78.6,0.422,0.667,0.152,0.059,0.059,0.353,0.375,0.875,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-06-26,745975,Lineout,field_out,True,656537,572971,Derek Hill,Dallas Keuchel,0,64e4ef2d-02bc-4d49-975a-450864deb600,572971.0,dallaskeuchel,Keuchel,Left,Dallas Keuchel,MIL,5.4,4.89,16.2,94.0,79.0,92.0,0.814,5.94,4.32,12.42,1.62,1.82,0.186,0.424,0.153,0.254,0.331,90.0,93.0,89.0,71.0,97.0,96.0,116.0,91.0,97.0,89.0,88.0,86.0,0.568,0.146,0.01,0.276,-4.73,-3.03,1.95,2.24,84.6,81.1,88.1,78.6,0.422,0.667,0.152,0.059,0.059,0.353,0.375,0.875,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-06-26,745975,Flyout,field_out,True,673995,572971,Davis Wendzel,Dallas Keuchel,0,3fb6fe37-a583-46d2-87ea-d9f5fcb313bf,572971.0,dallaskeuchel,Keuchel,Left,Dallas Keuchel,MIL,5.4,4.89,16.2,94.0,79.0,92.0,0.814,5.94,4.32,12.42,1.62,1.82,0.186,0.424,0.153,0.254,0.331,90.0,93.0,89.0,71.0,97.0,96.0,116.0,91.0,97.0,89.0,88.0,86.0,0.568,0.146,0.01,0.276,-4.73,-3.03,1.95,2.24,84.6,81.1,88.1,78.6,0.422,0.667,0.152,0.059,0.059,0.353,0.375,0.875,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-06-26,745975,Lineout,field_out,True,543760,572971,Marcus Semien,Dallas Keuchel,0,ba573f5b-75d8-47d2-8e01-2b192fa95aae,572971.0,dallaskeuchel,Keuchel,Left,Dallas Keuchel,MIL,5.4,4.89,16.2,94.0,79.0,92.0,0.814,5.94,4.32,12.42,1.62,1.82,0.186,0.424,0.153,0.254,0.331,90.0,93.0,89.0,71.0,97.0,96.0,116.0,91.0,97.0,89.0,88.0,86.0,0.568,0.146,0.01,0.276,-4.73,-3.03,1.95,2.24,84.6,81.1,88.1,78.6,0.422,0.667,0.152,0.059,0.059,0.353,0.375,0.875,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-06-26,745975,Pop Out,field_out,True,641343,543135,Jake Bauers,Nathan Eovaldi,0,cc0b0aa8-0ee0-4180-8d11-9471764fa2fb,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.36,3.99,99.0,105.0,98.0,104.0,0.749,8.55,2.36,7.27,1.18,1.58,0.234,0.385,0.11,0.355,0.445,,,,,,,112.0,96.0,101.0,92.0,104.0,97.0,,0.148,0.037,,0.94,,-4.54,,91.7,,,86.3,,,,,,,0.264,0.396,0.161,102.0,101.0,102.0,73.0,108.0,102.0,126.0,104.0,112.0,0.362,0.302,0.151,1.48,1.4,-1.43,95.5,88.7,76.9,0.183,0.314,0.206,0.202,0.327,0.361,0.27,0.541,0.357,0.412,0.706,0.185,,,,,,
15,2024-06-26,745975,Flyout,field_out,True,656555,543135,Rhys Hoskins,Nathan Eovaldi,0,b1e3eef9-2718-42ce-9e2e-f276eff17d36,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.36,3.99,99.0,105.0,98.0,104.0,0.749,8.55,2.36,7.27,1.18,1.58,0.234,0.385,0.11,0.355,0.445,,,,,,,112.0,96.0,101.0,92.0,104.0,97.0,,0.148,0.037,,0.94,,-4.54,,91.7,,,86.3,,,,,,,0.264,0.396,0.161,102.0,101.0,102.0,73.0,108.0,102.0,126.0,104.0,112.0,0.362,0.302,0.151,1.48,1.4,-1.43,95.5,88.7,76.9,0.183,0.314,0.206,0.202,0.327,0.361,0.27,0.541,0.357,0.412,0.706,0.185,,,,,,
16,2024-06-26,745975,Single,single,False,686217,543135,Sal Frelick,Nathan Eovaldi,0,9f561f8b-036e-42c9-a3ca-7fa298b43f7e,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.36,3.99,99.0,105.0,98.0,104.0,0.749,8.55,2.36,7.27,1.18,1.58,0.234,0.385,0.11,0.355,0.445,,,,,,,112.0,96.0,101.0,92.0,104.0,97.0,,0.148,0.037,,0.94,,-4.54,,91.7,,,86.3,,,,,,,0.264,0.396,0.161,102.0,101.0,102.0,73.0,108.0,102.0,126.0,104.0,112.0,0.362,0.302,0.151,1.48,1.4,-1.43,95.5,88.7,76.9,0.183,0.314,0.206,0.202,0.327,0.361,0.27,0.541,0.357,0.412,0.706,0.185,,,,,,
17,2024-06-26,745975,Groundout,field_out,True,687401,543135,Joey Ortiz,Nathan Eovaldi,0,2ad5c0a7-e386-442b-ae27-df1330a13a27,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.36,3.99,99.0,105.0,98.0,104.0,0.749,8.55,2.36,7.27,1.18,1.58,0.234,0.385,0.11,0.355,0.445,,,,,,,112.0,96.0,101.0,92.0,104.0,97.0,,0.148,0.037,,0.94,,-4.54,,91.7,,,86.3,,,,,,,0.264,0.396,0.161,102.0,101.0,102.0,73.0,108.0,102.0,126.0,104.0,112.0,0.362,0.302,0.151,1.48,1.4,-1.43,95.5,88.7,76.9,0.183,0.314,0.206,0.202,0.327,0.361,0.27,0.541,0.357,0.412,0.706,0.185,,,,,,
18,2024-06-26,745975,Flyout,field_out,True,543257,572971,Robbie Grossman,Dallas Keuchel,0,b877fe61-458a-4fa7-a9a1-cb341ee6166b,572971.0,dallaskeuchel,Keuchel,Left,Dallas Keuchel,MIL,5.4,4.89,16.2,94.0,79.0,92.0,0.814,5.94,4.32,12.42,1.62,1.82,0.186,0.424,0.153,0.254,0.331,90.0,93.0,89.0,71.0,97.0,96.0,116.0,91.0,97.0,89.0,88.0,86.0,0.568,0.146,0.01,0.276,-4.73,-3.03,1.95,2.24,84.6,81.1,88.1,78.6,0.422,0.667,0.152,0.059,0.059,0.353,0.375,0.875,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-06-26,745975,Strikeout,strikeout,True,669701,572971,Josh Smith,Dallas Keuchel,0,03b03fad-cf78-4450-b3d0-6c0a1cb6e9da,572971.0,dallaskeuchel,Keuchel,Left,Dallas Keuchel,MIL,5.4,4.89,16.2,94.0,79.0,92.0,0.814,5.94,4.32,12.42,1.62,1.82,0.186,0.424,0.153,0.254,0.331,90.0,93.0,89.0,71.0,97.0,96.0,116.0,91.0,97.0,89.0,88.0,86.0,0.568,0.146,0.01,0.276,-4.73,-3.03,1.95,2.24,84.6,81.1,88.1,78.6,0.422,0.667,0.152,0.059,0.059,0.353,0.375,0.875,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-06-26,745975,Groundout,field_out,True,666969,572971,Adolis García,Dallas Keuchel,0,294b5cf5-805d-49bc-9c1b-60982b83dbc8,572971.0,dallaskeuchel,Keuchel,Left,Dallas Keuchel,MIL,5.4,4.89,16.2,94.0,79.0,92.0,0.814,5.94,4.32,12.42,1.62,1.82,0.186,0.424,0.153,0.254,0.331,90.0,93.0,89.0,71.0,97.0,96.0,116.0,91.0,97.0,89.0,88.0,86.0,0.568,0.146,0.01,0.276,-4.73,-3.03,1.95,2.24,84.6,81.1,88.1,78.6,0.422,0.667,0.152,0.059,0.059,0.353,0.375,0.875,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-06-26,745975,Single,single,False,694192,543135,Jackson Chourio,Nathan Eovaldi,0,e2aedbcf-01d4-4914-aaf8-fc97caea902c,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.36,3.99,99.0,105.0,98.0,104.0,0.749,8.55,2.36,7.27,1.18,1.58,0.234,0.385,0.11,0.355,0.445,,,,,,,112.0,96.0,101.0,92.0,104.0,97.0,,0.148,0.037,,0.94,,-4.54,,91.7,,,86.3,,,,,,,0.264,0.396,0.161,102.0,101.0,102.0,73.0,108.0,102.0,126.0,104.0,112.0,0.362,0.302,0.151,1.48,1.4,-1.43,95.5,88.7,76.9,0.183,0.314,0.206,0.202,0.327,0.361,0.27,0.541,0.357,0.412,0.706,0.185,,,,,,
22,2024-06-26,745975,Strikeout,strikeout,True,668930,543135,Brice Turang,Nathan Eovaldi,0,3ee62f61-6037-46c7-8a47-8c0dd2d3f35e,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.36,3.99,99.0,105.0,98.0,104.0,0.749,8.55,2.36,7.27,1.18,1.58,0.234,0.385,0.11,0.355,0.445,,,,,,,112.0,96.0,101.0,92.0,104.0,97.0,,0.148,0.037,,0.94,,-4.54,,91.7,,,86.3,,,,,,,0.264,0.396,0.161,102.0,101.0,102.0,73.0,108.0,102.0,126.0,104.0,112.0,0.362,0.302,0.151,1.48,1.4,-1.43,95.5,88.7,76.9,0.183,0.314,0.206,0.202,0.327,0.361,0.27,0.541,0.357,0.412,0.706,0.185,,,,,,
23,2024-06-26,745975,Lineout,field_out,True,661388,543135,William Contreras,Nathan Eovaldi,0,42f46553-ae9c-423c-b10f-f503eace3a4a,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.36,3.99,99.0,105.0,98.0,104.0,0.749,8.55,2.36,7.27,1.18,1.58,0.234,0.385,0.11,0.355,0.445,,,,,,,112.0,96.0,101.0,92.0,104.0,97.0,,0.148,0.037,,0.94,,-4.54,,91.7,,,86.3,,,,,,,0.264,0.396,0.161,102.0,101.0,102.0,73.0,108.0,102.0,126.0,104.0,112.0,0.362,0.302,0.151,1.48,1.4,-1.43,95.5,88.7,76.9,0.183,0.314,0.206,0.202,0.327,0.361,0.27,0.541,0.357,0.412,0.706,0.185,,,,,,
24,2024-06-26,745975,Single,single,False,592885,543135,Christian Yelich,Nathan Eovaldi,1,7bc5dd87-61b4-4876-92a5-3fef792963f6,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.36,3.99,99.0,105.0,98.0,104.0,0.749,8.55,2.36,7.27,1.18,1.58,0.234,0.385,0.11,0.355,0.445,,,,,,,112.0,96.0,101.0,92.0,104.0,97.0,,0.148,0.037,,0.94,,-4.54,,91.7,,,86.3,,,,,,,0.264,0.396,0.161,102.0,101.0,102.0,73.0,108.0,102.0,126.0,104.0,112.0,0.362,0.302,0.151,1.48,1.4,-1.43,95.5,88.7,76.9,0.183,0.314,0.206,0.202,0.327,0.361,0.27,0.541,0.357,0.412,0.706,0.185,,,,,,
25,2024-06-26,745975,Walk,walk,False,642715,543135,Willy Adames,Nathan Eovaldi,1,3a2b0c42-a496-4dc9-8e75-3574184e625e,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.36,3.99,99.0,105.0,98.0,104.0,0.749,8.55,2.36,7.27,1.18,1.58,0.234,0.385,0.11,0.355,0.445,,,,,,,112.0,96.0,101.0,92.0,104.0,97.0,,0.148,0.037,,0.94,,-4.54,,91.7,,,86.3,,,,,,,0.264,0.396,0.161,102.0,101.0,102.0,73.0,108.0,102.0,126.0,104.0,112.0,0.362,0.302,0.151,1.48,1.4,-1.43,95.5,88.7,76.9,0.183,0.314,0.206,0.202,0.327,0.361,0.27,0.541,0.357,0.412,0.706,0.185,,,,,,
26,2024-06-26,745975,Home Run,home_run,False,641343,543135,Jake Bauers,Nathan Eovaldi,1,8d4caa4a-2df2-449f-9e6c-78676a8c940b,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.36,3.99,99.0,105.0,98.0,104.0,0.749,8.55,2.36,7.27,1.18,1.58,0.234,0.385,0.11,0.355,0.445,,,,,,,112.0,96.0,101.0,92.0,104.0,97.0,,0.148,0.037,,0.94,,-4.54,,91.7,,,86.3,,,,,,,0.264,0.396,0.161,102.0,101.0,102.0,73.0,108.0,102.0,126.0,104.0,112.0,0.362,0.302,0.151,1.48,1.4,-1.43,95.5,88.7,76.9,0.183,0.314,0.206,0.202,0.327,0.361,0.27,0.541,0.357,0.412,0.706,0.185,,,,,,
27,2024-06-26,745975,Strikeout,strikeout,True,656555,543135,Rhys Hoskins,Nathan Eovaldi,0,d6df626a-5684-44da-977d-9359010d3e4d,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.36,3.99,99.0,105.0,98.0,104.0,0.749,8.55,2.36,7.27,1.18,1.58,0.234,0.385,0.11,0.355,0.445,,,,,,,112.0,96.0,101.0,92.0,104.0,97.0,,0.148,0.037,,0.94,,-4.54,,91.7,,,86.3,,,,,,,0.264,0.396,0.161,102.0,101.0,102.0,73.0,108.0,102.0,126.0,104.0,112.0,0.362,0.302,0.151,1.48,1.4,-1.43,95.5,88.7,76.9,0.183,0.314,0.206,0.202,0.327,0.361,0.27,0.541,0.357,0.412,0.706,0.185,,,,,,
28,2024-06-26,745975,Walk,walk,False,694671,572971,Wyatt Langford,Dallas Keuchel,0,c748a49c-8250-43fc-8ced-987c9fb60e00,572971.0,dallaskeuchel,Keuchel,Left,Dallas Keuchel,MIL,5.4,4.89,16.2,94.0,79.0,92.0,0.814,5.94,4.32,12.42,1.62,1.82,0.186,0.424,0.153,0.254,0.331,90.0,93.0,89.0,71.0,97.0,96.0,116.0,91.0,97.0,89.0,88.0,86.0,0.568,0.146,0.01,0.276,-4.73,-3.03,1.95,2.24,84.6,81.1,88.1,78.6,0.422,0.667,0.152,0.059,0.059,0.353,0.375,0.875,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-06-26,745975,Home Run,home_run,False,663993,572971,Nathaniel Lowe,Dallas Keuchel,1,1e6f03b3-d5ed-4aa6-a9fe-2339172bdcda,572971.0,dallaskeuchel,Keuchel,Left,Dallas Keuchel,MIL,5.4,4.89,16.2,94.0,79.0,92.0,0.814,5.94,4.32,12.42,1.62,1.82,0.186,0.424,0.153,0.254,0.331,90.0,93.0,89.0,71.0,97.0,96.0,116.0,91.0,97.0,89.0,88.0,86.0,0.568,0.146,0.01,0.276,-4.73,-3.03,1.95,2.24,84.6,81.1,88.1,78.6,0.422,0.667,0.152,0.059,0.059,0.353,0.375,0.875,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-06-26,745975,Home Run,home_run,False,641680,572971,Jonah Heim,Dallas Keuchel,0,daeacf9a-eb19-4cdb-a1c4-7fd864562c56,572971.0,dallaskeuchel,Keuchel,Left,Dallas Keuchel,MIL,5.4,4.89,16.2,94.0,79.0,92.0,0.814,5.94,4.32,12.42,1.62,1.82,0.186,0.424,0.153,0.254,0.331,90.0,93.0,89.0,71.0,97.0,96.0,116.0,91.0,97.0,89.0,88.0,86.0,0.568,0.146,0.01,0.276,-4.73,-3.03,1.95,2.24,84.6,81.1,88.1,78.6,0.422,0.667,0.152,0.059,0.059,0.353,0.375,0.875,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-06-26,745975,Strikeout,strikeout,True,656537,572971,Derek Hill,Dallas Keuchel,0,572ebf3a-133c-423c-9872-21feba4976f1,572971.0,dallaskeuchel,Keuchel,Left,Dallas Keuchel,MIL,5.4,4.89,16.2,94.0,79.0,92.0,0.814,5.94,4.32,12.42,1.62,1.82,0.186,0.424,0.153,0.254,0.331,90.0,93.0,89.0,71.0,97.0,96.0,116.0,91.0,97.0,89.0,88.0,86.0,0.568,0.146,0.01,0.276,-4.73,-3.03,1.95,2.24,84.6,81.1,88.1,78.6,0.422,0.667,0.152,0.059,0.059,0.353,0.375,0.875,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-06-26,745975,Double,double,False,673995,572971,Davis Wendzel,Dallas Keuchel,0,e33867e3-85d9-4bf7-b536-15e2743e64cb,572971.0,dallaskeuchel,Keuchel,Left,Dallas Keuchel,MIL,5.4,4.89,16.2,94.0,79.0,92.0,0.814,5.94,4.32,12.42,1.62,1.82,0.186,0.424,0.153,0.254,0.331,90.0,93.0,89.0,71.0,97.0,96.0,116.0,91.0,97.0,89.0,88.0,86.0,0.568,0.146,0.01,0.276,-4.73,-3.03,1.95,2.24,84.6,81.1,88.1,78.6,0.422,0.667,0.152,0.059,0.059,0.353,0.375,0.875,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-06-26,745975,Groundout,field_out,True,543760,572971,Marcus Semien,Dallas Keuchel,0,cbf702f5-7582-4cdd-a775-7a48aac270dc,572971.0,dallaskeuchel,Keuchel,Left,Dallas Keuchel,MIL,5.4,4.89,16.2,94.0,79.0,92.0,0.814,5.94,4.32,12.42,1.62,1.82,0.186,0.424,0.153,0.254,0.331,90.0,93.0,89.0,71.0,97.0,96.0,116.0,91.0,97.0,89.0,88.0,86.0,0.568,0.146,0.01,0.276,-4.73,-3.03,1.95,2.24,84.6,81.1,88.1,78.6,0.422,0.667,0.152,0.059,0.059,0.353,0.375,0.875,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
