,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,CU%,wFA/C,wFS/C,wSI/C,wSL/C,wCU/C,vFA,vFS,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,FS_ba,FS_slg,FS_whiff,Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,vCH,CH_ba,CH_slg,CH_whiff,ST_ba,ST_slg,ST_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff
10,2024-08-23,745460,Lineout,field_out,True,663698,571656,Joey Bart,Buck Farmer,0,b12c3127-f2ce-4353-9869-0c77c8566616,571656.0,buckfarmer,"Farmer, B",Right,Buck Farmer,CIN,2.52,3.97,60.2,98.0,92.0,99.0,0.769,8.46,3.71,6.53,0.89,0.84,0.224,0.442,0.194,0.279,0.391,,,,53.0,93.0,80.0,74.0,94.0,91.0,119.0,101.0,111.0,,,,0.234,0.214,,0.336,,0.75,,1.97,1.47,,92.7,,92.5,82.2,,0.182,0.364,0.155,0.228,0.351,0.176,0.136,0.318,0.366,,,,,,,108.0,104.0,109.0,0.216,-1.02,86.7,0.275,0.392,0.319,,,,,,,,,,,,
11,2024-08-23,745460,Lineout,field_out,True,642133,571656,Rowdy Tellez,Buck Farmer,0,a61f2bfb-2256-454a-9e75-df3270051525,571656.0,buckfarmer,"Farmer, B",Right,Buck Farmer,CIN,2.52,3.97,60.2,98.0,92.0,99.0,0.769,8.46,3.71,6.53,0.89,0.84,0.224,0.442,0.194,0.279,0.391,,,,53.0,93.0,80.0,74.0,94.0,91.0,119.0,101.0,111.0,,,,0.234,0.214,,0.336,,0.75,,1.97,1.47,,92.7,,92.5,82.2,,0.182,0.364,0.155,0.228,0.351,0.176,0.136,0.318,0.366,,,,,,,108.0,104.0,109.0,0.216,-1.02,86.7,0.275,0.392,0.319,,,,,,,,,,,,
12,2024-08-23,745460,Groundout,field_out,True,650559,571656,Bryan De La Cruz,Buck Farmer,0,0cfa5071-8741-4be0-9038-1f526ae2f761,571656.0,buckfarmer,"Farmer, B",Right,Buck Farmer,CIN,2.52,3.97,60.2,98.0,92.0,99.0,0.769,8.46,3.71,6.53,0.89,0.84,0.224,0.442,0.194,0.279,0.391,,,,53.0,93.0,80.0,74.0,94.0,91.0,119.0,101.0,111.0,,,,0.234,0.214,,0.336,,0.75,,1.97,1.47,,92.7,,92.5,82.2,,0.182,0.364,0.155,0.228,0.351,0.176,0.136,0.318,0.366,,,,,,,108.0,104.0,109.0,0.216,-1.02,86.7,0.275,0.392,0.319,,,,,,,,,,,,
13,2024-08-23,745460,Double,double,False,669289,663559,Santiago Espinal,Bailey Falter,0,d5f6dc78-7d24-4069-baca-f54f56d4a028,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.25,5.11,112.1,100.0,90.0,97.0,0.824,6.33,2.64,8.73,1.12,0.8,0.289,0.361,0.135,0.301,0.482,99.0,100.0,99.0,86.0,101.0,96.0,99.0,102.0,99.0,91.0,97.0,96.0,43.0,95.0,70.0,0.138,0.5,0.007,0.194,0.16,0.69,-7.07,1.83,0.11,-1.45,91.9,86.9,92.0,85.9,77.3,0.247,0.381,0.165,0.25,0.447,0.145,0.26,0.301,0.327,0.327,0.615,0.189,0.333,1.333,0.125,,,,,,,,,,,,,,,,,,,,,
14,2024-08-23,745460,Walk,walk,False,682622,663559,Noelvi Marte,Bailey Falter,0,16f29d85-4891-431e-b571-212197eecaf0,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.25,5.11,112.1,100.0,90.0,97.0,0.824,6.33,2.64,8.73,1.12,0.8,0.289,0.361,0.135,0.301,0.482,99.0,100.0,99.0,86.0,101.0,96.0,99.0,102.0,99.0,91.0,97.0,96.0,43.0,95.0,70.0,0.138,0.5,0.007,0.194,0.16,0.69,-7.07,1.83,0.11,-1.45,91.9,86.9,92.0,85.9,77.3,0.247,0.381,0.165,0.25,0.447,0.145,0.26,0.301,0.327,0.327,0.615,0.189,0.333,1.333,0.125,,,,,,,,,,,,,,,,,,,,,
15,2024-08-23,745460,Lineout,field_out,True,663697,663559,Jonathan India,Bailey Falter,0,4de04b2f-b96f-4ea1-ad80-ac6995e91064,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.25,5.11,112.1,100.0,90.0,97.0,0.824,6.33,2.64,8.73,1.12,0.8,0.289,0.361,0.135,0.301,0.482,99.0,100.0,99.0,86.0,101.0,96.0,99.0,102.0,99.0,91.0,97.0,96.0,43.0,95.0,70.0,0.138,0.5,0.007,0.194,0.16,0.69,-7.07,1.83,0.11,-1.45,91.9,86.9,92.0,85.9,77.3,0.247,0.381,0.165,0.25,0.447,0.145,0.26,0.301,0.327,0.327,0.615,0.189,0.333,1.333,0.125,,,,,,,,,,,,,,,,,,,,,
16,2024-08-23,745460,Lineout,field_out,True,682829,663559,Elly De La Cruz,Bailey Falter,1,a3027085-0e22-4346-a88c-81c0e73b460a,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.25,5.11,112.1,100.0,90.0,97.0,0.824,6.33,2.64,8.73,1.12,0.8,0.289,0.361,0.135,0.301,0.482,99.0,100.0,99.0,86.0,101.0,96.0,99.0,102.0,99.0,91.0,97.0,96.0,43.0,95.0,70.0,0.138,0.5,0.007,0.194,0.16,0.69,-7.07,1.83,0.11,-1.45,91.9,86.9,92.0,85.9,77.3,0.247,0.381,0.165,0.25,0.447,0.145,0.26,0.301,0.327,0.327,0.615,0.189,0.333,1.333,0.125,,,,,,,,,,,,,,,,,,,,,
17,2024-08-23,745460,Strikeout,strikeout,True,641856,594580,Billy McKinney,Sam Moll,0,63bf0195-44b2-4c5c-a06e-3d483613ac6a,594580.0,sammoll,Moll,Left,Sam Moll,CIN,2.8,2.54,35.1,100.0,106.0,100.0,0.755,9.42,2.8,6.62,0.51,1.27,0.198,0.473,0.132,0.22,0.433,,,,149.0,105.0,107.0,72.0,98.0,84.0,94.0,98.0,109.0,,,,0.284,0.386,,0.241,,-0.36,,3.34,2.94,,93.3,,92.0,81.2,,0.25,0.404,0.261,0.2,0.3,0.097,,,,,,,,,,67.0,94.0,101.0,0.089,-0.58,85.2,0.3,0.3,0.375,0.118,0.147,0.4,,,,,,,,,
18,2024-08-23,745460,Flyout,field_out,True,669707,594580,Jared Triolo,Sam Moll,0,5e0f2394-4cf8-4bbe-a805-a6246f4b6866,594580.0,sammoll,Moll,Left,Sam Moll,CIN,2.8,2.54,35.1,100.0,106.0,100.0,0.755,9.42,2.8,6.62,0.51,1.27,0.198,0.473,0.132,0.22,0.433,,,,149.0,105.0,107.0,72.0,98.0,84.0,94.0,98.0,109.0,,,,0.284,0.386,,0.241,,-0.36,,3.34,2.94,,93.3,,92.0,81.2,,0.25,0.404,0.261,0.2,0.3,0.097,,,,,,,,,,67.0,94.0,101.0,0.089,-0.58,85.2,0.3,0.3,0.375,0.118,0.147,0.4,,,,,,,,,
19,2024-08-23,745460,Groundout,field_out,True,678225,594580,Ji Hwan Bae,Sam Moll,0,57fce715-eb1f-4fcb-a029-b82b6ed469c1,594580.0,sammoll,Moll,Left,Sam Moll,CIN,2.8,2.54,35.1,100.0,106.0,100.0,0.755,9.42,2.8,6.62,0.51,1.27,0.198,0.473,0.132,0.22,0.433,,,,149.0,105.0,107.0,72.0,98.0,84.0,94.0,98.0,109.0,,,,0.284,0.386,,0.241,,-0.36,,3.34,2.94,,93.3,,92.0,81.2,,0.25,0.404,0.261,0.2,0.3,0.097,,,,,,,,,,67.0,94.0,101.0,0.089,-0.58,85.2,0.3,0.3,0.375,0.118,0.147,0.4,,,,,,,,,
20,2024-08-23,745460,Single,single,False,663886,663559,Tyler Stephenson,Bailey Falter,0,70d4f339-df47-40d8-bc4c-b7e0d4e94e28,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.25,5.11,112.1,100.0,90.0,97.0,0.824,6.33,2.64,8.73,1.12,0.8,0.289,0.361,0.135,0.301,0.482,99.0,100.0,99.0,86.0,101.0,96.0,99.0,102.0,99.0,91.0,97.0,96.0,43.0,95.0,70.0,0.138,0.5,0.007,0.194,0.16,0.69,-7.07,1.83,0.11,-1.45,91.9,86.9,92.0,85.9,77.3,0.247,0.381,0.165,0.25,0.447,0.145,0.26,0.301,0.327,0.327,0.615,0.189,0.333,1.333,0.125,,,,,,,,,,,,,,,,,,,,,
21,2024-08-23,745460,Double,double,False,668715,663559,Spencer Steer,Bailey Falter,1,2b52172f-0771-4891-bc8b-58861bcf7731,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.25,5.11,112.1,100.0,90.0,97.0,0.824,6.33,2.64,8.73,1.12,0.8,0.289,0.361,0.135,0.301,0.482,99.0,100.0,99.0,86.0,101.0,96.0,99.0,102.0,99.0,91.0,97.0,96.0,43.0,95.0,70.0,0.138,0.5,0.007,0.194,0.16,0.69,-7.07,1.83,0.11,-1.45,91.9,86.9,92.0,85.9,77.3,0.247,0.381,0.165,0.25,0.447,0.145,0.26,0.301,0.327,0.327,0.615,0.189,0.333,1.333,0.125,,,,,,,,,,,,,,,,,,,,,
22,2024-08-23,745460,Sac Fly,sac_fly,True,664034,663559,Ty France,Bailey Falter,1,63d09a0e-6b4a-492b-becf-576ff34f2f61,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.25,5.11,112.1,100.0,90.0,97.0,0.824,6.33,2.64,8.73,1.12,0.8,0.289,0.361,0.135,0.301,0.482,99.0,100.0,99.0,86.0,101.0,96.0,99.0,102.0,99.0,91.0,97.0,96.0,43.0,95.0,70.0,0.138,0.5,0.007,0.194,0.16,0.69,-7.07,1.83,0.11,-1.45,91.9,86.9,92.0,85.9,77.3,0.247,0.381,0.165,0.25,0.447,0.145,0.26,0.301,0.327,0.327,0.615,0.189,0.333,1.333,0.125,,,,,,,,,,,,,,,,,,,,,
23,2024-08-23,745460,Sac Bunt,sac_bunt,False,656413,663559,Stuart Fairchild,Bailey Falter,1,dd74e65b-a213-4ade-97a7-58af663775aa,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.25,5.11,112.1,100.0,90.0,97.0,0.824,6.33,2.64,8.73,1.12,0.8,0.289,0.361,0.135,0.301,0.482,99.0,100.0,99.0,86.0,101.0,96.0,99.0,102.0,99.0,91.0,97.0,96.0,43.0,95.0,70.0,0.138,0.5,0.007,0.194,0.16,0.69,-7.07,1.83,0.11,-1.45,91.9,86.9,92.0,85.9,77.3,0.247,0.381,0.165,0.25,0.447,0.145,0.26,0.301,0.327,0.327,0.615,0.189,0.333,1.333,0.125,,,,,,,,,,,,,,,,,,,,,
24,2024-08-23,745460,Single,single,False,642708,663559,Amed Rosario,Bailey Falter,1,7157f0a2-921b-4f18-b61c-a55dceae4e48,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.25,5.11,112.1,100.0,90.0,97.0,0.824,6.33,2.64,8.73,1.12,0.8,0.289,0.361,0.135,0.301,0.482,99.0,100.0,99.0,86.0,101.0,96.0,99.0,102.0,99.0,91.0,97.0,96.0,43.0,95.0,70.0,0.138,0.5,0.007,0.194,0.16,0.69,-7.07,1.83,0.11,-1.45,91.9,86.9,92.0,85.9,77.3,0.247,0.381,0.165,0.25,0.447,0.145,0.26,0.301,0.327,0.327,0.615,0.189,0.333,1.333,0.125,,,,,,,,,,,,,,,,,,,,,
25,2024-08-23,745460,Single,single,True,669289,663559,Santiago Espinal,Bailey Falter,1,a5100f43-c7c0-4157-8669-e06c76df676f,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.25,5.11,112.1,100.0,90.0,97.0,0.824,6.33,2.64,8.73,1.12,0.8,0.289,0.361,0.135,0.301,0.482,99.0,100.0,99.0,86.0,101.0,96.0,99.0,102.0,99.0,91.0,97.0,96.0,43.0,95.0,70.0,0.138,0.5,0.007,0.194,0.16,0.69,-7.07,1.83,0.11,-1.45,91.9,86.9,92.0,85.9,77.3,0.247,0.381,0.165,0.25,0.447,0.145,0.26,0.301,0.327,0.327,0.615,0.189,0.333,1.333,0.125,,,,,,,,,,,,,,,,,,,,,
26,2024-08-23,745460,Groundout,field_out,True,682622,663559,Noelvi Marte,Bailey Falter,0,279fae95-b83c-471b-8b27-3b92de665913,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.25,5.11,112.1,100.0,90.0,97.0,0.824,6.33,2.64,8.73,1.12,0.8,0.289,0.361,0.135,0.301,0.482,99.0,100.0,99.0,86.0,101.0,96.0,99.0,102.0,99.0,91.0,97.0,96.0,43.0,95.0,70.0,0.138,0.5,0.007,0.194,0.16,0.69,-7.07,1.83,0.11,-1.45,91.9,86.9,92.0,85.9,77.3,0.247,0.381,0.165,0.25,0.447,0.145,0.26,0.301,0.327,0.327,0.615,0.189,0.333,1.333,0.125,,,,,,,,,,,,,,,,,,,,,
27,2024-08-23,745460,Pop Out,field_out,True,643396,663574,Isiah Kiner-Falefa,Tony Santillan,0,fd619394-e24a-4ea4-8152-c5419a71c366,663574.0,tonysantillan,Santillan,Right,Tony Santillan,CIN,2.55,2.14,17.2,110.0,113.0,109.0,0.748,13.75,2.55,5.09,1.53,1.06,0.4,0.25,0.125,0.275,0.505,,,,106.0,114.0,107.0,,,,124.0,101.0,111.0,,,,,0.607,,0.386,,1.48,,,1.25,,97.3,,,86.8,,0.146,0.366,0.327,,,,0.16,0.16,0.208,,,,,,,76.0,156.0,148.0,0.007,12.52,91.8,,,,,,,,,,,,,,,
28,2024-08-23,745460,Groundout,field_out,True,668804,663574,Bryan Reynolds,Tony Santillan,0,3bcc9173-5f57-45cb-8087-8265a09aaa4a,663574.0,tonysantillan,Santillan,Right,Tony Santillan,CIN,2.55,2.14,17.2,110.0,113.0,109.0,0.748,13.75,2.55,5.09,1.53,1.06,0.4,0.25,0.125,0.275,0.505,,,,106.0,114.0,107.0,,,,124.0,101.0,111.0,,,,,0.607,,0.386,,1.48,,,1.25,,97.3,,,86.8,,0.146,0.366,0.327,,,,0.16,0.16,0.208,,,,,,,76.0,156.0,148.0,0.007,12.52,91.8,,,,,,,,,,,,,,,
29,2024-08-23,745460,Groundout,field_out,True,665833,663574,Oneil Cruz,Tony Santillan,0,1093120a-1b64-426d-8a37-592d6a012c87,663574.0,tonysantillan,Santillan,Right,Tony Santillan,CIN,2.55,2.14,17.2,110.0,113.0,109.0,0.748,13.75,2.55,5.09,1.53,1.06,0.4,0.25,0.125,0.275,0.505,,,,106.0,114.0,107.0,,,,124.0,101.0,111.0,,,,,0.607,,0.386,,1.48,,,1.25,,97.3,,,86.8,,0.146,0.366,0.327,,,,0.16,0.16,0.208,,,,,,,76.0,156.0,148.0,0.007,12.52,91.8,,,,,,,,,,,,,,,
30,2024-08-23,745460,Groundout,field_out,True,663697,663559,Jonathan India,Bailey Falter,0,06a8aa8a-b31e-4b83-b1c6-9b09b217d446,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.25,5.11,112.1,100.0,90.0,97.0,0.824,6.33,2.64,8.73,1.12,0.8,0.289,0.361,0.135,0.301,0.482,99.0,100.0,99.0,86.0,101.0,96.0,99.0,102.0,99.0,91.0,97.0,96.0,43.0,95.0,70.0,0.138,0.5,0.007,0.194,0.16,0.69,-7.07,1.83,0.11,-1.45,91.9,86.9,92.0,85.9,77.3,0.247,0.381,0.165,0.25,0.447,0.145,0.26,0.301,0.327,0.327,0.615,0.189,0.333,1.333,0.125,,,,,,,,,,,,,,,,,,,,,
31,2024-08-23,745460,Flyout,field_out,True,682829,663559,Elly De La Cruz,Bailey Falter,0,23bdd32f-4eda-4d7c-9512-20778029f0ab,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.25,5.11,112.1,100.0,90.0,97.0,0.824,6.33,2.64,8.73,1.12,0.8,0.289,0.361,0.135,0.301,0.482,99.0,100.0,99.0,86.0,101.0,96.0,99.0,102.0,99.0,91.0,97.0,96.0,43.0,95.0,70.0,0.138,0.5,0.007,0.194,0.16,0.69,-7.07,1.83,0.11,-1.45,91.9,86.9,92.0,85.9,77.3,0.247,0.381,0.165,0.25,0.447,0.145,0.26,0.301,0.327,0.327,0.615,0.189,0.333,1.333,0.125,,,,,,,,,,,,,,,,,,,,,
32,2024-08-23,745460,Walk,walk,False,663886,663559,Tyler Stephenson,Bailey Falter,0,c80eec91-b302-40bd-bced-aff0ec6a09c2,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.25,5.11,112.1,100.0,90.0,97.0,0.824,6.33,2.64,8.73,1.12,0.8,0.289,0.361,0.135,0.301,0.482,99.0,100.0,99.0,86.0,101.0,96.0,99.0,102.0,99.0,91.0,97.0,96.0,43.0,95.0,70.0,0.138,0.5,0.007,0.194,0.16,0.69,-7.07,1.83,0.11,-1.45,91.9,86.9,92.0,85.9,77.3,0.247,0.381,0.165,0.25,0.447,0.145,0.26,0.301,0.327,0.327,0.615,0.189,0.333,1.333,0.125,,,,,,,,,,,,,,,,,,,,,
33,2024-08-23,745460,Forceout,force_out,True,668715,663559,Spencer Steer,Bailey Falter,1,85c0d14c-9148-4d90-a929-be652bdf3ee8,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.25,5.11,112.1,100.0,90.0,97.0,0.824,6.33,2.64,8.73,1.12,0.8,0.289,0.361,0.135,0.301,0.482,99.0,100.0,99.0,86.0,101.0,96.0,99.0,102.0,99.0,91.0,97.0,96.0,43.0,95.0,70.0,0.138,0.5,0.007,0.194,0.16,0.69,-7.07,1.83,0.11,-1.45,91.9,86.9,92.0,85.9,77.3,0.247,0.381,0.165,0.25,0.447,0.145,0.26,0.301,0.327,0.327,0.615,0.189,0.333,1.333,0.125,,,,,,,,,,,,,,,,,,,,,
34,2024-08-23,745460,Single,single,False,663698,641427,Joey Bart,Alan Busenitz,0,85164d4c-0290-4106-a363-8a5992b17614,641427.0,alanbusenitz,Busenitz,Right,Alan Busenitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.333,0.333,0.0,,,,,,,,,,,,
35,2024-08-23,745460,Single,single,False,642133,641427,Rowdy Tellez,Alan Busenitz,1,2dcf56bb-1a22-442b-b0e1-baee451c9732,641427.0,alanbusenitz,Busenitz,Right,Alan Busenitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.333,0.333,0.0,,,,,,,,,,,,
