,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,ST_ba,ST_slg,ST_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
10,2024-09-21,746983,Triple,triple,False,693307,700249,Dillon Dingler,Cade Povich,1,b01257a5-4271-4eb9-a09d-1f233e1575d7,700249.0,cadepovich,Povich,Left,Cade Povich,BAL,5.59,4.17,74.0,99.0,86.0,97.0,0.782,8.15,4.01,9.49,1.46,0.78,0.227,0.45,0.188,0.288,0.454,62.0,100.0,95.0,93.0,100.0,104.0,80.0,97.0,93.0,80.0,98.0,90.0,113.0,105.0,107.0,97.0,94.0,94.0,0.089,0.398,0.079,0.131,0.195,0.108,0.2,-3.11,0.67,-0.48,-2.86,-1.38,92.3,88.3,86.0,91.5,82.6,76.2,0.242,0.411,0.18,0.364,0.564,0.283,0.232,0.411,0.293,0.233,0.512,0.25,0.208,0.25,0.105,0.333,0.81,0.288,,,,,,,,,,,,
11,2024-09-21,746983,Lineout,field_out,True,678009,700249,Parker Meadows,Cade Povich,0,bac607aa-8ffc-4d92-be30-7073c8bf9b4d,700249.0,cadepovich,Povich,Left,Cade Povich,BAL,5.59,4.17,74.0,99.0,86.0,97.0,0.782,8.15,4.01,9.49,1.46,0.78,0.227,0.45,0.188,0.288,0.454,62.0,100.0,95.0,93.0,100.0,104.0,80.0,97.0,93.0,80.0,98.0,90.0,113.0,105.0,107.0,97.0,94.0,94.0,0.089,0.398,0.079,0.131,0.195,0.108,0.2,-3.11,0.67,-0.48,-2.86,-1.38,92.3,88.3,86.0,91.5,82.6,76.2,0.242,0.411,0.18,0.364,0.564,0.283,0.232,0.411,0.293,0.233,0.512,0.25,0.208,0.25,0.105,0.333,0.81,0.288,,,,,,,,,,,,
12,2024-09-21,746983,Single,single,False,681297,681857,Colton Cowser,Reese Olson,0,f301f452-80d1-48f2-9699-d921afcbd659,681857.0,reeseolson,Olson,Right,Reese Olson,DET,3.49,3.52,108.1,97.0,91.0,97.0,0.731,8.14,2.74,7.98,0.58,1.6,0.217,0.465,0.127,0.306,0.365,103.0,96.0,103.0,92.0,91.0,91.0,70.0,94.0,86.0,75.0,103.0,95.0,112.0,97.0,103.0,,,,0.203,0.236,,0.279,0.058,0.225,-0.51,,1.8,2.06,-3.49,0.01,94.2,,86.5,94.2,84.8,79.1,0.296,0.418,0.095,0.3,0.7,0.275,,,,0.216,0.341,0.431,0.276,0.371,0.079,,,,0.138,0.191,0.447,,,,,,,,,
13,2024-09-21,746983,Forceout,force_out,True,668939,681857,Adley Rutschman,Reese Olson,1,6a524d19-e120-4e55-97fc-971923ea6963,681857.0,reeseolson,Olson,Right,Reese Olson,DET,3.49,3.52,108.1,97.0,91.0,97.0,0.731,8.14,2.74,7.98,0.58,1.6,0.217,0.465,0.127,0.306,0.365,103.0,96.0,103.0,92.0,91.0,91.0,70.0,94.0,86.0,75.0,103.0,95.0,112.0,97.0,103.0,,,,0.203,0.236,,0.279,0.058,0.225,-0.51,,1.8,2.06,-3.49,0.01,94.2,,86.5,94.2,84.8,79.1,0.296,0.418,0.095,0.3,0.7,0.275,,,,0.216,0.341,0.431,0.276,0.371,0.079,,,,0.138,0.191,0.447,,,,,,,,,
14,2024-09-21,746983,Walk,walk,False,656811,681857,Ryan O'Hearn,Reese Olson,1,6957fab6-b8d4-473f-981e-58611917a07c,681857.0,reeseolson,Olson,Right,Reese Olson,DET,3.49,3.52,108.1,97.0,91.0,97.0,0.731,8.14,2.74,7.98,0.58,1.6,0.217,0.465,0.127,0.306,0.365,103.0,96.0,103.0,92.0,91.0,91.0,70.0,94.0,86.0,75.0,103.0,95.0,112.0,97.0,103.0,,,,0.203,0.236,,0.279,0.058,0.225,-0.51,,1.8,2.06,-3.49,0.01,94.2,,86.5,94.2,84.8,79.1,0.296,0.418,0.095,0.3,0.7,0.275,,,,0.216,0.341,0.431,0.276,0.371,0.079,,,,0.138,0.191,0.447,,,,,,,,,
15,2024-09-21,746983,Hit By Pitch,hit_by_pitch,False,677008,681857,Heston Kjerstad,Reese Olson,1,e54e1454-8b6c-4272-8be6-a2ee21298a7d,681857.0,reeseolson,Olson,Right,Reese Olson,DET,3.49,3.52,108.1,97.0,91.0,97.0,0.731,8.14,2.74,7.98,0.58,1.6,0.217,0.465,0.127,0.306,0.365,103.0,96.0,103.0,92.0,91.0,91.0,70.0,94.0,86.0,75.0,103.0,95.0,112.0,97.0,103.0,,,,0.203,0.236,,0.279,0.058,0.225,-0.51,,1.8,2.06,-3.49,0.01,94.2,,86.5,94.2,84.8,79.1,0.296,0.418,0.095,0.3,0.7,0.275,,,,0.216,0.341,0.431,0.276,0.371,0.079,,,,0.138,0.191,0.447,,,,,,,,,
16,2024-09-21,746983,Sac Fly,sac_fly,True,656896,681857,Emmanuel Rivera,Reese Olson,1,2ba587e5-5cb9-4b7c-bb22-380dcefeeb19,681857.0,reeseolson,Olson,Right,Reese Olson,DET,3.49,3.52,108.1,97.0,91.0,97.0,0.731,8.14,2.74,7.98,0.58,1.6,0.217,0.465,0.127,0.306,0.365,103.0,96.0,103.0,92.0,91.0,91.0,70.0,94.0,86.0,75.0,103.0,95.0,112.0,97.0,103.0,,,,0.203,0.236,,0.279,0.058,0.225,-0.51,,1.8,2.06,-3.49,0.01,94.2,,86.5,94.2,84.8,79.1,0.296,0.418,0.095,0.3,0.7,0.275,,,,0.216,0.341,0.431,0.276,0.371,0.079,,,,0.138,0.191,0.447,,,,,,,,,
17,2024-09-21,746983,Flyout,field_out,True,702616,681857,Jackson Holliday,Reese Olson,0,88a28797-74ec-459f-ac75-57e73157b856,681857.0,reeseolson,Olson,Right,Reese Olson,DET,3.49,3.52,108.1,97.0,91.0,97.0,0.731,8.14,2.74,7.98,0.58,1.6,0.217,0.465,0.127,0.306,0.365,103.0,96.0,103.0,92.0,91.0,91.0,70.0,94.0,86.0,75.0,103.0,95.0,112.0,97.0,103.0,,,,0.203,0.236,,0.279,0.058,0.225,-0.51,,1.8,2.06,-3.49,0.01,94.2,,86.5,94.2,84.8,79.1,0.296,0.418,0.095,0.3,0.7,0.275,,,,0.216,0.341,0.431,0.276,0.371,0.079,,,,0.138,0.191,0.447,,,,,,,,,
18,2024-09-21,746983,Lineout,field_out,True,628451,700249,Andy Ibáñez,Cade Povich,0,9d8df030-d89d-4bb3-83bf-a30970df4903,700249.0,cadepovich,Povich,Left,Cade Povich,BAL,5.59,4.17,74.0,99.0,86.0,97.0,0.782,8.15,4.01,9.49,1.46,0.78,0.227,0.45,0.188,0.288,0.454,62.0,100.0,95.0,93.0,100.0,104.0,80.0,97.0,93.0,80.0,98.0,90.0,113.0,105.0,107.0,97.0,94.0,94.0,0.089,0.398,0.079,0.131,0.195,0.108,0.2,-3.11,0.67,-0.48,-2.86,-1.38,92.3,88.3,86.0,91.5,82.6,76.2,0.242,0.411,0.18,0.364,0.564,0.283,0.232,0.411,0.293,0.233,0.512,0.25,0.208,0.25,0.105,0.333,0.81,0.288,,,,,,,,,,,,
19,2024-09-21,746983,Flyout,field_out,True,672761,700249,Wenceel Pérez,Cade Povich,0,76dc001c-5608-4487-8a6a-c83c65569c22,700249.0,cadepovich,Povich,Left,Cade Povich,BAL,5.59,4.17,74.0,99.0,86.0,97.0,0.782,8.15,4.01,9.49,1.46,0.78,0.227,0.45,0.188,0.288,0.454,62.0,100.0,95.0,93.0,100.0,104.0,80.0,97.0,93.0,80.0,98.0,90.0,113.0,105.0,107.0,97.0,94.0,94.0,0.089,0.398,0.079,0.131,0.195,0.108,0.2,-3.11,0.67,-0.48,-2.86,-1.38,92.3,88.3,86.0,91.5,82.6,76.2,0.242,0.411,0.18,0.364,0.564,0.283,0.232,0.411,0.293,0.233,0.512,0.25,0.208,0.25,0.105,0.333,0.81,0.288,,,,,,,,,,,,
20,2024-09-21,746983,Walk,walk,False,663837,700249,Matt Vierling,Cade Povich,0,d8f0e310-ea32-4177-8013-fadabac1cb7b,700249.0,cadepovich,Povich,Left,Cade Povich,BAL,5.59,4.17,74.0,99.0,86.0,97.0,0.782,8.15,4.01,9.49,1.46,0.78,0.227,0.45,0.188,0.288,0.454,62.0,100.0,95.0,93.0,100.0,104.0,80.0,97.0,93.0,80.0,98.0,90.0,113.0,105.0,107.0,97.0,94.0,94.0,0.089,0.398,0.079,0.131,0.195,0.108,0.2,-3.11,0.67,-0.48,-2.86,-1.38,92.3,88.3,86.0,91.5,82.6,76.2,0.242,0.411,0.18,0.364,0.564,0.283,0.232,0.411,0.293,0.233,0.512,0.25,0.208,0.25,0.105,0.333,0.81,0.288,,,,,,,,,,,,
21,2024-09-21,746983,Strikeout,strikeout,True,682985,700249,Riley Greene,Cade Povich,0,80da7d71-0933-40bc-8ce5-b20bc5ac9743,700249.0,cadepovich,Povich,Left,Cade Povich,BAL,5.59,4.17,74.0,99.0,86.0,97.0,0.782,8.15,4.01,9.49,1.46,0.78,0.227,0.45,0.188,0.288,0.454,62.0,100.0,95.0,93.0,100.0,104.0,80.0,97.0,93.0,80.0,98.0,90.0,113.0,105.0,107.0,97.0,94.0,94.0,0.089,0.398,0.079,0.131,0.195,0.108,0.2,-3.11,0.67,-0.48,-2.86,-1.38,92.3,88.3,86.0,91.5,82.6,76.2,0.242,0.411,0.18,0.364,0.564,0.283,0.232,0.411,0.293,0.233,0.512,0.25,0.208,0.25,0.105,0.333,0.81,0.288,,,,,,,,,,,,
22,2024-09-21,746983,Strikeout,strikeout,True,683002,681857,Gunnar Henderson,Reese Olson,0,c5987120-ce78-47d3-bf21-b9c30de40950,681857.0,reeseolson,Olson,Right,Reese Olson,DET,3.49,3.52,108.1,97.0,91.0,97.0,0.731,8.14,2.74,7.98,0.58,1.6,0.217,0.465,0.127,0.306,0.365,103.0,96.0,103.0,92.0,91.0,91.0,70.0,94.0,86.0,75.0,103.0,95.0,112.0,97.0,103.0,,,,0.203,0.236,,0.279,0.058,0.225,-0.51,,1.8,2.06,-3.49,0.01,94.2,,86.5,94.2,84.8,79.1,0.296,0.418,0.095,0.3,0.7,0.275,,,,0.216,0.341,0.431,0.276,0.371,0.079,,,,0.138,0.191,0.447,,,,,,,,,
23,2024-09-21,746983,Strikeout,strikeout,True,656775,681857,Cedric Mullins,Reese Olson,0,aea37444-a19b-4899-a956-2a9b57ff0a7c,681857.0,reeseolson,Olson,Right,Reese Olson,DET,3.49,3.52,108.1,97.0,91.0,97.0,0.731,8.14,2.74,7.98,0.58,1.6,0.217,0.465,0.127,0.306,0.365,103.0,96.0,103.0,92.0,91.0,91.0,70.0,94.0,86.0,75.0,103.0,95.0,112.0,97.0,103.0,,,,0.203,0.236,,0.279,0.058,0.225,-0.51,,1.8,2.06,-3.49,0.01,94.2,,86.5,94.2,84.8,79.1,0.296,0.418,0.095,0.3,0.7,0.275,,,,0.216,0.341,0.431,0.276,0.371,0.079,,,,0.138,0.191,0.447,,,,,,,,,
24,2024-09-21,746983,Strikeout,strikeout,True,623993,681857,Anthony Santander,Reese Olson,0,15a7b7b7-bbc0-492b-a383-bbde550ea1e5,681857.0,reeseolson,Olson,Right,Reese Olson,DET,3.49,3.52,108.1,97.0,91.0,97.0,0.731,8.14,2.74,7.98,0.58,1.6,0.217,0.465,0.127,0.306,0.365,103.0,96.0,103.0,92.0,91.0,91.0,70.0,94.0,86.0,75.0,103.0,95.0,112.0,97.0,103.0,,,,0.203,0.236,,0.279,0.058,0.225,-0.51,,1.8,2.06,-3.49,0.01,94.2,,86.5,94.2,84.8,79.1,0.296,0.418,0.095,0.3,0.7,0.275,,,,0.216,0.341,0.431,0.276,0.371,0.079,,,,0.138,0.191,0.447,,,,,,,,,
25,2024-09-21,746983,Walk,walk,False,669234,700249,Justyn-Henry Malloy,Cade Povich,0,25c67809-e140-4da6-bc20-82f51f6659e7,700249.0,cadepovich,Povich,Left,Cade Povich,BAL,5.59,4.17,74.0,99.0,86.0,97.0,0.782,8.15,4.01,9.49,1.46,0.78,0.227,0.45,0.188,0.288,0.454,62.0,100.0,95.0,93.0,100.0,104.0,80.0,97.0,93.0,80.0,98.0,90.0,113.0,105.0,107.0,97.0,94.0,94.0,0.089,0.398,0.079,0.131,0.195,0.108,0.2,-3.11,0.67,-0.48,-2.86,-1.38,92.3,88.3,86.0,91.5,82.6,76.2,0.242,0.411,0.18,0.364,0.564,0.283,0.232,0.411,0.293,0.233,0.512,0.25,0.208,0.25,0.105,0.333,0.81,0.288,,,,,,,,,,,,
26,2024-09-21,746983,Flyout,field_out,True,679529,700249,Spencer Torkelson,Cade Povich,0,abc3834e-4cb1-4495-bd8a-2b2e21e19de1,700249.0,cadepovich,Povich,Left,Cade Povich,BAL,5.59,4.17,74.0,99.0,86.0,97.0,0.782,8.15,4.01,9.49,1.46,0.78,0.227,0.45,0.188,0.288,0.454,62.0,100.0,95.0,93.0,100.0,104.0,80.0,97.0,93.0,80.0,98.0,90.0,113.0,105.0,107.0,97.0,94.0,94.0,0.089,0.398,0.079,0.131,0.195,0.108,0.2,-3.11,0.67,-0.48,-2.86,-1.38,92.3,88.3,86.0,91.5,82.6,76.2,0.242,0.411,0.18,0.364,0.564,0.283,0.232,0.411,0.293,0.233,0.512,0.25,0.208,0.25,0.105,0.333,0.81,0.288,,,,,,,,,,,,
27,2024-09-21,746983,Flyout,field_out,True,700242,700249,Trey Sweeney,Cade Povich,0,0462ebe7-7a9c-420e-9ad0-645bd2b1083c,700249.0,cadepovich,Povich,Left,Cade Povich,BAL,5.59,4.17,74.0,99.0,86.0,97.0,0.782,8.15,4.01,9.49,1.46,0.78,0.227,0.45,0.188,0.288,0.454,62.0,100.0,95.0,93.0,100.0,104.0,80.0,97.0,93.0,80.0,98.0,90.0,113.0,105.0,107.0,97.0,94.0,94.0,0.089,0.398,0.079,0.131,0.195,0.108,0.2,-3.11,0.67,-0.48,-2.86,-1.38,92.3,88.3,86.0,91.5,82.6,76.2,0.242,0.411,0.18,0.364,0.564,0.283,0.232,0.411,0.293,0.233,0.512,0.25,0.208,0.25,0.105,0.333,0.81,0.288,,,,,,,,,,,,
28,2024-09-21,746983,Lineout,field_out,True,693307,700249,Dillon Dingler,Cade Povich,0,bd975874-969f-4be4-8f9e-231d2659412c,700249.0,cadepovich,Povich,Left,Cade Povich,BAL,5.59,4.17,74.0,99.0,86.0,97.0,0.782,8.15,4.01,9.49,1.46,0.78,0.227,0.45,0.188,0.288,0.454,62.0,100.0,95.0,93.0,100.0,104.0,80.0,97.0,93.0,80.0,98.0,90.0,113.0,105.0,107.0,97.0,94.0,94.0,0.089,0.398,0.079,0.131,0.195,0.108,0.2,-3.11,0.67,-0.48,-2.86,-1.38,92.3,88.3,86.0,91.5,82.6,76.2,0.242,0.411,0.18,0.364,0.564,0.283,0.232,0.411,0.293,0.233,0.512,0.25,0.208,0.25,0.105,0.333,0.81,0.288,,,,,,,,,,,,
29,2024-09-21,746983,Groundout,field_out,True,681297,676428,Colton Cowser,Brant Hurter,0,9dc60946-a7cf-4baf-b516-ed6ad127494b,676428.0,branthurter,Hurter,Left,Brant Hurter,DET,2.61,2.42,41.1,102.0,90.0,95.0,0.803,8.06,1.31,6.97,0.65,1.75,0.195,0.373,0.212,0.237,0.491,60.0,95.0,82.0,,,,55.0,104.0,90.0,89.0,107.0,94.0,111.0,97.0,103.0,,,,0.505,0.074,,0.304,,0.117,2.7,,2.28,0.27,,0.03,92.1,,85.6,92.4,83.2,,0.0,0.0,0.348,,,,0.178,0.333,0.403,0.2,0.333,0.233,0.247,0.341,0.099,,,,,,,,,,,,,,,
30,2024-09-21,746983,Single,single,False,668939,676428,Adley Rutschman,Brant Hurter,0,a0e5a562-41d9-4a7f-9d8c-b07a8f6aec2d,676428.0,branthurter,Hurter,Left,Brant Hurter,DET,2.61,2.42,41.1,102.0,90.0,95.0,0.803,8.06,1.31,6.97,0.65,1.75,0.195,0.373,0.212,0.237,0.491,60.0,95.0,82.0,,,,55.0,104.0,90.0,89.0,107.0,94.0,111.0,97.0,103.0,,,,0.505,0.074,,0.304,,0.117,2.7,,2.28,0.27,,0.03,92.1,,85.6,92.4,83.2,,0.0,0.0,0.348,,,,0.178,0.333,0.403,0.2,0.333,0.233,0.247,0.341,0.099,,,,,,,,,,,,,,,
31,2024-09-21,746983,Single,single,False,656811,676428,Ryan O'Hearn,Brant Hurter,1,3957b1c9-b62f-4ed1-8e63-23f7ff9d6605,676428.0,branthurter,Hurter,Left,Brant Hurter,DET,2.61,2.42,41.1,102.0,90.0,95.0,0.803,8.06,1.31,6.97,0.65,1.75,0.195,0.373,0.212,0.237,0.491,60.0,95.0,82.0,,,,55.0,104.0,90.0,89.0,107.0,94.0,111.0,97.0,103.0,,,,0.505,0.074,,0.304,,0.117,2.7,,2.28,0.27,,0.03,92.1,,85.6,92.4,83.2,,0.0,0.0,0.348,,,,0.178,0.333,0.403,0.2,0.333,0.233,0.247,0.341,0.099,,,,,,,,,,,,,,,
32,2024-09-21,746983,Single,single,True,677008,676428,Heston Kjerstad,Brant Hurter,1,50e1d61f-d98d-4feb-bc3c-94f931ad3ee2,676428.0,branthurter,Hurter,Left,Brant Hurter,DET,2.61,2.42,41.1,102.0,90.0,95.0,0.803,8.06,1.31,6.97,0.65,1.75,0.195,0.373,0.212,0.237,0.491,60.0,95.0,82.0,,,,55.0,104.0,90.0,89.0,107.0,94.0,111.0,97.0,103.0,,,,0.505,0.074,,0.304,,0.117,2.7,,2.28,0.27,,0.03,92.1,,85.6,92.4,83.2,,0.0,0.0,0.348,,,,0.178,0.333,0.403,0.2,0.333,0.233,0.247,0.341,0.099,,,,,,,,,,,,,,,
