,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,FF_ba,FF_slg,FF_whiff,ST_ba,ST_slg,ST_whiff,SL_ba,SL_slg,SL_whiff,FC_ba,FC_slg,FC_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff
10,2024-08-13,745382,Strikeout,strikeout,True,643396,650633,Isiah Kiner-Falefa,Michael King,0,81ea5341-bd96-4928-9d01-4bacbcd99845,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.05,3.49,150.2,102.0,94.0,100.0,0.734,10.57,3.4,7.47,0.96,1.07,0.224,0.422,0.206,0.275,0.416,87.0,103.0,97.0,84.0,103.0,101.0,88.0,105.0,98.0,113.0,97.0,102.0,0.27,0.247,0.233,0.25,-0.65,0.88,-0.03,1.72,93.6,86.7,92.9,82.8,0.202,0.275,0.358,0.203,0.391,0.201,0.261,0.403,0.253,0.213,0.326,0.346,0.286,0.536,0.255,,,,,,,,,,,,,,,,,,
11,2024-08-13,745382,Strikeout,strikeout,True,663647,650633,Ke'Bryan Hayes,Michael King,0,cde5de40-ec9c-448c-bc03-20c46481d3f7,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.05,3.49,150.2,102.0,94.0,100.0,0.734,10.57,3.4,7.47,0.96,1.07,0.224,0.422,0.206,0.275,0.416,87.0,103.0,97.0,84.0,103.0,101.0,88.0,105.0,98.0,113.0,97.0,102.0,0.27,0.247,0.233,0.25,-0.65,0.88,-0.03,1.72,93.6,86.7,92.9,82.8,0.202,0.275,0.358,0.203,0.391,0.201,0.261,0.403,0.253,0.213,0.326,0.346,0.286,0.536,0.255,,,,,,,,,,,,,,,,,,
12,2024-08-13,745382,Single,single,False,650559,650633,Bryan De La Cruz,Michael King,1,29f70d2d-0cf2-4ba4-b52f-45d298df283b,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.05,3.49,150.2,102.0,94.0,100.0,0.734,10.57,3.4,7.47,0.96,1.07,0.224,0.422,0.206,0.275,0.416,87.0,103.0,97.0,84.0,103.0,101.0,88.0,105.0,98.0,113.0,97.0,102.0,0.27,0.247,0.233,0.25,-0.65,0.88,-0.03,1.72,93.6,86.7,92.9,82.8,0.202,0.275,0.358,0.203,0.391,0.201,0.261,0.403,0.253,0.213,0.326,0.346,0.286,0.536,0.255,,,,,,,,,,,,,,,,,,
13,2024-08-13,745382,Strikeout,strikeout,True,678225,650633,Ji Hwan Bae,Michael King,0,14149c5f-d633-4ce2-9ed6-361b71d2a7b7,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.05,3.49,150.2,102.0,94.0,100.0,0.734,10.57,3.4,7.47,0.96,1.07,0.224,0.422,0.206,0.275,0.416,87.0,103.0,97.0,84.0,103.0,101.0,88.0,105.0,98.0,113.0,97.0,102.0,0.27,0.247,0.233,0.25,-0.65,0.88,-0.03,1.72,93.6,86.7,92.9,82.8,0.202,0.275,0.358,0.203,0.391,0.201,0.261,0.403,0.253,0.213,0.326,0.346,0.286,0.536,0.255,,,,,,,,,,,,,,,,,,
14,2024-08-13,745382,Flyout,field_out,True,701538,682847,Jackson Merrill,Luis L. Ortiz,0,11e28850-9cc4-45e9-a698-03390b55c39c,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.242,0.343,0.138,0.179,0.299,0.233,,,,0.231,0.462,0.294,0.262,0.426,0.153,,,,,,,,,,,,,,,
15,2024-08-13,745382,Strikeout,strikeout,True,444482,682847,David Peralta,Luis L. Ortiz,0,525f26b7-bada-4b1b-a430-391dafd11663,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.242,0.343,0.138,0.179,0.299,0.233,,,,0.231,0.462,0.294,0.262,0.426,0.153,,,,,,,,,,,,,,,
16,2024-08-13,745382,Groundout,field_out,True,673490,682847,Ha-Seong Kim,Luis L. Ortiz,0,e32787cc-4024-45ec-bb4f-b7212e1cc092,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.242,0.343,0.138,0.179,0.299,0.233,,,,0.231,0.462,0.294,0.262,0.426,0.153,,,,,,,,,,,,,,,
17,2024-08-13,745382,Groundout,field_out,True,457705,650633,Andrew McCutchen,Michael King,0,728d8429-e85b-4ae7-863a-570918ae9c82,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.05,3.49,150.2,102.0,94.0,100.0,0.734,10.57,3.4,7.47,0.96,1.07,0.224,0.422,0.206,0.275,0.416,87.0,103.0,97.0,84.0,103.0,101.0,88.0,105.0,98.0,113.0,97.0,102.0,0.27,0.247,0.233,0.25,-0.65,0.88,-0.03,1.72,93.6,86.7,92.9,82.8,0.202,0.275,0.358,0.203,0.391,0.201,0.261,0.403,0.253,0.213,0.326,0.346,0.286,0.536,0.255,,,,,,,,,,,,,,,,,,
18,2024-08-13,745382,Single,single,False,668804,650633,Bryan Reynolds,Michael King,0,b2e6713d-3b19-48be-9e1d-e2567d030510,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.05,3.49,150.2,102.0,94.0,100.0,0.734,10.57,3.4,7.47,0.96,1.07,0.224,0.422,0.206,0.275,0.416,87.0,103.0,97.0,84.0,103.0,101.0,88.0,105.0,98.0,113.0,97.0,102.0,0.27,0.247,0.233,0.25,-0.65,0.88,-0.03,1.72,93.6,86.7,92.9,82.8,0.202,0.275,0.358,0.203,0.391,0.201,0.261,0.403,0.253,0.213,0.326,0.346,0.286,0.536,0.255,,,,,,,,,,,,,,,,,,
19,2024-08-13,745382,Strikeout,strikeout,True,665833,650633,Oneil Cruz,Michael King,0,324e3d00-bd8e-434d-8360-e3651f0c9a82,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.05,3.49,150.2,102.0,94.0,100.0,0.734,10.57,3.4,7.47,0.96,1.07,0.224,0.422,0.206,0.275,0.416,87.0,103.0,97.0,84.0,103.0,101.0,88.0,105.0,98.0,113.0,97.0,102.0,0.27,0.247,0.233,0.25,-0.65,0.88,-0.03,1.72,93.6,86.7,92.9,82.8,0.202,0.275,0.358,0.203,0.391,0.201,0.261,0.403,0.253,0.213,0.326,0.346,0.286,0.536,0.255,,,,,,,,,,,,,,,,,,
20,2024-08-13,745382,Single,single,False,663698,650633,Joey Bart,Michael King,1,636f8b1a-12a0-4d20-9aca-c95369cc38b7,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.05,3.49,150.2,102.0,94.0,100.0,0.734,10.57,3.4,7.47,0.96,1.07,0.224,0.422,0.206,0.275,0.416,87.0,103.0,97.0,84.0,103.0,101.0,88.0,105.0,98.0,113.0,97.0,102.0,0.27,0.247,0.233,0.25,-0.65,0.88,-0.03,1.72,93.6,86.7,92.9,82.8,0.202,0.275,0.358,0.203,0.391,0.201,0.261,0.403,0.253,0.213,0.326,0.346,0.286,0.536,0.255,,,,,,,,,,,,,,,,,,
21,2024-08-13,745382,Groundout,field_out,True,642133,650633,Rowdy Tellez,Michael King,0,81a71673-e140-4c57-bdf7-b11f808cceca,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.05,3.49,150.2,102.0,94.0,100.0,0.734,10.57,3.4,7.47,0.96,1.07,0.224,0.422,0.206,0.275,0.416,87.0,103.0,97.0,84.0,103.0,101.0,88.0,105.0,98.0,113.0,97.0,102.0,0.27,0.247,0.233,0.25,-0.65,0.88,-0.03,1.72,93.6,86.7,92.9,82.8,0.202,0.275,0.358,0.203,0.391,0.201,0.261,0.403,0.253,0.213,0.326,0.346,0.286,0.536,0.255,,,,,,,,,,,,,,,,,,
22,2024-08-13,745382,Groundout,field_out,True,543309,682847,Kyle Higashioka,Luis L. Ortiz,0,37b96491-e885-4b11-a3a0-696a321f1310,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.242,0.343,0.138,0.179,0.299,0.233,,,,0.231,0.462,0.294,0.262,0.426,0.153,,,,,,,,,,,,,,,
23,2024-08-13,745382,Flyout,field_out,True,650333,682847,Luis Arraez,Luis L. Ortiz,0,1e34616c-c4d4-437c-a996-5a7e95d6d101,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.242,0.343,0.138,0.179,0.299,0.233,,,,0.231,0.462,0.294,0.262,0.426,0.153,,,,,,,,,,,,,,,
24,2024-08-13,745382,Groundout,field_out,True,595777,682847,Jurickson Profar,Luis L. Ortiz,0,e528d4d0-1d9d-411a-aed4-52227057442c,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.242,0.343,0.138,0.179,0.299,0.233,,,,0.231,0.462,0.294,0.262,0.426,0.153,,,,,,,,,,,,,,,
25,2024-08-13,745382,Strikeout,strikeout,True,643396,650633,Isiah Kiner-Falefa,Michael King,0,51642ae0-755b-4978-9b3d-9413ae20d183,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.05,3.49,150.2,102.0,94.0,100.0,0.734,10.57,3.4,7.47,0.96,1.07,0.224,0.422,0.206,0.275,0.416,87.0,103.0,97.0,84.0,103.0,101.0,88.0,105.0,98.0,113.0,97.0,102.0,0.27,0.247,0.233,0.25,-0.65,0.88,-0.03,1.72,93.6,86.7,92.9,82.8,0.202,0.275,0.358,0.203,0.391,0.201,0.261,0.403,0.253,0.213,0.326,0.346,0.286,0.536,0.255,,,,,,,,,,,,,,,,,,
26,2024-08-13,745382,Strikeout,strikeout,True,663647,650633,Ke'Bryan Hayes,Michael King,0,a838e30a-3c56-4a71-a92e-87307211d5c2,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.05,3.49,150.2,102.0,94.0,100.0,0.734,10.57,3.4,7.47,0.96,1.07,0.224,0.422,0.206,0.275,0.416,87.0,103.0,97.0,84.0,103.0,101.0,88.0,105.0,98.0,113.0,97.0,102.0,0.27,0.247,0.233,0.25,-0.65,0.88,-0.03,1.72,93.6,86.7,92.9,82.8,0.202,0.275,0.358,0.203,0.391,0.201,0.261,0.403,0.253,0.213,0.326,0.346,0.286,0.536,0.255,,,,,,,,,,,,,,,,,,
27,2024-08-13,745382,Strikeout,strikeout,True,650559,650633,Bryan De La Cruz,Michael King,0,cd2c4b47-dac0-43a7-9cf9-8ed4d67a048a,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.05,3.49,150.2,102.0,94.0,100.0,0.734,10.57,3.4,7.47,0.96,1.07,0.224,0.422,0.206,0.275,0.416,87.0,103.0,97.0,84.0,103.0,101.0,88.0,105.0,98.0,113.0,97.0,102.0,0.27,0.247,0.233,0.25,-0.65,0.88,-0.03,1.72,93.6,86.7,92.9,82.8,0.202,0.275,0.358,0.203,0.391,0.201,0.261,0.403,0.253,0.213,0.326,0.346,0.286,0.536,0.255,,,,,,,,,,,,,,,,,,
28,2024-08-13,745382,Single,single,False,630105,682847,Jake Cronenworth,Luis L. Ortiz,0,2632b23c-1869-4f84-8722-93dc923451fa,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.242,0.343,0.138,0.179,0.299,0.233,,,,0.231,0.462,0.294,0.262,0.426,0.153,,,,,,,,,,,,,,,
29,2024-08-13,745382,Walk,walk,False,592518,682847,Manny Machado,Luis L. Ortiz,1,1845a038-e4d4-48bf-b6d5-36da4bd56fee,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.242,0.343,0.138,0.179,0.299,0.233,,,,0.231,0.462,0.294,0.262,0.426,0.153,,,,,,,,,,,,,,,
30,2024-08-13,745382,Strikeout,strikeout,True,593428,682847,Xander Bogaerts,Luis L. Ortiz,0,5df7bdeb-6416-4c5d-953e-6cb9d9319756,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.242,0.343,0.138,0.179,0.299,0.233,,,,0.231,0.462,0.294,0.262,0.426,0.153,,,,,,,,,,,,,,,
31,2024-08-13,745382,Flyout,field_out,True,701538,682847,Jackson Merrill,Luis L. Ortiz,0,5805782c-0e57-41b3-948e-f48d6c1d34f9,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.242,0.343,0.138,0.179,0.299,0.233,,,,0.231,0.462,0.294,0.262,0.426,0.153,,,,,,,,,,,,,,,
32,2024-08-13,745382,Groundout,field_out,True,678225,650633,Ji Hwan Bae,Michael King,0,3c79ccde-eccd-49ea-8829-a553360b553c,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.05,3.49,150.2,102.0,94.0,100.0,0.734,10.57,3.4,7.47,0.96,1.07,0.224,0.422,0.206,0.275,0.416,87.0,103.0,97.0,84.0,103.0,101.0,88.0,105.0,98.0,113.0,97.0,102.0,0.27,0.247,0.233,0.25,-0.65,0.88,-0.03,1.72,93.6,86.7,92.9,82.8,0.202,0.275,0.358,0.203,0.391,0.201,0.261,0.403,0.253,0.213,0.326,0.346,0.286,0.536,0.255,,,,,,,,,,,,,,,,,,
33,2024-08-13,745382,Single,single,False,457705,650633,Andrew McCutchen,Michael King,0,f6c0fed2-1497-40cd-bea0-93602f0ea9e4,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.05,3.49,150.2,102.0,94.0,100.0,0.734,10.57,3.4,7.47,0.96,1.07,0.224,0.422,0.206,0.275,0.416,87.0,103.0,97.0,84.0,103.0,101.0,88.0,105.0,98.0,113.0,97.0,102.0,0.27,0.247,0.233,0.25,-0.65,0.88,-0.03,1.72,93.6,86.7,92.9,82.8,0.202,0.275,0.358,0.203,0.391,0.201,0.261,0.403,0.253,0.213,0.326,0.346,0.286,0.536,0.255,,,,,,,,,,,,,,,,,,
34,2024-08-13,745382,Grounded Into DP,grounded_into_double_play,True,668804,650633,Bryan Reynolds,Michael King,1,f35052d2-087f-48a2-a95b-d1fdbcd2e013,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.05,3.49,150.2,102.0,94.0,100.0,0.734,10.57,3.4,7.47,0.96,1.07,0.224,0.422,0.206,0.275,0.416,87.0,103.0,97.0,84.0,103.0,101.0,88.0,105.0,98.0,113.0,97.0,102.0,0.27,0.247,0.233,0.25,-0.65,0.88,-0.03,1.72,93.6,86.7,92.9,82.8,0.202,0.275,0.358,0.203,0.391,0.201,0.261,0.403,0.253,0.213,0.326,0.346,0.286,0.536,0.255,,,,,,,,,,,,,,,,,,
35,2024-08-13,745382,Home Run,home_run,False,444482,682847,David Peralta,Luis L. Ortiz,0,92ca4919-2b6b-476a-8db3-74ba543eb33e,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.242,0.343,0.138,0.179,0.299,0.233,,,,0.231,0.462,0.294,0.262,0.426,0.153,,,,,,,,,,,,,,,
36,2024-08-13,745382,Flyout,field_out,True,673490,682847,Ha-Seong Kim,Luis L. Ortiz,0,53e8e70c-1731-4b8c-b4f9-e4b1d70bd41a,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.242,0.343,0.138,0.179,0.299,0.233,,,,0.231,0.462,0.294,0.262,0.426,0.153,,,,,,,,,,,,,,,
37,2024-08-13,745382,Strikeout,strikeout,True,543309,682847,Kyle Higashioka,Luis L. Ortiz,0,7b033e13-6231-4a8b-9362-ce1443d93c52,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.242,0.343,0.138,0.179,0.299,0.233,,,,0.231,0.462,0.294,0.262,0.426,0.153,,,,,,,,,,,,,,,
38,2024-08-13,745382,Single,single,False,650333,682847,Luis Arraez,Luis L. Ortiz,0,332ee17c-b96e-4dea-8185-d6a539c2ae4d,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.242,0.343,0.138,0.179,0.299,0.233,,,,0.231,0.462,0.294,0.262,0.426,0.153,,,,,,,,,,,,,,,
39,2024-08-13,745382,Flyout,field_out,True,595777,682847,Jurickson Profar,Luis L. Ortiz,0,8cc7636f-b8b7-4d2a-bdc2-74ea69539f62,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.242,0.343,0.138,0.179,0.299,0.233,,,,0.231,0.462,0.294,0.262,0.426,0.153,,,,,,,,,,,,,,,
40,2024-08-13,745382,Single,single,False,665833,650633,Oneil Cruz,Michael King,0,b514442f-1064-479b-934e-ae561a6fde87,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.05,3.49,150.2,102.0,94.0,100.0,0.734,10.57,3.4,7.47,0.96,1.07,0.224,0.422,0.206,0.275,0.416,87.0,103.0,97.0,84.0,103.0,101.0,88.0,105.0,98.0,113.0,97.0,102.0,0.27,0.247,0.233,0.25,-0.65,0.88,-0.03,1.72,93.6,86.7,92.9,82.8,0.202,0.275,0.358,0.203,0.391,0.201,0.261,0.403,0.253,0.213,0.326,0.346,0.286,0.536,0.255,,,,,,,,,,,,,,,,,,
41,2024-08-13,745382,Grounded Into DP,grounded_into_double_play,True,663698,650633,Joey Bart,Michael King,1,5714c200-b2fa-4513-aafa-9f52be8f8ffa,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.05,3.49,150.2,102.0,94.0,100.0,0.734,10.57,3.4,7.47,0.96,1.07,0.224,0.422,0.206,0.275,0.416,87.0,103.0,97.0,84.0,103.0,101.0,88.0,105.0,98.0,113.0,97.0,102.0,0.27,0.247,0.233,0.25,-0.65,0.88,-0.03,1.72,93.6,86.7,92.9,82.8,0.202,0.275,0.358,0.203,0.391,0.201,0.261,0.403,0.253,0.213,0.326,0.346,0.286,0.536,0.255,,,,,,,,,,,,,,,,,,
42,2024-08-13,745382,Strikeout,strikeout,True,642133,650633,Rowdy Tellez,Michael King,0,e43a05e8-3fc5-4a32-9e57-19500ba8e3f6,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.05,3.49,150.2,102.0,94.0,100.0,0.734,10.57,3.4,7.47,0.96,1.07,0.224,0.422,0.206,0.275,0.416,87.0,103.0,97.0,84.0,103.0,101.0,88.0,105.0,98.0,113.0,97.0,102.0,0.27,0.247,0.233,0.25,-0.65,0.88,-0.03,1.72,93.6,86.7,92.9,82.8,0.202,0.275,0.358,0.203,0.391,0.201,0.261,0.403,0.253,0.213,0.326,0.346,0.286,0.536,0.255,,,,,,,,,,,,,,,,,,
43,2024-08-13,745382,Pop Out,field_out,True,630105,621294,Jake Cronenworth,Ben Heller,0,c6948877-f78e-4917-9230-104a77052477,621294.0,benheller,Heller,Right,Ben Heller,PIT,11.25,5.6,12.0,95.0,101.0,97.0,0.721,11.25,4.5,14.25,0.75,1.31,0.333,0.205,0.103,0.41,0.337,125.0,101.0,114.0,95.0,96.0,93.0,97.0,98.0,99.0,118.0,105.0,102.0,0.227,0.141,0.208,0.216,-4.41,-9.03,-4.29,0.94,96.3,84.1,95.2,83.5,0.143,0.286,0.484,0.786,1.0,0.115,0.286,0.429,0.091,,,,0.5,0.833,0.286,0.0,0.0,0.391,68.0,88.0,85.0,0.208,4.8,86.9,,,,,,,,,
