,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,SI_ba,SI_slg,SI_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,ST_ba,ST_slg,ST_whiff
10,2024-07-28,745961,Strikeout,strikeout,True,642715,667725,Willy Adames,Kyle Tyler,0,56fc0c3d-33f7-434f-8043-3f7870cbca50,667725.0,kyletyler,Tyler,Right,Kyle Tyler,MIA,5.4,6.17,31.2,95.0,101.0,95.0,0.76,7.11,5.12,10.52,1.14,1.75,0.235,0.408,0.153,0.327,0.379,47.0,78.0,66.0,97.0,89.0,93.0,81.0,91.0,88.0,,,,117.0,87.0,90.0,108.0,102.0,100.0,,0.143,0.448,0.112,0.284,0.012,0.05,-0.31,,0.15,-1.6,-4.33,90.6,90.3,86.4,,82.2,77.0,0.238,0.429,0.159,0.328,0.448,0.17,0.231,0.308,0.379,,,,0.323,0.419,0.431,,,,,,,,,,,,,,,
11,2024-07-28,745961,Groundout,field_out,True,681146,668964,Jonah Bride,Tobias Myers,0,540367fb-9d7c-4c63-adff-710da738da38,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,2.99,4.23,108.1,101.0,91.0,97.0,0.817,7.81,2.33,7.81,1.25,0.92,0.262,0.409,0.131,0.313,0.432,106.0,83.0,89.0,71.0,101.0,103.0,86.0,104.0,100.0,71.0,92.0,74.0,92.0,108.0,105.0,95.0,99.0,90.0,0.006,0.401,0.238,0.206,0.038,0.11,0.78,-1.02,11.34,2.25,-3.62,1.0,92.9,89.3,81.1,91.5,85.5,77.7,0.212,0.424,0.164,0.348,0.517,0.138,0.173,0.198,0.276,0.094,0.094,0.431,0.462,0.615,0.16,0.0,0.0,0.0,,,,,,,,,,,,
12,2024-07-28,745961,Strikeout,strikeout,True,624503,668964,Nick Gordon,Tobias Myers,0,ef387cd5-2e7f-4d2c-9f4c-84a276fa6fd2,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,2.99,4.23,108.1,101.0,91.0,97.0,0.817,7.81,2.33,7.81,1.25,0.92,0.262,0.409,0.131,0.313,0.432,106.0,83.0,89.0,71.0,101.0,103.0,86.0,104.0,100.0,71.0,92.0,74.0,92.0,108.0,105.0,95.0,99.0,90.0,0.006,0.401,0.238,0.206,0.038,0.11,0.78,-1.02,11.34,2.25,-3.62,1.0,92.9,89.3,81.1,91.5,85.5,77.7,0.212,0.424,0.164,0.348,0.517,0.138,0.173,0.198,0.276,0.094,0.094,0.431,0.462,0.615,0.16,0.0,0.0,0.0,,,,,,,,,,,,
13,2024-07-28,745961,Flyout,field_out,True,645305,668964,Ali Sánchez,Tobias Myers,0,ca261141-5669-4f9c-b7d3-7534d001685f,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,2.99,4.23,108.1,101.0,91.0,97.0,0.817,7.81,2.33,7.81,1.25,0.92,0.262,0.409,0.131,0.313,0.432,106.0,83.0,89.0,71.0,101.0,103.0,86.0,104.0,100.0,71.0,92.0,74.0,92.0,108.0,105.0,95.0,99.0,90.0,0.006,0.401,0.238,0.206,0.038,0.11,0.78,-1.02,11.34,2.25,-3.62,1.0,92.9,89.3,81.1,91.5,85.5,77.7,0.212,0.424,0.164,0.348,0.517,0.138,0.173,0.198,0.276,0.094,0.094,0.431,0.462,0.615,0.16,0.0,0.0,0.0,,,,,,,,,,,,
14,2024-07-28,745961,Walk,walk,False,656555,667725,Rhys Hoskins,Kyle Tyler,0,d9a3f593-946e-4c63-baf4-e7b406f3651b,667725.0,kyletyler,Tyler,Right,Kyle Tyler,MIA,5.4,6.17,31.2,95.0,101.0,95.0,0.76,7.11,5.12,10.52,1.14,1.75,0.235,0.408,0.153,0.327,0.379,47.0,78.0,66.0,97.0,89.0,93.0,81.0,91.0,88.0,,,,117.0,87.0,90.0,108.0,102.0,100.0,,0.143,0.448,0.112,0.284,0.012,0.05,-0.31,,0.15,-1.6,-4.33,90.6,90.3,86.4,,82.2,77.0,0.238,0.429,0.159,0.328,0.448,0.17,0.231,0.308,0.379,,,,0.323,0.419,0.431,,,,,,,,,,,,,,,
15,2024-07-28,745961,Single,single,False,669003,667725,Garrett Mitchell,Kyle Tyler,1,a6d04540-3517-4fd6-8ad5-f0e22d575eba,667725.0,kyletyler,Tyler,Right,Kyle Tyler,MIA,5.4,6.17,31.2,95.0,101.0,95.0,0.76,7.11,5.12,10.52,1.14,1.75,0.235,0.408,0.153,0.327,0.379,47.0,78.0,66.0,97.0,89.0,93.0,81.0,91.0,88.0,,,,117.0,87.0,90.0,108.0,102.0,100.0,,0.143,0.448,0.112,0.284,0.012,0.05,-0.31,,0.15,-1.6,-4.33,90.6,90.3,86.4,,82.2,77.0,0.238,0.429,0.159,0.328,0.448,0.17,0.231,0.308,0.379,,,,0.323,0.419,0.431,,,,,,,,,,,,,,,
16,2024-07-28,745961,Strikeout,strikeout,True,687401,667725,Joey Ortiz,Kyle Tyler,0,74bb5720-7707-4a55-8b04-1c8786144a4c,667725.0,kyletyler,Tyler,Right,Kyle Tyler,MIA,5.4,6.17,31.2,95.0,101.0,95.0,0.76,7.11,5.12,10.52,1.14,1.75,0.235,0.408,0.153,0.327,0.379,47.0,78.0,66.0,97.0,89.0,93.0,81.0,91.0,88.0,,,,117.0,87.0,90.0,108.0,102.0,100.0,,0.143,0.448,0.112,0.284,0.012,0.05,-0.31,,0.15,-1.6,-4.33,90.6,90.3,86.4,,82.2,77.0,0.238,0.429,0.159,0.328,0.448,0.17,0.231,0.308,0.379,,,,0.323,0.419,0.431,,,,,,,,,,,,,,,
17,2024-07-28,745961,Forceout,force_out,True,606992,667725,Eric Haase,Kyle Tyler,1,bdb83d8b-3975-4ba6-b08f-aa3dd3af8a19,667725.0,kyletyler,Tyler,Right,Kyle Tyler,MIA,5.4,6.17,31.2,95.0,101.0,95.0,0.76,7.11,5.12,10.52,1.14,1.75,0.235,0.408,0.153,0.327,0.379,47.0,78.0,66.0,97.0,89.0,93.0,81.0,91.0,88.0,,,,117.0,87.0,90.0,108.0,102.0,100.0,,0.143,0.448,0.112,0.284,0.012,0.05,-0.31,,0.15,-1.6,-4.33,90.6,90.3,86.4,,82.2,77.0,0.238,0.429,0.159,0.328,0.448,0.17,0.231,0.308,0.379,,,,0.323,0.419,0.431,,,,,,,,,,,,,,,
18,2024-07-28,745961,Strikeout,strikeout,True,668930,667725,Brice Turang,Kyle Tyler,0,f96506e5-e0b7-4d8e-8fbb-84982825f99d,667725.0,kyletyler,Tyler,Right,Kyle Tyler,MIA,5.4,6.17,31.2,95.0,101.0,95.0,0.76,7.11,5.12,10.52,1.14,1.75,0.235,0.408,0.153,0.327,0.379,47.0,78.0,66.0,97.0,89.0,93.0,81.0,91.0,88.0,,,,117.0,87.0,90.0,108.0,102.0,100.0,,0.143,0.448,0.112,0.284,0.012,0.05,-0.31,,0.15,-1.6,-4.33,90.6,90.3,86.4,,82.2,77.0,0.238,0.429,0.159,0.328,0.448,0.17,0.231,0.308,0.379,,,,0.323,0.419,0.431,,,,,,,,,,,,,,,
19,2024-07-28,745961,Walk,walk,False,669364,668964,Xavier Edwards,Tobias Myers,0,4a414ee3-98a5-419b-8a9e-8716eaed6126,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,2.99,4.23,108.1,101.0,91.0,97.0,0.817,7.81,2.33,7.81,1.25,0.92,0.262,0.409,0.131,0.313,0.432,106.0,83.0,89.0,71.0,101.0,103.0,86.0,104.0,100.0,71.0,92.0,74.0,92.0,108.0,105.0,95.0,99.0,90.0,0.006,0.401,0.238,0.206,0.038,0.11,0.78,-1.02,11.34,2.25,-3.62,1.0,92.9,89.3,81.1,91.5,85.5,77.7,0.212,0.424,0.164,0.348,0.517,0.138,0.173,0.198,0.276,0.094,0.094,0.431,0.462,0.615,0.16,0.0,0.0,0.0,,,,,,,,,,,,
20,2024-07-28,745961,Single,single,False,650559,668964,Bryan De La Cruz,Tobias Myers,1,b2a39678-0564-4723-91db-186c5fcd734a,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,2.99,4.23,108.1,101.0,91.0,97.0,0.817,7.81,2.33,7.81,1.25,0.92,0.262,0.409,0.131,0.313,0.432,106.0,83.0,89.0,71.0,101.0,103.0,86.0,104.0,100.0,71.0,92.0,74.0,92.0,108.0,105.0,95.0,99.0,90.0,0.006,0.401,0.238,0.206,0.038,0.11,0.78,-1.02,11.34,2.25,-3.62,1.0,92.9,89.3,81.1,91.5,85.5,77.7,0.212,0.424,0.164,0.348,0.517,0.138,0.173,0.198,0.276,0.094,0.094,0.431,0.462,0.615,0.16,0.0,0.0,0.0,,,,,,,,,,,,
21,2024-07-28,745961,Forceout,force_out,True,605137,668964,Josh Bell,Tobias Myers,1,58e27e39-a998-48a6-bbe5-8d959ef3bba9,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,2.99,4.23,108.1,101.0,91.0,97.0,0.817,7.81,2.33,7.81,1.25,0.92,0.262,0.409,0.131,0.313,0.432,106.0,83.0,89.0,71.0,101.0,103.0,86.0,104.0,100.0,71.0,92.0,74.0,92.0,108.0,105.0,95.0,99.0,90.0,0.006,0.401,0.238,0.206,0.038,0.11,0.78,-1.02,11.34,2.25,-3.62,1.0,92.9,89.3,81.1,91.5,85.5,77.7,0.212,0.424,0.164,0.348,0.517,0.138,0.173,0.198,0.276,0.094,0.094,0.431,0.462,0.615,0.16,0.0,0.0,0.0,,,,,,,,,,,,
22,2024-07-28,745961,Hit By Pitch,hit_by_pitch,False,669394,668964,Jake Burger,Tobias Myers,1,0236dcf4-0ffa-4179-a233-4b3013cff9e9,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,2.99,4.23,108.1,101.0,91.0,97.0,0.817,7.81,2.33,7.81,1.25,0.92,0.262,0.409,0.131,0.313,0.432,106.0,83.0,89.0,71.0,101.0,103.0,86.0,104.0,100.0,71.0,92.0,74.0,92.0,108.0,105.0,95.0,99.0,90.0,0.006,0.401,0.238,0.206,0.038,0.11,0.78,-1.02,11.34,2.25,-3.62,1.0,92.9,89.3,81.1,91.5,85.5,77.7,0.212,0.424,0.164,0.348,0.517,0.138,0.173,0.198,0.276,0.094,0.094,0.431,0.462,0.615,0.16,0.0,0.0,0.0,,,,,,,,,,,,
23,2024-07-28,745961,Lineout,field_out,True,660821,668964,Jesús Sánchez,Tobias Myers,0,03879211-47b2-4c59-94c8-cf4f4b0ce732,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,2.99,4.23,108.1,101.0,91.0,97.0,0.817,7.81,2.33,7.81,1.25,0.92,0.262,0.409,0.131,0.313,0.432,106.0,83.0,89.0,71.0,101.0,103.0,86.0,104.0,100.0,71.0,92.0,74.0,92.0,108.0,105.0,95.0,99.0,90.0,0.006,0.401,0.238,0.206,0.038,0.11,0.78,-1.02,11.34,2.25,-3.62,1.0,92.9,89.3,81.1,91.5,85.5,77.7,0.212,0.424,0.164,0.348,0.517,0.138,0.173,0.198,0.276,0.094,0.094,0.431,0.462,0.615,0.16,0.0,0.0,0.0,,,,,,,,,,,,
24,2024-07-28,745961,Lineout,field_out,True,672640,668964,Otto Lopez,Tobias Myers,0,9c3c257a-3744-4798-befd-52cd08b59daa,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,2.99,4.23,108.1,101.0,91.0,97.0,0.817,7.81,2.33,7.81,1.25,0.92,0.262,0.409,0.131,0.313,0.432,106.0,83.0,89.0,71.0,101.0,103.0,86.0,104.0,100.0,71.0,92.0,74.0,92.0,108.0,105.0,95.0,99.0,90.0,0.006,0.401,0.238,0.206,0.038,0.11,0.78,-1.02,11.34,2.25,-3.62,1.0,92.9,89.3,81.1,91.5,85.5,77.7,0.212,0.424,0.164,0.348,0.517,0.138,0.173,0.198,0.276,0.094,0.094,0.431,0.462,0.615,0.16,0.0,0.0,0.0,,,,,,,,,,,,
25,2024-07-28,745961,Walk,walk,False,661388,667725,William Contreras,Kyle Tyler,0,cbdcc06a-0d6f-4aeb-9ba5-142c3c8efe04,667725.0,kyletyler,Tyler,Right,Kyle Tyler,MIA,5.4,6.17,31.2,95.0,101.0,95.0,0.76,7.11,5.12,10.52,1.14,1.75,0.235,0.408,0.153,0.327,0.379,47.0,78.0,66.0,97.0,89.0,93.0,81.0,91.0,88.0,,,,117.0,87.0,90.0,108.0,102.0,100.0,,0.143,0.448,0.112,0.284,0.012,0.05,-0.31,,0.15,-1.6,-4.33,90.6,90.3,86.4,,82.2,77.0,0.238,0.429,0.159,0.328,0.448,0.17,0.231,0.308,0.379,,,,0.323,0.419,0.431,,,,,,,,,,,,,,,
26,2024-07-28,745961,Grounded Into DP,grounded_into_double_play,True,694192,667725,Jackson Chourio,Kyle Tyler,1,e274c3f0-807c-4f2e-aa5b-d38c480e2baa,667725.0,kyletyler,Tyler,Right,Kyle Tyler,MIA,5.4,6.17,31.2,95.0,101.0,95.0,0.76,7.11,5.12,10.52,1.14,1.75,0.235,0.408,0.153,0.327,0.379,47.0,78.0,66.0,97.0,89.0,93.0,81.0,91.0,88.0,,,,117.0,87.0,90.0,108.0,102.0,100.0,,0.143,0.448,0.112,0.284,0.012,0.05,-0.31,,0.15,-1.6,-4.33,90.6,90.3,86.4,,82.2,77.0,0.238,0.429,0.159,0.328,0.448,0.17,0.231,0.308,0.379,,,,0.323,0.419,0.431,,,,,,,,,,,,,,,
27,2024-07-28,745961,Groundout,field_out,True,641343,667725,Jake Bauers,Kyle Tyler,0,35a9bf2c-a130-4a8c-81c2-2b712ad46f0d,667725.0,kyletyler,Tyler,Right,Kyle Tyler,MIA,5.4,6.17,31.2,95.0,101.0,95.0,0.76,7.11,5.12,10.52,1.14,1.75,0.235,0.408,0.153,0.327,0.379,47.0,78.0,66.0,97.0,89.0,93.0,81.0,91.0,88.0,,,,117.0,87.0,90.0,108.0,102.0,100.0,,0.143,0.448,0.112,0.284,0.012,0.05,-0.31,,0.15,-1.6,-4.33,90.6,90.3,86.4,,82.2,77.0,0.238,0.429,0.159,0.328,0.448,0.17,0.231,0.308,0.379,,,,0.323,0.419,0.431,,,,,,,,,,,,,,,
28,2024-07-28,745961,Strikeout,strikeout,True,681146,668964,Jonah Bride,Tobias Myers,0,ce63a008-5b1e-4ad5-9a72-ae2531a557a6,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,2.99,4.23,108.1,101.0,91.0,97.0,0.817,7.81,2.33,7.81,1.25,0.92,0.262,0.409,0.131,0.313,0.432,106.0,83.0,89.0,71.0,101.0,103.0,86.0,104.0,100.0,71.0,92.0,74.0,92.0,108.0,105.0,95.0,99.0,90.0,0.006,0.401,0.238,0.206,0.038,0.11,0.78,-1.02,11.34,2.25,-3.62,1.0,92.9,89.3,81.1,91.5,85.5,77.7,0.212,0.424,0.164,0.348,0.517,0.138,0.173,0.198,0.276,0.094,0.094,0.431,0.462,0.615,0.16,0.0,0.0,0.0,,,,,,,,,,,,
29,2024-07-28,745961,Hit By Pitch,hit_by_pitch,False,624503,668964,Nick Gordon,Tobias Myers,0,c4742fdd-4741-4413-b07c-35853caeb05c,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,2.99,4.23,108.1,101.0,91.0,97.0,0.817,7.81,2.33,7.81,1.25,0.92,0.262,0.409,0.131,0.313,0.432,106.0,83.0,89.0,71.0,101.0,103.0,86.0,104.0,100.0,71.0,92.0,74.0,92.0,108.0,105.0,95.0,99.0,90.0,0.006,0.401,0.238,0.206,0.038,0.11,0.78,-1.02,11.34,2.25,-3.62,1.0,92.9,89.3,81.1,91.5,85.5,77.7,0.212,0.424,0.164,0.348,0.517,0.138,0.173,0.198,0.276,0.094,0.094,0.431,0.462,0.615,0.16,0.0,0.0,0.0,,,,,,,,,,,,
30,2024-07-28,745961,Pop Out,field_out,True,645305,668964,Ali Sánchez,Tobias Myers,0,6ef3d596-12f6-4606-a59f-95a5fae3245e,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,2.99,4.23,108.1,101.0,91.0,97.0,0.817,7.81,2.33,7.81,1.25,0.92,0.262,0.409,0.131,0.313,0.432,106.0,83.0,89.0,71.0,101.0,103.0,86.0,104.0,100.0,71.0,92.0,74.0,92.0,108.0,105.0,95.0,99.0,90.0,0.006,0.401,0.238,0.206,0.038,0.11,0.78,-1.02,11.34,2.25,-3.62,1.0,92.9,89.3,81.1,91.5,85.5,77.7,0.212,0.424,0.164,0.348,0.517,0.138,0.173,0.198,0.276,0.094,0.094,0.431,0.462,0.615,0.16,0.0,0.0,0.0,,,,,,,,,,,,
31,2024-07-28,745961,Caught Stealing 2B,caught_stealing_2b,True,669364,668964,Xavier Edwards,Tobias Myers,0,25587cbb-23a2-4e33-92e9-bde1449439aa,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,2.99,4.23,108.1,101.0,91.0,97.0,0.817,7.81,2.33,7.81,1.25,0.92,0.262,0.409,0.131,0.313,0.432,106.0,83.0,89.0,71.0,101.0,103.0,86.0,104.0,100.0,71.0,92.0,74.0,92.0,108.0,105.0,95.0,99.0,90.0,0.006,0.401,0.238,0.206,0.038,0.11,0.78,-1.02,11.34,2.25,-3.62,1.0,92.9,89.3,81.1,91.5,85.5,77.7,0.212,0.424,0.164,0.348,0.517,0.138,0.173,0.198,0.276,0.094,0.094,0.431,0.462,0.615,0.16,0.0,0.0,0.0,,,,,,,,,,,,
