,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSL/C,wCH/C,vFA,vFC,vCH,vSL,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff
0,2024-05-15,746795,Strikeout,strikeout,True,696285,676979,Jacob Young,Garrett Crochet,0,16f897e7-61ad-4bdf-9c68-786c4e82eaf3,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.02,2.44,107.1,103.0,103.0,103.0,0.698,12.58,1.93,6.62,0.84,1.24,0.262,0.371,0.181,0.319,0.471,69.0,103.0,103.0,105.0,103.0,103.0,138.0,99.0,103.0,92.0,107.0,104.0,0.552,0.273,0.114,0.061,1.77,2.05,-2.87,-0.38,97.0,91.4,90.8,84.1,0.188,0.274,0.31,0.213,0.283,0.351,0.227,0.614,0.372,0.179,0.321,0.279,,,,,,,,,,,,,,,,,,
1,2024-05-15,746795,Strikeout,strikeout,True,669222,676979,Nick Senzel,Garrett Crochet,0,ac4bd058-46f2-4271-a3e3-dfe9146c2d02,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.02,2.44,107.1,103.0,103.0,103.0,0.698,12.58,1.93,6.62,0.84,1.24,0.262,0.371,0.181,0.319,0.471,69.0,103.0,103.0,105.0,103.0,103.0,138.0,99.0,103.0,92.0,107.0,104.0,0.552,0.273,0.114,0.061,1.77,2.05,-2.87,-0.38,97.0,91.4,90.8,84.1,0.188,0.274,0.31,0.213,0.283,0.351,0.227,0.614,0.372,0.179,0.321,0.279,,,,,,,,,,,,,,,,,,
2,2024-05-15,746795,Single,single,False,545121,676979,Ildemaro Vargas,Garrett Crochet,0,fe0b710d-2576-4b87-b566-11b3fde130a2,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.02,2.44,107.1,103.0,103.0,103.0,0.698,12.58,1.93,6.62,0.84,1.24,0.262,0.371,0.181,0.319,0.471,69.0,103.0,103.0,105.0,103.0,103.0,138.0,99.0,103.0,92.0,107.0,104.0,0.552,0.273,0.114,0.061,1.77,2.05,-2.87,-0.38,97.0,91.4,90.8,84.1,0.188,0.274,0.31,0.213,0.283,0.351,0.227,0.614,0.372,0.179,0.321,0.279,,,,,,,,,,,,,,,,,,
3,2024-05-15,746795,Flyout,field_out,True,608841,676979,Joey Meneses,Garrett Crochet,1,826d1405-f04a-41cc-8ab3-8cfe174e16bd,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.02,2.44,107.1,103.0,103.0,103.0,0.698,12.58,1.93,6.62,0.84,1.24,0.262,0.371,0.181,0.319,0.471,69.0,103.0,103.0,105.0,103.0,103.0,138.0,99.0,103.0,92.0,107.0,104.0,0.552,0.273,0.114,0.061,1.77,2.05,-2.87,-0.38,97.0,91.4,90.8,84.1,0.188,0.274,0.31,0.213,0.283,0.351,0.227,0.614,0.372,0.179,0.321,0.279,,,,,,,,,,,,,,,,,,
4,2024-05-15,746795,Groundout,field_out,True,502054,571578,Tommy Pham,Patrick Corbin,0,b278703b-e959-4849-9b66-8805e8047ffb,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.35,6.06,111.0,100.0,76.0,94.0,0.803,6.41,2.92,10.46,1.22,1.43,0.209,0.382,0.137,0.335,0.393,88.0,95.0,96.0,54.0,97.0,83.0,85.0,96.0,96.0,79.0,106.0,99.0,0.103,0.179,0.316,0.05,-1.09,0.23,0.02,-4.62,91.3,84.5,81.2,79.7,0.324,0.541,0.117,0.253,0.38,0.236,0.25,0.384,0.352,0.4,0.65,0.275,71.0,102.0,92.0,0.352,-1.8,91.4,0.326,0.578,0.089,,,,,,,,,
5,2024-05-15,746795,Flyout,field_out,True,683734,571578,Andrew Vaughn,Patrick Corbin,0,4aeaac91-8282-4a1e-97fe-a16fedb39515,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.35,6.06,111.0,100.0,76.0,94.0,0.803,6.41,2.92,10.46,1.22,1.43,0.209,0.382,0.137,0.335,0.393,88.0,95.0,96.0,54.0,97.0,83.0,85.0,96.0,96.0,79.0,106.0,99.0,0.103,0.179,0.316,0.05,-1.09,0.23,0.02,-4.62,91.3,84.5,81.2,79.7,0.324,0.541,0.117,0.253,0.38,0.236,0.25,0.384,0.352,0.4,0.65,0.275,71.0,102.0,92.0,0.352,-1.8,91.4,0.326,0.578,0.089,,,,,,,,,
6,2024-05-15,746795,Groundout,field_out,True,650391,571578,Eloy Jiménez,Patrick Corbin,0,43ee81fe-562c-4189-a221-288c5d11552c,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.35,6.06,111.0,100.0,76.0,94.0,0.803,6.41,2.92,10.46,1.22,1.43,0.209,0.382,0.137,0.335,0.393,88.0,95.0,96.0,54.0,97.0,83.0,85.0,96.0,96.0,79.0,106.0,99.0,0.103,0.179,0.316,0.05,-1.09,0.23,0.02,-4.62,91.3,84.5,81.2,79.7,0.324,0.541,0.117,0.253,0.38,0.236,0.25,0.384,0.352,0.4,0.65,0.275,71.0,102.0,92.0,0.352,-1.8,91.4,0.326,0.578,0.089,,,,,,,,,
7,2024-05-15,746795,Strikeout,strikeout,True,660688,676979,Keibert Ruiz,Garrett Crochet,0,fc60fd0a-feed-4dc2-bfaf-481f1ebb34a3,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.02,2.44,107.1,103.0,103.0,103.0,0.698,12.58,1.93,6.62,0.84,1.24,0.262,0.371,0.181,0.319,0.471,69.0,103.0,103.0,105.0,103.0,103.0,138.0,99.0,103.0,92.0,107.0,104.0,0.552,0.273,0.114,0.061,1.77,2.05,-2.87,-0.38,97.0,91.4,90.8,84.1,0.188,0.274,0.31,0.213,0.283,0.351,0.227,0.614,0.372,0.179,0.321,0.279,,,,,,,,,,,,,,,,,,
8,2024-05-15,746795,Double,double,False,656180,676979,Riley Adams,Garrett Crochet,0,0573c45c-f293-468e-9854-462609142df9,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.02,2.44,107.1,103.0,103.0,103.0,0.698,12.58,1.93,6.62,0.84,1.24,0.262,0.371,0.181,0.319,0.471,69.0,103.0,103.0,105.0,103.0,103.0,138.0,99.0,103.0,92.0,107.0,104.0,0.552,0.273,0.114,0.061,1.77,2.05,-2.87,-0.38,97.0,91.4,90.8,84.1,0.188,0.274,0.31,0.213,0.283,0.351,0.227,0.614,0.372,0.179,0.321,0.279,,,,,,,,,,,,,,,,,,
9,2024-05-15,746795,Strikeout,strikeout,True,702358,676979,Trey Lipscomb,Garrett Crochet,0,bbaf0cc3-5ffb-4198-be22-bb3975aee664,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.02,2.44,107.1,103.0,103.0,103.0,0.698,12.58,1.93,6.62,0.84,1.24,0.262,0.371,0.181,0.319,0.471,69.0,103.0,103.0,105.0,103.0,103.0,138.0,99.0,103.0,92.0,107.0,104.0,0.552,0.273,0.114,0.061,1.77,2.05,-2.87,-0.38,97.0,91.4,90.8,84.1,0.188,0.274,0.31,0.213,0.283,0.351,0.227,0.614,0.372,0.179,0.321,0.279,,,,,,,,,,,,,,,,,,
