,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,KC%,CH%,wFA/C,wFC/C,wSI/C,wKC/C,wCH/C,vFA,vFC,vCH,vSI,vKC,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,FS%,SL%,CU%,wFS/C,wSL/C,wCU/C,vFS,vSL,vCU,ST_ba,ST_slg,ST_whiff,SL_ba,SL_slg,SL_whiff,FS_ba,FS_slg,FS_whiff,SV_ba,SV_slg,SV_whiff,EP%,wEP/C,vEP
0,2024-08-11,746923,Single,single,False,514888,572020,Jose Altuve,James Paxton,0,b1ccbc03-ecc7-4626-9fbe-e2bdf6823b1a,572020.0,jamespaxton,Paxton,Left,James Paxton,- - -,4.4,4.75,100.1,98.0,74.0,91.0,0.812,6.55,4.49,8.52,1.08,0.88,0.272,0.329,0.144,0.355,0.424,72.0,95.0,95.0,70.0,98.0,86.0,65.0,107.0,97.0,83.0,98.0,97.0,82.0,95.0,83.0,0.05,0.551,0.031,0.303,0.066,-0.18,-3.33,-0.97,0.59,-2.1,93.2,84.0,82.6,92.8,80.8,0.264,0.431,0.144,0.2,0.3,0.357,0.308,0.423,0.091,0.25,0.375,0.326,0.308,0.769,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-08-11,746923,Grounded Into DP,grounded_into_double_play,True,608324,572020,Alex Bregman,James Paxton,1,c3356cdc-0964-41a4-b451-41c1f41daf18,572020.0,jamespaxton,Paxton,Left,James Paxton,- - -,4.4,4.75,100.1,98.0,74.0,91.0,0.812,6.55,4.49,8.52,1.08,0.88,0.272,0.329,0.144,0.355,0.424,72.0,95.0,95.0,70.0,98.0,86.0,65.0,107.0,97.0,83.0,98.0,97.0,82.0,95.0,83.0,0.05,0.551,0.031,0.303,0.066,-0.18,-3.33,-0.97,0.59,-2.1,93.2,84.0,82.6,92.8,80.8,0.264,0.431,0.144,0.2,0.3,0.357,0.308,0.423,0.091,0.25,0.375,0.326,0.308,0.769,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-08-11,746923,Single,single,False,670541,572020,Yordan Alvarez,James Paxton,0,0e2ed60e-3d4f-43b3-a0e4-9f49789c8710,572020.0,jamespaxton,Paxton,Left,James Paxton,- - -,4.4,4.75,100.1,98.0,74.0,91.0,0.812,6.55,4.49,8.52,1.08,0.88,0.272,0.329,0.144,0.355,0.424,72.0,95.0,95.0,70.0,98.0,86.0,65.0,107.0,97.0,83.0,98.0,97.0,82.0,95.0,83.0,0.05,0.551,0.031,0.303,0.066,-0.18,-3.33,-0.97,0.59,-2.1,93.2,84.0,82.6,92.8,80.8,0.264,0.431,0.144,0.2,0.3,0.357,0.308,0.423,0.091,0.25,0.375,0.326,0.308,0.769,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-08-11,746923,Forceout,force_out,True,673237,608371,Yainer Diaz,Lucas Sims,1,c8bd75a7-3517-4cf0-9d29-7cd871cb4c68,608371.0,lucassims,Sims,Right,Lucas Sims,- - -,4.57,4.44,45.1,93.0,133.0,104.0,0.769,9.33,5.36,7.74,1.59,0.52,0.25,0.387,0.306,0.274,0.395,,,,114.0,91.0,94.0,,,,,,,121.0,89.0,93.0,,0.316,0.145,,,-2.34,2.93,,,,94.2,90.9,,,,0.278,0.574,0.22,0.5,0.667,0.357,,,,,,,0.179,0.286,0.277,94.0,98.0,100.0,157.0,96.0,115.0,29.0,81.0,73.0,0.002,0.47,0.067,10.03,0.57,-2.63,88.3,84.1,79.8,0.203,0.354,0.269,,,,,,,,,,,,
4,2024-08-11,746923,Strikeout,strikeout,True,680776,686613,Jarren Duran,Hunter Brown,0,2d36dec6-9027-4356-a242-3bad0585b48f,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,3.55,3.32,147.0,101.0,103.0,101.0,0.782,9.49,3.31,8.27,0.98,1.54,0.286,0.343,0.201,0.229,0.425,85.0,101.0,102.0,109.0,100.0,100.0,93.0,103.0,100.0,129.0,99.0,106.0,92.0,102.0,100.0,0.161,0.356,0.17,0.127,0.13,0.07,-0.04,0.71,-0.95,1.37,95.9,92.4,88.4,95.6,82.8,0.247,0.425,0.288,0.254,0.418,0.282,0.28,0.34,0.164,0.2,0.243,0.297,0.23,0.37,0.2,,,,114.0,104.0,107.0,,,,,0.056,,,1.52,,,89.1,,,,,0.219,0.219,0.227,,,,,,,,,
5,2024-08-11,746923,Strikeout,strikeout,True,665839,686613,Enmanuel Valdez,Hunter Brown,0,0f50dfaf-ba1a-4a0d-8df1-ed37f56374ad,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,3.55,3.32,147.0,101.0,103.0,101.0,0.782,9.49,3.31,8.27,0.98,1.54,0.286,0.343,0.201,0.229,0.425,85.0,101.0,102.0,109.0,100.0,100.0,93.0,103.0,100.0,129.0,99.0,106.0,92.0,102.0,100.0,0.161,0.356,0.17,0.127,0.13,0.07,-0.04,0.71,-0.95,1.37,95.9,92.4,88.4,95.6,82.8,0.247,0.425,0.288,0.254,0.418,0.282,0.28,0.34,0.164,0.2,0.243,0.297,0.23,0.37,0.2,,,,114.0,104.0,107.0,,,,,0.056,,,1.52,,,89.1,,,,,0.219,0.219,0.227,,,,,,,,,
6,2024-08-11,746923,Flyout,field_out,True,677800,686613,Wilyer Abreu,Hunter Brown,0,3f2ca4af-9027-4b44-8be4-6b965302e531,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,3.55,3.32,147.0,101.0,103.0,101.0,0.782,9.49,3.31,8.27,0.98,1.54,0.286,0.343,0.201,0.229,0.425,85.0,101.0,102.0,109.0,100.0,100.0,93.0,103.0,100.0,129.0,99.0,106.0,92.0,102.0,100.0,0.161,0.356,0.17,0.127,0.13,0.07,-0.04,0.71,-0.95,1.37,95.9,92.4,88.4,95.6,82.8,0.247,0.425,0.288,0.254,0.418,0.282,0.28,0.34,0.164,0.2,0.243,0.297,0.23,0.37,0.2,,,,114.0,104.0,107.0,,,,,0.056,,,1.52,,,89.1,,,,,0.219,0.219,0.227,,,,,,,,,
7,2024-08-11,746923,Flyout,field_out,True,665161,608371,Jeremy Peña,Lucas Sims,0,ea80bbfa-c1cb-44bd-9f46-cd614b68ac41,608371.0,lucassims,Sims,Right,Lucas Sims,- - -,4.57,4.44,45.1,93.0,133.0,104.0,0.769,9.33,5.36,7.74,1.59,0.52,0.25,0.387,0.306,0.274,0.395,,,,114.0,91.0,94.0,,,,,,,121.0,89.0,93.0,,0.316,0.145,,,-2.34,2.93,,,,94.2,90.9,,,,0.278,0.574,0.22,0.5,0.667,0.357,,,,,,,0.179,0.286,0.277,94.0,98.0,100.0,157.0,96.0,115.0,29.0,81.0,73.0,0.002,0.47,0.067,10.03,0.57,-2.63,88.3,84.1,79.8,0.203,0.354,0.269,,,,,,,,,,,,
8,2024-08-11,746923,Lineout,field_out,True,701305,608371,Zach Dezenzo,Lucas Sims,0,553b4721-55f2-437c-9968-92b9c0898062,608371.0,lucassims,Sims,Right,Lucas Sims,- - -,4.57,4.44,45.1,93.0,133.0,104.0,0.769,9.33,5.36,7.74,1.59,0.52,0.25,0.387,0.306,0.274,0.395,,,,114.0,91.0,94.0,,,,,,,121.0,89.0,93.0,,0.316,0.145,,,-2.34,2.93,,,,94.2,90.9,,,,0.278,0.574,0.22,0.5,0.667,0.357,,,,,,,0.179,0.286,0.277,94.0,98.0,100.0,157.0,96.0,115.0,29.0,81.0,73.0,0.002,0.47,0.067,10.03,0.57,-2.63,88.3,84.1,79.8,0.203,0.354,0.269,,,,,,,,,,,,
9,2024-08-11,746923,Strikeout,strikeout,True,676694,608371,Jake Meyers,Lucas Sims,0,72c8884a-ddb5-400d-acd5-afdca29867e4,608371.0,lucassims,Sims,Right,Lucas Sims,- - -,4.57,4.44,45.1,93.0,133.0,104.0,0.769,9.33,5.36,7.74,1.59,0.52,0.25,0.387,0.306,0.274,0.395,,,,114.0,91.0,94.0,,,,,,,121.0,89.0,93.0,,0.316,0.145,,,-2.34,2.93,,,,94.2,90.9,,,,0.278,0.574,0.22,0.5,0.667,0.357,,,,,,,0.179,0.286,0.277,94.0,98.0,100.0,157.0,96.0,115.0,29.0,81.0,73.0,0.002,0.47,0.067,10.03,0.57,-2.63,88.3,84.1,79.8,0.203,0.354,0.269,,,,,,,,,,,,
