,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FS%,SL%,CU%,wFA/C,wFS/C,wSL/C,wCU/C,vFA,vFS,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,FS_ba,FS_slg,FS_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,CH%,wFC/C,wSI/C,wCH/C,vFC,vCH,vSI,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,CH_ba,CH_slg,CH_whiff
0,2024-03-30,746736,Walk,walk,False,682928,668881,CJ Abrams,Hunter Greene,0,468f4ee3-f0d9-4fdb-a65d-d2f0ff9ace53,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,3.34,3.1,110.1,98.0,124.0,103.0,0.742,10.28,3.67,6.36,0.82,0.72,0.272,0.412,0.184,0.272,0.421,117.0,97.0,101.0,124.0,100.0,103.0,127.0,95.0,103.0,118.0,91.0,104.0,0.556,0.083,0.34,0.021,1.2,-0.91,0.09,-1.96,97.7,86.8,86.6,80.6,0.196,0.293,0.256,0.191,0.359,0.389,0.267,0.433,0.309,0.25,1.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-03-30,746736,Flyout,field_out,True,657041,668881,Lane Thomas,Hunter Greene,0,99934c2b-687a-441b-81e2-c68139733868,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,3.34,3.1,110.1,98.0,124.0,103.0,0.742,10.28,3.67,6.36,0.82,0.72,0.272,0.412,0.184,0.272,0.421,117.0,97.0,101.0,124.0,100.0,103.0,127.0,95.0,103.0,118.0,91.0,104.0,0.556,0.083,0.34,0.021,1.2,-0.91,0.09,-1.96,97.7,86.8,86.6,80.6,0.196,0.293,0.256,0.191,0.359,0.389,0.267,0.433,0.309,0.25,1.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-03-30,746736,Strikeout,strikeout,True,608385,668881,Jesse Winker,Hunter Greene,1,60f4193e-c97d-4802-a4e8-c02edfaa8eee,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,3.34,3.1,110.1,98.0,124.0,103.0,0.742,10.28,3.67,6.36,0.82,0.72,0.272,0.412,0.184,0.272,0.421,117.0,97.0,101.0,124.0,100.0,103.0,127.0,95.0,103.0,118.0,91.0,104.0,0.556,0.083,0.34,0.021,1.2,-0.91,0.09,-1.96,97.7,86.8,86.6,80.6,0.196,0.293,0.256,0.191,0.359,0.389,0.267,0.433,0.309,0.25,1.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-03-30,746736,Lineout,field_out,True,608841,668881,Joey Meneses,Hunter Greene,0,e9bfca2d-8514-48a4-8798-402819afb4af,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,3.34,3.1,110.1,98.0,124.0,103.0,0.742,10.28,3.67,6.36,0.82,0.72,0.272,0.412,0.184,0.272,0.421,117.0,97.0,101.0,124.0,100.0,103.0,127.0,95.0,103.0,118.0,91.0,104.0,0.556,0.083,0.34,0.021,1.2,-0.91,0.09,-1.96,97.7,86.8,86.6,80.6,0.196,0.293,0.256,0.191,0.359,0.389,0.267,0.433,0.309,0.25,1.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2024-03-30,746736,Strikeout,strikeout,True,663697,571578,Jonathan India,Patrick Corbin,0,7e758713-c5ca-4843-97ba-27a6d5c633be,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.35,6.06,111.0,100.0,76.0,94.0,0.803,6.41,2.92,10.46,1.22,1.43,0.209,0.382,0.137,0.335,0.393,,,,54.0,97.0,83.0,85.0,96.0,96.0,,,,0.103,,0.316,,-1.09,,0.02,,91.3,,79.7,,0.324,0.541,0.117,0.25,0.384,0.352,,,,,,,88.0,95.0,96.0,71.0,102.0,92.0,79.0,106.0,99.0,0.352,0.179,0.05,0.23,-1.8,-4.62,84.5,81.2,91.4,0.326,0.578,0.089,0.253,0.38,0.236,0.4,0.65,0.275
5,2024-03-30,746736,Lineout,field_out,True,668715,571578,Spencer Steer,Patrick Corbin,0,a26bebfa-83d7-4d9c-b845-dc7bb7d29f5b,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.35,6.06,111.0,100.0,76.0,94.0,0.803,6.41,2.92,10.46,1.22,1.43,0.209,0.382,0.137,0.335,0.393,,,,54.0,97.0,83.0,85.0,96.0,96.0,,,,0.103,,0.316,,-1.09,,0.02,,91.3,,79.7,,0.324,0.541,0.117,0.25,0.384,0.352,,,,,,,88.0,95.0,96.0,71.0,102.0,92.0,79.0,106.0,99.0,0.352,0.179,0.05,0.23,-1.8,-4.62,84.5,81.2,91.4,0.326,0.578,0.089,0.253,0.38,0.236,0.4,0.65,0.275
6,2024-03-30,746736,Groundout,field_out,True,687952,571578,Christian Encarnacion-Strand,Patrick Corbin,0,b3cd6511-904e-4e2b-9424-8946b6b8d595,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.35,6.06,111.0,100.0,76.0,94.0,0.803,6.41,2.92,10.46,1.22,1.43,0.209,0.382,0.137,0.335,0.393,,,,54.0,97.0,83.0,85.0,96.0,96.0,,,,0.103,,0.316,,-1.09,,0.02,,91.3,,79.7,,0.324,0.541,0.117,0.25,0.384,0.352,,,,,,,88.0,95.0,96.0,71.0,102.0,92.0,79.0,106.0,99.0,0.352,0.179,0.05,0.23,-1.8,-4.62,84.5,81.2,91.4,0.326,0.578,0.089,0.253,0.38,0.236,0.4,0.65,0.275
7,2024-03-30,746736,Strikeout,strikeout,True,608336,668881,Joey Gallo,Hunter Greene,0,5f6300fc-15e6-4082-ad33-6ef17e4f6bbd,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,3.34,3.1,110.1,98.0,124.0,103.0,0.742,10.28,3.67,6.36,0.82,0.72,0.272,0.412,0.184,0.272,0.421,117.0,97.0,101.0,124.0,100.0,103.0,127.0,95.0,103.0,118.0,91.0,104.0,0.556,0.083,0.34,0.021,1.2,-0.91,0.09,-1.96,97.7,86.8,86.6,80.6,0.196,0.293,0.256,0.191,0.359,0.389,0.267,0.433,0.309,0.25,1.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2024-03-30,746736,Single,single,False,660688,668881,Keibert Ruiz,Hunter Greene,0,f00e0495-d93a-4138-9fd7-0ab01bdf6e73,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,3.34,3.1,110.1,98.0,124.0,103.0,0.742,10.28,3.67,6.36,0.82,0.72,0.272,0.412,0.184,0.272,0.421,117.0,97.0,101.0,124.0,100.0,103.0,127.0,95.0,103.0,118.0,91.0,104.0,0.556,0.083,0.34,0.021,1.2,-0.91,0.09,-1.96,97.7,86.8,86.6,80.6,0.196,0.293,0.256,0.191,0.359,0.389,0.267,0.433,0.309,0.25,1.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2024-03-30,746736,Grounded Into DP,grounded_into_double_play,True,592696,668881,Eddie Rosario,Hunter Greene,1,88e4aaea-a133-4a18-826f-d2c1713362d6,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,3.34,3.1,110.1,98.0,124.0,103.0,0.742,10.28,3.67,6.36,0.82,0.72,0.272,0.412,0.184,0.272,0.421,117.0,97.0,101.0,124.0,100.0,103.0,127.0,95.0,103.0,118.0,91.0,104.0,0.556,0.083,0.34,0.021,1.2,-0.91,0.09,-1.96,97.7,86.8,86.6,80.6,0.196,0.293,0.256,0.191,0.359,0.389,0.267,0.433,0.309,0.25,1.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,
