,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff
10,2024-06-02,745984,Strikeout,strikeout,True,672820,642547,Lenyn Sosa,Freddy Peralta,0,da612aa1-c7af-487f-b93f-ba62c01cc937,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,4.11,3.74,103.0,99.0,107.0,102.0,0.71,11.36,3.15,7.6,1.22,0.92,0.248,0.38,0.233,0.31,0.387,76.0,94.0,88.0,103.0,102.0,111.0,121.0,99.0,103.0,99.0,104.0,110.0,0.536,0.248,0.046,0.17,0.0,0.53,-1.65,1.06,94.5,88.0,81.1,77.3,0.238,0.411,0.277,0.194,0.337,0.393,0.22,0.254,0.386,0.308,0.538,0.233,,,,,,,,,,,,,,,,,,
11,2024-06-02,745984,Strikeout,strikeout,True,666150,642547,Dominic Fletcher,Freddy Peralta,0,da0114cf-ed40-4cae-9843-0af29dd42765,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,4.11,3.74,103.0,99.0,107.0,102.0,0.71,11.36,3.15,7.6,1.22,0.92,0.248,0.38,0.233,0.31,0.387,76.0,94.0,88.0,103.0,102.0,111.0,121.0,99.0,103.0,99.0,104.0,110.0,0.536,0.248,0.046,0.17,0.0,0.53,-1.65,1.06,94.5,88.0,81.1,77.3,0.238,0.411,0.277,0.194,0.337,0.393,0.22,0.254,0.386,0.308,0.538,0.233,,,,,,,,,,,,,,,,,,
12,2024-06-02,745984,Strikeout,strikeout,True,502054,642547,Tommy Pham,Freddy Peralta,0,ec144c36-05a4-41ce-9bae-bf90ab03cd2d,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,4.11,3.74,103.0,99.0,107.0,102.0,0.71,11.36,3.15,7.6,1.22,0.92,0.248,0.38,0.233,0.31,0.387,76.0,94.0,88.0,103.0,102.0,111.0,121.0,99.0,103.0,99.0,104.0,110.0,0.536,0.248,0.046,0.17,0.0,0.53,-1.65,1.06,94.5,88.0,81.1,77.3,0.238,0.411,0.277,0.194,0.337,0.393,0.22,0.254,0.386,0.308,0.538,0.233,,,,,,,,,,,,,,,,,,
13,2024-06-02,745984,Strikeout,strikeout,True,642715,680897,Willy Adames,Nick Nastrini,0,3dbc1375-0524-458b-a05f-87047592755a,680897.0,nicknastrini,Nastrini,Right,Nick Nastrini,CHW,8.39,7.1,24.2,84.0,102.0,86.0,0.728,6.93,9.12,8.76,2.19,0.76,0.208,0.468,0.221,0.299,0.373,90.0,76.0,77.0,97.0,77.0,83.0,102.0,81.0,80.0,107.0,95.0,99.0,0.509,0.325,0.049,0.118,-1.45,0.27,-5.84,-4.95,93.7,85.6,84.7,78.9,0.195,0.488,0.205,0.238,0.429,0.397,0.4,0.6,0.304,0.667,0.667,0.167,,,,,,,,,,,,,,,,,,
14,2024-06-02,745984,Groundout,field_out,True,686217,680897,Sal Frelick,Nick Nastrini,0,a95137f4-e886-4b9f-a65b-0037a5bb75ee,680897.0,nicknastrini,Nastrini,Right,Nick Nastrini,CHW,8.39,7.1,24.2,84.0,102.0,86.0,0.728,6.93,9.12,8.76,2.19,0.76,0.208,0.468,0.221,0.299,0.373,90.0,76.0,77.0,97.0,77.0,83.0,102.0,81.0,80.0,107.0,95.0,99.0,0.509,0.325,0.049,0.118,-1.45,0.27,-5.84,-4.95,93.7,85.6,84.7,78.9,0.195,0.488,0.205,0.238,0.429,0.397,0.4,0.6,0.304,0.667,0.667,0.167,,,,,,,,,,,,,,,,,,
15,2024-06-02,745984,Single,single,False,687401,680897,Joey Ortiz,Nick Nastrini,0,dc9d433f-0ca2-4799-8af0-a24bb858fdc3,680897.0,nicknastrini,Nastrini,Right,Nick Nastrini,CHW,8.39,7.1,24.2,84.0,102.0,86.0,0.728,6.93,9.12,8.76,2.19,0.76,0.208,0.468,0.221,0.299,0.373,90.0,76.0,77.0,97.0,77.0,83.0,102.0,81.0,80.0,107.0,95.0,99.0,0.509,0.325,0.049,0.118,-1.45,0.27,-5.84,-4.95,93.7,85.6,84.7,78.9,0.195,0.488,0.205,0.238,0.429,0.397,0.4,0.6,0.304,0.667,0.667,0.167,,,,,,,,,,,,,,,,,,
16,2024-06-02,745984,Double,double,False,641343,680897,Jake Bauers,Nick Nastrini,1,86da00f7-2286-4a5f-84c1-cd2eb9d19b00,680897.0,nicknastrini,Nastrini,Right,Nick Nastrini,CHW,8.39,7.1,24.2,84.0,102.0,86.0,0.728,6.93,9.12,8.76,2.19,0.76,0.208,0.468,0.221,0.299,0.373,90.0,76.0,77.0,97.0,77.0,83.0,102.0,81.0,80.0,107.0,95.0,99.0,0.509,0.325,0.049,0.118,-1.45,0.27,-5.84,-4.95,93.7,85.6,84.7,78.9,0.195,0.488,0.205,0.238,0.429,0.397,0.4,0.6,0.304,0.667,0.667,0.167,,,,,,,,,,,,,,,,,,
17,2024-06-02,745984,Hit By Pitch,hit_by_pitch,False,596142,680897,Gary Sánchez,Nick Nastrini,0,eb519e9c-3ddd-4285-8574-3321fb93b5ab,680897.0,nicknastrini,Nastrini,Right,Nick Nastrini,CHW,8.39,7.1,24.2,84.0,102.0,86.0,0.728,6.93,9.12,8.76,2.19,0.76,0.208,0.468,0.221,0.299,0.373,90.0,76.0,77.0,97.0,77.0,83.0,102.0,81.0,80.0,107.0,95.0,99.0,0.509,0.325,0.049,0.118,-1.45,0.27,-5.84,-4.95,93.7,85.6,84.7,78.9,0.195,0.488,0.205,0.238,0.429,0.397,0.4,0.6,0.304,0.667,0.667,0.167,,,,,,,,,,,,,,,,,,
18,2024-06-02,745984,Home Run,home_run,False,694192,680897,Jackson Chourio,Nick Nastrini,1,9e09b3c6-f218-4ddb-837d-a6a14b1c3c15,680897.0,nicknastrini,Nastrini,Right,Nick Nastrini,CHW,8.39,7.1,24.2,84.0,102.0,86.0,0.728,6.93,9.12,8.76,2.19,0.76,0.208,0.468,0.221,0.299,0.373,90.0,76.0,77.0,97.0,77.0,83.0,102.0,81.0,80.0,107.0,95.0,99.0,0.509,0.325,0.049,0.118,-1.45,0.27,-5.84,-4.95,93.7,85.6,84.7,78.9,0.195,0.488,0.205,0.238,0.429,0.397,0.4,0.6,0.304,0.667,0.667,0.167,,,,,,,,,,,,,,,,,,
19,2024-06-02,745984,Groundout,field_out,True,668930,680897,Brice Turang,Nick Nastrini,0,403779ed-56f7-40d8-a0c6-9b259229aec5,680897.0,nicknastrini,Nastrini,Right,Nick Nastrini,CHW,8.39,7.1,24.2,84.0,102.0,86.0,0.728,6.93,9.12,8.76,2.19,0.76,0.208,0.468,0.221,0.299,0.373,90.0,76.0,77.0,97.0,77.0,83.0,102.0,81.0,80.0,107.0,95.0,99.0,0.509,0.325,0.049,0.118,-1.45,0.27,-5.84,-4.95,93.7,85.6,84.7,78.9,0.195,0.488,0.205,0.238,0.429,0.397,0.4,0.6,0.304,0.667,0.667,0.167,,,,,,,,,,,,,,,,,,
20,2024-06-02,745984,Groundout,field_out,True,670032,642547,Nicky Lopez,Freddy Peralta,0,5c2bbcf0-32b4-4629-b8d5-4cbfe002e8ea,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,4.11,3.74,103.0,99.0,107.0,102.0,0.71,11.36,3.15,7.6,1.22,0.92,0.248,0.38,0.233,0.31,0.387,76.0,94.0,88.0,103.0,102.0,111.0,121.0,99.0,103.0,99.0,104.0,110.0,0.536,0.248,0.046,0.17,0.0,0.53,-1.65,1.06,94.5,88.0,81.1,77.3,0.238,0.411,0.277,0.194,0.337,0.393,0.22,0.254,0.386,0.308,0.538,0.233,,,,,,,,,,,,,,,,,,
21,2024-06-02,745984,Lineout,field_out,True,667452,642547,Corey Julks,Freddy Peralta,0,37cf0a44-bacb-4eab-9963-0e76c525b63a,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,4.11,3.74,103.0,99.0,107.0,102.0,0.71,11.36,3.15,7.6,1.22,0.92,0.248,0.38,0.233,0.31,0.387,76.0,94.0,88.0,103.0,102.0,111.0,121.0,99.0,103.0,99.0,104.0,110.0,0.536,0.248,0.046,0.17,0.0,0.53,-1.65,1.06,94.5,88.0,81.1,77.3,0.238,0.411,0.277,0.194,0.337,0.393,0.22,0.254,0.386,0.308,0.538,0.233,,,,,,,,,,,,,,,,,,
22,2024-06-02,745984,Groundout,field_out,True,657757,642547,Gavin Sheets,Freddy Peralta,0,7afc02ee-d7e9-43a2-b066-5d513f445f3f,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,4.11,3.74,103.0,99.0,107.0,102.0,0.71,11.36,3.15,7.6,1.22,0.92,0.248,0.38,0.233,0.31,0.387,76.0,94.0,88.0,103.0,102.0,111.0,121.0,99.0,103.0,99.0,104.0,110.0,0.536,0.248,0.046,0.17,0.0,0.53,-1.65,1.06,94.5,88.0,81.1,77.3,0.238,0.411,0.277,0.194,0.337,0.393,0.22,0.254,0.386,0.308,0.538,0.233,,,,,,,,,,,,,,,,,,
23,2024-06-02,745984,Lineout,field_out,True,661388,680897,William Contreras,Nick Nastrini,0,281578bb-9595-4d62-92e1-aa2bb0319a86,680897.0,nicknastrini,Nastrini,Right,Nick Nastrini,CHW,8.39,7.1,24.2,84.0,102.0,86.0,0.728,6.93,9.12,8.76,2.19,0.76,0.208,0.468,0.221,0.299,0.373,90.0,76.0,77.0,97.0,77.0,83.0,102.0,81.0,80.0,107.0,95.0,99.0,0.509,0.325,0.049,0.118,-1.45,0.27,-5.84,-4.95,93.7,85.6,84.7,78.9,0.195,0.488,0.205,0.238,0.429,0.397,0.4,0.6,0.304,0.667,0.667,0.167,,,,,,,,,,,,,,,,,,
24,2024-06-02,745984,Flyout,field_out,True,592885,680897,Christian Yelich,Nick Nastrini,0,48ec6adc-502e-4254-871f-a135feea05fe,680897.0,nicknastrini,Nastrini,Right,Nick Nastrini,CHW,8.39,7.1,24.2,84.0,102.0,86.0,0.728,6.93,9.12,8.76,2.19,0.76,0.208,0.468,0.221,0.299,0.373,90.0,76.0,77.0,97.0,77.0,83.0,102.0,81.0,80.0,107.0,95.0,99.0,0.509,0.325,0.049,0.118,-1.45,0.27,-5.84,-4.95,93.7,85.6,84.7,78.9,0.195,0.488,0.205,0.238,0.429,0.397,0.4,0.6,0.304,0.667,0.667,0.167,,,,,,,,,,,,,,,,,,
25,2024-06-02,745984,Walk,walk,False,642715,680897,Willy Adames,Nick Nastrini,0,cd105bc6-2aa4-41b3-a539-029444a19f69,680897.0,nicknastrini,Nastrini,Right,Nick Nastrini,CHW,8.39,7.1,24.2,84.0,102.0,86.0,0.728,6.93,9.12,8.76,2.19,0.76,0.208,0.468,0.221,0.299,0.373,90.0,76.0,77.0,97.0,77.0,83.0,102.0,81.0,80.0,107.0,95.0,99.0,0.509,0.325,0.049,0.118,-1.45,0.27,-5.84,-4.95,93.7,85.6,84.7,78.9,0.195,0.488,0.205,0.238,0.429,0.397,0.4,0.6,0.304,0.667,0.667,0.167,,,,,,,,,,,,,,,,,,
26,2024-06-02,745984,Groundout,field_out,True,686217,680897,Sal Frelick,Nick Nastrini,0,d8777b6a-4325-46da-890a-b010f9e73acf,680897.0,nicknastrini,Nastrini,Right,Nick Nastrini,CHW,8.39,7.1,24.2,84.0,102.0,86.0,0.728,6.93,9.12,8.76,2.19,0.76,0.208,0.468,0.221,0.299,0.373,90.0,76.0,77.0,97.0,77.0,83.0,102.0,81.0,80.0,107.0,95.0,99.0,0.509,0.325,0.049,0.118,-1.45,0.27,-5.84,-4.95,93.7,85.6,84.7,78.9,0.195,0.488,0.205,0.238,0.429,0.397,0.4,0.6,0.304,0.667,0.667,0.167,,,,,,,,,,,,,,,,,,
27,2024-06-02,745984,Home Run,home_run,False,657557,642547,Paul DeJong,Freddy Peralta,0,0d770b09-d445-4ba6-8a8f-64d5c2a475d3,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,4.11,3.74,103.0,99.0,107.0,102.0,0.71,11.36,3.15,7.6,1.22,0.92,0.248,0.38,0.233,0.31,0.387,76.0,94.0,88.0,103.0,102.0,111.0,121.0,99.0,103.0,99.0,104.0,110.0,0.536,0.248,0.046,0.17,0.0,0.53,-1.65,1.06,94.5,88.0,81.1,77.3,0.238,0.411,0.277,0.194,0.337,0.393,0.22,0.254,0.386,0.308,0.538,0.233,,,,,,,,,,,,,,,,,,
28,2024-06-02,745984,Lineout,field_out,True,686676,642547,Korey Lee,Freddy Peralta,0,c5b4efa6-2a93-4d0f-9b5d-2ff871c1b37e,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,4.11,3.74,103.0,99.0,107.0,102.0,0.71,11.36,3.15,7.6,1.22,0.92,0.248,0.38,0.233,0.31,0.387,76.0,94.0,88.0,103.0,102.0,111.0,121.0,99.0,103.0,99.0,104.0,110.0,0.536,0.248,0.046,0.17,0.0,0.53,-1.65,1.06,94.5,88.0,81.1,77.3,0.238,0.411,0.277,0.194,0.337,0.393,0.22,0.254,0.386,0.308,0.538,0.233,,,,,,,,,,,,,,,,,,
29,2024-06-02,745984,Groundout,field_out,True,693049,642547,Oscar Colás,Freddy Peralta,0,3dfc97f7-6445-4351-996f-29aecc8710bf,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,4.11,3.74,103.0,99.0,107.0,102.0,0.71,11.36,3.15,7.6,1.22,0.92,0.248,0.38,0.233,0.31,0.387,76.0,94.0,88.0,103.0,102.0,111.0,121.0,99.0,103.0,99.0,104.0,110.0,0.536,0.248,0.046,0.17,0.0,0.53,-1.65,1.06,94.5,88.0,81.1,77.3,0.238,0.411,0.277,0.194,0.337,0.393,0.22,0.254,0.386,0.308,0.538,0.233,,,,,,,,,,,,,,,,,,
30,2024-06-02,745984,Strikeout,strikeout,True,672820,642547,Lenyn Sosa,Freddy Peralta,0,1e703f72-40f8-46f9-9c8f-2b537fe74d0a,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,4.11,3.74,103.0,99.0,107.0,102.0,0.71,11.36,3.15,7.6,1.22,0.92,0.248,0.38,0.233,0.31,0.387,76.0,94.0,88.0,103.0,102.0,111.0,121.0,99.0,103.0,99.0,104.0,110.0,0.536,0.248,0.046,0.17,0.0,0.53,-1.65,1.06,94.5,88.0,81.1,77.3,0.238,0.411,0.277,0.194,0.337,0.393,0.22,0.254,0.386,0.308,0.538,0.233,,,,,,,,,,,,,,,,,,
31,2024-06-02,745984,Flyout,field_out,True,687401,680897,Joey Ortiz,Nick Nastrini,0,bdfd292f-944d-41ec-9c4e-9874c037ca14,680897.0,nicknastrini,Nastrini,Right,Nick Nastrini,CHW,8.39,7.1,24.2,84.0,102.0,86.0,0.728,6.93,9.12,8.76,2.19,0.76,0.208,0.468,0.221,0.299,0.373,90.0,76.0,77.0,97.0,77.0,83.0,102.0,81.0,80.0,107.0,95.0,99.0,0.509,0.325,0.049,0.118,-1.45,0.27,-5.84,-4.95,93.7,85.6,84.7,78.9,0.195,0.488,0.205,0.238,0.429,0.397,0.4,0.6,0.304,0.667,0.667,0.167,,,,,,,,,,,,,,,,,,
32,2024-06-02,745984,Walk,walk,False,641343,680897,Jake Bauers,Nick Nastrini,0,50396e04-4ad1-4b9d-9aaa-ae480273c426,680897.0,nicknastrini,Nastrini,Right,Nick Nastrini,CHW,8.39,7.1,24.2,84.0,102.0,86.0,0.728,6.93,9.12,8.76,2.19,0.76,0.208,0.468,0.221,0.299,0.373,90.0,76.0,77.0,97.0,77.0,83.0,102.0,81.0,80.0,107.0,95.0,99.0,0.509,0.325,0.049,0.118,-1.45,0.27,-5.84,-4.95,93.7,85.6,84.7,78.9,0.195,0.488,0.205,0.238,0.429,0.397,0.4,0.6,0.304,0.667,0.667,0.167,,,,,,,,,,,,,,,,,,
33,2024-06-02,745984,Flyout,field_out,True,596142,680897,Gary Sánchez,Nick Nastrini,0,5d11a520-b06f-4f5d-8763-cba8a08f0639,680897.0,nicknastrini,Nastrini,Right,Nick Nastrini,CHW,8.39,7.1,24.2,84.0,102.0,86.0,0.728,6.93,9.12,8.76,2.19,0.76,0.208,0.468,0.221,0.299,0.373,90.0,76.0,77.0,97.0,77.0,83.0,102.0,81.0,80.0,107.0,95.0,99.0,0.509,0.325,0.049,0.118,-1.45,0.27,-5.84,-4.95,93.7,85.6,84.7,78.9,0.195,0.488,0.205,0.238,0.429,0.397,0.4,0.6,0.304,0.667,0.667,0.167,,,,,,,,,,,,,,,,,,
34,2024-06-02,745984,Groundout,field_out,True,694192,680897,Jackson Chourio,Nick Nastrini,1,ea2b852c-e01f-475f-b460-496cfb148030,680897.0,nicknastrini,Nastrini,Right,Nick Nastrini,CHW,8.39,7.1,24.2,84.0,102.0,86.0,0.728,6.93,9.12,8.76,2.19,0.76,0.208,0.468,0.221,0.299,0.373,90.0,76.0,77.0,97.0,77.0,83.0,102.0,81.0,80.0,107.0,95.0,99.0,0.509,0.325,0.049,0.118,-1.45,0.27,-5.84,-4.95,93.7,85.6,84.7,78.9,0.195,0.488,0.205,0.238,0.429,0.397,0.4,0.6,0.304,0.667,0.667,0.167,,,,,,,,,,,,,,,,,,
35,2024-06-02,745984,Groundout,field_out,True,666150,642547,Dominic Fletcher,Freddy Peralta,0,f79c2bcf-c1a8-4d1d-9de7-ffcfdf3aefb4,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,4.11,3.74,103.0,99.0,107.0,102.0,0.71,11.36,3.15,7.6,1.22,0.92,0.248,0.38,0.233,0.31,0.387,76.0,94.0,88.0,103.0,102.0,111.0,121.0,99.0,103.0,99.0,104.0,110.0,0.536,0.248,0.046,0.17,0.0,0.53,-1.65,1.06,94.5,88.0,81.1,77.3,0.238,0.411,0.277,0.194,0.337,0.393,0.22,0.254,0.386,0.308,0.538,0.233,,,,,,,,,,,,,,,,,,
36,2024-06-02,745984,Strikeout,strikeout,True,502054,642547,Tommy Pham,Freddy Peralta,0,a7a04071-69c1-4166-aea7-8011b0a7521c,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,4.11,3.74,103.0,99.0,107.0,102.0,0.71,11.36,3.15,7.6,1.22,0.92,0.248,0.38,0.233,0.31,0.387,76.0,94.0,88.0,103.0,102.0,111.0,121.0,99.0,103.0,99.0,104.0,110.0,0.536,0.248,0.046,0.17,0.0,0.53,-1.65,1.06,94.5,88.0,81.1,77.3,0.238,0.411,0.277,0.194,0.337,0.393,0.22,0.254,0.386,0.308,0.538,0.233,,,,,,,,,,,,,,,,,,
