,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,ST_ba,ST_slg,ST_whiff,FS_ba,FS_slg,FS_whiff
13,2024-08-30,746730,Home Run,home_run,False,669289,607067,Santiago Espinal,Colin Rea,0,04b6e5aa-246a-4931-9267-ae3db015f16e,607067.0,colinrea,Rea,Right,Colin Rea,MIL,3.61,4.88,142.0,102.0,84.0,97.0,0.829,7.16,2.28,8.11,1.39,0.98,0.256,0.443,0.15,0.333,0.449,,,,102.0,108.0,103.0,69.0,110.0,96.0,83.0,103.0,96.0,109.0,106.0,109.0,76.0,95.0,88.0,0.307,0.183,0.212,0.172,0.042,,1.15,-1.11,-0.23,3.54,-4.24,,92.8,87.7,,92.3,82.0,78.6,0.186,0.283,0.24,,,,0.288,0.64,0.173,0.284,0.477,0.111,0.417,0.708,0.189,,,,78.0,95.0,96.0,0.084,-1.28,86.4,0.078,0.089,0.244,0.275,0.412,0.267
14,2024-08-30,746730,Double,double,False,666181,607067,Will Benson,Colin Rea,0,9d788c95-e0a7-466e-b230-fce50c5caa61,607067.0,colinrea,Rea,Right,Colin Rea,MIL,3.61,4.88,142.0,102.0,84.0,97.0,0.829,7.16,2.28,8.11,1.39,0.98,0.256,0.443,0.15,0.333,0.449,,,,102.0,108.0,103.0,69.0,110.0,96.0,83.0,103.0,96.0,109.0,106.0,109.0,76.0,95.0,88.0,0.307,0.183,0.212,0.172,0.042,,1.15,-1.11,-0.23,3.54,-4.24,,92.8,87.7,,92.3,82.0,78.6,0.186,0.283,0.24,,,,0.288,0.64,0.173,0.284,0.477,0.111,0.417,0.708,0.189,,,,78.0,95.0,96.0,0.084,-1.28,86.4,0.078,0.089,0.244,0.275,0.412,0.267
15,2024-08-30,746730,Strikeout,strikeout,True,571912,607067,Luke Maile,Colin Rea,0,b5bc10b2-abdb-44e9-b2e4-403502bde2b6,607067.0,colinrea,Rea,Right,Colin Rea,MIL,3.61,4.88,142.0,102.0,84.0,97.0,0.829,7.16,2.28,8.11,1.39,0.98,0.256,0.443,0.15,0.333,0.449,,,,102.0,108.0,103.0,69.0,110.0,96.0,83.0,103.0,96.0,109.0,106.0,109.0,76.0,95.0,88.0,0.307,0.183,0.212,0.172,0.042,,1.15,-1.11,-0.23,3.54,-4.24,,92.8,87.7,,92.3,82.0,78.6,0.186,0.283,0.24,,,,0.288,0.64,0.173,0.284,0.477,0.111,0.417,0.708,0.189,,,,78.0,95.0,96.0,0.084,-1.28,86.4,0.078,0.089,0.244,0.275,0.412,0.267
16,2024-08-30,746730,Hit By Pitch,hit_by_pitch,False,663697,607067,Jonathan India,Colin Rea,0,d4d44348-6800-49b3-9fb9-caa344bc8c68,607067.0,colinrea,Rea,Right,Colin Rea,MIL,3.61,4.88,142.0,102.0,84.0,97.0,0.829,7.16,2.28,8.11,1.39,0.98,0.256,0.443,0.15,0.333,0.449,,,,102.0,108.0,103.0,69.0,110.0,96.0,83.0,103.0,96.0,109.0,106.0,109.0,76.0,95.0,88.0,0.307,0.183,0.212,0.172,0.042,,1.15,-1.11,-0.23,3.54,-4.24,,92.8,87.7,,92.3,82.0,78.6,0.186,0.283,0.24,,,,0.288,0.64,0.173,0.284,0.477,0.111,0.417,0.708,0.189,,,,78.0,95.0,96.0,0.084,-1.28,86.4,0.078,0.089,0.244,0.275,0.412,0.267
17,2024-08-30,746730,Single,single,False,682829,607067,Elly De La Cruz,Colin Rea,1,6f0b9a0e-348d-4096-b178-fa9d390d86b7,607067.0,colinrea,Rea,Right,Colin Rea,MIL,3.61,4.88,142.0,102.0,84.0,97.0,0.829,7.16,2.28,8.11,1.39,0.98,0.256,0.443,0.15,0.333,0.449,,,,102.0,108.0,103.0,69.0,110.0,96.0,83.0,103.0,96.0,109.0,106.0,109.0,76.0,95.0,88.0,0.307,0.183,0.212,0.172,0.042,,1.15,-1.11,-0.23,3.54,-4.24,,92.8,87.7,,92.3,82.0,78.6,0.186,0.283,0.24,,,,0.288,0.64,0.173,0.284,0.477,0.111,0.417,0.708,0.189,,,,78.0,95.0,96.0,0.084,-1.28,86.4,0.078,0.089,0.244,0.275,0.412,0.267
18,2024-08-30,746730,Caught Stealing 2B,caught_stealing_2b,True,668715,607067,Spencer Steer,Colin Rea,0,b9fc8bfb-f988-425e-8974-f76bd8b72b2d,607067.0,colinrea,Rea,Right,Colin Rea,MIL,3.61,4.88,142.0,102.0,84.0,97.0,0.829,7.16,2.28,8.11,1.39,0.98,0.256,0.443,0.15,0.333,0.449,,,,102.0,108.0,103.0,69.0,110.0,96.0,83.0,103.0,96.0,109.0,106.0,109.0,76.0,95.0,88.0,0.307,0.183,0.212,0.172,0.042,,1.15,-1.11,-0.23,3.54,-4.24,,92.8,87.7,,92.3,82.0,78.6,0.186,0.283,0.24,,,,0.288,0.64,0.173,0.284,0.477,0.111,0.417,0.708,0.189,,,,78.0,95.0,96.0,0.084,-1.28,86.4,0.078,0.089,0.244,0.275,0.412,0.267
19,2024-08-30,746730,Groundout,field_out,True,686217,607259,Sal Frelick,Nick Martinez,0,039cddd2-df8b-49c3-9c7f-3a559291ad23,607259.0,nickmartinez,"Martinez, N",Right,Nick Martinez,CIN,3.62,3.27,104.1,109.0,100.0,108.0,0.786,7.16,1.12,8.88,0.95,0.9,0.257,0.388,0.202,0.232,0.437,112.0,115.0,120.0,113.0,103.0,105.0,93.0,111.0,110.0,85.0,102.0,94.0,102.0,109.0,109.0,97.0,109.0,104.0,0.15,0.241,0.207,0.072,0.122,0.208,1.23,0.48,0.6,-1.19,-1.52,0.51,92.6,88.9,80.2,92.0,85.0,81.1,0.202,0.313,0.202,0.227,0.361,0.401,0.319,0.489,0.129,0.246,0.377,0.078,0.323,0.581,0.294,0.261,0.478,0.391,,,,,,,,,,,,
20,2024-08-30,746730,Groundout,field_out,True,655316,607259,Andruw Monasterio,Nick Martinez,0,3fd6836f-fb82-4571-a8ca-7db59964d405,607259.0,nickmartinez,"Martinez, N",Right,Nick Martinez,CIN,3.62,3.27,104.1,109.0,100.0,108.0,0.786,7.16,1.12,8.88,0.95,0.9,0.257,0.388,0.202,0.232,0.437,112.0,115.0,120.0,113.0,103.0,105.0,93.0,111.0,110.0,85.0,102.0,94.0,102.0,109.0,109.0,97.0,109.0,104.0,0.15,0.241,0.207,0.072,0.122,0.208,1.23,0.48,0.6,-1.19,-1.52,0.51,92.6,88.9,80.2,92.0,85.0,81.1,0.202,0.313,0.202,0.227,0.361,0.401,0.319,0.489,0.129,0.246,0.377,0.078,0.323,0.581,0.294,0.261,0.478,0.391,,,,,,,,,,,,
21,2024-08-30,746730,Double,double,False,694192,607259,Jackson Chourio,Nick Martinez,0,20c0d1c8-1f2f-433b-bf5b-34aa06b76a34,607259.0,nickmartinez,"Martinez, N",Right,Nick Martinez,CIN,3.62,3.27,104.1,109.0,100.0,108.0,0.786,7.16,1.12,8.88,0.95,0.9,0.257,0.388,0.202,0.232,0.437,112.0,115.0,120.0,113.0,103.0,105.0,93.0,111.0,110.0,85.0,102.0,94.0,102.0,109.0,109.0,97.0,109.0,104.0,0.15,0.241,0.207,0.072,0.122,0.208,1.23,0.48,0.6,-1.19,-1.52,0.51,92.6,88.9,80.2,92.0,85.0,81.1,0.202,0.313,0.202,0.227,0.361,0.401,0.319,0.489,0.129,0.246,0.377,0.078,0.323,0.581,0.294,0.261,0.478,0.391,,,,,,,,,,,,
22,2024-08-30,746730,Flyout,field_out,True,656555,607259,Rhys Hoskins,Nick Martinez,0,c0938def-7d27-461c-9872-c1c63a6aa44c,607259.0,nickmartinez,"Martinez, N",Right,Nick Martinez,CIN,3.62,3.27,104.1,109.0,100.0,108.0,0.786,7.16,1.12,8.88,0.95,0.9,0.257,0.388,0.202,0.232,0.437,112.0,115.0,120.0,113.0,103.0,105.0,93.0,111.0,110.0,85.0,102.0,94.0,102.0,109.0,109.0,97.0,109.0,104.0,0.15,0.241,0.207,0.072,0.122,0.208,1.23,0.48,0.6,-1.19,-1.52,0.51,92.6,88.9,80.2,92.0,85.0,81.1,0.202,0.313,0.202,0.227,0.361,0.401,0.319,0.489,0.129,0.246,0.377,0.078,0.323,0.581,0.294,0.261,0.478,0.391,,,,,,,,,,,,
23,2024-08-30,746730,Strikeout,strikeout,True,668715,607067,Spencer Steer,Colin Rea,0,52fa8c96-ef07-4361-9b04-00a6d4ee4349,607067.0,colinrea,Rea,Right,Colin Rea,MIL,3.61,4.88,142.0,102.0,84.0,97.0,0.829,7.16,2.28,8.11,1.39,0.98,0.256,0.443,0.15,0.333,0.449,,,,102.0,108.0,103.0,69.0,110.0,96.0,83.0,103.0,96.0,109.0,106.0,109.0,76.0,95.0,88.0,0.307,0.183,0.212,0.172,0.042,,1.15,-1.11,-0.23,3.54,-4.24,,92.8,87.7,,92.3,82.0,78.6,0.186,0.283,0.24,,,,0.288,0.64,0.173,0.284,0.477,0.111,0.417,0.708,0.189,,,,78.0,95.0,96.0,0.084,-1.28,86.4,0.078,0.089,0.244,0.275,0.412,0.267
24,2024-08-30,746730,Flyout,field_out,True,670770,607067,TJ Friedl,Colin Rea,0,2acd6326-73e8-4bfe-a221-fadcf52f17cd,607067.0,colinrea,Rea,Right,Colin Rea,MIL,3.61,4.88,142.0,102.0,84.0,97.0,0.829,7.16,2.28,8.11,1.39,0.98,0.256,0.443,0.15,0.333,0.449,,,,102.0,108.0,103.0,69.0,110.0,96.0,83.0,103.0,96.0,109.0,106.0,109.0,76.0,95.0,88.0,0.307,0.183,0.212,0.172,0.042,,1.15,-1.11,-0.23,3.54,-4.24,,92.8,87.7,,92.3,82.0,78.6,0.186,0.283,0.24,,,,0.288,0.64,0.173,0.284,0.477,0.111,0.417,0.708,0.189,,,,78.0,95.0,96.0,0.084,-1.28,86.4,0.078,0.089,0.244,0.275,0.412,0.267
25,2024-08-30,746730,Groundout,field_out,True,664034,607067,Ty France,Colin Rea,0,aa1ce1db-133b-4916-b256-8890d8a2564d,607067.0,colinrea,Rea,Right,Colin Rea,MIL,3.61,4.88,142.0,102.0,84.0,97.0,0.829,7.16,2.28,8.11,1.39,0.98,0.256,0.443,0.15,0.333,0.449,,,,102.0,108.0,103.0,69.0,110.0,96.0,83.0,103.0,96.0,109.0,106.0,109.0,76.0,95.0,88.0,0.307,0.183,0.212,0.172,0.042,,1.15,-1.11,-0.23,3.54,-4.24,,92.8,87.7,,92.3,82.0,78.6,0.186,0.283,0.24,,,,0.288,0.64,0.173,0.284,0.477,0.111,0.417,0.708,0.189,,,,78.0,95.0,96.0,0.084,-1.28,86.4,0.078,0.089,0.244,0.275,0.412,0.267
26,2024-08-30,746730,Home Run,home_run,False,661388,607259,William Contreras,Nick Martinez,0,363d0174-9148-43ae-bd7e-19c09a6744d9,607259.0,nickmartinez,"Martinez, N",Right,Nick Martinez,CIN,3.62,3.27,104.1,109.0,100.0,108.0,0.786,7.16,1.12,8.88,0.95,0.9,0.257,0.388,0.202,0.232,0.437,112.0,115.0,120.0,113.0,103.0,105.0,93.0,111.0,110.0,85.0,102.0,94.0,102.0,109.0,109.0,97.0,109.0,104.0,0.15,0.241,0.207,0.072,0.122,0.208,1.23,0.48,0.6,-1.19,-1.52,0.51,92.6,88.9,80.2,92.0,85.0,81.1,0.202,0.313,0.202,0.227,0.361,0.401,0.319,0.489,0.129,0.246,0.377,0.078,0.323,0.581,0.294,0.261,0.478,0.391,,,,,,,,,,,,
27,2024-08-30,746730,Single,single,False,642715,607259,Willy Adames,Nick Martinez,0,066cc40b-254b-4123-aab4-cff952974b23,607259.0,nickmartinez,"Martinez, N",Right,Nick Martinez,CIN,3.62,3.27,104.1,109.0,100.0,108.0,0.786,7.16,1.12,8.88,0.95,0.9,0.257,0.388,0.202,0.232,0.437,112.0,115.0,120.0,113.0,103.0,105.0,93.0,111.0,110.0,85.0,102.0,94.0,102.0,109.0,109.0,97.0,109.0,104.0,0.15,0.241,0.207,0.072,0.122,0.208,1.23,0.48,0.6,-1.19,-1.52,0.51,92.6,88.9,80.2,92.0,85.0,81.1,0.202,0.313,0.202,0.227,0.361,0.401,0.319,0.489,0.129,0.246,0.377,0.078,0.323,0.581,0.294,0.261,0.478,0.391,,,,,,,,,,,,
28,2024-08-30,746730,Double,double,False,669003,607259,Garrett Mitchell,Nick Martinez,1,7675ce98-d0ba-4a32-8f1d-6546506968a2,607259.0,nickmartinez,"Martinez, N",Right,Nick Martinez,CIN,3.62,3.27,104.1,109.0,100.0,108.0,0.786,7.16,1.12,8.88,0.95,0.9,0.257,0.388,0.202,0.232,0.437,112.0,115.0,120.0,113.0,103.0,105.0,93.0,111.0,110.0,85.0,102.0,94.0,102.0,109.0,109.0,97.0,109.0,104.0,0.15,0.241,0.207,0.072,0.122,0.208,1.23,0.48,0.6,-1.19,-1.52,0.51,92.6,88.9,80.2,92.0,85.0,81.1,0.202,0.313,0.202,0.227,0.361,0.401,0.319,0.489,0.129,0.246,0.377,0.078,0.323,0.581,0.294,0.261,0.478,0.391,,,,,,,,,,,,
29,2024-08-30,746730,Pop Out,field_out,True,596142,607259,Gary Sánchez,Nick Martinez,0,65935b40-2c57-4e54-a82f-3bb9b5b073c2,607259.0,nickmartinez,"Martinez, N",Right,Nick Martinez,CIN,3.62,3.27,104.1,109.0,100.0,108.0,0.786,7.16,1.12,8.88,0.95,0.9,0.257,0.388,0.202,0.232,0.437,112.0,115.0,120.0,113.0,103.0,105.0,93.0,111.0,110.0,85.0,102.0,94.0,102.0,109.0,109.0,97.0,109.0,104.0,0.15,0.241,0.207,0.072,0.122,0.208,1.23,0.48,0.6,-1.19,-1.52,0.51,92.6,88.9,80.2,92.0,85.0,81.1,0.202,0.313,0.202,0.227,0.361,0.401,0.319,0.489,0.129,0.246,0.377,0.078,0.323,0.581,0.294,0.261,0.478,0.391,,,,,,,,,,,,
30,2024-08-30,746730,Strikeout,strikeout,True,687401,607259,Joey Ortiz,Nick Martinez,0,92c1820f-8ac0-413b-8039-f0a7a6d09e20,607259.0,nickmartinez,"Martinez, N",Right,Nick Martinez,CIN,3.62,3.27,104.1,109.0,100.0,108.0,0.786,7.16,1.12,8.88,0.95,0.9,0.257,0.388,0.202,0.232,0.437,112.0,115.0,120.0,113.0,103.0,105.0,93.0,111.0,110.0,85.0,102.0,94.0,102.0,109.0,109.0,97.0,109.0,104.0,0.15,0.241,0.207,0.072,0.122,0.208,1.23,0.48,0.6,-1.19,-1.52,0.51,92.6,88.9,80.2,92.0,85.0,81.1,0.202,0.313,0.202,0.227,0.361,0.401,0.319,0.489,0.129,0.246,0.377,0.078,0.323,0.581,0.294,0.261,0.478,0.391,,,,,,,,,,,,
