,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff
0,2024-06-08,745001,Walk,walk,False,596103,571760,Austin Slater,Andrew Heaney,0,39181f16-c72d-4414-b465-202eb416f889,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.79,3.93,95.0,101.0,82.0,99.0,0.751,9.19,2.46,8.81,1.33,0.77,0.26,0.409,0.149,0.285,0.415,85.0,105.0,99.0,126.0,105.0,102.0,76.0,101.0,98.0,89.0,98.0,100.0,20.0,51.0,51.0,0.522,0.002,0.29,0.032,0.154,-0.05,-19.18,-0.02,-7.71,1.0,91.5,86.6,83.8,82.0,75.5,0.22,0.422,0.224,0.252,0.383,0.382,0.256,0.329,0.229,0.8,2.0,0.125,,,,,,,,,,,,
1,2024-06-08,745001,Double,double,False,671218,571760,Heliot Ramos,Andrew Heaney,1,6c0928d3-d764-4c02-81c8-c5460590ffa4,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.79,3.93,95.0,101.0,82.0,99.0,0.751,9.19,2.46,8.81,1.33,0.77,0.26,0.409,0.149,0.285,0.415,85.0,105.0,99.0,126.0,105.0,102.0,76.0,101.0,98.0,89.0,98.0,100.0,20.0,51.0,51.0,0.522,0.002,0.29,0.032,0.154,-0.05,-19.18,-0.02,-7.71,1.0,91.5,86.6,83.8,82.0,75.5,0.22,0.422,0.224,0.252,0.383,0.382,0.256,0.329,0.229,0.8,2.0,0.125,,,,,,,,,,,,
2,2024-06-08,745001,Lineout,field_out,True,527038,571760,Wilmer Flores,Andrew Heaney,0,a9b78f8c-11b1-42c9-8c8c-57c594539529,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.79,3.93,95.0,101.0,82.0,99.0,0.751,9.19,2.46,8.81,1.33,0.77,0.26,0.409,0.149,0.285,0.415,85.0,105.0,99.0,126.0,105.0,102.0,76.0,101.0,98.0,89.0,98.0,100.0,20.0,51.0,51.0,0.522,0.002,0.29,0.032,0.154,-0.05,-19.18,-0.02,-7.71,1.0,91.5,86.6,83.8,82.0,75.5,0.22,0.422,0.224,0.252,0.383,0.382,0.256,0.329,0.229,0.8,2.0,0.125,,,,,,,,,,,,
3,2024-06-08,745001,Flyout,field_out,True,656305,571760,Matt Chapman,Andrew Heaney,1,bafc2cf6-b20e-46ba-a65d-a1f8c79f8075,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.79,3.93,95.0,101.0,82.0,99.0,0.751,9.19,2.46,8.81,1.33,0.77,0.26,0.409,0.149,0.285,0.415,85.0,105.0,99.0,126.0,105.0,102.0,76.0,101.0,98.0,89.0,98.0,100.0,20.0,51.0,51.0,0.522,0.002,0.29,0.032,0.154,-0.05,-19.18,-0.02,-7.71,1.0,91.5,86.6,83.8,82.0,75.5,0.22,0.422,0.224,0.252,0.383,0.382,0.256,0.329,0.229,0.8,2.0,0.125,,,,,,,,,,,,
4,2024-06-08,745001,Groundout,field_out,True,624424,571760,Michael Conforto,Andrew Heaney,0,dfce244e-604e-4dd7-89a8-98b55839ad49,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.79,3.93,95.0,101.0,82.0,99.0,0.751,9.19,2.46,8.81,1.33,0.77,0.26,0.409,0.149,0.285,0.415,85.0,105.0,99.0,126.0,105.0,102.0,76.0,101.0,98.0,89.0,98.0,100.0,20.0,51.0,51.0,0.522,0.002,0.29,0.032,0.154,-0.05,-19.18,-0.02,-7.71,1.0,91.5,86.6,83.8,82.0,75.5,0.22,0.422,0.224,0.252,0.383,0.382,0.256,0.329,0.229,0.8,2.0,0.125,,,,,,,,,,,,
5,2024-06-08,745001,Walk,walk,False,543760,675921,Marcus Semien,Spencer Howard,0,f0c046e7-e27e-4694-b6ed-5e46cf5de53c,675921.0,spencerhoward,Howard,Right,Spencer Howard,- - -,6.33,4.96,27.0,103.0,87.0,95.0,0.781,8.33,4.67,13.33,1.0,0.85,0.34,0.351,0.149,0.383,0.466,103.0,86.0,83.0,76.0,106.0,97.0,75.0,106.0,96.0,102.0,105.0,101.0,,,,0.513,,0.263,0.063,0.161,-1.44,,-2.33,-1.72,-1.96,93.9,,80.2,85.4,75.7,0.349,0.508,0.201,0.394,0.606,0.338,0.222,0.389,0.323,0.333,0.333,0.0,,,,,,,,,,,,
6,2024-06-08,745001,Walk,walk,False,669701,675921,Josh Smith,Spencer Howard,1,12326c8b-ddac-4ddf-8990-298b7e72b4f8,675921.0,spencerhoward,Howard,Right,Spencer Howard,- - -,6.33,4.96,27.0,103.0,87.0,95.0,0.781,8.33,4.67,13.33,1.0,0.85,0.34,0.351,0.149,0.383,0.466,103.0,86.0,83.0,76.0,106.0,97.0,75.0,106.0,96.0,102.0,105.0,101.0,,,,0.513,,0.263,0.063,0.161,-1.44,,-2.33,-1.72,-1.96,93.9,,80.2,85.4,75.7,0.349,0.508,0.201,0.394,0.606,0.338,0.222,0.389,0.323,0.333,0.333,0.0,,,,,,,,,,,,
7,2024-06-08,745001,Flyout,field_out,True,666969,675921,Adolis García,Spencer Howard,1,9c2365c2-c614-4bcd-aaad-76e30e45de4f,675921.0,spencerhoward,Howard,Right,Spencer Howard,- - -,6.33,4.96,27.0,103.0,87.0,95.0,0.781,8.33,4.67,13.33,1.0,0.85,0.34,0.351,0.149,0.383,0.466,103.0,86.0,83.0,76.0,106.0,97.0,75.0,106.0,96.0,102.0,105.0,101.0,,,,0.513,,0.263,0.063,0.161,-1.44,,-2.33,-1.72,-1.96,93.9,,80.2,85.4,75.7,0.349,0.508,0.201,0.394,0.606,0.338,0.222,0.389,0.323,0.333,0.333,0.0,,,,,,,,,,,,
8,2024-06-08,745001,Sac Fly,sac_fly,True,663993,675921,Nathaniel Lowe,Spencer Howard,1,b4e4ba03-a957-41c6-a56d-33b1130a5892,675921.0,spencerhoward,Howard,Right,Spencer Howard,- - -,6.33,4.96,27.0,103.0,87.0,95.0,0.781,8.33,4.67,13.33,1.0,0.85,0.34,0.351,0.149,0.383,0.466,103.0,86.0,83.0,76.0,106.0,97.0,75.0,106.0,96.0,102.0,105.0,101.0,,,,0.513,,0.263,0.063,0.161,-1.44,,-2.33,-1.72,-1.96,93.9,,80.2,85.4,75.7,0.349,0.508,0.201,0.394,0.606,0.338,0.222,0.389,0.323,0.333,0.333,0.0,,,,,,,,,,,,
9,2024-06-08,745001,Flyout,field_out,True,677649,675921,Ezequiel Duran,Spencer Howard,0,dee76cf8-af33-417b-bf67-202d6c244b9d,675921.0,spencerhoward,Howard,Right,Spencer Howard,- - -,6.33,4.96,27.0,103.0,87.0,95.0,0.781,8.33,4.67,13.33,1.0,0.85,0.34,0.351,0.149,0.383,0.466,103.0,86.0,83.0,76.0,106.0,97.0,75.0,106.0,96.0,102.0,105.0,101.0,,,,0.513,,0.263,0.063,0.161,-1.44,,-2.33,-1.72,-1.96,93.9,,80.2,85.4,75.7,0.349,0.508,0.201,0.394,0.606,0.338,0.222,0.389,0.323,0.333,0.333,0.0,,,,,,,,,,,,
