,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,ST_ba,ST_slg,ST_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,SI_ba,SI_slg,SI_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
10,2024-09-27,745847,Double,double,False,663624,641154,Ryan Mountcastle,Pablo López,0,59b35b41-d313-424e-92a9-3aeac191878d,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,4.08,3.7,185.1,104.0,98.0,105.0,0.749,9.62,1.99,8.74,1.26,1.19,0.245,0.438,0.132,0.291,0.432,95.0,104.0,105.0,92.0,103.0,108.0,97.0,105.0,101.0,97.0,107.0,107.0,106.0,103.0,110.0,0.073,0.407,0.219,0.1,0.201,1.65,-2.77,-0.84,-1.28,-0.14,95.0,88.5,94.5,84.5,82.4,0.208,0.352,0.259,0.239,0.436,0.332,0.281,0.359,0.249,0.23,0.446,0.338,0.426,0.639,0.142,,,,,,,,,,,,,,,,,,
11,2024-09-27,745847,Strikeout,strikeout,True,656775,641154,Cedric Mullins,Pablo López,0,a24a5410-43d5-4cb5-9a28-8678418ea8d7,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,4.08,3.7,185.1,104.0,98.0,105.0,0.749,9.62,1.99,8.74,1.26,1.19,0.245,0.438,0.132,0.291,0.432,95.0,104.0,105.0,92.0,103.0,108.0,97.0,105.0,101.0,97.0,107.0,107.0,106.0,103.0,110.0,0.073,0.407,0.219,0.1,0.201,1.65,-2.77,-0.84,-1.28,-0.14,95.0,88.5,94.5,84.5,82.4,0.208,0.352,0.259,0.239,0.436,0.332,0.281,0.359,0.249,0.23,0.446,0.338,0.426,0.639,0.142,,,,,,,,,,,,,,,,,,
12,2024-09-27,745847,Lineout,field_out,True,602104,641154,Ramón Urías,Pablo López,1,b3e4b9a2-4e85-4505-a00a-e22ea3a32498,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,4.08,3.7,185.1,104.0,98.0,105.0,0.749,9.62,1.99,8.74,1.26,1.19,0.245,0.438,0.132,0.291,0.432,95.0,104.0,105.0,92.0,103.0,108.0,97.0,105.0,101.0,97.0,107.0,107.0,106.0,103.0,110.0,0.073,0.407,0.219,0.1,0.201,1.65,-2.77,-0.84,-1.28,-0.14,95.0,88.5,94.5,84.5,82.4,0.208,0.352,0.259,0.239,0.436,0.332,0.281,0.359,0.249,0.23,0.446,0.338,0.426,0.639,0.142,,,,,,,,,,,,,,,,,,
13,2024-09-27,745847,Walk,walk,False,683002,641154,Gunnar Henderson,Pablo López,0,a9de41f5-c575-4a60-85d6-6928edf8e909,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,4.08,3.7,185.1,104.0,98.0,105.0,0.749,9.62,1.99,8.74,1.26,1.19,0.245,0.438,0.132,0.291,0.432,95.0,104.0,105.0,92.0,103.0,108.0,97.0,105.0,101.0,97.0,107.0,107.0,106.0,103.0,110.0,0.073,0.407,0.219,0.1,0.201,1.65,-2.77,-0.84,-1.28,-0.14,95.0,88.5,94.5,84.5,82.4,0.208,0.352,0.259,0.239,0.436,0.332,0.281,0.359,0.249,0.23,0.446,0.338,0.426,0.639,0.142,,,,,,,,,,,,,,,,,,
14,2024-09-27,745847,Forceout,force_out,True,676059,641154,Jordan Westburg,Pablo López,1,1c288331-ccbf-4ad1-80cb-3ef9e6760fe9,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,4.08,3.7,185.1,104.0,98.0,105.0,0.749,9.62,1.99,8.74,1.26,1.19,0.245,0.438,0.132,0.291,0.432,95.0,104.0,105.0,92.0,103.0,108.0,97.0,105.0,101.0,97.0,107.0,107.0,106.0,103.0,110.0,0.073,0.407,0.219,0.1,0.201,1.65,-2.77,-0.84,-1.28,-0.14,95.0,88.5,94.5,84.5,82.4,0.208,0.352,0.259,0.239,0.436,0.332,0.281,0.359,0.249,0.23,0.446,0.338,0.426,0.639,0.142,,,,,,,,,,,,,,,,,,
15,2024-09-27,745847,Pop Out,field_out,True,668904,700249,Royce Lewis,Cade Povich,0,332df712-76ca-40c9-b4e9-b3960adc7c6a,700249.0,cadepovich,Povich,Left,Cade Povich,BAL,5.2,4.02,79.2,99.0,87.0,97.0,0.788,7.79,3.84,9.04,1.36,0.75,0.22,0.447,0.179,0.289,0.454,63.0,101.0,95.0,93.0,101.0,104.0,81.0,97.0,93.0,80.0,98.0,90.0,113.0,107.0,108.0,0.084,0.407,0.13,0.196,0.109,0.56,0.86,-0.43,-2.26,-2.05,92.4,86.1,91.5,82.6,76.3,0.223,0.379,0.185,0.232,0.411,0.276,0.25,0.542,0.235,0.333,0.517,0.269,0.2,0.24,0.103,97.0,94.0,94.0,0.075,-3.12,88.3,0.333,0.81,0.288,,,,,,,,,
16,2024-09-27,745847,Groundout,field_out,True,571657,700249,Kyle Farmer,Cade Povich,0,89bd16eb-ab76-4a49-ad31-ec8788e8d9b3,700249.0,cadepovich,Povich,Left,Cade Povich,BAL,5.2,4.02,79.2,99.0,87.0,97.0,0.788,7.79,3.84,9.04,1.36,0.75,0.22,0.447,0.179,0.289,0.454,63.0,101.0,95.0,93.0,101.0,104.0,81.0,97.0,93.0,80.0,98.0,90.0,113.0,107.0,108.0,0.084,0.407,0.13,0.196,0.109,0.56,0.86,-0.43,-2.26,-2.05,92.4,86.1,91.5,82.6,76.3,0.223,0.379,0.185,0.232,0.411,0.276,0.25,0.542,0.235,0.333,0.517,0.269,0.2,0.24,0.103,97.0,94.0,94.0,0.075,-3.12,88.3,0.333,0.81,0.288,,,,,,,,,
17,2024-09-27,745847,Strikeout,strikeout,True,680777,700249,Ryan Jeffers,Cade Povich,0,4049a0ab-2c84-47eb-87bb-64511aeabd0a,700249.0,cadepovich,Povich,Left,Cade Povich,BAL,5.2,4.02,79.2,99.0,87.0,97.0,0.788,7.79,3.84,9.04,1.36,0.75,0.22,0.447,0.179,0.289,0.454,63.0,101.0,95.0,93.0,101.0,104.0,81.0,97.0,93.0,80.0,98.0,90.0,113.0,107.0,108.0,0.084,0.407,0.13,0.196,0.109,0.56,0.86,-0.43,-2.26,-2.05,92.4,86.1,91.5,82.6,76.3,0.223,0.379,0.185,0.232,0.411,0.276,0.25,0.542,0.235,0.333,0.517,0.269,0.2,0.24,0.103,97.0,94.0,94.0,0.075,-3.12,88.3,0.333,0.81,0.288,,,,,,,,,
18,2024-09-27,745847,Flyout,field_out,True,623993,641154,Anthony Santander,Pablo López,0,7a8eda47-8a2b-463e-a31b-d027b8b2771d,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,4.08,3.7,185.1,104.0,98.0,105.0,0.749,9.62,1.99,8.74,1.26,1.19,0.245,0.438,0.132,0.291,0.432,95.0,104.0,105.0,92.0,103.0,108.0,97.0,105.0,101.0,97.0,107.0,107.0,106.0,103.0,110.0,0.073,0.407,0.219,0.1,0.201,1.65,-2.77,-0.84,-1.28,-0.14,95.0,88.5,94.5,84.5,82.4,0.208,0.352,0.259,0.239,0.436,0.332,0.281,0.359,0.249,0.23,0.446,0.338,0.426,0.639,0.142,,,,,,,,,,,,,,,,,,
19,2024-09-27,745847,Strikeout,strikeout,True,681297,641154,Colton Cowser,Pablo López,0,a3c5f8c7-39fd-4e98-9e63-592b07d3f172,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,4.08,3.7,185.1,104.0,98.0,105.0,0.749,9.62,1.99,8.74,1.26,1.19,0.245,0.438,0.132,0.291,0.432,95.0,104.0,105.0,92.0,103.0,108.0,97.0,105.0,101.0,97.0,107.0,107.0,106.0,103.0,110.0,0.073,0.407,0.219,0.1,0.201,1.65,-2.77,-0.84,-1.28,-0.14,95.0,88.5,94.5,84.5,82.4,0.208,0.352,0.259,0.239,0.436,0.332,0.281,0.359,0.249,0.23,0.446,0.338,0.426,0.639,0.142,,,,,,,,,,,,,,,,,,
20,2024-09-27,745847,Field Error,field_error,False,668939,641154,Adley Rutschman,Pablo López,0,e4198c87-8724-4d1b-a9aa-fbef3574e6b9,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,4.08,3.7,185.1,104.0,98.0,105.0,0.749,9.62,1.99,8.74,1.26,1.19,0.245,0.438,0.132,0.291,0.432,95.0,104.0,105.0,92.0,103.0,108.0,97.0,105.0,101.0,97.0,107.0,107.0,106.0,103.0,110.0,0.073,0.407,0.219,0.1,0.201,1.65,-2.77,-0.84,-1.28,-0.14,95.0,88.5,94.5,84.5,82.4,0.208,0.352,0.259,0.239,0.436,0.332,0.281,0.359,0.249,0.23,0.446,0.338,0.426,0.639,0.142,,,,,,,,,,,,,,,,,,
21,2024-09-27,745847,Strikeout,strikeout,True,656811,641154,Ryan O'Hearn,Pablo López,0,4e074d2e-14a1-4a73-b390-b46d650dae35,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,4.08,3.7,185.1,104.0,98.0,105.0,0.749,9.62,1.99,8.74,1.26,1.19,0.245,0.438,0.132,0.291,0.432,95.0,104.0,105.0,92.0,103.0,108.0,97.0,105.0,101.0,97.0,107.0,107.0,106.0,103.0,110.0,0.073,0.407,0.219,0.1,0.201,1.65,-2.77,-0.84,-1.28,-0.14,95.0,88.5,94.5,84.5,82.4,0.208,0.352,0.259,0.239,0.436,0.332,0.281,0.359,0.249,0.23,0.446,0.338,0.426,0.639,0.142,,,,,,,,,,,,,,,,,,
22,2024-09-27,745847,Lineout,field_out,True,543877,700249,Christian Vázquez,Cade Povich,0,e4cb0c47-cfaa-4d64-8330-0b0afa686ead,700249.0,cadepovich,Povich,Left,Cade Povich,BAL,5.2,4.02,79.2,99.0,87.0,97.0,0.788,7.79,3.84,9.04,1.36,0.75,0.22,0.447,0.179,0.289,0.454,63.0,101.0,95.0,93.0,101.0,104.0,81.0,97.0,93.0,80.0,98.0,90.0,113.0,107.0,108.0,0.084,0.407,0.13,0.196,0.109,0.56,0.86,-0.43,-2.26,-2.05,92.4,86.1,91.5,82.6,76.3,0.223,0.379,0.185,0.232,0.411,0.276,0.25,0.542,0.235,0.333,0.517,0.269,0.2,0.24,0.103,97.0,94.0,94.0,0.075,-3.12,88.3,0.333,0.81,0.288,,,,,,,,,
23,2024-09-27,745847,Lineout,field_out,True,650489,700249,Willi Castro,Cade Povich,0,f94d73a5-2c64-43d2-9612-ce38847ab9f2,700249.0,cadepovich,Povich,Left,Cade Povich,BAL,5.2,4.02,79.2,99.0,87.0,97.0,0.788,7.79,3.84,9.04,1.36,0.75,0.22,0.447,0.179,0.289,0.454,63.0,101.0,95.0,93.0,101.0,104.0,81.0,97.0,93.0,80.0,98.0,90.0,113.0,107.0,108.0,0.084,0.407,0.13,0.196,0.109,0.56,0.86,-0.43,-2.26,-2.05,92.4,86.1,91.5,82.6,76.3,0.223,0.379,0.185,0.232,0.411,0.276,0.25,0.542,0.235,0.333,0.517,0.269,0.2,0.24,0.103,97.0,94.0,94.0,0.075,-3.12,88.3,0.333,0.81,0.288,,,,,,,,,
24,2024-09-27,745847,Strikeout,strikeout,True,622534,700249,Manuel Margot,Cade Povich,0,f99cfd5e-0624-4223-acd1-650b0c7fe18c,700249.0,cadepovich,Povich,Left,Cade Povich,BAL,5.2,4.02,79.2,99.0,87.0,97.0,0.788,7.79,3.84,9.04,1.36,0.75,0.22,0.447,0.179,0.289,0.454,63.0,101.0,95.0,93.0,101.0,104.0,81.0,97.0,93.0,80.0,98.0,90.0,113.0,107.0,108.0,0.084,0.407,0.13,0.196,0.109,0.56,0.86,-0.43,-2.26,-2.05,92.4,86.1,91.5,82.6,76.3,0.223,0.379,0.185,0.232,0.411,0.276,0.25,0.542,0.235,0.333,0.517,0.269,0.2,0.24,0.103,97.0,94.0,94.0,0.075,-3.12,88.3,0.333,0.81,0.288,,,,,,,,,
25,2024-09-27,745847,Strikeout,strikeout,True,663624,641154,Ryan Mountcastle,Pablo López,0,9db72220-6add-48bc-b2e0-16a5e8c5a271,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,4.08,3.7,185.1,104.0,98.0,105.0,0.749,9.62,1.99,8.74,1.26,1.19,0.245,0.438,0.132,0.291,0.432,95.0,104.0,105.0,92.0,103.0,108.0,97.0,105.0,101.0,97.0,107.0,107.0,106.0,103.0,110.0,0.073,0.407,0.219,0.1,0.201,1.65,-2.77,-0.84,-1.28,-0.14,95.0,88.5,94.5,84.5,82.4,0.208,0.352,0.259,0.239,0.436,0.332,0.281,0.359,0.249,0.23,0.446,0.338,0.426,0.639,0.142,,,,,,,,,,,,,,,,,,
26,2024-09-27,745847,Groundout,field_out,True,656775,641154,Cedric Mullins,Pablo López,0,c7e885bc-8fb8-43f6-8ec4-b56eb045b8e3,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,4.08,3.7,185.1,104.0,98.0,105.0,0.749,9.62,1.99,8.74,1.26,1.19,0.245,0.438,0.132,0.291,0.432,95.0,104.0,105.0,92.0,103.0,108.0,97.0,105.0,101.0,97.0,107.0,107.0,106.0,103.0,110.0,0.073,0.407,0.219,0.1,0.201,1.65,-2.77,-0.84,-1.28,-0.14,95.0,88.5,94.5,84.5,82.4,0.208,0.352,0.259,0.239,0.436,0.332,0.281,0.359,0.249,0.23,0.446,0.338,0.426,0.639,0.142,,,,,,,,,,,,,,,,,,
27,2024-09-27,745847,Groundout,field_out,True,602104,641154,Ramón Urías,Pablo López,0,1c1f61b8-9060-463b-bd80-f983a54ad1a5,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,4.08,3.7,185.1,104.0,98.0,105.0,0.749,9.62,1.99,8.74,1.26,1.19,0.245,0.438,0.132,0.291,0.432,95.0,104.0,105.0,92.0,103.0,108.0,97.0,105.0,101.0,97.0,107.0,107.0,106.0,103.0,110.0,0.073,0.407,0.219,0.1,0.201,1.65,-2.77,-0.84,-1.28,-0.14,95.0,88.5,94.5,84.5,82.4,0.208,0.352,0.259,0.239,0.436,0.332,0.281,0.359,0.249,0.23,0.446,0.338,0.426,0.639,0.142,,,,,,,,,,,,,,,,,,
28,2024-09-27,745847,Flyout,field_out,True,621043,700249,Carlos Correa,Cade Povich,0,412b13aa-be58-412b-9e5d-51b1ca62ecda,700249.0,cadepovich,Povich,Left,Cade Povich,BAL,5.2,4.02,79.2,99.0,87.0,97.0,0.788,7.79,3.84,9.04,1.36,0.75,0.22,0.447,0.179,0.289,0.454,63.0,101.0,95.0,93.0,101.0,104.0,81.0,97.0,93.0,80.0,98.0,90.0,113.0,107.0,108.0,0.084,0.407,0.13,0.196,0.109,0.56,0.86,-0.43,-2.26,-2.05,92.4,86.1,91.5,82.6,76.3,0.223,0.379,0.185,0.232,0.411,0.276,0.25,0.542,0.235,0.333,0.517,0.269,0.2,0.24,0.103,97.0,94.0,94.0,0.075,-3.12,88.3,0.333,0.81,0.288,,,,,,,,,
29,2024-09-27,745847,Flyout,field_out,True,621439,700249,Byron Buxton,Cade Povich,0,bce63694-2b19-40a9-ab05-df4367cad9e0,700249.0,cadepovich,Povich,Left,Cade Povich,BAL,5.2,4.02,79.2,99.0,87.0,97.0,0.788,7.79,3.84,9.04,1.36,0.75,0.22,0.447,0.179,0.289,0.454,63.0,101.0,95.0,93.0,101.0,104.0,81.0,97.0,93.0,80.0,98.0,90.0,113.0,107.0,108.0,0.084,0.407,0.13,0.196,0.109,0.56,0.86,-0.43,-2.26,-2.05,92.4,86.1,91.5,82.6,76.3,0.223,0.379,0.185,0.232,0.411,0.276,0.25,0.542,0.235,0.333,0.517,0.269,0.2,0.24,0.103,97.0,94.0,94.0,0.075,-3.12,88.3,0.333,0.81,0.288,,,,,,,,,
30,2024-09-27,745847,Groundout,field_out,True,467793,700249,Carlos Santana,Cade Povich,0,51043858-349f-48e1-b138-08dfa0df718a,700249.0,cadepovich,Povich,Left,Cade Povich,BAL,5.2,4.02,79.2,99.0,87.0,97.0,0.788,7.79,3.84,9.04,1.36,0.75,0.22,0.447,0.179,0.289,0.454,63.0,101.0,95.0,93.0,101.0,104.0,81.0,97.0,93.0,80.0,98.0,90.0,113.0,107.0,108.0,0.084,0.407,0.13,0.196,0.109,0.56,0.86,-0.43,-2.26,-2.05,92.4,86.1,91.5,82.6,76.3,0.223,0.379,0.185,0.232,0.411,0.276,0.25,0.542,0.235,0.333,0.517,0.269,0.2,0.24,0.103,97.0,94.0,94.0,0.075,-3.12,88.3,0.333,0.81,0.288,,,,,,,,,
31,2024-09-27,745847,Groundout,field_out,True,683002,641154,Gunnar Henderson,Pablo López,0,fe1513cd-1fe8-43c1-b9f2-c4113ef3460c,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,4.08,3.7,185.1,104.0,98.0,105.0,0.749,9.62,1.99,8.74,1.26,1.19,0.245,0.438,0.132,0.291,0.432,95.0,104.0,105.0,92.0,103.0,108.0,97.0,105.0,101.0,97.0,107.0,107.0,106.0,103.0,110.0,0.073,0.407,0.219,0.1,0.201,1.65,-2.77,-0.84,-1.28,-0.14,95.0,88.5,94.5,84.5,82.4,0.208,0.352,0.259,0.239,0.436,0.332,0.281,0.359,0.249,0.23,0.446,0.338,0.426,0.639,0.142,,,,,,,,,,,,,,,,,,
32,2024-09-27,745847,Strikeout,strikeout,True,676059,641154,Jordan Westburg,Pablo López,0,7364cbad-047b-4841-acf0-2a7bcf285cf5,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,4.08,3.7,185.1,104.0,98.0,105.0,0.749,9.62,1.99,8.74,1.26,1.19,0.245,0.438,0.132,0.291,0.432,95.0,104.0,105.0,92.0,103.0,108.0,97.0,105.0,101.0,97.0,107.0,107.0,106.0,103.0,110.0,0.073,0.407,0.219,0.1,0.201,1.65,-2.77,-0.84,-1.28,-0.14,95.0,88.5,94.5,84.5,82.4,0.208,0.352,0.259,0.239,0.436,0.332,0.281,0.359,0.249,0.23,0.446,0.338,0.426,0.639,0.142,,,,,,,,,,,,,,,,,,
