,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FS%,SL%,wFA/C,wFS/C,wSL/C,vFA,vFS,vSL,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,CU%,CH%,wFC/C,wSI/C,wCU/C,wCH/C,vFC,vCH,vSI,vCU,FS_ba,FS_slg,FS_whiff,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
0,2024-04-03,746900,Groundout,field_out,True,453568,681432,Charlie Blackmon,Luke Little,0,fe3baf8a-8a76-4e6e-bf67-9d8cf1633c24,681432.0,lukelittle,Little,Left,Luke Little,CHC,3.46,3.54,26.0,86.0,87.0,82.0,0.752,9.69,6.23,5.19,0.35,3.23,0.22,0.39,0.186,0.271,0.438,79.0,92.0,82.0,112.0,72.0,82.0,86.0,100.0,86.0,0.724,0.014,0.263,1.33,2.07,0.07,95.8,90.3,81.8,0.219,0.313,0.19,0.048,0.095,0.543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-04-03,746900,Strikeout,strikeout,True,678662,681432,Ezequiel Tovar,Luke Little,0,54920376-9af7-41f7-b867-f92fdef78b15,681432.0,lukelittle,Little,Left,Luke Little,CHC,3.46,3.54,26.0,86.0,87.0,82.0,0.752,9.69,6.23,5.19,0.35,3.23,0.22,0.39,0.186,0.271,0.438,79.0,92.0,82.0,112.0,72.0,82.0,86.0,100.0,86.0,0.724,0.014,0.263,1.33,2.07,0.07,95.8,90.3,81.8,0.219,0.313,0.19,0.048,0.095,0.543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-04-03,746900,Groundout,field_out,True,641857,681432,Ryan McMahon,Luke Little,0,e7a14d23-e18d-4235-95d8-a24efefbcc9c,681432.0,lukelittle,Little,Left,Luke Little,CHC,3.46,3.54,26.0,86.0,87.0,82.0,0.752,9.69,6.23,5.19,0.35,3.23,0.22,0.39,0.186,0.271,0.438,79.0,92.0,82.0,112.0,72.0,82.0,86.0,100.0,86.0,0.724,0.014,0.263,1.33,2.07,0.07,95.8,90.3,81.8,0.219,0.313,0.19,0.048,0.095,0.543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-04-03,746900,Strikeout,strikeout,True,664023,615698,Ian Happ,Cal Quantrill,0,39b7554f-711f-4efd-b347-0221b3225a57,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.15,4.48,108.1,97.0,93.0,95.0,0.8,6.9,3.41,8.64,1.16,1.47,0.223,0.427,0.134,0.357,0.414,,,,,,,115.0,95.0,98.0,,0.336,,,1.52,,,86.1,,,,,,,,88.0,97.0,103.0,96.0,101.0,104.0,79.0,97.0,90.0,80.0,99.0,95.0,0.397,0.134,0.107,0.025,-1.43,-1.66,0.34,1.78,87.7,84.9,93.8,79.9,0.178,0.253,0.253,0.322,0.573,0.2,0.347,0.571,0.173,0.242,0.424,0.267,0.222,0.222,0.167,,,,,,
4,2024-04-03,746900,Strikeout,strikeout,True,673548,615698,Seiya Suzuki,Cal Quantrill,0,4b16cc6c-e799-4280-b71d-da46961e3a49,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.15,4.48,108.1,97.0,93.0,95.0,0.8,6.9,3.41,8.64,1.16,1.47,0.223,0.427,0.134,0.357,0.414,,,,,,,115.0,95.0,98.0,,0.336,,,1.52,,,86.1,,,,,,,,88.0,97.0,103.0,96.0,101.0,104.0,79.0,97.0,90.0,80.0,99.0,95.0,0.397,0.134,0.107,0.025,-1.43,-1.66,0.34,1.78,87.7,84.9,93.8,79.9,0.178,0.253,0.253,0.322,0.573,0.2,0.347,0.571,0.173,0.242,0.424,0.267,0.222,0.222,0.167,,,,,,
5,2024-04-03,746900,Pop Out,field_out,True,641355,615698,Cody Bellinger,Cal Quantrill,0,10f39c21-7042-41f4-8e67-22b3e98c3c25,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.15,4.48,108.1,97.0,93.0,95.0,0.8,6.9,3.41,8.64,1.16,1.47,0.223,0.427,0.134,0.357,0.414,,,,,,,115.0,95.0,98.0,,0.336,,,1.52,,,86.1,,,,,,,,88.0,97.0,103.0,96.0,101.0,104.0,79.0,97.0,90.0,80.0,99.0,95.0,0.397,0.134,0.107,0.025,-1.43,-1.66,0.34,1.78,87.7,84.9,93.8,79.9,0.178,0.253,0.253,0.322,0.573,0.2,0.347,0.571,0.173,0.242,0.424,0.267,0.222,0.222,0.167,,,,,,
6,2024-04-03,746900,Strikeout,strikeout,True,592178,676962,Kris Bryant,Ben Brown,0,b8ef7428-941f-499f-ad68-2e06bb004c98,676962.0,benbrown,"Brown, Be",Right,Ben Brown,CHC,3.58,4.16,55.1,96.0,110.0,100.0,0.708,10.41,3.09,6.67,0.81,0.85,0.283,0.348,0.181,0.362,0.448,98.0,98.0,96.0,,,,,,,0.627,,,0.78,,,96.4,,,0.25,0.352,0.185,,,,112.0,95.0,87.0,,,,,,,,,,,,,0.016,,,,-3.6,,90.6,,,,,,,,,,,,0.141,0.294,0.51,0.5,0.5,0.25,130.0,92.0,108.0,0.357,1.4,86.5
7,2024-04-03,746900,Flyout,field_out,True,666134,676962,Nolan Jones,Ben Brown,0,66d74dd8-bbf3-4e02-b8b6-28c759e8b140,676962.0,benbrown,"Brown, Be",Right,Ben Brown,CHC,3.58,4.16,55.1,96.0,110.0,100.0,0.708,10.41,3.09,6.67,0.81,0.85,0.283,0.348,0.181,0.362,0.448,98.0,98.0,96.0,,,,,,,0.627,,,0.78,,,96.4,,,0.25,0.352,0.185,,,,112.0,95.0,87.0,,,,,,,,,,,,,0.016,,,,-3.6,,90.6,,,,,,,,,,,,0.141,0.294,0.51,0.5,0.5,0.25,130.0,92.0,108.0,0.357,1.4,86.5
8,2024-04-03,746900,Flyout,field_out,True,669911,676962,Michael Toglia,Ben Brown,0,5f11dffc-be61-44aa-8088-e551334aa9eb,676962.0,benbrown,"Brown, Be",Right,Ben Brown,CHC,3.58,4.16,55.1,96.0,110.0,100.0,0.708,10.41,3.09,6.67,0.81,0.85,0.283,0.348,0.181,0.362,0.448,98.0,98.0,96.0,,,,,,,0.627,,,0.78,,,96.4,,,0.25,0.352,0.185,,,,112.0,95.0,87.0,,,,,,,,,,,,,0.016,,,,-3.6,,90.6,,,,,,,,,,,,0.141,0.294,0.51,0.5,0.5,0.25,130.0,92.0,108.0,0.357,1.4,86.5
9,2024-04-03,746900,Single,single,False,666624,615698,Christopher Morel,Cal Quantrill,0,55a09861-2f4f-47b2-8a73-c137a30d48d0,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.15,4.48,108.1,97.0,93.0,95.0,0.8,6.9,3.41,8.64,1.16,1.47,0.223,0.427,0.134,0.357,0.414,,,,,,,115.0,95.0,98.0,,0.336,,,1.52,,,86.1,,,,,,,,88.0,97.0,103.0,96.0,101.0,104.0,79.0,97.0,90.0,80.0,99.0,95.0,0.397,0.134,0.107,0.025,-1.43,-1.66,0.34,1.78,87.7,84.9,93.8,79.9,0.178,0.253,0.253,0.322,0.573,0.2,0.347,0.571,0.173,0.242,0.424,0.267,0.222,0.222,0.167,,,,,,
