,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SV_ba,SV_slg,SV_whiff,SL_ba,SL_slg,SL_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,CU_ba,CU_slg,CU_whiff
0,2024-04-09,745357,Strikeout,strikeout,True,682928,690986,CJ Abrams,Kyle Harrison,0,dd7bbde5-b285-4a3f-98db-9d55f32d3c21,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,3.86,4.83,91.0,98.0,90.0,92.0,0.808,7.81,3.07,9.0,0.99,1.05,0.272,0.346,0.154,0.353,0.435,73.0,94.0,89.0,89.0,94.0,95.0,96.0,100.0,92.0,93.0,107.0,97.0,0.61,0.004,0.186,0.2,0.69,-11.76,-0.51,-2.37,92.7,85.4,88.2,81.3,0.237,0.377,0.212,0.306,0.471,0.224,0.295,0.477,0.302,0.333,0.667,0.5,,,,,,,,,,,,,,,,,,,,,
1,2024-04-09,745357,Flyout,field_out,True,657041,690986,Lane Thomas,Kyle Harrison,0,e36fef61-ab25-40f6-93fe-42d67d0a0464,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,3.86,4.83,91.0,98.0,90.0,92.0,0.808,7.81,3.07,9.0,0.99,1.05,0.272,0.346,0.154,0.353,0.435,73.0,94.0,89.0,89.0,94.0,95.0,96.0,100.0,92.0,93.0,107.0,97.0,0.61,0.004,0.186,0.2,0.69,-11.76,-0.51,-2.37,92.7,85.4,88.2,81.3,0.237,0.377,0.212,0.306,0.471,0.224,0.295,0.477,0.302,0.333,0.667,0.5,,,,,,,,,,,,,,,,,,,,,
2,2024-04-09,745357,Strikeout,strikeout,True,608336,690986,Joey Gallo,Kyle Harrison,0,68ee85d0-93d7-4aab-b0b4-672f35b01adb,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,3.86,4.83,91.0,98.0,90.0,92.0,0.808,7.81,3.07,9.0,0.99,1.05,0.272,0.346,0.154,0.353,0.435,73.0,94.0,89.0,89.0,94.0,95.0,96.0,100.0,92.0,93.0,107.0,97.0,0.61,0.004,0.186,0.2,0.69,-11.76,-0.51,-2.37,92.7,85.4,88.2,81.3,0.237,0.377,0.212,0.306,0.471,0.224,0.295,0.477,0.302,0.333,0.667,0.5,,,,,,,,,,,,,,,,,,,,,
3,2024-04-09,745357,Groundout,field_out,True,808982,672851,Jung Hoo Lee,Joan Adon,0,50a8952d-2b53-4f1a-8fc3-bd8c9d4d28bf,672851.0,joanadon,Adon,Right,Joan Adon,WSN,5.4,7.05,5.0,96.0,81.0,90.0,0.886,5.4,5.4,10.8,0.0,9.0,0.176,0.529,0.176,0.118,0.472,74.0,88.0,87.0,121.0,85.0,92.0,72.0,90.0,78.0,103.0,107.0,107.0,0.393,0.146,0.034,0.225,-0.49,2.97,-16.92,-4.85,94.3,87.2,85.7,78.8,0.2,0.2,0.0,0.429,0.429,0.091,,,,0.0,0.0,0.0,83.0,109.0,104.0,0.202,4.8,94.2,0.25,0.25,0.6,,,,,,,,,,,,
4,2024-04-09,745357,Single,single,False,664774,672851,LaMonte Wade Jr.,Joan Adon,0,21b20215-59de-4e14-9eb5-620e7aa9a0da,672851.0,joanadon,Adon,Right,Joan Adon,WSN,5.4,7.05,5.0,96.0,81.0,90.0,0.886,5.4,5.4,10.8,0.0,9.0,0.176,0.529,0.176,0.118,0.472,74.0,88.0,87.0,121.0,85.0,92.0,72.0,90.0,78.0,103.0,107.0,107.0,0.393,0.146,0.034,0.225,-0.49,2.97,-16.92,-4.85,94.3,87.2,85.7,78.8,0.2,0.2,0.0,0.429,0.429,0.091,,,,0.0,0.0,0.0,83.0,109.0,104.0,0.202,4.8,94.2,0.25,0.25,0.6,,,,,,,,,,,,
5,2024-04-09,745357,Strikeout,strikeout,True,624585,672851,Jorge Soler,Joan Adon,0,50a8b667-5e4e-46c2-bc22-fca359284285,672851.0,joanadon,Adon,Right,Joan Adon,WSN,5.4,7.05,5.0,96.0,81.0,90.0,0.886,5.4,5.4,10.8,0.0,9.0,0.176,0.529,0.176,0.118,0.472,74.0,88.0,87.0,121.0,85.0,92.0,72.0,90.0,78.0,103.0,107.0,107.0,0.393,0.146,0.034,0.225,-0.49,2.97,-16.92,-4.85,94.3,87.2,85.7,78.8,0.2,0.2,0.0,0.429,0.429,0.091,,,,0.0,0.0,0.0,83.0,109.0,104.0,0.202,4.8,94.2,0.25,0.25,0.6,,,,,,,,,,,,
6,2024-04-09,745357,Groundout,field_out,True,624424,672851,Michael Conforto,Joan Adon,0,2d8d2ab4-0178-4424-b8dc-a9d81dfd9766,672851.0,joanadon,Adon,Right,Joan Adon,WSN,5.4,7.05,5.0,96.0,81.0,90.0,0.886,5.4,5.4,10.8,0.0,9.0,0.176,0.529,0.176,0.118,0.472,74.0,88.0,87.0,121.0,85.0,92.0,72.0,90.0,78.0,103.0,107.0,107.0,0.393,0.146,0.034,0.225,-0.49,2.97,-16.92,-4.85,94.3,87.2,85.7,78.8,0.2,0.2,0.0,0.429,0.429,0.091,,,,0.0,0.0,0.0,83.0,109.0,104.0,0.202,4.8,94.2,0.25,0.25,0.6,,,,,,,,,,,,
7,2024-04-09,745357,Strikeout,strikeout,True,608841,690986,Joey Meneses,Kyle Harrison,0,3d7a0ead-4676-4aa5-bbdd-9d5b8673453f,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,3.86,4.83,91.0,98.0,90.0,92.0,0.808,7.81,3.07,9.0,0.99,1.05,0.272,0.346,0.154,0.353,0.435,73.0,94.0,89.0,89.0,94.0,95.0,96.0,100.0,92.0,93.0,107.0,97.0,0.61,0.004,0.186,0.2,0.69,-11.76,-0.51,-2.37,92.7,85.4,88.2,81.3,0.237,0.377,0.212,0.306,0.471,0.224,0.295,0.477,0.302,0.333,0.667,0.5,,,,,,,,,,,,,,,,,,,,,
8,2024-04-09,745357,Strikeout,strikeout,True,608385,690986,Jesse Winker,Kyle Harrison,0,e12fc35f-75a9-4c0a-847b-e6ac6ead443f,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,3.86,4.83,91.0,98.0,90.0,92.0,0.808,7.81,3.07,9.0,0.99,1.05,0.272,0.346,0.154,0.353,0.435,73.0,94.0,89.0,89.0,94.0,95.0,96.0,100.0,92.0,93.0,107.0,97.0,0.61,0.004,0.186,0.2,0.69,-11.76,-0.51,-2.37,92.7,85.4,88.2,81.3,0.237,0.377,0.212,0.306,0.471,0.224,0.295,0.477,0.302,0.333,0.667,0.5,,,,,,,,,,,,,,,,,,,,,
9,2024-04-09,745357,Strikeout,strikeout,True,656180,690986,Riley Adams,Kyle Harrison,0,550406a3-d4a5-4762-84af-e4207b252556,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,3.86,4.83,91.0,98.0,90.0,92.0,0.808,7.81,3.07,9.0,0.99,1.05,0.272,0.346,0.154,0.353,0.435,73.0,94.0,89.0,89.0,94.0,95.0,96.0,100.0,92.0,93.0,107.0,97.0,0.61,0.004,0.186,0.2,0.69,-11.76,-0.51,-2.37,92.7,85.4,88.2,81.3,0.237,0.377,0.212,0.306,0.471,0.224,0.295,0.477,0.302,0.333,0.667,0.5,,,,,,,,,,,,,,,,,,,,,
10,2024-04-09,745357,Groundout,field_out,True,656305,672851,Matt Chapman,Joan Adon,0,b0bad69e-c167-4071-955e-1ad5541d2565,672851.0,joanadon,Adon,Right,Joan Adon,WSN,5.4,7.05,5.0,96.0,81.0,90.0,0.886,5.4,5.4,10.8,0.0,9.0,0.176,0.529,0.176,0.118,0.472,74.0,88.0,87.0,121.0,85.0,92.0,72.0,90.0,78.0,103.0,107.0,107.0,0.393,0.146,0.034,0.225,-0.49,2.97,-16.92,-4.85,94.3,87.2,85.7,78.8,0.2,0.2,0.0,0.429,0.429,0.091,,,,0.0,0.0,0.0,83.0,109.0,104.0,0.202,4.8,94.2,0.25,0.25,0.6,,,,,,,,,,,,
11,2024-04-09,745357,Walk,walk,False,642731,672851,Thairo Estrada,Joan Adon,0,26823113-c94b-4d4f-9aae-b37c3e5cc308,672851.0,joanadon,Adon,Right,Joan Adon,WSN,5.4,7.05,5.0,96.0,81.0,90.0,0.886,5.4,5.4,10.8,0.0,9.0,0.176,0.529,0.176,0.118,0.472,74.0,88.0,87.0,121.0,85.0,92.0,72.0,90.0,78.0,103.0,107.0,107.0,0.393,0.146,0.034,0.225,-0.49,2.97,-16.92,-4.85,94.3,87.2,85.7,78.8,0.2,0.2,0.0,0.429,0.429,0.091,,,,0.0,0.0,0.0,83.0,109.0,104.0,0.202,4.8,94.2,0.25,0.25,0.6,,,,,,,,,,,,
12,2024-04-09,745357,Single,single,False,573262,672851,Mike Yastrzemski,Joan Adon,1,de48c73d-c8c2-4f7d-96e7-458baf41ddec,672851.0,joanadon,Adon,Right,Joan Adon,WSN,5.4,7.05,5.0,96.0,81.0,90.0,0.886,5.4,5.4,10.8,0.0,9.0,0.176,0.529,0.176,0.118,0.472,74.0,88.0,87.0,121.0,85.0,92.0,72.0,90.0,78.0,103.0,107.0,107.0,0.393,0.146,0.034,0.225,-0.49,2.97,-16.92,-4.85,94.3,87.2,85.7,78.8,0.2,0.2,0.0,0.429,0.429,0.091,,,,0.0,0.0,0.0,83.0,109.0,104.0,0.202,4.8,94.2,0.25,0.25,0.6,,,,,,,,,,,,
13,2024-04-09,745357,Sac Fly,sac_fly,True,672275,672851,Patrick Bailey,Joan Adon,1,709a303e-0267-49ea-8bcb-defde64dc7b5,672851.0,joanadon,Adon,Right,Joan Adon,WSN,5.4,7.05,5.0,96.0,81.0,90.0,0.886,5.4,5.4,10.8,0.0,9.0,0.176,0.529,0.176,0.118,0.472,74.0,88.0,87.0,121.0,85.0,92.0,72.0,90.0,78.0,103.0,107.0,107.0,0.393,0.146,0.034,0.225,-0.49,2.97,-16.92,-4.85,94.3,87.2,85.7,78.8,0.2,0.2,0.0,0.429,0.429,0.091,,,,0.0,0.0,0.0,83.0,109.0,104.0,0.202,4.8,94.2,0.25,0.25,0.6,,,,,,,,,,,,
14,2024-04-09,745357,Strikeout,strikeout,True,605113,672851,Nick Ahmed,Joan Adon,0,370152f6-32bd-45e8-8e23-30f0ee6ebda5,672851.0,joanadon,Adon,Right,Joan Adon,WSN,5.4,7.05,5.0,96.0,81.0,90.0,0.886,5.4,5.4,10.8,0.0,9.0,0.176,0.529,0.176,0.118,0.472,74.0,88.0,87.0,121.0,85.0,92.0,72.0,90.0,78.0,103.0,107.0,107.0,0.393,0.146,0.034,0.225,-0.49,2.97,-16.92,-4.85,94.3,87.2,85.7,78.8,0.2,0.2,0.0,0.429,0.429,0.091,,,,0.0,0.0,0.0,83.0,109.0,104.0,0.202,4.8,94.2,0.25,0.25,0.6,,,,,,,,,,,,
15,2024-04-09,745357,Strikeout,strikeout,True,545121,690986,Ildemaro Vargas,Kyle Harrison,0,23042f73-2925-45d9-9a9a-5c444143281f,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,3.86,4.83,91.0,98.0,90.0,92.0,0.808,7.81,3.07,9.0,0.99,1.05,0.272,0.346,0.154,0.353,0.435,73.0,94.0,89.0,89.0,94.0,95.0,96.0,100.0,92.0,93.0,107.0,97.0,0.61,0.004,0.186,0.2,0.69,-11.76,-0.51,-2.37,92.7,85.4,88.2,81.3,0.237,0.377,0.212,0.306,0.471,0.224,0.295,0.477,0.302,0.333,0.667,0.5,,,,,,,,,,,,,,,,,,,,,
16,2024-04-09,745357,Groundout,field_out,True,702358,690986,Trey Lipscomb,Kyle Harrison,0,1faa291f-d96a-431d-93f9-eb989c6aaab6,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,3.86,4.83,91.0,98.0,90.0,92.0,0.808,7.81,3.07,9.0,0.99,1.05,0.272,0.346,0.154,0.353,0.435,73.0,94.0,89.0,89.0,94.0,95.0,96.0,100.0,92.0,93.0,107.0,97.0,0.61,0.004,0.186,0.2,0.69,-11.76,-0.51,-2.37,92.7,85.4,88.2,81.3,0.237,0.377,0.212,0.306,0.471,0.224,0.295,0.477,0.302,0.333,0.667,0.5,,,,,,,,,,,,,,,,,,,,,
17,2024-04-09,745357,Single,single,False,696285,690986,Jacob Young,Kyle Harrison,0,24ceb58f-b676-427d-a11a-c6e9d6118386,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,3.86,4.83,91.0,98.0,90.0,92.0,0.808,7.81,3.07,9.0,0.99,1.05,0.272,0.346,0.154,0.353,0.435,73.0,94.0,89.0,89.0,94.0,95.0,96.0,100.0,92.0,93.0,107.0,97.0,0.61,0.004,0.186,0.2,0.69,-11.76,-0.51,-2.37,92.7,85.4,88.2,81.3,0.237,0.377,0.212,0.306,0.471,0.224,0.295,0.477,0.302,0.333,0.667,0.5,,,,,,,,,,,,,,,,,,,,,
18,2024-04-09,745357,Home Run,home_run,False,682928,690986,CJ Abrams,Kyle Harrison,1,bac82344-8166-48f3-ae26-0d1775a9b0df,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,3.86,4.83,91.0,98.0,90.0,92.0,0.808,7.81,3.07,9.0,0.99,1.05,0.272,0.346,0.154,0.353,0.435,73.0,94.0,89.0,89.0,94.0,95.0,96.0,100.0,92.0,93.0,107.0,97.0,0.61,0.004,0.186,0.2,0.69,-11.76,-0.51,-2.37,92.7,85.4,88.2,81.3,0.237,0.377,0.212,0.306,0.471,0.224,0.295,0.477,0.302,0.333,0.667,0.5,,,,,,,,,,,,,,,,,,,,,
19,2024-04-09,745357,Flyout,field_out,True,657041,690986,Lane Thomas,Kyle Harrison,0,599f6ca6-eb35-4f8b-8d5a-af657f0bfbdf,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,3.86,4.83,91.0,98.0,90.0,92.0,0.808,7.81,3.07,9.0,0.99,1.05,0.272,0.346,0.154,0.353,0.435,73.0,94.0,89.0,89.0,94.0,95.0,96.0,100.0,92.0,93.0,107.0,97.0,0.61,0.004,0.186,0.2,0.69,-11.76,-0.51,-2.37,92.7,85.4,88.2,81.3,0.237,0.377,0.212,0.306,0.471,0.224,0.295,0.477,0.302,0.333,0.667,0.5,,,,,,,,,,,,,,,,,,,,,
20,2024-04-09,745357,Groundout,field_out,True,808982,672851,Jung Hoo Lee,Joan Adon,0,e08e8d3a-b51d-46b6-a0d2-2828a9fbfef7,672851.0,joanadon,Adon,Right,Joan Adon,WSN,5.4,7.05,5.0,96.0,81.0,90.0,0.886,5.4,5.4,10.8,0.0,9.0,0.176,0.529,0.176,0.118,0.472,74.0,88.0,87.0,121.0,85.0,92.0,72.0,90.0,78.0,103.0,107.0,107.0,0.393,0.146,0.034,0.225,-0.49,2.97,-16.92,-4.85,94.3,87.2,85.7,78.8,0.2,0.2,0.0,0.429,0.429,0.091,,,,0.0,0.0,0.0,83.0,109.0,104.0,0.202,4.8,94.2,0.25,0.25,0.6,,,,,,,,,,,,
21,2024-04-09,745357,Lineout,field_out,True,664774,672851,LaMonte Wade Jr.,Joan Adon,0,c1b04ac1-2ee9-493e-aafa-492a06ee1bde,672851.0,joanadon,Adon,Right,Joan Adon,WSN,5.4,7.05,5.0,96.0,81.0,90.0,0.886,5.4,5.4,10.8,0.0,9.0,0.176,0.529,0.176,0.118,0.472,74.0,88.0,87.0,121.0,85.0,92.0,72.0,90.0,78.0,103.0,107.0,107.0,0.393,0.146,0.034,0.225,-0.49,2.97,-16.92,-4.85,94.3,87.2,85.7,78.8,0.2,0.2,0.0,0.429,0.429,0.091,,,,0.0,0.0,0.0,83.0,109.0,104.0,0.202,4.8,94.2,0.25,0.25,0.6,,,,,,,,,,,,
22,2024-04-09,745357,Walk,walk,False,624585,672851,Jorge Soler,Joan Adon,0,1146d15d-5208-45a5-a8e4-7b31a6695057,672851.0,joanadon,Adon,Right,Joan Adon,WSN,5.4,7.05,5.0,96.0,81.0,90.0,0.886,5.4,5.4,10.8,0.0,9.0,0.176,0.529,0.176,0.118,0.472,74.0,88.0,87.0,121.0,85.0,92.0,72.0,90.0,78.0,103.0,107.0,107.0,0.393,0.146,0.034,0.225,-0.49,2.97,-16.92,-4.85,94.3,87.2,85.7,78.8,0.2,0.2,0.0,0.429,0.429,0.091,,,,0.0,0.0,0.0,83.0,109.0,104.0,0.202,4.8,94.2,0.25,0.25,0.6,,,,,,,,,,,,
23,2024-04-09,745357,Groundout,field_out,True,624424,672851,Michael Conforto,Joan Adon,0,c455f936-89e9-4575-bd58-b001b306b5f0,672851.0,joanadon,Adon,Right,Joan Adon,WSN,5.4,7.05,5.0,96.0,81.0,90.0,0.886,5.4,5.4,10.8,0.0,9.0,0.176,0.529,0.176,0.118,0.472,74.0,88.0,87.0,121.0,85.0,92.0,72.0,90.0,78.0,103.0,107.0,107.0,0.393,0.146,0.034,0.225,-0.49,2.97,-16.92,-4.85,94.3,87.2,85.7,78.8,0.2,0.2,0.0,0.429,0.429,0.091,,,,0.0,0.0,0.0,83.0,109.0,104.0,0.202,4.8,94.2,0.25,0.25,0.6,,,,,,,,,,,,
24,2024-04-09,745357,Pop Out,field_out,True,608336,690986,Joey Gallo,Kyle Harrison,0,e3cde70a-589d-4631-b2f5-66397806e13c,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,3.86,4.83,91.0,98.0,90.0,92.0,0.808,7.81,3.07,9.0,0.99,1.05,0.272,0.346,0.154,0.353,0.435,73.0,94.0,89.0,89.0,94.0,95.0,96.0,100.0,92.0,93.0,107.0,97.0,0.61,0.004,0.186,0.2,0.69,-11.76,-0.51,-2.37,92.7,85.4,88.2,81.3,0.237,0.377,0.212,0.306,0.471,0.224,0.295,0.477,0.302,0.333,0.667,0.5,,,,,,,,,,,,,,,,,,,,,
25,2024-04-09,745357,Pop Out,field_out,True,608841,690986,Joey Meneses,Kyle Harrison,0,00618b73-d4f0-42e4-922a-96e012de8e34,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,3.86,4.83,91.0,98.0,90.0,92.0,0.808,7.81,3.07,9.0,0.99,1.05,0.272,0.346,0.154,0.353,0.435,73.0,94.0,89.0,89.0,94.0,95.0,96.0,100.0,92.0,93.0,107.0,97.0,0.61,0.004,0.186,0.2,0.69,-11.76,-0.51,-2.37,92.7,85.4,88.2,81.3,0.237,0.377,0.212,0.306,0.471,0.224,0.295,0.477,0.302,0.333,0.667,0.5,,,,,,,,,,,,,,,,,,,,,
26,2024-04-09,745357,Single,single,False,608385,690986,Jesse Winker,Kyle Harrison,0,c2fde357-cf33-478e-b181-0d7021db7804,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,3.86,4.83,91.0,98.0,90.0,92.0,0.808,7.81,3.07,9.0,0.99,1.05,0.272,0.346,0.154,0.353,0.435,73.0,94.0,89.0,89.0,94.0,95.0,96.0,100.0,92.0,93.0,107.0,97.0,0.61,0.004,0.186,0.2,0.69,-11.76,-0.51,-2.37,92.7,85.4,88.2,81.3,0.237,0.377,0.212,0.306,0.471,0.224,0.295,0.477,0.302,0.333,0.667,0.5,,,,,,,,,,,,,,,,,,,,,
