,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,ST_ba,ST_slg,ST_whiff,SI_ba,SI_slg,SI_whiff,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,wFC/C,wCU/C,vFC,vCU,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,FC_ba,FC_slg,FC_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS
10,2024-09-22,746010,Strikeout,strikeout,True,669221,670766,Sean Murphy,Darren McCaughan,0,0014deed-7f25-4da8-983b-ed9986713a54,670766.0,darrenmccaughan,McCaughan,Right,Darren McCaughan,- - -,7.05,6.29,37.0,97.0,87.0,94.0,0.869,5.84,3.41,12.41,2.19,0.65,0.211,0.459,0.135,0.323,0.456,68.0,88.0,76.0,46.0,93.0,80.0,80.0,98.0,90.0,119.0,99.0,108.0,0.31,0.19,0.387,0.112,-0.69,-2.32,-3.52,-1.6,89.4,81.0,88.9,81.8,0.321,0.732,0.143,0.391,0.565,0.076,0.265,0.441,0.179,0.333,0.389,0.351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-09-22,746010,Strikeout,strikeout,True,606115,670766,Orlando Arcia,Darren McCaughan,1,4a64ee9c-ed23-4556-ae88-d6de333188cd,670766.0,darrenmccaughan,McCaughan,Right,Darren McCaughan,- - -,7.05,6.29,37.0,97.0,87.0,94.0,0.869,5.84,3.41,12.41,2.19,0.65,0.211,0.459,0.135,0.323,0.456,68.0,88.0,76.0,46.0,93.0,80.0,80.0,98.0,90.0,119.0,99.0,108.0,0.31,0.19,0.387,0.112,-0.69,-2.32,-3.52,-1.6,89.4,81.0,88.9,81.8,0.321,0.732,0.143,0.391,0.565,0.076,0.265,0.441,0.179,0.333,0.389,0.351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-09-22,746010,Flyout,field_out,True,671739,670766,Michael Harris II,Darren McCaughan,0,d23ac7b0-4181-42db-bf96-6a60c72f020c,670766.0,darrenmccaughan,McCaughan,Right,Darren McCaughan,- - -,7.05,6.29,37.0,97.0,87.0,94.0,0.869,5.84,3.41,12.41,2.19,0.65,0.211,0.459,0.135,0.323,0.456,68.0,88.0,76.0,46.0,93.0,80.0,80.0,98.0,90.0,119.0,99.0,108.0,0.31,0.19,0.387,0.112,-0.69,-2.32,-3.52,-1.6,89.4,81.0,88.9,81.8,0.321,0.732,0.143,0.391,0.565,0.076,0.265,0.441,0.179,0.333,0.389,0.351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-09-22,746010,Groundout,field_out,True,669394,656550,Jake Burger,Grant Holmes,0,3d9f7101-bb7e-47e9-8e32-376f45a79196,656550.0,grantholmes,"Holmes, G",Right,Grant Holmes,ATL,3.88,3.81,62.2,100.0,98.0,101.0,0.713,8.76,2.01,9.34,1.01,1.2,0.253,0.371,0.151,0.339,0.435,59.0,91.0,86.0,81.0,99.0,92.0,,,,118.0,102.0,110.0,,0.381,0.305,0.013,1.21,,0.51,-1.3,94.6,91.3,,86.6,,,,,,,0.25,0.385,0.203,,,,106.0,105.0,108.0,94.0,88.0,89.0,0.083,0.218,-4.3,0.51,92.6,84.0,0.263,0.35,0.381,0.245,0.34,0.409,0.5,0.929,0.162,,,,,,,,,,,,
14,2024-09-22,746010,Pop Out,field_out,True,669065,656550,Kyle Stowers,Grant Holmes,0,decd5ad2-7bfa-4fd8-a6e1-4ff101c19815,656550.0,grantholmes,"Holmes, G",Right,Grant Holmes,ATL,3.88,3.81,62.2,100.0,98.0,101.0,0.713,8.76,2.01,9.34,1.01,1.2,0.253,0.371,0.151,0.339,0.435,59.0,91.0,86.0,81.0,99.0,92.0,,,,118.0,102.0,110.0,,0.381,0.305,0.013,1.21,,0.51,-1.3,94.6,91.3,,86.6,,,,,,,0.25,0.385,0.203,,,,106.0,105.0,108.0,94.0,88.0,89.0,0.083,0.218,-4.3,0.51,92.6,84.0,0.263,0.35,0.381,0.245,0.34,0.409,0.5,0.929,0.162,,,,,,,,,,,,
15,2024-09-22,746010,Home Run,home_run,False,681146,656550,Jonah Bride,Grant Holmes,0,cdf1ed34-b591-4fdb-b8ec-20e7fde08fbc,656550.0,grantholmes,"Holmes, G",Right,Grant Holmes,ATL,3.88,3.81,62.2,100.0,98.0,101.0,0.713,8.76,2.01,9.34,1.01,1.2,0.253,0.371,0.151,0.339,0.435,59.0,91.0,86.0,81.0,99.0,92.0,,,,118.0,102.0,110.0,,0.381,0.305,0.013,1.21,,0.51,-1.3,94.6,91.3,,86.6,,,,,,,0.25,0.385,0.203,,,,106.0,105.0,108.0,94.0,88.0,89.0,0.083,0.218,-4.3,0.51,92.6,84.0,0.263,0.35,0.381,0.245,0.34,0.409,0.5,0.929,0.162,,,,,,,,,,,,
16,2024-09-22,746010,Groundout,field_out,True,665052,656550,Griffin Conine,Grant Holmes,0,85fdba98-260a-4d8b-80ac-9585583a062d,656550.0,grantholmes,"Holmes, G",Right,Grant Holmes,ATL,3.88,3.81,62.2,100.0,98.0,101.0,0.713,8.76,2.01,9.34,1.01,1.2,0.253,0.371,0.151,0.339,0.435,59.0,91.0,86.0,81.0,99.0,92.0,,,,118.0,102.0,110.0,,0.381,0.305,0.013,1.21,,0.51,-1.3,94.6,91.3,,86.6,,,,,,,0.25,0.385,0.203,,,,106.0,105.0,108.0,94.0,88.0,89.0,0.083,0.218,-4.3,0.51,92.6,84.0,0.263,0.35,0.381,0.245,0.34,0.409,0.5,0.929,0.162,,,,,,,,,,,,
17,2024-09-22,746010,Flyout,field_out,True,645277,670766,Ozzie Albies,Darren McCaughan,0,8c3ccf3b-f6b4-4c42-9afd-ee687facaa2e,670766.0,darrenmccaughan,McCaughan,Right,Darren McCaughan,- - -,7.05,6.29,37.0,97.0,87.0,94.0,0.869,5.84,3.41,12.41,2.19,0.65,0.211,0.459,0.135,0.323,0.456,68.0,88.0,76.0,46.0,93.0,80.0,80.0,98.0,90.0,119.0,99.0,108.0,0.31,0.19,0.387,0.112,-0.69,-2.32,-3.52,-1.6,89.4,81.0,88.9,81.8,0.321,0.732,0.143,0.391,0.565,0.076,0.265,0.441,0.179,0.333,0.389,0.351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-09-22,746010,Strikeout,strikeout,True,542303,670766,Marcell Ozuna,Darren McCaughan,0,53f58ecb-5b3e-453b-9231-fe6bac329ef2,670766.0,darrenmccaughan,McCaughan,Right,Darren McCaughan,- - -,7.05,6.29,37.0,97.0,87.0,94.0,0.869,5.84,3.41,12.41,2.19,0.65,0.211,0.459,0.135,0.323,0.456,68.0,88.0,76.0,46.0,93.0,80.0,80.0,98.0,90.0,119.0,99.0,108.0,0.31,0.19,0.387,0.112,-0.69,-2.32,-3.52,-1.6,89.4,81.0,88.9,81.8,0.321,0.732,0.143,0.391,0.565,0.076,0.265,0.441,0.179,0.333,0.389,0.351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-09-22,746010,Flyout,field_out,True,621566,670766,Matt Olson,Darren McCaughan,0,645cc0ea-d5b5-48ec-9174-28633b1492ad,670766.0,darrenmccaughan,McCaughan,Right,Darren McCaughan,- - -,7.05,6.29,37.0,97.0,87.0,94.0,0.869,5.84,3.41,12.41,2.19,0.65,0.211,0.459,0.135,0.323,0.456,68.0,88.0,76.0,46.0,93.0,80.0,80.0,98.0,90.0,119.0,99.0,108.0,0.31,0.19,0.387,0.112,-0.69,-2.32,-3.52,-1.6,89.4,81.0,88.9,81.8,0.321,0.732,0.143,0.391,0.565,0.076,0.265,0.441,0.179,0.333,0.389,0.351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-09-22,746010,Groundout,field_out,True,660644,656550,Vidal Bruján,Grant Holmes,0,6ec2f60d-ecab-4f58-b62c-ee24c8acd632,656550.0,grantholmes,"Holmes, G",Right,Grant Holmes,ATL,3.88,3.81,62.2,100.0,98.0,101.0,0.713,8.76,2.01,9.34,1.01,1.2,0.253,0.371,0.151,0.339,0.435,59.0,91.0,86.0,81.0,99.0,92.0,,,,118.0,102.0,110.0,,0.381,0.305,0.013,1.21,,0.51,-1.3,94.6,91.3,,86.6,,,,,,,0.25,0.385,0.203,,,,106.0,105.0,108.0,94.0,88.0,89.0,0.083,0.218,-4.3,0.51,92.6,84.0,0.263,0.35,0.381,0.245,0.34,0.409,0.5,0.929,0.162,,,,,,,,,,,,
21,2024-09-22,746010,Strikeout,strikeout,True,663743,656550,Nick Fortes,Grant Holmes,0,2512dec7-f1ef-40f4-bd39-8dc00a710fea,656550.0,grantholmes,"Holmes, G",Right,Grant Holmes,ATL,3.88,3.81,62.2,100.0,98.0,101.0,0.713,8.76,2.01,9.34,1.01,1.2,0.253,0.371,0.151,0.339,0.435,59.0,91.0,86.0,81.0,99.0,92.0,,,,118.0,102.0,110.0,,0.381,0.305,0.013,1.21,,0.51,-1.3,94.6,91.3,,86.6,,,,,,,0.25,0.385,0.203,,,,106.0,105.0,108.0,94.0,88.0,89.0,0.083,0.218,-4.3,0.51,92.6,84.0,0.263,0.35,0.381,0.245,0.34,0.409,0.5,0.929,0.162,,,,,,,,,,,,
22,2024-09-22,746010,Strikeout,strikeout,True,669364,656550,Xavier Edwards,Grant Holmes,0,ccb1ac8b-ba77-4935-82b4-b1a46cd3ca94,656550.0,grantholmes,"Holmes, G",Right,Grant Holmes,ATL,3.88,3.81,62.2,100.0,98.0,101.0,0.713,8.76,2.01,9.34,1.01,1.2,0.253,0.371,0.151,0.339,0.435,59.0,91.0,86.0,81.0,99.0,92.0,,,,118.0,102.0,110.0,,0.381,0.305,0.013,1.21,,0.51,-1.3,94.6,91.3,,86.6,,,,,,,0.25,0.385,0.203,,,,106.0,105.0,108.0,94.0,88.0,89.0,0.083,0.218,-4.3,0.51,92.6,84.0,0.263,0.35,0.381,0.245,0.34,0.409,0.5,0.929,0.162,,,,,,,,,,,,
23,2024-09-22,746010,Flyout,field_out,True,624585,670766,Jorge Soler,Darren McCaughan,0,5ad9d19f-7d8e-47a6-b547-6714951e3677,670766.0,darrenmccaughan,McCaughan,Right,Darren McCaughan,- - -,7.05,6.29,37.0,97.0,87.0,94.0,0.869,5.84,3.41,12.41,2.19,0.65,0.211,0.459,0.135,0.323,0.456,68.0,88.0,76.0,46.0,93.0,80.0,80.0,98.0,90.0,119.0,99.0,108.0,0.31,0.19,0.387,0.112,-0.69,-2.32,-3.52,-1.6,89.4,81.0,88.9,81.8,0.321,0.732,0.143,0.391,0.565,0.076,0.265,0.441,0.179,0.333,0.389,0.351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-09-22,746010,Groundout,field_out,True,657656,670766,Ramón Laureano,Darren McCaughan,0,9cf5b8cf-4e2b-4a94-b63d-0a565b6400d9,670766.0,darrenmccaughan,McCaughan,Right,Darren McCaughan,- - -,7.05,6.29,37.0,97.0,87.0,94.0,0.869,5.84,3.41,12.41,2.19,0.65,0.211,0.459,0.135,0.323,0.456,68.0,88.0,76.0,46.0,93.0,80.0,80.0,98.0,90.0,119.0,99.0,108.0,0.31,0.19,0.387,0.112,-0.69,-2.32,-3.52,-1.6,89.4,81.0,88.9,81.8,0.321,0.732,0.143,0.391,0.565,0.076,0.265,0.441,0.179,0.333,0.389,0.351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-09-22,746010,Double,double,False,570482,670766,Gio Urshela,Darren McCaughan,0,99981208-9174-46c5-9c53-99e7562f4f4b,670766.0,darrenmccaughan,McCaughan,Right,Darren McCaughan,- - -,7.05,6.29,37.0,97.0,87.0,94.0,0.869,5.84,3.41,12.41,2.19,0.65,0.211,0.459,0.135,0.323,0.456,68.0,88.0,76.0,46.0,93.0,80.0,80.0,98.0,90.0,119.0,99.0,108.0,0.31,0.19,0.387,0.112,-0.69,-2.32,-3.52,-1.6,89.4,81.0,88.9,81.8,0.321,0.732,0.143,0.391,0.565,0.076,0.265,0.441,0.179,0.333,0.389,0.351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-09-22,746010,Strikeout,strikeout,True,669221,670766,Sean Murphy,Darren McCaughan,0,d62e1421-187e-48dc-b38d-b8461c2e6b60,670766.0,darrenmccaughan,McCaughan,Right,Darren McCaughan,- - -,7.05,6.29,37.0,97.0,87.0,94.0,0.869,5.84,3.41,12.41,2.19,0.65,0.211,0.459,0.135,0.323,0.456,68.0,88.0,76.0,46.0,93.0,80.0,80.0,98.0,90.0,119.0,99.0,108.0,0.31,0.19,0.387,0.112,-0.69,-2.32,-3.52,-1.6,89.4,81.0,88.9,81.8,0.321,0.732,0.143,0.391,0.565,0.076,0.265,0.441,0.179,0.333,0.389,0.351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-09-22,746010,Strikeout,strikeout,True,681393,656550,Connor Norby,Grant Holmes,0,6d82899a-fe57-401f-b35f-2ad8e661200e,656550.0,grantholmes,"Holmes, G",Right,Grant Holmes,ATL,3.88,3.81,62.2,100.0,98.0,101.0,0.713,8.76,2.01,9.34,1.01,1.2,0.253,0.371,0.151,0.339,0.435,59.0,91.0,86.0,81.0,99.0,92.0,,,,118.0,102.0,110.0,,0.381,0.305,0.013,1.21,,0.51,-1.3,94.6,91.3,,86.6,,,,,,,0.25,0.385,0.203,,,,106.0,105.0,108.0,94.0,88.0,89.0,0.083,0.218,-4.3,0.51,92.6,84.0,0.263,0.35,0.381,0.245,0.34,0.409,0.5,0.929,0.162,,,,,,,,,,,,
28,2024-09-22,746010,Flyout,field_out,True,660821,656550,Jesús Sánchez,Grant Holmes,0,b095c8e6-7ce5-49ca-91ee-d30ab3e7470c,656550.0,grantholmes,"Holmes, G",Right,Grant Holmes,ATL,3.88,3.81,62.2,100.0,98.0,101.0,0.713,8.76,2.01,9.34,1.01,1.2,0.253,0.371,0.151,0.339,0.435,59.0,91.0,86.0,81.0,99.0,92.0,,,,118.0,102.0,110.0,,0.381,0.305,0.013,1.21,,0.51,-1.3,94.6,91.3,,86.6,,,,,,,0.25,0.385,0.203,,,,106.0,105.0,108.0,94.0,88.0,89.0,0.083,0.218,-4.3,0.51,92.6,84.0,0.263,0.35,0.381,0.245,0.34,0.409,0.5,0.929,0.162,,,,,,,,,,,,
29,2024-09-22,746010,Home Run,home_run,False,669394,656550,Jake Burger,Grant Holmes,0,64d68dd3-ac53-4c24-a37b-ad366b886261,656550.0,grantholmes,"Holmes, G",Right,Grant Holmes,ATL,3.88,3.81,62.2,100.0,98.0,101.0,0.713,8.76,2.01,9.34,1.01,1.2,0.253,0.371,0.151,0.339,0.435,59.0,91.0,86.0,81.0,99.0,92.0,,,,118.0,102.0,110.0,,0.381,0.305,0.013,1.21,,0.51,-1.3,94.6,91.3,,86.6,,,,,,,0.25,0.385,0.203,,,,106.0,105.0,108.0,94.0,88.0,89.0,0.083,0.218,-4.3,0.51,92.6,84.0,0.263,0.35,0.381,0.245,0.34,0.409,0.5,0.929,0.162,,,,,,,,,,,,
30,2024-09-22,746010,Strikeout,strikeout,True,669065,656550,Kyle Stowers,Grant Holmes,0,3844efb6-c37d-4eb2-95ea-d740625bda84,656550.0,grantholmes,"Holmes, G",Right,Grant Holmes,ATL,3.88,3.81,62.2,100.0,98.0,101.0,0.713,8.76,2.01,9.34,1.01,1.2,0.253,0.371,0.151,0.339,0.435,59.0,91.0,86.0,81.0,99.0,92.0,,,,118.0,102.0,110.0,,0.381,0.305,0.013,1.21,,0.51,-1.3,94.6,91.3,,86.6,,,,,,,0.25,0.385,0.203,,,,106.0,105.0,108.0,94.0,88.0,89.0,0.083,0.218,-4.3,0.51,92.6,84.0,0.263,0.35,0.381,0.245,0.34,0.409,0.5,0.929,0.162,,,,,,,,,,,,
31,2024-09-22,746010,Single,single,False,606115,657508,Orlando Arcia,Mike Baumann,0,7e10cdfc-828c-492e-a19f-5939d46cc118,657508.0,mikebaumann,Baumann,Right,Mike Baumann,- - -,5.68,4.38,57.0,97.0,118.0,102.0,0.781,9.0,3.95,9.32,1.42,0.96,0.298,0.363,0.117,0.316,0.444,90.0,110.0,107.0,125.0,97.0,101.0,,,,101.0,90.0,93.0,0.004,0.4,0.241,0.019,-1.57,-39.59,0.19,0.22,96.5,89.1,95.7,92.1,,,,,,,0.297,0.635,0.188,0.2,0.2,0.25,,,,,,,,,,,,,0.255,0.455,0.277,0.225,0.303,0.291,,,,126.0,101.0,109.0,0.336,-0.7,87.8,,,,,,
32,2024-09-22,746010,Triple,triple,False,671739,657508,Michael Harris II,Mike Baumann,1,fb5013ae-2295-4de9-875b-e362c36fa94f,657508.0,mikebaumann,Baumann,Right,Mike Baumann,- - -,5.68,4.38,57.0,97.0,118.0,102.0,0.781,9.0,3.95,9.32,1.42,0.96,0.298,0.363,0.117,0.316,0.444,90.0,110.0,107.0,125.0,97.0,101.0,,,,101.0,90.0,93.0,0.004,0.4,0.241,0.019,-1.57,-39.59,0.19,0.22,96.5,89.1,95.7,92.1,,,,,,,0.297,0.635,0.188,0.2,0.2,0.25,,,,,,,,,,,,,0.255,0.455,0.277,0.225,0.303,0.291,,,,126.0,101.0,109.0,0.336,-0.7,87.8,,,,,,
33,2024-09-22,746010,Groundout,field_out,True,645277,657508,Ozzie Albies,Mike Baumann,0,b0c511db-07e9-4cf7-a97e-f682458f8b7b,657508.0,mikebaumann,Baumann,Right,Mike Baumann,- - -,5.68,4.38,57.0,97.0,118.0,102.0,0.781,9.0,3.95,9.32,1.42,0.96,0.298,0.363,0.117,0.316,0.444,90.0,110.0,107.0,125.0,97.0,101.0,,,,101.0,90.0,93.0,0.004,0.4,0.241,0.019,-1.57,-39.59,0.19,0.22,96.5,89.1,95.7,92.1,,,,,,,0.297,0.635,0.188,0.2,0.2,0.25,,,,,,,,,,,,,0.255,0.455,0.277,0.225,0.303,0.291,,,,126.0,101.0,109.0,0.336,-0.7,87.8,,,,,,
