,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vCH,vSI,vSL,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,ST_ba,ST_slg,ST_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff
10,2024-09-03,745047,Forceout,force_out,True,650489,605488,Willi Castro,Jeffrey Springs,1,0440e638-8313-4706-a653-0f880cfeaa39,605488.0,jeffreysprings,Springs,Left,Jeffrey Springs,TBR,3.27,3.72,33.0,99.0,87.0,96.0,0.733,10.09,3.0,9.27,1.36,0.9,0.226,0.441,0.151,0.344,0.351,107.0,102.0,100.0,77.0,98.0,93.0,48.0,55.0,53.0,92.0,106.0,107.0,18.0,84.0,80.0,0.002,0.423,0.023,0.235,0.317,-0.69,-1.54,-3.47,2.85,-1.58,89.8,85.3,79.6,89.8,82.3,0.333,0.439,0.442,0.216,0.49,0.17,0.222,0.222,0.236,0.0,0.0,0.571,,,,,,,,,,,,,,,
11,2024-09-03,745047,Walk,walk,False,668885,605488,Austin Martin,Jeffrey Springs,1,3c3035fe-c726-497e-afbe-82086271e436,605488.0,jeffreysprings,Springs,Left,Jeffrey Springs,TBR,3.27,3.72,33.0,99.0,87.0,96.0,0.733,10.09,3.0,9.27,1.36,0.9,0.226,0.441,0.151,0.344,0.351,107.0,102.0,100.0,77.0,98.0,93.0,48.0,55.0,53.0,92.0,106.0,107.0,18.0,84.0,80.0,0.002,0.423,0.023,0.235,0.317,-0.69,-1.54,-3.47,2.85,-1.58,89.8,85.3,79.6,89.8,82.3,0.333,0.439,0.442,0.216,0.49,0.17,0.222,0.222,0.236,0.0,0.0,0.571,,,,,,,,,,,,,,,
12,2024-09-03,745047,Lineout,field_out,True,680737,605488,Michael Helman,Jeffrey Springs,0,dd985a96-a733-446c-b6ae-a9e2625cd7f7,605488.0,jeffreysprings,Springs,Left,Jeffrey Springs,TBR,3.27,3.72,33.0,99.0,87.0,96.0,0.733,10.09,3.0,9.27,1.36,0.9,0.226,0.441,0.151,0.344,0.351,107.0,102.0,100.0,77.0,98.0,93.0,48.0,55.0,53.0,92.0,106.0,107.0,18.0,84.0,80.0,0.002,0.423,0.023,0.235,0.317,-0.69,-1.54,-3.47,2.85,-1.58,89.8,85.3,79.6,89.8,82.3,0.333,0.439,0.442,0.216,0.49,0.17,0.222,0.222,0.236,0.0,0.0,0.571,,,,,,,,,,,,,,,
13,2024-09-03,745047,Single,single,False,676356,701581,Jonny DeLuca,David Festa,0,3b6da754-f876-443f-9704-f8316a7b646c,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,5.08,3.94,51.1,101.0,102.0,103.0,0.735,10.87,2.81,8.42,1.58,0.86,0.246,0.457,0.167,0.348,0.403,74.0,105.0,106.0,106.0,97.0,99.0,,,,121.0,104.0,105.0,,,,,0.404,,0.316,0.281,-1.1,,,1.89,-1.18,94.8,,88.4,,86.2,0.22,0.508,0.42,0.319,0.58,0.19,0.181,0.292,0.273,,,,,,,,,,,,,,,,,,
14,2024-09-03,745047,Groundout,field_out,True,666018,701581,Jonathan Aranda,David Festa,1,95e40e8d-e2e2-45fa-a280-2f496beca70a,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,5.08,3.94,51.1,101.0,102.0,103.0,0.735,10.87,2.81,8.42,1.58,0.86,0.246,0.457,0.167,0.348,0.403,74.0,105.0,106.0,106.0,97.0,99.0,,,,121.0,104.0,105.0,,,,,0.404,,0.316,0.281,-1.1,,,1.89,-1.18,94.8,,88.4,,86.2,0.22,0.508,0.42,0.319,0.58,0.19,0.181,0.292,0.273,,,,,,,,,,,,,,,,,,
15,2024-09-03,745047,Strikeout,strikeout,True,676609,701581,José Caballero,David Festa,0,b4554bbb-05a2-466e-9889-6ddbca7ff60b,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,5.08,3.94,51.1,101.0,102.0,103.0,0.735,10.87,2.81,8.42,1.58,0.86,0.246,0.457,0.167,0.348,0.403,74.0,105.0,106.0,106.0,97.0,99.0,,,,121.0,104.0,105.0,,,,,0.404,,0.316,0.281,-1.1,,,1.89,-1.18,94.8,,88.4,,86.2,0.22,0.508,0.42,0.319,0.58,0.19,0.181,0.292,0.273,,,,,,,,,,,,,,,,,,
16,2024-09-03,745047,Groundout,field_out,True,686482,701581,Logan Driscoll,David Festa,0,41337a4e-54ae-4fd6-8fb2-64508ede6f17,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,5.08,3.94,51.1,101.0,102.0,103.0,0.735,10.87,2.81,8.42,1.58,0.86,0.246,0.457,0.167,0.348,0.403,74.0,105.0,106.0,106.0,97.0,99.0,,,,121.0,104.0,105.0,,,,,0.404,,0.316,0.281,-1.1,,,1.89,-1.18,94.8,,88.4,,86.2,0.22,0.508,0.42,0.319,0.58,0.19,0.181,0.292,0.273,,,,,,,,,,,,,,,,,,
17,2024-09-03,745047,Groundout,field_out,True,680777,605488,Ryan Jeffers,Jeffrey Springs,0,4a21f05a-2f00-4bf3-a5fe-2c83fd8af5c4,605488.0,jeffreysprings,Springs,Left,Jeffrey Springs,TBR,3.27,3.72,33.0,99.0,87.0,96.0,0.733,10.09,3.0,9.27,1.36,0.9,0.226,0.441,0.151,0.344,0.351,107.0,102.0,100.0,77.0,98.0,93.0,48.0,55.0,53.0,92.0,106.0,107.0,18.0,84.0,80.0,0.002,0.423,0.023,0.235,0.317,-0.69,-1.54,-3.47,2.85,-1.58,89.8,85.3,79.6,89.8,82.3,0.333,0.439,0.442,0.216,0.49,0.17,0.222,0.222,0.236,0.0,0.0,0.571,,,,,,,,,,,,,,,
18,2024-09-03,745047,Single,single,False,668904,605488,Royce Lewis,Jeffrey Springs,0,8fcaea00-9854-4f30-b79a-a183b6997f14,605488.0,jeffreysprings,Springs,Left,Jeffrey Springs,TBR,3.27,3.72,33.0,99.0,87.0,96.0,0.733,10.09,3.0,9.27,1.36,0.9,0.226,0.441,0.151,0.344,0.351,107.0,102.0,100.0,77.0,98.0,93.0,48.0,55.0,53.0,92.0,106.0,107.0,18.0,84.0,80.0,0.002,0.423,0.023,0.235,0.317,-0.69,-1.54,-3.47,2.85,-1.58,89.8,85.3,79.6,89.8,82.3,0.333,0.439,0.442,0.216,0.49,0.17,0.222,0.222,0.236,0.0,0.0,0.571,,,,,,,,,,,,,,,
19,2024-09-03,745047,Lineout,field_out,True,669304,605488,Jose Miranda,Jeffrey Springs,0,01054e7a-2c77-4378-ba77-441dc3aadf27,605488.0,jeffreysprings,Springs,Left,Jeffrey Springs,TBR,3.27,3.72,33.0,99.0,87.0,96.0,0.733,10.09,3.0,9.27,1.36,0.9,0.226,0.441,0.151,0.344,0.351,107.0,102.0,100.0,77.0,98.0,93.0,48.0,55.0,53.0,92.0,106.0,107.0,18.0,84.0,80.0,0.002,0.423,0.023,0.235,0.317,-0.69,-1.54,-3.47,2.85,-1.58,89.8,85.3,79.6,89.8,82.3,0.333,0.439,0.442,0.216,0.49,0.17,0.222,0.222,0.236,0.0,0.0,0.571,,,,,,,,,,,,,,,
20,2024-09-03,745047,Walk,walk,False,467793,605488,Carlos Santana,Jeffrey Springs,1,f8404eb9-706d-4342-ad5c-599fabb9bf8c,605488.0,jeffreysprings,Springs,Left,Jeffrey Springs,TBR,3.27,3.72,33.0,99.0,87.0,96.0,0.733,10.09,3.0,9.27,1.36,0.9,0.226,0.441,0.151,0.344,0.351,107.0,102.0,100.0,77.0,98.0,93.0,48.0,55.0,53.0,92.0,106.0,107.0,18.0,84.0,80.0,0.002,0.423,0.023,0.235,0.317,-0.69,-1.54,-3.47,2.85,-1.58,89.8,85.3,79.6,89.8,82.3,0.333,0.439,0.442,0.216,0.49,0.17,0.222,0.222,0.236,0.0,0.0,0.571,,,,,,,,,,,,,,,
21,2024-09-03,745047,Flyout,field_out,True,571657,605488,Kyle Farmer,Jeffrey Springs,0,4fdf23c4-2ffe-449a-b60a-6cd18c2c2710,605488.0,jeffreysprings,Springs,Left,Jeffrey Springs,TBR,3.27,3.72,33.0,99.0,87.0,96.0,0.733,10.09,3.0,9.27,1.36,0.9,0.226,0.441,0.151,0.344,0.351,107.0,102.0,100.0,77.0,98.0,93.0,48.0,55.0,53.0,92.0,106.0,107.0,18.0,84.0,80.0,0.002,0.423,0.023,0.235,0.317,-0.69,-1.54,-3.47,2.85,-1.58,89.8,85.3,79.6,89.8,82.3,0.333,0.439,0.442,0.216,0.49,0.17,0.222,0.222,0.236,0.0,0.0,0.571,,,,,,,,,,,,,,,
22,2024-09-03,745047,Strikeout,strikeout,True,642350,701581,Jose Siri,David Festa,0,5d735e27-c433-4e8b-a603-7e57b949279b,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,5.08,3.94,51.1,101.0,102.0,103.0,0.735,10.87,2.81,8.42,1.58,0.86,0.246,0.457,0.167,0.348,0.403,74.0,105.0,106.0,106.0,97.0,99.0,,,,121.0,104.0,105.0,,,,,0.404,,0.316,0.281,-1.1,,,1.89,-1.18,94.8,,88.4,,86.2,0.22,0.508,0.42,0.319,0.58,0.19,0.181,0.292,0.273,,,,,,,,,,,,,,,,,,
23,2024-09-03,745047,Groundout,field_out,True,666624,701581,Christopher Morel,David Festa,0,b58632b6-b9cf-4e6f-b73a-c9a4daed8fae,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,5.08,3.94,51.1,101.0,102.0,103.0,0.735,10.87,2.81,8.42,1.58,0.86,0.246,0.457,0.167,0.348,0.403,74.0,105.0,106.0,106.0,97.0,99.0,,,,121.0,104.0,105.0,,,,,0.404,,0.316,0.281,-1.1,,,1.89,-1.18,94.8,,88.4,,86.2,0.22,0.508,0.42,0.319,0.58,0.19,0.181,0.292,0.273,,,,,,,,,,,,,,,,,,
24,2024-09-03,745047,Strikeout,strikeout,True,664040,701581,Brandon Lowe,David Festa,0,5ddb7474-aa2d-4ebb-bf28-9d55334c9ce4,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,5.08,3.94,51.1,101.0,102.0,103.0,0.735,10.87,2.81,8.42,1.58,0.86,0.246,0.457,0.167,0.348,0.403,74.0,105.0,106.0,106.0,97.0,99.0,,,,121.0,104.0,105.0,,,,,0.404,,0.316,0.281,-1.1,,,1.89,-1.18,94.8,,88.4,,86.2,0.22,0.508,0.42,0.319,0.58,0.19,0.181,0.292,0.273,,,,,,,,,,,,,,,,,,
25,2024-09-03,745047,Groundout,field_out,True,686797,605488,Brooks Lee,Jeffrey Springs,0,aed9822c-b1a5-40fb-94b8-cd40b1aaec0f,605488.0,jeffreysprings,Springs,Left,Jeffrey Springs,TBR,3.27,3.72,33.0,99.0,87.0,96.0,0.733,10.09,3.0,9.27,1.36,0.9,0.226,0.441,0.151,0.344,0.351,107.0,102.0,100.0,77.0,98.0,93.0,48.0,55.0,53.0,92.0,106.0,107.0,18.0,84.0,80.0,0.002,0.423,0.023,0.235,0.317,-0.69,-1.54,-3.47,2.85,-1.58,89.8,85.3,79.6,89.8,82.3,0.333,0.439,0.442,0.216,0.49,0.17,0.222,0.222,0.236,0.0,0.0,0.571,,,,,,,,,,,,,,,
26,2024-09-03,745047,Strikeout,strikeout,True,650489,605488,Willi Castro,Jeffrey Springs,0,5a096151-9472-420f-86e1-f08ac98818e9,605488.0,jeffreysprings,Springs,Left,Jeffrey Springs,TBR,3.27,3.72,33.0,99.0,87.0,96.0,0.733,10.09,3.0,9.27,1.36,0.9,0.226,0.441,0.151,0.344,0.351,107.0,102.0,100.0,77.0,98.0,93.0,48.0,55.0,53.0,92.0,106.0,107.0,18.0,84.0,80.0,0.002,0.423,0.023,0.235,0.317,-0.69,-1.54,-3.47,2.85,-1.58,89.8,85.3,79.6,89.8,82.3,0.333,0.439,0.442,0.216,0.49,0.17,0.222,0.222,0.236,0.0,0.0,0.571,,,,,,,,,,,,,,,
27,2024-09-03,745047,Groundout,field_out,True,668885,605488,Austin Martin,Jeffrey Springs,0,8df0b2f8-390a-4496-b33a-9ba585d578b5,605488.0,jeffreysprings,Springs,Left,Jeffrey Springs,TBR,3.27,3.72,33.0,99.0,87.0,96.0,0.733,10.09,3.0,9.27,1.36,0.9,0.226,0.441,0.151,0.344,0.351,107.0,102.0,100.0,77.0,98.0,93.0,48.0,55.0,53.0,92.0,106.0,107.0,18.0,84.0,80.0,0.002,0.423,0.023,0.235,0.317,-0.69,-1.54,-3.47,2.85,-1.58,89.8,85.3,79.6,89.8,82.3,0.333,0.439,0.442,0.216,0.49,0.17,0.222,0.222,0.236,0.0,0.0,0.571,,,,,,,,,,,,,,,
28,2024-09-03,745047,Single,single,False,691406,701581,Junior Caminero,David Festa,0,4026d615-2ffc-48da-bbb5-3e73fe055073,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,5.08,3.94,51.1,101.0,102.0,103.0,0.735,10.87,2.81,8.42,1.58,0.86,0.246,0.457,0.167,0.348,0.403,74.0,105.0,106.0,106.0,97.0,99.0,,,,121.0,104.0,105.0,,,,,0.404,,0.316,0.281,-1.1,,,1.89,-1.18,94.8,,88.4,,86.2,0.22,0.508,0.42,0.319,0.58,0.19,0.181,0.292,0.273,,,,,,,,,,,,,,,,,,
29,2024-09-03,745047,Walk,walk,False,666139,701581,Josh Lowe,David Festa,1,52223b4f-b208-4012-a400-e7962c86c677,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,5.08,3.94,51.1,101.0,102.0,103.0,0.735,10.87,2.81,8.42,1.58,0.86,0.246,0.457,0.167,0.348,0.403,74.0,105.0,106.0,106.0,97.0,99.0,,,,121.0,104.0,105.0,,,,,0.404,,0.316,0.281,-1.1,,,1.89,-1.18,94.8,,88.4,,86.2,0.22,0.508,0.42,0.319,0.58,0.19,0.181,0.292,0.273,,,,,,,,,,,,,,,,,,
30,2024-09-03,745047,Pop Out,field_out,True,676356,701581,Jonny DeLuca,David Festa,0,b2ec21f2-3215-4add-8362-5869cf0af8c7,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,5.08,3.94,51.1,101.0,102.0,103.0,0.735,10.87,2.81,8.42,1.58,0.86,0.246,0.457,0.167,0.348,0.403,74.0,105.0,106.0,106.0,97.0,99.0,,,,121.0,104.0,105.0,,,,,0.404,,0.316,0.281,-1.1,,,1.89,-1.18,94.8,,88.4,,86.2,0.22,0.508,0.42,0.319,0.58,0.19,0.181,0.292,0.273,,,,,,,,,,,,,,,,,,
31,2024-09-03,745047,Single,single,False,666018,701581,Jonathan Aranda,David Festa,1,f05b0b55-2924-4a34-af8b-71448cca82df,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,5.08,3.94,51.1,101.0,102.0,103.0,0.735,10.87,2.81,8.42,1.58,0.86,0.246,0.457,0.167,0.348,0.403,74.0,105.0,106.0,106.0,97.0,99.0,,,,121.0,104.0,105.0,,,,,0.404,,0.316,0.281,-1.1,,,1.89,-1.18,94.8,,88.4,,86.2,0.22,0.508,0.42,0.319,0.58,0.19,0.181,0.292,0.273,,,,,,,,,,,,,,,,,,
32,2024-09-03,745047,Fielders Choice Out,fielders_choice_out,True,676609,701581,José Caballero,David Festa,1,9b4bc71e-f474-44b4-9c63-2dba1b66daba,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,5.08,3.94,51.1,101.0,102.0,103.0,0.735,10.87,2.81,8.42,1.58,0.86,0.246,0.457,0.167,0.348,0.403,74.0,105.0,106.0,106.0,97.0,99.0,,,,121.0,104.0,105.0,,,,,0.404,,0.316,0.281,-1.1,,,1.89,-1.18,94.8,,88.4,,86.2,0.22,0.508,0.42,0.319,0.58,0.19,0.181,0.292,0.273,,,,,,,,,,,,,,,,,,
33,2024-09-03,745047,Single,single,False,686482,701581,Logan Driscoll,David Festa,1,25ab18e6-81fa-4913-b9e5-82736dfb29cd,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,5.08,3.94,51.1,101.0,102.0,103.0,0.735,10.87,2.81,8.42,1.58,0.86,0.246,0.457,0.167,0.348,0.403,74.0,105.0,106.0,106.0,97.0,99.0,,,,121.0,104.0,105.0,,,,,0.404,,0.316,0.281,-1.1,,,1.89,-1.18,94.8,,88.4,,86.2,0.22,0.508,0.42,0.319,0.58,0.19,0.181,0.292,0.273,,,,,,,,,,,,,,,,,,
34,2024-09-03,745047,Strikeout,strikeout,True,642350,701581,Jose Siri,David Festa,0,80fd3a8b-1a1e-4a5c-8ffa-53662646be17,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,5.08,3.94,51.1,101.0,102.0,103.0,0.735,10.87,2.81,8.42,1.58,0.86,0.246,0.457,0.167,0.348,0.403,74.0,105.0,106.0,106.0,97.0,99.0,,,,121.0,104.0,105.0,,,,,0.404,,0.316,0.281,-1.1,,,1.89,-1.18,94.8,,88.4,,86.2,0.22,0.508,0.42,0.319,0.58,0.19,0.181,0.292,0.273,,,,,,,,,,,,,,,,,,
35,2024-09-03,745047,Single,single,False,680737,605488,Michael Helman,Jeffrey Springs,0,8e4c48ca-676e-4d41-a8fd-a6b99acfb527,605488.0,jeffreysprings,Springs,Left,Jeffrey Springs,TBR,3.27,3.72,33.0,99.0,87.0,96.0,0.733,10.09,3.0,9.27,1.36,0.9,0.226,0.441,0.151,0.344,0.351,107.0,102.0,100.0,77.0,98.0,93.0,48.0,55.0,53.0,92.0,106.0,107.0,18.0,84.0,80.0,0.002,0.423,0.023,0.235,0.317,-0.69,-1.54,-3.47,2.85,-1.58,89.8,85.3,79.6,89.8,82.3,0.333,0.439,0.442,0.216,0.49,0.17,0.222,0.222,0.236,0.0,0.0,0.571,,,,,,,,,,,,,,,
36,2024-09-03,745047,Flyout,field_out,True,680777,605488,Ryan Jeffers,Jeffrey Springs,0,1699b1f1-61e3-4e5c-bdfe-0307ea7e04c5,605488.0,jeffreysprings,Springs,Left,Jeffrey Springs,TBR,3.27,3.72,33.0,99.0,87.0,96.0,0.733,10.09,3.0,9.27,1.36,0.9,0.226,0.441,0.151,0.344,0.351,107.0,102.0,100.0,77.0,98.0,93.0,48.0,55.0,53.0,92.0,106.0,107.0,18.0,84.0,80.0,0.002,0.423,0.023,0.235,0.317,-0.69,-1.54,-3.47,2.85,-1.58,89.8,85.3,79.6,89.8,82.3,0.333,0.439,0.442,0.216,0.49,0.17,0.222,0.222,0.236,0.0,0.0,0.571,,,,,,,,,,,,,,,
37,2024-09-03,745047,Flyout,field_out,True,668904,605488,Royce Lewis,Jeffrey Springs,0,4d51b84f-aeed-43b8-a8fe-68004b60478e,605488.0,jeffreysprings,Springs,Left,Jeffrey Springs,TBR,3.27,3.72,33.0,99.0,87.0,96.0,0.733,10.09,3.0,9.27,1.36,0.9,0.226,0.441,0.151,0.344,0.351,107.0,102.0,100.0,77.0,98.0,93.0,48.0,55.0,53.0,92.0,106.0,107.0,18.0,84.0,80.0,0.002,0.423,0.023,0.235,0.317,-0.69,-1.54,-3.47,2.85,-1.58,89.8,85.3,79.6,89.8,82.3,0.333,0.439,0.442,0.216,0.49,0.17,0.222,0.222,0.236,0.0,0.0,0.571,,,,,,,,,,,,,,,
