,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,CU%,CH%,wFA/C,wFC/C,wCU/C,wCH/C,vFA,vFC,vCH,vCU,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,SL%,wSI/C,wSL/C,vSI,vSL,SI_ba,SI_slg,SI_whiff,ST_ba,ST_slg,ST_whiff,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,KC%,wFS/C,wKC/C,vFS,vKC,FS_ba,FS_slg,FS_whiff,SL_ba,SL_slg,SL_whiff
0,2024-09-22,746982,Lineout,field_out,True,678009,544150,Parker Meadows,Albert Suárez,0,806175ae-d06e-4b11-8e4a-60dd4280aa1f,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,3.74,4.17,127.2,100.0,89.0,97.0,0.788,7.33,2.96,8.88,1.06,0.84,0.244,0.429,0.135,0.307,0.39,99.0,100.0,105.0,95.0,99.0,98.0,90.0,101.0,96.0,75.0,99.0,91.0,0.5,0.196,0.131,0.174,-0.29,0.59,0.51,-0.59,94.8,86.3,86.1,79.0,0.274,0.457,0.232,0.279,0.442,0.219,0.247,0.376,0.309,0.177,0.323,0.238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-09-22,746982,Flyout,field_out,True,681481,544150,Kerry Carpenter,Albert Suárez,0,5d8e671b-300c-4611-816f-f1e337b077e9,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,3.74,4.17,127.2,100.0,89.0,97.0,0.788,7.33,2.96,8.88,1.06,0.84,0.244,0.429,0.135,0.307,0.39,99.0,100.0,105.0,95.0,99.0,98.0,90.0,101.0,96.0,75.0,99.0,91.0,0.5,0.196,0.131,0.174,-0.29,0.59,0.51,-0.59,94.8,86.3,86.1,79.0,0.274,0.457,0.232,0.279,0.442,0.219,0.247,0.376,0.309,0.177,0.323,0.238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-09-22,746982,Groundout,field_out,True,663837,544150,Matt Vierling,Albert Suárez,0,59c11b38-fa6c-4434-96b3-0104e652d21d,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,3.74,4.17,127.2,100.0,89.0,97.0,0.788,7.33,2.96,8.88,1.06,0.84,0.244,0.429,0.135,0.307,0.39,99.0,100.0,105.0,95.0,99.0,98.0,90.0,101.0,96.0,75.0,99.0,91.0,0.5,0.196,0.131,0.174,-0.29,0.59,0.51,-0.59,94.8,86.3,86.1,79.0,0.274,0.457,0.232,0.279,0.442,0.219,0.247,0.376,0.309,0.177,0.323,0.238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-09-22,746982,Strikeout,strikeout,True,683002,663947,Gunnar Henderson,Tyler Holton,0,64871a55-9d5f-40d4-920e-7547ff1d0024,663947.0,tylerholton,Holton,Left,Tyler Holton,DET,2.25,2.82,92.0,103.0,83.0,100.0,0.763,7.34,1.57,5.58,0.68,1.27,0.207,0.375,0.171,0.267,0.417,59.0,104.0,101.0,109.0,94.0,100.0,80.0,101.0,91.0,86.0,106.0,102.0,0.155,0.276,0.015,0.193,4.51,1.86,1.84,0.4,92.1,87.7,83.6,79.2,0.107,0.143,0.26,0.25,0.382,0.284,0.197,0.296,0.25,,,,78.0,104.0,97.0,113.0,96.0,105.0,0.209,0.152,2.18,1.91,91.6,80.6,0.167,0.361,0.092,0.13,0.174,0.393,,,,,,,,,,,,,,,,,,
4,2024-09-22,746982,Strikeout,strikeout,True,676059,663947,Jordan Westburg,Tyler Holton,0,acd197cd-b1fe-47eb-bbb8-9ccc3b1026cc,663947.0,tylerholton,Holton,Left,Tyler Holton,DET,2.25,2.82,92.0,103.0,83.0,100.0,0.763,7.34,1.57,5.58,0.68,1.27,0.207,0.375,0.171,0.267,0.417,59.0,104.0,101.0,109.0,94.0,100.0,80.0,101.0,91.0,86.0,106.0,102.0,0.155,0.276,0.015,0.193,4.51,1.86,1.84,0.4,92.1,87.7,83.6,79.2,0.107,0.143,0.26,0.25,0.382,0.284,0.197,0.296,0.25,,,,78.0,104.0,97.0,113.0,96.0,105.0,0.209,0.152,2.18,1.91,91.6,80.6,0.167,0.361,0.092,0.13,0.174,0.393,,,,,,,,,,,,,,,,,,
5,2024-09-22,746982,Groundout,field_out,True,623993,663947,Anthony Santander,Tyler Holton,0,3c2211db-c822-4565-9c07-c5035e3c6b58,663947.0,tylerholton,Holton,Left,Tyler Holton,DET,2.25,2.82,92.0,103.0,83.0,100.0,0.763,7.34,1.57,5.58,0.68,1.27,0.207,0.375,0.171,0.267,0.417,59.0,104.0,101.0,109.0,94.0,100.0,80.0,101.0,91.0,86.0,106.0,102.0,0.155,0.276,0.015,0.193,4.51,1.86,1.84,0.4,92.1,87.7,83.6,79.2,0.107,0.143,0.26,0.25,0.382,0.284,0.197,0.296,0.25,,,,78.0,104.0,97.0,113.0,96.0,105.0,0.209,0.152,2.18,1.91,91.6,80.6,0.167,0.361,0.092,0.13,0.174,0.393,,,,,,,,,,,,,,,,,,
6,2024-09-22,746982,Flyout,field_out,True,682985,544150,Riley Greene,Albert Suárez,0,583434e6-f5b0-45a1-a170-649d1ef70d9e,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,3.74,4.17,127.2,100.0,89.0,97.0,0.788,7.33,2.96,8.88,1.06,0.84,0.244,0.429,0.135,0.307,0.39,99.0,100.0,105.0,95.0,99.0,98.0,90.0,101.0,96.0,75.0,99.0,91.0,0.5,0.196,0.131,0.174,-0.29,0.59,0.51,-0.59,94.8,86.3,86.1,79.0,0.274,0.457,0.232,0.279,0.442,0.219,0.247,0.376,0.309,0.177,0.323,0.238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2024-09-22,746982,Strikeout,strikeout,True,690993,544150,Colt Keith,Albert Suárez,0,0d20da23-7e18-4f6a-8862-7b45e519890a,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,3.74,4.17,127.2,100.0,89.0,97.0,0.788,7.33,2.96,8.88,1.06,0.84,0.244,0.429,0.135,0.307,0.39,99.0,100.0,105.0,95.0,99.0,98.0,90.0,101.0,96.0,75.0,99.0,91.0,0.5,0.196,0.131,0.174,-0.29,0.59,0.51,-0.59,94.8,86.3,86.1,79.0,0.274,0.457,0.232,0.279,0.442,0.219,0.247,0.376,0.309,0.177,0.323,0.238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2024-09-22,746982,Home Run,home_run,False,679529,544150,Spencer Torkelson,Albert Suárez,0,239229da-16e4-46dd-bc46-cb5ff33f92c3,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,3.74,4.17,127.2,100.0,89.0,97.0,0.788,7.33,2.96,8.88,1.06,0.84,0.244,0.429,0.135,0.307,0.39,99.0,100.0,105.0,95.0,99.0,98.0,90.0,101.0,96.0,75.0,99.0,91.0,0.5,0.196,0.131,0.174,-0.29,0.59,0.51,-0.59,94.8,86.3,86.1,79.0,0.274,0.457,0.232,0.279,0.442,0.219,0.247,0.376,0.309,0.177,0.323,0.238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2024-09-22,746982,Double,double,False,690291,544150,Jace Jung,Albert Suárez,0,5e7f2d1e-5383-442e-b037-0796a6cb12d0,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,3.74,4.17,127.2,100.0,89.0,97.0,0.788,7.33,2.96,8.88,1.06,0.84,0.244,0.429,0.135,0.307,0.39,99.0,100.0,105.0,95.0,99.0,98.0,90.0,101.0,96.0,75.0,99.0,91.0,0.5,0.196,0.131,0.174,-0.29,0.59,0.51,-0.59,94.8,86.3,86.1,79.0,0.274,0.457,0.232,0.279,0.442,0.219,0.247,0.376,0.309,0.177,0.323,0.238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
