,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,SL%,CU%,CH%,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFC,vCH,vSI,vSL,vCU,SL_ba,SL_slg,SL_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,Stf+ FA,Loc+ FA,Pit+ FA,FA%,wFA/C,vFA,FF_ba,FF_slg,FF_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
0,2024-07-07,745637,Groundout,field_out,True,683002,687765,Gunnar Henderson,Mitch Spence,0,54cb717c-5778-4f5a-a1ac-23ad23f6a679,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.75,3.99,83.1,102.0,100.0,101.0,0.79,7.78,2.48,9.4,1.3,1.25,0.154,0.453,0.138,0.323,0.424,75.0,88.0,85.0,102.0,115.0,114.0,39.0,98.0,87.0,123.0,105.0,109.0,96.0,97.0,94.0,0.121,0.39,0.362,0.107,0.019,-0.32,-0.1,0.7,-2.9,-10.0,91.0,88.6,92.2,84.2,79.5,0.248,0.442,0.277,0.255,0.491,0.186,0.256,0.419,0.315,0.308,0.308,0.132,0.625,0.875,0.0,,,,,,,,,,,,,,,
1,2024-07-07,745637,Flyout,field_out,True,668939,687765,Adley Rutschman,Mitch Spence,0,00a77fc1-039e-4242-ade2-637613cef626,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.75,3.99,83.1,102.0,100.0,101.0,0.79,7.78,2.48,9.4,1.3,1.25,0.154,0.453,0.138,0.323,0.424,75.0,88.0,85.0,102.0,115.0,114.0,39.0,98.0,87.0,123.0,105.0,109.0,96.0,97.0,94.0,0.121,0.39,0.362,0.107,0.019,-0.32,-0.1,0.7,-2.9,-10.0,91.0,88.6,92.2,84.2,79.5,0.248,0.442,0.277,0.255,0.491,0.186,0.256,0.419,0.315,0.308,0.308,0.132,0.625,0.875,0.0,,,,,,,,,,,,,,,
2,2024-07-07,745637,Home Run,home_run,False,623993,687765,Anthony Santander,Mitch Spence,0,bbd66f0c-cea0-4e47-87b9-5ef137fecd26,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.75,3.99,83.1,102.0,100.0,101.0,0.79,7.78,2.48,9.4,1.3,1.25,0.154,0.453,0.138,0.323,0.424,75.0,88.0,85.0,102.0,115.0,114.0,39.0,98.0,87.0,123.0,105.0,109.0,96.0,97.0,94.0,0.121,0.39,0.362,0.107,0.019,-0.32,-0.1,0.7,-2.9,-10.0,91.0,88.6,92.2,84.2,79.5,0.248,0.442,0.277,0.255,0.491,0.186,0.256,0.419,0.315,0.308,0.308,0.132,0.625,0.875,0.0,,,,,,,,,,,,,,,
3,2024-07-07,745637,Single,single,False,656811,687765,Ryan O'Hearn,Mitch Spence,0,8977e9f2-3e88-400e-a518-d16649e65cfd,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.75,3.99,83.1,102.0,100.0,101.0,0.79,7.78,2.48,9.4,1.3,1.25,0.154,0.453,0.138,0.323,0.424,75.0,88.0,85.0,102.0,115.0,114.0,39.0,98.0,87.0,123.0,105.0,109.0,96.0,97.0,94.0,0.121,0.39,0.362,0.107,0.019,-0.32,-0.1,0.7,-2.9,-10.0,91.0,88.6,92.2,84.2,79.5,0.248,0.442,0.277,0.255,0.491,0.186,0.256,0.419,0.315,0.308,0.308,0.132,0.625,0.875,0.0,,,,,,,,,,,,,,,
4,2024-07-07,745637,Single,single,False,676059,687765,Jordan Westburg,Mitch Spence,1,27cffa7d-09e5-45dd-bfae-74b6c63a726a,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.75,3.99,83.1,102.0,100.0,101.0,0.79,7.78,2.48,9.4,1.3,1.25,0.154,0.453,0.138,0.323,0.424,75.0,88.0,85.0,102.0,115.0,114.0,39.0,98.0,87.0,123.0,105.0,109.0,96.0,97.0,94.0,0.121,0.39,0.362,0.107,0.019,-0.32,-0.1,0.7,-2.9,-10.0,91.0,88.6,92.2,84.2,79.5,0.248,0.442,0.277,0.255,0.491,0.186,0.256,0.419,0.315,0.308,0.308,0.132,0.625,0.875,0.0,,,,,,,,,,,,,,,
5,2024-07-07,745637,Home Run,home_run,False,677008,687765,Heston Kjerstad,Mitch Spence,1,5c7d29f6-1459-49fe-aff0-3437e4213d1d,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.75,3.99,83.1,102.0,100.0,101.0,0.79,7.78,2.48,9.4,1.3,1.25,0.154,0.453,0.138,0.323,0.424,75.0,88.0,85.0,102.0,115.0,114.0,39.0,98.0,87.0,123.0,105.0,109.0,96.0,97.0,94.0,0.121,0.39,0.362,0.107,0.019,-0.32,-0.1,0.7,-2.9,-10.0,91.0,88.6,92.2,84.2,79.5,0.248,0.442,0.277,0.255,0.491,0.186,0.256,0.419,0.315,0.308,0.308,0.132,0.625,0.875,0.0,,,,,,,,,,,,,,,
6,2024-07-07,745637,Flyout,field_out,True,663624,687765,Ryan Mountcastle,Mitch Spence,0,bd2952db-0e52-4d7f-86c7-dfecd5425bc3,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.75,3.99,83.1,102.0,100.0,101.0,0.79,7.78,2.48,9.4,1.3,1.25,0.154,0.453,0.138,0.323,0.424,75.0,88.0,85.0,102.0,115.0,114.0,39.0,98.0,87.0,123.0,105.0,109.0,96.0,97.0,94.0,0.121,0.39,0.362,0.107,0.019,-0.32,-0.1,0.7,-2.9,-10.0,91.0,88.6,92.2,84.2,79.5,0.248,0.442,0.277,0.255,0.491,0.186,0.256,0.419,0.315,0.308,0.308,0.132,0.625,0.875,0.0,,,,,,,,,,,,,,,
7,2024-07-07,745637,Flyout,field_out,True,668709,680570,JJ Bleday,Grayson Rodriguez,0,811dd7cc-fa22-482e-b5d9-2585921f1961,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,BAL,3.88,3.91,99.2,102.0,119.0,106.0,0.725,10.11,2.8,8.4,1.17,0.97,0.232,0.404,0.169,0.301,0.446,143.0,99.0,106.0,112.0,103.0,107.0,127.0,101.0,105.0,117.0,103.0,109.0,,,,0.015,,0.159,0.158,0.211,,3.9,-1.35,0.36,1.25,,83.1,96.4,86.6,81.2,0.275,0.623,0.346,,,,0.25,0.386,0.272,0.25,0.375,0.278,0.163,0.327,0.379,112.0,101.0,105.0,0.456,-0.19,96.1,0.278,0.373,0.258,,,,,,
8,2024-07-07,745637,Lineout,field_out,True,609280,680570,Miguel Andujar,Grayson Rodriguez,0,1b02844d-876f-442b-9194-c1f2da1bab2a,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,BAL,3.88,3.91,99.2,102.0,119.0,106.0,0.725,10.11,2.8,8.4,1.17,0.97,0.232,0.404,0.169,0.301,0.446,143.0,99.0,106.0,112.0,103.0,107.0,127.0,101.0,105.0,117.0,103.0,109.0,,,,0.015,,0.159,0.158,0.211,,3.9,-1.35,0.36,1.25,,83.1,96.4,86.6,81.2,0.275,0.623,0.346,,,,0.25,0.386,0.272,0.25,0.375,0.278,0.163,0.327,0.379,112.0,101.0,105.0,0.456,-0.19,96.1,0.278,0.373,0.258,,,,,,
9,2024-07-07,745637,Strikeout,strikeout,True,667670,680570,Brent Rooker,Grayson Rodriguez,0,cfc2b65a-f877-4bae-abca-e165069f2953,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,BAL,3.88,3.91,99.2,102.0,119.0,106.0,0.725,10.11,2.8,8.4,1.17,0.97,0.232,0.404,0.169,0.301,0.446,143.0,99.0,106.0,112.0,103.0,107.0,127.0,101.0,105.0,117.0,103.0,109.0,,,,0.015,,0.159,0.158,0.211,,3.9,-1.35,0.36,1.25,,83.1,96.4,86.6,81.2,0.275,0.623,0.346,,,,0.25,0.386,0.272,0.25,0.375,0.278,0.163,0.327,0.379,112.0,101.0,105.0,0.456,-0.19,96.1,0.278,0.373,0.258,,,,,,
10,2024-07-07,745637,Strikeout,strikeout,True,656775,687765,Cedric Mullins,Mitch Spence,0,2e99015a-6209-4e94-930c-ae7115fc6f8c,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.75,3.99,83.1,102.0,100.0,101.0,0.79,7.78,2.48,9.4,1.3,1.25,0.154,0.453,0.138,0.323,0.424,75.0,88.0,85.0,102.0,115.0,114.0,39.0,98.0,87.0,123.0,105.0,109.0,96.0,97.0,94.0,0.121,0.39,0.362,0.107,0.019,-0.32,-0.1,0.7,-2.9,-10.0,91.0,88.6,92.2,84.2,79.5,0.248,0.442,0.277,0.255,0.491,0.186,0.256,0.419,0.315,0.308,0.308,0.132,0.625,0.875,0.0,,,,,,,,,,,,,,,
11,2024-07-07,745637,Groundout,field_out,True,602104,687765,Ramón Urías,Mitch Spence,0,9d912bf1-8f42-4c98-a1b3-eb9278a0bd08,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.75,3.99,83.1,102.0,100.0,101.0,0.79,7.78,2.48,9.4,1.3,1.25,0.154,0.453,0.138,0.323,0.424,75.0,88.0,85.0,102.0,115.0,114.0,39.0,98.0,87.0,123.0,105.0,109.0,96.0,97.0,94.0,0.121,0.39,0.362,0.107,0.019,-0.32,-0.1,0.7,-2.9,-10.0,91.0,88.6,92.2,84.2,79.5,0.248,0.442,0.277,0.255,0.491,0.186,0.256,0.419,0.315,0.308,0.308,0.132,0.625,0.875,0.0,,,,,,,,,,,,,,,
12,2024-07-07,745637,Triple,triple,False,683002,687765,Gunnar Henderson,Mitch Spence,0,ea0e75c8-18a5-4051-98f2-9ea3171bebd9,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.75,3.99,83.1,102.0,100.0,101.0,0.79,7.78,2.48,9.4,1.3,1.25,0.154,0.453,0.138,0.323,0.424,75.0,88.0,85.0,102.0,115.0,114.0,39.0,98.0,87.0,123.0,105.0,109.0,96.0,97.0,94.0,0.121,0.39,0.362,0.107,0.019,-0.32,-0.1,0.7,-2.9,-10.0,91.0,88.6,92.2,84.2,79.5,0.248,0.442,0.277,0.255,0.491,0.186,0.256,0.419,0.315,0.308,0.308,0.132,0.625,0.875,0.0,,,,,,,,,,,,,,,
13,2024-07-07,745637,Flyout,field_out,True,668939,687765,Adley Rutschman,Mitch Spence,0,1bfadd35-38f0-4a86-9d62-ee472ac0e5af,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.75,3.99,83.1,102.0,100.0,101.0,0.79,7.78,2.48,9.4,1.3,1.25,0.154,0.453,0.138,0.323,0.424,75.0,88.0,85.0,102.0,115.0,114.0,39.0,98.0,87.0,123.0,105.0,109.0,96.0,97.0,94.0,0.121,0.39,0.362,0.107,0.019,-0.32,-0.1,0.7,-2.9,-10.0,91.0,88.6,92.2,84.2,79.5,0.248,0.442,0.277,0.255,0.491,0.186,0.256,0.419,0.315,0.308,0.308,0.132,0.625,0.875,0.0,,,,,,,,,,,,,,,
14,2024-07-07,745637,Single,single,False,691016,680570,Tyler Soderstrom,Grayson Rodriguez,0,146d0514-4a39-4f40-93a7-006abc3b8fe4,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,BAL,3.88,3.91,99.2,102.0,119.0,106.0,0.725,10.11,2.8,8.4,1.17,0.97,0.232,0.404,0.169,0.301,0.446,143.0,99.0,106.0,112.0,103.0,107.0,127.0,101.0,105.0,117.0,103.0,109.0,,,,0.015,,0.159,0.158,0.211,,3.9,-1.35,0.36,1.25,,83.1,96.4,86.6,81.2,0.275,0.623,0.346,,,,0.25,0.386,0.272,0.25,0.375,0.278,0.163,0.327,0.379,112.0,101.0,105.0,0.456,-0.19,96.1,0.278,0.373,0.258,,,,,,
15,2024-07-07,745637,Strikeout,strikeout,True,669127,680570,Shea Langeliers,Grayson Rodriguez,0,4f9d1de4-a116-4304-b443-7c5ce69bc644,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,BAL,3.88,3.91,99.2,102.0,119.0,106.0,0.725,10.11,2.8,8.4,1.17,0.97,0.232,0.404,0.169,0.301,0.446,143.0,99.0,106.0,112.0,103.0,107.0,127.0,101.0,105.0,117.0,103.0,109.0,,,,0.015,,0.159,0.158,0.211,,3.9,-1.35,0.36,1.25,,83.1,96.4,86.6,81.2,0.275,0.623,0.346,,,,0.25,0.386,0.272,0.25,0.375,0.278,0.163,0.327,0.379,112.0,101.0,105.0,0.456,-0.19,96.1,0.278,0.373,0.258,,,,,,
16,2024-07-07,745637,Strikeout,strikeout,True,680869,680570,Zack Gelof,Grayson Rodriguez,0,461ce8dc-dc1d-4dda-bff4-56a0fb73e6f2,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,BAL,3.88,3.91,99.2,102.0,119.0,106.0,0.725,10.11,2.8,8.4,1.17,0.97,0.232,0.404,0.169,0.301,0.446,143.0,99.0,106.0,112.0,103.0,107.0,127.0,101.0,105.0,117.0,103.0,109.0,,,,0.015,,0.159,0.158,0.211,,3.9,-1.35,0.36,1.25,,83.1,96.4,86.6,81.2,0.275,0.623,0.346,,,,0.25,0.386,0.272,0.25,0.375,0.278,0.163,0.327,0.379,112.0,101.0,105.0,0.456,-0.19,96.1,0.278,0.373,0.258,,,,,,
17,2024-07-07,745637,Strikeout,strikeout,True,671732,680570,Lawrence Butler,Grayson Rodriguez,0,f53695a8-bdd4-4638-bde4-e048ba708008,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,BAL,3.88,3.91,99.2,102.0,119.0,106.0,0.725,10.11,2.8,8.4,1.17,0.97,0.232,0.404,0.169,0.301,0.446,143.0,99.0,106.0,112.0,103.0,107.0,127.0,101.0,105.0,117.0,103.0,109.0,,,,0.015,,0.159,0.158,0.211,,3.9,-1.35,0.36,1.25,,83.1,96.4,86.6,81.2,0.275,0.623,0.346,,,,0.25,0.386,0.272,0.25,0.375,0.278,0.163,0.327,0.379,112.0,101.0,105.0,0.456,-0.19,96.1,0.278,0.373,0.258,,,,,,
18,2024-07-07,745637,Single,single,False,623993,687765,Anthony Santander,Mitch Spence,0,4d86e4c5-3029-46e5-b6b6-7778028fb908,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.75,3.99,83.1,102.0,100.0,101.0,0.79,7.78,2.48,9.4,1.3,1.25,0.154,0.453,0.138,0.323,0.424,75.0,88.0,85.0,102.0,115.0,114.0,39.0,98.0,87.0,123.0,105.0,109.0,96.0,97.0,94.0,0.121,0.39,0.362,0.107,0.019,-0.32,-0.1,0.7,-2.9,-10.0,91.0,88.6,92.2,84.2,79.5,0.248,0.442,0.277,0.255,0.491,0.186,0.256,0.419,0.315,0.308,0.308,0.132,0.625,0.875,0.0,,,,,,,,,,,,,,,
19,2024-07-07,745637,Lineout,field_out,True,656811,687765,Ryan O'Hearn,Mitch Spence,0,d4da7c72-a170-408b-bc85-bd3a1231770c,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.75,3.99,83.1,102.0,100.0,101.0,0.79,7.78,2.48,9.4,1.3,1.25,0.154,0.453,0.138,0.323,0.424,75.0,88.0,85.0,102.0,115.0,114.0,39.0,98.0,87.0,123.0,105.0,109.0,96.0,97.0,94.0,0.121,0.39,0.362,0.107,0.019,-0.32,-0.1,0.7,-2.9,-10.0,91.0,88.6,92.2,84.2,79.5,0.248,0.442,0.277,0.255,0.491,0.186,0.256,0.419,0.315,0.308,0.308,0.132,0.625,0.875,0.0,,,,,,,,,,,,,,,
20,2024-07-07,745637,Lineout,field_out,True,676059,687765,Jordan Westburg,Mitch Spence,0,96257723-9e13-4c77-a025-3f91ee3b0177,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.75,3.99,83.1,102.0,100.0,101.0,0.79,7.78,2.48,9.4,1.3,1.25,0.154,0.453,0.138,0.323,0.424,75.0,88.0,85.0,102.0,115.0,114.0,39.0,98.0,87.0,123.0,105.0,109.0,96.0,97.0,94.0,0.121,0.39,0.362,0.107,0.019,-0.32,-0.1,0.7,-2.9,-10.0,91.0,88.6,92.2,84.2,79.5,0.248,0.442,0.277,0.255,0.491,0.186,0.256,0.419,0.315,0.308,0.308,0.132,0.625,0.875,0.0,,,,,,,,,,,,,,,
21,2024-07-07,745637,Field Error,field_error,False,677008,687765,Heston Kjerstad,Mitch Spence,1,7d8a94e0-e0a9-40ec-baab-d84ad5645476,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.75,3.99,83.1,102.0,100.0,101.0,0.79,7.78,2.48,9.4,1.3,1.25,0.154,0.453,0.138,0.323,0.424,75.0,88.0,85.0,102.0,115.0,114.0,39.0,98.0,87.0,123.0,105.0,109.0,96.0,97.0,94.0,0.121,0.39,0.362,0.107,0.019,-0.32,-0.1,0.7,-2.9,-10.0,91.0,88.6,92.2,84.2,79.5,0.248,0.442,0.277,0.255,0.491,0.186,0.256,0.419,0.315,0.308,0.308,0.132,0.625,0.875,0.0,,,,,,,,,,,,,,,
22,2024-07-07,745637,Strikeout,strikeout,True,663624,687765,Ryan Mountcastle,Mitch Spence,0,4b36a39a-d65e-4a5e-940d-db2dda487be4,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.75,3.99,83.1,102.0,100.0,101.0,0.79,7.78,2.48,9.4,1.3,1.25,0.154,0.453,0.138,0.323,0.424,75.0,88.0,85.0,102.0,115.0,114.0,39.0,98.0,87.0,123.0,105.0,109.0,96.0,97.0,94.0,0.121,0.39,0.362,0.107,0.019,-0.32,-0.1,0.7,-2.9,-10.0,91.0,88.6,92.2,84.2,79.5,0.248,0.442,0.277,0.255,0.491,0.186,0.256,0.419,0.315,0.308,0.308,0.132,0.625,0.875,0.0,,,,,,,,,,,,,,,
23,2024-07-07,745637,Lineout,field_out,True,695391,680570,Brett Harris,Grayson Rodriguez,0,78c5cca2-7166-4870-a0a5-03e09554a293,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,BAL,3.88,3.91,99.2,102.0,119.0,106.0,0.725,10.11,2.8,8.4,1.17,0.97,0.232,0.404,0.169,0.301,0.446,143.0,99.0,106.0,112.0,103.0,107.0,127.0,101.0,105.0,117.0,103.0,109.0,,,,0.015,,0.159,0.158,0.211,,3.9,-1.35,0.36,1.25,,83.1,96.4,86.6,81.2,0.275,0.623,0.346,,,,0.25,0.386,0.272,0.25,0.375,0.278,0.163,0.327,0.379,112.0,101.0,105.0,0.456,-0.19,96.1,0.278,0.373,0.258,,,,,,
24,2024-07-07,745637,Strikeout,strikeout,True,680474,680570,Max Schuemann,Grayson Rodriguez,0,7fdee2c4-acce-43c1-a289-2e0d7b115f3b,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,BAL,3.88,3.91,99.2,102.0,119.0,106.0,0.725,10.11,2.8,8.4,1.17,0.97,0.232,0.404,0.169,0.301,0.446,143.0,99.0,106.0,112.0,103.0,107.0,127.0,101.0,105.0,117.0,103.0,109.0,,,,0.015,,0.159,0.158,0.211,,3.9,-1.35,0.36,1.25,,83.1,96.4,86.6,81.2,0.275,0.623,0.346,,,,0.25,0.386,0.272,0.25,0.375,0.278,0.163,0.327,0.379,112.0,101.0,105.0,0.456,-0.19,96.1,0.278,0.373,0.258,,,,,,
25,2024-07-07,745637,Groundout,field_out,True,668709,680570,JJ Bleday,Grayson Rodriguez,0,8d222833-0ba9-4222-91a2-86007bf94ea6,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,BAL,3.88,3.91,99.2,102.0,119.0,106.0,0.725,10.11,2.8,8.4,1.17,0.97,0.232,0.404,0.169,0.301,0.446,143.0,99.0,106.0,112.0,103.0,107.0,127.0,101.0,105.0,117.0,103.0,109.0,,,,0.015,,0.159,0.158,0.211,,3.9,-1.35,0.36,1.25,,83.1,96.4,86.6,81.2,0.275,0.623,0.346,,,,0.25,0.386,0.272,0.25,0.375,0.278,0.163,0.327,0.379,112.0,101.0,105.0,0.456,-0.19,96.1,0.278,0.373,0.258,,,,,,
26,2024-07-07,745637,Lineout,field_out,True,656775,687765,Cedric Mullins,Mitch Spence,0,ccfc7155-d7f3-45d1-9678-008502910d7e,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.75,3.99,83.1,102.0,100.0,101.0,0.79,7.78,2.48,9.4,1.3,1.25,0.154,0.453,0.138,0.323,0.424,75.0,88.0,85.0,102.0,115.0,114.0,39.0,98.0,87.0,123.0,105.0,109.0,96.0,97.0,94.0,0.121,0.39,0.362,0.107,0.019,-0.32,-0.1,0.7,-2.9,-10.0,91.0,88.6,92.2,84.2,79.5,0.248,0.442,0.277,0.255,0.491,0.186,0.256,0.419,0.315,0.308,0.308,0.132,0.625,0.875,0.0,,,,,,,,,,,,,,,
27,2024-07-07,745637,Single,single,False,602104,687765,Ramón Urías,Mitch Spence,1,2608e4e8-7914-4af7-b781-4d83b8562be5,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.75,3.99,83.1,102.0,100.0,101.0,0.79,7.78,2.48,9.4,1.3,1.25,0.154,0.453,0.138,0.323,0.424,75.0,88.0,85.0,102.0,115.0,114.0,39.0,98.0,87.0,123.0,105.0,109.0,96.0,97.0,94.0,0.121,0.39,0.362,0.107,0.019,-0.32,-0.1,0.7,-2.9,-10.0,91.0,88.6,92.2,84.2,79.5,0.248,0.442,0.277,0.255,0.491,0.186,0.256,0.419,0.315,0.308,0.308,0.132,0.625,0.875,0.0,,,,,,,,,,,,,,,
28,2024-07-07,745637,Groundout,field_out,True,683002,687765,Gunnar Henderson,Mitch Spence,1,c46cf27b-f9b7-4978-9de6-b5a8bec31da5,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.75,3.99,83.1,102.0,100.0,101.0,0.79,7.78,2.48,9.4,1.3,1.25,0.154,0.453,0.138,0.323,0.424,75.0,88.0,85.0,102.0,115.0,114.0,39.0,98.0,87.0,123.0,105.0,109.0,96.0,97.0,94.0,0.121,0.39,0.362,0.107,0.019,-0.32,-0.1,0.7,-2.9,-10.0,91.0,88.6,92.2,84.2,79.5,0.248,0.442,0.277,0.255,0.491,0.186,0.256,0.419,0.315,0.308,0.308,0.132,0.625,0.875,0.0,,,,,,,,,,,,,,,
29,2024-07-07,745637,Flyout,field_out,True,668939,687765,Adley Rutschman,Mitch Spence,0,2daf5d40-d76c-4a95-bcce-49a511674109,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.75,3.99,83.1,102.0,100.0,101.0,0.79,7.78,2.48,9.4,1.3,1.25,0.154,0.453,0.138,0.323,0.424,75.0,88.0,85.0,102.0,115.0,114.0,39.0,98.0,87.0,123.0,105.0,109.0,96.0,97.0,94.0,0.121,0.39,0.362,0.107,0.019,-0.32,-0.1,0.7,-2.9,-10.0,91.0,88.6,92.2,84.2,79.5,0.248,0.442,0.277,0.255,0.491,0.186,0.256,0.419,0.315,0.308,0.308,0.132,0.625,0.875,0.0,,,,,,,,,,,,,,,
30,2024-07-07,745637,Groundout,field_out,True,609280,680570,Miguel Andujar,Grayson Rodriguez,0,50f4ab2c-6342-4752-8aac-a6db23cdf213,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,BAL,3.88,3.91,99.2,102.0,119.0,106.0,0.725,10.11,2.8,8.4,1.17,0.97,0.232,0.404,0.169,0.301,0.446,143.0,99.0,106.0,112.0,103.0,107.0,127.0,101.0,105.0,117.0,103.0,109.0,,,,0.015,,0.159,0.158,0.211,,3.9,-1.35,0.36,1.25,,83.1,96.4,86.6,81.2,0.275,0.623,0.346,,,,0.25,0.386,0.272,0.25,0.375,0.278,0.163,0.327,0.379,112.0,101.0,105.0,0.456,-0.19,96.1,0.278,0.373,0.258,,,,,,
31,2024-07-07,745637,Single,single,False,667670,680570,Brent Rooker,Grayson Rodriguez,0,af5241d2-09c5-461e-9ad2-33354af5a22a,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,BAL,3.88,3.91,99.2,102.0,119.0,106.0,0.725,10.11,2.8,8.4,1.17,0.97,0.232,0.404,0.169,0.301,0.446,143.0,99.0,106.0,112.0,103.0,107.0,127.0,101.0,105.0,117.0,103.0,109.0,,,,0.015,,0.159,0.158,0.211,,3.9,-1.35,0.36,1.25,,83.1,96.4,86.6,81.2,0.275,0.623,0.346,,,,0.25,0.386,0.272,0.25,0.375,0.278,0.163,0.327,0.379,112.0,101.0,105.0,0.456,-0.19,96.1,0.278,0.373,0.258,,,,,,
