,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,SI_ba,SI_slg,SI_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,ST_ba,ST_slg,ST_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
10,2024-07-26,747010,Strikeout,strikeout,True,444482,680570,David Peralta,Grayson Rodriguez,0,1ed20ff2-dd19-4858-84ad-a242a2cbcab2,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,BAL,3.82,3.86,110.2,102.0,118.0,107.0,0.726,9.92,2.68,8.38,1.14,1.03,0.218,0.399,0.152,0.33,0.448,141.0,101.0,108.0,113.0,103.0,107.0,112.0,102.0,106.0,127.0,101.0,105.0,117.0,101.0,108.0,0.013,0.462,0.156,0.156,0.212,-0.17,3.92,-1.33,0.18,1.93,96.1,83.1,96.4,86.6,81.3,0.286,0.389,0.268,0.15,0.292,0.355,0.274,0.616,0.352,0.271,0.396,0.25,0.25,0.375,0.278,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-07-26,747010,Home Run,home_run,False,676059,800049,Jordan Westburg,Adam Mazur,0,c9f874f9-5df6-43a1-b316-4b7c040d00fb,800049.0,adammazur,Mazur,Right,Adam Mazur,SDP,7.49,5.45,33.2,95.0,99.0,96.0,0.839,5.88,5.61,10.69,1.6,0.75,0.23,0.398,0.133,0.354,0.416,79.0,84.0,84.0,112.0,104.0,109.0,78.0,95.0,88.0,90.0,83.0,77.0,124.0,98.0,108.0,0.041,0.392,0.337,0.127,0.103,-3.07,-4.82,1.16,-2.54,-2.6,94.6,89.9,93.9,86.8,80.7,0.333,0.667,0.134,0.429,0.571,0.35,0.216,0.333,0.25,0.364,0.818,0.083,0.429,0.429,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-07-26,747010,Flyout,field_out,True,677008,800049,Heston Kjerstad,Adam Mazur,0,a691aa9a-d6c5-4f77-bb05-ffeef4f32d1d,800049.0,adammazur,Mazur,Right,Adam Mazur,SDP,7.49,5.45,33.2,95.0,99.0,96.0,0.839,5.88,5.61,10.69,1.6,0.75,0.23,0.398,0.133,0.354,0.416,79.0,84.0,84.0,112.0,104.0,109.0,78.0,95.0,88.0,90.0,83.0,77.0,124.0,98.0,108.0,0.041,0.392,0.337,0.127,0.103,-3.07,-4.82,1.16,-2.54,-2.6,94.6,89.9,93.9,86.8,80.7,0.333,0.667,0.134,0.429,0.571,0.35,0.216,0.333,0.25,0.364,0.818,0.083,0.429,0.429,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-07-26,747010,Strikeout,strikeout,True,663624,800049,Ryan Mountcastle,Adam Mazur,0,e694c3f8-c618-408b-ba29-b1316ace5e92,800049.0,adammazur,Mazur,Right,Adam Mazur,SDP,7.49,5.45,33.2,95.0,99.0,96.0,0.839,5.88,5.61,10.69,1.6,0.75,0.23,0.398,0.133,0.354,0.416,79.0,84.0,84.0,112.0,104.0,109.0,78.0,95.0,88.0,90.0,83.0,77.0,124.0,98.0,108.0,0.041,0.392,0.337,0.127,0.103,-3.07,-4.82,1.16,-2.54,-2.6,94.6,89.9,93.9,86.8,80.7,0.333,0.667,0.134,0.429,0.571,0.35,0.216,0.333,0.25,0.364,0.818,0.083,0.429,0.429,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-07-26,747010,Groundout,field_out,True,681297,800049,Colton Cowser,Adam Mazur,0,a94cd9f9-980b-42bd-bc1a-b3532bc88929,800049.0,adammazur,Mazur,Right,Adam Mazur,SDP,7.49,5.45,33.2,95.0,99.0,96.0,0.839,5.88,5.61,10.69,1.6,0.75,0.23,0.398,0.133,0.354,0.416,79.0,84.0,84.0,112.0,104.0,109.0,78.0,95.0,88.0,90.0,83.0,77.0,124.0,98.0,108.0,0.041,0.392,0.337,0.127,0.103,-3.07,-4.82,1.16,-2.54,-2.6,94.6,89.9,93.9,86.8,80.7,0.333,0.667,0.134,0.429,0.571,0.35,0.216,0.333,0.25,0.364,0.818,0.083,0.429,0.429,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-07-26,747010,Single,single,False,673490,680570,Ha-Seong Kim,Grayson Rodriguez,0,d56deed7-fcf9-4583-b900-513d23acf8d2,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,BAL,3.82,3.86,110.2,102.0,118.0,107.0,0.726,9.92,2.68,8.38,1.14,1.03,0.218,0.399,0.152,0.33,0.448,141.0,101.0,108.0,113.0,103.0,107.0,112.0,102.0,106.0,127.0,101.0,105.0,117.0,101.0,108.0,0.013,0.462,0.156,0.156,0.212,-0.17,3.92,-1.33,0.18,1.93,96.1,83.1,96.4,86.6,81.3,0.286,0.389,0.268,0.15,0.292,0.355,0.274,0.616,0.352,0.271,0.396,0.25,0.25,0.375,0.278,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-07-26,747010,Single,single,False,669134,680570,Luis Campusano,Grayson Rodriguez,1,fc717d3f-f229-4e28-bed7-380efb08847f,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,BAL,3.82,3.86,110.2,102.0,118.0,107.0,0.726,9.92,2.68,8.38,1.14,1.03,0.218,0.399,0.152,0.33,0.448,141.0,101.0,108.0,113.0,103.0,107.0,112.0,102.0,106.0,127.0,101.0,105.0,117.0,101.0,108.0,0.013,0.462,0.156,0.156,0.212,-0.17,3.92,-1.33,0.18,1.93,96.1,83.1,96.4,86.6,81.3,0.286,0.389,0.268,0.15,0.292,0.355,0.274,0.616,0.352,0.271,0.396,0.25,0.25,0.375,0.278,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-07-26,747010,Grounded Into DP,grounded_into_double_play,True,650333,680570,Luis Arraez,Grayson Rodriguez,1,6bcc5dcb-2458-4086-9dc8-8430251c526c,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,BAL,3.82,3.86,110.2,102.0,118.0,107.0,0.726,9.92,2.68,8.38,1.14,1.03,0.218,0.399,0.152,0.33,0.448,141.0,101.0,108.0,113.0,103.0,107.0,112.0,102.0,106.0,127.0,101.0,105.0,117.0,101.0,108.0,0.013,0.462,0.156,0.156,0.212,-0.17,3.92,-1.33,0.18,1.93,96.1,83.1,96.4,86.6,81.3,0.286,0.389,0.268,0.15,0.292,0.355,0.274,0.616,0.352,0.271,0.396,0.25,0.25,0.375,0.278,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-07-26,747010,Flyout,field_out,True,595777,680570,Jurickson Profar,Grayson Rodriguez,0,4431a1cf-96be-421f-9fec-2a87afecf002,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,BAL,3.82,3.86,110.2,102.0,118.0,107.0,0.726,9.92,2.68,8.38,1.14,1.03,0.218,0.399,0.152,0.33,0.448,141.0,101.0,108.0,113.0,103.0,107.0,112.0,102.0,106.0,127.0,101.0,105.0,117.0,101.0,108.0,0.013,0.462,0.156,0.156,0.212,-0.17,3.92,-1.33,0.18,1.93,96.1,83.1,96.4,86.6,81.3,0.286,0.389,0.268,0.15,0.292,0.355,0.274,0.616,0.352,0.271,0.396,0.25,0.25,0.375,0.278,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-07-26,747010,Flyout,field_out,True,681393,800049,Connor Norby,Adam Mazur,0,2a447dec-cb92-45ca-a311-6edbeed4257f,800049.0,adammazur,Mazur,Right,Adam Mazur,SDP,7.49,5.45,33.2,95.0,99.0,96.0,0.839,5.88,5.61,10.69,1.6,0.75,0.23,0.398,0.133,0.354,0.416,79.0,84.0,84.0,112.0,104.0,109.0,78.0,95.0,88.0,90.0,83.0,77.0,124.0,98.0,108.0,0.041,0.392,0.337,0.127,0.103,-3.07,-4.82,1.16,-2.54,-2.6,94.6,89.9,93.9,86.8,80.7,0.333,0.667,0.134,0.429,0.571,0.35,0.216,0.333,0.25,0.364,0.818,0.083,0.429,0.429,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-07-26,747010,Double,double,False,683002,800049,Gunnar Henderson,Adam Mazur,0,c018e179-d208-49c7-8e16-1e3c2b19bc39,800049.0,adammazur,Mazur,Right,Adam Mazur,SDP,7.49,5.45,33.2,95.0,99.0,96.0,0.839,5.88,5.61,10.69,1.6,0.75,0.23,0.398,0.133,0.354,0.416,79.0,84.0,84.0,112.0,104.0,109.0,78.0,95.0,88.0,90.0,83.0,77.0,124.0,98.0,108.0,0.041,0.392,0.337,0.127,0.103,-3.07,-4.82,1.16,-2.54,-2.6,94.6,89.9,93.9,86.8,80.7,0.333,0.667,0.134,0.429,0.571,0.35,0.216,0.333,0.25,0.364,0.818,0.083,0.429,0.429,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-07-26,747010,Flyout,field_out,True,668939,800049,Adley Rutschman,Adam Mazur,1,db4d09cb-ea84-4209-9d7c-367897cfbadc,800049.0,adammazur,Mazur,Right,Adam Mazur,SDP,7.49,5.45,33.2,95.0,99.0,96.0,0.839,5.88,5.61,10.69,1.6,0.75,0.23,0.398,0.133,0.354,0.416,79.0,84.0,84.0,112.0,104.0,109.0,78.0,95.0,88.0,90.0,83.0,77.0,124.0,98.0,108.0,0.041,0.392,0.337,0.127,0.103,-3.07,-4.82,1.16,-2.54,-2.6,94.6,89.9,93.9,86.8,80.7,0.333,0.667,0.134,0.429,0.571,0.35,0.216,0.333,0.25,0.364,0.818,0.083,0.429,0.429,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-07-26,747010,Strikeout,strikeout,True,623993,656354,Anthony Santander,Austin Davis,0,2266c127-4ce5-4e78-a240-fd1f48be0eba,656354.0,austindavis,"Davis, A",Left,Austin Davis,SDP,9.0,3.68,7.0,88.0,92.0,87.0,0.836,7.71,6.43,7.71,0.0,1.5,0.25,0.4,0.4,0.25,0.394,,,,,,,,,,67.0,88.0,77.0,124.0,84.0,92.0,0.38,,0.239,,,,2.36,-3.28,,,,,92.3,80.2,,,,,,,,,,,,,,0.25,0.25,0.059,97.0,91.0,94.0,0.38,0.34,88.6,0.182,0.273,0.2,0.333,0.5,0.231,,,,,,,,,,,,,,,
23,2024-07-26,747010,Flyout,field_out,True,630105,680570,Jake Cronenworth,Grayson Rodriguez,0,6a228a12-9f84-4209-8339-430ba236ef2d,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,BAL,3.82,3.86,110.2,102.0,118.0,107.0,0.726,9.92,2.68,8.38,1.14,1.03,0.218,0.399,0.152,0.33,0.448,141.0,101.0,108.0,113.0,103.0,107.0,112.0,102.0,106.0,127.0,101.0,105.0,117.0,101.0,108.0,0.013,0.462,0.156,0.156,0.212,-0.17,3.92,-1.33,0.18,1.93,96.1,83.1,96.4,86.6,81.3,0.286,0.389,0.268,0.15,0.292,0.355,0.274,0.616,0.352,0.271,0.396,0.25,0.25,0.375,0.278,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-07-26,747010,Groundout,field_out,True,592518,680570,Manny Machado,Grayson Rodriguez,0,62fa2f13-4e87-4215-9bc2-193ea8b2d064,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,BAL,3.82,3.86,110.2,102.0,118.0,107.0,0.726,9.92,2.68,8.38,1.14,1.03,0.218,0.399,0.152,0.33,0.448,141.0,101.0,108.0,113.0,103.0,107.0,112.0,102.0,106.0,127.0,101.0,105.0,117.0,101.0,108.0,0.013,0.462,0.156,0.156,0.212,-0.17,3.92,-1.33,0.18,1.93,96.1,83.1,96.4,86.6,81.3,0.286,0.389,0.268,0.15,0.292,0.355,0.274,0.616,0.352,0.271,0.396,0.25,0.25,0.375,0.278,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-07-26,747010,Groundout,field_out,True,593428,680570,Xander Bogaerts,Grayson Rodriguez,0,c22a459a-9158-4809-84d6-f01404a1be5e,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,BAL,3.82,3.86,110.2,102.0,118.0,107.0,0.726,9.92,2.68,8.38,1.14,1.03,0.218,0.399,0.152,0.33,0.448,141.0,101.0,108.0,113.0,103.0,107.0,112.0,102.0,106.0,127.0,101.0,105.0,117.0,101.0,108.0,0.013,0.462,0.156,0.156,0.212,-0.17,3.92,-1.33,0.18,1.93,96.1,83.1,96.4,86.6,81.3,0.286,0.389,0.268,0.15,0.292,0.355,0.274,0.616,0.352,0.271,0.396,0.25,0.25,0.375,0.278,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-07-26,747010,Groundout,field_out,True,656811,656354,Ryan O'Hearn,Austin Davis,0,9ad7f225-4863-4a83-9e96-f9369b9806d2,656354.0,austindavis,"Davis, A",Left,Austin Davis,SDP,9.0,3.68,7.0,88.0,92.0,87.0,0.836,7.71,6.43,7.71,0.0,1.5,0.25,0.4,0.4,0.25,0.394,,,,,,,,,,67.0,88.0,77.0,124.0,84.0,92.0,0.38,,0.239,,,,2.36,-3.28,,,,,92.3,80.2,,,,,,,,,,,,,,0.25,0.25,0.059,97.0,91.0,94.0,0.38,0.34,88.6,0.182,0.273,0.2,0.333,0.5,0.231,,,,,,,,,,,,,,,
27,2024-07-26,747010,Walk,walk,False,676059,656354,Jordan Westburg,Austin Davis,0,0db38477-8226-469f-950e-ad783dd880b1,656354.0,austindavis,"Davis, A",Left,Austin Davis,SDP,9.0,3.68,7.0,88.0,92.0,87.0,0.836,7.71,6.43,7.71,0.0,1.5,0.25,0.4,0.4,0.25,0.394,,,,,,,,,,67.0,88.0,77.0,124.0,84.0,92.0,0.38,,0.239,,,,2.36,-3.28,,,,,92.3,80.2,,,,,,,,,,,,,,0.25,0.25,0.059,97.0,91.0,94.0,0.38,0.34,88.6,0.182,0.273,0.2,0.333,0.5,0.231,,,,,,,,,,,,,,,
28,2024-07-26,747010,Fielders Choice,fielders_choice,False,677008,656354,Heston Kjerstad,Austin Davis,1,3f06011c-1288-4130-a443-e070173fa5bf,656354.0,austindavis,"Davis, A",Left,Austin Davis,SDP,9.0,3.68,7.0,88.0,92.0,87.0,0.836,7.71,6.43,7.71,0.0,1.5,0.25,0.4,0.4,0.25,0.394,,,,,,,,,,67.0,88.0,77.0,124.0,84.0,92.0,0.38,,0.239,,,,2.36,-3.28,,,,,92.3,80.2,,,,,,,,,,,,,,0.25,0.25,0.059,97.0,91.0,94.0,0.38,0.34,88.6,0.182,0.273,0.2,0.333,0.5,0.231,,,,,,,,,,,,,,,
29,2024-07-26,747010,Forceout,force_out,True,663624,670810,Ryan Mountcastle,Logan Gillaspie,1,327b012b-6f46-4602-a9f6-7563f87d0415,670810.0,logangillaspie,Gillaspie,Right,Logan Gillaspie,SDP,1.42,2.39,6.1,113.0,97.0,109.0,0.78,7.11,0.0,7.11,0.0,0.63,0.368,0.263,0.222,0.444,0.488,78.0,116.0,114.0,124.0,99.0,111.0,84.0,114.0,101.0,,,,125.0,128.0,126.0,,0.488,0.146,0.22,0.122,3.86,,2.92,2.46,-14.36,95.2,88.1,,84.4,83.0,0.167,0.167,0.273,0.5,0.833,0.3,,,,0.0,0.0,0.0,,,,36.0,118.0,130.0,0.024,25.24,92.5,,,,0.25,0.25,0.286,,,,,,,,,,,,,,,
30,2024-07-26,747010,Groundout,field_out,True,681297,670810,Colton Cowser,Logan Gillaspie,0,8d2f2c29-5fc2-4fb5-9bae-bd5346752a05,670810.0,logangillaspie,Gillaspie,Right,Logan Gillaspie,SDP,1.42,2.39,6.1,113.0,97.0,109.0,0.78,7.11,0.0,7.11,0.0,0.63,0.368,0.263,0.222,0.444,0.488,78.0,116.0,114.0,124.0,99.0,111.0,84.0,114.0,101.0,,,,125.0,128.0,126.0,,0.488,0.146,0.22,0.122,3.86,,2.92,2.46,-14.36,95.2,88.1,,84.4,83.0,0.167,0.167,0.273,0.5,0.833,0.3,,,,0.0,0.0,0.0,,,,36.0,118.0,130.0,0.024,25.24,92.5,,,,0.25,0.25,0.286,,,,,,,,,,,,,,,
31,2024-07-26,747010,Groundout,field_out,True,701538,680570,Jackson Merrill,Grayson Rodriguez,0,a4947ed7-ff30-4cce-8e81-299cb154ebd6,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,BAL,3.82,3.86,110.2,102.0,118.0,107.0,0.726,9.92,2.68,8.38,1.14,1.03,0.218,0.399,0.152,0.33,0.448,141.0,101.0,108.0,113.0,103.0,107.0,112.0,102.0,106.0,127.0,101.0,105.0,117.0,101.0,108.0,0.013,0.462,0.156,0.156,0.212,-0.17,3.92,-1.33,0.18,1.93,96.1,83.1,96.4,86.6,81.3,0.286,0.389,0.268,0.15,0.292,0.355,0.274,0.616,0.352,0.271,0.396,0.25,0.25,0.375,0.278,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-07-26,747010,Strikeout,strikeout,True,444482,680570,David Peralta,Grayson Rodriguez,0,5e6f2728-847e-4227-b902-1b715fcc0906,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,BAL,3.82,3.86,110.2,102.0,118.0,107.0,0.726,9.92,2.68,8.38,1.14,1.03,0.218,0.399,0.152,0.33,0.448,141.0,101.0,108.0,113.0,103.0,107.0,112.0,102.0,106.0,127.0,101.0,105.0,117.0,101.0,108.0,0.013,0.462,0.156,0.156,0.212,-0.17,3.92,-1.33,0.18,1.93,96.1,83.1,96.4,86.6,81.3,0.286,0.389,0.268,0.15,0.292,0.355,0.274,0.616,0.352,0.271,0.396,0.25,0.25,0.375,0.278,,,,,,,,,,,,,,,,,,,,,,,,,,,
