,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,wFC/C,wSI/C,vFC,vSI,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,KC%,wFS/C,wKC/C,vFS,vKC,FS_ba,FS_slg,FS_whiff
10,2024-04-01,744875,Sac Fly,sac_fly,True,572191,669022,Michael A. Taylor,MacKenzie Gore,1,116b105d-8b8e-4e66-a3e9-2e58c4ede159,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,4.01,3.96,98.2,98.0,115.0,103.0,0.736,10.58,3.38,9.49,0.64,0.9,0.284,0.331,0.164,0.273,0.434,94.0,89.0,93.0,107.0,104.0,105.0,130.0,99.0,105.0,93.0,87.0,91.0,0.549,0.161,0.198,0.092,0.21,-0.7,0.66,-1.82,96.4,85.9,91.0,83.3,0.284,0.408,0.239,0.217,0.265,0.356,0.429,0.714,0.25,0.321,0.607,0.512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-04-01,744875,Single,single,False,675961,669022,Alika Williams,MacKenzie Gore,1,d531f538-467b-4e0c-aa24-a042f25f4989,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,4.01,3.96,98.2,98.0,115.0,103.0,0.736,10.58,3.38,9.49,0.64,0.9,0.284,0.331,0.164,0.273,0.434,94.0,89.0,93.0,107.0,104.0,105.0,130.0,99.0,105.0,93.0,87.0,91.0,0.549,0.161,0.198,0.092,0.21,-0.7,0.66,-1.82,96.4,85.9,91.0,83.3,0.284,0.408,0.239,0.217,0.265,0.356,0.429,0.714,0.25,0.321,0.607,0.512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-04-01,744875,Hit By Pitch,hit_by_pitch,False,656582,669022,Connor Joe,MacKenzie Gore,1,2e1b4a70-a4ca-4772-b499-52fbdbe11680,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,4.01,3.96,98.2,98.0,115.0,103.0,0.736,10.58,3.38,9.49,0.64,0.9,0.284,0.331,0.164,0.273,0.434,94.0,89.0,93.0,107.0,104.0,105.0,130.0,99.0,105.0,93.0,87.0,91.0,0.549,0.161,0.198,0.092,0.21,-0.7,0.66,-1.82,96.4,85.9,91.0,83.3,0.284,0.408,0.239,0.217,0.265,0.356,0.429,0.714,0.25,0.321,0.607,0.512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-04-01,744875,Groundout,field_out,True,668804,669022,Bryan Reynolds,MacKenzie Gore,1,62aedcac-1447-4ee3-80a4-2231e0ce505d,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,4.01,3.96,98.2,98.0,115.0,103.0,0.736,10.58,3.38,9.49,0.64,0.9,0.284,0.331,0.164,0.273,0.434,94.0,89.0,93.0,107.0,104.0,105.0,130.0,99.0,105.0,93.0,87.0,91.0,0.549,0.161,0.198,0.092,0.21,-0.7,0.66,-1.82,96.4,85.9,91.0,83.3,0.284,0.408,0.239,0.217,0.265,0.356,0.429,0.714,0.25,0.321,0.607,0.512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-04-01,744875,Flyout,field_out,True,663647,669022,Ke'Bryan Hayes,MacKenzie Gore,0,658f8ea8-3f65-4e9d-9983-9a0719113d37,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,4.01,3.96,98.2,98.0,115.0,103.0,0.736,10.58,3.38,9.49,0.64,0.9,0.284,0.331,0.164,0.273,0.434,94.0,89.0,93.0,107.0,104.0,105.0,130.0,99.0,105.0,93.0,87.0,91.0,0.549,0.161,0.198,0.092,0.21,-0.7,0.66,-1.82,96.4,85.9,91.0,83.3,0.284,0.408,0.239,0.217,0.265,0.356,0.429,0.714,0.25,0.321,0.607,0.512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-04-01,744875,Groundout,field_out,True,660688,594835,Keibert Ruiz,Marco Gonzales,0,aa490fa8-5a7c-49dd-99c7-9b2f0cde895b,594835.0,marcogonzales,"Gonzales, M",Left,Marco Gonzales,PIT,2.45,4.89,22.0,104.0,73.0,95.0,0.819,6.14,2.05,9.0,0.41,1.35,0.188,0.391,0.203,0.319,0.385,89.0,118.0,109.0,82.0,92.0,84.0,61.0,97.0,89.0,,,,0.237,,0.069,0.243,-1.73,,-8.61,3.68,90.1,80.5,,79.5,0.375,0.438,0.188,0.364,0.818,0.0,,,,0.179,0.214,0.395,60.0,108.0,92.0,79.0,105.0,98.0,0.161,0.289,3.41,1.25,85.8,90.1,0.267,0.4,0.0,0.214,0.214,0.146,,,,,,,,,,,,,,,
16,2024-04-01,744875,Groundout,field_out,True,592696,594835,Eddie Rosario,Marco Gonzales,0,5fd28f4b-5556-4860-afcb-aa84b20e7874,594835.0,marcogonzales,"Gonzales, M",Left,Marco Gonzales,PIT,2.45,4.89,22.0,104.0,73.0,95.0,0.819,6.14,2.05,9.0,0.41,1.35,0.188,0.391,0.203,0.319,0.385,89.0,118.0,109.0,82.0,92.0,84.0,61.0,97.0,89.0,,,,0.237,,0.069,0.243,-1.73,,-8.61,3.68,90.1,80.5,,79.5,0.375,0.438,0.188,0.364,0.818,0.0,,,,0.179,0.214,0.395,60.0,108.0,92.0,79.0,105.0,98.0,0.161,0.289,3.41,1.25,85.8,90.1,0.267,0.4,0.0,0.214,0.214,0.146,,,,,,,,,,,,,,,
17,2024-04-01,744875,Single,single,False,702358,594835,Trey Lipscomb,Marco Gonzales,0,c82c24b4-e005-4a50-adc7-8a27644c73ff,594835.0,marcogonzales,"Gonzales, M",Left,Marco Gonzales,PIT,2.45,4.89,22.0,104.0,73.0,95.0,0.819,6.14,2.05,9.0,0.41,1.35,0.188,0.391,0.203,0.319,0.385,89.0,118.0,109.0,82.0,92.0,84.0,61.0,97.0,89.0,,,,0.237,,0.069,0.243,-1.73,,-8.61,3.68,90.1,80.5,,79.5,0.375,0.438,0.188,0.364,0.818,0.0,,,,0.179,0.214,0.395,60.0,108.0,92.0,79.0,105.0,98.0,0.161,0.289,3.41,1.25,85.8,90.1,0.267,0.4,0.0,0.214,0.214,0.146,,,,,,,,,,,,,,,
18,2024-04-01,744875,Flyout,field_out,True,545121,594835,Ildemaro Vargas,Marco Gonzales,0,6bb193fd-bbc0-4f33-bc40-fbeb5b8f19a0,594835.0,marcogonzales,"Gonzales, M",Left,Marco Gonzales,PIT,2.45,4.89,22.0,104.0,73.0,95.0,0.819,6.14,2.05,9.0,0.41,1.35,0.188,0.391,0.203,0.319,0.385,89.0,118.0,109.0,82.0,92.0,84.0,61.0,97.0,89.0,,,,0.237,,0.069,0.243,-1.73,,-8.61,3.68,90.1,80.5,,79.5,0.375,0.438,0.188,0.364,0.818,0.0,,,,0.179,0.214,0.395,60.0,108.0,92.0,79.0,105.0,98.0,0.161,0.289,3.41,1.25,85.8,90.1,0.267,0.4,0.0,0.214,0.214,0.146,,,,,,,,,,,,,,,
19,2024-04-01,744875,Strikeout,strikeout,True,457705,669022,Andrew McCutchen,MacKenzie Gore,0,bb17263a-3fff-4625-a064-30931ee8c16e,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,4.01,3.96,98.2,98.0,115.0,103.0,0.736,10.58,3.38,9.49,0.64,0.9,0.284,0.331,0.164,0.273,0.434,94.0,89.0,93.0,107.0,104.0,105.0,130.0,99.0,105.0,93.0,87.0,91.0,0.549,0.161,0.198,0.092,0.21,-0.7,0.66,-1.82,96.4,85.9,91.0,83.3,0.284,0.408,0.239,0.217,0.265,0.356,0.429,0.714,0.25,0.321,0.607,0.512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-04-01,744875,Lineout,field_out,True,658668,669022,Edward Olivares,MacKenzie Gore,0,0b4f64bb-27ed-4dd3-bcd1-3251a5af793c,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,4.01,3.96,98.2,98.0,115.0,103.0,0.736,10.58,3.38,9.49,0.64,0.9,0.284,0.331,0.164,0.273,0.434,94.0,89.0,93.0,107.0,104.0,105.0,130.0,99.0,105.0,93.0,87.0,91.0,0.549,0.161,0.198,0.092,0.21,-0.7,0.66,-1.82,96.4,85.9,91.0,83.3,0.284,0.408,0.239,0.217,0.265,0.356,0.429,0.714,0.25,0.321,0.607,0.512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-04-01,744875,Pop Out,field_out,True,680779,669022,Henry Davis,MacKenzie Gore,0,b22ecee0-6f7d-4abc-afa5-4ff49f292b25,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,4.01,3.96,98.2,98.0,115.0,103.0,0.736,10.58,3.38,9.49,0.64,0.9,0.284,0.331,0.164,0.273,0.434,94.0,89.0,93.0,107.0,104.0,105.0,130.0,99.0,105.0,93.0,87.0,91.0,0.549,0.161,0.198,0.092,0.21,-0.7,0.66,-1.82,96.4,85.9,91.0,83.3,0.284,0.408,0.239,0.217,0.265,0.356,0.429,0.714,0.25,0.321,0.607,0.512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-04-01,744875,Pop Out,field_out,True,656180,594835,Riley Adams,Marco Gonzales,0,5fc970e4-201f-409a-9cae-2eaf288bac28,594835.0,marcogonzales,"Gonzales, M",Left,Marco Gonzales,PIT,2.45,4.89,22.0,104.0,73.0,95.0,0.819,6.14,2.05,9.0,0.41,1.35,0.188,0.391,0.203,0.319,0.385,89.0,118.0,109.0,82.0,92.0,84.0,61.0,97.0,89.0,,,,0.237,,0.069,0.243,-1.73,,-8.61,3.68,90.1,80.5,,79.5,0.375,0.438,0.188,0.364,0.818,0.0,,,,0.179,0.214,0.395,60.0,108.0,92.0,79.0,105.0,98.0,0.161,0.289,3.41,1.25,85.8,90.1,0.267,0.4,0.0,0.214,0.214,0.146,,,,,,,,,,,,,,,
23,2024-04-01,744875,Walk,walk,False,645302,594835,Victor Robles,Marco Gonzales,0,e766cff7-677c-4ae6-8992-fcdbec843d83,594835.0,marcogonzales,"Gonzales, M",Left,Marco Gonzales,PIT,2.45,4.89,22.0,104.0,73.0,95.0,0.819,6.14,2.05,9.0,0.41,1.35,0.188,0.391,0.203,0.319,0.385,89.0,118.0,109.0,82.0,92.0,84.0,61.0,97.0,89.0,,,,0.237,,0.069,0.243,-1.73,,-8.61,3.68,90.1,80.5,,79.5,0.375,0.438,0.188,0.364,0.818,0.0,,,,0.179,0.214,0.395,60.0,108.0,92.0,79.0,105.0,98.0,0.161,0.289,3.41,1.25,85.8,90.1,0.267,0.4,0.0,0.214,0.214,0.146,,,,,,,,,,,,,,,
24,2024-04-01,744875,Strikeout,strikeout,True,682928,594835,CJ Abrams,Marco Gonzales,1,379743dc-eeb6-46b1-a9c0-a4d5e3611d99,594835.0,marcogonzales,"Gonzales, M",Left,Marco Gonzales,PIT,2.45,4.89,22.0,104.0,73.0,95.0,0.819,6.14,2.05,9.0,0.41,1.35,0.188,0.391,0.203,0.319,0.385,89.0,118.0,109.0,82.0,92.0,84.0,61.0,97.0,89.0,,,,0.237,,0.069,0.243,-1.73,,-8.61,3.68,90.1,80.5,,79.5,0.375,0.438,0.188,0.364,0.818,0.0,,,,0.179,0.214,0.395,60.0,108.0,92.0,79.0,105.0,98.0,0.161,0.289,3.41,1.25,85.8,90.1,0.267,0.4,0.0,0.214,0.214,0.146,,,,,,,,,,,,,,,
25,2024-04-01,744875,Single,single,False,657041,594835,Lane Thomas,Marco Gonzales,1,0c5481c8-b97f-41f9-8d3a-63b342641ab2,594835.0,marcogonzales,"Gonzales, M",Left,Marco Gonzales,PIT,2.45,4.89,22.0,104.0,73.0,95.0,0.819,6.14,2.05,9.0,0.41,1.35,0.188,0.391,0.203,0.319,0.385,89.0,118.0,109.0,82.0,92.0,84.0,61.0,97.0,89.0,,,,0.237,,0.069,0.243,-1.73,,-8.61,3.68,90.1,80.5,,79.5,0.375,0.438,0.188,0.364,0.818,0.0,,,,0.179,0.214,0.395,60.0,108.0,92.0,79.0,105.0,98.0,0.161,0.289,3.41,1.25,85.8,90.1,0.267,0.4,0.0,0.214,0.214,0.146,,,,,,,,,,,,,,,
26,2024-04-01,744875,Flyout,field_out,True,608841,594835,Joey Meneses,Marco Gonzales,0,9b3010f9-f022-420e-acdf-2ecf8031f56e,594835.0,marcogonzales,"Gonzales, M",Left,Marco Gonzales,PIT,2.45,4.89,22.0,104.0,73.0,95.0,0.819,6.14,2.05,9.0,0.41,1.35,0.188,0.391,0.203,0.319,0.385,89.0,118.0,109.0,82.0,92.0,84.0,61.0,97.0,89.0,,,,0.237,,0.069,0.243,-1.73,,-8.61,3.68,90.1,80.5,,79.5,0.375,0.438,0.188,0.364,0.818,0.0,,,,0.179,0.214,0.395,60.0,108.0,92.0,79.0,105.0,98.0,0.161,0.289,3.41,1.25,85.8,90.1,0.267,0.4,0.0,0.214,0.214,0.146,,,,,,,,,,,,,,,
27,2024-04-01,744875,Lineout,field_out,True,665833,669022,Oneil Cruz,MacKenzie Gore,0,9f4c31ba-e2aa-4ede-a79f-62cf446a5667,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,4.01,3.96,98.2,98.0,115.0,103.0,0.736,10.58,3.38,9.49,0.64,0.9,0.284,0.331,0.164,0.273,0.434,94.0,89.0,93.0,107.0,104.0,105.0,130.0,99.0,105.0,93.0,87.0,91.0,0.549,0.161,0.198,0.092,0.21,-0.7,0.66,-1.82,96.4,85.9,91.0,83.3,0.284,0.408,0.239,0.217,0.265,0.356,0.429,0.714,0.25,0.321,0.607,0.512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-04-01,744875,Strikeout,strikeout,True,572191,669022,Michael A. Taylor,MacKenzie Gore,0,4746f8cb-f77f-4ed9-8114-895b85618906,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,4.01,3.96,98.2,98.0,115.0,103.0,0.736,10.58,3.38,9.49,0.64,0.9,0.284,0.331,0.164,0.273,0.434,94.0,89.0,93.0,107.0,104.0,105.0,130.0,99.0,105.0,93.0,87.0,91.0,0.549,0.161,0.198,0.092,0.21,-0.7,0.66,-1.82,96.4,85.9,91.0,83.3,0.284,0.408,0.239,0.217,0.265,0.356,0.429,0.714,0.25,0.321,0.607,0.512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-04-01,744875,Strikeout,strikeout,True,675961,669022,Alika Williams,MacKenzie Gore,0,8d068db8-9172-4109-9273-e7c7eccd48cd,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,4.01,3.96,98.2,98.0,115.0,103.0,0.736,10.58,3.38,9.49,0.64,0.9,0.284,0.331,0.164,0.273,0.434,94.0,89.0,93.0,107.0,104.0,105.0,130.0,99.0,105.0,93.0,87.0,91.0,0.549,0.161,0.198,0.092,0.21,-0.7,0.66,-1.82,96.4,85.9,91.0,83.3,0.284,0.408,0.239,0.217,0.265,0.356,0.429,0.714,0.25,0.321,0.607,0.512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-04-01,744875,Single,single,False,660688,594835,Keibert Ruiz,Marco Gonzales,0,13918178-44aa-45e1-ace9-4c098c8dd020,594835.0,marcogonzales,"Gonzales, M",Left,Marco Gonzales,PIT,2.45,4.89,22.0,104.0,73.0,95.0,0.819,6.14,2.05,9.0,0.41,1.35,0.188,0.391,0.203,0.319,0.385,89.0,118.0,109.0,82.0,92.0,84.0,61.0,97.0,89.0,,,,0.237,,0.069,0.243,-1.73,,-8.61,3.68,90.1,80.5,,79.5,0.375,0.438,0.188,0.364,0.818,0.0,,,,0.179,0.214,0.395,60.0,108.0,92.0,79.0,105.0,98.0,0.161,0.289,3.41,1.25,85.8,90.1,0.267,0.4,0.0,0.214,0.214,0.146,,,,,,,,,,,,,,,
31,2024-04-01,744875,Forceout,force_out,True,592696,594835,Eddie Rosario,Marco Gonzales,1,8a8e7efe-ee3a-4088-8f9b-1af28446ce65,594835.0,marcogonzales,"Gonzales, M",Left,Marco Gonzales,PIT,2.45,4.89,22.0,104.0,73.0,95.0,0.819,6.14,2.05,9.0,0.41,1.35,0.188,0.391,0.203,0.319,0.385,89.0,118.0,109.0,82.0,92.0,84.0,61.0,97.0,89.0,,,,0.237,,0.069,0.243,-1.73,,-8.61,3.68,90.1,80.5,,79.5,0.375,0.438,0.188,0.364,0.818,0.0,,,,0.179,0.214,0.395,60.0,108.0,92.0,79.0,105.0,98.0,0.161,0.289,3.41,1.25,85.8,90.1,0.267,0.4,0.0,0.214,0.214,0.146,,,,,,,,,,,,,,,
32,2024-04-01,744875,Grounded Into DP,grounded_into_double_play,True,702358,594835,Trey Lipscomb,Marco Gonzales,1,92edbb91-906e-4ed6-b40b-e3091332a805,594835.0,marcogonzales,"Gonzales, M",Left,Marco Gonzales,PIT,2.45,4.89,22.0,104.0,73.0,95.0,0.819,6.14,2.05,9.0,0.41,1.35,0.188,0.391,0.203,0.319,0.385,89.0,118.0,109.0,82.0,92.0,84.0,61.0,97.0,89.0,,,,0.237,,0.069,0.243,-1.73,,-8.61,3.68,90.1,80.5,,79.5,0.375,0.438,0.188,0.364,0.818,0.0,,,,0.179,0.214,0.395,60.0,108.0,92.0,79.0,105.0,98.0,0.161,0.289,3.41,1.25,85.8,90.1,0.267,0.4,0.0,0.214,0.214,0.146,,,,,,,,,,,,,,,
33,2024-04-01,744875,Lineout,field_out,True,656582,669022,Connor Joe,MacKenzie Gore,0,14b69c83-a8ce-4cd9-98ad-c56163d8ac1d,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,4.01,3.96,98.2,98.0,115.0,103.0,0.736,10.58,3.38,9.49,0.64,0.9,0.284,0.331,0.164,0.273,0.434,94.0,89.0,93.0,107.0,104.0,105.0,130.0,99.0,105.0,93.0,87.0,91.0,0.549,0.161,0.198,0.092,0.21,-0.7,0.66,-1.82,96.4,85.9,91.0,83.3,0.284,0.408,0.239,0.217,0.265,0.356,0.429,0.714,0.25,0.321,0.607,0.512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
