,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,FC_ba,FC_slg,FC_whiff,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,KC%,wFS/C,wKC/C,vFS,vKC,ST_ba,ST_slg,ST_whiff,FS_ba,FS_slg,FS_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff
10,2024-09-15,745693,Double,double,False,519317,676710,Giancarlo Stanton,Kutter Crawford,1,1b3849bf-194d-494f-9455-08f0c8d1bf7a,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,4.19,3.84,171.2,105.0,107.0,107.0,0.766,8.49,2.46,7.44,1.73,0.67,0.25,0.426,0.166,0.303,0.451,,,,,,,109.0,110.0,112.0,101.0,99.0,102.0,113.0,105.0,104.0,0.342,0.317,0.186,,,-0.43,0.61,-0.38,,,92.6,87.5,,80.8,,0.25,0.505,0.203,,,,,,,0.167,0.2,0.236,0.207,0.427,0.267,97.0,96.0,97.0,87.0,100.0,105.0,0.085,0.07,0.15,0.68,82.4,77.3,0.216,0.424,0.258,0.197,0.273,0.397,,,,,,,,,
11,2024-09-15,745693,Single,single,False,691176,676710,Jasson Domínguez,Kutter Crawford,1,77aed867-ec33-4c67-885b-a619abe95391,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,4.19,3.84,171.2,105.0,107.0,107.0,0.766,8.49,2.46,7.44,1.73,0.67,0.25,0.426,0.166,0.303,0.451,,,,,,,109.0,110.0,112.0,101.0,99.0,102.0,113.0,105.0,104.0,0.342,0.317,0.186,,,-0.43,0.61,-0.38,,,92.6,87.5,,80.8,,0.25,0.505,0.203,,,,,,,0.167,0.2,0.236,0.207,0.427,0.267,97.0,96.0,97.0,87.0,100.0,105.0,0.085,0.07,0.15,0.68,82.4,77.3,0.216,0.424,0.258,0.197,0.273,0.397,,,,,,,,,
12,2024-09-15,745693,Strikeout,strikeout,True,683011,676710,Anthony Volpe,Kutter Crawford,1,5c298e7e-8159-429a-81a5-069660177306,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,4.19,3.84,171.2,105.0,107.0,107.0,0.766,8.49,2.46,7.44,1.73,0.67,0.25,0.426,0.166,0.303,0.451,,,,,,,109.0,110.0,112.0,101.0,99.0,102.0,113.0,105.0,104.0,0.342,0.317,0.186,,,-0.43,0.61,-0.38,,,92.6,87.5,,80.8,,0.25,0.505,0.203,,,,,,,0.167,0.2,0.236,0.207,0.427,0.267,97.0,96.0,97.0,87.0,100.0,105.0,0.085,0.07,0.15,0.68,82.4,77.3,0.216,0.424,0.258,0.197,0.273,0.397,,,,,,,,,
13,2024-09-15,745693,Strikeout,strikeout,True,665828,676710,Oswaldo Cabrera,Kutter Crawford,0,236e1a1f-e0c5-4c72-8c50-1e0a5d847b0e,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,4.19,3.84,171.2,105.0,107.0,107.0,0.766,8.49,2.46,7.44,1.73,0.67,0.25,0.426,0.166,0.303,0.451,,,,,,,109.0,110.0,112.0,101.0,99.0,102.0,113.0,105.0,104.0,0.342,0.317,0.186,,,-0.43,0.61,-0.38,,,92.6,87.5,,80.8,,0.25,0.505,0.203,,,,,,,0.167,0.2,0.236,0.207,0.427,0.267,97.0,96.0,97.0,87.0,100.0,105.0,0.085,0.07,0.15,0.68,82.4,77.3,0.216,0.424,0.258,0.197,0.273,0.397,,,,,,,,,
14,2024-09-15,745693,Strikeout,strikeout,True,624431,676710,Jose Trevino,Kutter Crawford,0,a401329f-01a0-4d12-afde-5492e2c97acc,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,4.19,3.84,171.2,105.0,107.0,107.0,0.766,8.49,2.46,7.44,1.73,0.67,0.25,0.426,0.166,0.303,0.451,,,,,,,109.0,110.0,112.0,101.0,99.0,102.0,113.0,105.0,104.0,0.342,0.317,0.186,,,-0.43,0.61,-0.38,,,92.6,87.5,,80.8,,0.25,0.505,0.203,,,,,,,0.167,0.2,0.236,0.207,0.427,0.267,97.0,96.0,97.0,87.0,100.0,105.0,0.085,0.07,0.15,0.68,82.4,77.3,0.216,0.424,0.258,0.197,0.273,0.397,,,,,,,,,
15,2024-09-15,745693,Strikeout,strikeout,True,596115,607074,Trevor Story,Carlos Rodón,0,8b57249e-1990-4168-be8e-60ce311b947f,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,4.12,4.07,163.2,97.0,123.0,104.0,0.713,10.23,2.86,8.14,1.59,0.67,0.265,0.4,0.142,0.337,0.396,129.0,93.0,106.0,103.0,86.0,93.0,114.0,98.0,101.0,145.0,104.0,113.0,100.0,84.0,83.0,0.493,0.037,0.26,0.081,0.13,0.05,-3.06,-0.55,-1.17,1.52,95.5,91.8,85.5,86.9,81.0,0.258,0.515,0.213,0.207,0.365,0.4,0.188,0.25,0.485,0.267,0.5,0.3,0.353,0.647,0.255,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-09-15,745693,Walk,walk,False,643376,607074,Danny Jansen,Carlos Rodón,0,d6db64b6-ab56-452d-ad7a-c822eb2cd11b,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,4.12,4.07,163.2,97.0,123.0,104.0,0.713,10.23,2.86,8.14,1.59,0.67,0.265,0.4,0.142,0.337,0.396,129.0,93.0,106.0,103.0,86.0,93.0,114.0,98.0,101.0,145.0,104.0,113.0,100.0,84.0,83.0,0.493,0.037,0.26,0.081,0.13,0.05,-3.06,-0.55,-1.17,1.52,95.5,91.8,85.5,86.9,81.0,0.258,0.515,0.213,0.207,0.365,0.4,0.188,0.25,0.485,0.267,0.5,0.3,0.353,0.647,0.255,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-09-15,745693,Forceout,force_out,True,678882,607074,Ceddanne Rafaela,Carlos Rodón,1,60690469-e243-46e4-b684-761ce0149325,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,4.12,4.07,163.2,97.0,123.0,104.0,0.713,10.23,2.86,8.14,1.59,0.67,0.265,0.4,0.142,0.337,0.396,129.0,93.0,106.0,103.0,86.0,93.0,114.0,98.0,101.0,145.0,104.0,113.0,100.0,84.0,83.0,0.493,0.037,0.26,0.081,0.13,0.05,-3.06,-0.55,-1.17,1.52,95.5,91.8,85.5,86.9,81.0,0.258,0.515,0.213,0.207,0.365,0.4,0.188,0.25,0.485,0.267,0.5,0.3,0.353,0.647,0.255,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-09-15,745693,Groundout,field_out,True,680776,607074,Jarren Duran,Carlos Rodón,1,065e4c98-2f73-4b1c-99a9-889cdd3fbf77,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,4.12,4.07,163.2,97.0,123.0,104.0,0.713,10.23,2.86,8.14,1.59,0.67,0.265,0.4,0.142,0.337,0.396,129.0,93.0,106.0,103.0,86.0,93.0,114.0,98.0,101.0,145.0,104.0,113.0,100.0,84.0,83.0,0.493,0.037,0.26,0.081,0.13,0.05,-3.06,-0.55,-1.17,1.52,95.5,91.8,85.5,86.9,81.0,0.258,0.515,0.213,0.207,0.365,0.4,0.188,0.25,0.485,0.267,0.5,0.3,0.353,0.647,0.255,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-09-15,745693,Home Run,home_run,False,650402,676710,Gleyber Torres,Kutter Crawford,0,960bcf35-70be-495a-823e-23c8e2867c31,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,4.19,3.84,171.2,105.0,107.0,107.0,0.766,8.49,2.46,7.44,1.73,0.67,0.25,0.426,0.166,0.303,0.451,,,,,,,109.0,110.0,112.0,101.0,99.0,102.0,113.0,105.0,104.0,0.342,0.317,0.186,,,-0.43,0.61,-0.38,,,92.6,87.5,,80.8,,0.25,0.505,0.203,,,,,,,0.167,0.2,0.236,0.207,0.427,0.267,97.0,96.0,97.0,87.0,100.0,105.0,0.085,0.07,0.15,0.68,82.4,77.3,0.216,0.424,0.258,0.197,0.273,0.397,,,,,,,,,
20,2024-09-15,745693,Single,single,False,665742,676710,Juan Soto,Kutter Crawford,0,4666a982-b29b-478e-a426-4adcd5ae63b3,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,4.19,3.84,171.2,105.0,107.0,107.0,0.766,8.49,2.46,7.44,1.73,0.67,0.25,0.426,0.166,0.303,0.451,,,,,,,109.0,110.0,112.0,101.0,99.0,102.0,113.0,105.0,104.0,0.342,0.317,0.186,,,-0.43,0.61,-0.38,,,92.6,87.5,,80.8,,0.25,0.505,0.203,,,,,,,0.167,0.2,0.236,0.207,0.427,0.267,97.0,96.0,97.0,87.0,100.0,105.0,0.085,0.07,0.15,0.68,82.4,77.3,0.216,0.424,0.258,0.197,0.273,0.397,,,,,,,,,
21,2024-09-15,745693,Home Run,home_run,False,592450,676710,Aaron Judge,Kutter Crawford,1,1b70cd0b-4d01-41b8-942e-349d9c219d1e,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,4.19,3.84,171.2,105.0,107.0,107.0,0.766,8.49,2.46,7.44,1.73,0.67,0.25,0.426,0.166,0.303,0.451,,,,,,,109.0,110.0,112.0,101.0,99.0,102.0,113.0,105.0,104.0,0.342,0.317,0.186,,,-0.43,0.61,-0.38,,,92.6,87.5,,80.8,,0.25,0.505,0.203,,,,,,,0.167,0.2,0.236,0.207,0.427,0.267,97.0,96.0,97.0,87.0,100.0,105.0,0.085,0.07,0.15,0.68,82.4,77.3,0.216,0.424,0.258,0.197,0.273,0.397,,,,,,,,,
22,2024-09-15,745693,Lineout,field_out,True,665862,676710,Jazz Chisholm Jr.,Kutter Crawford,0,3e1787e1-81f9-4a85-b166-78ca0c10fdee,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,4.19,3.84,171.2,105.0,107.0,107.0,0.766,8.49,2.46,7.44,1.73,0.67,0.25,0.426,0.166,0.303,0.451,,,,,,,109.0,110.0,112.0,101.0,99.0,102.0,113.0,105.0,104.0,0.342,0.317,0.186,,,-0.43,0.61,-0.38,,,92.6,87.5,,80.8,,0.25,0.505,0.203,,,,,,,0.167,0.2,0.236,0.207,0.427,0.267,97.0,96.0,97.0,87.0,100.0,105.0,0.085,0.07,0.15,0.68,82.4,77.3,0.216,0.424,0.258,0.197,0.273,0.397,,,,,,,,,
23,2024-09-15,745693,Walk,walk,False,519317,676710,Giancarlo Stanton,Kutter Crawford,0,5db4fcbd-cb62-4589-80e5-cb22e1c5b788,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,4.19,3.84,171.2,105.0,107.0,107.0,0.766,8.49,2.46,7.44,1.73,0.67,0.25,0.426,0.166,0.303,0.451,,,,,,,109.0,110.0,112.0,101.0,99.0,102.0,113.0,105.0,104.0,0.342,0.317,0.186,,,-0.43,0.61,-0.38,,,92.6,87.5,,80.8,,0.25,0.505,0.203,,,,,,,0.167,0.2,0.236,0.207,0.427,0.267,97.0,96.0,97.0,87.0,100.0,105.0,0.085,0.07,0.15,0.68,82.4,77.3,0.216,0.424,0.258,0.197,0.273,0.397,,,,,,,,,
24,2024-09-15,745693,Strikeout,strikeout,True,691176,676710,Jasson Domínguez,Kutter Crawford,0,e0945836-8d4b-405d-8682-74828b19845f,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,4.19,3.84,171.2,105.0,107.0,107.0,0.766,8.49,2.46,7.44,1.73,0.67,0.25,0.426,0.166,0.303,0.451,,,,,,,109.0,110.0,112.0,101.0,99.0,102.0,113.0,105.0,104.0,0.342,0.317,0.186,,,-0.43,0.61,-0.38,,,92.6,87.5,,80.8,,0.25,0.505,0.203,,,,,,,0.167,0.2,0.236,0.207,0.427,0.267,97.0,96.0,97.0,87.0,100.0,105.0,0.085,0.07,0.15,0.68,82.4,77.3,0.216,0.424,0.258,0.197,0.273,0.397,,,,,,,,,
25,2024-09-15,745693,Strikeout,strikeout,True,683011,676710,Anthony Volpe,Kutter Crawford,0,8484929f-53cb-4711-b85e-7ab8f856284e,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,4.19,3.84,171.2,105.0,107.0,107.0,0.766,8.49,2.46,7.44,1.73,0.67,0.25,0.426,0.166,0.303,0.451,,,,,,,109.0,110.0,112.0,101.0,99.0,102.0,113.0,105.0,104.0,0.342,0.317,0.186,,,-0.43,0.61,-0.38,,,92.6,87.5,,80.8,,0.25,0.505,0.203,,,,,,,0.167,0.2,0.236,0.207,0.427,0.267,97.0,96.0,97.0,87.0,100.0,105.0,0.085,0.07,0.15,0.68,82.4,77.3,0.216,0.424,0.258,0.197,0.273,0.397,,,,,,,,,
26,2024-09-15,745693,Groundout,field_out,True,663853,607074,Romy Gonzalez,Carlos Rodón,0,148fa74c-0b8b-49ee-b69d-4e3efd778cc5,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,4.12,4.07,163.2,97.0,123.0,104.0,0.713,10.23,2.86,8.14,1.59,0.67,0.265,0.4,0.142,0.337,0.396,129.0,93.0,106.0,103.0,86.0,93.0,114.0,98.0,101.0,145.0,104.0,113.0,100.0,84.0,83.0,0.493,0.037,0.26,0.081,0.13,0.05,-3.06,-0.55,-1.17,1.52,95.5,91.8,85.5,86.9,81.0,0.258,0.515,0.213,0.207,0.365,0.4,0.188,0.25,0.485,0.267,0.5,0.3,0.353,0.647,0.255,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-09-15,745693,Single,single,False,646240,607074,Rafael Devers,Carlos Rodón,0,dca7714b-c42b-494a-bd6a-75f4063e193d,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,4.12,4.07,163.2,97.0,123.0,104.0,0.713,10.23,2.86,8.14,1.59,0.67,0.265,0.4,0.142,0.337,0.396,129.0,93.0,106.0,103.0,86.0,93.0,114.0,98.0,101.0,145.0,104.0,113.0,100.0,84.0,83.0,0.493,0.037,0.26,0.081,0.13,0.05,-3.06,-0.55,-1.17,1.52,95.5,91.8,85.5,86.9,81.0,0.258,0.515,0.213,0.207,0.365,0.4,0.188,0.25,0.485,0.267,0.5,0.3,0.353,0.647,0.255,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-09-15,745693,Home Run,home_run,False,641933,607074,Tyler O'Neill,Carlos Rodón,1,0c83208a-be3c-456e-b3e4-a68967205f10,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,4.12,4.07,163.2,97.0,123.0,104.0,0.713,10.23,2.86,8.14,1.59,0.67,0.265,0.4,0.142,0.337,0.396,129.0,93.0,106.0,103.0,86.0,93.0,114.0,98.0,101.0,145.0,104.0,113.0,100.0,84.0,83.0,0.493,0.037,0.26,0.081,0.13,0.05,-3.06,-0.55,-1.17,1.52,95.5,91.8,85.5,86.9,81.0,0.258,0.515,0.213,0.207,0.365,0.4,0.188,0.25,0.485,0.267,0.5,0.3,0.353,0.647,0.255,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-09-15,745693,Single,single,False,657136,607074,Connor Wong,Carlos Rodón,0,27faecba-b2ef-4c84-a8d6-e756bda8d928,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,4.12,4.07,163.2,97.0,123.0,104.0,0.713,10.23,2.86,8.14,1.59,0.67,0.265,0.4,0.142,0.337,0.396,129.0,93.0,106.0,103.0,86.0,93.0,114.0,98.0,101.0,145.0,104.0,113.0,100.0,84.0,83.0,0.493,0.037,0.26,0.081,0.13,0.05,-3.06,-0.55,-1.17,1.52,95.5,91.8,85.5,86.9,81.0,0.258,0.515,0.213,0.207,0.365,0.4,0.188,0.25,0.485,0.267,0.5,0.3,0.353,0.647,0.255,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-09-15,745693,Single,single,False,807799,607074,Masataka Yoshida,Carlos Rodón,1,637ee903-0268-4fdc-8756-f1730284d0fa,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,4.12,4.07,163.2,97.0,123.0,104.0,0.713,10.23,2.86,8.14,1.59,0.67,0.265,0.4,0.142,0.337,0.396,129.0,93.0,106.0,103.0,86.0,93.0,114.0,98.0,101.0,145.0,104.0,113.0,100.0,84.0,83.0,0.493,0.037,0.26,0.081,0.13,0.05,-3.06,-0.55,-1.17,1.52,95.5,91.8,85.5,86.9,81.0,0.258,0.515,0.213,0.207,0.365,0.4,0.188,0.25,0.485,0.267,0.5,0.3,0.353,0.647,0.255,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-09-15,745693,Strikeout,strikeout,True,596115,607074,Trevor Story,Carlos Rodón,0,4dd0b1d3-8cdb-479a-8a41-9146ad3bc9ce,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,4.12,4.07,163.2,97.0,123.0,104.0,0.713,10.23,2.86,8.14,1.59,0.67,0.265,0.4,0.142,0.337,0.396,129.0,93.0,106.0,103.0,86.0,93.0,114.0,98.0,101.0,145.0,104.0,113.0,100.0,84.0,83.0,0.493,0.037,0.26,0.081,0.13,0.05,-3.06,-0.55,-1.17,1.52,95.5,91.8,85.5,86.9,81.0,0.258,0.515,0.213,0.207,0.365,0.4,0.188,0.25,0.485,0.267,0.5,0.3,0.353,0.647,0.255,,,,,,,,,,,,,,,,,,,,,,,,,,,
