,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSL,vCU,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,SI_ba,SI_slg,SI_whiff,FS_ba,FS_slg,FS_whiff
0,2024-07-23,746036,Strikeout,strikeout,True,683002,667725,Gunnar Henderson,Kyle Tyler,0,f4113748-8f28-4978-b20b-2885a4aedc42,667725.0,kyletyler,Tyler,Right,Kyle Tyler,MIA,3.92,4.48,20.2,94.0,106.0,95.0,0.774,6.53,4.35,8.71,0.44,2.27,0.183,0.417,0.15,0.333,0.399,54.0,93.0,76.0,110.0,94.0,95.0,85.0,95.0,95.0,119.0,82.0,85.0,108.0,96.0,97.0,0.126,0.477,0.109,0.276,0.011,4.14,-0.23,0.74,-0.8,-4.9,90.8,90.5,87.3,81.9,76.9,0.313,0.438,0.174,0.3,0.3,0.413,0.083,0.083,0.13,0.273,0.364,0.25,,,,,,,,,,,,,,,,,,,,,
1,2024-07-23,746036,Single,single,False,668939,667725,Adley Rutschman,Kyle Tyler,0,620d43bf-dcac-4132-b25d-3133283bd5af,667725.0,kyletyler,Tyler,Right,Kyle Tyler,MIA,3.92,4.48,20.2,94.0,106.0,95.0,0.774,6.53,4.35,8.71,0.44,2.27,0.183,0.417,0.15,0.333,0.399,54.0,93.0,76.0,110.0,94.0,95.0,85.0,95.0,95.0,119.0,82.0,85.0,108.0,96.0,97.0,0.126,0.477,0.109,0.276,0.011,4.14,-0.23,0.74,-0.8,-4.9,90.8,90.5,87.3,81.9,76.9,0.313,0.438,0.174,0.3,0.3,0.413,0.083,0.083,0.13,0.273,0.364,0.25,,,,,,,,,,,,,,,,,,,,,
2,2024-07-23,746036,Flyout,field_out,True,623993,667725,Anthony Santander,Kyle Tyler,0,4fcd58c4-8040-4b72-8ed8-76d19fb67400,667725.0,kyletyler,Tyler,Right,Kyle Tyler,MIA,3.92,4.48,20.2,94.0,106.0,95.0,0.774,6.53,4.35,8.71,0.44,2.27,0.183,0.417,0.15,0.333,0.399,54.0,93.0,76.0,110.0,94.0,95.0,85.0,95.0,95.0,119.0,82.0,85.0,108.0,96.0,97.0,0.126,0.477,0.109,0.276,0.011,4.14,-0.23,0.74,-0.8,-4.9,90.8,90.5,87.3,81.9,76.9,0.313,0.438,0.174,0.3,0.3,0.413,0.083,0.083,0.13,0.273,0.364,0.25,,,,,,,,,,,,,,,,,,,,,
3,2024-07-23,746036,Walk,walk,False,656811,667725,Ryan O'Hearn,Kyle Tyler,1,740db735-3c25-4644-baa8-6faeae477f42,667725.0,kyletyler,Tyler,Right,Kyle Tyler,MIA,3.92,4.48,20.2,94.0,106.0,95.0,0.774,6.53,4.35,8.71,0.44,2.27,0.183,0.417,0.15,0.333,0.399,54.0,93.0,76.0,110.0,94.0,95.0,85.0,95.0,95.0,119.0,82.0,85.0,108.0,96.0,97.0,0.126,0.477,0.109,0.276,0.011,4.14,-0.23,0.74,-0.8,-4.9,90.8,90.5,87.3,81.9,76.9,0.313,0.438,0.174,0.3,0.3,0.413,0.083,0.083,0.13,0.273,0.364,0.25,,,,,,,,,,,,,,,,,,,,,
4,2024-07-23,746036,Single,single,False,676059,667725,Jordan Westburg,Kyle Tyler,1,44bc759a-1ba0-4c1b-a201-d5dfeea45212,667725.0,kyletyler,Tyler,Right,Kyle Tyler,MIA,3.92,4.48,20.2,94.0,106.0,95.0,0.774,6.53,4.35,8.71,0.44,2.27,0.183,0.417,0.15,0.333,0.399,54.0,93.0,76.0,110.0,94.0,95.0,85.0,95.0,95.0,119.0,82.0,85.0,108.0,96.0,97.0,0.126,0.477,0.109,0.276,0.011,4.14,-0.23,0.74,-0.8,-4.9,90.8,90.5,87.3,81.9,76.9,0.313,0.438,0.174,0.3,0.3,0.413,0.083,0.083,0.13,0.273,0.364,0.25,,,,,,,,,,,,,,,,,,,,,
5,2024-07-23,746036,Groundout,field_out,True,681297,667725,Colton Cowser,Kyle Tyler,0,9204f805-cab7-4b0a-ae2f-06c73ec4b745,667725.0,kyletyler,Tyler,Right,Kyle Tyler,MIA,3.92,4.48,20.2,94.0,106.0,95.0,0.774,6.53,4.35,8.71,0.44,2.27,0.183,0.417,0.15,0.333,0.399,54.0,93.0,76.0,110.0,94.0,95.0,85.0,95.0,95.0,119.0,82.0,85.0,108.0,96.0,97.0,0.126,0.477,0.109,0.276,0.011,4.14,-0.23,0.74,-0.8,-4.9,90.8,90.5,87.3,81.9,76.9,0.313,0.438,0.174,0.3,0.3,0.413,0.083,0.083,0.13,0.273,0.364,0.25,,,,,,,,,,,,,,,,,,,,,
6,2024-07-23,746036,Strikeout,strikeout,True,665862,544150,Jazz Chisholm Jr.,Albert Suárez,0,2b0b44fa-679d-423d-97b0-8ce5ce327211,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,3.48,4.25,72.1,101.0,90.0,96.0,0.794,7.22,3.24,8.71,0.62,0.82,0.244,0.418,0.124,0.258,0.385,99.0,100.0,106.0,94.0,96.0,96.0,92.0,101.0,95.0,,,,74.0,102.0,92.0,0.524,0.202,,0.093,0.182,0.16,-0.27,,-0.55,0.32,95.0,86.4,85.9,,78.5,0.298,0.426,0.296,0.238,0.333,0.205,0.255,0.414,0.214,,,,0.226,0.323,0.211,,,,,,,,,,,,,,,,,,
7,2024-07-23,746036,Strikeout,strikeout,True,650559,544150,Bryan De La Cruz,Albert Suárez,0,e5c9e5e0-c1a1-4a6e-b283-12097ec7b089,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,3.48,4.25,72.1,101.0,90.0,96.0,0.794,7.22,3.24,8.71,0.62,0.82,0.244,0.418,0.124,0.258,0.385,99.0,100.0,106.0,94.0,96.0,96.0,92.0,101.0,95.0,,,,74.0,102.0,92.0,0.524,0.202,,0.093,0.182,0.16,-0.27,,-0.55,0.32,95.0,86.4,85.9,,78.5,0.298,0.426,0.296,0.238,0.333,0.205,0.255,0.414,0.214,,,,0.226,0.323,0.211,,,,,,,,,,,,,,,,,,
8,2024-07-23,746036,Single,single,False,669394,544150,Jake Burger,Albert Suárez,0,491f48bf-79ad-4ea7-a9b2-edd3ddc4e1f7,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,3.48,4.25,72.1,101.0,90.0,96.0,0.794,7.22,3.24,8.71,0.62,0.82,0.244,0.418,0.124,0.258,0.385,99.0,100.0,106.0,94.0,96.0,96.0,92.0,101.0,95.0,,,,74.0,102.0,92.0,0.524,0.202,,0.093,0.182,0.16,-0.27,,-0.55,0.32,95.0,86.4,85.9,,78.5,0.298,0.426,0.296,0.238,0.333,0.205,0.255,0.414,0.214,,,,0.226,0.323,0.211,,,,,,,,,,,,,,,,,,
9,2024-07-23,746036,Forceout,force_out,True,605137,544150,Josh Bell,Albert Suárez,1,fd1555b4-39af-4cf8-b467-2fd71c7c48a5,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,3.48,4.25,72.1,101.0,90.0,96.0,0.794,7.22,3.24,8.71,0.62,0.82,0.244,0.418,0.124,0.258,0.385,99.0,100.0,106.0,94.0,96.0,96.0,92.0,101.0,95.0,,,,74.0,102.0,92.0,0.524,0.202,,0.093,0.182,0.16,-0.27,,-0.55,0.32,95.0,86.4,85.9,,78.5,0.298,0.426,0.296,0.238,0.333,0.205,0.255,0.414,0.214,,,,0.226,0.323,0.211,,,,,,,,,,,,,,,,,,
10,2024-07-23,746036,Single,single,False,663624,667725,Ryan Mountcastle,Kyle Tyler,0,d8837185-3fb8-44ba-b850-d25e0fff3935,667725.0,kyletyler,Tyler,Right,Kyle Tyler,MIA,3.92,4.48,20.2,94.0,106.0,95.0,0.774,6.53,4.35,8.71,0.44,2.27,0.183,0.417,0.15,0.333,0.399,54.0,93.0,76.0,110.0,94.0,95.0,85.0,95.0,95.0,119.0,82.0,85.0,108.0,96.0,97.0,0.126,0.477,0.109,0.276,0.011,4.14,-0.23,0.74,-0.8,-4.9,90.8,90.5,87.3,81.9,76.9,0.313,0.438,0.174,0.3,0.3,0.413,0.083,0.083,0.13,0.273,0.364,0.25,,,,,,,,,,,,,,,,,,,,,
11,2024-07-23,746036,Single,single,False,656775,667725,Cedric Mullins,Kyle Tyler,1,9f955210-4f4f-42ac-9ee7-a98c17c5e65b,667725.0,kyletyler,Tyler,Right,Kyle Tyler,MIA,3.92,4.48,20.2,94.0,106.0,95.0,0.774,6.53,4.35,8.71,0.44,2.27,0.183,0.417,0.15,0.333,0.399,54.0,93.0,76.0,110.0,94.0,95.0,85.0,95.0,95.0,119.0,82.0,85.0,108.0,96.0,97.0,0.126,0.477,0.109,0.276,0.011,4.14,-0.23,0.74,-0.8,-4.9,90.8,90.5,87.3,81.9,76.9,0.313,0.438,0.174,0.3,0.3,0.413,0.083,0.083,0.13,0.273,0.364,0.25,,,,,,,,,,,,,,,,,,,,,
12,2024-07-23,746036,Strikeout,strikeout,True,622761,667725,Jorge Mateo,Kyle Tyler,1,295d33e5-b16b-4ea0-a2bb-983fc66fd4ab,667725.0,kyletyler,Tyler,Right,Kyle Tyler,MIA,3.92,4.48,20.2,94.0,106.0,95.0,0.774,6.53,4.35,8.71,0.44,2.27,0.183,0.417,0.15,0.333,0.399,54.0,93.0,76.0,110.0,94.0,95.0,85.0,95.0,95.0,119.0,82.0,85.0,108.0,96.0,97.0,0.126,0.477,0.109,0.276,0.011,4.14,-0.23,0.74,-0.8,-4.9,90.8,90.5,87.3,81.9,76.9,0.313,0.438,0.174,0.3,0.3,0.413,0.083,0.083,0.13,0.273,0.364,0.25,,,,,,,,,,,,,,,,,,,,,
13,2024-07-23,746036,Groundout,field_out,True,683002,667725,Gunnar Henderson,Kyle Tyler,0,ed4d3651-c9b3-4626-ab54-468ebbe6f6c2,667725.0,kyletyler,Tyler,Right,Kyle Tyler,MIA,3.92,4.48,20.2,94.0,106.0,95.0,0.774,6.53,4.35,8.71,0.44,2.27,0.183,0.417,0.15,0.333,0.399,54.0,93.0,76.0,110.0,94.0,95.0,85.0,95.0,95.0,119.0,82.0,85.0,108.0,96.0,97.0,0.126,0.477,0.109,0.276,0.011,4.14,-0.23,0.74,-0.8,-4.9,90.8,90.5,87.3,81.9,76.9,0.313,0.438,0.174,0.3,0.3,0.413,0.083,0.083,0.13,0.273,0.364,0.25,,,,,,,,,,,,,,,,,,,,,
14,2024-07-23,746036,Home Run,home_run,False,660821,544150,Jesús Sánchez,Albert Suárez,0,64dc3b6b-eae4-4845-bb75-f92563015875,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,3.48,4.25,72.1,101.0,90.0,96.0,0.794,7.22,3.24,8.71,0.62,0.82,0.244,0.418,0.124,0.258,0.385,99.0,100.0,106.0,94.0,96.0,96.0,92.0,101.0,95.0,,,,74.0,102.0,92.0,0.524,0.202,,0.093,0.182,0.16,-0.27,,-0.55,0.32,95.0,86.4,85.9,,78.5,0.298,0.426,0.296,0.238,0.333,0.205,0.255,0.414,0.214,,,,0.226,0.323,0.211,,,,,,,,,,,,,,,,,,
15,2024-07-23,746036,Single,single,False,672640,544150,Otto Lopez,Albert Suárez,0,81caded1-af37-4af0-bbe3-e92c3cb58c65,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,3.48,4.25,72.1,101.0,90.0,96.0,0.794,7.22,3.24,8.71,0.62,0.82,0.244,0.418,0.124,0.258,0.385,99.0,100.0,106.0,94.0,96.0,96.0,92.0,101.0,95.0,,,,74.0,102.0,92.0,0.524,0.202,,0.093,0.182,0.16,-0.27,,-0.55,0.32,95.0,86.4,85.9,,78.5,0.298,0.426,0.296,0.238,0.333,0.205,0.255,0.414,0.214,,,,0.226,0.323,0.211,,,,,,,,,,,,,,,,,,
16,2024-07-23,746036,Walk,walk,False,669364,544150,Xavier Edwards,Albert Suárez,1,b07e4def-d37a-439e-94d0-f9fcbc5db7cc,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,3.48,4.25,72.1,101.0,90.0,96.0,0.794,7.22,3.24,8.71,0.62,0.82,0.244,0.418,0.124,0.258,0.385,99.0,100.0,106.0,94.0,96.0,96.0,92.0,101.0,95.0,,,,74.0,102.0,92.0,0.524,0.202,,0.093,0.182,0.16,-0.27,,-0.55,0.32,95.0,86.4,85.9,,78.5,0.298,0.426,0.296,0.238,0.333,0.205,0.255,0.414,0.214,,,,0.226,0.323,0.211,,,,,,,,,,,,,,,,,,
17,2024-07-23,746036,Single,single,False,624503,544150,Nick Gordon,Albert Suárez,1,5a5e859d-ef3d-49b4-9466-bdb2375be4ec,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,3.48,4.25,72.1,101.0,90.0,96.0,0.794,7.22,3.24,8.71,0.62,0.82,0.244,0.418,0.124,0.258,0.385,99.0,100.0,106.0,94.0,96.0,96.0,92.0,101.0,95.0,,,,74.0,102.0,92.0,0.524,0.202,,0.093,0.182,0.16,-0.27,,-0.55,0.32,95.0,86.4,85.9,,78.5,0.298,0.426,0.296,0.238,0.333,0.205,0.255,0.414,0.214,,,,0.226,0.323,0.211,,,,,,,,,,,,,,,,,,
18,2024-07-23,746036,Sac Bunt,sac_bunt,True,645305,544150,Ali Sánchez,Albert Suárez,1,fb807543-135b-4ef3-bda9-16a420854ef0,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,3.48,4.25,72.1,101.0,90.0,96.0,0.794,7.22,3.24,8.71,0.62,0.82,0.244,0.418,0.124,0.258,0.385,99.0,100.0,106.0,94.0,96.0,96.0,92.0,101.0,95.0,,,,74.0,102.0,92.0,0.524,0.202,,0.093,0.182,0.16,-0.27,,-0.55,0.32,95.0,86.4,85.9,,78.5,0.298,0.426,0.296,0.238,0.333,0.205,0.255,0.414,0.214,,,,0.226,0.323,0.211,,,,,,,,,,,,,,,,,,
19,2024-07-23,746036,Double,double,False,665862,544150,Jazz Chisholm Jr.,Albert Suárez,1,4afa0c9b-b475-465d-92ed-786b33d4da69,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,3.48,4.25,72.1,101.0,90.0,96.0,0.794,7.22,3.24,8.71,0.62,0.82,0.244,0.418,0.124,0.258,0.385,99.0,100.0,106.0,94.0,96.0,96.0,92.0,101.0,95.0,,,,74.0,102.0,92.0,0.524,0.202,,0.093,0.182,0.16,-0.27,,-0.55,0.32,95.0,86.4,85.9,,78.5,0.298,0.426,0.296,0.238,0.333,0.205,0.255,0.414,0.214,,,,0.226,0.323,0.211,,,,,,,,,,,,,,,,,,
