,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vCH,vSI,vSL,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,ST_ba,ST_slg,ST_whiff,CH_ba,CH_slg,CH_whiff,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,KC%,wFS/C,wKC/C,vFS,vKC,SI_ba,SI_slg,SI_whiff,FS_ba,FS_slg,FS_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU
10,2024-07-28,746770,Pop Out,field_out,True,682988,676979,Tyler Locklear,Garrett Crochet,0,2c0cc886-d6e1-44d3-9304-7bce702dd0bc,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.64,2.81,128.2,103.0,102.0,103.0,0.696,12.59,2.17,7.48,1.12,1.25,0.252,0.397,0.174,0.335,0.462,67.0,103.0,103.0,104.0,103.0,104.0,163.0,31.0,22.0,138.0,99.0,104.0,93.0,105.0,103.0,0.004,0.553,0.287,0.097,0.059,1.66,0.26,-5.89,-2.54,-0.41,97.1,91.5,90.9,96.8,84.1,0.196,0.298,0.326,0.259,0.42,0.328,0.217,0.587,0.384,0.182,0.303,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-07-28,746770,Forceout,force_out,True,660844,676979,Leo Rivas,Garrett Crochet,1,5ed457ac-94ec-48c8-9f30-83015fdb42f9,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.64,2.81,128.2,103.0,102.0,103.0,0.696,12.59,2.17,7.48,1.12,1.25,0.252,0.397,0.174,0.335,0.462,67.0,103.0,103.0,104.0,103.0,104.0,163.0,31.0,22.0,138.0,99.0,104.0,93.0,105.0,103.0,0.004,0.553,0.287,0.097,0.059,1.66,0.26,-5.89,-2.54,-0.41,97.1,91.5,90.9,96.8,84.1,0.196,0.298,0.326,0.259,0.42,0.328,0.217,0.587,0.384,0.182,0.303,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-07-28,746770,Single,single,False,645302,676979,Victor Robles,Garrett Crochet,1,81e6c11a-f00b-4315-b897-2780d1924d4c,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.64,2.81,128.2,103.0,102.0,103.0,0.696,12.59,2.17,7.48,1.12,1.25,0.252,0.397,0.174,0.335,0.462,67.0,103.0,103.0,104.0,103.0,104.0,163.0,31.0,22.0,138.0,99.0,104.0,93.0,105.0,103.0,0.004,0.553,0.287,0.097,0.059,1.66,0.26,-5.89,-2.54,-0.41,97.1,91.5,90.9,96.8,84.1,0.196,0.298,0.326,0.259,0.42,0.328,0.217,0.587,0.384,0.182,0.303,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-07-28,746770,Single,single,False,668227,676979,Randy Arozarena,Garrett Crochet,1,ba308c57-5240-4640-9696-028309b29ea2,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.64,2.81,128.2,103.0,102.0,103.0,0.696,12.59,2.17,7.48,1.12,1.25,0.252,0.397,0.174,0.335,0.462,67.0,103.0,103.0,104.0,103.0,104.0,163.0,31.0,22.0,138.0,99.0,104.0,93.0,105.0,103.0,0.004,0.553,0.287,0.097,0.059,1.66,0.26,-5.89,-2.54,-0.41,97.1,91.5,90.9,96.8,84.1,0.196,0.298,0.326,0.259,0.42,0.328,0.217,0.587,0.384,0.182,0.303,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-07-28,746770,Pop Out,field_out,True,663728,676979,Cal Raleigh,Garrett Crochet,0,92923cf9-ed2d-46d9-9123-84b871e21713,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.64,2.81,128.2,103.0,102.0,103.0,0.696,12.59,2.17,7.48,1.12,1.25,0.252,0.397,0.174,0.335,0.462,67.0,103.0,103.0,104.0,103.0,104.0,163.0,31.0,22.0,138.0,99.0,104.0,93.0,105.0,103.0,0.004,0.553,0.287,0.097,0.059,1.66,0.26,-5.89,-2.54,-0.41,97.1,91.5,90.9,96.8,84.1,0.196,0.298,0.326,0.259,0.42,0.328,0.217,0.587,0.384,0.182,0.303,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-07-28,746770,Flyout,field_out,True,657757,682243,Gavin Sheets,Bryce Miller,0,f1e81c05-9a20-43e7-90af-b2051945c253,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,SEA,3.23,3.73,150.2,102.0,111.0,105.0,0.779,8.54,1.97,6.87,1.13,0.85,0.255,0.405,0.138,0.306,0.44,,,,123.0,103.0,108.0,99.0,102.0,99.0,122.0,96.0,101.0,87.0,84.0,88.0,0.177,0.433,0.021,0.164,,1.57,-0.88,1.7,-0.65,,95.1,91.9,,94.7,84.3,0.19,0.365,0.268,0.286,0.429,0.19,0.275,0.475,0.134,,,,91.0,104.0,111.0,90.0,108.0,109.0,0.167,0.037,1.14,-0.41,84.2,85.2,0.248,0.347,0.09,0.165,0.256,0.288,0.219,0.563,0.243,0.238,0.333,0.4,,,,,,
16,2024-07-28,746770,Single,single,False,650391,682243,Eloy Jiménez,Bryce Miller,0,6964e450-11d4-47ba-9e7a-203eb1735a8c,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,SEA,3.23,3.73,150.2,102.0,111.0,105.0,0.779,8.54,1.97,6.87,1.13,0.85,0.255,0.405,0.138,0.306,0.44,,,,123.0,103.0,108.0,99.0,102.0,99.0,122.0,96.0,101.0,87.0,84.0,88.0,0.177,0.433,0.021,0.164,,1.57,-0.88,1.7,-0.65,,95.1,91.9,,94.7,84.3,0.19,0.365,0.268,0.286,0.429,0.19,0.275,0.475,0.134,,,,91.0,104.0,111.0,90.0,108.0,109.0,0.167,0.037,1.14,-0.41,84.2,85.2,0.248,0.347,0.09,0.165,0.256,0.288,0.219,0.563,0.243,0.238,0.333,0.4,,,,,,
17,2024-07-28,746770,Grounded Into DP,grounded_into_double_play,True,643217,682243,Andrew Benintendi,Bryce Miller,1,a66c1a19-0785-4834-9f5e-17eb6393fda5,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,SEA,3.23,3.73,150.2,102.0,111.0,105.0,0.779,8.54,1.97,6.87,1.13,0.85,0.255,0.405,0.138,0.306,0.44,,,,123.0,103.0,108.0,99.0,102.0,99.0,122.0,96.0,101.0,87.0,84.0,88.0,0.177,0.433,0.021,0.164,,1.57,-0.88,1.7,-0.65,,95.1,91.9,,94.7,84.3,0.19,0.365,0.268,0.286,0.429,0.19,0.275,0.475,0.134,,,,91.0,104.0,111.0,90.0,108.0,109.0,0.167,0.037,1.14,-0.41,84.2,85.2,0.248,0.347,0.09,0.165,0.256,0.288,0.219,0.563,0.243,0.238,0.333,0.4,,,,,,
18,2024-07-28,746770,Single,single,False,593871,676979,Jorge Polanco,Garrett Crochet,0,7f5d1180-ebdd-4052-83a4-b1c6536c1020,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.64,2.81,128.2,103.0,102.0,103.0,0.696,12.59,2.17,7.48,1.12,1.25,0.252,0.397,0.174,0.335,0.462,67.0,103.0,103.0,104.0,103.0,104.0,163.0,31.0,22.0,138.0,99.0,104.0,93.0,105.0,103.0,0.004,0.553,0.287,0.097,0.059,1.66,0.26,-5.89,-2.54,-0.41,97.1,91.5,90.9,96.8,84.1,0.196,0.298,0.326,0.259,0.42,0.328,0.217,0.587,0.384,0.182,0.303,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-07-28,746770,Strikeout,strikeout,True,641598,676979,Mitch Garver,Garrett Crochet,0,b0ab0e43-ef09-499a-969b-cfdc717ee618,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.64,2.81,128.2,103.0,102.0,103.0,0.696,12.59,2.17,7.48,1.12,1.25,0.252,0.397,0.174,0.335,0.462,67.0,103.0,103.0,104.0,103.0,104.0,163.0,31.0,22.0,138.0,99.0,104.0,93.0,105.0,103.0,0.004,0.553,0.287,0.097,0.059,1.66,0.26,-5.89,-2.54,-0.41,97.1,91.5,90.9,96.8,84.1,0.196,0.298,0.326,0.259,0.42,0.328,0.217,0.587,0.384,0.182,0.303,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-07-28,746770,Fielders Choice,fielders_choice,False,664238,676979,Dylan Moore,Garrett Crochet,1,1bba3ba7-2633-4463-b265-d37b48db0c98,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.64,2.81,128.2,103.0,102.0,103.0,0.696,12.59,2.17,7.48,1.12,1.25,0.252,0.397,0.174,0.335,0.462,67.0,103.0,103.0,104.0,103.0,104.0,163.0,31.0,22.0,138.0,99.0,104.0,93.0,105.0,103.0,0.004,0.553,0.287,0.097,0.059,1.66,0.26,-5.89,-2.54,-0.41,97.1,91.5,90.9,96.8,84.1,0.196,0.298,0.326,0.259,0.42,0.328,0.217,0.587,0.384,0.182,0.303,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-07-28,746770,Field Error,field_error,False,571745,676979,Mitch Haniger,Garrett Crochet,1,0af96acb-8a16-479f-b266-7248880df6d5,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.64,2.81,128.2,103.0,102.0,103.0,0.696,12.59,2.17,7.48,1.12,1.25,0.252,0.397,0.174,0.335,0.462,67.0,103.0,103.0,104.0,103.0,104.0,163.0,31.0,22.0,138.0,99.0,104.0,93.0,105.0,103.0,0.004,0.553,0.287,0.097,0.059,1.66,0.26,-5.89,-2.54,-0.41,97.1,91.5,90.9,96.8,84.1,0.196,0.298,0.326,0.259,0.42,0.328,0.217,0.587,0.384,0.182,0.303,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-07-28,746770,Strikeout,strikeout,True,682988,676979,Tyler Locklear,Garrett Crochet,0,77b7401e-6b63-478b-9bb2-3aaa4139caef,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.64,2.81,128.2,103.0,102.0,103.0,0.696,12.59,2.17,7.48,1.12,1.25,0.252,0.397,0.174,0.335,0.462,67.0,103.0,103.0,104.0,103.0,104.0,163.0,31.0,22.0,138.0,99.0,104.0,93.0,105.0,103.0,0.004,0.553,0.287,0.097,0.059,1.66,0.26,-5.89,-2.54,-0.41,97.1,91.5,90.9,96.8,84.1,0.196,0.298,0.326,0.259,0.42,0.328,0.217,0.587,0.384,0.182,0.303,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-07-28,746770,Strikeout,strikeout,True,660844,676979,Leo Rivas,Garrett Crochet,0,c4fdd025-478a-4474-abe1-22136901dec7,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.64,2.81,128.2,103.0,102.0,103.0,0.696,12.59,2.17,7.48,1.12,1.25,0.252,0.397,0.174,0.335,0.462,67.0,103.0,103.0,104.0,103.0,104.0,163.0,31.0,22.0,138.0,99.0,104.0,93.0,105.0,103.0,0.004,0.553,0.287,0.097,0.059,1.66,0.26,-5.89,-2.54,-0.41,97.1,91.5,90.9,96.8,84.1,0.196,0.298,0.326,0.259,0.42,0.328,0.217,0.587,0.384,0.182,0.303,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-07-28,746770,Flyout,field_out,True,657557,682243,Paul DeJong,Bryce Miller,0,fb1af358-99fc-47c7-964e-f094f65d9785,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,SEA,3.23,3.73,150.2,102.0,111.0,105.0,0.779,8.54,1.97,6.87,1.13,0.85,0.255,0.405,0.138,0.306,0.44,,,,123.0,103.0,108.0,99.0,102.0,99.0,122.0,96.0,101.0,87.0,84.0,88.0,0.177,0.433,0.021,0.164,,1.57,-0.88,1.7,-0.65,,95.1,91.9,,94.7,84.3,0.19,0.365,0.268,0.286,0.429,0.19,0.275,0.475,0.134,,,,91.0,104.0,111.0,90.0,108.0,109.0,0.167,0.037,1.14,-0.41,84.2,85.2,0.248,0.347,0.09,0.165,0.256,0.288,0.219,0.563,0.243,0.238,0.333,0.4,,,,,,
25,2024-07-28,746770,Flyout,field_out,True,681460,682243,Brooks Baldwin,Bryce Miller,0,2a7c0eec-0f97-4eef-9cf7-50ac398de175,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,SEA,3.23,3.73,150.2,102.0,111.0,105.0,0.779,8.54,1.97,6.87,1.13,0.85,0.255,0.405,0.138,0.306,0.44,,,,123.0,103.0,108.0,99.0,102.0,99.0,122.0,96.0,101.0,87.0,84.0,88.0,0.177,0.433,0.021,0.164,,1.57,-0.88,1.7,-0.65,,95.1,91.9,,94.7,84.3,0.19,0.365,0.268,0.286,0.429,0.19,0.275,0.475,0.134,,,,91.0,104.0,111.0,90.0,108.0,109.0,0.167,0.037,1.14,-0.41,84.2,85.2,0.248,0.347,0.09,0.165,0.256,0.288,0.219,0.563,0.243,0.238,0.333,0.4,,,,,,
26,2024-07-28,746770,Single,single,False,686676,682243,Korey Lee,Bryce Miller,0,a8fb3d89-6e21-4250-9fd8-52344bcda4b7,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,SEA,3.23,3.73,150.2,102.0,111.0,105.0,0.779,8.54,1.97,6.87,1.13,0.85,0.255,0.405,0.138,0.306,0.44,,,,123.0,103.0,108.0,99.0,102.0,99.0,122.0,96.0,101.0,87.0,84.0,88.0,0.177,0.433,0.021,0.164,,1.57,-0.88,1.7,-0.65,,95.1,91.9,,94.7,84.3,0.19,0.365,0.268,0.286,0.429,0.19,0.275,0.475,0.134,,,,91.0,104.0,111.0,90.0,108.0,109.0,0.167,0.037,1.14,-0.41,84.2,85.2,0.248,0.347,0.09,0.165,0.256,0.288,0.219,0.563,0.243,0.238,0.333,0.4,,,,,,
27,2024-07-28,746770,Single,single,False,670032,682243,Nicky Lopez,Bryce Miller,1,6811e56e-aeb4-4411-9636-dd95edd38142,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,SEA,3.23,3.73,150.2,102.0,111.0,105.0,0.779,8.54,1.97,6.87,1.13,0.85,0.255,0.405,0.138,0.306,0.44,,,,123.0,103.0,108.0,99.0,102.0,99.0,122.0,96.0,101.0,87.0,84.0,88.0,0.177,0.433,0.021,0.164,,1.57,-0.88,1.7,-0.65,,95.1,91.9,,94.7,84.3,0.19,0.365,0.268,0.286,0.429,0.19,0.275,0.475,0.134,,,,91.0,104.0,111.0,90.0,108.0,109.0,0.167,0.037,1.14,-0.41,84.2,85.2,0.248,0.347,0.09,0.165,0.256,0.288,0.219,0.563,0.243,0.238,0.333,0.4,,,,,,
28,2024-07-28,746770,Single,single,False,502054,682243,Tommy Pham,Bryce Miller,1,ae0b4fcf-ffb7-49b8-88df-a915ec536b08,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,SEA,3.23,3.73,150.2,102.0,111.0,105.0,0.779,8.54,1.97,6.87,1.13,0.85,0.255,0.405,0.138,0.306,0.44,,,,123.0,103.0,108.0,99.0,102.0,99.0,122.0,96.0,101.0,87.0,84.0,88.0,0.177,0.433,0.021,0.164,,1.57,-0.88,1.7,-0.65,,95.1,91.9,,94.7,84.3,0.19,0.365,0.268,0.286,0.429,0.19,0.275,0.475,0.134,,,,91.0,104.0,111.0,90.0,108.0,109.0,0.167,0.037,1.14,-0.41,84.2,85.2,0.248,0.347,0.09,0.165,0.256,0.288,0.219,0.563,0.243,0.238,0.333,0.4,,,,,,
29,2024-07-28,746770,Flyout,field_out,True,673357,682243,Luis Robert Jr.,Bryce Miller,0,8a3a7e6f-ab6f-4494-bb0f-a9efd1776d91,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,SEA,3.23,3.73,150.2,102.0,111.0,105.0,0.779,8.54,1.97,6.87,1.13,0.85,0.255,0.405,0.138,0.306,0.44,,,,123.0,103.0,108.0,99.0,102.0,99.0,122.0,96.0,101.0,87.0,84.0,88.0,0.177,0.433,0.021,0.164,,1.57,-0.88,1.7,-0.65,,95.1,91.9,,94.7,84.3,0.19,0.365,0.268,0.286,0.429,0.19,0.275,0.475,0.134,,,,91.0,104.0,111.0,90.0,108.0,109.0,0.167,0.037,1.14,-0.41,84.2,85.2,0.248,0.347,0.09,0.165,0.256,0.288,0.219,0.563,0.243,0.238,0.333,0.4,,,,,,
30,2024-07-28,746770,Double,double,False,645302,641771,Victor Robles,Chad Kuhl,0,02882144-6113-4afe-a599-b7fd833d4015,641771.0,chadkuhl,Kuhl,Right,Chad Kuhl,CHW,4.37,3.97,45.1,92.0,104.0,93.0,0.771,8.74,3.77,8.54,0.99,1.27,0.25,0.383,0.188,0.281,0.389,74.0,87.0,87.0,75.0,95.0,91.0,85.0,88.0,83.0,139.0,97.0,104.0,80.0,96.0,89.0,0.266,0.077,0.1,0.445,0.112,-0.87,-2.23,-1.45,2.08,-3.15,94.8,91.5,87.1,94.0,85.1,0.182,0.364,0.391,0.429,0.857,0.217,0.0,0.0,0.333,0.417,0.5,0.195,,,,,,,,,,,,,0.37,0.696,0.133,,,,0.164,0.224,0.341,,,,,,,,,
31,2024-07-28,746770,Walk,walk,False,668227,641771,Randy Arozarena,Chad Kuhl,0,b18b6287-e63e-43a8-a681-003137e2afbe,641771.0,chadkuhl,Kuhl,Right,Chad Kuhl,CHW,4.37,3.97,45.1,92.0,104.0,93.0,0.771,8.74,3.77,8.54,0.99,1.27,0.25,0.383,0.188,0.281,0.389,74.0,87.0,87.0,75.0,95.0,91.0,85.0,88.0,83.0,139.0,97.0,104.0,80.0,96.0,89.0,0.266,0.077,0.1,0.445,0.112,-0.87,-2.23,-1.45,2.08,-3.15,94.8,91.5,87.1,94.0,85.1,0.182,0.364,0.391,0.429,0.857,0.217,0.0,0.0,0.333,0.417,0.5,0.195,,,,,,,,,,,,,0.37,0.696,0.133,,,,0.164,0.224,0.341,,,,,,,,,
