,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,ST_ba,ST_slg,ST_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,SL_ba,SL_slg,SL_whiff,FS_ba,FS_slg,FS_whiff
10,2024-09-17,745122,Strikeout,strikeout,True,669707,458681,Jared Triolo,Lance Lynn,0,9023e906-b54b-44b6-8cd5-a1fa2e13de54,458681.0,lancelynn,Lynn,Right,Lance Lynn,STL,3.84,4.98,117.1,100.0,83.0,94.0,0.795,8.36,3.38,8.67,1.23,0.88,0.243,0.384,0.161,0.308,0.401,61.0,88.0,82.0,112.0,97.0,99.0,85.0,102.0,97.0,66.0,93.0,84.0,102.0,101.0,109.0,91.0,101.0,94.0,0.167,0.472,0.223,0.013,0.062,0.063,0.87,-1.02,-0.46,-1.62,-1.97,-2.46,92.3,88.1,84.8,91.2,82.0,80.4,0.199,0.393,0.287,0.317,0.426,0.262,0.284,0.469,0.11,0.211,0.342,0.203,0.292,0.292,0.225,0.25,0.25,0.0,,,,,,,,,,,,
11,2024-09-17,745122,Double,double,False,680977,663559,Brendan Donovan,Bailey Falter,0,5fab55fb-3ae1-430b-b94b-cf5b5d7b906e,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.15,4.88,134.1,100.0,90.0,96.0,0.821,6.16,2.75,8.64,1.07,0.82,0.297,0.361,0.144,0.313,0.478,,,,100.0,100.0,98.0,85.0,101.0,96.0,99.0,101.0,98.0,90.0,96.0,96.0,,,,0.14,0.487,,0.207,0.159,,0.54,,1.18,0.47,-1.15,,91.8,,,92.0,86.0,77.7,0.257,0.405,0.168,,,,0.253,0.437,0.154,0.305,0.61,0.202,,,,,,,43.0,95.0,70.0,0.006,-7.03,86.9,0.237,0.29,0.305,0.333,1.333,0.125
12,2024-09-17,745122,Groundout,field_out,True,691023,663559,Jordan Walker,Bailey Falter,0,5e189abf-2360-4c48-9eaa-35c9dbd7c6b1,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.15,4.88,134.1,100.0,90.0,96.0,0.821,6.16,2.75,8.64,1.07,0.82,0.297,0.361,0.144,0.313,0.478,,,,100.0,100.0,98.0,85.0,101.0,96.0,99.0,101.0,98.0,90.0,96.0,96.0,,,,0.14,0.487,,0.207,0.159,,0.54,,1.18,0.47,-1.15,,91.8,,,92.0,86.0,77.7,0.257,0.405,0.168,,,,0.253,0.437,0.154,0.305,0.61,0.202,,,,,,,43.0,95.0,70.0,0.006,-7.03,86.9,0.237,0.29,0.305,0.333,1.333,0.125
13,2024-09-17,745122,Groundout,field_out,True,695336,663559,Thomas Saggese,Bailey Falter,1,e82e4b0e-a2c5-4880-87f8-453a84e9ff99,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.15,4.88,134.1,100.0,90.0,96.0,0.821,6.16,2.75,8.64,1.07,0.82,0.297,0.361,0.144,0.313,0.478,,,,100.0,100.0,98.0,85.0,101.0,96.0,99.0,101.0,98.0,90.0,96.0,96.0,,,,0.14,0.487,,0.207,0.159,,0.54,,1.18,0.47,-1.15,,91.8,,,92.0,86.0,77.7,0.257,0.405,0.168,,,,0.253,0.437,0.154,0.305,0.61,0.202,,,,,,,43.0,95.0,70.0,0.006,-7.03,86.9,0.237,0.29,0.305,0.333,1.333,0.125
14,2024-09-17,745122,Strikeout,strikeout,True,686780,663559,Pedro Pagés,Bailey Falter,0,49999050-8c6b-473d-8020-9326bd0dbbce,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.15,4.88,134.1,100.0,90.0,96.0,0.821,6.16,2.75,8.64,1.07,0.82,0.297,0.361,0.144,0.313,0.478,,,,100.0,100.0,98.0,85.0,101.0,96.0,99.0,101.0,98.0,90.0,96.0,96.0,,,,0.14,0.487,,0.207,0.159,,0.54,,1.18,0.47,-1.15,,91.8,,,92.0,86.0,77.7,0.257,0.405,0.168,,,,0.253,0.437,0.154,0.305,0.61,0.202,,,,,,,43.0,95.0,70.0,0.006,-7.03,86.9,0.237,0.29,0.305,0.333,1.333,0.125
15,2024-09-17,745122,Groundout,field_out,True,694377,458681,Nick Yorke,Lance Lynn,0,507dd15b-b413-4fb5-98e7-70caabb7c440,458681.0,lancelynn,Lynn,Right,Lance Lynn,STL,3.84,4.98,117.1,100.0,83.0,94.0,0.795,8.36,3.38,8.67,1.23,0.88,0.243,0.384,0.161,0.308,0.401,61.0,88.0,82.0,112.0,97.0,99.0,85.0,102.0,97.0,66.0,93.0,84.0,102.0,101.0,109.0,91.0,101.0,94.0,0.167,0.472,0.223,0.013,0.062,0.063,0.87,-1.02,-0.46,-1.62,-1.97,-2.46,92.3,88.1,84.8,91.2,82.0,80.4,0.199,0.393,0.287,0.317,0.426,0.262,0.284,0.469,0.11,0.211,0.342,0.203,0.292,0.292,0.225,0.25,0.25,0.0,,,,,,,,,,,,
16,2024-09-17,745122,Double,double,False,572191,458681,Michael A. Taylor,Lance Lynn,0,271f0647-4fa4-4b2b-ab1e-831676b452a3,458681.0,lancelynn,Lynn,Right,Lance Lynn,STL,3.84,4.98,117.1,100.0,83.0,94.0,0.795,8.36,3.38,8.67,1.23,0.88,0.243,0.384,0.161,0.308,0.401,61.0,88.0,82.0,112.0,97.0,99.0,85.0,102.0,97.0,66.0,93.0,84.0,102.0,101.0,109.0,91.0,101.0,94.0,0.167,0.472,0.223,0.013,0.062,0.063,0.87,-1.02,-0.46,-1.62,-1.97,-2.46,92.3,88.1,84.8,91.2,82.0,80.4,0.199,0.393,0.287,0.317,0.426,0.262,0.284,0.469,0.11,0.211,0.342,0.203,0.292,0.292,0.225,0.25,0.25,0.0,,,,,,,,,,,,
17,2024-09-17,745122,Strikeout,strikeout,True,693304,458681,Nick Gonzales,Lance Lynn,0,7c93909c-6a8a-4d59-af34-8a6cd8f5df13,458681.0,lancelynn,Lynn,Right,Lance Lynn,STL,3.84,4.98,117.1,100.0,83.0,94.0,0.795,8.36,3.38,8.67,1.23,0.88,0.243,0.384,0.161,0.308,0.401,61.0,88.0,82.0,112.0,97.0,99.0,85.0,102.0,97.0,66.0,93.0,84.0,102.0,101.0,109.0,91.0,101.0,94.0,0.167,0.472,0.223,0.013,0.062,0.063,0.87,-1.02,-0.46,-1.62,-1.97,-2.46,92.3,88.1,84.8,91.2,82.0,80.4,0.199,0.393,0.287,0.317,0.426,0.262,0.284,0.469,0.11,0.211,0.342,0.203,0.292,0.292,0.225,0.25,0.25,0.0,,,,,,,,,,,,
18,2024-09-17,745122,Groundout,field_out,True,668804,458681,Bryan Reynolds,Lance Lynn,0,44022e44-75ed-45ce-b015-33c6c2af1722,458681.0,lancelynn,Lynn,Right,Lance Lynn,STL,3.84,4.98,117.1,100.0,83.0,94.0,0.795,8.36,3.38,8.67,1.23,0.88,0.243,0.384,0.161,0.308,0.401,61.0,88.0,82.0,112.0,97.0,99.0,85.0,102.0,97.0,66.0,93.0,84.0,102.0,101.0,109.0,91.0,101.0,94.0,0.167,0.472,0.223,0.013,0.062,0.063,0.87,-1.02,-0.46,-1.62,-1.97,-2.46,92.3,88.1,84.8,91.2,82.0,80.4,0.199,0.393,0.287,0.317,0.426,0.262,0.284,0.469,0.11,0.211,0.342,0.203,0.292,0.292,0.225,0.25,0.25,0.0,,,,,,,,,,,,
19,2024-09-17,745122,Double,double,False,672279,663559,Michael Siani,Bailey Falter,0,d4b8f95c-93f5-4b9d-9091-f7fcaeecd64e,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.15,4.88,134.1,100.0,90.0,96.0,0.821,6.16,2.75,8.64,1.07,0.82,0.297,0.361,0.144,0.313,0.478,,,,100.0,100.0,98.0,85.0,101.0,96.0,99.0,101.0,98.0,90.0,96.0,96.0,,,,0.14,0.487,,0.207,0.159,,0.54,,1.18,0.47,-1.15,,91.8,,,92.0,86.0,77.7,0.257,0.405,0.168,,,,0.253,0.437,0.154,0.305,0.61,0.202,,,,,,,43.0,95.0,70.0,0.006,-7.03,86.9,0.237,0.29,0.305,0.333,1.333,0.125
20,2024-09-17,745122,Flyout,field_out,True,691026,663559,Masyn Winn,Bailey Falter,1,b59f0a32-52c1-42ae-9c22-c472e90eca50,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.15,4.88,134.1,100.0,90.0,96.0,0.821,6.16,2.75,8.64,1.07,0.82,0.297,0.361,0.144,0.313,0.478,,,,100.0,100.0,98.0,85.0,101.0,96.0,99.0,101.0,98.0,90.0,96.0,96.0,,,,0.14,0.487,,0.207,0.159,,0.54,,1.18,0.47,-1.15,,91.8,,,92.0,86.0,77.7,0.257,0.405,0.168,,,,0.253,0.437,0.154,0.305,0.61,0.202,,,,,,,43.0,95.0,70.0,0.006,-7.03,86.9,0.237,0.29,0.305,0.333,1.333,0.125
21,2024-09-17,745122,Triple,triple,False,663609,663559,Luken Baker,Bailey Falter,1,bb163f06-2f58-4557-834e-014455636b38,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.15,4.88,134.1,100.0,90.0,96.0,0.821,6.16,2.75,8.64,1.07,0.82,0.297,0.361,0.144,0.313,0.478,,,,100.0,100.0,98.0,85.0,101.0,96.0,99.0,101.0,98.0,90.0,96.0,96.0,,,,0.14,0.487,,0.207,0.159,,0.54,,1.18,0.47,-1.15,,91.8,,,92.0,86.0,77.7,0.257,0.405,0.168,,,,0.253,0.437,0.154,0.305,0.61,0.202,,,,,,,43.0,95.0,70.0,0.006,-7.03,86.9,0.237,0.29,0.305,0.333,1.333,0.125
22,2024-09-17,745122,Catcher Interference,catcher_interf,False,502671,663559,Paul Goldschmidt,Bailey Falter,0,07f2efb5-1a2a-451c-98ff-1f958da96c56,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.15,4.88,134.1,100.0,90.0,96.0,0.821,6.16,2.75,8.64,1.07,0.82,0.297,0.361,0.144,0.313,0.478,,,,100.0,100.0,98.0,85.0,101.0,96.0,99.0,101.0,98.0,90.0,96.0,96.0,,,,0.14,0.487,,0.207,0.159,,0.54,,1.18,0.47,-1.15,,91.8,,,92.0,86.0,77.7,0.257,0.405,0.168,,,,0.253,0.437,0.154,0.305,0.61,0.202,,,,,,,43.0,95.0,70.0,0.006,-7.03,86.9,0.237,0.29,0.305,0.333,1.333,0.125
23,2024-09-17,745122,Grounded Into DP,grounded_into_double_play,True,571448,663559,Nolan Arenado,Bailey Falter,1,8e2df42c-7b7e-470e-8807-91baa05577e6,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.15,4.88,134.1,100.0,90.0,96.0,0.821,6.16,2.75,8.64,1.07,0.82,0.297,0.361,0.144,0.313,0.478,,,,100.0,100.0,98.0,85.0,101.0,96.0,99.0,101.0,98.0,90.0,96.0,96.0,,,,0.14,0.487,,0.207,0.159,,0.54,,1.18,0.47,-1.15,,91.8,,,92.0,86.0,77.7,0.257,0.405,0.168,,,,0.253,0.437,0.154,0.305,0.61,0.202,,,,,,,43.0,95.0,70.0,0.006,-7.03,86.9,0.237,0.29,0.305,0.333,1.333,0.125
24,2024-09-17,745122,Lineout,field_out,True,663698,458681,Joey Bart,Lance Lynn,0,7fefed67-db25-4675-8f6b-a908b2d5a74b,458681.0,lancelynn,Lynn,Right,Lance Lynn,STL,3.84,4.98,117.1,100.0,83.0,94.0,0.795,8.36,3.38,8.67,1.23,0.88,0.243,0.384,0.161,0.308,0.401,61.0,88.0,82.0,112.0,97.0,99.0,85.0,102.0,97.0,66.0,93.0,84.0,102.0,101.0,109.0,91.0,101.0,94.0,0.167,0.472,0.223,0.013,0.062,0.063,0.87,-1.02,-0.46,-1.62,-1.97,-2.46,92.3,88.1,84.8,91.2,82.0,80.4,0.199,0.393,0.287,0.317,0.426,0.262,0.284,0.469,0.11,0.211,0.342,0.203,0.292,0.292,0.225,0.25,0.25,0.0,,,,,,,,,,,,
25,2024-09-17,745122,Strikeout,strikeout,True,457705,458681,Andrew McCutchen,Lance Lynn,0,25b1c90d-cadd-48ee-865a-55518e7c1a03,458681.0,lancelynn,Lynn,Right,Lance Lynn,STL,3.84,4.98,117.1,100.0,83.0,94.0,0.795,8.36,3.38,8.67,1.23,0.88,0.243,0.384,0.161,0.308,0.401,61.0,88.0,82.0,112.0,97.0,99.0,85.0,102.0,97.0,66.0,93.0,84.0,102.0,101.0,109.0,91.0,101.0,94.0,0.167,0.472,0.223,0.013,0.062,0.063,0.87,-1.02,-0.46,-1.62,-1.97,-2.46,92.3,88.1,84.8,91.2,82.0,80.4,0.199,0.393,0.287,0.317,0.426,0.262,0.284,0.469,0.11,0.211,0.342,0.203,0.292,0.292,0.225,0.25,0.25,0.0,,,,,,,,,,,,
26,2024-09-17,745122,Walk,walk,False,642133,458681,Rowdy Tellez,Lance Lynn,0,649a342e-9cc9-4e2f-8a2a-2ee0925e86ee,458681.0,lancelynn,Lynn,Right,Lance Lynn,STL,3.84,4.98,117.1,100.0,83.0,94.0,0.795,8.36,3.38,8.67,1.23,0.88,0.243,0.384,0.161,0.308,0.401,61.0,88.0,82.0,112.0,97.0,99.0,85.0,102.0,97.0,66.0,93.0,84.0,102.0,101.0,109.0,91.0,101.0,94.0,0.167,0.472,0.223,0.013,0.062,0.063,0.87,-1.02,-0.46,-1.62,-1.97,-2.46,92.3,88.1,84.8,91.2,82.0,80.4,0.199,0.393,0.287,0.317,0.426,0.262,0.284,0.469,0.11,0.211,0.342,0.203,0.292,0.292,0.225,0.25,0.25,0.0,,,,,,,,,,,,
27,2024-09-17,745122,Forceout,force_out,True,650559,458681,Bryan De La Cruz,Lance Lynn,1,b544a239-8474-4fe7-8517-b1547383267a,458681.0,lancelynn,Lynn,Right,Lance Lynn,STL,3.84,4.98,117.1,100.0,83.0,94.0,0.795,8.36,3.38,8.67,1.23,0.88,0.243,0.384,0.161,0.308,0.401,61.0,88.0,82.0,112.0,97.0,99.0,85.0,102.0,97.0,66.0,93.0,84.0,102.0,101.0,109.0,91.0,101.0,94.0,0.167,0.472,0.223,0.013,0.062,0.063,0.87,-1.02,-0.46,-1.62,-1.97,-2.46,92.3,88.1,84.8,91.2,82.0,80.4,0.199,0.393,0.287,0.317,0.426,0.262,0.284,0.469,0.11,0.211,0.342,0.203,0.292,0.292,0.225,0.25,0.25,0.0,,,,,,,,,,,,
28,2024-09-17,745122,Groundout,field_out,True,680977,663559,Brendan Donovan,Bailey Falter,0,8f0493bb-4fa6-4a3a-86e5-6473fbf77b92,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.15,4.88,134.1,100.0,90.0,96.0,0.821,6.16,2.75,8.64,1.07,0.82,0.297,0.361,0.144,0.313,0.478,,,,100.0,100.0,98.0,85.0,101.0,96.0,99.0,101.0,98.0,90.0,96.0,96.0,,,,0.14,0.487,,0.207,0.159,,0.54,,1.18,0.47,-1.15,,91.8,,,92.0,86.0,77.7,0.257,0.405,0.168,,,,0.253,0.437,0.154,0.305,0.61,0.202,,,,,,,43.0,95.0,70.0,0.006,-7.03,86.9,0.237,0.29,0.305,0.333,1.333,0.125
29,2024-09-17,745122,Home Run,home_run,False,691023,663559,Jordan Walker,Bailey Falter,0,596ae3d7-6169-48dc-bea3-88f3019eb473,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.15,4.88,134.1,100.0,90.0,96.0,0.821,6.16,2.75,8.64,1.07,0.82,0.297,0.361,0.144,0.313,0.478,,,,100.0,100.0,98.0,85.0,101.0,96.0,99.0,101.0,98.0,90.0,96.0,96.0,,,,0.14,0.487,,0.207,0.159,,0.54,,1.18,0.47,-1.15,,91.8,,,92.0,86.0,77.7,0.257,0.405,0.168,,,,0.253,0.437,0.154,0.305,0.61,0.202,,,,,,,43.0,95.0,70.0,0.006,-7.03,86.9,0.237,0.29,0.305,0.333,1.333,0.125
30,2024-09-17,745122,Flyout,field_out,True,695336,663559,Thomas Saggese,Bailey Falter,0,b8149ca7-8e54-4008-bb7d-9144fdce5a7a,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.15,4.88,134.1,100.0,90.0,96.0,0.821,6.16,2.75,8.64,1.07,0.82,0.297,0.361,0.144,0.313,0.478,,,,100.0,100.0,98.0,85.0,101.0,96.0,99.0,101.0,98.0,90.0,96.0,96.0,,,,0.14,0.487,,0.207,0.159,,0.54,,1.18,0.47,-1.15,,91.8,,,92.0,86.0,77.7,0.257,0.405,0.168,,,,0.253,0.437,0.154,0.305,0.61,0.202,,,,,,,43.0,95.0,70.0,0.006,-7.03,86.9,0.237,0.29,0.305,0.333,1.333,0.125
31,2024-09-17,745122,Groundout,field_out,True,686780,663559,Pedro Pagés,Bailey Falter,0,5c0e5458-f5c7-4e01-aae8-1454dbba9eef,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.15,4.88,134.1,100.0,90.0,96.0,0.821,6.16,2.75,8.64,1.07,0.82,0.297,0.361,0.144,0.313,0.478,,,,100.0,100.0,98.0,85.0,101.0,96.0,99.0,101.0,98.0,90.0,96.0,96.0,,,,0.14,0.487,,0.207,0.159,,0.54,,1.18,0.47,-1.15,,91.8,,,92.0,86.0,77.7,0.257,0.405,0.168,,,,0.253,0.437,0.154,0.305,0.61,0.202,,,,,,,43.0,95.0,70.0,0.006,-7.03,86.9,0.237,0.29,0.305,0.333,1.333,0.125
