,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,CU%,CH%,wFA/C,wFC/C,wSI/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vCU,SI_ba,SI_slg,SI_whiff,SV_ba,SV_slg,SV_whiff,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,Stf+ SL,Loc+ SL,Pit+ SL,SL%,wSL/C,vSL,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,ST_ba,ST_slg,ST_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
10,2024-08-09,744900,Groundout,field_out,True,647351,621244,Abraham Toro,José Berríos,0,aa86f1e9-a4e2-4654-a0c2-be709a81b465,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,3.72,5.07,164.1,103.0,92.0,99.0,0.814,7.06,2.52,8.0,1.53,1.14,0.258,0.412,0.153,0.348,0.414,88.0,105.0,103.0,109.0,102.0,106.0,83.0,99.0,92.0,86.0,103.0,95.0,82.0,106.0,97.0,0.335,0.185,0.032,0.287,0.161,-1.7,-1.18,0.68,0.44,1.22,94.2,91.6,84.8,93.5,83.2,0.282,0.388,0.123,0.184,0.385,0.302,0.167,0.377,0.253,0.318,0.591,0.2,0.333,0.381,0.087,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-08-09,744900,Flyout,field_out,True,680869,621244,Zack Gelof,José Berríos,0,4e235723-fe37-4c2e-8c43-873c0e9be9d2,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,3.72,5.07,164.1,103.0,92.0,99.0,0.814,7.06,2.52,8.0,1.53,1.14,0.258,0.412,0.153,0.348,0.414,88.0,105.0,103.0,109.0,102.0,106.0,83.0,99.0,92.0,86.0,103.0,95.0,82.0,106.0,97.0,0.335,0.185,0.032,0.287,0.161,-1.7,-1.18,0.68,0.44,1.22,94.2,91.6,84.8,93.5,83.2,0.282,0.388,0.123,0.184,0.385,0.302,0.167,0.377,0.253,0.318,0.591,0.2,0.333,0.381,0.087,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-08-09,744900,Flyout,field_out,True,676391,687765,Ernie Clement,Mitch Spence,0,cca3caaf-0db4-48ef-9fda-b9b39f10bfe1,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.54,3.84,121.0,103.0,100.0,101.0,0.79,7.44,2.83,9.22,1.19,1.36,0.18,0.448,0.139,0.3,0.408,72.0,86.0,83.0,109.0,116.0,115.0,,,,38.0,97.0,86.0,99.0,100.0,96.0,0.14,,0.395,0.109,0.015,,-0.24,-0.5,-0.39,-8.95,,90.8,88.5,92.0,80.1,0.29,0.339,0.156,,,,0.625,0.875,0.0,,,,0.265,0.464,0.183,124.0,104.0,109.0,0.341,0.02,84.3,0.265,0.482,0.275,0.185,0.292,0.319,,,,,,,,,,,,
13,2024-08-09,744900,Groundout,field_out,True,694388,687765,Joey Loperfido,Mitch Spence,0,4385350e-6d74-4bbc-9684-0f6c65907b70,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.54,3.84,121.0,103.0,100.0,101.0,0.79,7.44,2.83,9.22,1.19,1.36,0.18,0.448,0.139,0.3,0.408,72.0,86.0,83.0,109.0,116.0,115.0,,,,38.0,97.0,86.0,99.0,100.0,96.0,0.14,,0.395,0.109,0.015,,-0.24,-0.5,-0.39,-8.95,,90.8,88.5,92.0,80.1,0.29,0.339,0.156,,,,0.625,0.875,0.0,,,,0.265,0.464,0.183,124.0,104.0,109.0,0.341,0.02,84.3,0.265,0.482,0.275,0.185,0.292,0.319,,,,,,,,,,,,
14,2024-08-09,744900,Flyout,field_out,True,676914,687765,Davis Schneider,Mitch Spence,0,6cdeafc2-02c0-4ebe-ac0b-452dc4742395,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.54,3.84,121.0,103.0,100.0,101.0,0.79,7.44,2.83,9.22,1.19,1.36,0.18,0.448,0.139,0.3,0.408,72.0,86.0,83.0,109.0,116.0,115.0,,,,38.0,97.0,86.0,99.0,100.0,96.0,0.14,,0.395,0.109,0.015,,-0.24,-0.5,-0.39,-8.95,,90.8,88.5,92.0,80.1,0.29,0.339,0.156,,,,0.625,0.875,0.0,,,,0.265,0.464,0.183,124.0,104.0,109.0,0.341,0.02,84.3,0.265,0.482,0.275,0.185,0.292,0.319,,,,,,,,,,,,
15,2024-08-09,744900,Home Run,home_run,False,687231,621244,Darell Hernaiz,José Berríos,0,e5a90e92-ef2a-48ea-a8af-fa9649dc19bf,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,3.72,5.07,164.1,103.0,92.0,99.0,0.814,7.06,2.52,8.0,1.53,1.14,0.258,0.412,0.153,0.348,0.414,88.0,105.0,103.0,109.0,102.0,106.0,83.0,99.0,92.0,86.0,103.0,95.0,82.0,106.0,97.0,0.335,0.185,0.032,0.287,0.161,-1.7,-1.18,0.68,0.44,1.22,94.2,91.6,84.8,93.5,83.2,0.282,0.388,0.123,0.184,0.385,0.302,0.167,0.377,0.253,0.318,0.591,0.2,0.333,0.381,0.087,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-08-09,744900,Strikeout,strikeout,True,680474,621244,Max Schuemann,José Berríos,0,00eace91-c84f-4418-bfac-95c08110da6c,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,3.72,5.07,164.1,103.0,92.0,99.0,0.814,7.06,2.52,8.0,1.53,1.14,0.258,0.412,0.153,0.348,0.414,88.0,105.0,103.0,109.0,102.0,106.0,83.0,99.0,92.0,86.0,103.0,95.0,82.0,106.0,97.0,0.335,0.185,0.032,0.287,0.161,-1.7,-1.18,0.68,0.44,1.22,94.2,91.6,84.8,93.5,83.2,0.282,0.388,0.123,0.184,0.385,0.302,0.167,0.377,0.253,0.318,0.591,0.2,0.333,0.381,0.087,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-08-09,744900,Strikeout,strikeout,True,671732,621244,Lawrence Butler,José Berríos,0,4227e6ea-c4bb-4db9-bbca-96b1b53a759f,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,3.72,5.07,164.1,103.0,92.0,99.0,0.814,7.06,2.52,8.0,1.53,1.14,0.258,0.412,0.153,0.348,0.414,88.0,105.0,103.0,109.0,102.0,106.0,83.0,99.0,92.0,86.0,103.0,95.0,82.0,106.0,97.0,0.335,0.185,0.032,0.287,0.161,-1.7,-1.18,0.68,0.44,1.22,94.2,91.6,84.8,93.5,83.2,0.282,0.388,0.123,0.184,0.385,0.302,0.167,0.377,0.253,0.318,0.591,0.2,0.333,0.381,0.087,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-08-09,744900,Pop Out,field_out,True,609280,621244,Miguel Andujar,José Berríos,0,b0137cad-be2a-4720-91da-c4a2a8fd1fcc,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,3.72,5.07,164.1,103.0,92.0,99.0,0.814,7.06,2.52,8.0,1.53,1.14,0.258,0.412,0.153,0.348,0.414,88.0,105.0,103.0,109.0,102.0,106.0,83.0,99.0,92.0,86.0,103.0,95.0,82.0,106.0,97.0,0.335,0.185,0.032,0.287,0.161,-1.7,-1.18,0.68,0.44,1.22,94.2,91.6,84.8,93.5,83.2,0.282,0.388,0.123,0.184,0.385,0.302,0.167,0.377,0.253,0.318,0.591,0.2,0.333,0.381,0.087,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-08-09,744900,Strikeout,strikeout,True,677870,687765,Leo Jiménez,Mitch Spence,0,5a0cc064-a81b-4a2c-af4a-c99210aa198e,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.54,3.84,121.0,103.0,100.0,101.0,0.79,7.44,2.83,9.22,1.19,1.36,0.18,0.448,0.139,0.3,0.408,72.0,86.0,83.0,109.0,116.0,115.0,,,,38.0,97.0,86.0,99.0,100.0,96.0,0.14,,0.395,0.109,0.015,,-0.24,-0.5,-0.39,-8.95,,90.8,88.5,92.0,80.1,0.29,0.339,0.156,,,,0.625,0.875,0.0,,,,0.265,0.464,0.183,124.0,104.0,109.0,0.341,0.02,84.3,0.265,0.482,0.275,0.185,0.292,0.319,,,,,,,,,,,,
20,2024-08-09,744900,Groundout,field_out,True,543807,687765,George Springer,Mitch Spence,0,b4c3dfa8-c224-4aa2-b9be-343190397439,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.54,3.84,121.0,103.0,100.0,101.0,0.79,7.44,2.83,9.22,1.19,1.36,0.18,0.448,0.139,0.3,0.408,72.0,86.0,83.0,109.0,116.0,115.0,,,,38.0,97.0,86.0,99.0,100.0,96.0,0.14,,0.395,0.109,0.015,,-0.24,-0.5,-0.39,-8.95,,90.8,88.5,92.0,80.1,0.29,0.339,0.156,,,,0.625,0.875,0.0,,,,0.265,0.464,0.183,124.0,104.0,109.0,0.341,0.02,84.3,0.265,0.482,0.275,0.185,0.292,0.319,,,,,,,,,,,,
21,2024-08-09,744900,Flyout,field_out,True,662139,687765,Daulton Varsho,Mitch Spence,0,9c17702b-bd92-458c-a1a1-4195d662d2bb,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.54,3.84,121.0,103.0,100.0,101.0,0.79,7.44,2.83,9.22,1.19,1.36,0.18,0.448,0.139,0.3,0.408,72.0,86.0,83.0,109.0,116.0,115.0,,,,38.0,97.0,86.0,99.0,100.0,96.0,0.14,,0.395,0.109,0.015,,-0.24,-0.5,-0.39,-8.95,,90.8,88.5,92.0,80.1,0.29,0.339,0.156,,,,0.625,0.875,0.0,,,,0.265,0.464,0.183,124.0,104.0,109.0,0.341,0.02,84.3,0.265,0.482,0.275,0.185,0.292,0.319,,,,,,,,,,,,
22,2024-08-09,744900,Flyout,field_out,True,668709,621244,JJ Bleday,José Berríos,0,1efe91e7-784e-4547-b4cf-f31277d9eb12,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,3.72,5.07,164.1,103.0,92.0,99.0,0.814,7.06,2.52,8.0,1.53,1.14,0.258,0.412,0.153,0.348,0.414,88.0,105.0,103.0,109.0,102.0,106.0,83.0,99.0,92.0,86.0,103.0,95.0,82.0,106.0,97.0,0.335,0.185,0.032,0.287,0.161,-1.7,-1.18,0.68,0.44,1.22,94.2,91.6,84.8,93.5,83.2,0.282,0.388,0.123,0.184,0.385,0.302,0.167,0.377,0.253,0.318,0.591,0.2,0.333,0.381,0.087,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-08-09,744900,Groundout,field_out,True,667670,621244,Brent Rooker,José Berríos,0,d342ddb5-ac36-48c5-9696-ed684d9632d6,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,3.72,5.07,164.1,103.0,92.0,99.0,0.814,7.06,2.52,8.0,1.53,1.14,0.258,0.412,0.153,0.348,0.414,88.0,105.0,103.0,109.0,102.0,106.0,83.0,99.0,92.0,86.0,103.0,95.0,82.0,106.0,97.0,0.335,0.185,0.032,0.287,0.161,-1.7,-1.18,0.68,0.44,1.22,94.2,91.6,84.8,93.5,83.2,0.282,0.388,0.123,0.184,0.385,0.302,0.167,0.377,0.253,0.318,0.591,0.2,0.333,0.381,0.087,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-08-09,744900,Single,single,False,669127,621244,Shea Langeliers,José Berríos,0,00a4f7da-6ee6-47e6-8469-a05d97f65b74,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,3.72,5.07,164.1,103.0,92.0,99.0,0.814,7.06,2.52,8.0,1.53,1.14,0.258,0.412,0.153,0.348,0.414,88.0,105.0,103.0,109.0,102.0,106.0,83.0,99.0,92.0,86.0,103.0,95.0,82.0,106.0,97.0,0.335,0.185,0.032,0.287,0.161,-1.7,-1.18,0.68,0.44,1.22,94.2,91.6,84.8,93.5,83.2,0.282,0.388,0.123,0.184,0.385,0.302,0.167,0.377,0.253,0.318,0.591,0.2,0.333,0.381,0.087,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-08-09,744900,Groundout,field_out,True,647351,621244,Abraham Toro,José Berríos,0,4d835957-68a0-4f0f-966e-0661196b7284,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,3.72,5.07,164.1,103.0,92.0,99.0,0.814,7.06,2.52,8.0,1.53,1.14,0.258,0.412,0.153,0.348,0.414,88.0,105.0,103.0,109.0,102.0,106.0,83.0,99.0,92.0,86.0,103.0,95.0,82.0,106.0,97.0,0.335,0.185,0.032,0.287,0.161,-1.7,-1.18,0.68,0.44,1.22,94.2,91.6,84.8,93.5,83.2,0.282,0.388,0.123,0.184,0.385,0.302,0.167,0.377,0.253,0.318,0.591,0.2,0.333,0.381,0.087,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-08-09,744900,Groundout,field_out,True,665489,687765,Vladimir Guerrero Jr.,Mitch Spence,0,ccbd4b46-d676-4fea-a5ea-0581c8c7ef91,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.54,3.84,121.0,103.0,100.0,101.0,0.79,7.44,2.83,9.22,1.19,1.36,0.18,0.448,0.139,0.3,0.408,72.0,86.0,83.0,109.0,116.0,115.0,,,,38.0,97.0,86.0,99.0,100.0,96.0,0.14,,0.395,0.109,0.015,,-0.24,-0.5,-0.39,-8.95,,90.8,88.5,92.0,80.1,0.29,0.339,0.156,,,,0.625,0.875,0.0,,,,0.265,0.464,0.183,124.0,104.0,109.0,0.341,0.02,84.3,0.265,0.482,0.275,0.185,0.292,0.319,,,,,,,,,,,,
27,2024-08-09,744900,Double,double,False,687462,687765,Spencer Horwitz,Mitch Spence,0,40bc1440-d6ca-4668-a2ff-0938e8cae887,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.54,3.84,121.0,103.0,100.0,101.0,0.79,7.44,2.83,9.22,1.19,1.36,0.18,0.448,0.139,0.3,0.408,72.0,86.0,83.0,109.0,116.0,115.0,,,,38.0,97.0,86.0,99.0,100.0,96.0,0.14,,0.395,0.109,0.015,,-0.24,-0.5,-0.39,-8.95,,90.8,88.5,92.0,80.1,0.29,0.339,0.156,,,,0.625,0.875,0.0,,,,0.265,0.464,0.183,124.0,104.0,109.0,0.341,0.02,84.3,0.265,0.482,0.275,0.185,0.292,0.319,,,,,,,,,,,,
28,2024-08-09,744900,Groundout,field_out,True,672386,687765,Alejandro Kirk,Mitch Spence,0,e9b73f26-51ba-4b2f-b174-727ab18ea02e,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.54,3.84,121.0,103.0,100.0,101.0,0.79,7.44,2.83,9.22,1.19,1.36,0.18,0.448,0.139,0.3,0.408,72.0,86.0,83.0,109.0,116.0,115.0,,,,38.0,97.0,86.0,99.0,100.0,96.0,0.14,,0.395,0.109,0.015,,-0.24,-0.5,-0.39,-8.95,,90.8,88.5,92.0,80.1,0.29,0.339,0.156,,,,0.625,0.875,0.0,,,,0.265,0.464,0.183,124.0,104.0,109.0,0.341,0.02,84.3,0.265,0.482,0.275,0.185,0.292,0.319,,,,,,,,,,,,
29,2024-08-09,744900,Single,single,False,676391,687765,Ernie Clement,Mitch Spence,1,001b8945-ab50-42f0-81e1-9ca3583b6321,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.54,3.84,121.0,103.0,100.0,101.0,0.79,7.44,2.83,9.22,1.19,1.36,0.18,0.448,0.139,0.3,0.408,72.0,86.0,83.0,109.0,116.0,115.0,,,,38.0,97.0,86.0,99.0,100.0,96.0,0.14,,0.395,0.109,0.015,,-0.24,-0.5,-0.39,-8.95,,90.8,88.5,92.0,80.1,0.29,0.339,0.156,,,,0.625,0.875,0.0,,,,0.265,0.464,0.183,124.0,104.0,109.0,0.341,0.02,84.3,0.265,0.482,0.275,0.185,0.292,0.319,,,,,,,,,,,,
30,2024-08-09,744900,Groundout,field_out,True,694388,687765,Joey Loperfido,Mitch Spence,0,e6c73f50-8606-4071-987f-d64770335d2d,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.54,3.84,121.0,103.0,100.0,101.0,0.79,7.44,2.83,9.22,1.19,1.36,0.18,0.448,0.139,0.3,0.408,72.0,86.0,83.0,109.0,116.0,115.0,,,,38.0,97.0,86.0,99.0,100.0,96.0,0.14,,0.395,0.109,0.015,,-0.24,-0.5,-0.39,-8.95,,90.8,88.5,92.0,80.1,0.29,0.339,0.156,,,,0.625,0.875,0.0,,,,0.265,0.464,0.183,124.0,104.0,109.0,0.341,0.02,84.3,0.265,0.482,0.275,0.185,0.292,0.319,,,,,,,,,,,,
31,2024-08-09,744900,Strikeout,strikeout,True,680869,621244,Zack Gelof,José Berríos,0,05d27b38-c33c-42db-97f7-7c10acc6e2ed,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,3.72,5.07,164.1,103.0,92.0,99.0,0.814,7.06,2.52,8.0,1.53,1.14,0.258,0.412,0.153,0.348,0.414,88.0,105.0,103.0,109.0,102.0,106.0,83.0,99.0,92.0,86.0,103.0,95.0,82.0,106.0,97.0,0.335,0.185,0.032,0.287,0.161,-1.7,-1.18,0.68,0.44,1.22,94.2,91.6,84.8,93.5,83.2,0.282,0.388,0.123,0.184,0.385,0.302,0.167,0.377,0.253,0.318,0.591,0.2,0.333,0.381,0.087,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-08-09,744900,Strikeout,strikeout,True,687231,621244,Darell Hernaiz,José Berríos,0,f380e194-a3b8-4529-84e1-ead77f50b9f3,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,3.72,5.07,164.1,103.0,92.0,99.0,0.814,7.06,2.52,8.0,1.53,1.14,0.258,0.412,0.153,0.348,0.414,88.0,105.0,103.0,109.0,102.0,106.0,83.0,99.0,92.0,86.0,103.0,95.0,82.0,106.0,97.0,0.335,0.185,0.032,0.287,0.161,-1.7,-1.18,0.68,0.44,1.22,94.2,91.6,84.8,93.5,83.2,0.282,0.388,0.123,0.184,0.385,0.302,0.167,0.377,0.253,0.318,0.591,0.2,0.333,0.381,0.087,,,,,,,,,,,,,,,,,,,,,,,,
