,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,FC_ba,FC_slg,FC_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
10,2024-04-18,745104,Flyout,field_out,True,666160,686752,Mickey Moniak,Ryan Pepiot,0,1de0014e-3e33-4235-92cb-0b4b870b9ca9,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.92,3.82,87.1,98.0,117.0,104.0,0.737,9.69,3.19,6.49,1.13,0.82,0.26,0.417,0.175,0.323,0.415,122.0,105.0,116.0,137.0,79.0,87.0,114.0,97.0,101.0,120.0,95.0,106.0,99.0,97.0,93.0,0.512,0.024,0.214,0.03,0.219,1.55,-0.22,1.01,-0.01,-1.34,94.9,91.9,86.1,89.0,80.4,0.149,0.264,0.313,0.253,0.471,0.287,0.239,0.394,0.286,0.167,0.167,0.5,0.333,0.333,0.063,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-04-18,745104,Single,single,False,650859,686752,Luis Rengifo,Ryan Pepiot,1,8b0c64f8-5d9e-4a56-b0bd-849da88534bf,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.92,3.82,87.1,98.0,117.0,104.0,0.737,9.69,3.19,6.49,1.13,0.82,0.26,0.417,0.175,0.323,0.415,122.0,105.0,116.0,137.0,79.0,87.0,114.0,97.0,101.0,120.0,95.0,106.0,99.0,97.0,93.0,0.512,0.024,0.214,0.03,0.219,1.55,-0.22,1.01,-0.01,-1.34,94.9,91.9,86.1,89.0,80.4,0.149,0.264,0.313,0.253,0.471,0.287,0.239,0.394,0.286,0.167,0.167,0.5,0.333,0.333,0.063,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-04-18,745104,Flyout,field_out,True,694384,686752,Nolan Schanuel,Ryan Pepiot,1,e5ca66cb-ddbc-4d37-87e3-8e3960c1198b,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.92,3.82,87.1,98.0,117.0,104.0,0.737,9.69,3.19,6.49,1.13,0.82,0.26,0.417,0.175,0.323,0.415,122.0,105.0,116.0,137.0,79.0,87.0,114.0,97.0,101.0,120.0,95.0,106.0,99.0,97.0,93.0,0.512,0.024,0.214,0.03,0.219,1.55,-0.22,1.01,-0.01,-1.34,94.9,91.9,86.1,89.0,80.4,0.149,0.264,0.313,0.253,0.471,0.287,0.239,0.394,0.286,0.167,0.167,0.5,0.333,0.333,0.063,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-04-18,745104,Groundout,field_out,True,668853,656288,Austin Shenton,Griffin Canning,0,a1ce872a-0930-4246-897f-c95ad09a0e4e,656288.0,griffincanning,Canning,Right,Griffin Canning,LAA,5.2,4.92,105.2,98.0,86.0,97.0,0.795,6.22,3.24,9.54,1.62,1.06,0.236,0.421,0.127,0.349,0.401,98.0,102.0,103.0,73.0,96.0,95.0,72.0,93.0,86.0,103.0,101.0,111.0,,,,0.354,,0.228,0.123,0.271,-0.83,,-1.29,-1.15,0.71,93.6,,88.7,88.0,80.7,0.243,0.521,0.158,0.254,0.377,0.253,0.303,0.449,0.292,0.297,0.432,0.21,,,,77.0,92.0,80.0,0.024,-8.35,93.0,0.5,1.1,0.0,,,,,,,,,,,,,,,
14,2024-04-18,745104,Pop Out,field_out,True,678554,656288,Curtis Mead,Griffin Canning,0,a64cfda1-62d5-486b-978a-fc192a670204,656288.0,griffincanning,Canning,Right,Griffin Canning,LAA,5.2,4.92,105.2,98.0,86.0,97.0,0.795,6.22,3.24,9.54,1.62,1.06,0.236,0.421,0.127,0.349,0.401,98.0,102.0,103.0,73.0,96.0,95.0,72.0,93.0,86.0,103.0,101.0,111.0,,,,0.354,,0.228,0.123,0.271,-0.83,,-1.29,-1.15,0.71,93.6,,88.7,88.0,80.7,0.243,0.521,0.158,0.254,0.377,0.253,0.303,0.449,0.292,0.297,0.432,0.21,,,,77.0,92.0,80.0,0.024,-8.35,93.0,0.5,1.1,0.0,,,,,,,,,,,,,,,
15,2024-04-18,745104,Strikeout,strikeout,True,642350,656288,Jose Siri,Griffin Canning,0,b628f012-3e95-427c-b577-447b0ad74f30,656288.0,griffincanning,Canning,Right,Griffin Canning,LAA,5.2,4.92,105.2,98.0,86.0,97.0,0.795,6.22,3.24,9.54,1.62,1.06,0.236,0.421,0.127,0.349,0.401,98.0,102.0,103.0,73.0,96.0,95.0,72.0,93.0,86.0,103.0,101.0,111.0,,,,0.354,,0.228,0.123,0.271,-0.83,,-1.29,-1.15,0.71,93.6,,88.7,88.0,80.7,0.243,0.521,0.158,0.254,0.377,0.253,0.303,0.449,0.292,0.297,0.432,0.21,,,,77.0,92.0,80.0,0.024,-8.35,93.0,0.5,1.1,0.0,,,,,,,,,,,,,,,
16,2024-04-18,745104,Single,single,False,687263,686752,Zach Neto,Ryan Pepiot,0,b65af6c7-ffd1-42c4-b3d5-c612850b5f3f,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.92,3.82,87.1,98.0,117.0,104.0,0.737,9.69,3.19,6.49,1.13,0.82,0.26,0.417,0.175,0.323,0.415,122.0,105.0,116.0,137.0,79.0,87.0,114.0,97.0,101.0,120.0,95.0,106.0,99.0,97.0,93.0,0.512,0.024,0.214,0.03,0.219,1.55,-0.22,1.01,-0.01,-1.34,94.9,91.9,86.1,89.0,80.4,0.149,0.264,0.313,0.253,0.471,0.287,0.239,0.394,0.286,0.167,0.167,0.5,0.333,0.333,0.063,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-04-18,745104,Flyout,field_out,True,543685,686752,Anthony Rendon,Ryan Pepiot,0,f9c38f5e-f52d-47c3-8228-fb9df5026a89,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.92,3.82,87.1,98.0,117.0,104.0,0.737,9.69,3.19,6.49,1.13,0.82,0.26,0.417,0.175,0.323,0.415,122.0,105.0,116.0,137.0,79.0,87.0,114.0,97.0,101.0,120.0,95.0,106.0,99.0,97.0,93.0,0.512,0.024,0.214,0.03,0.219,1.55,-0.22,1.01,-0.01,-1.34,94.9,91.9,86.1,89.0,80.4,0.149,0.264,0.313,0.253,0.471,0.287,0.239,0.394,0.286,0.167,0.167,0.5,0.333,0.333,0.063,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-04-18,745104,Strikeout,strikeout,True,545361,686752,Mike Trout,Ryan Pepiot,0,3ce9cd58-5ead-4fba-bb37-c6f3ecd57fe9,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.92,3.82,87.1,98.0,117.0,104.0,0.737,9.69,3.19,6.49,1.13,0.82,0.26,0.417,0.175,0.323,0.415,122.0,105.0,116.0,137.0,79.0,87.0,114.0,97.0,101.0,120.0,95.0,106.0,99.0,97.0,93.0,0.512,0.024,0.214,0.03,0.219,1.55,-0.22,1.01,-0.01,-1.34,94.9,91.9,86.1,89.0,80.4,0.149,0.264,0.313,0.253,0.471,0.287,0.239,0.394,0.286,0.167,0.167,0.5,0.333,0.333,0.063,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-04-18,745104,Lineout,field_out,True,621493,686752,Taylor Ward,Ryan Pepiot,0,97199979-3dea-4a6e-9a19-ac2c2653952e,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.92,3.82,87.1,98.0,117.0,104.0,0.737,9.69,3.19,6.49,1.13,0.82,0.26,0.417,0.175,0.323,0.415,122.0,105.0,116.0,137.0,79.0,87.0,114.0,97.0,101.0,120.0,95.0,106.0,99.0,97.0,93.0,0.512,0.024,0.214,0.03,0.219,1.55,-0.22,1.01,-0.01,-1.34,94.9,91.9,86.1,89.0,80.4,0.149,0.264,0.313,0.253,0.471,0.287,0.239,0.394,0.286,0.167,0.167,0.5,0.333,0.333,0.063,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-04-18,745104,Strikeout,strikeout,True,650907,656288,René Pinto,Griffin Canning,0,d954dc85-17d5-4e0c-84da-8aad3be43571,656288.0,griffincanning,Canning,Right,Griffin Canning,LAA,5.2,4.92,105.2,98.0,86.0,97.0,0.795,6.22,3.24,9.54,1.62,1.06,0.236,0.421,0.127,0.349,0.401,98.0,102.0,103.0,73.0,96.0,95.0,72.0,93.0,86.0,103.0,101.0,111.0,,,,0.354,,0.228,0.123,0.271,-0.83,,-1.29,-1.15,0.71,93.6,,88.7,88.0,80.7,0.243,0.521,0.158,0.254,0.377,0.253,0.303,0.449,0.292,0.297,0.432,0.21,,,,77.0,92.0,80.0,0.024,-8.35,93.0,0.5,1.1,0.0,,,,,,,,,,,,,,,
21,2024-04-18,745104,Single,single,False,650490,656288,Yandy Díaz,Griffin Canning,0,aeb5b601-a844-4922-8c84-a5b6b8d836d1,656288.0,griffincanning,Canning,Right,Griffin Canning,LAA,5.2,4.92,105.2,98.0,86.0,97.0,0.795,6.22,3.24,9.54,1.62,1.06,0.236,0.421,0.127,0.349,0.401,98.0,102.0,103.0,73.0,96.0,95.0,72.0,93.0,86.0,103.0,101.0,111.0,,,,0.354,,0.228,0.123,0.271,-0.83,,-1.29,-1.15,0.71,93.6,,88.7,88.0,80.7,0.243,0.521,0.158,0.254,0.377,0.253,0.303,0.449,0.292,0.297,0.432,0.21,,,,77.0,92.0,80.0,0.024,-8.35,93.0,0.5,1.1,0.0,,,,,,,,,,,,,,,
22,2024-04-18,745104,Groundout,field_out,True,680700,656288,Richie Palacios,Griffin Canning,1,e2566afd-2fc0-4af7-8fcc-2c0bc846e455,656288.0,griffincanning,Canning,Right,Griffin Canning,LAA,5.2,4.92,105.2,98.0,86.0,97.0,0.795,6.22,3.24,9.54,1.62,1.06,0.236,0.421,0.127,0.349,0.401,98.0,102.0,103.0,73.0,96.0,95.0,72.0,93.0,86.0,103.0,101.0,111.0,,,,0.354,,0.228,0.123,0.271,-0.83,,-1.29,-1.15,0.71,93.6,,88.7,88.0,80.7,0.243,0.521,0.158,0.254,0.377,0.253,0.303,0.449,0.292,0.297,0.432,0.21,,,,77.0,92.0,80.0,0.024,-8.35,93.0,0.5,1.1,0.0,,,,,,,,,,,,,,,
23,2024-04-18,745104,Lineout,field_out,True,642708,656288,Amed Rosario,Griffin Canning,0,e90cae3a-555e-4048-bcc8-938885e096bd,656288.0,griffincanning,Canning,Right,Griffin Canning,LAA,5.2,4.92,105.2,98.0,86.0,97.0,0.795,6.22,3.24,9.54,1.62,1.06,0.236,0.421,0.127,0.349,0.401,98.0,102.0,103.0,73.0,96.0,95.0,72.0,93.0,86.0,103.0,101.0,111.0,,,,0.354,,0.228,0.123,0.271,-0.83,,-1.29,-1.15,0.71,93.6,,88.7,88.0,80.7,0.243,0.521,0.158,0.254,0.377,0.253,0.303,0.449,0.292,0.297,0.432,0.21,,,,77.0,92.0,80.0,0.024,-8.35,93.0,0.5,1.1,0.0,,,,,,,,,,,,,,,
24,2024-04-18,745104,Walk,walk,False,593934,686752,Miguel Sanó,Ryan Pepiot,0,b4c2c381-9be7-4b10-897c-3baef4027d54,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.92,3.82,87.1,98.0,117.0,104.0,0.737,9.69,3.19,6.49,1.13,0.82,0.26,0.417,0.175,0.323,0.415,122.0,105.0,116.0,137.0,79.0,87.0,114.0,97.0,101.0,120.0,95.0,106.0,99.0,97.0,93.0,0.512,0.024,0.214,0.03,0.219,1.55,-0.22,1.01,-0.01,-1.34,94.9,91.9,86.1,89.0,80.4,0.149,0.264,0.313,0.253,0.471,0.287,0.239,0.394,0.286,0.167,0.167,0.5,0.333,0.333,0.063,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-04-18,745104,Strikeout,strikeout,True,642136,686752,Matt Thaiss,Ryan Pepiot,0,094ab134-ef54-427e-b0ce-5960e0b1a965,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.92,3.82,87.1,98.0,117.0,104.0,0.737,9.69,3.19,6.49,1.13,0.82,0.26,0.417,0.175,0.323,0.415,122.0,105.0,116.0,137.0,79.0,87.0,114.0,97.0,101.0,120.0,95.0,106.0,99.0,97.0,93.0,0.512,0.024,0.214,0.03,0.219,1.55,-0.22,1.01,-0.01,-1.34,94.9,91.9,86.1,89.0,80.4,0.149,0.264,0.313,0.253,0.471,0.287,0.239,0.394,0.286,0.167,0.167,0.5,0.333,0.333,0.063,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-04-18,745104,Grounded Into DP,grounded_into_double_play,True,666160,686752,Mickey Moniak,Ryan Pepiot,1,5f975e90-6032-439a-98b1-933cc7fc451d,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.92,3.82,87.1,98.0,117.0,104.0,0.737,9.69,3.19,6.49,1.13,0.82,0.26,0.417,0.175,0.323,0.415,122.0,105.0,116.0,137.0,79.0,87.0,114.0,97.0,101.0,120.0,95.0,106.0,99.0,97.0,93.0,0.512,0.024,0.214,0.03,0.219,1.55,-0.22,1.01,-0.01,-1.34,94.9,91.9,86.1,89.0,80.4,0.149,0.264,0.313,0.253,0.471,0.287,0.239,0.394,0.286,0.167,0.167,0.5,0.333,0.333,0.063,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-04-18,745104,Strikeout,strikeout,True,623912,656288,Harold Ramírez,Griffin Canning,0,ce5d83c2-08c1-4d04-a344-127ca66f8483,656288.0,griffincanning,Canning,Right,Griffin Canning,LAA,5.2,4.92,105.2,98.0,86.0,97.0,0.795,6.22,3.24,9.54,1.62,1.06,0.236,0.421,0.127,0.349,0.401,98.0,102.0,103.0,73.0,96.0,95.0,72.0,93.0,86.0,103.0,101.0,111.0,,,,0.354,,0.228,0.123,0.271,-0.83,,-1.29,-1.15,0.71,93.6,,88.7,88.0,80.7,0.243,0.521,0.158,0.254,0.377,0.253,0.303,0.449,0.292,0.297,0.432,0.21,,,,77.0,92.0,80.0,0.024,-8.35,93.0,0.5,1.1,0.0,,,,,,,,,,,,,,,
28,2024-04-18,745104,Hit By Pitch,hit_by_pitch,False,676609,656288,José Caballero,Griffin Canning,0,282d4793-62a0-4603-8e86-4bc57dea021f,656288.0,griffincanning,Canning,Right,Griffin Canning,LAA,5.2,4.92,105.2,98.0,86.0,97.0,0.795,6.22,3.24,9.54,1.62,1.06,0.236,0.421,0.127,0.349,0.401,98.0,102.0,103.0,73.0,96.0,95.0,72.0,93.0,86.0,103.0,101.0,111.0,,,,0.354,,0.228,0.123,0.271,-0.83,,-1.29,-1.15,0.71,93.6,,88.7,88.0,80.7,0.243,0.521,0.158,0.254,0.377,0.253,0.303,0.449,0.292,0.297,0.432,0.21,,,,77.0,92.0,80.0,0.024,-8.35,93.0,0.5,1.1,0.0,,,,,,,,,,,,,,,
29,2024-04-18,745104,Flyout,field_out,True,668853,656288,Austin Shenton,Griffin Canning,0,3a53b5f5-2264-4373-8868-bf95a16e74f0,656288.0,griffincanning,Canning,Right,Griffin Canning,LAA,5.2,4.92,105.2,98.0,86.0,97.0,0.795,6.22,3.24,9.54,1.62,1.06,0.236,0.421,0.127,0.349,0.401,98.0,102.0,103.0,73.0,96.0,95.0,72.0,93.0,86.0,103.0,101.0,111.0,,,,0.354,,0.228,0.123,0.271,-0.83,,-1.29,-1.15,0.71,93.6,,88.7,88.0,80.7,0.243,0.521,0.158,0.254,0.377,0.253,0.303,0.449,0.292,0.297,0.432,0.21,,,,77.0,92.0,80.0,0.024,-8.35,93.0,0.5,1.1,0.0,,,,,,,,,,,,,,,
30,2024-04-18,745104,Forceout,force_out,True,678554,656288,Curtis Mead,Griffin Canning,1,e0e60fbf-98c7-4458-83dc-d944fa5b5614,656288.0,griffincanning,Canning,Right,Griffin Canning,LAA,5.2,4.92,105.2,98.0,86.0,97.0,0.795,6.22,3.24,9.54,1.62,1.06,0.236,0.421,0.127,0.349,0.401,98.0,102.0,103.0,73.0,96.0,95.0,72.0,93.0,86.0,103.0,101.0,111.0,,,,0.354,,0.228,0.123,0.271,-0.83,,-1.29,-1.15,0.71,93.6,,88.7,88.0,80.7,0.243,0.521,0.158,0.254,0.377,0.253,0.303,0.449,0.292,0.297,0.432,0.21,,,,77.0,92.0,80.0,0.024,-8.35,93.0,0.5,1.1,0.0,,,,,,,,,,,,,,,
31,2024-04-18,745104,Strikeout,strikeout,True,650859,686752,Luis Rengifo,Ryan Pepiot,0,07cf0827-d6fb-4723-b5f7-750c4eecef33,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.92,3.82,87.1,98.0,117.0,104.0,0.737,9.69,3.19,6.49,1.13,0.82,0.26,0.417,0.175,0.323,0.415,122.0,105.0,116.0,137.0,79.0,87.0,114.0,97.0,101.0,120.0,95.0,106.0,99.0,97.0,93.0,0.512,0.024,0.214,0.03,0.219,1.55,-0.22,1.01,-0.01,-1.34,94.9,91.9,86.1,89.0,80.4,0.149,0.264,0.313,0.253,0.471,0.287,0.239,0.394,0.286,0.167,0.167,0.5,0.333,0.333,0.063,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-04-18,745104,Single,single,False,694384,686752,Nolan Schanuel,Ryan Pepiot,0,dd27a894-1c00-4336-9966-009a40b7a25a,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.92,3.82,87.1,98.0,117.0,104.0,0.737,9.69,3.19,6.49,1.13,0.82,0.26,0.417,0.175,0.323,0.415,122.0,105.0,116.0,137.0,79.0,87.0,114.0,97.0,101.0,120.0,95.0,106.0,99.0,97.0,93.0,0.512,0.024,0.214,0.03,0.219,1.55,-0.22,1.01,-0.01,-1.34,94.9,91.9,86.1,89.0,80.4,0.149,0.264,0.313,0.253,0.471,0.287,0.239,0.394,0.286,0.167,0.167,0.5,0.333,0.333,0.063,,,,,,,,,,,,,,,,,,,,,,,,
