,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CH%,wFA/C,wSL/C,wCH/C,vFA,vCH,vSL,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,wFC/C,wCU/C,vFC,vCU,FC_ba,FC_slg,FC_whiff,ST_ba,ST_slg,ST_whiff,CU_ba,CU_slg,CU_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
10,2024-09-26,745853,Pop Out,field_out,True,672640,701581,Otto Lopez,David Festa,0,39b46d44-3a67-47b4-ac15-8178e7348432,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,4.9,4.05,64.1,101.0,100.0,103.0,0.735,10.77,3.22,8.67,1.26,0.9,0.229,0.451,0.166,0.331,0.405,72.0,105.0,105.0,107.0,96.0,99.0,118.0,103.0,105.0,0.402,0.318,0.28,-0.79,1.48,-1.14,94.7,88.4,86.1,0.207,0.315,0.291,0.304,0.544,0.189,0.237,0.463,0.394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-09-26,745853,Pop Out,field_out,True,663743,701581,Nick Fortes,David Festa,0,73ea6952-c8ed-4f56-b318-a64c44ef23cb,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,4.9,4.05,64.1,101.0,100.0,103.0,0.735,10.77,3.22,8.67,1.26,0.9,0.229,0.451,0.166,0.331,0.405,72.0,105.0,105.0,107.0,96.0,99.0,118.0,103.0,105.0,0.402,0.318,0.28,-0.79,1.48,-1.14,94.7,88.4,86.1,0.207,0.315,0.291,0.304,0.544,0.189,0.237,0.463,0.394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-09-26,745853,Flyout,field_out,True,668904,678368,Royce Lewis,Valente Bellozo,0,486e2c0e-cfe1-4750-923a-c37a47c5a2d9,678368.0,valentebellozo,Bellozo,Right,Valente Bellozo,MIA,3.67,5.17,68.2,99.0,73.0,91.0,0.818,5.77,2.75,9.04,1.97,0.58,0.281,0.404,0.184,0.368,0.427,99.0,95.0,96.0,54.0,102.0,84.0,100.0,105.0,104.0,0.374,0.103,0.144,-0.41,0.03,-3.12,89.2,81.1,77.7,,,,0.247,0.454,0.133,0.326,0.488,0.296,93.0,94.0,94.0,67.0,98.0,91.0,0.253,0.125,1.23,-3.5,82.8,73.7,0.205,0.438,0.163,0.233,0.433,0.286,0.333,0.741,0.283,,,,,,,,,,,,,,,,,,
13,2024-09-26,745853,Walk,walk,False,467793,678368,Carlos Santana,Valente Bellozo,0,50a1238a-e562-4a83-bf68-000d87f85422,678368.0,valentebellozo,Bellozo,Right,Valente Bellozo,MIA,3.67,5.17,68.2,99.0,73.0,91.0,0.818,5.77,2.75,9.04,1.97,0.58,0.281,0.404,0.184,0.368,0.427,99.0,95.0,96.0,54.0,102.0,84.0,100.0,105.0,104.0,0.374,0.103,0.144,-0.41,0.03,-3.12,89.2,81.1,77.7,,,,0.247,0.454,0.133,0.326,0.488,0.296,93.0,94.0,94.0,67.0,98.0,91.0,0.253,0.125,1.23,-3.5,82.8,73.7,0.205,0.438,0.163,0.233,0.433,0.286,0.333,0.741,0.283,,,,,,,,,,,,,,,,,,
14,2024-09-26,745853,Flyout,field_out,True,571657,678368,Kyle Farmer,Valente Bellozo,0,4320847a-a6f2-4723-ad94-df7fd01e423f,678368.0,valentebellozo,Bellozo,Right,Valente Bellozo,MIA,3.67,5.17,68.2,99.0,73.0,91.0,0.818,5.77,2.75,9.04,1.97,0.58,0.281,0.404,0.184,0.368,0.427,99.0,95.0,96.0,54.0,102.0,84.0,100.0,105.0,104.0,0.374,0.103,0.144,-0.41,0.03,-3.12,89.2,81.1,77.7,,,,0.247,0.454,0.133,0.326,0.488,0.296,93.0,94.0,94.0,67.0,98.0,91.0,0.253,0.125,1.23,-3.5,82.8,73.7,0.205,0.438,0.163,0.233,0.433,0.286,0.333,0.741,0.283,,,,,,,,,,,,,,,,,,
15,2024-09-26,745853,Single,single,False,680777,678368,Ryan Jeffers,Valente Bellozo,1,0a007ca4-ff06-4a89-9a24-f63f08c37a4f,678368.0,valentebellozo,Bellozo,Right,Valente Bellozo,MIA,3.67,5.17,68.2,99.0,73.0,91.0,0.818,5.77,2.75,9.04,1.97,0.58,0.281,0.404,0.184,0.368,0.427,99.0,95.0,96.0,54.0,102.0,84.0,100.0,105.0,104.0,0.374,0.103,0.144,-0.41,0.03,-3.12,89.2,81.1,77.7,,,,0.247,0.454,0.133,0.326,0.488,0.296,93.0,94.0,94.0,67.0,98.0,91.0,0.253,0.125,1.23,-3.5,82.8,73.7,0.205,0.438,0.163,0.233,0.433,0.286,0.333,0.741,0.283,,,,,,,,,,,,,,,,,,
16,2024-09-26,745853,Flyout,field_out,True,650489,678368,Willi Castro,Valente Bellozo,0,fb6fa546-4e3d-4bb0-9253-76bcebb2d66d,678368.0,valentebellozo,Bellozo,Right,Valente Bellozo,MIA,3.67,5.17,68.2,99.0,73.0,91.0,0.818,5.77,2.75,9.04,1.97,0.58,0.281,0.404,0.184,0.368,0.427,99.0,95.0,96.0,54.0,102.0,84.0,100.0,105.0,104.0,0.374,0.103,0.144,-0.41,0.03,-3.12,89.2,81.1,77.7,,,,0.247,0.454,0.133,0.326,0.488,0.296,93.0,94.0,94.0,67.0,98.0,91.0,0.253,0.125,1.23,-3.5,82.8,73.7,0.205,0.438,0.163,0.233,0.433,0.286,0.333,0.741,0.283,,,,,,,,,,,,,,,,,,
17,2024-09-26,745853,Flyout,field_out,True,669364,701581,Xavier Edwards,David Festa,0,ca69ba97-1e99-4311-b491-04e7a039ae64,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,4.9,4.05,64.1,101.0,100.0,103.0,0.735,10.77,3.22,8.67,1.26,0.9,0.229,0.451,0.166,0.331,0.405,72.0,105.0,105.0,107.0,96.0,99.0,118.0,103.0,105.0,0.402,0.318,0.28,-0.79,1.48,-1.14,94.7,88.4,86.1,0.207,0.315,0.291,0.304,0.544,0.189,0.237,0.463,0.394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-09-26,745853,Flyout,field_out,True,681393,701581,Connor Norby,David Festa,0,5eaa7d0e-7460-4e39-966d-8dd383437edb,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,4.9,4.05,64.1,101.0,100.0,103.0,0.735,10.77,3.22,8.67,1.26,0.9,0.229,0.451,0.166,0.331,0.405,72.0,105.0,105.0,107.0,96.0,99.0,118.0,103.0,105.0,0.402,0.318,0.28,-0.79,1.48,-1.14,94.7,88.4,86.1,0.207,0.315,0.291,0.304,0.544,0.189,0.237,0.463,0.394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-09-26,745853,Flyout,field_out,True,669394,701581,Jake Burger,David Festa,0,603bab10-5cd7-409f-9bbc-71cb57ddafd8,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,4.9,4.05,64.1,101.0,100.0,103.0,0.735,10.77,3.22,8.67,1.26,0.9,0.229,0.451,0.166,0.331,0.405,72.0,105.0,105.0,107.0,96.0,99.0,118.0,103.0,105.0,0.402,0.318,0.28,-0.79,1.48,-1.14,94.7,88.4,86.1,0.207,0.315,0.291,0.304,0.544,0.189,0.237,0.463,0.394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-09-26,745853,Single,single,False,668885,678368,Austin Martin,Valente Bellozo,0,5698bee0-7e58-43ed-bc98-03ae0b96d4f9,678368.0,valentebellozo,Bellozo,Right,Valente Bellozo,MIA,3.67,5.17,68.2,99.0,73.0,91.0,0.818,5.77,2.75,9.04,1.97,0.58,0.281,0.404,0.184,0.368,0.427,99.0,95.0,96.0,54.0,102.0,84.0,100.0,105.0,104.0,0.374,0.103,0.144,-0.41,0.03,-3.12,89.2,81.1,77.7,,,,0.247,0.454,0.133,0.326,0.488,0.296,93.0,94.0,94.0,67.0,98.0,91.0,0.253,0.125,1.23,-3.5,82.8,73.7,0.205,0.438,0.163,0.233,0.433,0.286,0.333,0.741,0.283,,,,,,,,,,,,,,,,,,
21,2024-09-26,745853,Pop Out,field_out,True,621439,678368,Byron Buxton,Valente Bellozo,0,aee6a53b-851b-4acb-a6a8-cda81b5ff205,678368.0,valentebellozo,Bellozo,Right,Valente Bellozo,MIA,3.67,5.17,68.2,99.0,73.0,91.0,0.818,5.77,2.75,9.04,1.97,0.58,0.281,0.404,0.184,0.368,0.427,99.0,95.0,96.0,54.0,102.0,84.0,100.0,105.0,104.0,0.374,0.103,0.144,-0.41,0.03,-3.12,89.2,81.1,77.7,,,,0.247,0.454,0.133,0.326,0.488,0.296,93.0,94.0,94.0,67.0,98.0,91.0,0.253,0.125,1.23,-3.5,82.8,73.7,0.205,0.438,0.163,0.233,0.433,0.286,0.333,0.741,0.283,,,,,,,,,,,,,,,,,,
22,2024-09-26,745853,Single,single,False,621043,678368,Carlos Correa,Valente Bellozo,1,fd46374d-5bd4-42f8-9249-c69135464a3d,678368.0,valentebellozo,Bellozo,Right,Valente Bellozo,MIA,3.67,5.17,68.2,99.0,73.0,91.0,0.818,5.77,2.75,9.04,1.97,0.58,0.281,0.404,0.184,0.368,0.427,99.0,95.0,96.0,54.0,102.0,84.0,100.0,105.0,104.0,0.374,0.103,0.144,-0.41,0.03,-3.12,89.2,81.1,77.7,,,,0.247,0.454,0.133,0.326,0.488,0.296,93.0,94.0,94.0,67.0,98.0,91.0,0.253,0.125,1.23,-3.5,82.8,73.7,0.205,0.438,0.163,0.233,0.433,0.286,0.333,0.741,0.283,,,,,,,,,,,,,,,,,,
23,2024-09-26,745853,Fielders Choice Out,fielders_choice_out,True,663616,678368,Trevor Larnach,Valente Bellozo,1,32c3076b-8cf3-4379-a273-4e3d615e2446,678368.0,valentebellozo,Bellozo,Right,Valente Bellozo,MIA,3.67,5.17,68.2,99.0,73.0,91.0,0.818,5.77,2.75,9.04,1.97,0.58,0.281,0.404,0.184,0.368,0.427,99.0,95.0,96.0,54.0,102.0,84.0,100.0,105.0,104.0,0.374,0.103,0.144,-0.41,0.03,-3.12,89.2,81.1,77.7,,,,0.247,0.454,0.133,0.326,0.488,0.296,93.0,94.0,94.0,67.0,98.0,91.0,0.253,0.125,1.23,-3.5,82.8,73.7,0.205,0.438,0.163,0.233,0.433,0.286,0.333,0.741,0.283,,,,,,,,,,,,,,,,,,
24,2024-09-26,745853,Flyout,field_out,True,668904,678368,Royce Lewis,Valente Bellozo,0,abbada69-6166-411e-acb1-f2deead7e256,678368.0,valentebellozo,Bellozo,Right,Valente Bellozo,MIA,3.67,5.17,68.2,99.0,73.0,91.0,0.818,5.77,2.75,9.04,1.97,0.58,0.281,0.404,0.184,0.368,0.427,99.0,95.0,96.0,54.0,102.0,84.0,100.0,105.0,104.0,0.374,0.103,0.144,-0.41,0.03,-3.12,89.2,81.1,77.7,,,,0.247,0.454,0.133,0.326,0.488,0.296,93.0,94.0,94.0,67.0,98.0,91.0,0.253,0.125,1.23,-3.5,82.8,73.7,0.205,0.438,0.163,0.233,0.433,0.286,0.333,0.741,0.283,,,,,,,,,,,,,,,,,,
25,2024-09-26,745853,Groundout,field_out,True,660821,701581,Jesús Sánchez,David Festa,0,215831ee-a897-4f1e-8a72-7bfbae5e9f53,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,4.9,4.05,64.1,101.0,100.0,103.0,0.735,10.77,3.22,8.67,1.26,0.9,0.229,0.451,0.166,0.331,0.405,72.0,105.0,105.0,107.0,96.0,99.0,118.0,103.0,105.0,0.402,0.318,0.28,-0.79,1.48,-1.14,94.7,88.4,86.1,0.207,0.315,0.291,0.304,0.544,0.189,0.237,0.463,0.394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-09-26,745853,Double,double,False,681146,701581,Jonah Bride,David Festa,0,22cd0e20-687e-440d-8bc1-644abd728b40,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,4.9,4.05,64.1,101.0,100.0,103.0,0.735,10.77,3.22,8.67,1.26,0.9,0.229,0.451,0.166,0.331,0.405,72.0,105.0,105.0,107.0,96.0,99.0,118.0,103.0,105.0,0.402,0.318,0.28,-0.79,1.48,-1.14,94.7,88.4,86.1,0.207,0.315,0.291,0.304,0.544,0.189,0.237,0.463,0.394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-09-26,745853,Strikeout,strikeout,True,669065,701581,Kyle Stowers,David Festa,0,cb779c97-3f6a-465e-b306-ac96124fc538,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,4.9,4.05,64.1,101.0,100.0,103.0,0.735,10.77,3.22,8.67,1.26,0.9,0.229,0.451,0.166,0.331,0.405,72.0,105.0,105.0,107.0,96.0,99.0,118.0,103.0,105.0,0.402,0.318,0.28,-0.79,1.48,-1.14,94.7,88.4,86.1,0.207,0.315,0.291,0.304,0.544,0.189,0.237,0.463,0.394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-09-26,745853,Pop Out,field_out,True,656537,701581,Derek Hill,David Festa,0,a2fa11c5-ec49-40ba-bacd-edd5ec1bf4f2,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,4.9,4.05,64.1,101.0,100.0,103.0,0.735,10.77,3.22,8.67,1.26,0.9,0.229,0.451,0.166,0.331,0.405,72.0,105.0,105.0,107.0,96.0,99.0,118.0,103.0,105.0,0.402,0.318,0.28,-0.79,1.48,-1.14,94.7,88.4,86.1,0.207,0.315,0.291,0.304,0.544,0.189,0.237,0.463,0.394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-09-26,745853,Strikeout,strikeout,True,467793,678368,Carlos Santana,Valente Bellozo,0,d3019c75-3bb1-4035-b46f-9d818f69a8bd,678368.0,valentebellozo,Bellozo,Right,Valente Bellozo,MIA,3.67,5.17,68.2,99.0,73.0,91.0,0.818,5.77,2.75,9.04,1.97,0.58,0.281,0.404,0.184,0.368,0.427,99.0,95.0,96.0,54.0,102.0,84.0,100.0,105.0,104.0,0.374,0.103,0.144,-0.41,0.03,-3.12,89.2,81.1,77.7,,,,0.247,0.454,0.133,0.326,0.488,0.296,93.0,94.0,94.0,67.0,98.0,91.0,0.253,0.125,1.23,-3.5,82.8,73.7,0.205,0.438,0.163,0.233,0.433,0.286,0.333,0.741,0.283,,,,,,,,,,,,,,,,,,
30,2024-09-26,745853,Flyout,field_out,True,571657,678368,Kyle Farmer,Valente Bellozo,0,637ff8da-b1ec-45b2-b001-a7864938cb7b,678368.0,valentebellozo,Bellozo,Right,Valente Bellozo,MIA,3.67,5.17,68.2,99.0,73.0,91.0,0.818,5.77,2.75,9.04,1.97,0.58,0.281,0.404,0.184,0.368,0.427,99.0,95.0,96.0,54.0,102.0,84.0,100.0,105.0,104.0,0.374,0.103,0.144,-0.41,0.03,-3.12,89.2,81.1,77.7,,,,0.247,0.454,0.133,0.326,0.488,0.296,93.0,94.0,94.0,67.0,98.0,91.0,0.253,0.125,1.23,-3.5,82.8,73.7,0.205,0.438,0.163,0.233,0.433,0.286,0.333,0.741,0.283,,,,,,,,,,,,,,,,,,
31,2024-09-26,745853,Lineout,field_out,True,680777,678368,Ryan Jeffers,Valente Bellozo,0,024eac7a-5ebf-4585-af10-27f4df35296a,678368.0,valentebellozo,Bellozo,Right,Valente Bellozo,MIA,3.67,5.17,68.2,99.0,73.0,91.0,0.818,5.77,2.75,9.04,1.97,0.58,0.281,0.404,0.184,0.368,0.427,99.0,95.0,96.0,54.0,102.0,84.0,100.0,105.0,104.0,0.374,0.103,0.144,-0.41,0.03,-3.12,89.2,81.1,77.7,,,,0.247,0.454,0.133,0.326,0.488,0.296,93.0,94.0,94.0,67.0,98.0,91.0,0.253,0.125,1.23,-3.5,82.8,73.7,0.205,0.438,0.163,0.233,0.433,0.286,0.333,0.741,0.283,,,,,,,,,,,,,,,,,,
32,2024-09-26,745853,Single,single,False,672640,701581,Otto Lopez,David Festa,0,40e5f4cc-ae29-42ed-9336-0786b537ad96,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,4.9,4.05,64.1,101.0,100.0,103.0,0.735,10.77,3.22,8.67,1.26,0.9,0.229,0.451,0.166,0.331,0.405,72.0,105.0,105.0,107.0,96.0,99.0,118.0,103.0,105.0,0.402,0.318,0.28,-0.79,1.48,-1.14,94.7,88.4,86.1,0.207,0.315,0.291,0.304,0.544,0.189,0.237,0.463,0.394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-09-26,745853,Single,single,False,663743,701581,Nick Fortes,David Festa,1,523fcc7f-1341-4669-83be-8c6e41756f48,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,4.9,4.05,64.1,101.0,100.0,103.0,0.735,10.77,3.22,8.67,1.26,0.9,0.229,0.451,0.166,0.331,0.405,72.0,105.0,105.0,107.0,96.0,99.0,118.0,103.0,105.0,0.402,0.318,0.28,-0.79,1.48,-1.14,94.7,88.4,86.1,0.207,0.315,0.291,0.304,0.544,0.189,0.237,0.463,0.394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2024-09-26,745853,Single,single,False,669364,701581,Xavier Edwards,David Festa,1,92ca4e42-5c51-40f3-9a71-eabb35492e5c,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,4.9,4.05,64.1,101.0,100.0,103.0,0.735,10.77,3.22,8.67,1.26,0.9,0.229,0.451,0.166,0.331,0.405,72.0,105.0,105.0,107.0,96.0,99.0,118.0,103.0,105.0,0.402,0.318,0.28,-0.79,1.48,-1.14,94.7,88.4,86.1,0.207,0.315,0.291,0.304,0.544,0.189,0.237,0.463,0.394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,2024-09-26,745853,Strikeout,strikeout,True,681393,701581,Connor Norby,David Festa,0,7296a25f-3315-4718-8f72-bbe38a6a9465,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,4.9,4.05,64.1,101.0,100.0,103.0,0.735,10.77,3.22,8.67,1.26,0.9,0.229,0.451,0.166,0.331,0.405,72.0,105.0,105.0,107.0,96.0,99.0,118.0,103.0,105.0,0.402,0.318,0.28,-0.79,1.48,-1.14,94.7,88.4,86.1,0.207,0.315,0.291,0.304,0.544,0.189,0.237,0.463,0.394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,2024-09-26,745853,Single,single,False,669394,701581,Jake Burger,David Festa,1,fdf8c22f-34ab-433f-ad82-9d1a759045d4,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,4.9,4.05,64.1,101.0,100.0,103.0,0.735,10.77,3.22,8.67,1.26,0.9,0.229,0.451,0.166,0.331,0.405,72.0,105.0,105.0,107.0,96.0,99.0,118.0,103.0,105.0,0.402,0.318,0.28,-0.79,1.48,-1.14,94.7,88.4,86.1,0.207,0.315,0.291,0.304,0.544,0.189,0.237,0.463,0.394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
