,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,CU%,CH%,wFA/C,wFC/C,wCU/C,wCH/C,vFA,vFC,vCH,vCU,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,SL%,wSI/C,wSL/C,vSI,vSL,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
10,2024-06-11,747027,Flyout,field_out,True,669221,544150,Sean Murphy,Albert Suárez,1,79a3ca36-ca7a-49d1-af5e-c31062835532,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,2.82,4.07,70.1,100.0,90.0,96.0,0.79,7.04,3.2,7.93,0.51,0.78,0.252,0.421,0.126,0.262,0.386,98.0,99.0,106.0,93.0,97.0,97.0,92.0,101.0,95.0,73.0,101.0,91.0,0.529,0.2,0.092,0.178,0.49,-0.22,-0.29,1.03,95.1,86.4,85.9,78.5,0.241,0.38,0.214,0.19,0.293,0.228,0.283,0.413,0.302,0.238,0.333,0.205,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-06-11,747027,Flyout,field_out,True,606115,544150,Orlando Arcia,Albert Suárez,0,d9019beb-6085-48cf-aa45-fcd4089b1f39,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,2.82,4.07,70.1,100.0,90.0,96.0,0.79,7.04,3.2,7.93,0.51,0.78,0.252,0.421,0.126,0.262,0.386,98.0,99.0,106.0,93.0,97.0,97.0,92.0,101.0,95.0,73.0,101.0,91.0,0.529,0.2,0.092,0.178,0.49,-0.22,-0.29,1.03,95.1,86.4,85.9,78.5,0.241,0.38,0.214,0.19,0.293,0.228,0.283,0.413,0.302,0.238,0.333,0.205,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-06-11,747027,Walk,walk,False,623993,608331,Anthony Santander,Max Fried,0,5d10ab9b-8149-4fdc-92c3-685b6f33c85d,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.08,3.72,108.0,98.0,96.0,99.0,0.781,7.92,2.83,7.58,0.75,2.57,0.267,0.397,0.176,0.241,0.414,95.0,102.0,103.0,110.0,102.0,106.0,83.0,94.0,94.0,88.0,93.0,92.0,0.311,0.055,0.208,0.145,0.76,-0.23,0.93,1.72,93.8,89.3,86.1,74.4,0.287,0.369,0.2,0.186,0.271,0.24,0.308,0.308,0.313,0.158,0.329,0.313,97.0,98.0,97.0,97.0,96.0,95.0,0.162,0.119,1.8,0.7,93.7,82.7,0.231,0.256,0.165,0.25,0.25,0.296,,,,,,,,,
13,2024-06-11,747027,Single,single,False,669720,608331,Austin Hays,Max Fried,1,c9611322-225b-40e9-b049-a182b2be2e9a,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.08,3.72,108.0,98.0,96.0,99.0,0.781,7.92,2.83,7.58,0.75,2.57,0.267,0.397,0.176,0.241,0.414,95.0,102.0,103.0,110.0,102.0,106.0,83.0,94.0,94.0,88.0,93.0,92.0,0.311,0.055,0.208,0.145,0.76,-0.23,0.93,1.72,93.8,89.3,86.1,74.4,0.287,0.369,0.2,0.186,0.271,0.24,0.308,0.308,0.313,0.158,0.329,0.313,97.0,98.0,97.0,97.0,96.0,95.0,0.162,0.119,1.8,0.7,93.7,82.7,0.231,0.256,0.165,0.25,0.25,0.296,,,,,,,,,
14,2024-06-11,747027,Home Run,home_run,False,622761,608331,Jorge Mateo,Max Fried,1,91841bc9-1e86-4d96-ac8e-814da2eca004,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.08,3.72,108.0,98.0,96.0,99.0,0.781,7.92,2.83,7.58,0.75,2.57,0.267,0.397,0.176,0.241,0.414,95.0,102.0,103.0,110.0,102.0,106.0,83.0,94.0,94.0,88.0,93.0,92.0,0.311,0.055,0.208,0.145,0.76,-0.23,0.93,1.72,93.8,89.3,86.1,74.4,0.287,0.369,0.2,0.186,0.271,0.24,0.308,0.308,0.313,0.158,0.329,0.313,97.0,98.0,97.0,97.0,96.0,95.0,0.162,0.119,1.8,0.7,93.7,82.7,0.231,0.256,0.165,0.25,0.25,0.296,,,,,,,,,
15,2024-06-11,747027,Single,single,False,602104,608331,Ramón Urías,Max Fried,0,dd52939a-5917-4d52-bf0a-5c51757a0905,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.08,3.72,108.0,98.0,96.0,99.0,0.781,7.92,2.83,7.58,0.75,2.57,0.267,0.397,0.176,0.241,0.414,95.0,102.0,103.0,110.0,102.0,106.0,83.0,94.0,94.0,88.0,93.0,92.0,0.311,0.055,0.208,0.145,0.76,-0.23,0.93,1.72,93.8,89.3,86.1,74.4,0.287,0.369,0.2,0.186,0.271,0.24,0.308,0.308,0.313,0.158,0.329,0.313,97.0,98.0,97.0,97.0,96.0,95.0,0.162,0.119,1.8,0.7,93.7,82.7,0.231,0.256,0.165,0.25,0.25,0.296,,,,,,,,,
16,2024-06-11,747027,Lineout,field_out,True,543510,608331,James McCann,Max Fried,0,ae45718c-24d1-4469-909d-4df15a313b9b,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.08,3.72,108.0,98.0,96.0,99.0,0.781,7.92,2.83,7.58,0.75,2.57,0.267,0.397,0.176,0.241,0.414,95.0,102.0,103.0,110.0,102.0,106.0,83.0,94.0,94.0,88.0,93.0,92.0,0.311,0.055,0.208,0.145,0.76,-0.23,0.93,1.72,93.8,89.3,86.1,74.4,0.287,0.369,0.2,0.186,0.271,0.24,0.308,0.308,0.313,0.158,0.329,0.313,97.0,98.0,97.0,97.0,96.0,95.0,0.162,0.119,1.8,0.7,93.7,82.7,0.231,0.256,0.165,0.25,0.25,0.296,,,,,,,,,
17,2024-06-11,747027,Strikeout,strikeout,True,681297,608331,Colton Cowser,Max Fried,0,d1104105-d8f8-40c6-bff0-1327272cc81a,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.08,3.72,108.0,98.0,96.0,99.0,0.781,7.92,2.83,7.58,0.75,2.57,0.267,0.397,0.176,0.241,0.414,95.0,102.0,103.0,110.0,102.0,106.0,83.0,94.0,94.0,88.0,93.0,92.0,0.311,0.055,0.208,0.145,0.76,-0.23,0.93,1.72,93.8,89.3,86.1,74.4,0.287,0.369,0.2,0.186,0.271,0.24,0.308,0.308,0.313,0.158,0.329,0.313,97.0,98.0,97.0,97.0,96.0,95.0,0.162,0.119,1.8,0.7,93.7,82.7,0.231,0.256,0.165,0.25,0.25,0.296,,,,,,,,,
18,2024-06-11,747027,Flyout,field_out,True,676059,608331,Jordan Westburg,Max Fried,0,8afe136f-91b7-47fc-924d-a741e372a04d,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.08,3.72,108.0,98.0,96.0,99.0,0.781,7.92,2.83,7.58,0.75,2.57,0.267,0.397,0.176,0.241,0.414,95.0,102.0,103.0,110.0,102.0,106.0,83.0,94.0,94.0,88.0,93.0,92.0,0.311,0.055,0.208,0.145,0.76,-0.23,0.93,1.72,93.8,89.3,86.1,74.4,0.287,0.369,0.2,0.186,0.271,0.24,0.308,0.308,0.313,0.158,0.329,0.313,97.0,98.0,97.0,97.0,96.0,95.0,0.162,0.119,1.8,0.7,93.7,82.7,0.231,0.256,0.165,0.25,0.25,0.296,,,,,,,,,
19,2024-06-11,747027,Lineout,field_out,True,671739,544150,Michael Harris II,Albert Suárez,0,dfb2bafd-4825-43a3-958e-c463432ab2f8,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,2.82,4.07,70.1,100.0,90.0,96.0,0.79,7.04,3.2,7.93,0.51,0.78,0.252,0.421,0.126,0.262,0.386,98.0,99.0,106.0,93.0,97.0,97.0,92.0,101.0,95.0,73.0,101.0,91.0,0.529,0.2,0.092,0.178,0.49,-0.22,-0.29,1.03,95.1,86.4,85.9,78.5,0.241,0.38,0.214,0.19,0.293,0.228,0.283,0.413,0.302,0.238,0.333,0.205,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-06-11,747027,Lineout,field_out,True,645277,544150,Ozzie Albies,Albert Suárez,0,ee6ce68e-8faa-4def-986a-5a2d9a77ea65,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,2.82,4.07,70.1,100.0,90.0,96.0,0.79,7.04,3.2,7.93,0.51,0.78,0.252,0.421,0.126,0.262,0.386,98.0,99.0,106.0,93.0,97.0,97.0,92.0,101.0,95.0,73.0,101.0,91.0,0.529,0.2,0.092,0.178,0.49,-0.22,-0.29,1.03,95.1,86.4,85.9,78.5,0.241,0.38,0.214,0.19,0.293,0.228,0.283,0.413,0.302,0.238,0.333,0.205,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-06-11,747027,Strikeout,strikeout,True,663586,544150,Austin Riley,Albert Suárez,0,2c9e19b1-e08b-4d55-89ad-3030556e7732,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,2.82,4.07,70.1,100.0,90.0,96.0,0.79,7.04,3.2,7.93,0.51,0.78,0.252,0.421,0.126,0.262,0.386,98.0,99.0,106.0,93.0,97.0,97.0,92.0,101.0,95.0,73.0,101.0,91.0,0.529,0.2,0.092,0.178,0.49,-0.22,-0.29,1.03,95.1,86.4,85.9,78.5,0.241,0.38,0.214,0.19,0.293,0.228,0.283,0.413,0.302,0.238,0.333,0.205,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-06-11,747027,Flyout,field_out,True,668939,608331,Adley Rutschman,Max Fried,0,cff9d391-e48f-45aa-8e62-510e44fc25c6,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.08,3.72,108.0,98.0,96.0,99.0,0.781,7.92,2.83,7.58,0.75,2.57,0.267,0.397,0.176,0.241,0.414,95.0,102.0,103.0,110.0,102.0,106.0,83.0,94.0,94.0,88.0,93.0,92.0,0.311,0.055,0.208,0.145,0.76,-0.23,0.93,1.72,93.8,89.3,86.1,74.4,0.287,0.369,0.2,0.186,0.271,0.24,0.308,0.308,0.313,0.158,0.329,0.313,97.0,98.0,97.0,97.0,96.0,95.0,0.162,0.119,1.8,0.7,93.7,82.7,0.231,0.256,0.165,0.25,0.25,0.296,,,,,,,,,
23,2024-06-11,747027,Groundout,field_out,True,663624,608331,Ryan Mountcastle,Max Fried,0,48da746c-1fdb-45f1-87be-6fc0a72f6b5e,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.08,3.72,108.0,98.0,96.0,99.0,0.781,7.92,2.83,7.58,0.75,2.57,0.267,0.397,0.176,0.241,0.414,95.0,102.0,103.0,110.0,102.0,106.0,83.0,94.0,94.0,88.0,93.0,92.0,0.311,0.055,0.208,0.145,0.76,-0.23,0.93,1.72,93.8,89.3,86.1,74.4,0.287,0.369,0.2,0.186,0.271,0.24,0.308,0.308,0.313,0.158,0.329,0.313,97.0,98.0,97.0,97.0,96.0,95.0,0.162,0.119,1.8,0.7,93.7,82.7,0.231,0.256,0.165,0.25,0.25,0.296,,,,,,,,,
24,2024-06-11,747027,Groundout,field_out,True,623993,608331,Anthony Santander,Max Fried,0,f439aafc-0bcc-4979-a01b-acd97d3a7281,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.08,3.72,108.0,98.0,96.0,99.0,0.781,7.92,2.83,7.58,0.75,2.57,0.267,0.397,0.176,0.241,0.414,95.0,102.0,103.0,110.0,102.0,106.0,83.0,94.0,94.0,88.0,93.0,92.0,0.311,0.055,0.208,0.145,0.76,-0.23,0.93,1.72,93.8,89.3,86.1,74.4,0.287,0.369,0.2,0.186,0.271,0.24,0.308,0.308,0.313,0.158,0.329,0.313,97.0,98.0,97.0,97.0,96.0,95.0,0.162,0.119,1.8,0.7,93.7,82.7,0.231,0.256,0.165,0.25,0.25,0.296,,,,,,,,,
25,2024-06-11,747027,Walk,walk,False,621566,544150,Matt Olson,Albert Suárez,0,f72049f7-59ca-4c11-96bb-344a6eb5bfcf,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,2.82,4.07,70.1,100.0,90.0,96.0,0.79,7.04,3.2,7.93,0.51,0.78,0.252,0.421,0.126,0.262,0.386,98.0,99.0,106.0,93.0,97.0,97.0,92.0,101.0,95.0,73.0,101.0,91.0,0.529,0.2,0.092,0.178,0.49,-0.22,-0.29,1.03,95.1,86.4,85.9,78.5,0.241,0.38,0.214,0.19,0.293,0.228,0.283,0.413,0.302,0.238,0.333,0.205,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-06-11,747027,Strikeout,strikeout,True,542303,544150,Marcell Ozuna,Albert Suárez,0,65a645ae-4d77-4b41-8aa3-32201cd05442,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,2.82,4.07,70.1,100.0,90.0,96.0,0.79,7.04,3.2,7.93,0.51,0.78,0.252,0.421,0.126,0.262,0.386,98.0,99.0,106.0,93.0,97.0,97.0,92.0,101.0,95.0,73.0,101.0,91.0,0.529,0.2,0.092,0.178,0.49,-0.22,-0.29,1.03,95.1,86.4,85.9,78.5,0.241,0.38,0.214,0.19,0.293,0.228,0.283,0.413,0.302,0.238,0.333,0.205,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-06-11,747027,Flyout,field_out,True,594807,544150,Adam Duvall,Albert Suárez,0,7bf4519d-3634-48ca-adf7-9822e6b257fc,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,2.82,4.07,70.1,100.0,90.0,96.0,0.79,7.04,3.2,7.93,0.51,0.78,0.252,0.421,0.126,0.262,0.386,98.0,99.0,106.0,93.0,97.0,97.0,92.0,101.0,95.0,73.0,101.0,91.0,0.529,0.2,0.092,0.178,0.49,-0.22,-0.29,1.03,95.1,86.4,85.9,78.5,0.241,0.38,0.214,0.19,0.293,0.228,0.283,0.413,0.302,0.238,0.333,0.205,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-06-11,747027,Flyout,field_out,True,672284,544150,Jarred Kelenic,Albert Suárez,0,fb500f3e-3512-412d-8407-487052e907b7,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,2.82,4.07,70.1,100.0,90.0,96.0,0.79,7.04,3.2,7.93,0.51,0.78,0.252,0.421,0.126,0.262,0.386,98.0,99.0,106.0,93.0,97.0,97.0,92.0,101.0,95.0,73.0,101.0,91.0,0.529,0.2,0.092,0.178,0.49,-0.22,-0.29,1.03,95.1,86.4,85.9,78.5,0.241,0.38,0.214,0.19,0.293,0.228,0.283,0.413,0.302,0.238,0.333,0.205,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-06-11,747027,Single,single,False,669720,608331,Austin Hays,Max Fried,0,b596470c-0c40-46de-9a06-0e57d71a4097,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.08,3.72,108.0,98.0,96.0,99.0,0.781,7.92,2.83,7.58,0.75,2.57,0.267,0.397,0.176,0.241,0.414,95.0,102.0,103.0,110.0,102.0,106.0,83.0,94.0,94.0,88.0,93.0,92.0,0.311,0.055,0.208,0.145,0.76,-0.23,0.93,1.72,93.8,89.3,86.1,74.4,0.287,0.369,0.2,0.186,0.271,0.24,0.308,0.308,0.313,0.158,0.329,0.313,97.0,98.0,97.0,97.0,96.0,95.0,0.162,0.119,1.8,0.7,93.7,82.7,0.231,0.256,0.165,0.25,0.25,0.296,,,,,,,,,
30,2024-06-11,747027,Groundout,field_out,True,622761,608331,Jorge Mateo,Max Fried,1,95164340-15ce-4aa4-af38-097275ac0ed4,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.08,3.72,108.0,98.0,96.0,99.0,0.781,7.92,2.83,7.58,0.75,2.57,0.267,0.397,0.176,0.241,0.414,95.0,102.0,103.0,110.0,102.0,106.0,83.0,94.0,94.0,88.0,93.0,92.0,0.311,0.055,0.208,0.145,0.76,-0.23,0.93,1.72,93.8,89.3,86.1,74.4,0.287,0.369,0.2,0.186,0.271,0.24,0.308,0.308,0.313,0.158,0.329,0.313,97.0,98.0,97.0,97.0,96.0,95.0,0.162,0.119,1.8,0.7,93.7,82.7,0.231,0.256,0.165,0.25,0.25,0.296,,,,,,,,,
31,2024-06-11,747027,Flyout,field_out,True,602104,608331,Ramón Urías,Max Fried,1,025f088c-3cf0-4d7f-8097-abf8e45c8e49,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.08,3.72,108.0,98.0,96.0,99.0,0.781,7.92,2.83,7.58,0.75,2.57,0.267,0.397,0.176,0.241,0.414,95.0,102.0,103.0,110.0,102.0,106.0,83.0,94.0,94.0,88.0,93.0,92.0,0.311,0.055,0.208,0.145,0.76,-0.23,0.93,1.72,93.8,89.3,86.1,74.4,0.287,0.369,0.2,0.186,0.271,0.24,0.308,0.308,0.313,0.158,0.329,0.313,97.0,98.0,97.0,97.0,96.0,95.0,0.162,0.119,1.8,0.7,93.7,82.7,0.231,0.256,0.165,0.25,0.25,0.296,,,,,,,,,
32,2024-06-11,747027,Strikeout,strikeout,True,543510,608331,James McCann,Max Fried,0,5472b19a-48a9-4937-83a9-10563826c722,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.08,3.72,108.0,98.0,96.0,99.0,0.781,7.92,2.83,7.58,0.75,2.57,0.267,0.397,0.176,0.241,0.414,95.0,102.0,103.0,110.0,102.0,106.0,83.0,94.0,94.0,88.0,93.0,92.0,0.311,0.055,0.208,0.145,0.76,-0.23,0.93,1.72,93.8,89.3,86.1,74.4,0.287,0.369,0.2,0.186,0.271,0.24,0.308,0.308,0.313,0.158,0.329,0.313,97.0,98.0,97.0,97.0,96.0,95.0,0.162,0.119,1.8,0.7,93.7,82.7,0.231,0.256,0.165,0.25,0.25,0.296,,,,,,,,,
33,2024-06-11,747027,Strikeout,strikeout,True,669221,544150,Sean Murphy,Albert Suárez,0,7cfca5b4-9cb3-488d-842d-0f6ac8154d1e,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,2.82,4.07,70.1,100.0,90.0,96.0,0.79,7.04,3.2,7.93,0.51,0.78,0.252,0.421,0.126,0.262,0.386,98.0,99.0,106.0,93.0,97.0,97.0,92.0,101.0,95.0,73.0,101.0,91.0,0.529,0.2,0.092,0.178,0.49,-0.22,-0.29,1.03,95.1,86.4,85.9,78.5,0.241,0.38,0.214,0.19,0.293,0.228,0.283,0.413,0.302,0.238,0.333,0.205,,,,,,,,,,,,,,,,,,,,,,,,,,,
