,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,Stf+ CU,Loc+ CU,Pit+ CU,FC_ba,FC_slg,FC_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,CU_ba,CU_slg,CU_whiff
10,2024-06-16,745321,Home Run,home_run,False,694384,702352,Nolan Schanuel,Spencer Bivens,0,e8ecd33f-19bf-48f2-9d48-a37958fd6dca,702352.0,spencerbivens,Bivens,Right,Spencer Bivens,SFG,2.65,5.06,17.0,102.0,103.0,101.0,0.752,8.47,2.65,7.41,2.65,1.47,0.234,0.362,0.191,0.383,0.408,106.0,95.0,95.0,72.0,103.0,83.0,136.0,110.0,114.0,0.077,0.276,,0.147,-4.12,1.65,,5.34,94.4,88.9,81.2,,0.2,0.8,0.25,0.0,0.0,0.25,0.176,0.353,0.385,89.0,99.0,97.0,0.482,-2.42,94.0,0.333,0.7,0.176,78.0,124.0,109.0,0.018,6.66,88.5,,,,,,,,,,,,,,,
11,2024-06-16,745321,Groundout,field_out,True,666176,702352,Jo Adell,Spencer Bivens,0,ba4c2a2c-7513-4090-8f8a-6e751781ae89,702352.0,spencerbivens,Bivens,Right,Spencer Bivens,SFG,2.65,5.06,17.0,102.0,103.0,101.0,0.752,8.47,2.65,7.41,2.65,1.47,0.234,0.362,0.191,0.383,0.408,106.0,95.0,95.0,72.0,103.0,83.0,136.0,110.0,114.0,0.077,0.276,,0.147,-4.12,1.65,,5.34,94.4,88.9,81.2,,0.2,0.8,0.25,0.0,0.0,0.25,0.176,0.353,0.385,89.0,99.0,97.0,0.482,-2.42,94.0,0.333,0.7,0.176,78.0,124.0,109.0,0.018,6.66,88.5,,,,,,,,,,,,,,,
12,2024-06-16,745321,Strikeout,strikeout,True,657061,702352,Cole Tucker,Spencer Bivens,0,3a5781b7-df76-4645-b31e-a1131e84f2e9,702352.0,spencerbivens,Bivens,Right,Spencer Bivens,SFG,2.65,5.06,17.0,102.0,103.0,101.0,0.752,8.47,2.65,7.41,2.65,1.47,0.234,0.362,0.191,0.383,0.408,106.0,95.0,95.0,72.0,103.0,83.0,136.0,110.0,114.0,0.077,0.276,,0.147,-4.12,1.65,,5.34,94.4,88.9,81.2,,0.2,0.8,0.25,0.0,0.0,0.25,0.176,0.353,0.385,89.0,99.0,97.0,0.482,-2.42,94.0,0.333,0.7,0.176,78.0,124.0,109.0,0.018,6.66,88.5,,,,,,,,,,,,,,,
13,2024-06-16,745321,Groundout,field_out,True,624424,690829,Michael Conforto,Ben Joyce,0,8991c1c2-3c4e-47b7-859e-bcc8dedb5884,690829.0,benjoyce,Joyce,Right,Ben Joyce,LAA,2.76,3.36,16.1,97.0,118.0,98.0,0.742,8.82,3.31,7.16,0.0,3.57,0.318,0.364,0.182,0.295,0.452,96.0,113.0,118.0,126.0,104.0,102.0,137.0,88.0,103.0,0.452,0.2,,0.022,0.63,-1.38,,11.97,101.7,91.2,85.9,,0.212,0.273,0.264,0.0,0.0,0.5,0.333,0.333,0.25,101.0,105.0,96.0,0.326,2.35,97.4,0.214,0.214,0.25,,,,,,,,,,,,,,,,,,,,,
14,2024-06-16,745321,Strikeout,strikeout,True,624585,690829,Jorge Soler,Ben Joyce,0,f0009002-ef0d-4734-a674-1e19177e1b37,690829.0,benjoyce,Joyce,Right,Ben Joyce,LAA,2.76,3.36,16.1,97.0,118.0,98.0,0.742,8.82,3.31,7.16,0.0,3.57,0.318,0.364,0.182,0.295,0.452,96.0,113.0,118.0,126.0,104.0,102.0,137.0,88.0,103.0,0.452,0.2,,0.022,0.63,-1.38,,11.97,101.7,91.2,85.9,,0.212,0.273,0.264,0.0,0.0,0.5,0.333,0.333,0.25,101.0,105.0,96.0,0.326,2.35,97.4,0.214,0.214,0.25,,,,,,,,,,,,,,,,,,,,,
15,2024-06-16,745321,Hit By Pitch,hit_by_pitch,False,527038,690829,Wilmer Flores,Ben Joyce,0,5376cd31-296f-4007-a054-9e2996c9f102,690829.0,benjoyce,Joyce,Right,Ben Joyce,LAA,2.76,3.36,16.1,97.0,118.0,98.0,0.742,8.82,3.31,7.16,0.0,3.57,0.318,0.364,0.182,0.295,0.452,96.0,113.0,118.0,126.0,104.0,102.0,137.0,88.0,103.0,0.452,0.2,,0.022,0.63,-1.38,,11.97,101.7,91.2,85.9,,0.212,0.273,0.264,0.0,0.0,0.5,0.333,0.333,0.25,101.0,105.0,96.0,0.326,2.35,97.4,0.214,0.214,0.25,,,,,,,,,,,,,,,,,,,,,
16,2024-06-16,745321,Walk,walk,False,573262,690829,Mike Yastrzemski,Ben Joyce,1,5d860f5d-af93-4817-951d-9f1c1416c6ec,690829.0,benjoyce,Joyce,Right,Ben Joyce,LAA,2.76,3.36,16.1,97.0,118.0,98.0,0.742,8.82,3.31,7.16,0.0,3.57,0.318,0.364,0.182,0.295,0.452,96.0,113.0,118.0,126.0,104.0,102.0,137.0,88.0,103.0,0.452,0.2,,0.022,0.63,-1.38,,11.97,101.7,91.2,85.9,,0.212,0.273,0.264,0.0,0.0,0.5,0.333,0.333,0.25,101.0,105.0,96.0,0.326,2.35,97.4,0.214,0.214,0.25,,,,,,,,,,,,,,,,,,,,,
17,2024-06-16,745321,Flyout,field_out,True,642731,690829,Thairo Estrada,Ben Joyce,0,716be6bf-6cc0-4bd9-8e2c-c22dc36306b4,690829.0,benjoyce,Joyce,Right,Ben Joyce,LAA,2.76,3.36,16.1,97.0,118.0,98.0,0.742,8.82,3.31,7.16,0.0,3.57,0.318,0.364,0.182,0.295,0.452,96.0,113.0,118.0,126.0,104.0,102.0,137.0,88.0,103.0,0.452,0.2,,0.022,0.63,-1.38,,11.97,101.7,91.2,85.9,,0.212,0.273,0.264,0.0,0.0,0.5,0.333,0.333,0.25,101.0,105.0,96.0,0.326,2.35,97.4,0.214,0.214,0.25,,,,,,,,,,,,,,,,,,,,,
18,2024-06-16,745321,Strikeout,strikeout,True,683021,702352,Michael Stefanic,Spencer Bivens,0,135fe0d8-d008-4be5-b94f-dafc5dec5b1c,702352.0,spencerbivens,Bivens,Right,Spencer Bivens,SFG,2.65,5.06,17.0,102.0,103.0,101.0,0.752,8.47,2.65,7.41,2.65,1.47,0.234,0.362,0.191,0.383,0.408,106.0,95.0,95.0,72.0,103.0,83.0,136.0,110.0,114.0,0.077,0.276,,0.147,-4.12,1.65,,5.34,94.4,88.9,81.2,,0.2,0.8,0.25,0.0,0.0,0.25,0.176,0.353,0.385,89.0,99.0,97.0,0.482,-2.42,94.0,0.333,0.7,0.176,78.0,124.0,109.0,0.018,6.66,88.5,,,,,,,,,,,,,,,
19,2024-06-16,745321,Groundout,field_out,True,650859,702352,Luis Rengifo,Spencer Bivens,0,93f4bc1e-289d-415a-8292-c7d6bda7c374,702352.0,spencerbivens,Bivens,Right,Spencer Bivens,SFG,2.65,5.06,17.0,102.0,103.0,101.0,0.752,8.47,2.65,7.41,2.65,1.47,0.234,0.362,0.191,0.383,0.408,106.0,95.0,95.0,72.0,103.0,83.0,136.0,110.0,114.0,0.077,0.276,,0.147,-4.12,1.65,,5.34,94.4,88.9,81.2,,0.2,0.8,0.25,0.0,0.0,0.25,0.176,0.353,0.385,89.0,99.0,97.0,0.482,-2.42,94.0,0.333,0.7,0.176,78.0,124.0,109.0,0.018,6.66,88.5,,,,,,,,,,,,,,,
20,2024-06-16,745321,Flyout,field_out,True,621493,702352,Taylor Ward,Spencer Bivens,0,6a820b40-95b7-49e6-9080-418b1d4c0779,702352.0,spencerbivens,Bivens,Right,Spencer Bivens,SFG,2.65,5.06,17.0,102.0,103.0,101.0,0.752,8.47,2.65,7.41,2.65,1.47,0.234,0.362,0.191,0.383,0.408,106.0,95.0,95.0,72.0,103.0,83.0,136.0,110.0,114.0,0.077,0.276,,0.147,-4.12,1.65,,5.34,94.4,88.9,81.2,,0.2,0.8,0.25,0.0,0.0,0.25,0.176,0.353,0.385,89.0,99.0,97.0,0.482,-2.42,94.0,0.333,0.7,0.176,78.0,124.0,109.0,0.018,6.66,88.5,,,,,,,,,,,,,,,
21,2024-06-16,745321,Double,double,False,689172,660761,Brett Wisely,José Suarez,0,15ed643b-f82c-44e0-9319-e8f44f255295,660761.0,josesuarez,"Suarez, J",Left,José Suarez,LAA,8.15,5.29,35.1,92.0,99.0,93.0,0.736,9.42,5.6,11.21,1.27,1.15,0.202,0.45,0.211,0.358,0.371,94.0,88.0,93.0,105.0,93.0,95.0,102.0,93.0,90.0,0.36,0.256,0.001,0.242,-1.96,0.41,-2.43,-0.87,92.9,82.7,81.3,74.1,0.36,0.76,0.311,0.255,0.431,0.329,0.286,0.5,0.212,73.0,101.0,88.0,0.122,-7.21,91.8,0.5,1.045,0.136,111.0,93.0,94.0,0.02,-8.06,88.7,77.0,124.0,123.0,0.5,1.0,0.143,,,,,,,,,
22,2024-06-16,745321,Single,single,False,671218,660761,Heliot Ramos,José Suarez,1,137bc628-c994-4ce3-a963-1ac50364f9fb,660761.0,josesuarez,"Suarez, J",Left,José Suarez,LAA,8.15,5.29,35.1,92.0,99.0,93.0,0.736,9.42,5.6,11.21,1.27,1.15,0.202,0.45,0.211,0.358,0.371,94.0,88.0,93.0,105.0,93.0,95.0,102.0,93.0,90.0,0.36,0.256,0.001,0.242,-1.96,0.41,-2.43,-0.87,92.9,82.7,81.3,74.1,0.36,0.76,0.311,0.255,0.431,0.329,0.286,0.5,0.212,73.0,101.0,88.0,0.122,-7.21,91.8,0.5,1.045,0.136,111.0,93.0,94.0,0.02,-8.06,88.7,77.0,124.0,123.0,0.5,1.0,0.143,,,,,,,,,
23,2024-06-16,745321,Fielders Choice Out,fielders_choice_out,True,672275,660761,Patrick Bailey,José Suarez,1,0c94dfb2-f56f-4ca5-9b6a-6eef9b6ad7a4,660761.0,josesuarez,"Suarez, J",Left,José Suarez,LAA,8.15,5.29,35.1,92.0,99.0,93.0,0.736,9.42,5.6,11.21,1.27,1.15,0.202,0.45,0.211,0.358,0.371,94.0,88.0,93.0,105.0,93.0,95.0,102.0,93.0,90.0,0.36,0.256,0.001,0.242,-1.96,0.41,-2.43,-0.87,92.9,82.7,81.3,74.1,0.36,0.76,0.311,0.255,0.431,0.329,0.286,0.5,0.212,73.0,101.0,88.0,0.122,-7.21,91.8,0.5,1.045,0.136,111.0,93.0,94.0,0.02,-8.06,88.7,77.0,124.0,123.0,0.5,1.0,0.143,,,,,,,,,
24,2024-06-16,745321,Flyout,field_out,True,656305,660761,Matt Chapman,José Suarez,0,5ffc881a-b934-4ff0-8b1a-057728efb963,660761.0,josesuarez,"Suarez, J",Left,José Suarez,LAA,8.15,5.29,35.1,92.0,99.0,93.0,0.736,9.42,5.6,11.21,1.27,1.15,0.202,0.45,0.211,0.358,0.371,94.0,88.0,93.0,105.0,93.0,95.0,102.0,93.0,90.0,0.36,0.256,0.001,0.242,-1.96,0.41,-2.43,-0.87,92.9,82.7,81.3,74.1,0.36,0.76,0.311,0.255,0.431,0.329,0.286,0.5,0.212,73.0,101.0,88.0,0.122,-7.21,91.8,0.5,1.045,0.136,111.0,93.0,94.0,0.02,-8.06,88.7,77.0,124.0,123.0,0.5,1.0,0.143,,,,,,,,,
25,2024-06-16,745321,Pop Out,field_out,True,624424,660761,Michael Conforto,José Suarez,0,7c414b05-eee9-4ca1-87ce-b3793f2bdcb5,660761.0,josesuarez,"Suarez, J",Left,José Suarez,LAA,8.15,5.29,35.1,92.0,99.0,93.0,0.736,9.42,5.6,11.21,1.27,1.15,0.202,0.45,0.211,0.358,0.371,94.0,88.0,93.0,105.0,93.0,95.0,102.0,93.0,90.0,0.36,0.256,0.001,0.242,-1.96,0.41,-2.43,-0.87,92.9,82.7,81.3,74.1,0.36,0.76,0.311,0.255,0.431,0.329,0.286,0.5,0.212,73.0,101.0,88.0,0.122,-7.21,91.8,0.5,1.045,0.136,111.0,93.0,94.0,0.02,-8.06,88.7,77.0,124.0,123.0,0.5,1.0,0.143,,,,,,,,,
26,2024-06-16,745321,Flyout,field_out,True,607680,702352,Kevin Pillar,Spencer Bivens,0,394a24ce-3360-4e95-b95e-6012d2377221,702352.0,spencerbivens,Bivens,Right,Spencer Bivens,SFG,2.65,5.06,17.0,102.0,103.0,101.0,0.752,8.47,2.65,7.41,2.65,1.47,0.234,0.362,0.191,0.383,0.408,106.0,95.0,95.0,72.0,103.0,83.0,136.0,110.0,114.0,0.077,0.276,,0.147,-4.12,1.65,,5.34,94.4,88.9,81.2,,0.2,0.8,0.25,0.0,0.0,0.25,0.176,0.353,0.385,89.0,99.0,97.0,0.482,-2.42,94.0,0.333,0.7,0.176,78.0,124.0,109.0,0.018,6.66,88.5,,,,,,,,,,,,,,,
27,2024-06-16,745321,Groundout,field_out,True,681351,702352,Logan O'Hoppe,Spencer Bivens,0,1846e617-7eb3-4cc4-a106-bd5ebeb7bb0c,702352.0,spencerbivens,Bivens,Right,Spencer Bivens,SFG,2.65,5.06,17.0,102.0,103.0,101.0,0.752,8.47,2.65,7.41,2.65,1.47,0.234,0.362,0.191,0.383,0.408,106.0,95.0,95.0,72.0,103.0,83.0,136.0,110.0,114.0,0.077,0.276,,0.147,-4.12,1.65,,5.34,94.4,88.9,81.2,,0.2,0.8,0.25,0.0,0.0,0.25,0.176,0.353,0.385,89.0,99.0,97.0,0.482,-2.42,94.0,0.333,0.7,0.176,78.0,124.0,109.0,0.018,6.66,88.5,,,,,,,,,,,,,,,
28,2024-06-16,745321,Strikeout,strikeout,True,687263,702352,Zach Neto,Spencer Bivens,0,3f6a71ed-af3c-44ac-8224-7ad0232c608b,702352.0,spencerbivens,Bivens,Right,Spencer Bivens,SFG,2.65,5.06,17.0,102.0,103.0,101.0,0.752,8.47,2.65,7.41,2.65,1.47,0.234,0.362,0.191,0.383,0.408,106.0,95.0,95.0,72.0,103.0,83.0,136.0,110.0,114.0,0.077,0.276,,0.147,-4.12,1.65,,5.34,94.4,88.9,81.2,,0.2,0.8,0.25,0.0,0.0,0.25,0.176,0.353,0.385,89.0,99.0,97.0,0.482,-2.42,94.0,0.333,0.7,0.176,78.0,124.0,109.0,0.018,6.66,88.5,,,,,,,,,,,,,,,
29,2024-06-16,745321,Walk,walk,False,624585,660761,Jorge Soler,José Suarez,0,4660a292-4512-482f-9e9e-c7faac0c6615,660761.0,josesuarez,"Suarez, J",Left,José Suarez,LAA,8.15,5.29,35.1,92.0,99.0,93.0,0.736,9.42,5.6,11.21,1.27,1.15,0.202,0.45,0.211,0.358,0.371,94.0,88.0,93.0,105.0,93.0,95.0,102.0,93.0,90.0,0.36,0.256,0.001,0.242,-1.96,0.41,-2.43,-0.87,92.9,82.7,81.3,74.1,0.36,0.76,0.311,0.255,0.431,0.329,0.286,0.5,0.212,73.0,101.0,88.0,0.122,-7.21,91.8,0.5,1.045,0.136,111.0,93.0,94.0,0.02,-8.06,88.7,77.0,124.0,123.0,0.5,1.0,0.143,,,,,,,,,
30,2024-06-16,745321,Double,double,False,527038,660761,Wilmer Flores,José Suarez,1,227a601d-87fc-41f5-b540-e9ff8dc2a566,660761.0,josesuarez,"Suarez, J",Left,José Suarez,LAA,8.15,5.29,35.1,92.0,99.0,93.0,0.736,9.42,5.6,11.21,1.27,1.15,0.202,0.45,0.211,0.358,0.371,94.0,88.0,93.0,105.0,93.0,95.0,102.0,93.0,90.0,0.36,0.256,0.001,0.242,-1.96,0.41,-2.43,-0.87,92.9,82.7,81.3,74.1,0.36,0.76,0.311,0.255,0.431,0.329,0.286,0.5,0.212,73.0,101.0,88.0,0.122,-7.21,91.8,0.5,1.045,0.136,111.0,93.0,94.0,0.02,-8.06,88.7,77.0,124.0,123.0,0.5,1.0,0.143,,,,,,,,,
31,2024-06-16,745321,Hit By Pitch,hit_by_pitch,False,596103,660761,Austin Slater,José Suarez,0,5b005b6c-3bcc-4681-bc3a-db5493d17d9e,660761.0,josesuarez,"Suarez, J",Left,José Suarez,LAA,8.15,5.29,35.1,92.0,99.0,93.0,0.736,9.42,5.6,11.21,1.27,1.15,0.202,0.45,0.211,0.358,0.371,94.0,88.0,93.0,105.0,93.0,95.0,102.0,93.0,90.0,0.36,0.256,0.001,0.242,-1.96,0.41,-2.43,-0.87,92.9,82.7,81.3,74.1,0.36,0.76,0.311,0.255,0.431,0.329,0.286,0.5,0.212,73.0,101.0,88.0,0.122,-7.21,91.8,0.5,1.045,0.136,111.0,93.0,94.0,0.02,-8.06,88.7,77.0,124.0,123.0,0.5,1.0,0.143,,,,,,,,,
32,2024-06-16,745321,Double,double,False,642731,660761,Thairo Estrada,José Suarez,1,9c94a56d-2afe-48cf-902a-582357a061da,660761.0,josesuarez,"Suarez, J",Left,José Suarez,LAA,8.15,5.29,35.1,92.0,99.0,93.0,0.736,9.42,5.6,11.21,1.27,1.15,0.202,0.45,0.211,0.358,0.371,94.0,88.0,93.0,105.0,93.0,95.0,102.0,93.0,90.0,0.36,0.256,0.001,0.242,-1.96,0.41,-2.43,-0.87,92.9,82.7,81.3,74.1,0.36,0.76,0.311,0.255,0.431,0.329,0.286,0.5,0.212,73.0,101.0,88.0,0.122,-7.21,91.8,0.5,1.045,0.136,111.0,93.0,94.0,0.02,-8.06,88.7,77.0,124.0,123.0,0.5,1.0,0.143,,,,,,,,,
33,2024-06-16,745321,Double,double,False,689172,660761,Brett Wisely,José Suarez,1,b928b8bb-179c-4ada-893f-ae7b64dfa38c,660761.0,josesuarez,"Suarez, J",Left,José Suarez,LAA,8.15,5.29,35.1,92.0,99.0,93.0,0.736,9.42,5.6,11.21,1.27,1.15,0.202,0.45,0.211,0.358,0.371,94.0,88.0,93.0,105.0,93.0,95.0,102.0,93.0,90.0,0.36,0.256,0.001,0.242,-1.96,0.41,-2.43,-0.87,92.9,82.7,81.3,74.1,0.36,0.76,0.311,0.255,0.431,0.329,0.286,0.5,0.212,73.0,101.0,88.0,0.122,-7.21,91.8,0.5,1.045,0.136,111.0,93.0,94.0,0.02,-8.06,88.7,77.0,124.0,123.0,0.5,1.0,0.143,,,,,,,,,
34,2024-06-16,745321,Strikeout,strikeout,True,671218,519326,Heliot Ramos,Hunter Strickland,0,d1550026-7dad-4a69-a0eb-f59136ed290a,519326.0,hunterstrickland,Strickland,Right,Hunter Strickland,LAA,3.48,3.22,44.0,102.0,109.0,107.0,0.78,7.77,2.45,6.75,1.02,0.7,0.208,0.44,0.168,0.296,0.434,82.0,107.0,102.0,80.0,101.0,99.0,133.0,103.0,115.0,0.282,0.549,,0.061,-0.79,2.24,,3.81,94.2,87.6,84.0,,0.27,0.486,0.186,0.077,0.077,0.333,0.158,0.284,0.283,69.0,104.0,93.0,0.105,-1.13,92.7,0.375,0.5,0.103,,,,0.003,-71.24,90.6,,,,,,,,,,,,,,,
