,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,SI%,FA%,SL%,KC%,CH%,wFA/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vCH,vSI,vSL,vKC,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU
10,2024-07-12,746450,Strikeout,strikeout,True,606192,669373,Teoscar Hernández,Tarik Skubal,0,7fb80b04-d87f-4b4f-bca6-e909242d040c,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.41,2.7,116.0,104.0,104.0,108.0,0.706,10.86,1.63,6.28,0.78,1.37,0.278,0.396,0.17,0.264,0.484,98.0,105.0,117.0,112.0,103.0,103.0,97.0,107.0,106.0,110.0,102.0,105.0,99.0,90.0,100.0,0.21,0.317,0.154,0.047,0.272,1.19,1.96,1.72,2.55,0.42,96.8,86.0,96.7,88.7,78.6,0.217,0.37,0.468,0.195,0.333,0.264,0.17,0.27,0.171,0.16,0.26,0.386,0.143,0.143,0.214,,,,,,,,,,,,,,,
11,2024-07-12,746450,Strikeout,strikeout,True,500743,669373,Miguel Rojas,Tarik Skubal,0,40996d1f-39a5-4c5b-b106-749705a4c3ff,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.41,2.7,116.0,104.0,104.0,108.0,0.706,10.86,1.63,6.28,0.78,1.37,0.278,0.396,0.17,0.264,0.484,98.0,105.0,117.0,112.0,103.0,103.0,97.0,107.0,106.0,110.0,102.0,105.0,99.0,90.0,100.0,0.21,0.317,0.154,0.047,0.272,1.19,1.96,1.72,2.55,0.42,96.8,86.0,96.7,88.7,78.6,0.217,0.37,0.468,0.195,0.333,0.264,0.17,0.27,0.171,0.16,0.26,0.386,0.143,0.143,0.214,,,,,,,,,,,,,,,
12,2024-07-12,746450,Strikeout,strikeout,True,681624,669373,Andy Pages,Tarik Skubal,0,a3ebbd7b-c45f-4f71-b953-e04550bce566,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.41,2.7,116.0,104.0,104.0,108.0,0.706,10.86,1.63,6.28,0.78,1.37,0.278,0.396,0.17,0.264,0.484,98.0,105.0,117.0,112.0,103.0,103.0,97.0,107.0,106.0,110.0,102.0,105.0,99.0,90.0,100.0,0.21,0.317,0.154,0.047,0.272,1.19,1.96,1.72,2.55,0.42,96.8,86.0,96.7,88.7,78.6,0.217,0.37,0.468,0.195,0.333,0.264,0.17,0.27,0.171,0.16,0.26,0.386,0.143,0.143,0.214,,,,,,,,,,,,,,,
13,2024-07-12,746450,Groundout,field_out,True,570482,572020,Gio Urshela,James Paxton,0,5e2adf7b-18ff-4c49-b50f-bb1e75380413,572020.0,jamespaxton,Paxton,Left,James Paxton,LAD,4.38,4.83,84.1,97.0,73.0,90.0,0.821,6.08,4.7,8.32,1.07,0.85,0.269,0.322,0.14,0.337,0.417,71.0,97.0,96.0,69.0,98.0,85.0,65.0,98.0,92.0,,,,79.0,96.0,96.0,0.032,0.577,,0.284,0.07,0.34,-4.92,,-0.23,-1.66,93.2,82.6,92.6,,80.8,0.217,0.348,0.31,0.243,0.381,0.138,0.462,0.692,0.095,,,,0.224,0.355,0.358,82.0,95.0,84.0,0.037,-3.42,84.0,0.308,0.769,0.13,,,,,,
14,2024-07-12,746450,Walk,walk,False,668723,572020,Ryan Vilade,James Paxton,0,cbe76081-ef07-4e9a-b256-187f630d2682,572020.0,jamespaxton,Paxton,Left,James Paxton,LAD,4.38,4.83,84.1,97.0,73.0,90.0,0.821,6.08,4.7,8.32,1.07,0.85,0.269,0.322,0.14,0.337,0.417,71.0,97.0,96.0,69.0,98.0,85.0,65.0,98.0,92.0,,,,79.0,96.0,96.0,0.032,0.577,,0.284,0.07,0.34,-4.92,,-0.23,-1.66,93.2,82.6,92.6,,80.8,0.217,0.348,0.31,0.243,0.381,0.138,0.462,0.692,0.095,,,,0.224,0.355,0.358,82.0,95.0,84.0,0.037,-3.42,84.0,0.308,0.769,0.13,,,,,,
15,2024-07-12,746450,Flyout,field_out,True,628451,572020,Andy Ibáñez,James Paxton,0,6d0ab09f-6e77-4a85-b184-9c9827585dab,572020.0,jamespaxton,Paxton,Left,James Paxton,LAD,4.38,4.83,84.1,97.0,73.0,90.0,0.821,6.08,4.7,8.32,1.07,0.85,0.269,0.322,0.14,0.337,0.417,71.0,97.0,96.0,69.0,98.0,85.0,65.0,98.0,92.0,,,,79.0,96.0,96.0,0.032,0.577,,0.284,0.07,0.34,-4.92,,-0.23,-1.66,93.2,82.6,92.6,,80.8,0.217,0.348,0.31,0.243,0.381,0.138,0.462,0.692,0.095,,,,0.224,0.355,0.358,82.0,95.0,84.0,0.037,-3.42,84.0,0.308,0.769,0.13,,,,,,
16,2024-07-12,746450,Triple,triple,False,669234,572020,Justyn-Henry Malloy,James Paxton,1,f1d73e50-57e8-4745-ae83-8e1c16236b4d,572020.0,jamespaxton,Paxton,Left,James Paxton,LAD,4.38,4.83,84.1,97.0,73.0,90.0,0.821,6.08,4.7,8.32,1.07,0.85,0.269,0.322,0.14,0.337,0.417,71.0,97.0,96.0,69.0,98.0,85.0,65.0,98.0,92.0,,,,79.0,96.0,96.0,0.032,0.577,,0.284,0.07,0.34,-4.92,,-0.23,-1.66,93.2,82.6,92.6,,80.8,0.217,0.348,0.31,0.243,0.381,0.138,0.462,0.692,0.095,,,,0.224,0.355,0.358,82.0,95.0,84.0,0.037,-3.42,84.0,0.308,0.769,0.13,,,,,,
17,2024-07-12,746450,Flyout,field_out,True,663837,572020,Matt Vierling,James Paxton,0,756e76a5-00ca-4e45-9632-de058266619a,572020.0,jamespaxton,Paxton,Left,James Paxton,LAD,4.38,4.83,84.1,97.0,73.0,90.0,0.821,6.08,4.7,8.32,1.07,0.85,0.269,0.322,0.14,0.337,0.417,71.0,97.0,96.0,69.0,98.0,85.0,65.0,98.0,92.0,,,,79.0,96.0,96.0,0.032,0.577,,0.284,0.07,0.34,-4.92,,-0.23,-1.66,93.2,82.6,92.6,,80.8,0.217,0.348,0.31,0.243,0.381,0.138,0.462,0.692,0.095,,,,0.224,0.355,0.358,82.0,95.0,84.0,0.037,-3.42,84.0,0.308,0.769,0.13,,,,,,
18,2024-07-12,746450,Strikeout,strikeout,True,621035,669373,Chris Taylor,Tarik Skubal,0,56119d9c-45d0-4bb0-b1d5-64c7f77b6de2,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.41,2.7,116.0,104.0,104.0,108.0,0.706,10.86,1.63,6.28,0.78,1.37,0.278,0.396,0.17,0.264,0.484,98.0,105.0,117.0,112.0,103.0,103.0,97.0,107.0,106.0,110.0,102.0,105.0,99.0,90.0,100.0,0.21,0.317,0.154,0.047,0.272,1.19,1.96,1.72,2.55,0.42,96.8,86.0,96.7,88.7,78.6,0.217,0.37,0.468,0.195,0.333,0.264,0.17,0.27,0.171,0.16,0.26,0.386,0.143,0.143,0.214,,,,,,,,,,,,,,,
19,2024-07-12,746450,Flyout,field_out,True,678246,669373,Miguel Vargas,Tarik Skubal,0,c62a0592-f348-415a-8b2a-a2b656fceb38,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.41,2.7,116.0,104.0,104.0,108.0,0.706,10.86,1.63,6.28,0.78,1.37,0.278,0.396,0.17,0.264,0.484,98.0,105.0,117.0,112.0,103.0,103.0,97.0,107.0,106.0,110.0,102.0,105.0,99.0,90.0,100.0,0.21,0.317,0.154,0.047,0.272,1.19,1.96,1.72,2.55,0.42,96.8,86.0,96.7,88.7,78.6,0.217,0.37,0.468,0.195,0.333,0.264,0.17,0.27,0.171,0.16,0.26,0.386,0.143,0.143,0.214,,,,,,,,,,,,,,,
20,2024-07-12,746450,Field Error,field_error,False,571771,669373,Enrique Hernández,Tarik Skubal,0,6d78c234-6588-4d77-ae59-6441e13c8f65,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.41,2.7,116.0,104.0,104.0,108.0,0.706,10.86,1.63,6.28,0.78,1.37,0.278,0.396,0.17,0.264,0.484,98.0,105.0,117.0,112.0,103.0,103.0,97.0,107.0,106.0,110.0,102.0,105.0,99.0,90.0,100.0,0.21,0.317,0.154,0.047,0.272,1.19,1.96,1.72,2.55,0.42,96.8,86.0,96.7,88.7,78.6,0.217,0.37,0.468,0.195,0.333,0.264,0.17,0.27,0.171,0.16,0.26,0.386,0.143,0.143,0.214,,,,,,,,,,,,,,,
21,2024-07-12,746450,Flyout,field_out,True,660271,669373,Shohei Ohtani,Tarik Skubal,0,5de3055e-51b2-4c93-ad31-d7322ea092c4,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.41,2.7,116.0,104.0,104.0,108.0,0.706,10.86,1.63,6.28,0.78,1.37,0.278,0.396,0.17,0.264,0.484,98.0,105.0,117.0,112.0,103.0,103.0,97.0,107.0,106.0,110.0,102.0,105.0,99.0,90.0,100.0,0.21,0.317,0.154,0.047,0.272,1.19,1.96,1.72,2.55,0.42,96.8,86.0,96.7,88.7,78.6,0.217,0.37,0.468,0.195,0.333,0.264,0.17,0.27,0.171,0.16,0.26,0.386,0.143,0.143,0.214,,,,,,,,,,,,,,,
22,2024-07-12,746450,Groundout,field_out,True,682985,572020,Riley Greene,James Paxton,0,9f7b138e-ce91-4b57-85ce-053e33dcf5e5,572020.0,jamespaxton,Paxton,Left,James Paxton,LAD,4.38,4.83,84.1,97.0,73.0,90.0,0.821,6.08,4.7,8.32,1.07,0.85,0.269,0.322,0.14,0.337,0.417,71.0,97.0,96.0,69.0,98.0,85.0,65.0,98.0,92.0,,,,79.0,96.0,96.0,0.032,0.577,,0.284,0.07,0.34,-4.92,,-0.23,-1.66,93.2,82.6,92.6,,80.8,0.217,0.348,0.31,0.243,0.381,0.138,0.462,0.692,0.095,,,,0.224,0.355,0.358,82.0,95.0,84.0,0.037,-3.42,84.0,0.308,0.769,0.13,,,,,,
23,2024-07-12,746450,Double,double,False,592192,572020,Mark Canha,James Paxton,0,b217b1c9-a6f7-46f5-a43a-813cc30c408d,572020.0,jamespaxton,Paxton,Left,James Paxton,LAD,4.38,4.83,84.1,97.0,73.0,90.0,0.821,6.08,4.7,8.32,1.07,0.85,0.269,0.322,0.14,0.337,0.417,71.0,97.0,96.0,69.0,98.0,85.0,65.0,98.0,92.0,,,,79.0,96.0,96.0,0.032,0.577,,0.284,0.07,0.34,-4.92,,-0.23,-1.66,93.2,82.6,92.6,,80.8,0.217,0.348,0.31,0.243,0.381,0.138,0.462,0.692,0.095,,,,0.224,0.355,0.358,82.0,95.0,84.0,0.037,-3.42,84.0,0.308,0.769,0.13,,,,,,
24,2024-07-12,746450,Flyout,field_out,True,668670,572020,Jake Rogers,James Paxton,0,2be43fd9-81a9-4f7c-b2aa-4596a1af1b1b,572020.0,jamespaxton,Paxton,Left,James Paxton,LAD,4.38,4.83,84.1,97.0,73.0,90.0,0.821,6.08,4.7,8.32,1.07,0.85,0.269,0.322,0.14,0.337,0.417,71.0,97.0,96.0,69.0,98.0,85.0,65.0,98.0,92.0,,,,79.0,96.0,96.0,0.032,0.577,,0.284,0.07,0.34,-4.92,,-0.23,-1.66,93.2,82.6,92.6,,80.8,0.217,0.348,0.31,0.243,0.381,0.138,0.462,0.692,0.095,,,,0.224,0.355,0.358,82.0,95.0,84.0,0.037,-3.42,84.0,0.308,0.769,0.13,,,,,,
25,2024-07-12,746450,Groundout,field_out,True,595879,572020,Javier Báez,James Paxton,0,bc3471d4-51e2-4c9d-9dd5-a0596eb520f1,572020.0,jamespaxton,Paxton,Left,James Paxton,LAD,4.38,4.83,84.1,97.0,73.0,90.0,0.821,6.08,4.7,8.32,1.07,0.85,0.269,0.322,0.14,0.337,0.417,71.0,97.0,96.0,69.0,98.0,85.0,65.0,98.0,92.0,,,,79.0,96.0,96.0,0.032,0.577,,0.284,0.07,0.34,-4.92,,-0.23,-1.66,93.2,82.6,92.6,,80.8,0.217,0.348,0.31,0.243,0.381,0.138,0.462,0.692,0.095,,,,0.224,0.355,0.358,82.0,95.0,84.0,0.037,-3.42,84.0,0.308,0.769,0.13,,,,,,
26,2024-07-12,746450,Strikeout,strikeout,True,669257,669373,Will Smith,Tarik Skubal,0,e2042b15-41e3-4fce-90c6-eebc98a7c454,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.41,2.7,116.0,104.0,104.0,108.0,0.706,10.86,1.63,6.28,0.78,1.37,0.278,0.396,0.17,0.264,0.484,98.0,105.0,117.0,112.0,103.0,103.0,97.0,107.0,106.0,110.0,102.0,105.0,99.0,90.0,100.0,0.21,0.317,0.154,0.047,0.272,1.19,1.96,1.72,2.55,0.42,96.8,86.0,96.7,88.7,78.6,0.217,0.37,0.468,0.195,0.333,0.264,0.17,0.27,0.171,0.16,0.26,0.386,0.143,0.143,0.214,,,,,,,,,,,,,,,
27,2024-07-12,746450,Home Run,home_run,False,518692,669373,Freddie Freeman,Tarik Skubal,0,5f5513e4-b8e6-4fca-8bc8-4f650c04254c,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.41,2.7,116.0,104.0,104.0,108.0,0.706,10.86,1.63,6.28,0.78,1.37,0.278,0.396,0.17,0.264,0.484,98.0,105.0,117.0,112.0,103.0,103.0,97.0,107.0,106.0,110.0,102.0,105.0,99.0,90.0,100.0,0.21,0.317,0.154,0.047,0.272,1.19,1.96,1.72,2.55,0.42,96.8,86.0,96.7,88.7,78.6,0.217,0.37,0.468,0.195,0.333,0.264,0.17,0.27,0.171,0.16,0.26,0.386,0.143,0.143,0.214,,,,,,,,,,,,,,,
28,2024-07-12,746450,Walk,walk,False,606192,669373,Teoscar Hernández,Tarik Skubal,0,247ba0a8-eb60-4a22-87b0-1de03af40124,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.41,2.7,116.0,104.0,104.0,108.0,0.706,10.86,1.63,6.28,0.78,1.37,0.278,0.396,0.17,0.264,0.484,98.0,105.0,117.0,112.0,103.0,103.0,97.0,107.0,106.0,110.0,102.0,105.0,99.0,90.0,100.0,0.21,0.317,0.154,0.047,0.272,1.19,1.96,1.72,2.55,0.42,96.8,86.0,96.7,88.7,78.6,0.217,0.37,0.468,0.195,0.333,0.264,0.17,0.27,0.171,0.16,0.26,0.386,0.143,0.143,0.214,,,,,,,,,,,,,,,
29,2024-07-12,746450,Groundout,field_out,True,500743,669373,Miguel Rojas,Tarik Skubal,1,03b4e82a-35a0-45f6-8a25-dcee22cddad8,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.41,2.7,116.0,104.0,104.0,108.0,0.706,10.86,1.63,6.28,0.78,1.37,0.278,0.396,0.17,0.264,0.484,98.0,105.0,117.0,112.0,103.0,103.0,97.0,107.0,106.0,110.0,102.0,105.0,99.0,90.0,100.0,0.21,0.317,0.154,0.047,0.272,1.19,1.96,1.72,2.55,0.42,96.8,86.0,96.7,88.7,78.6,0.217,0.37,0.468,0.195,0.333,0.264,0.17,0.27,0.171,0.16,0.26,0.386,0.143,0.143,0.214,,,,,,,,,,,,,,,
30,2024-07-12,746450,Single,single,False,681624,669373,Andy Pages,Tarik Skubal,1,61b0b821-4d84-42b9-a1f4-54d3c5e8cd1d,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.41,2.7,116.0,104.0,104.0,108.0,0.706,10.86,1.63,6.28,0.78,1.37,0.278,0.396,0.17,0.264,0.484,98.0,105.0,117.0,112.0,103.0,103.0,97.0,107.0,106.0,110.0,102.0,105.0,99.0,90.0,100.0,0.21,0.317,0.154,0.047,0.272,1.19,1.96,1.72,2.55,0.42,96.8,86.0,96.7,88.7,78.6,0.217,0.37,0.468,0.195,0.333,0.264,0.17,0.27,0.171,0.16,0.26,0.386,0.143,0.143,0.214,,,,,,,,,,,,,,,
31,2024-07-12,746450,Forceout,force_out,True,621035,669373,Chris Taylor,Tarik Skubal,1,8ea9c2a2-c642-4cb5-8da9-7c1b71551dd4,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.41,2.7,116.0,104.0,104.0,108.0,0.706,10.86,1.63,6.28,0.78,1.37,0.278,0.396,0.17,0.264,0.484,98.0,105.0,117.0,112.0,103.0,103.0,97.0,107.0,106.0,110.0,102.0,105.0,99.0,90.0,100.0,0.21,0.317,0.154,0.047,0.272,1.19,1.96,1.72,2.55,0.42,96.8,86.0,96.7,88.7,78.6,0.217,0.37,0.468,0.195,0.333,0.264,0.17,0.27,0.171,0.16,0.26,0.386,0.143,0.143,0.214,,,,,,,,,,,,,,,
32,2024-07-12,746450,Lineout,field_out,True,570482,572020,Gio Urshela,James Paxton,0,18329d94-63aa-44ea-a1f4-19d34f723b1a,572020.0,jamespaxton,Paxton,Left,James Paxton,LAD,4.38,4.83,84.1,97.0,73.0,90.0,0.821,6.08,4.7,8.32,1.07,0.85,0.269,0.322,0.14,0.337,0.417,71.0,97.0,96.0,69.0,98.0,85.0,65.0,98.0,92.0,,,,79.0,96.0,96.0,0.032,0.577,,0.284,0.07,0.34,-4.92,,-0.23,-1.66,93.2,82.6,92.6,,80.8,0.217,0.348,0.31,0.243,0.381,0.138,0.462,0.692,0.095,,,,0.224,0.355,0.358,82.0,95.0,84.0,0.037,-3.42,84.0,0.308,0.769,0.13,,,,,,
33,2024-07-12,746450,Single,single,False,668723,572020,Ryan Vilade,James Paxton,0,a4a67de9-1e45-4f52-9574-a04107d6469f,572020.0,jamespaxton,Paxton,Left,James Paxton,LAD,4.38,4.83,84.1,97.0,73.0,90.0,0.821,6.08,4.7,8.32,1.07,0.85,0.269,0.322,0.14,0.337,0.417,71.0,97.0,96.0,69.0,98.0,85.0,65.0,98.0,92.0,,,,79.0,96.0,96.0,0.032,0.577,,0.284,0.07,0.34,-4.92,,-0.23,-1.66,93.2,82.6,92.6,,80.8,0.217,0.348,0.31,0.243,0.381,0.138,0.462,0.692,0.095,,,,0.224,0.355,0.358,82.0,95.0,84.0,0.037,-3.42,84.0,0.308,0.769,0.13,,,,,,
