,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FC%,KC%,wFC/C,wKC/C,vFC,vKC,FC_ba,FC_slg,FC_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
10,2024-06-25,745806,Walk,walk,False,682626,543037,Francisco Alvarez,Gerrit Cole,1,5ab91b5f-84be-4d13-94b9-41c21da495c1,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,4.6,4.07,29.1,99.0,112.0,104.0,0.763,10.43,3.07,9.51,1.84,0.66,0.305,0.378,0.171,0.268,0.417,75.0,89.0,90.0,,,,115.0,94.0,100.0,,,,129.0,105.0,109.0,,0.465,0.099,,0.044,-1.96,,0.46,,-10.98,95.9,88.0,,88.2,,,,,0.25,0.333,0.357,0.268,0.536,0.22,1.0,2.333,0.3,0.105,0.158,0.294,109.0,100.0,110.0,103.0,107.0,107.0,0.235,0.157,0.19,4.0,91.2,83.4,0.308,0.462,0.25,,,,,,,,,
11,2024-06-25,745806,Single,single,True,621438,543037,Tyrone Taylor,Gerrit Cole,1,2cfb953f-69fd-4824-978d-e8a5d35bbc5c,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,4.6,4.07,29.1,99.0,112.0,104.0,0.763,10.43,3.07,9.51,1.84,0.66,0.305,0.378,0.171,0.268,0.417,75.0,89.0,90.0,,,,115.0,94.0,100.0,,,,129.0,105.0,109.0,,0.465,0.099,,0.044,-1.96,,0.46,,-10.98,95.9,88.0,,88.2,,,,,0.25,0.333,0.357,0.268,0.536,0.22,1.0,2.333,0.3,0.105,0.158,0.294,109.0,100.0,110.0,103.0,107.0,107.0,0.235,0.157,0.19,4.0,91.2,83.4,0.308,0.462,0.25,,,,,,,,,
12,2024-06-25,745806,Groundout,field_out,True,518934,656849,DJ LeMahieu,David Peterson,0,7358f3c5-01f7-4657-aa18-00d23dcbe31b,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,NYM,3.09,5.36,43.2,98.0,93.0,97.0,0.799,6.6,3.92,8.86,0.82,2.14,0.267,0.296,0.096,0.289,0.429,88.0,90.0,93.0,88.0,102.0,102.0,68.0,102.0,91.0,102.0,99.0,98.0,111.0,98.0,103.0,0.318,0.236,0.207,0.074,0.165,-0.1,1.06,-3.49,-0.18,0.9,93.5,84.8,92.2,85.5,79.1,0.327,0.418,0.125,0.333,0.564,0.318,0.2,0.257,0.189,0.107,0.214,0.213,0.2,0.3,0.333,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-06-25,745806,Strikeout,strikeout,True,663330,656849,Jahmai Jones,David Peterson,0,e498b440-9e87-484e-8750-b2d37dad7d6b,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,NYM,3.09,5.36,43.2,98.0,93.0,97.0,0.799,6.6,3.92,8.86,0.82,2.14,0.267,0.296,0.096,0.289,0.429,88.0,90.0,93.0,88.0,102.0,102.0,68.0,102.0,91.0,102.0,99.0,98.0,111.0,98.0,103.0,0.318,0.236,0.207,0.074,0.165,-0.1,1.06,-3.49,-0.18,0.9,93.5,84.8,92.2,85.5,79.1,0.327,0.418,0.125,0.333,0.564,0.318,0.2,0.257,0.189,0.107,0.214,0.213,0.2,0.3,0.333,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-06-25,745806,Hit By Pitch,hit_by_pitch,False,624431,656849,Jose Trevino,David Peterson,0,d7555215-ca35-4b3b-8412-50bd6c705ebd,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,NYM,3.09,5.36,43.2,98.0,93.0,97.0,0.799,6.6,3.92,8.86,0.82,2.14,0.267,0.296,0.096,0.289,0.429,88.0,90.0,93.0,88.0,102.0,102.0,68.0,102.0,91.0,102.0,99.0,98.0,111.0,98.0,103.0,0.318,0.236,0.207,0.074,0.165,-0.1,1.06,-3.49,-0.18,0.9,93.5,84.8,92.2,85.5,79.1,0.327,0.418,0.125,0.333,0.564,0.318,0.2,0.257,0.189,0.107,0.214,0.213,0.2,0.3,0.333,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-06-25,745806,Strikeout,strikeout,True,683011,656849,Anthony Volpe,David Peterson,0,d8e29693-3292-4e73-a2d2-d74c7c9b13f7,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,NYM,3.09,5.36,43.2,98.0,93.0,97.0,0.799,6.6,3.92,8.86,0.82,2.14,0.267,0.296,0.096,0.289,0.429,88.0,90.0,93.0,88.0,102.0,102.0,68.0,102.0,91.0,102.0,99.0,98.0,111.0,98.0,103.0,0.318,0.236,0.207,0.074,0.165,-0.1,1.06,-3.49,-0.18,0.9,93.5,84.8,92.2,85.5,79.1,0.327,0.418,0.125,0.333,0.564,0.318,0.2,0.257,0.189,0.107,0.214,0.213,0.2,0.3,0.333,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-06-25,745806,Home Run,home_run,False,668901,543037,Mark Vientos,Gerrit Cole,0,9a617158-35c9-4768-9e1b-c69ad3c232c9,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,4.6,4.07,29.1,99.0,112.0,104.0,0.763,10.43,3.07,9.51,1.84,0.66,0.305,0.378,0.171,0.268,0.417,75.0,89.0,90.0,,,,115.0,94.0,100.0,,,,129.0,105.0,109.0,,0.465,0.099,,0.044,-1.96,,0.46,,-10.98,95.9,88.0,,88.2,,,,,0.25,0.333,0.357,0.268,0.536,0.22,1.0,2.333,0.3,0.105,0.158,0.294,109.0,100.0,110.0,103.0,107.0,107.0,0.235,0.157,0.19,4.0,91.2,83.4,0.308,0.462,0.25,,,,,,,,,
17,2024-06-25,745806,Pop Out,field_out,True,643446,543037,Jeff McNeil,Gerrit Cole,0,69ea00f1-f47b-432c-b1f5-b6330a30ee84,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,4.6,4.07,29.1,99.0,112.0,104.0,0.763,10.43,3.07,9.51,1.84,0.66,0.305,0.378,0.171,0.268,0.417,75.0,89.0,90.0,,,,115.0,94.0,100.0,,,,129.0,105.0,109.0,,0.465,0.099,,0.044,-1.96,,0.46,,-10.98,95.9,88.0,,88.2,,,,,0.25,0.333,0.357,0.268,0.536,0.22,1.0,2.333,0.3,0.105,0.158,0.294,109.0,100.0,110.0,103.0,107.0,107.0,0.235,0.157,0.19,4.0,91.2,83.4,0.308,0.462,0.25,,,,,,,,,
18,2024-06-25,745806,Home Run,home_run,False,664056,543037,Harrison Bader,Gerrit Cole,0,d759ff59-7e6a-45c7-a3e2-25d0fc000764,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,4.6,4.07,29.1,99.0,112.0,104.0,0.763,10.43,3.07,9.51,1.84,0.66,0.305,0.378,0.171,0.268,0.417,75.0,89.0,90.0,,,,115.0,94.0,100.0,,,,129.0,105.0,109.0,,0.465,0.099,,0.044,-1.96,,0.46,,-10.98,95.9,88.0,,88.2,,,,,0.25,0.333,0.357,0.268,0.536,0.22,1.0,2.333,0.3,0.105,0.158,0.294,109.0,100.0,110.0,103.0,107.0,107.0,0.235,0.157,0.19,4.0,91.2,83.4,0.308,0.462,0.25,,,,,,,,,
19,2024-06-25,745806,Pop Out,field_out,True,596019,543037,Francisco Lindor,Gerrit Cole,0,2b1fbf2d-f032-4da0-8640-83c33cbc76bf,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,4.6,4.07,29.1,99.0,112.0,104.0,0.763,10.43,3.07,9.51,1.84,0.66,0.305,0.378,0.171,0.268,0.417,75.0,89.0,90.0,,,,115.0,94.0,100.0,,,,129.0,105.0,109.0,,0.465,0.099,,0.044,-1.96,,0.46,,-10.98,95.9,88.0,,88.2,,,,,0.25,0.333,0.357,0.268,0.536,0.22,1.0,2.333,0.3,0.105,0.158,0.294,109.0,100.0,110.0,103.0,107.0,107.0,0.235,0.157,0.19,4.0,91.2,83.4,0.308,0.462,0.25,,,,,,,,,
20,2024-06-25,745806,Flyout,field_out,True,607043,543037,Brandon Nimmo,Gerrit Cole,0,ae38f72c-11f0-4718-9701-ec038d738cc6,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,4.6,4.07,29.1,99.0,112.0,104.0,0.763,10.43,3.07,9.51,1.84,0.66,0.305,0.378,0.171,0.268,0.417,75.0,89.0,90.0,,,,115.0,94.0,100.0,,,,129.0,105.0,109.0,,0.465,0.099,,0.044,-1.96,,0.46,,-10.98,95.9,88.0,,88.2,,,,,0.25,0.333,0.357,0.268,0.536,0.22,1.0,2.333,0.3,0.105,0.158,0.294,109.0,100.0,110.0,103.0,107.0,107.0,0.235,0.157,0.19,4.0,91.2,83.4,0.308,0.462,0.25,,,,,,,,,
21,2024-06-25,745806,Groundout,field_out,True,665742,656849,Juan Soto,David Peterson,0,5a5496db-bdd5-41b2-90c9-312ccdf32fd3,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,NYM,3.09,5.36,43.2,98.0,93.0,97.0,0.799,6.6,3.92,8.86,0.82,2.14,0.267,0.296,0.096,0.289,0.429,88.0,90.0,93.0,88.0,102.0,102.0,68.0,102.0,91.0,102.0,99.0,98.0,111.0,98.0,103.0,0.318,0.236,0.207,0.074,0.165,-0.1,1.06,-3.49,-0.18,0.9,93.5,84.8,92.2,85.5,79.1,0.327,0.418,0.125,0.333,0.564,0.318,0.2,0.257,0.189,0.107,0.214,0.213,0.2,0.3,0.333,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-06-25,745806,Hit By Pitch,hit_by_pitch,False,592450,656849,Aaron Judge,David Peterson,0,b84e3d4f-e759-4657-9ded-f15abcce735f,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,NYM,3.09,5.36,43.2,98.0,93.0,97.0,0.799,6.6,3.92,8.86,0.82,2.14,0.267,0.296,0.096,0.289,0.429,88.0,90.0,93.0,88.0,102.0,102.0,68.0,102.0,91.0,102.0,99.0,98.0,111.0,98.0,103.0,0.318,0.236,0.207,0.074,0.165,-0.1,1.06,-3.49,-0.18,0.9,93.5,84.8,92.2,85.5,79.1,0.327,0.418,0.125,0.333,0.564,0.318,0.2,0.257,0.189,0.107,0.214,0.213,0.2,0.3,0.333,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-06-25,745806,Strikeout,strikeout,True,650402,656849,Gleyber Torres,David Peterson,0,f7f1d00d-fca6-430e-88d3-35b2506b19fd,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,NYM,3.09,5.36,43.2,98.0,93.0,97.0,0.799,6.6,3.92,8.86,0.82,2.14,0.267,0.296,0.096,0.289,0.429,88.0,90.0,93.0,88.0,102.0,102.0,68.0,102.0,91.0,102.0,99.0,98.0,111.0,98.0,103.0,0.318,0.236,0.207,0.074,0.165,-0.1,1.06,-3.49,-0.18,0.9,93.5,84.8,92.2,85.5,79.1,0.327,0.418,0.125,0.333,0.564,0.318,0.2,0.257,0.189,0.107,0.214,0.213,0.2,0.3,0.333,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-06-25,745806,Groundout,field_out,True,657077,656849,Alex Verdugo,David Peterson,0,0931d55c-1fa7-483d-abb7-c0b875cb1526,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,NYM,3.09,5.36,43.2,98.0,93.0,97.0,0.799,6.6,3.92,8.86,0.82,2.14,0.267,0.296,0.096,0.289,0.429,88.0,90.0,93.0,88.0,102.0,102.0,68.0,102.0,91.0,102.0,99.0,98.0,111.0,98.0,103.0,0.318,0.236,0.207,0.074,0.165,-0.1,1.06,-3.49,-0.18,0.9,93.5,84.8,92.2,85.5,79.1,0.327,0.418,0.125,0.333,0.564,0.318,0.2,0.257,0.189,0.107,0.214,0.213,0.2,0.3,0.333,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-06-25,745806,Groundout,field_out,True,502110,543037,J.D. Martinez,Gerrit Cole,0,df6169f5-0473-454d-b9a3-be6b71142a54,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,4.6,4.07,29.1,99.0,112.0,104.0,0.763,10.43,3.07,9.51,1.84,0.66,0.305,0.378,0.171,0.268,0.417,75.0,89.0,90.0,,,,115.0,94.0,100.0,,,,129.0,105.0,109.0,,0.465,0.099,,0.044,-1.96,,0.46,,-10.98,95.9,88.0,,88.2,,,,,0.25,0.333,0.357,0.268,0.536,0.22,1.0,2.333,0.3,0.105,0.158,0.294,109.0,100.0,110.0,103.0,107.0,107.0,0.235,0.157,0.19,4.0,91.2,83.4,0.308,0.462,0.25,,,,,,,,,
26,2024-06-25,745806,Groundout,field_out,True,624413,543037,Pete Alonso,Gerrit Cole,0,42b24e9c-70cd-44a9-a1d7-48f1aab947d6,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,4.6,4.07,29.1,99.0,112.0,104.0,0.763,10.43,3.07,9.51,1.84,0.66,0.305,0.378,0.171,0.268,0.417,75.0,89.0,90.0,,,,115.0,94.0,100.0,,,,129.0,105.0,109.0,,0.465,0.099,,0.044,-1.96,,0.46,,-10.98,95.9,88.0,,88.2,,,,,0.25,0.333,0.357,0.268,0.536,0.22,1.0,2.333,0.3,0.105,0.158,0.294,109.0,100.0,110.0,103.0,107.0,107.0,0.235,0.157,0.19,4.0,91.2,83.4,0.308,0.462,0.25,,,,,,,,,
27,2024-06-25,745806,Walk,walk,False,682626,543037,Francisco Alvarez,Gerrit Cole,0,eeeaa49e-cd88-451d-9991-a40e435ebf40,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,4.6,4.07,29.1,99.0,112.0,104.0,0.763,10.43,3.07,9.51,1.84,0.66,0.305,0.378,0.171,0.268,0.417,75.0,89.0,90.0,,,,115.0,94.0,100.0,,,,129.0,105.0,109.0,,0.465,0.099,,0.044,-1.96,,0.46,,-10.98,95.9,88.0,,88.2,,,,,0.25,0.333,0.357,0.268,0.536,0.22,1.0,2.333,0.3,0.105,0.158,0.294,109.0,100.0,110.0,103.0,107.0,107.0,0.235,0.157,0.19,4.0,91.2,83.4,0.308,0.462,0.25,,,,,,,,,
28,2024-06-25,745806,Pop Out,field_out,True,621438,543037,Tyrone Taylor,Gerrit Cole,0,c433a808-bc43-4672-a6c0-b1fba2763a90,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,4.6,4.07,29.1,99.0,112.0,104.0,0.763,10.43,3.07,9.51,1.84,0.66,0.305,0.378,0.171,0.268,0.417,75.0,89.0,90.0,,,,115.0,94.0,100.0,,,,129.0,105.0,109.0,,0.465,0.099,,0.044,-1.96,,0.46,,-10.98,95.9,88.0,,88.2,,,,,0.25,0.333,0.357,0.268,0.536,0.22,1.0,2.333,0.3,0.105,0.158,0.294,109.0,100.0,110.0,103.0,107.0,107.0,0.235,0.157,0.19,4.0,91.2,83.4,0.308,0.462,0.25,,,,,,,,,
29,2024-06-25,745806,Strikeout,strikeout,True,605204,656849,J.D. Davis,David Peterson,0,3c34f600-5103-4126-9429-8d436a875e50,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,NYM,3.09,5.36,43.2,98.0,93.0,97.0,0.799,6.6,3.92,8.86,0.82,2.14,0.267,0.296,0.096,0.289,0.429,88.0,90.0,93.0,88.0,102.0,102.0,68.0,102.0,91.0,102.0,99.0,98.0,111.0,98.0,103.0,0.318,0.236,0.207,0.074,0.165,-0.1,1.06,-3.49,-0.18,0.9,93.5,84.8,92.2,85.5,79.1,0.327,0.418,0.125,0.333,0.564,0.318,0.2,0.257,0.189,0.107,0.214,0.213,0.2,0.3,0.333,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-06-25,745806,Walk,walk,False,518934,656849,DJ LeMahieu,David Peterson,0,ab73d8ad-3ac7-4a56-8198-842345034f51,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,NYM,3.09,5.36,43.2,98.0,93.0,97.0,0.799,6.6,3.92,8.86,0.82,2.14,0.267,0.296,0.096,0.289,0.429,88.0,90.0,93.0,88.0,102.0,102.0,68.0,102.0,91.0,102.0,99.0,98.0,111.0,98.0,103.0,0.318,0.236,0.207,0.074,0.165,-0.1,1.06,-3.49,-0.18,0.9,93.5,84.8,92.2,85.5,79.1,0.327,0.418,0.125,0.333,0.564,0.318,0.2,0.257,0.189,0.107,0.214,0.213,0.2,0.3,0.333,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-06-25,745806,Flyout,field_out,True,663330,656849,Jahmai Jones,David Peterson,0,e8027f2b-ccbe-4b6e-9a08-8129b65205b5,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,NYM,3.09,5.36,43.2,98.0,93.0,97.0,0.799,6.6,3.92,8.86,0.82,2.14,0.267,0.296,0.096,0.289,0.429,88.0,90.0,93.0,88.0,102.0,102.0,68.0,102.0,91.0,102.0,99.0,98.0,111.0,98.0,103.0,0.318,0.236,0.207,0.074,0.165,-0.1,1.06,-3.49,-0.18,0.9,93.5,84.8,92.2,85.5,79.1,0.327,0.418,0.125,0.333,0.564,0.318,0.2,0.257,0.189,0.107,0.214,0.213,0.2,0.3,0.333,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-06-25,745806,Single,single,False,624431,656849,Jose Trevino,David Peterson,1,f0f91b67-952b-4ada-b321-9e3ec6a15ad4,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,NYM,3.09,5.36,43.2,98.0,93.0,97.0,0.799,6.6,3.92,8.86,0.82,2.14,0.267,0.296,0.096,0.289,0.429,88.0,90.0,93.0,88.0,102.0,102.0,68.0,102.0,91.0,102.0,99.0,98.0,111.0,98.0,103.0,0.318,0.236,0.207,0.074,0.165,-0.1,1.06,-3.49,-0.18,0.9,93.5,84.8,92.2,85.5,79.1,0.327,0.418,0.125,0.333,0.564,0.318,0.2,0.257,0.189,0.107,0.214,0.213,0.2,0.3,0.333,,,,,,,,,,,,,,,,,,,,,,,,
