,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vCH,vSI,vSL,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff
10,2024-06-08,745735,Single,single,False,681624,641482,Andy Pages,Nestor Cortes,0,283eae51-fa55-4db8-ba58-f279e4a780e8,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.67,3.46,115.1,102.0,98.0,101.0,0.784,8.58,1.72,8.35,1.25,0.61,0.264,0.357,0.162,0.3,0.445,84.0,106.0,98.0,95.0,104.0,101.0,91.0,119.0,117.0,91.0,103.0,103.0,109.0,100.0,103.0,0.009,0.455,0.298,0.163,0.075,-0.19,1.48,2.16,0.14,-2.51,91.9,87.2,83.2,89.9,78.1,0.247,0.489,0.219,0.236,0.333,0.264,0.3,0.4,0.182,0.255,0.489,0.338,0.143,0.143,0.286,,,,,,,,,
11,2024-06-08,745735,Grounded Into DP,grounded_into_double_play,True,500743,641482,Miguel Rojas,Nestor Cortes,1,dba6c70e-d5ea-4b53-b267-7a6370371803,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.67,3.46,115.1,102.0,98.0,101.0,0.784,8.58,1.72,8.35,1.25,0.61,0.264,0.357,0.162,0.3,0.445,84.0,106.0,98.0,95.0,104.0,101.0,91.0,119.0,117.0,91.0,103.0,103.0,109.0,100.0,103.0,0.009,0.455,0.298,0.163,0.075,-0.19,1.48,2.16,0.14,-2.51,91.9,87.2,83.2,89.9,78.1,0.247,0.489,0.219,0.236,0.333,0.264,0.3,0.4,0.182,0.255,0.489,0.338,0.143,0.143,0.286,,,,,,,,,
12,2024-06-08,745735,Single,single,False,650402,694813,Gleyber Torres,Gavin Stone,0,1eb28e96-150f-4b1d-aa69-024ec6664fb0,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.19,3.8,101.2,103.0,97.0,101.0,0.776,6.99,2.48,8.59,0.8,1.26,0.25,0.397,0.17,0.292,0.411,80.0,103.0,98.0,97.0,99.0,96.0,96.0,103.0,97.0,133.0,112.0,121.0,80.0,100.0,95.0,0.234,0.247,0.061,0.162,0.262,0.31,2.5,-0.5,1.06,0.85,94.7,92.3,87.2,95.2,88.9,0.247,0.36,0.148,0.286,0.286,0.173,0.247,0.315,0.346,0.184,0.34,0.338,0.333,0.495,0.146,95.0,100.0,100.0,0.033,3.38,83.3,0.111,0.111,0.188
13,2024-06-08,745735,Single,single,False,518934,694813,DJ LeMahieu,Gavin Stone,1,09486cfb-c95a-406d-94cf-041423aa626e,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.19,3.8,101.2,103.0,97.0,101.0,0.776,6.99,2.48,8.59,0.8,1.26,0.25,0.397,0.17,0.292,0.411,80.0,103.0,98.0,97.0,99.0,96.0,96.0,103.0,97.0,133.0,112.0,121.0,80.0,100.0,95.0,0.234,0.247,0.061,0.162,0.262,0.31,2.5,-0.5,1.06,0.85,94.7,92.3,87.2,95.2,88.9,0.247,0.36,0.148,0.286,0.286,0.173,0.247,0.315,0.346,0.184,0.34,0.338,0.333,0.495,0.146,95.0,100.0,100.0,0.033,3.38,83.3,0.111,0.111,0.188
14,2024-06-08,745735,Forceout,force_out,True,669224,694813,Austin Wells,Gavin Stone,1,59fbfff6-171a-41ce-bc75-ab80313b8d29,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.19,3.8,101.2,103.0,97.0,101.0,0.776,6.99,2.48,8.59,0.8,1.26,0.25,0.397,0.17,0.292,0.411,80.0,103.0,98.0,97.0,99.0,96.0,96.0,103.0,97.0,133.0,112.0,121.0,80.0,100.0,95.0,0.234,0.247,0.061,0.162,0.262,0.31,2.5,-0.5,1.06,0.85,94.7,92.3,87.2,95.2,88.9,0.247,0.36,0.148,0.286,0.286,0.173,0.247,0.315,0.346,0.184,0.34,0.338,0.333,0.495,0.146,95.0,100.0,100.0,0.033,3.38,83.3,0.111,0.111,0.188
15,2024-06-08,745735,Flyout,field_out,True,663757,694813,Trent Grisham,Gavin Stone,0,7061b977-29d5-462a-9383-ed7629a11368,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.19,3.8,101.2,103.0,97.0,101.0,0.776,6.99,2.48,8.59,0.8,1.26,0.25,0.397,0.17,0.292,0.411,80.0,103.0,98.0,97.0,99.0,96.0,96.0,103.0,97.0,133.0,112.0,121.0,80.0,100.0,95.0,0.234,0.247,0.061,0.162,0.262,0.31,2.5,-0.5,1.06,0.85,94.7,92.3,87.2,95.2,88.9,0.247,0.36,0.148,0.286,0.286,0.173,0.247,0.315,0.346,0.184,0.34,0.338,0.333,0.495,0.146,95.0,100.0,100.0,0.033,3.38,83.3,0.111,0.111,0.188
16,2024-06-08,745735,Strikeout,strikeout,True,683011,694813,Anthony Volpe,Gavin Stone,0,7c5c6b86-eb2d-47c7-9ea9-d6a1e8243b35,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.19,3.8,101.2,103.0,97.0,101.0,0.776,6.99,2.48,8.59,0.8,1.26,0.25,0.397,0.17,0.292,0.411,80.0,103.0,98.0,97.0,99.0,96.0,96.0,103.0,97.0,133.0,112.0,121.0,80.0,100.0,95.0,0.234,0.247,0.061,0.162,0.262,0.31,2.5,-0.5,1.06,0.85,94.7,92.3,87.2,95.2,88.9,0.247,0.36,0.148,0.286,0.286,0.173,0.247,0.315,0.346,0.184,0.34,0.338,0.333,0.495,0.146,95.0,100.0,100.0,0.033,3.38,83.3,0.111,0.111,0.188
17,2024-06-08,745735,Walk,walk,False,571771,641482,Enrique Hernández,Nestor Cortes,0,450569c6-a527-406c-9224-c06d35a24f84,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.67,3.46,115.1,102.0,98.0,101.0,0.784,8.58,1.72,8.35,1.25,0.61,0.264,0.357,0.162,0.3,0.445,84.0,106.0,98.0,95.0,104.0,101.0,91.0,119.0,117.0,91.0,103.0,103.0,109.0,100.0,103.0,0.009,0.455,0.298,0.163,0.075,-0.19,1.48,2.16,0.14,-2.51,91.9,87.2,83.2,89.9,78.1,0.247,0.489,0.219,0.236,0.333,0.264,0.3,0.4,0.182,0.255,0.489,0.338,0.143,0.143,0.286,,,,,,,,,
18,2024-06-08,745735,Single,single,False,621035,641482,Chris Taylor,Nestor Cortes,1,64f65f97-56ed-4913-845c-9fddd0af87bd,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.67,3.46,115.1,102.0,98.0,101.0,0.784,8.58,1.72,8.35,1.25,0.61,0.264,0.357,0.162,0.3,0.445,84.0,106.0,98.0,95.0,104.0,101.0,91.0,119.0,117.0,91.0,103.0,103.0,109.0,100.0,103.0,0.009,0.455,0.298,0.163,0.075,-0.19,1.48,2.16,0.14,-2.51,91.9,87.2,83.2,89.9,78.1,0.247,0.489,0.219,0.236,0.333,0.264,0.3,0.4,0.182,0.255,0.489,0.338,0.143,0.143,0.286,,,,,,,,,
19,2024-06-08,745735,Flyout,field_out,True,605141,641482,Mookie Betts,Nestor Cortes,1,8de83a59-fff8-456c-bd95-eaf62cc6f693,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.67,3.46,115.1,102.0,98.0,101.0,0.784,8.58,1.72,8.35,1.25,0.61,0.264,0.357,0.162,0.3,0.445,84.0,106.0,98.0,95.0,104.0,101.0,91.0,119.0,117.0,91.0,103.0,103.0,109.0,100.0,103.0,0.009,0.455,0.298,0.163,0.075,-0.19,1.48,2.16,0.14,-2.51,91.9,87.2,83.2,89.9,78.1,0.247,0.489,0.219,0.236,0.333,0.264,0.3,0.4,0.182,0.255,0.489,0.338,0.143,0.143,0.286,,,,,,,,,
20,2024-06-08,745735,Single,single,False,660271,641482,Shohei Ohtani,Nestor Cortes,1,7d6034a4-3b2e-4e42-a0ac-4ee98ba01821,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.67,3.46,115.1,102.0,98.0,101.0,0.784,8.58,1.72,8.35,1.25,0.61,0.264,0.357,0.162,0.3,0.445,84.0,106.0,98.0,95.0,104.0,101.0,91.0,119.0,117.0,91.0,103.0,103.0,109.0,100.0,103.0,0.009,0.455,0.298,0.163,0.075,-0.19,1.48,2.16,0.14,-2.51,91.9,87.2,83.2,89.9,78.1,0.247,0.489,0.219,0.236,0.333,0.264,0.3,0.4,0.182,0.255,0.489,0.338,0.143,0.143,0.286,,,,,,,,,
21,2024-06-08,745735,Grounded Into DP,grounded_into_double_play,True,518692,641482,Freddie Freeman,Nestor Cortes,1,df0b365c-240c-44cc-899a-3d59e099a07c,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.67,3.46,115.1,102.0,98.0,101.0,0.784,8.58,1.72,8.35,1.25,0.61,0.264,0.357,0.162,0.3,0.445,84.0,106.0,98.0,95.0,104.0,101.0,91.0,119.0,117.0,91.0,103.0,103.0,109.0,100.0,103.0,0.009,0.455,0.298,0.163,0.075,-0.19,1.48,2.16,0.14,-2.51,91.9,87.2,83.2,89.9,78.1,0.247,0.489,0.219,0.236,0.333,0.264,0.3,0.4,0.182,0.255,0.489,0.338,0.143,0.143,0.286,,,,,,,,,
22,2024-06-08,745735,Strikeout,strikeout,True,657077,694813,Alex Verdugo,Gavin Stone,0,3c6f3ee3-ad5d-4056-90e6-92358a11ad8f,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.19,3.8,101.2,103.0,97.0,101.0,0.776,6.99,2.48,8.59,0.8,1.26,0.25,0.397,0.17,0.292,0.411,80.0,103.0,98.0,97.0,99.0,96.0,96.0,103.0,97.0,133.0,112.0,121.0,80.0,100.0,95.0,0.234,0.247,0.061,0.162,0.262,0.31,2.5,-0.5,1.06,0.85,94.7,92.3,87.2,95.2,88.9,0.247,0.36,0.148,0.286,0.286,0.173,0.247,0.315,0.346,0.184,0.34,0.338,0.333,0.495,0.146,95.0,100.0,100.0,0.033,3.38,83.3,0.111,0.111,0.188
23,2024-06-08,745735,Home Run,home_run,False,592450,694813,Aaron Judge,Gavin Stone,0,da43ae69-ea6d-4674-a3ad-bd4ecc8a76fa,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.19,3.8,101.2,103.0,97.0,101.0,0.776,6.99,2.48,8.59,0.8,1.26,0.25,0.397,0.17,0.292,0.411,80.0,103.0,98.0,97.0,99.0,96.0,96.0,103.0,97.0,133.0,112.0,121.0,80.0,100.0,95.0,0.234,0.247,0.061,0.162,0.262,0.31,2.5,-0.5,1.06,0.85,94.7,92.3,87.2,95.2,88.9,0.247,0.36,0.148,0.286,0.286,0.173,0.247,0.315,0.346,0.184,0.34,0.338,0.333,0.495,0.146,95.0,100.0,100.0,0.033,3.38,83.3,0.111,0.111,0.188
24,2024-06-08,745735,Strikeout,strikeout,True,519317,694813,Giancarlo Stanton,Gavin Stone,0,0aef3fda-f699-4806-a216-20a9c570821b,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.19,3.8,101.2,103.0,97.0,101.0,0.776,6.99,2.48,8.59,0.8,1.26,0.25,0.397,0.17,0.292,0.411,80.0,103.0,98.0,97.0,99.0,96.0,96.0,103.0,97.0,133.0,112.0,121.0,80.0,100.0,95.0,0.234,0.247,0.061,0.162,0.262,0.31,2.5,-0.5,1.06,0.85,94.7,92.3,87.2,95.2,88.9,0.247,0.36,0.148,0.286,0.286,0.173,0.247,0.315,0.346,0.184,0.34,0.338,0.333,0.495,0.146,95.0,100.0,100.0,0.033,3.38,83.3,0.111,0.111,0.188
25,2024-06-08,745735,Groundout,field_out,True,519203,694813,Anthony Rizzo,Gavin Stone,0,52cf9109-d350-4f3d-9fbb-d1cc3c3639ca,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.19,3.8,101.2,103.0,97.0,101.0,0.776,6.99,2.48,8.59,0.8,1.26,0.25,0.397,0.17,0.292,0.411,80.0,103.0,98.0,97.0,99.0,96.0,96.0,103.0,97.0,133.0,112.0,121.0,80.0,100.0,95.0,0.234,0.247,0.061,0.162,0.262,0.31,2.5,-0.5,1.06,0.85,94.7,92.3,87.2,95.2,88.9,0.247,0.36,0.148,0.286,0.286,0.173,0.247,0.315,0.346,0.184,0.34,0.338,0.333,0.495,0.146,95.0,100.0,100.0,0.033,3.38,83.3,0.111,0.111,0.188
26,2024-06-08,745735,Strikeout,strikeout,True,669257,641482,Will Smith,Nestor Cortes,0,ba13d6d2-7645-467d-81d6-86eac4745aea,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.67,3.46,115.1,102.0,98.0,101.0,0.784,8.58,1.72,8.35,1.25,0.61,0.264,0.357,0.162,0.3,0.445,84.0,106.0,98.0,95.0,104.0,101.0,91.0,119.0,117.0,91.0,103.0,103.0,109.0,100.0,103.0,0.009,0.455,0.298,0.163,0.075,-0.19,1.48,2.16,0.14,-2.51,91.9,87.2,83.2,89.9,78.1,0.247,0.489,0.219,0.236,0.333,0.264,0.3,0.4,0.182,0.255,0.489,0.338,0.143,0.143,0.286,,,,,,,,,
27,2024-06-08,745735,Strikeout,strikeout,True,606192,641482,Teoscar Hernández,Nestor Cortes,0,2921c8e5-a0d5-4c66-aa7c-1571ee3cdb7e,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.67,3.46,115.1,102.0,98.0,101.0,0.784,8.58,1.72,8.35,1.25,0.61,0.264,0.357,0.162,0.3,0.445,84.0,106.0,98.0,95.0,104.0,101.0,91.0,119.0,117.0,91.0,103.0,103.0,109.0,100.0,103.0,0.009,0.455,0.298,0.163,0.075,-0.19,1.48,2.16,0.14,-2.51,91.9,87.2,83.2,89.9,78.1,0.247,0.489,0.219,0.236,0.333,0.264,0.3,0.4,0.182,0.255,0.489,0.338,0.143,0.143,0.286,,,,,,,,,
28,2024-06-08,745735,Groundout,field_out,True,681624,641482,Andy Pages,Nestor Cortes,0,a2c8af57-a73b-43bb-b187-8241a60fda18,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.67,3.46,115.1,102.0,98.0,101.0,0.784,8.58,1.72,8.35,1.25,0.61,0.264,0.357,0.162,0.3,0.445,84.0,106.0,98.0,95.0,104.0,101.0,91.0,119.0,117.0,91.0,103.0,103.0,109.0,100.0,103.0,0.009,0.455,0.298,0.163,0.075,-0.19,1.48,2.16,0.14,-2.51,91.9,87.2,83.2,89.9,78.1,0.247,0.489,0.219,0.236,0.333,0.264,0.3,0.4,0.182,0.255,0.489,0.338,0.143,0.143,0.286,,,,,,,,,
29,2024-06-08,745735,Groundout,field_out,True,650402,694813,Gleyber Torres,Gavin Stone,0,b5ca7929-94aa-45ff-9385-d020affc73ad,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.19,3.8,101.2,103.0,97.0,101.0,0.776,6.99,2.48,8.59,0.8,1.26,0.25,0.397,0.17,0.292,0.411,80.0,103.0,98.0,97.0,99.0,96.0,96.0,103.0,97.0,133.0,112.0,121.0,80.0,100.0,95.0,0.234,0.247,0.061,0.162,0.262,0.31,2.5,-0.5,1.06,0.85,94.7,92.3,87.2,95.2,88.9,0.247,0.36,0.148,0.286,0.286,0.173,0.247,0.315,0.346,0.184,0.34,0.338,0.333,0.495,0.146,95.0,100.0,100.0,0.033,3.38,83.3,0.111,0.111,0.188
30,2024-06-08,745735,Groundout,field_out,True,518934,694813,DJ LeMahieu,Gavin Stone,0,565204b3-03c3-41fd-b991-af094e4db04b,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.19,3.8,101.2,103.0,97.0,101.0,0.776,6.99,2.48,8.59,0.8,1.26,0.25,0.397,0.17,0.292,0.411,80.0,103.0,98.0,97.0,99.0,96.0,96.0,103.0,97.0,133.0,112.0,121.0,80.0,100.0,95.0,0.234,0.247,0.061,0.162,0.262,0.31,2.5,-0.5,1.06,0.85,94.7,92.3,87.2,95.2,88.9,0.247,0.36,0.148,0.286,0.286,0.173,0.247,0.315,0.346,0.184,0.34,0.338,0.333,0.495,0.146,95.0,100.0,100.0,0.033,3.38,83.3,0.111,0.111,0.188
31,2024-06-08,745735,Strikeout,strikeout,True,669224,694813,Austin Wells,Gavin Stone,0,62683b04-603b-4405-afde-a3f93e76e7e5,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.19,3.8,101.2,103.0,97.0,101.0,0.776,6.99,2.48,8.59,0.8,1.26,0.25,0.397,0.17,0.292,0.411,80.0,103.0,98.0,97.0,99.0,96.0,96.0,103.0,97.0,133.0,112.0,121.0,80.0,100.0,95.0,0.234,0.247,0.061,0.162,0.262,0.31,2.5,-0.5,1.06,0.85,94.7,92.3,87.2,95.2,88.9,0.247,0.36,0.148,0.286,0.286,0.173,0.247,0.315,0.346,0.184,0.34,0.338,0.333,0.495,0.146,95.0,100.0,100.0,0.033,3.38,83.3,0.111,0.111,0.188
32,2024-06-08,745735,Flyout,field_out,True,500743,641482,Miguel Rojas,Nestor Cortes,0,dcdc7361-da2d-4310-a251-c129df37fb39,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.67,3.46,115.1,102.0,98.0,101.0,0.784,8.58,1.72,8.35,1.25,0.61,0.264,0.357,0.162,0.3,0.445,84.0,106.0,98.0,95.0,104.0,101.0,91.0,119.0,117.0,91.0,103.0,103.0,109.0,100.0,103.0,0.009,0.455,0.298,0.163,0.075,-0.19,1.48,2.16,0.14,-2.51,91.9,87.2,83.2,89.9,78.1,0.247,0.489,0.219,0.236,0.333,0.264,0.3,0.4,0.182,0.255,0.489,0.338,0.143,0.143,0.286,,,,,,,,,
33,2024-06-08,745735,Home Run,home_run,False,571771,641482,Enrique Hernández,Nestor Cortes,0,5af535dd-4be3-473f-8966-4af602d40c8c,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.67,3.46,115.1,102.0,98.0,101.0,0.784,8.58,1.72,8.35,1.25,0.61,0.264,0.357,0.162,0.3,0.445,84.0,106.0,98.0,95.0,104.0,101.0,91.0,119.0,117.0,91.0,103.0,103.0,109.0,100.0,103.0,0.009,0.455,0.298,0.163,0.075,-0.19,1.48,2.16,0.14,-2.51,91.9,87.2,83.2,89.9,78.1,0.247,0.489,0.219,0.236,0.333,0.264,0.3,0.4,0.182,0.255,0.489,0.338,0.143,0.143,0.286,,,,,,,,,
