,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,wFC/C,wSI/C,vFC,vSI,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
10,2024-05-18,746389,Groundout,field_out,True,665161,669060,Jeremy Peña,Bryse Wilson,0,d4cdf8e1-a315-4040-8cae-bfd31a245285,669060.0,brysewilson,"Wilson, B",Right,Bryse Wilson,MIL,4.12,5.12,83.0,103.0,93.0,98.0,0.817,7.16,3.04,8.35,1.63,0.93,0.269,0.36,0.154,0.387,0.455,56.0,94.0,83.0,107.0,108.0,107.0,88.0,111.0,105.0,,,,0.145,,0.154,0.046,-2.82,,-1.78,-1.63,93.6,88.1,,80.3,0.268,0.482,0.24,,,,0.261,0.587,0.245,0.25,0.375,0.15,90.0,106.0,96.0,97.0,97.0,93.0,0.317,0.338,0.87,1.33,88.9,93.2,0.228,0.36,0.159,0.234,0.372,0.248,,,,,,
11,2024-05-18,746389,Single,single,True,572138,669060,Jon Singleton,Bryse Wilson,1,773c3511-662c-444b-993d-773f0ea724cd,669060.0,brysewilson,"Wilson, B",Right,Bryse Wilson,MIL,4.12,5.12,83.0,103.0,93.0,98.0,0.817,7.16,3.04,8.35,1.63,0.93,0.269,0.36,0.154,0.387,0.455,56.0,94.0,83.0,107.0,108.0,107.0,88.0,111.0,105.0,,,,0.145,,0.154,0.046,-2.82,,-1.78,-1.63,93.6,88.1,,80.3,0.268,0.482,0.24,,,,0.261,0.587,0.245,0.25,0.375,0.15,90.0,106.0,96.0,97.0,97.0,93.0,0.317,0.338,0.87,1.33,88.9,93.2,0.228,0.36,0.159,0.234,0.372,0.248,,,,,,
12,2024-05-18,746389,Flyout,field_out,True,686217,434378,Sal Frelick,Justin Verlander,0,d4aded65-0137-4884-9775-063ac907ea01,434378.0,justinverlander,Verlander,Right,Justin Verlander,HOU,3.95,3.85,57.0,102.0,120.0,104.0,0.806,8.05,2.68,8.21,1.74,0.44,0.299,0.335,0.222,0.275,0.455,112.0,93.0,96.0,112.0,104.0,100.0,122.0,100.0,104.0,130.0,108.0,114.0,0.495,0.19,0.225,0.09,0.16,-0.8,-0.77,1.19,93.5,84.2,86.5,77.7,0.243,0.47,0.211,0.239,0.457,0.214,0.294,0.412,0.206,0.15,0.15,0.302,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-05-18,746389,Single,single,False,694192,434378,Jackson Chourio,Justin Verlander,0,dfbeb157-3191-4a85-a1f3-01e564073773,434378.0,justinverlander,Verlander,Right,Justin Verlander,HOU,3.95,3.85,57.0,102.0,120.0,104.0,0.806,8.05,2.68,8.21,1.74,0.44,0.299,0.335,0.222,0.275,0.455,112.0,93.0,96.0,112.0,104.0,100.0,122.0,100.0,104.0,130.0,108.0,114.0,0.495,0.19,0.225,0.09,0.16,-0.8,-0.77,1.19,93.5,84.2,86.5,77.7,0.243,0.47,0.211,0.239,0.457,0.214,0.294,0.412,0.206,0.15,0.15,0.302,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-05-18,746389,Single,single,False,663368,434378,Blake Perkins,Justin Verlander,1,56b093e6-8492-452f-8774-a946cd05f235,434378.0,justinverlander,Verlander,Right,Justin Verlander,HOU,3.95,3.85,57.0,102.0,120.0,104.0,0.806,8.05,2.68,8.21,1.74,0.44,0.299,0.335,0.222,0.275,0.455,112.0,93.0,96.0,112.0,104.0,100.0,122.0,100.0,104.0,130.0,108.0,114.0,0.495,0.19,0.225,0.09,0.16,-0.8,-0.77,1.19,93.5,84.2,86.5,77.7,0.243,0.47,0.211,0.239,0.457,0.214,0.294,0.412,0.206,0.15,0.15,0.302,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-05-18,746389,Groundout,field_out,True,668930,434378,Brice Turang,Justin Verlander,1,2ecba8c3-be9f-4064-a691-3d7e71570ad1,434378.0,justinverlander,Verlander,Right,Justin Verlander,HOU,3.95,3.85,57.0,102.0,120.0,104.0,0.806,8.05,2.68,8.21,1.74,0.44,0.299,0.335,0.222,0.275,0.455,112.0,93.0,96.0,112.0,104.0,100.0,122.0,100.0,104.0,130.0,108.0,114.0,0.495,0.19,0.225,0.09,0.16,-0.8,-0.77,1.19,93.5,84.2,86.5,77.7,0.243,0.47,0.211,0.239,0.457,0.214,0.294,0.412,0.206,0.15,0.15,0.302,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-05-18,746389,Flyout,field_out,True,661388,434378,William Contreras,Justin Verlander,0,91b38a93-3929-41f0-af8d-f665dcf05e21,434378.0,justinverlander,Verlander,Right,Justin Verlander,HOU,3.95,3.85,57.0,102.0,120.0,104.0,0.806,8.05,2.68,8.21,1.74,0.44,0.299,0.335,0.222,0.275,0.455,112.0,93.0,96.0,112.0,104.0,100.0,122.0,100.0,104.0,130.0,108.0,114.0,0.495,0.19,0.225,0.09,0.16,-0.8,-0.77,1.19,93.5,84.2,86.5,77.7,0.243,0.47,0.211,0.239,0.457,0.214,0.294,0.412,0.206,0.15,0.15,0.302,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-05-18,746389,Lineout,field_out,True,673237,669060,Yainer Diaz,Bryse Wilson,0,04507d5d-cdd1-4a04-992d-4e614225c5cb,669060.0,brysewilson,"Wilson, B",Right,Bryse Wilson,MIL,4.12,5.12,83.0,103.0,93.0,98.0,0.817,7.16,3.04,8.35,1.63,0.93,0.269,0.36,0.154,0.387,0.455,56.0,94.0,83.0,107.0,108.0,107.0,88.0,111.0,105.0,,,,0.145,,0.154,0.046,-2.82,,-1.78,-1.63,93.6,88.1,,80.3,0.268,0.482,0.24,,,,0.261,0.587,0.245,0.25,0.375,0.15,90.0,106.0,96.0,97.0,97.0,93.0,0.317,0.338,0.87,1.33,88.9,93.2,0.228,0.36,0.159,0.234,0.372,0.248,,,,,,
18,2024-05-18,746389,Single,single,False,676694,669060,Jake Meyers,Bryse Wilson,0,9d849bb5-465a-4256-8c04-4be418a032c2,669060.0,brysewilson,"Wilson, B",Right,Bryse Wilson,MIL,4.12,5.12,83.0,103.0,93.0,98.0,0.817,7.16,3.04,8.35,1.63,0.93,0.269,0.36,0.154,0.387,0.455,56.0,94.0,83.0,107.0,108.0,107.0,88.0,111.0,105.0,,,,0.145,,0.154,0.046,-2.82,,-1.78,-1.63,93.6,88.1,,80.3,0.268,0.482,0.24,,,,0.261,0.587,0.245,0.25,0.375,0.15,90.0,106.0,96.0,97.0,97.0,93.0,0.317,0.338,0.87,1.33,88.9,93.2,0.228,0.36,0.159,0.234,0.372,0.248,,,,,,
19,2024-05-18,746389,Single,single,False,643289,669060,Mauricio Dubón,Bryse Wilson,1,92efec9f-235d-48e1-bfaf-3cea514edb32,669060.0,brysewilson,"Wilson, B",Right,Bryse Wilson,MIL,4.12,5.12,83.0,103.0,93.0,98.0,0.817,7.16,3.04,8.35,1.63,0.93,0.269,0.36,0.154,0.387,0.455,56.0,94.0,83.0,107.0,108.0,107.0,88.0,111.0,105.0,,,,0.145,,0.154,0.046,-2.82,,-1.78,-1.63,93.6,88.1,,80.3,0.268,0.482,0.24,,,,0.261,0.587,0.245,0.25,0.375,0.15,90.0,106.0,96.0,97.0,97.0,93.0,0.317,0.338,0.87,1.33,88.9,93.2,0.228,0.36,0.159,0.234,0.372,0.248,,,,,,
20,2024-05-18,746389,Groundout,field_out,True,514888,669060,Jose Altuve,Bryse Wilson,1,abbbd633-3ace-48aa-899c-ddf9639b7f97,669060.0,brysewilson,"Wilson, B",Right,Bryse Wilson,MIL,4.12,5.12,83.0,103.0,93.0,98.0,0.817,7.16,3.04,8.35,1.63,0.93,0.269,0.36,0.154,0.387,0.455,56.0,94.0,83.0,107.0,108.0,107.0,88.0,111.0,105.0,,,,0.145,,0.154,0.046,-2.82,,-1.78,-1.63,93.6,88.1,,80.3,0.268,0.482,0.24,,,,0.261,0.587,0.245,0.25,0.375,0.15,90.0,106.0,96.0,97.0,97.0,93.0,0.317,0.338,0.87,1.33,88.9,93.2,0.228,0.36,0.159,0.234,0.372,0.248,,,,,,
21,2024-05-18,746389,Walk,walk,False,663656,669060,Kyle Tucker,Bryse Wilson,1,273c9035-6c1d-48a3-be6d-bbb7f51548de,669060.0,brysewilson,"Wilson, B",Right,Bryse Wilson,MIL,4.12,5.12,83.0,103.0,93.0,98.0,0.817,7.16,3.04,8.35,1.63,0.93,0.269,0.36,0.154,0.387,0.455,56.0,94.0,83.0,107.0,108.0,107.0,88.0,111.0,105.0,,,,0.145,,0.154,0.046,-2.82,,-1.78,-1.63,93.6,88.1,,80.3,0.268,0.482,0.24,,,,0.261,0.587,0.245,0.25,0.375,0.15,90.0,106.0,96.0,97.0,97.0,93.0,0.317,0.338,0.87,1.33,88.9,93.2,0.228,0.36,0.159,0.234,0.372,0.248,,,,,,
22,2024-05-18,746389,Strikeout,strikeout,True,670541,669060,Yordan Alvarez,Bryse Wilson,1,255059c1-d50b-4bec-b1b3-f437d63a2df5,669060.0,brysewilson,"Wilson, B",Right,Bryse Wilson,MIL,4.12,5.12,83.0,103.0,93.0,98.0,0.817,7.16,3.04,8.35,1.63,0.93,0.269,0.36,0.154,0.387,0.455,56.0,94.0,83.0,107.0,108.0,107.0,88.0,111.0,105.0,,,,0.145,,0.154,0.046,-2.82,,-1.78,-1.63,93.6,88.1,,80.3,0.268,0.482,0.24,,,,0.261,0.587,0.245,0.25,0.375,0.15,90.0,106.0,96.0,97.0,97.0,93.0,0.317,0.338,0.87,1.33,88.9,93.2,0.228,0.36,0.159,0.234,0.372,0.248,,,,,,
23,2024-05-18,746389,Groundout,field_out,True,592885,434378,Christian Yelich,Justin Verlander,0,85f520ec-ce35-4790-b192-1721a74c977c,434378.0,justinverlander,Verlander,Right,Justin Verlander,HOU,3.95,3.85,57.0,102.0,120.0,104.0,0.806,8.05,2.68,8.21,1.74,0.44,0.299,0.335,0.222,0.275,0.455,112.0,93.0,96.0,112.0,104.0,100.0,122.0,100.0,104.0,130.0,108.0,114.0,0.495,0.19,0.225,0.09,0.16,-0.8,-0.77,1.19,93.5,84.2,86.5,77.7,0.243,0.47,0.211,0.239,0.457,0.214,0.294,0.412,0.206,0.15,0.15,0.302,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-05-18,746389,Groundout,field_out,True,642715,434378,Willy Adames,Justin Verlander,0,86d9be4f-8715-4c33-8682-5a7e270f80e6,434378.0,justinverlander,Verlander,Right,Justin Verlander,HOU,3.95,3.85,57.0,102.0,120.0,104.0,0.806,8.05,2.68,8.21,1.74,0.44,0.299,0.335,0.222,0.275,0.455,112.0,93.0,96.0,112.0,104.0,100.0,122.0,100.0,104.0,130.0,108.0,114.0,0.495,0.19,0.225,0.09,0.16,-0.8,-0.77,1.19,93.5,84.2,86.5,77.7,0.243,0.47,0.211,0.239,0.457,0.214,0.294,0.412,0.206,0.15,0.15,0.302,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-05-18,746389,Strikeout,strikeout,True,641343,434378,Jake Bauers,Justin Verlander,0,8b3b978f-08f1-409c-ab2b-8b9fc465d3fd,434378.0,justinverlander,Verlander,Right,Justin Verlander,HOU,3.95,3.85,57.0,102.0,120.0,104.0,0.806,8.05,2.68,8.21,1.74,0.44,0.299,0.335,0.222,0.275,0.455,112.0,93.0,96.0,112.0,104.0,100.0,122.0,100.0,104.0,130.0,108.0,114.0,0.495,0.19,0.225,0.09,0.16,-0.8,-0.77,1.19,93.5,84.2,86.5,77.7,0.243,0.47,0.211,0.239,0.457,0.214,0.294,0.412,0.206,0.15,0.15,0.302,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-05-18,746389,Flyout,field_out,True,608324,669060,Alex Bregman,Bryse Wilson,0,7381ea6e-cefd-4578-aad7-f0f7c2dfecf2,669060.0,brysewilson,"Wilson, B",Right,Bryse Wilson,MIL,4.12,5.12,83.0,103.0,93.0,98.0,0.817,7.16,3.04,8.35,1.63,0.93,0.269,0.36,0.154,0.387,0.455,56.0,94.0,83.0,107.0,108.0,107.0,88.0,111.0,105.0,,,,0.145,,0.154,0.046,-2.82,,-1.78,-1.63,93.6,88.1,,80.3,0.268,0.482,0.24,,,,0.261,0.587,0.245,0.25,0.375,0.15,90.0,106.0,96.0,97.0,97.0,93.0,0.317,0.338,0.87,1.33,88.9,93.2,0.228,0.36,0.159,0.234,0.372,0.248,,,,,,
27,2024-05-18,746389,Groundout,field_out,True,665161,669060,Jeremy Peña,Bryse Wilson,0,20eda622-514b-498d-99f3-36962400d19f,669060.0,brysewilson,"Wilson, B",Right,Bryse Wilson,MIL,4.12,5.12,83.0,103.0,93.0,98.0,0.817,7.16,3.04,8.35,1.63,0.93,0.269,0.36,0.154,0.387,0.455,56.0,94.0,83.0,107.0,108.0,107.0,88.0,111.0,105.0,,,,0.145,,0.154,0.046,-2.82,,-1.78,-1.63,93.6,88.1,,80.3,0.268,0.482,0.24,,,,0.261,0.587,0.245,0.25,0.375,0.15,90.0,106.0,96.0,97.0,97.0,93.0,0.317,0.338,0.87,1.33,88.9,93.2,0.228,0.36,0.159,0.234,0.372,0.248,,,,,,
28,2024-05-18,746389,Pop Out,field_out,True,572138,669060,Jon Singleton,Bryse Wilson,0,ff9b1e6e-70f9-4eee-96c8-5851959043f7,669060.0,brysewilson,"Wilson, B",Right,Bryse Wilson,MIL,4.12,5.12,83.0,103.0,93.0,98.0,0.817,7.16,3.04,8.35,1.63,0.93,0.269,0.36,0.154,0.387,0.455,56.0,94.0,83.0,107.0,108.0,107.0,88.0,111.0,105.0,,,,0.145,,0.154,0.046,-2.82,,-1.78,-1.63,93.6,88.1,,80.3,0.268,0.482,0.24,,,,0.261,0.587,0.245,0.25,0.375,0.15,90.0,106.0,96.0,97.0,97.0,93.0,0.317,0.338,0.87,1.33,88.9,93.2,0.228,0.36,0.159,0.234,0.372,0.248,,,,,,
29,2024-05-18,746389,Single,single,False,687401,434378,Joey Ortiz,Justin Verlander,0,68169bee-f8d6-4ee4-b251-8954b01ec66d,434378.0,justinverlander,Verlander,Right,Justin Verlander,HOU,3.95,3.85,57.0,102.0,120.0,104.0,0.806,8.05,2.68,8.21,1.74,0.44,0.299,0.335,0.222,0.275,0.455,112.0,93.0,96.0,112.0,104.0,100.0,122.0,100.0,104.0,130.0,108.0,114.0,0.495,0.19,0.225,0.09,0.16,-0.8,-0.77,1.19,93.5,84.2,86.5,77.7,0.243,0.47,0.211,0.239,0.457,0.214,0.294,0.412,0.206,0.15,0.15,0.302,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-05-18,746389,Walk,walk,False,686217,434378,Sal Frelick,Justin Verlander,1,6f12a533-114d-4942-ab3e-5182bf6ad913,434378.0,justinverlander,Verlander,Right,Justin Verlander,HOU,3.95,3.85,57.0,102.0,120.0,104.0,0.806,8.05,2.68,8.21,1.74,0.44,0.299,0.335,0.222,0.275,0.455,112.0,93.0,96.0,112.0,104.0,100.0,122.0,100.0,104.0,130.0,108.0,114.0,0.495,0.19,0.225,0.09,0.16,-0.8,-0.77,1.19,93.5,84.2,86.5,77.7,0.243,0.47,0.211,0.239,0.457,0.214,0.294,0.412,0.206,0.15,0.15,0.302,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-05-18,746389,Walk,walk,False,694192,434378,Jackson Chourio,Justin Verlander,1,c31c5bcb-a627-4348-8188-925dbbd5e874,434378.0,justinverlander,Verlander,Right,Justin Verlander,HOU,3.95,3.85,57.0,102.0,120.0,104.0,0.806,8.05,2.68,8.21,1.74,0.44,0.299,0.335,0.222,0.275,0.455,112.0,93.0,96.0,112.0,104.0,100.0,122.0,100.0,104.0,130.0,108.0,114.0,0.495,0.19,0.225,0.09,0.16,-0.8,-0.77,1.19,93.5,84.2,86.5,77.7,0.243,0.47,0.211,0.239,0.457,0.214,0.294,0.412,0.206,0.15,0.15,0.302,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-05-18,746389,Sac Fly,sac_fly,True,663368,434378,Blake Perkins,Justin Verlander,1,39405a27-e1e8-414e-a4bd-3f1d09212d0d,434378.0,justinverlander,Verlander,Right,Justin Verlander,HOU,3.95,3.85,57.0,102.0,120.0,104.0,0.806,8.05,2.68,8.21,1.74,0.44,0.299,0.335,0.222,0.275,0.455,112.0,93.0,96.0,112.0,104.0,100.0,122.0,100.0,104.0,130.0,108.0,114.0,0.495,0.19,0.225,0.09,0.16,-0.8,-0.77,1.19,93.5,84.2,86.5,77.7,0.243,0.47,0.211,0.239,0.457,0.214,0.294,0.412,0.206,0.15,0.15,0.302,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-05-18,746389,Groundout,field_out,True,668930,434378,Brice Turang,Justin Verlander,1,6fdeed00-211a-40ca-8994-8973fd2a07b4,434378.0,justinverlander,Verlander,Right,Justin Verlander,HOU,3.95,3.85,57.0,102.0,120.0,104.0,0.806,8.05,2.68,8.21,1.74,0.44,0.299,0.335,0.222,0.275,0.455,112.0,93.0,96.0,112.0,104.0,100.0,122.0,100.0,104.0,130.0,108.0,114.0,0.495,0.19,0.225,0.09,0.16,-0.8,-0.77,1.19,93.5,84.2,86.5,77.7,0.243,0.47,0.211,0.239,0.457,0.214,0.294,0.412,0.206,0.15,0.15,0.302,,,,,,,,,,,,,,,,,,,,,,,,
34,2024-05-18,746389,Home Run,home_run,False,661388,434378,William Contreras,Justin Verlander,1,b28c6ab8-a500-4680-9b69-525ee28b01c2,434378.0,justinverlander,Verlander,Right,Justin Verlander,HOU,3.95,3.85,57.0,102.0,120.0,104.0,0.806,8.05,2.68,8.21,1.74,0.44,0.299,0.335,0.222,0.275,0.455,112.0,93.0,96.0,112.0,104.0,100.0,122.0,100.0,104.0,130.0,108.0,114.0,0.495,0.19,0.225,0.09,0.16,-0.8,-0.77,1.19,93.5,84.2,86.5,77.7,0.243,0.47,0.211,0.239,0.457,0.214,0.294,0.412,0.206,0.15,0.15,0.302,,,,,,,,,,,,,,,,,,,,,,,,
35,2024-05-18,746389,Walk,walk,False,592885,661527,Christian Yelich,Seth Martinez,0,1516e153-dcda-413d-823e-df1cb2e1c0dc,661527.0,sethmartinez,"Martinez, S",Right,Seth Martinez,HOU,2.42,3.22,44.2,101.0,96.0,97.0,0.796,6.04,3.02,6.65,0.81,1.14,0.244,0.42,0.221,0.305,0.393,47.0,99.0,89.0,,,,73.0,100.0,94.0,135.0,100.0,108.0,0.306,0.327,,0.155,1.96,0.1,,-0.57,90.9,84.9,79.2,,0.213,0.298,0.191,0.191,0.426,0.337,,,,0.259,0.37,0.292,103.0,103.0,93.0,,,,0.212,,,2.47,,89.8,0.179,0.256,0.13,,,,,,,,,
