,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FS%,wFS/C,wSI/C,vFS,vSI,FS_ba,FS_slg,FS_whiff,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
10,2024-09-18,744959,Walk,walk,False,663993,670102,Nathaniel Lowe,Bowden Francis,0,33f7ef64-4fed-4524-b100-27894eb54759,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,3.47,3.57,98.2,102.0,97.0,104.0,0.8,8.03,1.92,6.48,1.55,0.72,0.245,0.496,0.175,0.336,0.467,,,,99.0,94.0,100.0,94.0,106.0,107.0,95.0,91.0,92.0,,,,0.513,,0.091,0.182,,2.25,,-1.85,-1.79,,92.9,,,81.8,73.5,0.168,0.366,0.182,,,,0.314,0.569,0.238,0.273,0.636,0.453,80.0,96.0,85.0,108.0,106.0,110.0,0.027,0.188,1.36,0.66,83.8,90.5,0.173,0.173,0.226,0.2,0.5,0.074,,,,,,,,,
11,2024-09-18,744959,Flyout,field_out,True,673962,670102,Josh Jung,Bowden Francis,0,e35844b0-2313-4f53-b364-d8378c86ca5f,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,3.47,3.57,98.2,102.0,97.0,104.0,0.8,8.03,1.92,6.48,1.55,0.72,0.245,0.496,0.175,0.336,0.467,,,,99.0,94.0,100.0,94.0,106.0,107.0,95.0,91.0,92.0,,,,0.513,,0.091,0.182,,2.25,,-1.85,-1.79,,92.9,,,81.8,73.5,0.168,0.366,0.182,,,,0.314,0.569,0.238,0.273,0.636,0.453,80.0,96.0,85.0,108.0,106.0,110.0,0.027,0.188,1.36,0.66,83.8,90.5,0.173,0.173,0.226,0.2,0.5,0.074,,,,,,,,,
12,2024-09-18,744959,Lineout,field_out,True,641680,670102,Jonah Heim,Bowden Francis,0,022c8217-8cb3-4133-aa05-ec8fd642d389,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,3.47,3.57,98.2,102.0,97.0,104.0,0.8,8.03,1.92,6.48,1.55,0.72,0.245,0.496,0.175,0.336,0.467,,,,99.0,94.0,100.0,94.0,106.0,107.0,95.0,91.0,92.0,,,,0.513,,0.091,0.182,,2.25,,-1.85,-1.79,,92.9,,,81.8,73.5,0.168,0.366,0.182,,,,0.314,0.569,0.238,0.273,0.636,0.453,80.0,96.0,85.0,108.0,106.0,110.0,0.027,0.188,1.36,0.66,83.8,90.5,0.173,0.173,0.226,0.2,0.5,0.074,,,,,,,,,
13,2024-09-18,744959,Single,single,False,665750,670102,Leody Taveras,Bowden Francis,1,a8fef5bc-e886-4667-8909-3d11c86fe85a,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,3.47,3.57,98.2,102.0,97.0,104.0,0.8,8.03,1.92,6.48,1.55,0.72,0.245,0.496,0.175,0.336,0.467,,,,99.0,94.0,100.0,94.0,106.0,107.0,95.0,91.0,92.0,,,,0.513,,0.091,0.182,,2.25,,-1.85,-1.79,,92.9,,,81.8,73.5,0.168,0.366,0.182,,,,0.314,0.569,0.238,0.273,0.636,0.453,80.0,96.0,85.0,108.0,106.0,110.0,0.027,0.188,1.36,0.66,83.8,90.5,0.173,0.173,0.226,0.2,0.5,0.074,,,,,,,,,
14,2024-09-18,744959,Strikeout,strikeout,True,677649,670102,Ezequiel Duran,Bowden Francis,0,5af15201-b00a-45fd-94a6-602be479ef07,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,3.47,3.57,98.2,102.0,97.0,104.0,0.8,8.03,1.92,6.48,1.55,0.72,0.245,0.496,0.175,0.336,0.467,,,,99.0,94.0,100.0,94.0,106.0,107.0,95.0,91.0,92.0,,,,0.513,,0.091,0.182,,2.25,,-1.85,-1.79,,92.9,,,81.8,73.5,0.168,0.366,0.182,,,,0.314,0.569,0.238,0.273,0.636,0.453,80.0,96.0,85.0,108.0,106.0,110.0,0.027,0.188,1.36,0.66,83.8,90.5,0.173,0.173,0.226,0.2,0.5,0.074,,,,,,,,,
15,2024-09-18,744959,Flyout,field_out,True,680718,674003,Addison Barger,Cody Bradford,0,22f18484-176c-4e8f-b8a9-dba8c5c06c82,674003.0,codybradford,Bradford,Left,Cody Bradford,TEX,3.59,3.55,72.2,106.0,91.0,100.0,0.791,8.17,1.24,7.18,1.24,0.75,0.257,0.357,0.138,0.305,0.418,104.0,104.0,109.0,95.0,104.0,105.0,91.0,106.0,93.0,48.0,113.0,106.0,53.0,110.0,97.0,0.514,0.006,0.074,0.128,0.278,2.04,-1.36,-0.17,-2.19,1.01,89.8,85.8,80.9,82.7,75.0,0.177,0.333,0.217,0.211,0.342,0.345,0.294,0.559,0.138,0.292,0.458,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-09-18,744959,Strikeout,strikeout,True,677870,674003,Leo Jiménez,Cody Bradford,0,702a7f8f-688a-4609-8f52-a991ba9e88e0,674003.0,codybradford,Bradford,Left,Cody Bradford,TEX,3.59,3.55,72.2,106.0,91.0,100.0,0.791,8.17,1.24,7.18,1.24,0.75,0.257,0.357,0.138,0.305,0.418,104.0,104.0,109.0,95.0,104.0,105.0,91.0,106.0,93.0,48.0,113.0,106.0,53.0,110.0,97.0,0.514,0.006,0.074,0.128,0.278,2.04,-1.36,-0.17,-2.19,1.01,89.8,85.8,80.9,82.7,75.0,0.177,0.333,0.217,0.211,0.342,0.345,0.294,0.559,0.138,0.292,0.458,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-09-18,744959,Strikeout,strikeout,True,694388,674003,Joey Loperfido,Cody Bradford,0,75b2d518-cdf4-4fcf-8c04-3a967c4965a8,674003.0,codybradford,Bradford,Left,Cody Bradford,TEX,3.59,3.55,72.2,106.0,91.0,100.0,0.791,8.17,1.24,7.18,1.24,0.75,0.257,0.357,0.138,0.305,0.418,104.0,104.0,109.0,95.0,104.0,105.0,91.0,106.0,93.0,48.0,113.0,106.0,53.0,110.0,97.0,0.514,0.006,0.074,0.128,0.278,2.04,-1.36,-0.17,-2.19,1.01,89.8,85.8,80.9,82.7,75.0,0.177,0.333,0.217,0.211,0.342,0.345,0.294,0.559,0.138,0.292,0.458,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-09-18,744959,Groundout,field_out,True,543760,670102,Marcus Semien,Bowden Francis,0,d90c8519-805a-45d3-a726-6457b4637d43,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,3.47,3.57,98.2,102.0,97.0,104.0,0.8,8.03,1.92,6.48,1.55,0.72,0.245,0.496,0.175,0.336,0.467,,,,99.0,94.0,100.0,94.0,106.0,107.0,95.0,91.0,92.0,,,,0.513,,0.091,0.182,,2.25,,-1.85,-1.79,,92.9,,,81.8,73.5,0.168,0.366,0.182,,,,0.314,0.569,0.238,0.273,0.636,0.453,80.0,96.0,85.0,108.0,106.0,110.0,0.027,0.188,1.36,0.66,83.8,90.5,0.173,0.173,0.226,0.2,0.5,0.074,,,,,,,,,
19,2024-09-18,744959,Single,single,False,669701,670102,Josh Smith,Bowden Francis,0,d99a459f-a2ad-4ec8-bc5f-b560130773a4,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,3.47,3.57,98.2,102.0,97.0,104.0,0.8,8.03,1.92,6.48,1.55,0.72,0.245,0.496,0.175,0.336,0.467,,,,99.0,94.0,100.0,94.0,106.0,107.0,95.0,91.0,92.0,,,,0.513,,0.091,0.182,,2.25,,-1.85,-1.79,,92.9,,,81.8,73.5,0.168,0.366,0.182,,,,0.314,0.569,0.238,0.273,0.636,0.453,80.0,96.0,85.0,108.0,106.0,110.0,0.027,0.188,1.36,0.66,83.8,90.5,0.173,0.173,0.226,0.2,0.5,0.074,,,,,,,,,
20,2024-09-18,744959,Hit By Pitch,hit_by_pitch,False,694671,670102,Wyatt Langford,Bowden Francis,1,186bdf47-f15d-4cad-9f6b-5083e10406ff,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,3.47,3.57,98.2,102.0,97.0,104.0,0.8,8.03,1.92,6.48,1.55,0.72,0.245,0.496,0.175,0.336,0.467,,,,99.0,94.0,100.0,94.0,106.0,107.0,95.0,91.0,92.0,,,,0.513,,0.091,0.182,,2.25,,-1.85,-1.79,,92.9,,,81.8,73.5,0.168,0.366,0.182,,,,0.314,0.569,0.238,0.273,0.636,0.453,80.0,96.0,85.0,108.0,106.0,110.0,0.027,0.188,1.36,0.66,83.8,90.5,0.173,0.173,0.226,0.2,0.5,0.074,,,,,,,,,
21,2024-09-18,744959,Lineout,field_out,True,666969,670102,Adolis García,Bowden Francis,0,71745d85-851d-4001-a058-bdf5eb82c4bd,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,3.47,3.57,98.2,102.0,97.0,104.0,0.8,8.03,1.92,6.48,1.55,0.72,0.245,0.496,0.175,0.336,0.467,,,,99.0,94.0,100.0,94.0,106.0,107.0,95.0,91.0,92.0,,,,0.513,,0.091,0.182,,2.25,,-1.85,-1.79,,92.9,,,81.8,73.5,0.168,0.366,0.182,,,,0.314,0.569,0.238,0.273,0.636,0.453,80.0,96.0,85.0,108.0,106.0,110.0,0.027,0.188,1.36,0.66,83.8,90.5,0.173,0.173,0.226,0.2,0.5,0.074,,,,,,,,,
22,2024-09-18,744959,Strikeout,strikeout,True,663993,670102,Nathaniel Lowe,Bowden Francis,0,6e91d203-1952-4faf-b64c-846f30a385c8,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,3.47,3.57,98.2,102.0,97.0,104.0,0.8,8.03,1.92,6.48,1.55,0.72,0.245,0.496,0.175,0.336,0.467,,,,99.0,94.0,100.0,94.0,106.0,107.0,95.0,91.0,92.0,,,,0.513,,0.091,0.182,,2.25,,-1.85,-1.79,,92.9,,,81.8,73.5,0.168,0.366,0.182,,,,0.314,0.569,0.238,0.273,0.636,0.453,80.0,96.0,85.0,108.0,106.0,110.0,0.027,0.188,1.36,0.66,83.8,90.5,0.173,0.173,0.226,0.2,0.5,0.074,,,,,,,,,
23,2024-09-18,744959,Groundout,field_out,True,543807,674003,George Springer,Cody Bradford,0,25e734f9-3357-4957-b259-1ee4ad335782,674003.0,codybradford,Bradford,Left,Cody Bradford,TEX,3.59,3.55,72.2,106.0,91.0,100.0,0.791,8.17,1.24,7.18,1.24,0.75,0.257,0.357,0.138,0.305,0.418,104.0,104.0,109.0,95.0,104.0,105.0,91.0,106.0,93.0,48.0,113.0,106.0,53.0,110.0,97.0,0.514,0.006,0.074,0.128,0.278,2.04,-1.36,-0.17,-2.19,1.01,89.8,85.8,80.9,82.7,75.0,0.177,0.333,0.217,0.211,0.342,0.345,0.294,0.559,0.138,0.292,0.458,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-09-18,744959,Groundout,field_out,True,676914,674003,Davis Schneider,Cody Bradford,0,8c32747b-38eb-4d5b-86fc-9c7a17f94485,674003.0,codybradford,Bradford,Left,Cody Bradford,TEX,3.59,3.55,72.2,106.0,91.0,100.0,0.791,8.17,1.24,7.18,1.24,0.75,0.257,0.357,0.138,0.305,0.418,104.0,104.0,109.0,95.0,104.0,105.0,91.0,106.0,93.0,48.0,113.0,106.0,53.0,110.0,97.0,0.514,0.006,0.074,0.128,0.278,2.04,-1.36,-0.17,-2.19,1.01,89.8,85.8,80.9,82.7,75.0,0.177,0.333,0.217,0.211,0.342,0.345,0.294,0.559,0.138,0.292,0.458,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-09-18,744959,Groundout,field_out,True,665489,674003,Vladimir Guerrero Jr.,Cody Bradford,0,8015b80c-fec8-4abe-9c60-c2175241b557,674003.0,codybradford,Bradford,Left,Cody Bradford,TEX,3.59,3.55,72.2,106.0,91.0,100.0,0.791,8.17,1.24,7.18,1.24,0.75,0.257,0.357,0.138,0.305,0.418,104.0,104.0,109.0,95.0,104.0,105.0,91.0,106.0,93.0,48.0,113.0,106.0,53.0,110.0,97.0,0.514,0.006,0.074,0.128,0.278,2.04,-1.36,-0.17,-2.19,1.01,89.8,85.8,80.9,82.7,75.0,0.177,0.333,0.217,0.211,0.342,0.345,0.294,0.559,0.138,0.292,0.458,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-09-18,744959,Strikeout,strikeout,True,673962,670102,Josh Jung,Bowden Francis,0,729b3a5a-9f94-4235-b6e2-0329b57c81b7,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,3.47,3.57,98.2,102.0,97.0,104.0,0.8,8.03,1.92,6.48,1.55,0.72,0.245,0.496,0.175,0.336,0.467,,,,99.0,94.0,100.0,94.0,106.0,107.0,95.0,91.0,92.0,,,,0.513,,0.091,0.182,,2.25,,-1.85,-1.79,,92.9,,,81.8,73.5,0.168,0.366,0.182,,,,0.314,0.569,0.238,0.273,0.636,0.453,80.0,96.0,85.0,108.0,106.0,110.0,0.027,0.188,1.36,0.66,83.8,90.5,0.173,0.173,0.226,0.2,0.5,0.074,,,,,,,,,
27,2024-09-18,744959,Flyout,field_out,True,641680,670102,Jonah Heim,Bowden Francis,0,384da1a0-ad32-4e02-a0ae-61331c33b64a,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,3.47,3.57,98.2,102.0,97.0,104.0,0.8,8.03,1.92,6.48,1.55,0.72,0.245,0.496,0.175,0.336,0.467,,,,99.0,94.0,100.0,94.0,106.0,107.0,95.0,91.0,92.0,,,,0.513,,0.091,0.182,,2.25,,-1.85,-1.79,,92.9,,,81.8,73.5,0.168,0.366,0.182,,,,0.314,0.569,0.238,0.273,0.636,0.453,80.0,96.0,85.0,108.0,106.0,110.0,0.027,0.188,1.36,0.66,83.8,90.5,0.173,0.173,0.226,0.2,0.5,0.074,,,,,,,,,
28,2024-09-18,744959,Flyout,field_out,True,665750,670102,Leody Taveras,Bowden Francis,0,6db1fc82-36cb-4cae-91c5-1a5c2ee0fdbe,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,3.47,3.57,98.2,102.0,97.0,104.0,0.8,8.03,1.92,6.48,1.55,0.72,0.245,0.496,0.175,0.336,0.467,,,,99.0,94.0,100.0,94.0,106.0,107.0,95.0,91.0,92.0,,,,0.513,,0.091,0.182,,2.25,,-1.85,-1.79,,92.9,,,81.8,73.5,0.168,0.366,0.182,,,,0.314,0.569,0.238,0.273,0.636,0.453,80.0,96.0,85.0,108.0,106.0,110.0,0.027,0.188,1.36,0.66,83.8,90.5,0.173,0.173,0.226,0.2,0.5,0.074,,,,,,,,,
29,2024-09-18,744959,Single,single,False,672386,674003,Alejandro Kirk,Cody Bradford,0,db945b73-53d5-4cb8-8ef5-eba67333ac91,674003.0,codybradford,Bradford,Left,Cody Bradford,TEX,3.59,3.55,72.2,106.0,91.0,100.0,0.791,8.17,1.24,7.18,1.24,0.75,0.257,0.357,0.138,0.305,0.418,104.0,104.0,109.0,95.0,104.0,105.0,91.0,106.0,93.0,48.0,113.0,106.0,53.0,110.0,97.0,0.514,0.006,0.074,0.128,0.278,2.04,-1.36,-0.17,-2.19,1.01,89.8,85.8,80.9,82.7,75.0,0.177,0.333,0.217,0.211,0.342,0.345,0.294,0.559,0.138,0.292,0.458,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-09-18,744959,Double,double,False,687462,674003,Spencer Horwitz,Cody Bradford,1,c527a8cf-81b8-4ddb-b459-262b05a075b5,674003.0,codybradford,Bradford,Left,Cody Bradford,TEX,3.59,3.55,72.2,106.0,91.0,100.0,0.791,8.17,1.24,7.18,1.24,0.75,0.257,0.357,0.138,0.305,0.418,104.0,104.0,109.0,95.0,104.0,105.0,91.0,106.0,93.0,48.0,113.0,106.0,53.0,110.0,97.0,0.514,0.006,0.074,0.128,0.278,2.04,-1.36,-0.17,-2.19,1.01,89.8,85.8,80.9,82.7,75.0,0.177,0.333,0.217,0.211,0.342,0.345,0.294,0.559,0.138,0.292,0.458,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-09-18,744959,Lineout,field_out,True,676391,674003,Ernie Clement,Cody Bradford,0,870b3886-66c7-4e65-a695-38ac246c9446,674003.0,codybradford,Bradford,Left,Cody Bradford,TEX,3.59,3.55,72.2,106.0,91.0,100.0,0.791,8.17,1.24,7.18,1.24,0.75,0.257,0.357,0.138,0.305,0.418,104.0,104.0,109.0,95.0,104.0,105.0,91.0,106.0,93.0,48.0,113.0,106.0,53.0,110.0,97.0,0.514,0.006,0.074,0.128,0.278,2.04,-1.36,-0.17,-2.19,1.01,89.8,85.8,80.9,82.7,75.0,0.177,0.333,0.217,0.211,0.342,0.345,0.294,0.559,0.138,0.292,0.458,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-09-18,744959,Strikeout,strikeout,True,680718,674003,Addison Barger,Cody Bradford,0,646bd547-7bcf-4bef-9d3d-b0127bf79a4c,674003.0,codybradford,Bradford,Left,Cody Bradford,TEX,3.59,3.55,72.2,106.0,91.0,100.0,0.791,8.17,1.24,7.18,1.24,0.75,0.257,0.357,0.138,0.305,0.418,104.0,104.0,109.0,95.0,104.0,105.0,91.0,106.0,93.0,48.0,113.0,106.0,53.0,110.0,97.0,0.514,0.006,0.074,0.128,0.278,2.04,-1.36,-0.17,-2.19,1.01,89.8,85.8,80.9,82.7,75.0,0.177,0.333,0.217,0.211,0.342,0.345,0.294,0.559,0.138,0.292,0.458,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-09-18,744959,Flyout,field_out,True,677870,674003,Leo Jiménez,Cody Bradford,0,20871d8a-6950-46c0-aa4a-9b184b2f410a,674003.0,codybradford,Bradford,Left,Cody Bradford,TEX,3.59,3.55,72.2,106.0,91.0,100.0,0.791,8.17,1.24,7.18,1.24,0.75,0.257,0.357,0.138,0.305,0.418,104.0,104.0,109.0,95.0,104.0,105.0,91.0,106.0,93.0,48.0,113.0,106.0,53.0,110.0,97.0,0.514,0.006,0.074,0.128,0.278,2.04,-1.36,-0.17,-2.19,1.01,89.8,85.8,80.9,82.7,75.0,0.177,0.333,0.217,0.211,0.342,0.345,0.294,0.559,0.138,0.292,0.458,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,
