,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FC%,FS%,SL%,CU%,wFA/C,wFC/C,wFS/C,wSL/C,wCU/C,vFA,vFC,vFS,vSL,vCU,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,vCH,CH_ba,CH_slg,CH_whiff
12,2024-06-09,745003,Strikeout,strikeout,True,573262,543135,Mike Yastrzemski,Nathan Eovaldi,0,0a6a193b-0210-4962-8848-53d8898d5ba2,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.36,3.99,99.0,105.0,98.0,104.0,0.749,8.55,2.36,7.27,1.18,1.58,0.234,0.385,0.11,0.355,0.445,102.0,101.0,102.0,73.0,108.0,102.0,112.0,96.0,101.0,92.0,104.0,97.0,126.0,104.0,112.0,0.362,0.148,0.302,0.037,0.151,1.48,0.94,1.4,-4.54,-1.43,95.5,91.7,88.7,86.3,76.9,0.183,0.314,0.206,0.202,0.327,0.361,0.264,0.396,0.161,0.27,0.541,0.357,0.412,0.706,0.185,,,,,,,,,,,,,,,,,,
13,2024-06-09,745003,Single,single,False,608671,676775,Travis Jankowski,Keaton Winn,0,38509140-a980-4019-a984-d4dc7d034434,676775.0,keatonwinn,"Winn, K",Right,Keaton Winn,SFG,7.16,5.54,55.1,98.0,112.0,103.0,0.772,7.81,3.25,9.11,1.46,1.67,0.176,0.485,0.085,0.442,0.455,,,,89.0,101.0,95.0,127.0,99.0,106.0,,,,131.0,97.0,113.0,0.263,,0.405,0.139,,-0.95,,0.21,-1.41,,95.7,,88.9,87.9,,0.214,0.5,0.272,0.215,0.355,0.282,,,,,,,0.321,0.607,0.356,91.0,97.0,93.0,0.192,-2.96,94.8,0.41,0.692,0.066,,,,,,,,,
14,2024-06-09,745003,Strikeout,strikeout,True,665750,676775,Leody Taveras,Keaton Winn,1,442671ca-66be-419a-b352-777af8a22b3c,676775.0,keatonwinn,"Winn, K",Right,Keaton Winn,SFG,7.16,5.54,55.1,98.0,112.0,103.0,0.772,7.81,3.25,9.11,1.46,1.67,0.176,0.485,0.085,0.442,0.455,,,,89.0,101.0,95.0,127.0,99.0,106.0,,,,131.0,97.0,113.0,0.263,,0.405,0.139,,-0.95,,0.21,-1.41,,95.7,,88.9,87.9,,0.214,0.5,0.272,0.215,0.355,0.282,,,,,,,0.321,0.607,0.356,91.0,97.0,93.0,0.192,-2.96,94.8,0.41,0.692,0.066,,,,,,,,,
15,2024-06-09,745003,Home Run,home_run,False,543760,676775,Marcus Semien,Keaton Winn,1,540d6f22-f980-427f-a3a8-525e8f1f8a06,676775.0,keatonwinn,"Winn, K",Right,Keaton Winn,SFG,7.16,5.54,55.1,98.0,112.0,103.0,0.772,7.81,3.25,9.11,1.46,1.67,0.176,0.485,0.085,0.442,0.455,,,,89.0,101.0,95.0,127.0,99.0,106.0,,,,131.0,97.0,113.0,0.263,,0.405,0.139,,-0.95,,0.21,-1.41,,95.7,,88.9,87.9,,0.214,0.5,0.272,0.215,0.355,0.282,,,,,,,0.321,0.607,0.356,91.0,97.0,93.0,0.192,-2.96,94.8,0.41,0.692,0.066,,,,,,,,,
16,2024-06-09,745003,Strikeout,strikeout,True,669701,676775,Josh Smith,Keaton Winn,0,5f33404e-770c-495d-84d2-e9fa781d8e18,676775.0,keatonwinn,"Winn, K",Right,Keaton Winn,SFG,7.16,5.54,55.1,98.0,112.0,103.0,0.772,7.81,3.25,9.11,1.46,1.67,0.176,0.485,0.085,0.442,0.455,,,,89.0,101.0,95.0,127.0,99.0,106.0,,,,131.0,97.0,113.0,0.263,,0.405,0.139,,-0.95,,0.21,-1.41,,95.7,,88.9,87.9,,0.214,0.5,0.272,0.215,0.355,0.282,,,,,,,0.321,0.607,0.356,91.0,97.0,93.0,0.192,-2.96,94.8,0.41,0.692,0.066,,,,,,,,,
17,2024-06-09,745003,Groundout,field_out,True,666969,676775,Adolis García,Keaton Winn,0,59ba9f42-35ac-4cde-9253-67ea3cf5bc93,676775.0,keatonwinn,"Winn, K",Right,Keaton Winn,SFG,7.16,5.54,55.1,98.0,112.0,103.0,0.772,7.81,3.25,9.11,1.46,1.67,0.176,0.485,0.085,0.442,0.455,,,,89.0,101.0,95.0,127.0,99.0,106.0,,,,131.0,97.0,113.0,0.263,,0.405,0.139,,-0.95,,0.21,-1.41,,95.7,,88.9,87.9,,0.214,0.5,0.272,0.215,0.355,0.282,,,,,,,0.321,0.607,0.356,91.0,97.0,93.0,0.192,-2.96,94.8,0.41,0.692,0.066,,,,,,,,,
18,2024-06-09,745003,Groundout,field_out,True,689172,543135,Brett Wisely,Nathan Eovaldi,0,bb13bae2-b04a-4c5f-a091-719d8c758057,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.36,3.99,99.0,105.0,98.0,104.0,0.749,8.55,2.36,7.27,1.18,1.58,0.234,0.385,0.11,0.355,0.445,102.0,101.0,102.0,73.0,108.0,102.0,112.0,96.0,101.0,92.0,104.0,97.0,126.0,104.0,112.0,0.362,0.148,0.302,0.037,0.151,1.48,0.94,1.4,-4.54,-1.43,95.5,91.7,88.7,86.3,76.9,0.183,0.314,0.206,0.202,0.327,0.361,0.264,0.396,0.161,0.27,0.541,0.357,0.412,0.706,0.185,,,,,,,,,,,,,,,,,,
19,2024-06-09,745003,Single,single,False,669477,543135,Casey Schmitt,Nathan Eovaldi,0,fb979376-9c15-4910-b6d8-a5f6e8dfdbfa,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.36,3.99,99.0,105.0,98.0,104.0,0.749,8.55,2.36,7.27,1.18,1.58,0.234,0.385,0.11,0.355,0.445,102.0,101.0,102.0,73.0,108.0,102.0,112.0,96.0,101.0,92.0,104.0,97.0,126.0,104.0,112.0,0.362,0.148,0.302,0.037,0.151,1.48,0.94,1.4,-4.54,-1.43,95.5,91.7,88.7,86.3,76.9,0.183,0.314,0.206,0.202,0.327,0.361,0.264,0.396,0.161,0.27,0.541,0.357,0.412,0.706,0.185,,,,,,,,,,,,,,,,,,
20,2024-06-09,745003,Single,single,False,670092,543135,Trenton Brooks,Nathan Eovaldi,1,db640e70-1915-4914-93d2-137cc775f91d,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.36,3.99,99.0,105.0,98.0,104.0,0.749,8.55,2.36,7.27,1.18,1.58,0.234,0.385,0.11,0.355,0.445,102.0,101.0,102.0,73.0,108.0,102.0,112.0,96.0,101.0,92.0,104.0,97.0,126.0,104.0,112.0,0.362,0.148,0.302,0.037,0.151,1.48,0.94,1.4,-4.54,-1.43,95.5,91.7,88.7,86.3,76.9,0.183,0.314,0.206,0.202,0.327,0.361,0.264,0.396,0.161,0.27,0.541,0.357,0.412,0.706,0.185,,,,,,,,,,,,,,,,,,
21,2024-06-09,745003,Flyout,field_out,True,671218,543135,Heliot Ramos,Nathan Eovaldi,0,e62128be-e2fc-4207-a10b-33b0f1ef7a52,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.36,3.99,99.0,105.0,98.0,104.0,0.749,8.55,2.36,7.27,1.18,1.58,0.234,0.385,0.11,0.355,0.445,102.0,101.0,102.0,73.0,108.0,102.0,112.0,96.0,101.0,92.0,104.0,97.0,126.0,104.0,112.0,0.362,0.148,0.302,0.037,0.151,1.48,0.94,1.4,-4.54,-1.43,95.5,91.7,88.7,86.3,76.9,0.183,0.314,0.206,0.202,0.327,0.361,0.264,0.396,0.161,0.27,0.541,0.357,0.412,0.706,0.185,,,,,,,,,,,,,,,,,,
22,2024-06-09,745003,Single,single,False,672275,543135,Patrick Bailey,Nathan Eovaldi,1,cd38ad50-b0b0-4d7f-91c0-76fad3ef37d1,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.36,3.99,99.0,105.0,98.0,104.0,0.749,8.55,2.36,7.27,1.18,1.58,0.234,0.385,0.11,0.355,0.445,102.0,101.0,102.0,73.0,108.0,102.0,112.0,96.0,101.0,92.0,104.0,97.0,126.0,104.0,112.0,0.362,0.148,0.302,0.037,0.151,1.48,0.94,1.4,-4.54,-1.43,95.5,91.7,88.7,86.3,76.9,0.183,0.314,0.206,0.202,0.327,0.361,0.264,0.396,0.161,0.27,0.541,0.357,0.412,0.706,0.185,,,,,,,,,,,,,,,,,,
23,2024-06-09,745003,Groundout,field_out,True,527038,543135,Wilmer Flores,Nathan Eovaldi,0,42b186bc-8ac7-4669-8d4b-9106fcb17325,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.36,3.99,99.0,105.0,98.0,104.0,0.749,8.55,2.36,7.27,1.18,1.58,0.234,0.385,0.11,0.355,0.445,102.0,101.0,102.0,73.0,108.0,102.0,112.0,96.0,101.0,92.0,104.0,97.0,126.0,104.0,112.0,0.362,0.148,0.302,0.037,0.151,1.48,0.94,1.4,-4.54,-1.43,95.5,91.7,88.7,86.3,76.9,0.183,0.314,0.206,0.202,0.327,0.361,0.264,0.396,0.161,0.27,0.541,0.357,0.412,0.706,0.185,,,,,,,,,,,,,,,,,,
24,2024-06-09,745003,Groundout,field_out,True,663993,676775,Nathaniel Lowe,Keaton Winn,0,768830bd-3be4-4d91-8196-865bfd8400f7,676775.0,keatonwinn,"Winn, K",Right,Keaton Winn,SFG,7.16,5.54,55.1,98.0,112.0,103.0,0.772,7.81,3.25,9.11,1.46,1.67,0.176,0.485,0.085,0.442,0.455,,,,89.0,101.0,95.0,127.0,99.0,106.0,,,,131.0,97.0,113.0,0.263,,0.405,0.139,,-0.95,,0.21,-1.41,,95.7,,88.9,87.9,,0.214,0.5,0.272,0.215,0.355,0.282,,,,,,,0.321,0.607,0.356,91.0,97.0,93.0,0.192,-2.96,94.8,0.41,0.692,0.066,,,,,,,,,
25,2024-06-09,745003,Strikeout,strikeout,True,677649,676775,Ezequiel Duran,Keaton Winn,0,b2eff151-ccc5-4f68-821a-b429edb7569a,676775.0,keatonwinn,"Winn, K",Right,Keaton Winn,SFG,7.16,5.54,55.1,98.0,112.0,103.0,0.772,7.81,3.25,9.11,1.46,1.67,0.176,0.485,0.085,0.442,0.455,,,,89.0,101.0,95.0,127.0,99.0,106.0,,,,131.0,97.0,113.0,0.263,,0.405,0.139,,-0.95,,0.21,-1.41,,95.7,,88.9,87.9,,0.214,0.5,0.272,0.215,0.355,0.282,,,,,,,0.321,0.607,0.356,91.0,97.0,93.0,0.192,-2.96,94.8,0.41,0.692,0.066,,,,,,,,,
26,2024-06-09,745003,Triple,triple,False,694671,676775,Wyatt Langford,Keaton Winn,0,4d484804-d1aa-470c-b985-550120f34f02,676775.0,keatonwinn,"Winn, K",Right,Keaton Winn,SFG,7.16,5.54,55.1,98.0,112.0,103.0,0.772,7.81,3.25,9.11,1.46,1.67,0.176,0.485,0.085,0.442,0.455,,,,89.0,101.0,95.0,127.0,99.0,106.0,,,,131.0,97.0,113.0,0.263,,0.405,0.139,,-0.95,,0.21,-1.41,,95.7,,88.9,87.9,,0.214,0.5,0.272,0.215,0.355,0.282,,,,,,,0.321,0.607,0.356,91.0,97.0,93.0,0.192,-2.96,94.8,0.41,0.692,0.066,,,,,,,,,
27,2024-06-09,745003,Pop Out,field_out,True,641680,676775,Jonah Heim,Keaton Winn,0,424c24b6-bda3-4617-96ba-0f168f684069,676775.0,keatonwinn,"Winn, K",Right,Keaton Winn,SFG,7.16,5.54,55.1,98.0,112.0,103.0,0.772,7.81,3.25,9.11,1.46,1.67,0.176,0.485,0.085,0.442,0.455,,,,89.0,101.0,95.0,127.0,99.0,106.0,,,,131.0,97.0,113.0,0.263,,0.405,0.139,,-0.95,,0.21,-1.41,,95.7,,88.9,87.9,,0.214,0.5,0.272,0.215,0.355,0.282,,,,,,,0.321,0.607,0.356,91.0,97.0,93.0,0.192,-2.96,94.8,0.41,0.692,0.066,,,,,,,,,
28,2024-06-09,745003,Groundout,field_out,True,624424,543135,Michael Conforto,Nathan Eovaldi,0,7adda984-3bbb-41ea-b520-e3406642e0c0,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.36,3.99,99.0,105.0,98.0,104.0,0.749,8.55,2.36,7.27,1.18,1.58,0.234,0.385,0.11,0.355,0.445,102.0,101.0,102.0,73.0,108.0,102.0,112.0,96.0,101.0,92.0,104.0,97.0,126.0,104.0,112.0,0.362,0.148,0.302,0.037,0.151,1.48,0.94,1.4,-4.54,-1.43,95.5,91.7,88.7,86.3,76.9,0.183,0.314,0.206,0.202,0.327,0.361,0.264,0.396,0.161,0.27,0.541,0.357,0.412,0.706,0.185,,,,,,,,,,,,,,,,,,
29,2024-06-09,745003,Groundout,field_out,True,642731,543135,Thairo Estrada,Nathan Eovaldi,0,fce10a0a-17e6-409f-9644-d9a7b07aba59,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.36,3.99,99.0,105.0,98.0,104.0,0.749,8.55,2.36,7.27,1.18,1.58,0.234,0.385,0.11,0.355,0.445,102.0,101.0,102.0,73.0,108.0,102.0,112.0,96.0,101.0,92.0,104.0,97.0,126.0,104.0,112.0,0.362,0.148,0.302,0.037,0.151,1.48,0.94,1.4,-4.54,-1.43,95.5,91.7,88.7,86.3,76.9,0.183,0.314,0.206,0.202,0.327,0.361,0.264,0.396,0.161,0.27,0.541,0.357,0.412,0.706,0.185,,,,,,,,,,,,,,,,,,
30,2024-06-09,745003,Home Run,home_run,False,573262,543135,Mike Yastrzemski,Nathan Eovaldi,0,5662953b-eaf3-4a60-a3ff-3845fea075c5,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.36,3.99,99.0,105.0,98.0,104.0,0.749,8.55,2.36,7.27,1.18,1.58,0.234,0.385,0.11,0.355,0.445,102.0,101.0,102.0,73.0,108.0,102.0,112.0,96.0,101.0,92.0,104.0,97.0,126.0,104.0,112.0,0.362,0.148,0.302,0.037,0.151,1.48,0.94,1.4,-4.54,-1.43,95.5,91.7,88.7,86.3,76.9,0.183,0.314,0.206,0.202,0.327,0.361,0.264,0.396,0.161,0.27,0.541,0.357,0.412,0.706,0.185,,,,,,,,,,,,,,,,,,
31,2024-06-09,745003,Flyout,field_out,True,689172,543135,Brett Wisely,Nathan Eovaldi,0,1f9df200-72aa-49c2-8b37-e3c2d4966ba3,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.36,3.99,99.0,105.0,98.0,104.0,0.749,8.55,2.36,7.27,1.18,1.58,0.234,0.385,0.11,0.355,0.445,102.0,101.0,102.0,73.0,108.0,102.0,112.0,96.0,101.0,92.0,104.0,97.0,126.0,104.0,112.0,0.362,0.148,0.302,0.037,0.151,1.48,0.94,1.4,-4.54,-1.43,95.5,91.7,88.7,86.3,76.9,0.183,0.314,0.206,0.202,0.327,0.361,0.264,0.396,0.161,0.27,0.541,0.357,0.412,0.706,0.185,,,,,,,,,,,,,,,,,,
32,2024-06-09,745003,Strikeout,strikeout,True,608671,676775,Travis Jankowski,Keaton Winn,0,7315640a-0a11-4c3f-ade2-5cff245f7278,676775.0,keatonwinn,"Winn, K",Right,Keaton Winn,SFG,7.16,5.54,55.1,98.0,112.0,103.0,0.772,7.81,3.25,9.11,1.46,1.67,0.176,0.485,0.085,0.442,0.455,,,,89.0,101.0,95.0,127.0,99.0,106.0,,,,131.0,97.0,113.0,0.263,,0.405,0.139,,-0.95,,0.21,-1.41,,95.7,,88.9,87.9,,0.214,0.5,0.272,0.215,0.355,0.282,,,,,,,0.321,0.607,0.356,91.0,97.0,93.0,0.192,-2.96,94.8,0.41,0.692,0.066,,,,,,,,,
33,2024-06-09,745003,Lineout,field_out,True,665750,676775,Leody Taveras,Keaton Winn,0,7b65eb88-6ac6-40c6-9bc1-c43a4f729e97,676775.0,keatonwinn,"Winn, K",Right,Keaton Winn,SFG,7.16,5.54,55.1,98.0,112.0,103.0,0.772,7.81,3.25,9.11,1.46,1.67,0.176,0.485,0.085,0.442,0.455,,,,89.0,101.0,95.0,127.0,99.0,106.0,,,,131.0,97.0,113.0,0.263,,0.405,0.139,,-0.95,,0.21,-1.41,,95.7,,88.9,87.9,,0.214,0.5,0.272,0.215,0.355,0.282,,,,,,,0.321,0.607,0.356,91.0,97.0,93.0,0.192,-2.96,94.8,0.41,0.692,0.066,,,,,,,,,
34,2024-06-09,745003,Flyout,field_out,True,543760,676775,Marcus Semien,Keaton Winn,0,8d3b9434-be0e-4d12-9396-fdf1138bff6b,676775.0,keatonwinn,"Winn, K",Right,Keaton Winn,SFG,7.16,5.54,55.1,98.0,112.0,103.0,0.772,7.81,3.25,9.11,1.46,1.67,0.176,0.485,0.085,0.442,0.455,,,,89.0,101.0,95.0,127.0,99.0,106.0,,,,131.0,97.0,113.0,0.263,,0.405,0.139,,-0.95,,0.21,-1.41,,95.7,,88.9,87.9,,0.214,0.5,0.272,0.215,0.355,0.282,,,,,,,0.321,0.607,0.356,91.0,97.0,93.0,0.192,-2.96,94.8,0.41,0.692,0.066,,,,,,,,,
