,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FS%,SL%,CU%,wFA/C,wFS/C,wSL/C,wCU/C,vFA,vFS,vSL,vCU,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,FS_ba,FS_slg,FS_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,SI%,KC%,CH%,wSI/C,wKC/C,wCH/C,vCH,vSI,vKC,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff
10,2024-07-08,744833,Lineout,field_out,True,680977,680730,Brendan Donovan,Mitchell Parker,0,477e42af-50a5-4b58-9905-46410f7529bc,680730.0,mitchellparker,Parker,Left,Mitchell Parker,WSN,3.9,4.1,92.1,100.0,88.0,98.0,0.807,7.41,2.05,8.19,1.17,1.01,0.228,0.466,0.154,0.336,0.461,98.0,98.0,98.0,79.0,102.0,97.0,106.0,106.0,110.0,88.0,96.0,95.0,0.49,0.173,0.09,0.246,0.85,-0.37,-1.59,1.0,92.6,85.8,84.6,80.5,0.241,0.382,0.12,0.25,0.369,0.264,0.203,0.359,0.361,0.243,0.514,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-07-08,744833,Strikeout,strikeout,True,663457,680730,Lars Nootbaar,Mitchell Parker,0,1f163d20-a613-45e6-bcbb-3a1fab8afeaf,680730.0,mitchellparker,Parker,Left,Mitchell Parker,WSN,3.9,4.1,92.1,100.0,88.0,98.0,0.807,7.41,2.05,8.19,1.17,1.01,0.228,0.466,0.154,0.336,0.461,98.0,98.0,98.0,79.0,102.0,97.0,106.0,106.0,110.0,88.0,96.0,95.0,0.49,0.173,0.09,0.246,0.85,-0.37,-1.59,1.0,92.6,85.8,84.6,80.5,0.241,0.382,0.12,0.25,0.369,0.264,0.203,0.359,0.361,0.243,0.514,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-07-08,744833,Flyout,field_out,True,671277,571945,Luis García Jr.,Miles Mikolas,0,b02f276e-7c0d-4357-b3b3-643362cd4dec,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.13,4.33,112.1,109.0,87.0,102.0,0.857,6.17,1.44,9.53,1.36,1.04,0.249,0.408,0.145,0.332,0.488,94.0,105.0,102.0,64.0,108.0,98.0,116.0,112.0,115.0,,,,0.257,,0.286,0.119,-0.41,,-2.01,-2.69,93.0,,85.3,76.3,0.287,0.511,0.169,0.271,0.625,0.25,,,,0.217,0.391,0.27,86.0,105.0,100.0,79.0,110.0,98.0,0.238,0.002,0.098,3.63,1.43,-1.48,85.6,92.3,68.8,0.19,0.281,0.101,0.333,0.5,0.174,,,,,,,,,
13,2024-07-08,744833,Flyout,field_out,True,660766,571945,Juan Yepez,Miles Mikolas,0,1e2c6855-f72a-485e-8bd4-548372b4b469,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.13,4.33,112.1,109.0,87.0,102.0,0.857,6.17,1.44,9.53,1.36,1.04,0.249,0.408,0.145,0.332,0.488,94.0,105.0,102.0,64.0,108.0,98.0,116.0,112.0,115.0,,,,0.257,,0.286,0.119,-0.41,,-2.01,-2.69,93.0,,85.3,76.3,0.287,0.511,0.169,0.271,0.625,0.25,,,,0.217,0.391,0.27,86.0,105.0,100.0,79.0,110.0,98.0,0.238,0.002,0.098,3.63,1.43,-1.48,85.6,92.3,68.8,0.19,0.281,0.101,0.333,0.5,0.174,,,,,,,,,
14,2024-07-08,744833,Groundout,field_out,True,702358,571945,Trey Lipscomb,Miles Mikolas,0,02e14b65-7e3e-4b58-8d4b-636a42e95fdd,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.13,4.33,112.1,109.0,87.0,102.0,0.857,6.17,1.44,9.53,1.36,1.04,0.249,0.408,0.145,0.332,0.488,94.0,105.0,102.0,64.0,108.0,98.0,116.0,112.0,115.0,,,,0.257,,0.286,0.119,-0.41,,-2.01,-2.69,93.0,,85.3,76.3,0.287,0.511,0.169,0.271,0.625,0.25,,,,0.217,0.391,0.27,86.0,105.0,100.0,79.0,110.0,98.0,0.238,0.002,0.098,3.63,1.43,-1.48,85.6,92.3,68.8,0.19,0.281,0.101,0.333,0.5,0.174,,,,,,,,,
15,2024-07-08,744833,Single,single,False,669357,680730,Nolan Gorman,Mitchell Parker,0,639340d4-7c67-4a84-9300-264095936fb9,680730.0,mitchellparker,Parker,Left,Mitchell Parker,WSN,3.9,4.1,92.1,100.0,88.0,98.0,0.807,7.41,2.05,8.19,1.17,1.01,0.228,0.466,0.154,0.336,0.461,98.0,98.0,98.0,79.0,102.0,97.0,106.0,106.0,110.0,88.0,96.0,95.0,0.49,0.173,0.09,0.246,0.85,-0.37,-1.59,1.0,92.6,85.8,84.6,80.5,0.241,0.382,0.12,0.25,0.369,0.264,0.203,0.359,0.361,0.243,0.514,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-07-08,744833,Single,single,False,672279,680730,Michael Siani,Mitchell Parker,1,0f2b5cf4-5030-4b51-8126-64c8bfa6228b,680730.0,mitchellparker,Parker,Left,Mitchell Parker,WSN,3.9,4.1,92.1,100.0,88.0,98.0,0.807,7.41,2.05,8.19,1.17,1.01,0.228,0.466,0.154,0.336,0.461,98.0,98.0,98.0,79.0,102.0,97.0,106.0,106.0,110.0,88.0,96.0,95.0,0.49,0.173,0.09,0.246,0.85,-0.37,-1.59,1.0,92.6,85.8,84.6,80.5,0.241,0.382,0.12,0.25,0.369,0.264,0.203,0.359,0.361,0.243,0.514,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-07-08,744833,Strikeout,strikeout,True,691026,680730,Masyn Winn,Mitchell Parker,0,64fb9e0c-3e55-4440-9c37-41d43b4e0c54,680730.0,mitchellparker,Parker,Left,Mitchell Parker,WSN,3.9,4.1,92.1,100.0,88.0,98.0,0.807,7.41,2.05,8.19,1.17,1.01,0.228,0.466,0.154,0.336,0.461,98.0,98.0,98.0,79.0,102.0,97.0,106.0,106.0,110.0,88.0,96.0,95.0,0.49,0.173,0.09,0.246,0.85,-0.37,-1.59,1.0,92.6,85.8,84.6,80.5,0.241,0.382,0.12,0.25,0.369,0.264,0.203,0.359,0.361,0.243,0.514,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-07-08,744833,Forceout,force_out,True,676475,680730,Alec Burleson,Mitchell Parker,1,2e8c75ba-2af1-4d98-98d7-8b721ea6dfc0,680730.0,mitchellparker,Parker,Left,Mitchell Parker,WSN,3.9,4.1,92.1,100.0,88.0,98.0,0.807,7.41,2.05,8.19,1.17,1.01,0.228,0.466,0.154,0.336,0.461,98.0,98.0,98.0,79.0,102.0,97.0,106.0,106.0,110.0,88.0,96.0,95.0,0.49,0.173,0.09,0.246,0.85,-0.37,-1.59,1.0,92.6,85.8,84.6,80.5,0.241,0.382,0.12,0.25,0.369,0.264,0.203,0.359,0.361,0.243,0.514,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-07-08,744833,Strikeout,strikeout,True,575929,680730,Willson Contreras,Mitchell Parker,0,65a6c487-3668-4266-a3b1-4faa832cfb12,680730.0,mitchellparker,Parker,Left,Mitchell Parker,WSN,3.9,4.1,92.1,100.0,88.0,98.0,0.807,7.41,2.05,8.19,1.17,1.01,0.228,0.466,0.154,0.336,0.461,98.0,98.0,98.0,79.0,102.0,97.0,106.0,106.0,110.0,88.0,96.0,95.0,0.49,0.173,0.09,0.246,0.85,-0.37,-1.59,1.0,92.6,85.8,84.6,80.5,0.241,0.382,0.12,0.25,0.369,0.264,0.203,0.359,0.361,0.243,0.514,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-07-08,744833,Strikeout,strikeout,True,696285,571945,Jacob Young,Miles Mikolas,0,fe6340d7-10ac-4aea-b5f0-08ca9d896a6d,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.13,4.33,112.1,109.0,87.0,102.0,0.857,6.17,1.44,9.53,1.36,1.04,0.249,0.408,0.145,0.332,0.488,94.0,105.0,102.0,64.0,108.0,98.0,116.0,112.0,115.0,,,,0.257,,0.286,0.119,-0.41,,-2.01,-2.69,93.0,,85.3,76.3,0.287,0.511,0.169,0.271,0.625,0.25,,,,0.217,0.391,0.27,86.0,105.0,100.0,79.0,110.0,98.0,0.238,0.002,0.098,3.63,1.43,-1.48,85.6,92.3,68.8,0.19,0.281,0.101,0.333,0.5,0.174,,,,,,,,,
21,2024-07-08,744833,Pop Out,field_out,True,682928,571945,CJ Abrams,Miles Mikolas,0,944dec33-7f19-4a95-9552-9b28e9fc9193,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.13,4.33,112.1,109.0,87.0,102.0,0.857,6.17,1.44,9.53,1.36,1.04,0.249,0.408,0.145,0.332,0.488,94.0,105.0,102.0,64.0,108.0,98.0,116.0,112.0,115.0,,,,0.257,,0.286,0.119,-0.41,,-2.01,-2.69,93.0,,85.3,76.3,0.287,0.511,0.169,0.271,0.625,0.25,,,,0.217,0.391,0.27,86.0,105.0,100.0,79.0,110.0,98.0,0.238,0.002,0.098,3.63,1.43,-1.48,85.6,92.3,68.8,0.19,0.281,0.101,0.333,0.5,0.174,,,,,,,,,
22,2024-07-08,744833,Groundout,field_out,True,657041,571945,Lane Thomas,Miles Mikolas,0,91da7c30-6879-406a-b9d2-e7547227cf32,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.13,4.33,112.1,109.0,87.0,102.0,0.857,6.17,1.44,9.53,1.36,1.04,0.249,0.408,0.145,0.332,0.488,94.0,105.0,102.0,64.0,108.0,98.0,116.0,112.0,115.0,,,,0.257,,0.286,0.119,-0.41,,-2.01,-2.69,93.0,,85.3,76.3,0.287,0.511,0.169,0.271,0.625,0.25,,,,0.217,0.391,0.27,86.0,105.0,100.0,79.0,110.0,98.0,0.238,0.002,0.098,3.63,1.43,-1.48,85.6,92.3,68.8,0.19,0.281,0.101,0.333,0.5,0.174,,,,,,,,,
23,2024-07-08,744833,Home Run,home_run,False,502671,680730,Paul Goldschmidt,Mitchell Parker,0,6375f2df-b1ab-465a-8544-d8d3ec1e5cf8,680730.0,mitchellparker,Parker,Left,Mitchell Parker,WSN,3.9,4.1,92.1,100.0,88.0,98.0,0.807,7.41,2.05,8.19,1.17,1.01,0.228,0.466,0.154,0.336,0.461,98.0,98.0,98.0,79.0,102.0,97.0,106.0,106.0,110.0,88.0,96.0,95.0,0.49,0.173,0.09,0.246,0.85,-0.37,-1.59,1.0,92.6,85.8,84.6,80.5,0.241,0.382,0.12,0.25,0.369,0.264,0.203,0.359,0.361,0.243,0.514,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-07-08,744833,Lineout,field_out,True,571448,680730,Nolan Arenado,Mitchell Parker,0,1ec6f70e-7130-4dfe-aa7f-3617413c717f,680730.0,mitchellparker,Parker,Left,Mitchell Parker,WSN,3.9,4.1,92.1,100.0,88.0,98.0,0.807,7.41,2.05,8.19,1.17,1.01,0.228,0.466,0.154,0.336,0.461,98.0,98.0,98.0,79.0,102.0,97.0,106.0,106.0,110.0,88.0,96.0,95.0,0.49,0.173,0.09,0.246,0.85,-0.37,-1.59,1.0,92.6,85.8,84.6,80.5,0.241,0.382,0.12,0.25,0.369,0.264,0.203,0.359,0.361,0.243,0.514,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-07-08,744833,Groundout,field_out,True,680977,680730,Brendan Donovan,Mitchell Parker,0,916ededa-3763-4a5e-ae20-945d01ce2bc0,680730.0,mitchellparker,Parker,Left,Mitchell Parker,WSN,3.9,4.1,92.1,100.0,88.0,98.0,0.807,7.41,2.05,8.19,1.17,1.01,0.228,0.466,0.154,0.336,0.461,98.0,98.0,98.0,79.0,102.0,97.0,106.0,106.0,110.0,88.0,96.0,95.0,0.49,0.173,0.09,0.246,0.85,-0.37,-1.59,1.0,92.6,85.8,84.6,80.5,0.241,0.382,0.12,0.25,0.369,0.264,0.203,0.359,0.361,0.243,0.514,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-07-08,744833,Single,single,False,663457,680730,Lars Nootbaar,Mitchell Parker,0,3d315e84-efdb-4065-9913-3b28f157e416,680730.0,mitchellparker,Parker,Left,Mitchell Parker,WSN,3.9,4.1,92.1,100.0,88.0,98.0,0.807,7.41,2.05,8.19,1.17,1.01,0.228,0.466,0.154,0.336,0.461,98.0,98.0,98.0,79.0,102.0,97.0,106.0,106.0,110.0,88.0,96.0,95.0,0.49,0.173,0.09,0.246,0.85,-0.37,-1.59,1.0,92.6,85.8,84.6,80.5,0.241,0.382,0.12,0.25,0.369,0.264,0.203,0.359,0.361,0.243,0.514,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-07-08,744833,Flyout,field_out,True,669357,680730,Nolan Gorman,Mitchell Parker,0,db0ab866-e0c5-4ab1-8bf7-20fd28255cdc,680730.0,mitchellparker,Parker,Left,Mitchell Parker,WSN,3.9,4.1,92.1,100.0,88.0,98.0,0.807,7.41,2.05,8.19,1.17,1.01,0.228,0.466,0.154,0.336,0.461,98.0,98.0,98.0,79.0,102.0,97.0,106.0,106.0,110.0,88.0,96.0,95.0,0.49,0.173,0.09,0.246,0.85,-0.37,-1.59,1.0,92.6,85.8,84.6,80.5,0.241,0.382,0.12,0.25,0.369,0.264,0.203,0.359,0.361,0.243,0.514,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-07-08,744833,Strikeout,strikeout,True,695578,571945,James Wood,Miles Mikolas,0,f922c184-ed8e-44ca-a8e2-0e1a544d577c,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.13,4.33,112.1,109.0,87.0,102.0,0.857,6.17,1.44,9.53,1.36,1.04,0.249,0.408,0.145,0.332,0.488,94.0,105.0,102.0,64.0,108.0,98.0,116.0,112.0,115.0,,,,0.257,,0.286,0.119,-0.41,,-2.01,-2.69,93.0,,85.3,76.3,0.287,0.511,0.169,0.271,0.625,0.25,,,,0.217,0.391,0.27,86.0,105.0,100.0,79.0,110.0,98.0,0.238,0.002,0.098,3.63,1.43,-1.48,85.6,92.3,68.8,0.19,0.281,0.101,0.333,0.5,0.174,,,,,,,,,
29,2024-07-08,744833,Groundout,field_out,True,608385,571945,Jesse Winker,Miles Mikolas,0,b0bc68ce-0b1b-43d4-b9e0-85bded6f232b,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.13,4.33,112.1,109.0,87.0,102.0,0.857,6.17,1.44,9.53,1.36,1.04,0.249,0.408,0.145,0.332,0.488,94.0,105.0,102.0,64.0,108.0,98.0,116.0,112.0,115.0,,,,0.257,,0.286,0.119,-0.41,,-2.01,-2.69,93.0,,85.3,76.3,0.287,0.511,0.169,0.271,0.625,0.25,,,,0.217,0.391,0.27,86.0,105.0,100.0,79.0,110.0,98.0,0.238,0.002,0.098,3.63,1.43,-1.48,85.6,92.3,68.8,0.19,0.281,0.101,0.333,0.5,0.174,,,,,,,,,
30,2024-07-08,744833,Double,double,False,660688,571945,Keibert Ruiz,Miles Mikolas,0,1b566ade-a27b-4a21-80de-cd01117e1e94,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.13,4.33,112.1,109.0,87.0,102.0,0.857,6.17,1.44,9.53,1.36,1.04,0.249,0.408,0.145,0.332,0.488,94.0,105.0,102.0,64.0,108.0,98.0,116.0,112.0,115.0,,,,0.257,,0.286,0.119,-0.41,,-2.01,-2.69,93.0,,85.3,76.3,0.287,0.511,0.169,0.271,0.625,0.25,,,,0.217,0.391,0.27,86.0,105.0,100.0,79.0,110.0,98.0,0.238,0.002,0.098,3.63,1.43,-1.48,85.6,92.3,68.8,0.19,0.281,0.101,0.333,0.5,0.174,,,,,,,,,
31,2024-07-08,744833,Groundout,field_out,True,671277,571945,Luis García Jr.,Miles Mikolas,0,438debe6-ea49-4c0d-851e-cf72c2fc44b8,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.13,4.33,112.1,109.0,87.0,102.0,0.857,6.17,1.44,9.53,1.36,1.04,0.249,0.408,0.145,0.332,0.488,94.0,105.0,102.0,64.0,108.0,98.0,116.0,112.0,115.0,,,,0.257,,0.286,0.119,-0.41,,-2.01,-2.69,93.0,,85.3,76.3,0.287,0.511,0.169,0.271,0.625,0.25,,,,0.217,0.391,0.27,86.0,105.0,100.0,79.0,110.0,98.0,0.238,0.002,0.098,3.63,1.43,-1.48,85.6,92.3,68.8,0.19,0.281,0.101,0.333,0.5,0.174,,,,,,,,,
32,2024-07-08,744833,Lineout,field_out,True,672279,680730,Michael Siani,Mitchell Parker,0,afecd474-28c1-4028-ab76-1e3bbe98c9ac,680730.0,mitchellparker,Parker,Left,Mitchell Parker,WSN,3.9,4.1,92.1,100.0,88.0,98.0,0.807,7.41,2.05,8.19,1.17,1.01,0.228,0.466,0.154,0.336,0.461,98.0,98.0,98.0,79.0,102.0,97.0,106.0,106.0,110.0,88.0,96.0,95.0,0.49,0.173,0.09,0.246,0.85,-0.37,-1.59,1.0,92.6,85.8,84.6,80.5,0.241,0.382,0.12,0.25,0.369,0.264,0.203,0.359,0.361,0.243,0.514,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-07-08,744833,Lineout,field_out,True,691026,680730,Masyn Winn,Mitchell Parker,0,8929ab8d-7b15-45db-b907-def3c39277b6,680730.0,mitchellparker,Parker,Left,Mitchell Parker,WSN,3.9,4.1,92.1,100.0,88.0,98.0,0.807,7.41,2.05,8.19,1.17,1.01,0.228,0.466,0.154,0.336,0.461,98.0,98.0,98.0,79.0,102.0,97.0,106.0,106.0,110.0,88.0,96.0,95.0,0.49,0.173,0.09,0.246,0.85,-0.37,-1.59,1.0,92.6,85.8,84.6,80.5,0.241,0.382,0.12,0.25,0.369,0.264,0.203,0.359,0.361,0.243,0.514,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
