,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,ST_ba,ST_slg,ST_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
10,2024-08-11,744816,Single,single,False,642136,669022,Matt Thaiss,MacKenzie Gore,0,607d9f12-54e8-434a-be8d-f845f8e208cb,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,4.45,4.47,137.2,98.0,112.0,101.0,0.756,9.54,3.6,10.33,0.85,1.09,0.265,0.367,0.153,0.292,0.437,95.0,89.0,93.0,105.0,103.0,103.0,126.0,99.0,103.0,91.0,91.0,92.0,0.551,0.167,0.19,0.091,-0.15,-1.02,0.19,-2.17,96.1,85.9,90.8,82.9,0.298,0.441,0.229,0.246,0.325,0.308,0.263,0.411,0.327,0.333,0.59,0.509,0.444,0.667,0.263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-08-11,744816,Strikeout,strikeout,True,683021,669022,Michael Stefanic,MacKenzie Gore,0,73a652e4-9d77-4461-8ae2-5f91f65fec72,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,4.45,4.47,137.2,98.0,112.0,101.0,0.756,9.54,3.6,10.33,0.85,1.09,0.265,0.367,0.153,0.292,0.437,95.0,89.0,93.0,105.0,103.0,103.0,126.0,99.0,103.0,91.0,91.0,92.0,0.551,0.167,0.19,0.091,-0.15,-1.02,0.19,-2.17,96.1,85.9,90.8,82.9,0.298,0.441,0.229,0.246,0.325,0.308,0.263,0.411,0.327,0.333,0.59,0.509,0.444,0.667,0.263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-08-11,744816,Groundout,field_out,True,694384,669022,Nolan Schanuel,MacKenzie Gore,1,d7a9c6ee-c9be-4d5f-85c9-a80dd890d699,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,4.45,4.47,137.2,98.0,112.0,101.0,0.756,9.54,3.6,10.33,0.85,1.09,0.265,0.367,0.153,0.292,0.437,95.0,89.0,93.0,105.0,103.0,103.0,126.0,99.0,103.0,91.0,91.0,92.0,0.551,0.167,0.19,0.091,-0.15,-1.02,0.19,-2.17,96.1,85.9,90.8,82.9,0.298,0.441,0.229,0.246,0.325,0.308,0.263,0.411,0.327,0.333,0.59,0.509,0.444,0.667,0.263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-08-11,744816,Lineout,field_out,True,695578,686799,James Wood,Jack Kochanowicz,0,7cb7bcb0-9185-4cd9-be22-025b96822d02,686799.0,jackkochanowicz,Kochanowicz,Right,Jack Kochanowicz,LAA,4.96,5.49,32.2,99.0,100.0,100.0,0.875,3.31,1.93,10.74,1.1,2.48,0.228,0.351,0.123,0.325,0.501,70.0,100.0,96.0,112.0,99.0,110.0,91.0,95.0,106.0,,,,0.024,,0.237,0.046,-11.92,,-1.08,-4.85,95.9,88.3,,85.6,,,,0.208,0.458,0.283,,,,0.429,0.571,0.083,,,,98.0,100.0,97.0,0.693,0.27,95.7,0.326,0.457,0.099,,,,,,,,,,,,,,,,,,,,,
14,2024-08-11,744816,Flyout,field_out,True,677588,686799,José Tena,Jack Kochanowicz,0,04e522ed-b3aa-4e21-8855-7b9b00f29f43,686799.0,jackkochanowicz,Kochanowicz,Right,Jack Kochanowicz,LAA,4.96,5.49,32.2,99.0,100.0,100.0,0.875,3.31,1.93,10.74,1.1,2.48,0.228,0.351,0.123,0.325,0.501,70.0,100.0,96.0,112.0,99.0,110.0,91.0,95.0,106.0,,,,0.024,,0.237,0.046,-11.92,,-1.08,-4.85,95.9,88.3,,85.6,,,,0.208,0.458,0.283,,,,0.429,0.571,0.083,,,,98.0,100.0,97.0,0.693,0.27,95.7,0.326,0.457,0.099,,,,,,,,,,,,,,,,,,,,,
15,2024-08-11,744816,Groundout,field_out,True,663905,686799,Travis Blankenhorn,Jack Kochanowicz,0,c703a3d7-7f41-4d9b-8309-30ce4b01f367,686799.0,jackkochanowicz,Kochanowicz,Right,Jack Kochanowicz,LAA,4.96,5.49,32.2,99.0,100.0,100.0,0.875,3.31,1.93,10.74,1.1,2.48,0.228,0.351,0.123,0.325,0.501,70.0,100.0,96.0,112.0,99.0,110.0,91.0,95.0,106.0,,,,0.024,,0.237,0.046,-11.92,,-1.08,-4.85,95.9,88.3,,85.6,,,,0.208,0.458,0.283,,,,0.429,0.571,0.083,,,,98.0,100.0,97.0,0.693,0.27,95.7,0.326,0.457,0.099,,,,,,,,,,,,,,,,,,,,,
16,2024-08-11,744816,Flyout,field_out,True,687263,669022,Zach Neto,MacKenzie Gore,0,555912d8-72e0-4227-86a8-ed422749a4a8,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,4.45,4.47,137.2,98.0,112.0,101.0,0.756,9.54,3.6,10.33,0.85,1.09,0.265,0.367,0.153,0.292,0.437,95.0,89.0,93.0,105.0,103.0,103.0,126.0,99.0,103.0,91.0,91.0,92.0,0.551,0.167,0.19,0.091,-0.15,-1.02,0.19,-2.17,96.1,85.9,90.8,82.9,0.298,0.441,0.229,0.246,0.325,0.308,0.263,0.411,0.327,0.333,0.59,0.509,0.444,0.667,0.263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-08-11,744816,Single,single,False,607680,669022,Kevin Pillar,MacKenzie Gore,0,77f35972-6a40-4a4c-b3e9-ef7727af6dce,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,4.45,4.47,137.2,98.0,112.0,101.0,0.756,9.54,3.6,10.33,0.85,1.09,0.265,0.367,0.153,0.292,0.437,95.0,89.0,93.0,105.0,103.0,103.0,126.0,99.0,103.0,91.0,91.0,92.0,0.551,0.167,0.19,0.091,-0.15,-1.02,0.19,-2.17,96.1,85.9,90.8,82.9,0.298,0.441,0.229,0.246,0.325,0.308,0.263,0.411,0.327,0.333,0.59,0.509,0.444,0.667,0.263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-08-11,744816,Grounded Into DP,grounded_into_double_play,True,621493,669022,Taylor Ward,MacKenzie Gore,1,156befcd-0986-45c7-8637-07469459582b,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,4.45,4.47,137.2,98.0,112.0,101.0,0.756,9.54,3.6,10.33,0.85,1.09,0.265,0.367,0.153,0.292,0.437,95.0,89.0,93.0,105.0,103.0,103.0,126.0,99.0,103.0,91.0,91.0,92.0,0.551,0.167,0.19,0.091,-0.15,-1.02,0.19,-2.17,96.1,85.9,90.8,82.9,0.298,0.441,0.229,0.246,0.325,0.308,0.263,0.411,0.327,0.333,0.59,0.509,0.444,0.667,0.263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-08-11,744816,Strikeout,strikeout,True,696285,686799,Jacob Young,Jack Kochanowicz,0,a331fe50-0519-4f06-acc6-25b0fc667dbc,686799.0,jackkochanowicz,Kochanowicz,Right,Jack Kochanowicz,LAA,4.96,5.49,32.2,99.0,100.0,100.0,0.875,3.31,1.93,10.74,1.1,2.48,0.228,0.351,0.123,0.325,0.501,70.0,100.0,96.0,112.0,99.0,110.0,91.0,95.0,106.0,,,,0.024,,0.237,0.046,-11.92,,-1.08,-4.85,95.9,88.3,,85.6,,,,0.208,0.458,0.283,,,,0.429,0.571,0.083,,,,98.0,100.0,97.0,0.693,0.27,95.7,0.326,0.457,0.099,,,,,,,,,,,,,,,,,,,,,
20,2024-08-11,744816,Groundout,field_out,True,656180,686799,Riley Adams,Jack Kochanowicz,0,b5ce4d3b-1b4f-4da4-bcf2-d7e3c7f6fc0a,686799.0,jackkochanowicz,Kochanowicz,Right,Jack Kochanowicz,LAA,4.96,5.49,32.2,99.0,100.0,100.0,0.875,3.31,1.93,10.74,1.1,2.48,0.228,0.351,0.123,0.325,0.501,70.0,100.0,96.0,112.0,99.0,110.0,91.0,95.0,106.0,,,,0.024,,0.237,0.046,-11.92,,-1.08,-4.85,95.9,88.3,,85.6,,,,0.208,0.458,0.283,,,,0.429,0.571,0.083,,,,98.0,100.0,97.0,0.693,0.27,95.7,0.326,0.457,0.099,,,,,,,,,,,,,,,,,,,,,
21,2024-08-11,744816,Single,single,False,683083,686799,Nasim Nuñez,Jack Kochanowicz,0,86862a08-8e85-4317-9da5-9c1a5fba63ae,686799.0,jackkochanowicz,Kochanowicz,Right,Jack Kochanowicz,LAA,4.96,5.49,32.2,99.0,100.0,100.0,0.875,3.31,1.93,10.74,1.1,2.48,0.228,0.351,0.123,0.325,0.501,70.0,100.0,96.0,112.0,99.0,110.0,91.0,95.0,106.0,,,,0.024,,0.237,0.046,-11.92,,-1.08,-4.85,95.9,88.3,,85.6,,,,0.208,0.458,0.283,,,,0.429,0.571,0.083,,,,98.0,100.0,97.0,0.693,0.27,95.7,0.326,0.457,0.099,,,,,,,,,,,,,,,,,,,,,
22,2024-08-11,744816,Groundout,field_out,True,669743,686799,Alex Call,Jack Kochanowicz,0,97eab3d0-c91d-43fd-a8fd-a81941c011a8,686799.0,jackkochanowicz,Kochanowicz,Right,Jack Kochanowicz,LAA,4.96,5.49,32.2,99.0,100.0,100.0,0.875,3.31,1.93,10.74,1.1,2.48,0.228,0.351,0.123,0.325,0.501,70.0,100.0,96.0,112.0,99.0,110.0,91.0,95.0,106.0,,,,0.024,,0.237,0.046,-11.92,,-1.08,-4.85,95.9,88.3,,85.6,,,,0.208,0.458,0.283,,,,0.429,0.571,0.083,,,,98.0,100.0,97.0,0.693,0.27,95.7,0.326,0.457,0.099,,,,,,,,,,,,,,,,,,,,,
23,2024-08-11,744816,Walk,walk,False,592273,669022,Brandon Drury,MacKenzie Gore,0,e016222e-e198-48c6-8459-552dfcc366d3,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,4.45,4.47,137.2,98.0,112.0,101.0,0.756,9.54,3.6,10.33,0.85,1.09,0.265,0.367,0.153,0.292,0.437,95.0,89.0,93.0,105.0,103.0,103.0,126.0,99.0,103.0,91.0,91.0,92.0,0.551,0.167,0.19,0.091,-0.15,-1.02,0.19,-2.17,96.1,85.9,90.8,82.9,0.298,0.441,0.229,0.246,0.325,0.308,0.263,0.411,0.327,0.333,0.59,0.509,0.444,0.667,0.263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-08-11,744816,Single,single,False,666160,669022,Mickey Moniak,MacKenzie Gore,1,8cb3b3ca-cb77-4c5d-8327-65602f786d2c,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,4.45,4.47,137.2,98.0,112.0,101.0,0.756,9.54,3.6,10.33,0.85,1.09,0.265,0.367,0.153,0.292,0.437,95.0,89.0,93.0,105.0,103.0,103.0,126.0,99.0,103.0,91.0,91.0,92.0,0.551,0.167,0.19,0.091,-0.15,-1.02,0.19,-2.17,96.1,85.9,90.8,82.9,0.298,0.441,0.229,0.246,0.325,0.308,0.263,0.411,0.327,0.333,0.59,0.509,0.444,0.667,0.263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-08-11,744816,Fielders Choice,fielders_choice,False,666176,669022,Jo Adell,MacKenzie Gore,1,4205fd1d-081e-41ea-bfe4-7bbef050019d,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,4.45,4.47,137.2,98.0,112.0,101.0,0.756,9.54,3.6,10.33,0.85,1.09,0.265,0.367,0.153,0.292,0.437,95.0,89.0,93.0,105.0,103.0,103.0,126.0,99.0,103.0,91.0,91.0,92.0,0.551,0.167,0.19,0.091,-0.15,-1.02,0.19,-2.17,96.1,85.9,90.8,82.9,0.298,0.441,0.229,0.246,0.325,0.308,0.263,0.411,0.327,0.333,0.59,0.509,0.444,0.667,0.263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-08-11,744816,Walk,walk,False,642136,669022,Matt Thaiss,MacKenzie Gore,1,8127d87b-d297-4f5c-895e-71e16f6ff166,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,4.45,4.47,137.2,98.0,112.0,101.0,0.756,9.54,3.6,10.33,0.85,1.09,0.265,0.367,0.153,0.292,0.437,95.0,89.0,93.0,105.0,103.0,103.0,126.0,99.0,103.0,91.0,91.0,92.0,0.551,0.167,0.19,0.091,-0.15,-1.02,0.19,-2.17,96.1,85.9,90.8,82.9,0.298,0.441,0.229,0.246,0.325,0.308,0.263,0.411,0.327,0.333,0.59,0.509,0.444,0.667,0.263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-08-11,744816,Grounded Into DP,grounded_into_double_play,True,683021,669022,Michael Stefanic,MacKenzie Gore,1,689291c3-4bfa-450d-b344-02a8892d13c4,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,4.45,4.47,137.2,98.0,112.0,101.0,0.756,9.54,3.6,10.33,0.85,1.09,0.265,0.367,0.153,0.292,0.437,95.0,89.0,93.0,105.0,103.0,103.0,126.0,99.0,103.0,91.0,91.0,92.0,0.551,0.167,0.19,0.091,-0.15,-1.02,0.19,-2.17,96.1,85.9,90.8,82.9,0.298,0.441,0.229,0.246,0.325,0.308,0.263,0.411,0.327,0.333,0.59,0.509,0.444,0.667,0.263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-08-11,744816,Walk,walk,False,694384,669022,Nolan Schanuel,MacKenzie Gore,0,8cffba30-aa55-4eb2-9305-548cf819eae3,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,4.45,4.47,137.2,98.0,112.0,101.0,0.756,9.54,3.6,10.33,0.85,1.09,0.265,0.367,0.153,0.292,0.437,95.0,89.0,93.0,105.0,103.0,103.0,126.0,99.0,103.0,91.0,91.0,92.0,0.551,0.167,0.19,0.091,-0.15,-1.02,0.19,-2.17,96.1,85.9,90.8,82.9,0.298,0.441,0.229,0.246,0.325,0.308,0.263,0.411,0.327,0.333,0.59,0.509,0.444,0.667,0.263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-08-11,744816,Walk,walk,False,687263,669022,Zach Neto,MacKenzie Gore,1,e77e397d-310a-48b6-9510-88dd5919800b,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,4.45,4.47,137.2,98.0,112.0,101.0,0.756,9.54,3.6,10.33,0.85,1.09,0.265,0.367,0.153,0.292,0.437,95.0,89.0,93.0,105.0,103.0,103.0,126.0,99.0,103.0,91.0,91.0,92.0,0.551,0.167,0.19,0.091,-0.15,-1.02,0.19,-2.17,96.1,85.9,90.8,82.9,0.298,0.441,0.229,0.246,0.325,0.308,0.263,0.411,0.327,0.333,0.59,0.509,0.444,0.667,0.263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-08-11,744816,Double,double,False,607680,669022,Kevin Pillar,MacKenzie Gore,1,56ec8402-f042-4d2e-9cc5-6db31ad52279,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,4.45,4.47,137.2,98.0,112.0,101.0,0.756,9.54,3.6,10.33,0.85,1.09,0.265,0.367,0.153,0.292,0.437,95.0,89.0,93.0,105.0,103.0,103.0,126.0,99.0,103.0,91.0,91.0,92.0,0.551,0.167,0.19,0.091,-0.15,-1.02,0.19,-2.17,96.1,85.9,90.8,82.9,0.298,0.441,0.229,0.246,0.325,0.308,0.263,0.411,0.327,0.333,0.59,0.509,0.444,0.667,0.263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-08-11,744816,Groundout,field_out,True,621493,669022,Taylor Ward,MacKenzie Gore,0,10ca5b11-8770-49ce-9c26-543f4334b97c,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,4.45,4.47,137.2,98.0,112.0,101.0,0.756,9.54,3.6,10.33,0.85,1.09,0.265,0.367,0.153,0.292,0.437,95.0,89.0,93.0,105.0,103.0,103.0,126.0,99.0,103.0,91.0,91.0,92.0,0.551,0.167,0.19,0.091,-0.15,-1.02,0.19,-2.17,96.1,85.9,90.8,82.9,0.298,0.441,0.229,0.246,0.325,0.308,0.263,0.411,0.327,0.333,0.59,0.509,0.444,0.667,0.263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-08-11,744816,Double,double,False,671277,686799,Luis García Jr.,Jack Kochanowicz,0,63fac995-6267-49ed-b749-370e7dd3f500,686799.0,jackkochanowicz,Kochanowicz,Right,Jack Kochanowicz,LAA,4.96,5.49,32.2,99.0,100.0,100.0,0.875,3.31,1.93,10.74,1.1,2.48,0.228,0.351,0.123,0.325,0.501,70.0,100.0,96.0,112.0,99.0,110.0,91.0,95.0,106.0,,,,0.024,,0.237,0.046,-11.92,,-1.08,-4.85,95.9,88.3,,85.6,,,,0.208,0.458,0.283,,,,0.429,0.571,0.083,,,,98.0,100.0,97.0,0.693,0.27,95.7,0.326,0.457,0.099,,,,,,,,,,,,,,,,,,,,,
33,2024-08-11,744816,Walk,walk,False,660766,686799,Juan Yepez,Jack Kochanowicz,0,1d820c1e-6d48-49ba-b9b1-8b212f441ed0,686799.0,jackkochanowicz,Kochanowicz,Right,Jack Kochanowicz,LAA,4.96,5.49,32.2,99.0,100.0,100.0,0.875,3.31,1.93,10.74,1.1,2.48,0.228,0.351,0.123,0.325,0.501,70.0,100.0,96.0,112.0,99.0,110.0,91.0,95.0,106.0,,,,0.024,,0.237,0.046,-11.92,,-1.08,-4.85,95.9,88.3,,85.6,,,,0.208,0.458,0.283,,,,0.429,0.571,0.083,,,,98.0,100.0,97.0,0.693,0.27,95.7,0.326,0.457,0.099,,,,,,,,,,,,,,,,,,,,,
34,2024-08-11,744816,Forceout,force_out,True,695578,686799,James Wood,Jack Kochanowicz,1,90cb5cae-8e91-4b13-b6f2-a36e0ce83f44,686799.0,jackkochanowicz,Kochanowicz,Right,Jack Kochanowicz,LAA,4.96,5.49,32.2,99.0,100.0,100.0,0.875,3.31,1.93,10.74,1.1,2.48,0.228,0.351,0.123,0.325,0.501,70.0,100.0,96.0,112.0,99.0,110.0,91.0,95.0,106.0,,,,0.024,,0.237,0.046,-11.92,,-1.08,-4.85,95.9,88.3,,85.6,,,,0.208,0.458,0.283,,,,0.429,0.571,0.083,,,,98.0,100.0,97.0,0.693,0.27,95.7,0.326,0.457,0.099,,,,,,,,,,,,,,,,,,,,,
