,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,CU%,CH%,wFA/C,wFC/C,wCU/C,wCH/C,vFA,vFC,vCH,vCU,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,SI%,SL%,KC%,wSI/C,wSL/C,wKC/C,vSI,vSL,vKC,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,ST_ba,ST_slg,ST_whiff
10,2024-07-25,746199,Walk,walk,False,695391,670046,Brett Harris,Kenny Rosenberg,0,08ba66e3-14de-488b-a88f-7b2122cf4a68,670046.0,kennyrosenberg,Rosenberg,Left,Kenny Rosenberg,LAA,6.3,7.23,10.0,101.0,81.0,99.0,0.797,6.3,3.6,10.8,1.8,0.63,0.125,0.469,0.063,0.438,0.439,100.0,101.0,99.0,96.0,117.0,100.0,78.0,94.0,91.0,40.0,117.0,125.0,0.518,0.128,0.055,0.299,-0.23,-1.78,-4.91,-0.41,89.8,82.7,80.5,75.9,0.286,0.524,0.225,0.25,0.5,0.217,0.4,0.4,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-07-25,746199,Pickoff Caught Stealing 2B,pickoff_caught_stealing_2b,True,680474,670046,Max Schuemann,Kenny Rosenberg,0,a4489559-6258-4a3f-bb53-7afe6427f9bc,670046.0,kennyrosenberg,Rosenberg,Left,Kenny Rosenberg,LAA,6.3,7.23,10.0,101.0,81.0,99.0,0.797,6.3,3.6,10.8,1.8,0.63,0.125,0.469,0.063,0.438,0.439,100.0,101.0,99.0,96.0,117.0,100.0,78.0,94.0,91.0,40.0,117.0,125.0,0.518,0.128,0.055,0.299,-0.23,-1.78,-4.91,-0.41,89.8,82.7,80.5,75.9,0.286,0.524,0.225,0.25,0.5,0.217,0.4,0.4,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-07-25,746199,Groundout,field_out,True,641432,548389,Willie Calhoun,Ross Stripling,0,d66c541f-f080-4094-9f40-b5bcda0b2239,548389.0,rossstripling,Stripling,Right,Ross Stripling,OAK,5.82,4.36,55.2,104.0,89.0,99.0,0.834,5.66,1.94,12.45,0.97,1.06,0.358,0.338,0.176,0.294,0.429,83.0,113.0,105.0,,,,62.0,100.0,89.0,,,,0.316,,,0.19,0.37,,,-2.9,91.6,,82.6,,0.246,0.415,0.192,0.365,0.577,0.232,,,,93.0,102.0,90.0,121.0,107.0,112.0,96.0,90.0,101.0,0.166,0.278,0.05,-1.39,-0.77,-2.93,90.3,85.3,74.7,0.301,0.452,0.173,0.386,0.455,0.092,1.0,1.333,0.333,,,
13,2024-07-25,746199,Double,double,False,607680,548389,Kevin Pillar,Ross Stripling,0,1558b0ac-e9ad-4701-a21f-273acc66b11f,548389.0,rossstripling,Stripling,Right,Ross Stripling,OAK,5.82,4.36,55.2,104.0,89.0,99.0,0.834,5.66,1.94,12.45,0.97,1.06,0.358,0.338,0.176,0.294,0.429,83.0,113.0,105.0,,,,62.0,100.0,89.0,,,,0.316,,,0.19,0.37,,,-2.9,91.6,,82.6,,0.246,0.415,0.192,0.365,0.577,0.232,,,,93.0,102.0,90.0,121.0,107.0,112.0,96.0,90.0,101.0,0.166,0.278,0.05,-1.39,-0.77,-2.93,90.3,85.3,74.7,0.301,0.452,0.173,0.386,0.455,0.092,1.0,1.333,0.333,,,
14,2024-07-25,746199,Single,single,False,681351,548389,Logan O'Hoppe,Ross Stripling,1,dfd69ce7-165b-4bd1-8230-69e3e7b56bf5,548389.0,rossstripling,Stripling,Right,Ross Stripling,OAK,5.82,4.36,55.2,104.0,89.0,99.0,0.834,5.66,1.94,12.45,0.97,1.06,0.358,0.338,0.176,0.294,0.429,83.0,113.0,105.0,,,,62.0,100.0,89.0,,,,0.316,,,0.19,0.37,,,-2.9,91.6,,82.6,,0.246,0.415,0.192,0.365,0.577,0.232,,,,93.0,102.0,90.0,121.0,107.0,112.0,96.0,90.0,101.0,0.166,0.278,0.05,-1.39,-0.77,-2.93,90.3,85.3,74.7,0.301,0.452,0.173,0.386,0.455,0.092,1.0,1.333,0.333,,,
15,2024-07-25,746199,Walk,walk,False,694384,548389,Nolan Schanuel,Ross Stripling,0,9db0b754-d938-4863-8167-a14dd9e92265,548389.0,rossstripling,Stripling,Right,Ross Stripling,OAK,5.82,4.36,55.2,104.0,89.0,99.0,0.834,5.66,1.94,12.45,0.97,1.06,0.358,0.338,0.176,0.294,0.429,83.0,113.0,105.0,,,,62.0,100.0,89.0,,,,0.316,,,0.19,0.37,,,-2.9,91.6,,82.6,,0.246,0.415,0.192,0.365,0.577,0.232,,,,93.0,102.0,90.0,121.0,107.0,112.0,96.0,90.0,101.0,0.166,0.278,0.05,-1.39,-0.77,-2.93,90.3,85.3,74.7,0.301,0.452,0.173,0.386,0.455,0.092,1.0,1.333,0.333,,,
16,2024-07-25,746199,Single,single,False,687263,548389,Zach Neto,Ross Stripling,1,e0beb21d-a361-492d-9192-369a070360b9,548389.0,rossstripling,Stripling,Right,Ross Stripling,OAK,5.82,4.36,55.2,104.0,89.0,99.0,0.834,5.66,1.94,12.45,0.97,1.06,0.358,0.338,0.176,0.294,0.429,83.0,113.0,105.0,,,,62.0,100.0,89.0,,,,0.316,,,0.19,0.37,,,-2.9,91.6,,82.6,,0.246,0.415,0.192,0.365,0.577,0.232,,,,93.0,102.0,90.0,121.0,107.0,112.0,96.0,90.0,101.0,0.166,0.278,0.05,-1.39,-0.77,-2.93,90.3,85.3,74.7,0.301,0.452,0.173,0.386,0.455,0.092,1.0,1.333,0.333,,,
17,2024-07-25,746199,Sac Fly,sac_fly,True,666160,548389,Mickey Moniak,Ross Stripling,1,85fa35fd-f339-40d9-a468-02b36d027846,548389.0,rossstripling,Stripling,Right,Ross Stripling,OAK,5.82,4.36,55.2,104.0,89.0,99.0,0.834,5.66,1.94,12.45,0.97,1.06,0.358,0.338,0.176,0.294,0.429,83.0,113.0,105.0,,,,62.0,100.0,89.0,,,,0.316,,,0.19,0.37,,,-2.9,91.6,,82.6,,0.246,0.415,0.192,0.365,0.577,0.232,,,,93.0,102.0,90.0,121.0,107.0,112.0,96.0,90.0,101.0,0.166,0.278,0.05,-1.39,-0.77,-2.93,90.3,85.3,74.7,0.301,0.452,0.173,0.386,0.455,0.092,1.0,1.333,0.333,,,
18,2024-07-25,746199,Walk,walk,False,543685,548389,Anthony Rendon,Ross Stripling,1,e51edd7b-85ec-45a1-888b-a25195a89528,548389.0,rossstripling,Stripling,Right,Ross Stripling,OAK,5.82,4.36,55.2,104.0,89.0,99.0,0.834,5.66,1.94,12.45,0.97,1.06,0.358,0.338,0.176,0.294,0.429,83.0,113.0,105.0,,,,62.0,100.0,89.0,,,,0.316,,,0.19,0.37,,,-2.9,91.6,,82.6,,0.246,0.415,0.192,0.365,0.577,0.232,,,,93.0,102.0,90.0,121.0,107.0,112.0,96.0,90.0,101.0,0.166,0.278,0.05,-1.39,-0.77,-2.93,90.3,85.3,74.7,0.301,0.452,0.173,0.386,0.455,0.092,1.0,1.333,0.333,,,
19,2024-07-25,746199,Double,double,False,650859,548389,Luis Rengifo,Ross Stripling,1,d468b150-6b2b-4a33-bc37-8737aad89894,548389.0,rossstripling,Stripling,Right,Ross Stripling,OAK,5.82,4.36,55.2,104.0,89.0,99.0,0.834,5.66,1.94,12.45,0.97,1.06,0.358,0.338,0.176,0.294,0.429,83.0,113.0,105.0,,,,62.0,100.0,89.0,,,,0.316,,,0.19,0.37,,,-2.9,91.6,,82.6,,0.246,0.415,0.192,0.365,0.577,0.232,,,,93.0,102.0,90.0,121.0,107.0,112.0,96.0,90.0,101.0,0.166,0.278,0.05,-1.39,-0.77,-2.93,90.3,85.3,74.7,0.301,0.452,0.173,0.386,0.455,0.092,1.0,1.333,0.333,,,
20,2024-07-25,746199,Lineout,field_out,True,621493,548389,Taylor Ward,Ross Stripling,0,fa654dcb-e1f4-485d-ad64-211d6424960a,548389.0,rossstripling,Stripling,Right,Ross Stripling,OAK,5.82,4.36,55.2,104.0,89.0,99.0,0.834,5.66,1.94,12.45,0.97,1.06,0.358,0.338,0.176,0.294,0.429,83.0,113.0,105.0,,,,62.0,100.0,89.0,,,,0.316,,,0.19,0.37,,,-2.9,91.6,,82.6,,0.246,0.415,0.192,0.365,0.577,0.232,,,,93.0,102.0,90.0,121.0,107.0,112.0,96.0,90.0,101.0,0.166,0.278,0.05,-1.39,-0.77,-2.93,90.3,85.3,74.7,0.301,0.452,0.173,0.386,0.455,0.092,1.0,1.333,0.333,,,
21,2024-07-25,746199,Single,single,False,680474,670046,Max Schuemann,Kenny Rosenberg,0,c22b475e-1caa-4ec9-a1f6-e615cf9c5087,670046.0,kennyrosenberg,Rosenberg,Left,Kenny Rosenberg,LAA,6.3,7.23,10.0,101.0,81.0,99.0,0.797,6.3,3.6,10.8,1.8,0.63,0.125,0.469,0.063,0.438,0.439,100.0,101.0,99.0,96.0,117.0,100.0,78.0,94.0,91.0,40.0,117.0,125.0,0.518,0.128,0.055,0.299,-0.23,-1.78,-4.91,-0.41,89.8,82.7,80.5,75.9,0.286,0.524,0.225,0.25,0.5,0.217,0.4,0.4,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-07-25,746199,Home Run,home_run,False,671732,670046,Lawrence Butler,Kenny Rosenberg,1,a20ccf10-fd2a-41c6-a239-49c1da97062f,670046.0,kennyrosenberg,Rosenberg,Left,Kenny Rosenberg,LAA,6.3,7.23,10.0,101.0,81.0,99.0,0.797,6.3,3.6,10.8,1.8,0.63,0.125,0.469,0.063,0.438,0.439,100.0,101.0,99.0,96.0,117.0,100.0,78.0,94.0,91.0,40.0,117.0,125.0,0.518,0.128,0.055,0.299,-0.23,-1.78,-4.91,-0.41,89.8,82.7,80.5,75.9,0.286,0.524,0.225,0.25,0.5,0.217,0.4,0.4,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-07-25,746199,Flyout,field_out,True,609280,670046,Miguel Andujar,Kenny Rosenberg,0,704bce1b-3cd7-4162-88c7-e3214335ef38,670046.0,kennyrosenberg,Rosenberg,Left,Kenny Rosenberg,LAA,6.3,7.23,10.0,101.0,81.0,99.0,0.797,6.3,3.6,10.8,1.8,0.63,0.125,0.469,0.063,0.438,0.439,100.0,101.0,99.0,96.0,117.0,100.0,78.0,94.0,91.0,40.0,117.0,125.0,0.518,0.128,0.055,0.299,-0.23,-1.78,-4.91,-0.41,89.8,82.7,80.5,75.9,0.286,0.524,0.225,0.25,0.5,0.217,0.4,0.4,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-07-25,746199,Pop Out,field_out,True,667670,670046,Brent Rooker,Kenny Rosenberg,0,1e0d8fb6-f6a9-421a-8fe2-d892f39ff3cf,670046.0,kennyrosenberg,Rosenberg,Left,Kenny Rosenberg,LAA,6.3,7.23,10.0,101.0,81.0,99.0,0.797,6.3,3.6,10.8,1.8,0.63,0.125,0.469,0.063,0.438,0.439,100.0,101.0,99.0,96.0,117.0,100.0,78.0,94.0,91.0,40.0,117.0,125.0,0.518,0.128,0.055,0.299,-0.23,-1.78,-4.91,-0.41,89.8,82.7,80.5,75.9,0.286,0.524,0.225,0.25,0.5,0.217,0.4,0.4,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-07-25,746199,Groundout,field_out,True,669127,670046,Shea Langeliers,Kenny Rosenberg,0,867cded3-4a61-416f-9bd5-6bfe95312605,670046.0,kennyrosenberg,Rosenberg,Left,Kenny Rosenberg,LAA,6.3,7.23,10.0,101.0,81.0,99.0,0.797,6.3,3.6,10.8,1.8,0.63,0.125,0.469,0.063,0.438,0.439,100.0,101.0,99.0,96.0,117.0,100.0,78.0,94.0,91.0,40.0,117.0,125.0,0.518,0.128,0.055,0.299,-0.23,-1.78,-4.91,-0.41,89.8,82.7,80.5,75.9,0.286,0.524,0.225,0.25,0.5,0.217,0.4,0.4,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-07-25,746199,Single,single,False,641432,548389,Willie Calhoun,Ross Stripling,0,d3f0a1a2-4c44-4a52-866a-4eb6a094abdd,548389.0,rossstripling,Stripling,Right,Ross Stripling,OAK,5.82,4.36,55.2,104.0,89.0,99.0,0.834,5.66,1.94,12.45,0.97,1.06,0.358,0.338,0.176,0.294,0.429,83.0,113.0,105.0,,,,62.0,100.0,89.0,,,,0.316,,,0.19,0.37,,,-2.9,91.6,,82.6,,0.246,0.415,0.192,0.365,0.577,0.232,,,,93.0,102.0,90.0,121.0,107.0,112.0,96.0,90.0,101.0,0.166,0.278,0.05,-1.39,-0.77,-2.93,90.3,85.3,74.7,0.301,0.452,0.173,0.386,0.455,0.092,1.0,1.333,0.333,,,
27,2024-07-25,746199,Flyout,field_out,True,607680,548389,Kevin Pillar,Ross Stripling,0,8a1bebad-c60d-477c-8d6b-e8c2f8ac990d,548389.0,rossstripling,Stripling,Right,Ross Stripling,OAK,5.82,4.36,55.2,104.0,89.0,99.0,0.834,5.66,1.94,12.45,0.97,1.06,0.358,0.338,0.176,0.294,0.429,83.0,113.0,105.0,,,,62.0,100.0,89.0,,,,0.316,,,0.19,0.37,,,-2.9,91.6,,82.6,,0.246,0.415,0.192,0.365,0.577,0.232,,,,93.0,102.0,90.0,121.0,107.0,112.0,96.0,90.0,101.0,0.166,0.278,0.05,-1.39,-0.77,-2.93,90.3,85.3,74.7,0.301,0.452,0.173,0.386,0.455,0.092,1.0,1.333,0.333,,,
28,2024-07-25,746199,Grounded Into DP,grounded_into_double_play,True,681351,548389,Logan O'Hoppe,Ross Stripling,1,f20355e5-4e76-47e1-8243-a803113eb070,548389.0,rossstripling,Stripling,Right,Ross Stripling,OAK,5.82,4.36,55.2,104.0,89.0,99.0,0.834,5.66,1.94,12.45,0.97,1.06,0.358,0.338,0.176,0.294,0.429,83.0,113.0,105.0,,,,62.0,100.0,89.0,,,,0.316,,,0.19,0.37,,,-2.9,91.6,,82.6,,0.246,0.415,0.192,0.365,0.577,0.232,,,,93.0,102.0,90.0,121.0,107.0,112.0,96.0,90.0,101.0,0.166,0.278,0.05,-1.39,-0.77,-2.93,90.3,85.3,74.7,0.301,0.452,0.173,0.386,0.455,0.092,1.0,1.333,0.333,,,
29,2024-07-25,746199,Double,double,False,663527,670046,Tyler Nevin,Kenny Rosenberg,0,f1f2ccf7-a046-4dd5-93b1-85550fc6a59e,670046.0,kennyrosenberg,Rosenberg,Left,Kenny Rosenberg,LAA,6.3,7.23,10.0,101.0,81.0,99.0,0.797,6.3,3.6,10.8,1.8,0.63,0.125,0.469,0.063,0.438,0.439,100.0,101.0,99.0,96.0,117.0,100.0,78.0,94.0,91.0,40.0,117.0,125.0,0.518,0.128,0.055,0.299,-0.23,-1.78,-4.91,-0.41,89.8,82.7,80.5,75.9,0.286,0.524,0.225,0.25,0.5,0.217,0.4,0.4,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-07-25,746199,Strikeout,strikeout,True,680869,670046,Zack Gelof,Kenny Rosenberg,0,ce23825c-ef6b-4fed-b23a-78ee6e445768,670046.0,kennyrosenberg,Rosenberg,Left,Kenny Rosenberg,LAA,6.3,7.23,10.0,101.0,81.0,99.0,0.797,6.3,3.6,10.8,1.8,0.63,0.125,0.469,0.063,0.438,0.439,100.0,101.0,99.0,96.0,117.0,100.0,78.0,94.0,91.0,40.0,117.0,125.0,0.518,0.128,0.055,0.299,-0.23,-1.78,-4.91,-0.41,89.8,82.7,80.5,75.9,0.286,0.524,0.225,0.25,0.5,0.217,0.4,0.4,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-07-25,746199,Home Run,home_run,False,663662,670046,Daz Cameron,Kenny Rosenberg,1,61fe1a3d-3337-41f9-a3fc-d54523c55440,670046.0,kennyrosenberg,Rosenberg,Left,Kenny Rosenberg,LAA,6.3,7.23,10.0,101.0,81.0,99.0,0.797,6.3,3.6,10.8,1.8,0.63,0.125,0.469,0.063,0.438,0.439,100.0,101.0,99.0,96.0,117.0,100.0,78.0,94.0,91.0,40.0,117.0,125.0,0.518,0.128,0.055,0.299,-0.23,-1.78,-4.91,-0.41,89.8,82.7,80.5,75.9,0.286,0.524,0.225,0.25,0.5,0.217,0.4,0.4,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-07-25,746199,Flyout,field_out,True,695391,519326,Brett Harris,Hunter Strickland,0,c18ef04a-b4ec-4f52-91da-57ffe1cf933c,519326.0,hunterstrickland,Strickland,Right,Hunter Strickland,LAA,3.3,3.1,46.1,102.0,109.0,107.0,0.784,7.77,2.53,6.6,0.97,0.68,0.208,0.438,0.185,0.285,0.431,81.0,105.0,101.0,,,,81.0,101.0,99.0,129.0,109.0,99.0,0.288,0.014,,0.059,-0.22,-11.52,,3.61,94.2,86.8,87.6,,0.244,0.439,0.174,0.077,0.077,0.333,0.5,1.25,0.0,69.0,104.0,93.0,133.0,103.0,115.0,,,,0.103,0.535,,-1.08,2.17,,92.7,84.0,,0.158,0.284,0.286,0.375,0.5,0.133,,,,,,
33,2024-07-25,746199,Flyout,field_out,True,680474,519326,Max Schuemann,Hunter Strickland,0,cd5c52d0-44d4-454d-9522-e0e23e75303c,519326.0,hunterstrickland,Strickland,Right,Hunter Strickland,LAA,3.3,3.1,46.1,102.0,109.0,107.0,0.784,7.77,2.53,6.6,0.97,0.68,0.208,0.438,0.185,0.285,0.431,81.0,105.0,101.0,,,,81.0,101.0,99.0,129.0,109.0,99.0,0.288,0.014,,0.059,-0.22,-11.52,,3.61,94.2,86.8,87.6,,0.244,0.439,0.174,0.077,0.077,0.333,0.5,1.25,0.0,69.0,104.0,93.0,133.0,103.0,115.0,,,,0.103,0.535,,-1.08,2.17,,92.7,84.0,,0.158,0.284,0.286,0.375,0.5,0.133,,,,,,
34,2024-07-25,746199,Strikeout,strikeout,True,694384,548389,Nolan Schanuel,Ross Stripling,0,4fb3d70f-0a03-4109-878a-8c871b4c6a30,548389.0,rossstripling,Stripling,Right,Ross Stripling,OAK,5.82,4.36,55.2,104.0,89.0,99.0,0.834,5.66,1.94,12.45,0.97,1.06,0.358,0.338,0.176,0.294,0.429,83.0,113.0,105.0,,,,62.0,100.0,89.0,,,,0.316,,,0.19,0.37,,,-2.9,91.6,,82.6,,0.246,0.415,0.192,0.365,0.577,0.232,,,,93.0,102.0,90.0,121.0,107.0,112.0,96.0,90.0,101.0,0.166,0.278,0.05,-1.39,-0.77,-2.93,90.3,85.3,74.7,0.301,0.452,0.173,0.386,0.455,0.092,1.0,1.333,0.333,,,
