,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FS%,wFS/C,wSI/C,vFS,vSI,FS_ba,FS_slg,FS_whiff,SI_ba,SI_slg,SI_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,ST_ba,ST_slg,ST_whiff
0,2024-08-12,746762,Walk,walk,False,657077,681066,Alex Verdugo,Ky Bush,0,2695080b-f2a1-4362-9728-09e8f25bf911,681066.0,kybush,Bush,Left,Ky Bush,CHW,5.6,5.24,17.2,91.0,81.0,89.0,0.793,5.6,8.15,10.19,1.02,0.81,0.322,0.39,0.119,0.356,0.388,69.0,91.0,89.0,76.0,101.0,95.0,75.0,92.0,87.0,103.0,83.0,88.0,0.509,0.244,0.149,0.098,-3.23,-0.25,-1.96,4.56,91.7,85.9,82.5,73.4,0.412,0.647,0.174,0.118,0.294,0.257,0.364,0.364,0.263,0.0,0.0,0.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-08-12,746762,Walk,walk,False,665742,681066,Juan Soto,Ky Bush,1,a4e35d67-a13b-4b69-9b90-5013fed97e9c,681066.0,kybush,Bush,Left,Ky Bush,CHW,5.6,5.24,17.2,91.0,81.0,89.0,0.793,5.6,8.15,10.19,1.02,0.81,0.322,0.39,0.119,0.356,0.388,69.0,91.0,89.0,76.0,101.0,95.0,75.0,92.0,87.0,103.0,83.0,88.0,0.509,0.244,0.149,0.098,-3.23,-0.25,-1.96,4.56,91.7,85.9,82.5,73.4,0.412,0.647,0.174,0.118,0.294,0.257,0.364,0.364,0.263,0.0,0.0,0.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-08-12,746762,Double,double,False,592450,681066,Aaron Judge,Ky Bush,1,02769339-d901-4e85-850f-5f4ffdf2aa1b,681066.0,kybush,Bush,Left,Ky Bush,CHW,5.6,5.24,17.2,91.0,81.0,89.0,0.793,5.6,8.15,10.19,1.02,0.81,0.322,0.39,0.119,0.356,0.388,69.0,91.0,89.0,76.0,101.0,95.0,75.0,92.0,87.0,103.0,83.0,88.0,0.509,0.244,0.149,0.098,-3.23,-0.25,-1.96,4.56,91.7,85.9,82.5,73.4,0.412,0.647,0.174,0.118,0.294,0.257,0.364,0.364,0.263,0.0,0.0,0.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-08-12,746762,Pop Out,field_out,True,519317,681066,Giancarlo Stanton,Ky Bush,0,4cfd77a8-6f53-4f1d-9643-5369e46b8a57,681066.0,kybush,Bush,Left,Ky Bush,CHW,5.6,5.24,17.2,91.0,81.0,89.0,0.793,5.6,8.15,10.19,1.02,0.81,0.322,0.39,0.119,0.356,0.388,69.0,91.0,89.0,76.0,101.0,95.0,75.0,92.0,87.0,103.0,83.0,88.0,0.509,0.244,0.149,0.098,-3.23,-0.25,-1.96,4.56,91.7,85.9,82.5,73.4,0.412,0.647,0.174,0.118,0.294,0.257,0.364,0.364,0.263,0.0,0.0,0.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2024-08-12,746762,Pop Out,field_out,True,669224,681066,Austin Wells,Ky Bush,0,e7e611af-163e-4727-bcc9-3a980651ffcd,681066.0,kybush,Bush,Left,Ky Bush,CHW,5.6,5.24,17.2,91.0,81.0,89.0,0.793,5.6,8.15,10.19,1.02,0.81,0.322,0.39,0.119,0.356,0.388,69.0,91.0,89.0,76.0,101.0,95.0,75.0,92.0,87.0,103.0,83.0,88.0,0.509,0.244,0.149,0.098,-3.23,-0.25,-1.96,4.56,91.7,85.9,82.5,73.4,0.412,0.647,0.174,0.118,0.294,0.257,0.364,0.364,0.263,0.0,0.0,0.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2024-08-12,746762,Pop Out,field_out,True,650402,681066,Gleyber Torres,Ky Bush,0,8f1099fa-81a2-4596-9b86-d78603c197d9,681066.0,kybush,Bush,Left,Ky Bush,CHW,5.6,5.24,17.2,91.0,81.0,89.0,0.793,5.6,8.15,10.19,1.02,0.81,0.322,0.39,0.119,0.356,0.388,69.0,91.0,89.0,76.0,101.0,95.0,75.0,92.0,87.0,103.0,83.0,88.0,0.509,0.244,0.149,0.098,-3.23,-0.25,-1.96,4.56,91.7,85.9,82.5,73.4,0.412,0.647,0.174,0.118,0.294,0.257,0.364,0.364,0.263,0.0,0.0,0.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2024-08-12,746762,Walk,walk,False,670032,661563,Nicky Lopez,Luis Gil,0,03b905fa-d870-4064-9fc0-ac24d4eeb716,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.39,3.6,124.2,94.0,110.0,101.0,0.743,10.4,4.76,5.99,0.87,0.83,0.245,0.435,0.176,0.317,0.398,81.0,93.0,94.0,,,,128.0,95.0,103.0,106.0,93.0,104.0,0.499,0.237,,0.264,0.23,1.66,,0.43,96.8,91.7,87.9,,0.201,0.375,0.283,0.159,0.278,0.321,,,,0.182,0.273,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2024-08-12,746762,Pop Out,field_out,True,672820,661563,Lenyn Sosa,Luis Gil,0,dc0db4ea-6ad9-49c8-befe-1487303f55e2,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.39,3.6,124.2,94.0,110.0,101.0,0.743,10.4,4.76,5.99,0.87,0.83,0.245,0.435,0.176,0.317,0.398,81.0,93.0,94.0,,,,128.0,95.0,103.0,106.0,93.0,104.0,0.499,0.237,,0.264,0.23,1.66,,0.43,96.8,91.7,87.9,,0.201,0.375,0.283,0.159,0.278,0.321,,,,0.182,0.273,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2024-08-12,746762,Double,double,False,643217,661563,Andrew Benintendi,Luis Gil,1,387e886f-aa6d-403d-90e6-06ec807f973b,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.39,3.6,124.2,94.0,110.0,101.0,0.743,10.4,4.76,5.99,0.87,0.83,0.245,0.435,0.176,0.317,0.398,81.0,93.0,94.0,,,,128.0,95.0,103.0,106.0,93.0,104.0,0.499,0.237,,0.264,0.23,1.66,,0.43,96.8,91.7,87.9,,0.201,0.375,0.283,0.159,0.278,0.321,,,,0.182,0.273,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2024-08-12,746762,Groundout,field_out,True,683734,661563,Andrew Vaughn,Luis Gil,1,141af9d7-065c-4164-a2e6-ad06b58f3970,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.39,3.6,124.2,94.0,110.0,101.0,0.743,10.4,4.76,5.99,0.87,0.83,0.245,0.435,0.176,0.317,0.398,81.0,93.0,94.0,,,,128.0,95.0,103.0,106.0,93.0,104.0,0.499,0.237,,0.264,0.23,1.66,,0.43,96.8,91.7,87.9,,0.201,0.375,0.283,0.159,0.278,0.321,,,,0.182,0.273,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2024-08-12,746762,Double,double,False,657757,661563,Gavin Sheets,Luis Gil,1,335e2a26-5ece-417c-b9ea-2605833b95a6,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.39,3.6,124.2,94.0,110.0,101.0,0.743,10.4,4.76,5.99,0.87,0.83,0.245,0.435,0.176,0.317,0.398,81.0,93.0,94.0,,,,128.0,95.0,103.0,106.0,93.0,104.0,0.499,0.237,,0.264,0.23,1.66,,0.43,96.8,91.7,87.9,,0.201,0.375,0.283,0.159,0.278,0.321,,,,0.182,0.273,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-08-12,746762,Walk,walk,False,686676,661563,Korey Lee,Luis Gil,0,4a2480f8-18bf-4bd6-b436-c9476f370061,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.39,3.6,124.2,94.0,110.0,101.0,0.743,10.4,4.76,5.99,0.87,0.83,0.245,0.435,0.176,0.317,0.398,81.0,93.0,94.0,,,,128.0,95.0,103.0,106.0,93.0,104.0,0.499,0.237,,0.264,0.23,1.66,,0.43,96.8,91.7,87.9,,0.201,0.375,0.283,0.159,0.278,0.321,,,,0.182,0.273,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-08-12,746762,Single,single,True,666150,661563,Dominic Fletcher,Luis Gil,1,82540cab-eb57-4f8c-a997-b3da61ad4b68,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.39,3.6,124.2,94.0,110.0,101.0,0.743,10.4,4.76,5.99,0.87,0.83,0.245,0.435,0.176,0.317,0.398,81.0,93.0,94.0,,,,128.0,95.0,103.0,106.0,93.0,104.0,0.499,0.237,,0.264,0.23,1.66,,0.43,96.8,91.7,87.9,,0.201,0.375,0.283,0.159,0.278,0.321,,,,0.182,0.273,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-08-12,746762,Single,single,False,665862,681066,Jazz Chisholm Jr.,Ky Bush,0,c593e567-3005-478e-94ad-b903ac226835,681066.0,kybush,Bush,Left,Ky Bush,CHW,5.6,5.24,17.2,91.0,81.0,89.0,0.793,5.6,8.15,10.19,1.02,0.81,0.322,0.39,0.119,0.356,0.388,69.0,91.0,89.0,76.0,101.0,95.0,75.0,92.0,87.0,103.0,83.0,88.0,0.509,0.244,0.149,0.098,-3.23,-0.25,-1.96,4.56,91.7,85.9,82.5,73.4,0.412,0.647,0.174,0.118,0.294,0.257,0.364,0.364,0.263,0.0,0.0,0.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-08-12,746762,Walk,walk,False,683011,681066,Anthony Volpe,Ky Bush,1,ec980408-ecf3-41ed-b495-eb47aa5f5e72,681066.0,kybush,Bush,Left,Ky Bush,CHW,5.6,5.24,17.2,91.0,81.0,89.0,0.793,5.6,8.15,10.19,1.02,0.81,0.322,0.39,0.119,0.356,0.388,69.0,91.0,89.0,76.0,101.0,95.0,75.0,92.0,87.0,103.0,83.0,88.0,0.509,0.244,0.149,0.098,-3.23,-0.25,-1.96,4.56,91.7,85.9,82.5,73.4,0.412,0.647,0.174,0.118,0.294,0.257,0.364,0.364,0.263,0.0,0.0,0.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-08-12,746762,Flyout,field_out,True,518934,681066,DJ LeMahieu,Ky Bush,1,815e3094-9d16-472e-9a17-8f5698a3daa2,681066.0,kybush,Bush,Left,Ky Bush,CHW,5.6,5.24,17.2,91.0,81.0,89.0,0.793,5.6,8.15,10.19,1.02,0.81,0.322,0.39,0.119,0.356,0.388,69.0,91.0,89.0,76.0,101.0,95.0,75.0,92.0,87.0,103.0,83.0,88.0,0.509,0.244,0.149,0.098,-3.23,-0.25,-1.96,4.56,91.7,85.9,82.5,73.4,0.412,0.647,0.174,0.118,0.294,0.257,0.364,0.364,0.263,0.0,0.0,0.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-08-12,746762,Walk,walk,False,657077,681066,Alex Verdugo,Ky Bush,0,de57a4b4-d744-4a72-a4ab-ec8435dfb381,681066.0,kybush,Bush,Left,Ky Bush,CHW,5.6,5.24,17.2,91.0,81.0,89.0,0.793,5.6,8.15,10.19,1.02,0.81,0.322,0.39,0.119,0.356,0.388,69.0,91.0,89.0,76.0,101.0,95.0,75.0,92.0,87.0,103.0,83.0,88.0,0.509,0.244,0.149,0.098,-3.23,-0.25,-1.96,4.56,91.7,85.9,82.5,73.4,0.412,0.647,0.174,0.118,0.294,0.257,0.364,0.364,0.263,0.0,0.0,0.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-08-12,746762,Pop Out,field_out,True,665742,681066,Juan Soto,Ky Bush,0,68cb2edb-9552-452b-8c03-f61a09e06ed0,681066.0,kybush,Bush,Left,Ky Bush,CHW,5.6,5.24,17.2,91.0,81.0,89.0,0.793,5.6,8.15,10.19,1.02,0.81,0.322,0.39,0.119,0.356,0.388,69.0,91.0,89.0,76.0,101.0,95.0,75.0,92.0,87.0,103.0,83.0,88.0,0.509,0.244,0.149,0.098,-3.23,-0.25,-1.96,4.56,91.7,85.9,82.5,73.4,0.412,0.647,0.174,0.118,0.294,0.257,0.364,0.364,0.263,0.0,0.0,0.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
