,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,CU%,CH%,wFA/C,wFC/C,wCU/C,wCH/C,vFA,vFC,vCH,vCU,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,SL%,wSI/C,wSL/C,vSI,vSL,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
0,2024-04-28,747045,Strikeout,strikeout,True,671732,544150,Lawrence Butler,Albert Suárez,0,1fe324a6-698d-4adf-acf4-24eff510e3a8,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,2.82,4.07,70.1,100.0,90.0,96.0,0.79,7.04,3.2,7.93,0.51,0.78,0.252,0.421,0.126,0.262,0.386,98.0,99.0,106.0,93.0,97.0,97.0,92.0,101.0,95.0,73.0,101.0,91.0,0.529,0.2,0.092,0.178,0.49,-0.22,-0.29,1.03,95.1,86.4,85.9,78.5,0.241,0.38,0.214,0.19,0.293,0.228,0.283,0.413,0.302,0.238,0.333,0.205,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-04-28,747045,Strikeout,strikeout,True,663527,544150,Tyler Nevin,Albert Suárez,0,19d174a2-8738-45cc-b0dd-9b7cfe87dd90,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,2.82,4.07,70.1,100.0,90.0,96.0,0.79,7.04,3.2,7.93,0.51,0.78,0.252,0.421,0.126,0.262,0.386,98.0,99.0,106.0,93.0,97.0,97.0,92.0,101.0,95.0,73.0,101.0,91.0,0.529,0.2,0.092,0.178,0.49,-0.22,-0.29,1.03,95.1,86.4,85.9,78.5,0.241,0.38,0.214,0.19,0.293,0.228,0.283,0.413,0.302,0.238,0.333,0.205,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-04-28,747045,Pop Out,field_out,True,668709,544150,JJ Bleday,Albert Suárez,0,baff8a96-4db5-439f-8a65-541ce933d21c,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,2.82,4.07,70.1,100.0,90.0,96.0,0.79,7.04,3.2,7.93,0.51,0.78,0.252,0.421,0.126,0.262,0.386,98.0,99.0,106.0,93.0,97.0,97.0,92.0,101.0,95.0,73.0,101.0,91.0,0.529,0.2,0.092,0.178,0.49,-0.22,-0.29,1.03,95.1,86.4,85.9,78.5,0.241,0.38,0.214,0.19,0.293,0.228,0.283,0.413,0.302,0.238,0.333,0.205,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-04-28,747045,Flyout,field_out,True,683002,621112,Gunnar Henderson,Paul Blackburn,0,49bbaba3-90be-4e1a-a046-426bda153b1b,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,OAK,4.11,4.64,46.0,105.0,95.0,102.0,0.762,7.04,2.54,7.83,1.17,1.51,0.225,0.406,0.181,0.239,0.41,90.0,108.0,107.0,94.0,107.0,107.0,77.0,98.0,93.0,104.0,107.0,100.0,0.221,0.199,0.112,0.191,-1.7,0.5,1.8,2.4,92.1,89.2,85.5,79.6,0.233,0.7,0.18,0.162,0.189,0.317,0.316,0.421,0.272,0.125,0.25,0.324,74.0,110.0,97.0,122.0,105.0,110.0,0.102,0.173,-1.74,1.33,91.4,81.6,0.129,0.258,0.288,0.409,0.545,0.086,,,,,,
4,2024-04-28,747045,Strikeout,strikeout,True,668939,621112,Adley Rutschman,Paul Blackburn,0,ac8606f2-0982-42d7-8d6d-9bf66f75905f,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,OAK,4.11,4.64,46.0,105.0,95.0,102.0,0.762,7.04,2.54,7.83,1.17,1.51,0.225,0.406,0.181,0.239,0.41,90.0,108.0,107.0,94.0,107.0,107.0,77.0,98.0,93.0,104.0,107.0,100.0,0.221,0.199,0.112,0.191,-1.7,0.5,1.8,2.4,92.1,89.2,85.5,79.6,0.233,0.7,0.18,0.162,0.189,0.317,0.316,0.421,0.272,0.125,0.25,0.324,74.0,110.0,97.0,122.0,105.0,110.0,0.102,0.173,-1.74,1.33,91.4,81.6,0.129,0.258,0.288,0.409,0.545,0.086,,,,,,
5,2024-04-28,747045,Strikeout,strikeout,True,656811,621112,Ryan O'Hearn,Paul Blackburn,0,0b1bbb32-0156-4a40-b100-93831712f631,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,OAK,4.11,4.64,46.0,105.0,95.0,102.0,0.762,7.04,2.54,7.83,1.17,1.51,0.225,0.406,0.181,0.239,0.41,90.0,108.0,107.0,94.0,107.0,107.0,77.0,98.0,93.0,104.0,107.0,100.0,0.221,0.199,0.112,0.191,-1.7,0.5,1.8,2.4,92.1,89.2,85.5,79.6,0.233,0.7,0.18,0.162,0.189,0.317,0.316,0.421,0.272,0.125,0.25,0.324,74.0,110.0,97.0,122.0,105.0,110.0,0.102,0.173,-1.74,1.33,91.4,81.6,0.129,0.258,0.288,0.409,0.545,0.086,,,,,,
6,2024-04-28,747045,Flyout,field_out,True,667670,544150,Brent Rooker,Albert Suárez,0,269590e7-5251-42b3-9d2b-0dd66f31e948,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,2.82,4.07,70.1,100.0,90.0,96.0,0.79,7.04,3.2,7.93,0.51,0.78,0.252,0.421,0.126,0.262,0.386,98.0,99.0,106.0,93.0,97.0,97.0,92.0,101.0,95.0,73.0,101.0,91.0,0.529,0.2,0.092,0.178,0.49,-0.22,-0.29,1.03,95.1,86.4,85.9,78.5,0.241,0.38,0.214,0.19,0.293,0.228,0.283,0.413,0.302,0.238,0.333,0.205,,,,,,,,,,,,,,,,,,,,,,,,
7,2024-04-28,747045,Home Run,home_run,False,664913,544150,Seth Brown,Albert Suárez,0,f3214ff8-6032-4c01-855e-de8bd4c782bf,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,2.82,4.07,70.1,100.0,90.0,96.0,0.79,7.04,3.2,7.93,0.51,0.78,0.252,0.421,0.126,0.262,0.386,98.0,99.0,106.0,93.0,97.0,97.0,92.0,101.0,95.0,73.0,101.0,91.0,0.529,0.2,0.092,0.178,0.49,-0.22,-0.29,1.03,95.1,86.4,85.9,78.5,0.241,0.38,0.214,0.19,0.293,0.228,0.283,0.413,0.302,0.238,0.333,0.205,,,,,,,,,,,,,,,,,,,,,,,,
8,2024-04-28,747045,Single,single,False,680474,544150,Max Schuemann,Albert Suárez,0,f6138f8e-e00f-45a1-b6de-4b29b5ffbf72,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,2.82,4.07,70.1,100.0,90.0,96.0,0.79,7.04,3.2,7.93,0.51,0.78,0.252,0.421,0.126,0.262,0.386,98.0,99.0,106.0,93.0,97.0,97.0,92.0,101.0,95.0,73.0,101.0,91.0,0.529,0.2,0.092,0.178,0.49,-0.22,-0.29,1.03,95.1,86.4,85.9,78.5,0.241,0.38,0.214,0.19,0.293,0.228,0.283,0.413,0.302,0.238,0.333,0.205,,,,,,,,,,,,,,,,,,,,,,,,
9,2024-04-28,747045,Strikeout,strikeout,True,676116,544150,Ryan Noda,Albert Suárez,0,N/A,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,2.82,4.07,70.1,100.0,90.0,96.0,0.79,7.04,3.2,7.93,0.51,0.78,0.252,0.421,0.126,0.262,0.386,98.0,99.0,106.0,93.0,97.0,97.0,92.0,101.0,95.0,73.0,101.0,91.0,0.529,0.2,0.092,0.178,0.49,-0.22,-0.29,1.03,95.1,86.4,85.9,78.5,0.241,0.38,0.214,0.19,0.293,0.228,0.283,0.413,0.302,0.238,0.333,0.205,,,,,,,,,,,,,,,,,,,,,,,,
