,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
0,2024-05-21,744936,Strikeout,strikeout,True,502054,579328,Tommy Pham,Yusei Kikuchi,0,798b7454-ea64-420b-8925-3fdebf3178c5,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,4.42,4.07,106.0,102.0,110.0,105.0,0.743,9.93,2.21,9.51,1.36,1.05,0.271,0.405,0.114,0.343,0.452,102.0,99.0,95.0,98.0,105.0,105.0,118.0,102.0,107.0,110.0,100.0,107.0,0.491,0.158,0.244,0.107,-0.31,-0.05,-0.17,0.45,95.6,87.2,89.2,82.9,0.302,0.55,0.269,0.278,0.435,0.271,0.241,0.31,0.297,0.189,0.264,0.329,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-05-21,744936,Flyout,field_out,True,683734,579328,Andrew Vaughn,Yusei Kikuchi,0,2776a6f6-01e8-498b-b979-32f5cf1fb211,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,4.42,4.07,106.0,102.0,110.0,105.0,0.743,9.93,2.21,9.51,1.36,1.05,0.271,0.405,0.114,0.343,0.452,102.0,99.0,95.0,98.0,105.0,105.0,118.0,102.0,107.0,110.0,100.0,107.0,0.491,0.158,0.244,0.107,-0.31,-0.05,-0.17,0.45,95.6,87.2,89.2,82.9,0.302,0.55,0.269,0.278,0.435,0.271,0.241,0.31,0.297,0.189,0.264,0.329,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-05-21,744936,Single,single,False,650391,579328,Eloy Jiménez,Yusei Kikuchi,0,c3972332-f678-4abb-b086-cfdf3bac4e83,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,4.42,4.07,106.0,102.0,110.0,105.0,0.743,9.93,2.21,9.51,1.36,1.05,0.271,0.405,0.114,0.343,0.452,102.0,99.0,95.0,98.0,105.0,105.0,118.0,102.0,107.0,110.0,100.0,107.0,0.491,0.158,0.244,0.107,-0.31,-0.05,-0.17,0.45,95.6,87.2,89.2,82.9,0.302,0.55,0.269,0.278,0.435,0.271,0.241,0.31,0.297,0.189,0.264,0.329,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-05-21,744936,Walk,walk,False,657557,579328,Paul DeJong,Yusei Kikuchi,1,8d78e2e1-0428-4be9-9409-1e0dd87b037b,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,4.42,4.07,106.0,102.0,110.0,105.0,0.743,9.93,2.21,9.51,1.36,1.05,0.271,0.405,0.114,0.343,0.452,102.0,99.0,95.0,98.0,105.0,105.0,118.0,102.0,107.0,110.0,100.0,107.0,0.491,0.158,0.244,0.107,-0.31,-0.05,-0.17,0.45,95.6,87.2,89.2,82.9,0.302,0.55,0.269,0.278,0.435,0.271,0.241,0.31,0.297,0.189,0.264,0.329,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2024-05-21,744936,Groundout,field_out,True,667452,579328,Corey Julks,Yusei Kikuchi,0,8431f7fd-aca8-4821-a289-d15fd6bd0d04,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,4.42,4.07,106.0,102.0,110.0,105.0,0.743,9.93,2.21,9.51,1.36,1.05,0.271,0.405,0.114,0.343,0.452,102.0,99.0,95.0,98.0,105.0,105.0,118.0,102.0,107.0,110.0,100.0,107.0,0.491,0.158,0.244,0.107,-0.31,-0.05,-0.17,0.45,95.6,87.2,89.2,82.9,0.302,0.55,0.269,0.278,0.435,0.271,0.241,0.31,0.297,0.189,0.264,0.329,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2024-05-21,744936,Strikeout,strikeout,True,676914,676979,Davis Schneider,Garrett Crochet,0,20a547d8-c301-4ea7-be44-89d689af1b54,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.02,2.44,107.1,103.0,103.0,103.0,0.698,12.58,1.93,6.62,0.84,1.24,0.262,0.371,0.181,0.319,0.471,69.0,103.0,103.0,,,,105.0,103.0,103.0,138.0,99.0,103.0,0.552,0.114,,0.061,1.77,-2.87,,-0.38,97.0,90.8,84.1,,0.188,0.274,0.31,,,,0.227,0.614,0.372,0.179,0.321,0.279,92.0,107.0,104.0,0.273,2.05,91.4,0.213,0.283,0.351,,,,,,,,,,,,,,,,,,
6,2024-05-21,744936,Strikeout,strikeout,True,643376,676979,Danny Jansen,Garrett Crochet,0,8c023bb0-12e7-4424-b73c-cb287ef5c6c5,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.02,2.44,107.1,103.0,103.0,103.0,0.698,12.58,1.93,6.62,0.84,1.24,0.262,0.371,0.181,0.319,0.471,69.0,103.0,103.0,,,,105.0,103.0,103.0,138.0,99.0,103.0,0.552,0.114,,0.061,1.77,-2.87,,-0.38,97.0,90.8,84.1,,0.188,0.274,0.31,,,,0.227,0.614,0.372,0.179,0.321,0.279,92.0,107.0,104.0,0.273,2.05,91.4,0.213,0.283,0.351,,,,,,,,,,,,,,,,,,
7,2024-05-21,744936,Groundout,field_out,True,665489,676979,Vladimir Guerrero Jr.,Garrett Crochet,0,d6dc83f6-d6fc-4aa3-9873-5b48aa287484,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.02,2.44,107.1,103.0,103.0,103.0,0.698,12.58,1.93,6.62,0.84,1.24,0.262,0.371,0.181,0.319,0.471,69.0,103.0,103.0,,,,105.0,103.0,103.0,138.0,99.0,103.0,0.552,0.114,,0.061,1.77,-2.87,,-0.38,97.0,90.8,84.1,,0.188,0.274,0.31,,,,0.227,0.614,0.372,0.179,0.321,0.279,92.0,107.0,104.0,0.273,2.05,91.4,0.213,0.283,0.351,,,,,,,,,,,,,,,,,,
8,2024-05-21,744936,Field Error,field_error,False,686676,579328,Korey Lee,Yusei Kikuchi,0,ddd1b07c-54b1-4272-9795-e9e5896f482b,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,4.42,4.07,106.0,102.0,110.0,105.0,0.743,9.93,2.21,9.51,1.36,1.05,0.271,0.405,0.114,0.343,0.452,102.0,99.0,95.0,98.0,105.0,105.0,118.0,102.0,107.0,110.0,100.0,107.0,0.491,0.158,0.244,0.107,-0.31,-0.05,-0.17,0.45,95.6,87.2,89.2,82.9,0.302,0.55,0.269,0.278,0.435,0.271,0.241,0.31,0.297,0.189,0.264,0.329,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2024-05-21,744936,Sac Bunt,sac_bunt,True,621545,579328,Zach Remillard,Yusei Kikuchi,1,604972c5-891c-4b74-85af-6e7aae3ac7b2,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,4.42,4.07,106.0,102.0,110.0,105.0,0.743,9.93,2.21,9.51,1.36,1.05,0.271,0.405,0.114,0.343,0.452,102.0,99.0,95.0,98.0,105.0,105.0,118.0,102.0,107.0,110.0,100.0,107.0,0.491,0.158,0.244,0.107,-0.31,-0.05,-0.17,0.45,95.6,87.2,89.2,82.9,0.302,0.55,0.269,0.278,0.435,0.271,0.241,0.31,0.297,0.189,0.264,0.329,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2024-05-21,744936,Strikeout,strikeout,True,664901,579328,Danny Mendick,Yusei Kikuchi,0,faf264fb-c5e0-4e67-a7e9-4e868bbdb6bc,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,4.42,4.07,106.0,102.0,110.0,105.0,0.743,9.93,2.21,9.51,1.36,1.05,0.271,0.405,0.114,0.343,0.452,102.0,99.0,95.0,98.0,105.0,105.0,118.0,102.0,107.0,110.0,100.0,107.0,0.491,0.158,0.244,0.107,-0.31,-0.05,-0.17,0.45,95.6,87.2,89.2,82.9,0.302,0.55,0.269,0.278,0.435,0.271,0.241,0.31,0.297,0.189,0.264,0.329,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-05-21,744936,Single,single,False,670032,579328,Nicky Lopez,Yusei Kikuchi,1,db88865b-fd74-4673-b40b-175b6b914776,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,4.42,4.07,106.0,102.0,110.0,105.0,0.743,9.93,2.21,9.51,1.36,1.05,0.271,0.405,0.114,0.343,0.452,102.0,99.0,95.0,98.0,105.0,105.0,118.0,102.0,107.0,110.0,100.0,107.0,0.491,0.158,0.244,0.107,-0.31,-0.05,-0.17,0.45,95.6,87.2,89.2,82.9,0.302,0.55,0.269,0.278,0.435,0.271,0.241,0.31,0.297,0.189,0.264,0.329,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-05-21,744936,Lineout,field_out,True,502054,579328,Tommy Pham,Yusei Kikuchi,0,f11bae05-0777-4da9-b188-83d21241a6d0,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,4.42,4.07,106.0,102.0,110.0,105.0,0.743,9.93,2.21,9.51,1.36,1.05,0.271,0.405,0.114,0.343,0.452,102.0,99.0,95.0,98.0,105.0,105.0,118.0,102.0,107.0,110.0,100.0,107.0,0.491,0.158,0.244,0.107,-0.31,-0.05,-0.17,0.45,95.6,87.2,89.2,82.9,0.302,0.55,0.269,0.278,0.435,0.271,0.241,0.31,0.297,0.189,0.264,0.329,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-05-21,744936,Lineout,field_out,True,666182,676979,Bo Bichette,Garrett Crochet,0,27e84738-4221-4451-8aa6-b2018c6c02e5,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.02,2.44,107.1,103.0,103.0,103.0,0.698,12.58,1.93,6.62,0.84,1.24,0.262,0.371,0.181,0.319,0.471,69.0,103.0,103.0,,,,105.0,103.0,103.0,138.0,99.0,103.0,0.552,0.114,,0.061,1.77,-2.87,,-0.38,97.0,90.8,84.1,,0.188,0.274,0.31,,,,0.227,0.614,0.372,0.179,0.321,0.279,92.0,107.0,104.0,0.273,2.05,91.4,0.213,0.283,0.351,,,,,,,,,,,,,,,,,,
14,2024-05-21,744936,Groundout,field_out,True,457759,676979,Justin Turner,Garrett Crochet,0,e9ed9fd8-e265-40b6-9953-e2a0fe1cd438,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.02,2.44,107.1,103.0,103.0,103.0,0.698,12.58,1.93,6.62,0.84,1.24,0.262,0.371,0.181,0.319,0.471,69.0,103.0,103.0,,,,105.0,103.0,103.0,138.0,99.0,103.0,0.552,0.114,,0.061,1.77,-2.87,,-0.38,97.0,90.8,84.1,,0.188,0.274,0.31,,,,0.227,0.614,0.372,0.179,0.321,0.279,92.0,107.0,104.0,0.273,2.05,91.4,0.213,0.283,0.351,,,,,,,,,,,,,,,,,,
15,2024-05-21,744936,Strikeout,strikeout,True,543807,676979,George Springer,Garrett Crochet,0,05230d5c-8611-4837-bb71-d51317dd4534,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.02,2.44,107.1,103.0,103.0,103.0,0.698,12.58,1.93,6.62,0.84,1.24,0.262,0.371,0.181,0.319,0.471,69.0,103.0,103.0,,,,105.0,103.0,103.0,138.0,99.0,103.0,0.552,0.114,,0.061,1.77,-2.87,,-0.38,97.0,90.8,84.1,,0.188,0.274,0.31,,,,0.227,0.614,0.372,0.179,0.321,0.279,92.0,107.0,104.0,0.273,2.05,91.4,0.213,0.283,0.351,,,,,,,,,,,,,,,,,,
16,2024-05-21,744936,Flyout,field_out,True,683734,579328,Andrew Vaughn,Yusei Kikuchi,0,d174034e-6086-42c7-9f2b-3dba4cc77bd4,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,4.42,4.07,106.0,102.0,110.0,105.0,0.743,9.93,2.21,9.51,1.36,1.05,0.271,0.405,0.114,0.343,0.452,102.0,99.0,95.0,98.0,105.0,105.0,118.0,102.0,107.0,110.0,100.0,107.0,0.491,0.158,0.244,0.107,-0.31,-0.05,-0.17,0.45,95.6,87.2,89.2,82.9,0.302,0.55,0.269,0.278,0.435,0.271,0.241,0.31,0.297,0.189,0.264,0.329,,,,,,,,,,,,,,,,,,,,,,,,,,,
