,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,CU%,CH%,wFC/C,wSI/C,wCU/C,wCH/C,vFC,vCH,vSI,vCU,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,wFA/C,wSL/C,vFA,vSL,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff
10,2024-05-29,746551,Single,single,False,641857,671106,Ryan McMahon,Logan Allen,1,80fb1047-2da3-4b11-8322-d3bafec96395,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,101.0,94.0,97.0,,,,,,,92.0,99.0,97.0,,0.15,,0.183,0.37,,,-1.11,85.4,81.6,,,,,,0.254,0.479,0.278,0.245,0.449,0.196,,,,61.0,98.0,88.0,91.0,98.0,86.0,0.483,0.183,-1.5,-2.18,91.2,78.6,0.329,0.593,0.159,0.263,0.509,0.355
11,2024-05-29,746551,Grounded Into DP,grounded_into_double_play,True,553869,671106,Elias Díaz,Logan Allen,1,b6636727-560e-4491-8299-fc3d015f763d,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,101.0,94.0,97.0,,,,,,,92.0,99.0,97.0,,0.15,,0.183,0.37,,,-1.11,85.4,81.6,,,,,,0.254,0.479,0.278,0.245,0.449,0.196,,,,61.0,98.0,88.0,91.0,98.0,86.0,0.483,0.183,-1.5,-2.18,91.2,78.6,0.329,0.593,0.159,0.263,0.509,0.355
12,2024-05-29,746551,Single,single,False,677587,621389,Brayan Rocchio,Ty Blach,0,54da6b5e-0a80-4719-a749-6c8e327ca810,621389.0,tyblach,Blach,Left,Ty Blach,COL,5.46,6.26,59.1,103.0,70.0,90.0,0.875,4.85,1.97,12.29,1.52,1.26,0.247,0.379,0.11,0.333,0.466,70.0,98.0,89.0,37.0,94.0,92.0,77.0,106.0,90.0,79.0,107.0,89.0,0.51,0.121,0.122,0.247,0.63,-1.47,-0.42,-2.76,83.2,80.0,89.1,79.2,0.376,0.576,0.092,0.367,0.517,0.217,0.211,0.5,0.203,0.174,0.348,0.191,,,,,,,,,,,,,,,,,,
13,2024-05-29,746551,Grounded Into DP,grounded_into_double_play,True,671289,621389,Tyler Freeman,Ty Blach,1,0418afdb-5791-4594-b761-98c6143dc520,621389.0,tyblach,Blach,Left,Ty Blach,COL,5.46,6.26,59.1,103.0,70.0,90.0,0.875,4.85,1.97,12.29,1.52,1.26,0.247,0.379,0.11,0.333,0.466,70.0,98.0,89.0,37.0,94.0,92.0,77.0,106.0,90.0,79.0,107.0,89.0,0.51,0.121,0.122,0.247,0.63,-1.47,-0.42,-2.76,83.2,80.0,89.1,79.2,0.376,0.576,0.092,0.367,0.517,0.217,0.211,0.5,0.203,0.174,0.348,0.191,,,,,,,,,,,,,,,,,,
14,2024-05-29,746551,Bunt Groundout,field_out,True,665926,621389,Andrés Giménez,Ty Blach,0,04ef9df1-468e-4c4e-ad66-d08263ab76b0,621389.0,tyblach,Blach,Left,Ty Blach,COL,5.46,6.26,59.1,103.0,70.0,90.0,0.875,4.85,1.97,12.29,1.52,1.26,0.247,0.379,0.11,0.333,0.466,70.0,98.0,89.0,37.0,94.0,92.0,77.0,106.0,90.0,79.0,107.0,89.0,0.51,0.121,0.122,0.247,0.63,-1.47,-0.42,-2.76,83.2,80.0,89.1,79.2,0.376,0.576,0.092,0.367,0.517,0.217,0.211,0.5,0.203,0.174,0.348,0.191,,,,,,,,,,,,,,,,,,
15,2024-05-29,746551,Single,single,False,660707,671106,Elehuris Montero,Logan Allen,0,8af2514a-6679-44f7-a87f-271ce5144079,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,101.0,94.0,97.0,,,,,,,92.0,99.0,97.0,,0.15,,0.183,0.37,,,-1.11,85.4,81.6,,,,,,0.254,0.479,0.278,0.245,0.449,0.196,,,,61.0,98.0,88.0,91.0,98.0,86.0,0.483,0.183,-1.5,-2.18,91.2,78.6,0.329,0.593,0.159,0.263,0.509,0.355
16,2024-05-29,746551,Walk,walk,False,686668,671106,Brenton Doyle,Logan Allen,1,8daa7a92-03b3-4848-839d-4407909d1681,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,101.0,94.0,97.0,,,,,,,92.0,99.0,97.0,,0.15,,0.183,0.37,,,-1.11,85.4,81.6,,,,,,0.254,0.479,0.278,0.245,0.449,0.196,,,,61.0,98.0,88.0,91.0,98.0,86.0,0.483,0.183,-1.5,-2.18,91.2,78.6,0.329,0.593,0.159,0.263,0.509,0.355
17,2024-05-29,746551,Double,double,False,607732,671106,Jacob Stallings,Logan Allen,1,dd370d30-8c92-457c-8d4c-728be11e7982,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,101.0,94.0,97.0,,,,,,,92.0,99.0,97.0,,0.15,,0.183,0.37,,,-1.11,85.4,81.6,,,,,,0.254,0.479,0.278,0.245,0.449,0.196,,,,61.0,98.0,88.0,91.0,98.0,86.0,0.483,0.183,-1.5,-2.18,91.2,78.6,0.329,0.593,0.159,0.263,0.509,0.355
18,2024-05-29,746551,Sac Fly,sac_fly,True,656248,671106,Sean Bouchard,Logan Allen,1,b1502681-e02a-4c4f-8fda-21d874eb0c62,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,101.0,94.0,97.0,,,,,,,92.0,99.0,97.0,,0.15,,0.183,0.37,,,-1.11,85.4,81.6,,,,,,0.254,0.479,0.278,0.245,0.449,0.196,,,,61.0,98.0,88.0,91.0,98.0,86.0,0.483,0.183,-1.5,-2.18,91.2,78.6,0.329,0.593,0.159,0.263,0.509,0.355
19,2024-05-29,746551,Single,single,False,696100,671106,Hunter Goodman,Logan Allen,1,3fd7c38e-46d1-43a7-ba4e-c2da78919a78,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,101.0,94.0,97.0,,,,,,,92.0,99.0,97.0,,0.15,,0.183,0.37,,,-1.11,85.4,81.6,,,,,,0.254,0.479,0.278,0.245,0.449,0.196,,,,61.0,98.0,88.0,91.0,98.0,86.0,0.483,0.183,-1.5,-2.18,91.2,78.6,0.329,0.593,0.159,0.263,0.509,0.355
20,2024-05-29,746551,Strikeout,strikeout,True,678662,671106,Ezequiel Tovar,Logan Allen,0,ec741c92-cbd8-4c49-8313-2ed79ceee1a6,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,101.0,94.0,97.0,,,,,,,92.0,99.0,97.0,,0.15,,0.183,0.37,,,-1.11,85.4,81.6,,,,,,0.254,0.479,0.278,0.245,0.449,0.196,,,,61.0,98.0,88.0,91.0,98.0,86.0,0.483,0.183,-1.5,-2.18,91.2,78.6,0.329,0.593,0.159,0.263,0.509,0.355
21,2024-05-29,746551,Home Run,home_run,False,663898,671106,Brendan Rodgers,Logan Allen,1,91f318c6-ada8-49b8-a8fc-06bc5691558d,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,101.0,94.0,97.0,,,,,,,92.0,99.0,97.0,,0.15,,0.183,0.37,,,-1.11,85.4,81.6,,,,,,0.254,0.479,0.278,0.245,0.449,0.196,,,,61.0,98.0,88.0,91.0,98.0,86.0,0.483,0.183,-1.5,-2.18,91.2,78.6,0.329,0.593,0.159,0.263,0.509,0.355
22,2024-05-29,746551,Hit By Pitch,hit_by_pitch,False,641857,671106,Ryan McMahon,Logan Allen,0,0b81b4fb-2a70-4f27-8eb9-13fdf7b8c566,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,101.0,94.0,97.0,,,,,,,92.0,99.0,97.0,,0.15,,0.183,0.37,,,-1.11,85.4,81.6,,,,,,0.254,0.479,0.278,0.245,0.449,0.196,,,,61.0,98.0,88.0,91.0,98.0,86.0,0.483,0.183,-1.5,-2.18,91.2,78.6,0.329,0.593,0.159,0.263,0.509,0.355
23,2024-05-29,746551,Double,double,False,553869,671106,Elias Díaz,Logan Allen,1,fb153691-7672-4ee8-be6a-d0455fad6d75,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,101.0,94.0,97.0,,,,,,,92.0,99.0,97.0,,0.15,,0.183,0.37,,,-1.11,85.4,81.6,,,,,,0.254,0.479,0.278,0.245,0.449,0.196,,,,61.0,98.0,88.0,91.0,98.0,86.0,0.483,0.183,-1.5,-2.18,91.2,78.6,0.329,0.593,0.159,0.263,0.509,0.355
24,2024-05-29,746551,Flyout,field_out,True,660707,669212,Elehuris Montero,Eli Morgan,0,b2310bc3-2be5-4890-8679-05d7300aaf67,669212.0,elimorgan,Morgan,Right,Eli Morgan,CLE,1.98,2.52,13.2,99.0,83.0,97.0,0.779,6.59,3.29,7.24,0.0,0.45,0.366,0.293,0.195,0.195,0.387,97.0,110.0,113.0,,,,,,,,,,,,,0.175,,,,0.09,,78.5,,,,,,0.273,0.364,0.263,,,,,,,75.0,99.0,90.0,91.0,97.0,101.0,0.505,0.321,1.75,-0.04,91.9,86.5,0.217,0.261,0.189,0.188,0.375,0.406
25,2024-05-29,746551,Groundout,field_out,True,608070,621389,José Ramírez,Ty Blach,0,bd5bad94-9260-447f-be0f-bfbb9a01d4ef,621389.0,tyblach,Blach,Left,Ty Blach,COL,5.46,6.26,59.1,103.0,70.0,90.0,0.875,4.85,1.97,12.29,1.52,1.26,0.247,0.379,0.11,0.333,0.466,70.0,98.0,89.0,37.0,94.0,92.0,77.0,106.0,90.0,79.0,107.0,89.0,0.51,0.121,0.122,0.247,0.63,-1.47,-0.42,-2.76,83.2,80.0,89.1,79.2,0.376,0.576,0.092,0.367,0.517,0.217,0.211,0.5,0.203,0.174,0.348,0.191,,,,,,,,,,,,,,,,,,
26,2024-05-29,746551,Single,single,False,647304,621389,Josh Naylor,Ty Blach,0,e84e9370-5fbf-4558-b864-59dab0815a9f,621389.0,tyblach,Blach,Left,Ty Blach,COL,5.46,6.26,59.1,103.0,70.0,90.0,0.875,4.85,1.97,12.29,1.52,1.26,0.247,0.379,0.11,0.333,0.466,70.0,98.0,89.0,37.0,94.0,92.0,77.0,106.0,90.0,79.0,107.0,89.0,0.51,0.121,0.122,0.247,0.63,-1.47,-0.42,-2.76,83.2,80.0,89.1,79.2,0.376,0.576,0.092,0.367,0.517,0.217,0.211,0.5,0.203,0.174,0.348,0.191,,,,,,,,,,,,,,,,,,
27,2024-05-29,746551,Flyout,field_out,True,681807,621389,David Fry,Ty Blach,0,fc64cacc-d78a-4d7b-834d-af6fb1cbd3bd,621389.0,tyblach,Blach,Left,Ty Blach,COL,5.46,6.26,59.1,103.0,70.0,90.0,0.875,4.85,1.97,12.29,1.52,1.26,0.247,0.379,0.11,0.333,0.466,70.0,98.0,89.0,37.0,94.0,92.0,77.0,106.0,90.0,79.0,107.0,89.0,0.51,0.121,0.122,0.247,0.63,-1.47,-0.42,-2.76,83.2,80.0,89.1,79.2,0.376,0.576,0.092,0.367,0.517,0.217,0.211,0.5,0.203,0.174,0.348,0.191,,,,,,,,,,,,,,,,,,
28,2024-05-29,746551,Forceout,force_out,True,671286,621389,Johnathan Rodriguez,Ty Blach,1,5e293685-7ff2-4bf2-9957-8ad920ba9ec9,621389.0,tyblach,Blach,Left,Ty Blach,COL,5.46,6.26,59.1,103.0,70.0,90.0,0.875,4.85,1.97,12.29,1.52,1.26,0.247,0.379,0.11,0.333,0.466,70.0,98.0,89.0,37.0,94.0,92.0,77.0,106.0,90.0,79.0,107.0,89.0,0.51,0.121,0.122,0.247,0.63,-1.47,-0.42,-2.76,83.2,80.0,89.1,79.2,0.376,0.576,0.092,0.367,0.517,0.217,0.211,0.5,0.203,0.174,0.348,0.191,,,,,,,,,,,,,,,,,,
29,2024-05-29,746551,Single,single,False,686668,669212,Brenton Doyle,Eli Morgan,0,236a8afb-7aa5-4e0c-bb58-1e780fc7e53b,669212.0,elimorgan,Morgan,Right,Eli Morgan,CLE,1.98,2.52,13.2,99.0,83.0,97.0,0.779,6.59,3.29,7.24,0.0,0.45,0.366,0.293,0.195,0.195,0.387,97.0,110.0,113.0,,,,,,,,,,,,,0.175,,,,0.09,,78.5,,,,,,0.273,0.364,0.263,,,,,,,75.0,99.0,90.0,91.0,97.0,101.0,0.505,0.321,1.75,-0.04,91.9,86.5,0.217,0.261,0.189,0.188,0.375,0.406
30,2024-05-29,746551,Flyout,field_out,True,607732,669212,Jacob Stallings,Eli Morgan,0,e5f56485-c595-455f-934e-1fc9dbec284f,669212.0,elimorgan,Morgan,Right,Eli Morgan,CLE,1.98,2.52,13.2,99.0,83.0,97.0,0.779,6.59,3.29,7.24,0.0,0.45,0.366,0.293,0.195,0.195,0.387,97.0,110.0,113.0,,,,,,,,,,,,,0.175,,,,0.09,,78.5,,,,,,0.273,0.364,0.263,,,,,,,75.0,99.0,90.0,91.0,97.0,101.0,0.505,0.321,1.75,-0.04,91.9,86.5,0.217,0.261,0.189,0.188,0.375,0.406
31,2024-05-29,746551,Flyout,field_out,True,656248,669212,Sean Bouchard,Eli Morgan,1,db7fa90c-6402-4165-9f1a-d7fe46d08b78,669212.0,elimorgan,Morgan,Right,Eli Morgan,CLE,1.98,2.52,13.2,99.0,83.0,97.0,0.779,6.59,3.29,7.24,0.0,0.45,0.366,0.293,0.195,0.195,0.387,97.0,110.0,113.0,,,,,,,,,,,,,0.175,,,,0.09,,78.5,,,,,,0.273,0.364,0.263,,,,,,,75.0,99.0,90.0,91.0,97.0,101.0,0.505,0.321,1.75,-0.04,91.9,86.5,0.217,0.261,0.189,0.188,0.375,0.406
32,2024-05-29,746551,Strikeout,strikeout,True,672356,621389,Gabriel Arias,Ty Blach,0,8b56a553-2d5a-4e03-a10d-555318100593,621389.0,tyblach,Blach,Left,Ty Blach,COL,5.46,6.26,59.1,103.0,70.0,90.0,0.875,4.85,1.97,12.29,1.52,1.26,0.247,0.379,0.11,0.333,0.466,70.0,98.0,89.0,37.0,94.0,92.0,77.0,106.0,90.0,79.0,107.0,89.0,0.51,0.121,0.122,0.247,0.63,-1.47,-0.42,-2.76,83.2,80.0,89.1,79.2,0.376,0.576,0.092,0.367,0.517,0.217,0.211,0.5,0.203,0.174,0.348,0.191,,,,,,,,,,,,,,,,,,
33,2024-05-29,746551,Lineout,field_out,True,595978,621389,Austin Hedges,Ty Blach,0,0cc4a681-a9cf-42bf-8cee-4ca72b958fb9,621389.0,tyblach,Blach,Left,Ty Blach,COL,5.46,6.26,59.1,103.0,70.0,90.0,0.875,4.85,1.97,12.29,1.52,1.26,0.247,0.379,0.11,0.333,0.466,70.0,98.0,89.0,37.0,94.0,92.0,77.0,106.0,90.0,79.0,107.0,89.0,0.51,0.121,0.122,0.247,0.63,-1.47,-0.42,-2.76,83.2,80.0,89.1,79.2,0.376,0.576,0.092,0.367,0.517,0.217,0.211,0.5,0.203,0.174,0.348,0.191,,,,,,,,,,,,,,,,,,
34,2024-05-29,746551,Flyout,field_out,True,677587,621389,Brayan Rocchio,Ty Blach,0,72d68bb2-be7a-4303-b577-d221e5feac35,621389.0,tyblach,Blach,Left,Ty Blach,COL,5.46,6.26,59.1,103.0,70.0,90.0,0.875,4.85,1.97,12.29,1.52,1.26,0.247,0.379,0.11,0.333,0.466,70.0,98.0,89.0,37.0,94.0,92.0,77.0,106.0,90.0,79.0,107.0,89.0,0.51,0.121,0.122,0.247,0.63,-1.47,-0.42,-2.76,83.2,80.0,89.1,79.2,0.376,0.576,0.092,0.367,0.517,0.217,0.211,0.5,0.203,0.174,0.348,0.191,,,,,,,,,,,,,,,,,,
35,2024-05-29,746551,Flyout,field_out,True,696100,669212,Hunter Goodman,Eli Morgan,0,a8ef2a8a-e7fc-453c-af45-0059c6103286,669212.0,elimorgan,Morgan,Right,Eli Morgan,CLE,1.98,2.52,13.2,99.0,83.0,97.0,0.779,6.59,3.29,7.24,0.0,0.45,0.366,0.293,0.195,0.195,0.387,97.0,110.0,113.0,,,,,,,,,,,,,0.175,,,,0.09,,78.5,,,,,,0.273,0.364,0.263,,,,,,,75.0,99.0,90.0,91.0,97.0,101.0,0.505,0.321,1.75,-0.04,91.9,86.5,0.217,0.261,0.189,0.188,0.375,0.406
36,2024-05-29,746551,Single,single,False,678662,669212,Ezequiel Tovar,Eli Morgan,0,9ecb82da-5ad6-44d2-a918-ef71bc90a681,669212.0,elimorgan,Morgan,Right,Eli Morgan,CLE,1.98,2.52,13.2,99.0,83.0,97.0,0.779,6.59,3.29,7.24,0.0,0.45,0.366,0.293,0.195,0.195,0.387,97.0,110.0,113.0,,,,,,,,,,,,,0.175,,,,0.09,,78.5,,,,,,0.273,0.364,0.263,,,,,,,75.0,99.0,90.0,91.0,97.0,101.0,0.505,0.321,1.75,-0.04,91.9,86.5,0.217,0.261,0.189,0.188,0.375,0.406
37,2024-05-29,746551,Flyout,field_out,True,663898,669212,Brendan Rodgers,Eli Morgan,0,4f4df5ea-8e6e-4d19-9387-10d315112549,669212.0,elimorgan,Morgan,Right,Eli Morgan,CLE,1.98,2.52,13.2,99.0,83.0,97.0,0.779,6.59,3.29,7.24,0.0,0.45,0.366,0.293,0.195,0.195,0.387,97.0,110.0,113.0,,,,,,,,,,,,,0.175,,,,0.09,,78.5,,,,,,0.273,0.364,0.263,,,,,,,75.0,99.0,90.0,91.0,97.0,101.0,0.505,0.321,1.75,-0.04,91.9,86.5,0.217,0.261,0.189,0.188,0.375,0.406
38,2024-05-29,746551,Flyout,field_out,True,641857,669212,Ryan McMahon,Eli Morgan,0,b8522c09-b036-4562-bdff-e5d252437728,669212.0,elimorgan,Morgan,Right,Eli Morgan,CLE,1.98,2.52,13.2,99.0,83.0,97.0,0.779,6.59,3.29,7.24,0.0,0.45,0.366,0.293,0.195,0.195,0.387,97.0,110.0,113.0,,,,,,,,,,,,,0.175,,,,0.09,,78.5,,,,,,0.273,0.364,0.263,,,,,,,75.0,99.0,90.0,91.0,97.0,101.0,0.505,0.321,1.75,-0.04,91.9,86.5,0.217,0.261,0.189,0.188,0.375,0.406
